"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus"
"371","2008-05-27 22:02:00-03","MO","MOBOT","1528269","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 35802",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","1528750","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 46748",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","1528751","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 31915",NA,NA,NA,"Bolivia","Beni",NA,NA,NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","1528949","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 45161",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"325.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2013-10-07 15:01:00-03","MO","MOBOT","1530324","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 50407","1999","11","2","Bolivia","Santa Cruz","Florida","Bella Vista. Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"1250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","1530562","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 50407",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"1250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","1530793","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 47375",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,"325.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","1532523","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","R.L. Liesner",NA,NA,NA,"Michael H. Nee","Nee 30388","1984","11","16","Bolivia","Cochabamba",NA,"On or near campus of Universidad de San Simon, Cochabamba.","-66.15","-17.38333",NA,NA,"2575.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","1533215","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 39356",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"320.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","1533424","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 40379",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"1150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","1534376","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 30499",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333",NA,NA,"375.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","1598421","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Serrano (HSB)",NA,NA,NA,"Martha Serrano","Serrano 1198","1994","10","10","Bolivia","Chuquisaca","Belisario Boeto","Comunidad Huerta Mayu, 3 km al S de V. Serrano","-64.3","-19.15",NA,NA,"2140.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2011-07-21 11:17:00-03","MO","MOBOT","1738869","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","S. Laegaard (AAU)",NA,NA,NA,"Carlos E. Cerón|Nelson Gallo","Cerón Martínez 19560","1992","7","19","Ecuador","Chimborazo","Riobamba","Mercado San Alfonso (feria de sábados). Estepa espinosa Montano Bajo. Informantes: M. Obando C., E. Obando, E. Obando y J. Obando. Las plantas se traen de Ambato (alrededores), de Chambo, Cubijíes, Quimia y San Luis. Las que mas se vende son: Cedron, Hierbaluisa, Romero, Matico, Llantén, Taraxaco y Torongil.","-78.65","-1.6666667",NA,NA,"2900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","80",NA
"384","2016-06-06 14:32:00-03","MO","MOBOT","1750826","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","R. Seidel",NA,NA,NA,"D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 414","2002","2","5","Bolivia","La Paz","Franz Tamayo","Región Madidi, orilla izquierda del Río Quendeque, terraza aluvial, plana.","-67.8319167","-14.9916666",NA,NA,"315.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","02-10",NA
"385","2010-11-21 06:10:00-02","MO","MOBOT","1796962","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Djaja D. Soejarto","Soejarto 2256","1970","1",NA,"Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","1855304","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Stephan G. Beck|Robin B. Foster","Beck 18294","1990","5","29","Bolivia","La Paz","Abel Iturralde","Alto Madidi-ex campamento militar. En la orilla del rio Madidi","-68.75","-13.61666",NA,NA,"300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2008-08-07 03:32:00-03","MO","MOBOT","1869027","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","L. Vargas",NA,NA,NA,"Lourdes Vargas|T. Cunai","Vargas Ramírez 1226","1994","1","5","Bolivia","La Paz","Larecaja","Localidad Muchanes. Bordeando la Comunidad Muchanes, por la senda antigua que dá al platanal de Sebastián Topepe (murió)","-67.65","-15.23333",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2011-06-08 11:53:00-03","MO","MOBOT","1966802","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"José Schunke V.","Schunke Vigo 4956","1971","6","3","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo, Quebrada de Pólvora, 10 km abaja de Puerto Pizana, margen derecha del rio Huallaga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2015-08-01 05:59:00-03","MO","MOBOT","1966942","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"F.R. Fosberg","Fosberg 28193","1947","7","12","Peru","Lambayeque","Chiclayo","Llarán, S of Chiclayo, along ditch in low cultivated ground, row of willows, obviously planted.","-79.83333","-6.85",NA,NA,"60.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","1966943","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"J. Hudson","Hudson 956","1974","11","3","Peru","Lambayeque","Chiclayo","On E side of Chiclayo, at edge of ditch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2009-08-22 06:48:00-03","MO","MOBOT","1966945","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 17322","1973","5","27","Peru","Loreto","Maynas","Dtto. Iquitos, Isla de Escabino near Santa Maria de Nanay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2009-06-28 10:39:00-03","MO","MOBOT","1966946","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Sidney T. McDaniel","McDaniel 13909","1970","7","18","Peru","Loreto","Ucayali","Rio Ucayali, ca. 1-2 bends above Pucallpa, playa.",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2014-03-26 21:57:00-03","MO","MOBOT","1966947","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"C.A. Ridoutt","Ridoutt s.n.","1922","12",NA,"Peru","Lima","Lima","Dtto. de La Victoria, cultivado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2014-03-26 21:57:00-03","MO","MOBOT","1966948","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"C.A. Ridoutt","Ridoutt s.n.","1944","4","8","Peru","Lima","Chancay","Chancay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2011-06-09 18:08:00-03","MO","MOBOT","1966949","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Franklin Ayala","Ayala Flores 602","1974","6","18","Peru","Loreto","Maynas","Dtto. Iquitos, Isla Lupupa.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2016-06-01 04:12:00-03","MO","MOBOT","1966950","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","G.W. Argus (CAN)",NA,NA,NA,"A. Daza Yomona","Daza Yomona s.n.","1981","10","30","Peru","Lima","Lima","Vivero Ing. Medina Universidad Nacional Agraria La Molina. Dtto. La Molina.",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2016-06-01 04:12:00-03","MO","MOBOT","1966967","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","G.W. Argus (CAN)",NA,NA,NA,"A. Daza Yomona","Daza Yomona s.n.","1981","10","30","Peru","Lima","Lima","Jardín Botánico Universidad Nacional Agraria, La Molina. Dtto. La Molina.",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2011-06-08 12:20:00-03","MO","MOBOT","1967310","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 2566","1976","9","24","Peru","Loreto","Maynas","Dtto. Iquitos, Rio Amazonas, quebrada del caserio de Bombonaje Yanayacu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2015-02-11 05:53:00-02","MO","MOBOT","1967313","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Gilles Robert Brunel","Brunel 568","1973","2","7","Peru","Cusco","Anta","Santiago, El Cháccán",NA,NA,NA,NA,"3503.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53",NA
"400","2014-04-10 05:40:00-03","MO","MOBOT","1967349","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Ramón Ferreyra","Ferreyra 8857","1952","11","11","Peru","Arequipa","Camana","Camaná.",NA,NA,NA,NA,"40.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","1967355","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"FERREYRA","FERREYRA 18130","1972","11","21","Peru","Ucayali","Coronel Portillo","Orillas del Rio Ucayali, cerca a Pucallpa.",NA,NA,NA,NA,"260.00000000","280.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2014-04-10 05:40:00-03","MO","MOBOT","1967358","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Ramón Ferreyra","Ferreyra 18971","1977","12","18","Peru","Tumbes","Tumbes","Orillas del Rio Tumbes, ambas margens.",NA,NA,NA,NA,"10.00000000","20.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2014-04-10 05:40:00-03","MO","MOBOT","1967362","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Ramón Ferreyra","Ferreyra 19325","1980","10","5","Peru","Lima","Chancay","Cerca a Huaral.",NA,NA,NA,NA,"120.00000000","130.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","2227546","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Ariza Espinar, L.",NA,NA,NA,"Luis Ariza Espinar","Ariza Espinar 1655","1963","11","6","Argentina","Córdoba","Colón","El Diquecito","-64.38333","-31.36666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2017-07-13 05:17:00-03","MO","MOBOT","2297762","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Blanco, P.",NA,NA,NA,"Fernando O. Zuloaga|Ana M. Cialdella|Cecilia Ezcurra|M. Mónica Ponce|Marcelo D. Vázquez Á.","Zuloaga 2782","1986","12","12","Argentina","Salta","San Martín","De Coronel Cornejo hacia Altos de San Antonio, 50 km de Cornejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2011-02-25 07:03:00-03","MO","MOBOT","2337103","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Hurrell, J. A., I-",NA,NA,NA,"Julio A. Hurrell","Hurrell 4890","2003","1","25","Argentina","Buenos Aires",NA,"Isla Oyarbide",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2016-11-15 05:15:00-02","MO","MOBOT","2337124","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Krapovickas, A.",NA,NA,NA,"Antonio C. Krapovickas","Krapovickas 43440","1989","9","9","Argentina","Corrientes","Capital","Corrientes","-58.833333","-27.466667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","3102448","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M. Nee",NA,NA,NA,"Fátima Mereles","Mereles H. 3868","1990","3","28","Paraguay","Central",NA,"Asuncion Banco San Miguel","-57.58333","-25.25",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2011-10-05 10:16:00-03","MO","MOBOT","2407135","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Fortunato, R. H.",NA,NA,NA,"Renée H. Fortunato|Alejandro J. Martínez|Germán G. Roitman","Fortunato 5279","1996","2","26","Argentina","Chubut","Futaleufú","6 km al S de Trevelín en dirección a Lago Rosario.","-71.41666","-43.13333",NA,NA,"480.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2011-02-25 07:12:00-03","MO","MOBOT","2407168","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Hurrell, J. A.",NA,NA,NA,"Julio A. Hurrell|Emilio A. Ulibarri|D. Bazzano|F. Mollard","Hurrell 5068","2003","2","22","Argentina","Entre Ríos","Gualeguay","Aldea Asunción, Estancia La Jarra, Río Gualeguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"411","2009-07-27 09:22:00-03","MO","MOBOT","2428555","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","M.E. Múlgura de Romero",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 7070","2000","10","11","Argentina","Jujuy","Dr. Manuel Belgrano","Camino a Tiraxi","-65","-24",NA,NA,"1630.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"412","2014-10-03 05:34:00-03","MO","MOBOT","2478701","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Záchia, R. A., //",NA,NA,NA,"Renato A. Záchia","Záchia 1425","1993","9","12","Brazil","Rio Grande do Sul",NA,"Manoel Viana. Río Ibicuí. Límite e- M.Viana e Itaquí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2011-12-22 05:01:00-02","MO","MOBOT","2518069","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Blanco, P.",NA,NA,NA,"Teodoro Rojas","Rojas 1962","1946",NA,NA,"Paraguay","San Pedro",NA,"Puerto Antequera","-57.18333","-24.1",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2009-06-27 16:39:00-03","MO","MOBOT","2661845","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Laegaard, S. (AAU)",NA,NA,NA,"Simon Lægaard","Lægaard 53910","1985","3","30","Ecuador","Azuay",NA,"Riverside just N of Quenca.","-78.95","-2.88333",NA,NA,"2200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2009-09-08 19:27:00-03","MO","MOBOT","2679236","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Manuel Juan Macía Barco",NA,NA,NA,"Manuel J. Macía","Macía 30","1995","4","4","Ecuador","Imbabura",NA,"Ambuquí. Area de clima árido y seco con vegetación de tipo espinoso esteparia.","-78","0.43333",NA,NA,"1825.00000000","1850.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-01-25 04:35:00-02","MO","MOBOT","2745500","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Jon Ricketson (MO)",NA,NA,NA,"Luis Valenzuela G.","Valenzuela Gamarra 2275","2003","11","20","Peru","Madre de Dios","Tambopata","Dist. Las Piedras, Isla de los monos. Bosque Secundario.","-69.05","-12.55722",NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"417","2011-03-31 13:13:00-03","MO","MOBOT","2753981","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.",NA,NA,NA,NA,"Stephen F. Smith","Smith 1530","1989","1","24","Peru","Madre de Dios",NA,"Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km. SW. of Puerto Moldonado. Bank of Rio La Torre, 500 m. down the Rio La Torre Trail.","-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","2866940","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","G.W. Argus (CAN)",NA,NA,NA,"O.L. Orozco","Orozco 127","2000","4","19","Peru","Cajamarca",NA,"Mun. Jesús: First few meters of trail Jesús-Chuco.","-78.37583","-7.25444",NA,NA,"2500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-09-04 11:05:00-03","MO","MOBOT","2880136","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Simon Laegaard (AAU), 08/",NA,NA,NA,"L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1827","2005","9","29","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Azariamas, frente al arroyo Jaukantista. Terraza antigua. Plantas NO alcoholizadas.","-68.5277778","-14.235",NA,NA,"656.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","05-27",NA
"420","2020-07-17 08:20:00-03","MO","MOBOT","2881508","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","Simon Laegaard (AAU), 08/",NA,NA,NA,"Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Dante Chambi","Araujo Murakami 2770","2005","12","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Tuichi, hacienda Tuichi. Bosque andino semideciduo con Anadenanthera colubrina, Trichilia elegans y Acacia loretensis. Con vegetacion ribereña Gynerium sagittatum. Plantas secadas en campo.","-68.5547222","-14.3913889",NA,NA,"717.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","05-22",NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","2962171","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","G.W. Argus (CAN)",NA,NA,NA,"O.L. Orozco","Orozco 217","2000","10","10","Peru","Cajamarca",NA,"Mun. Jesús. First few meters of trail Jesús-Chuco.","-78.37583","-7.25444",NA,NA,"2500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2011-07-21 11:17:00-03","MO","MOBOT","3005693","PreservedSpecimen","Plantae","Salicaceae","Salix","humboldtiana","Salix humboldtiana","Willd.","S. Laegaard (AAU)",NA,NA,NA,"Calaway H. Dodson|P.M. Dodson","Dodson 11200","1981","9","12","Ecuador","Guayas",NA,"Capeira. Km 21 on the Guayaquil to Daule road.","-79.9","-2.1666667",NA,NA,"20.00000000","200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","187",NA
