"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount","sex"
"250","2019-10-03 10:04:13-03","UFSCar","SORO","7718","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","J.E.Q. Faria","Louzada, R.B.; Moreira, C.A.C.","46","2006","12","18",NA,"Brasil","São Paulo","Ribeirão do meio.",NA,NA,NA,NA,NA,"Arbusto, ca. 2m de altura. Flores e estames brancos, anteras amarelas.",NA,NA,"Lençois","2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-10-03 10:04:13-03","UFSCar","SORO","4659","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,NA,NA,"1970","07","31",NA,"Brasil","Minas Gerais",NA,"-44.0950012207031","-22.1494007110596",NA,NA,NA,"Arbusto, flores róseas, frutos em maturação",NA,NA,"Santa Rita de Jacutinga",NA,NA,NA,NA,"20148","auto",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-10-03 10:04:13-03","UFSCar","SORO","4656","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Mazine, F.F.; Vieira, S.; Romão, G.O.","854","2003","02","24",NA,"Brasil","Minas Gerais","Parque Nacional do Caraça, cerrado, trilha para a Cascatinha.","-43.4152984619141","-19.959400177002",NA,NA,NA,"árvore 3m, frutos imaturos verdes e vermelhos. Amostras coletadas para análise macromolecular.",NA,NA,"Santa Bárbara",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-04 12:48:46-03","UFU","HUFU","53248","S","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, J.E.Q.","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","432","2007","11","16",NA,"Brasil","Goiás","Serra do Facão",NA,NA,NA,NA,NA,"Subarbusto, ca. 0,6 m. Flor creme.","HUFU00017443",NA,NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-08-20 14:58:16-03","UFSC","FLOR","39969","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M.","Irwin, H.S.; Harley, R.M. & Onishi, E.","29633","1971","02","02",NA,"Brasil","Minas Gerais","Serra do Espinhaço. Cerca de 3km N de Mariana, Estrada para Santa Bárbara.","-43.418056","-20.375","1500","1500",NA,"arbusto, Fruto Imaturo, verde, maduro amarelo-alaranjado, 1m altura. Recebida por J. Mattos de NY. Coordenadas obtidas no herbário virtual NY","FLOR0039969",NA,"Mariana","2011","08","43º25'5''W","20º22'30''S",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"255","2020-08-20 14:58:16-03","UFSC","FLOR","39970","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M.","Irwin, H.S.; Harley, R.M. & Onishi, E.","28987","1971","01","24",NA,"Brasil","Minas Gerais","Base da Serra da Caraça, cerca de 9km O de Barão dos Cocais. Coordenadas obtidas no herbário virtual NY.","-43.4775","-19.939444","1400","1400",NA,"arbusto, 2m altura, corola e estames brancos, frutos verdes","FLOR0039970","FLOR0039970","Barão de Cocais","2017","02","43º28'39''W","19º56'22''S",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"256","2020-08-20 14:58:16-03","UFSC","FLOR","39971","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M.","Irwin, H.S.; Harley, R.M. & Onishi, E.","29318","1971","01","28",NA,"Brasil","Minas Gerais","Base da Serra da Caraça. Cerca de 12km O de Barão dos Cocais.","-43.492778","-20.126389","1500","1500",NA,"arbusto, flor verde claro, 0,5m altura. Recebida por J. Mattos de NY. Coordenadas obtidas no herbário virtual NY","FLOR0039971",NA,"Catas Altas","2011","08","43º29'34''W","20º7'35''S",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"257","2020-08-20 14:58:16-03","UFSC","FLOR","39977","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M.","Irwin, H.S.; Harley, R.M. & Onishi, E.","29041","1971","01","24",NA,"Brasil","Minas Gerais","Serra do Espinhaço. ca. 10km O de Barão de Cocais.","-43.492778","-20.126389","1500","1500",NA,"arbusto, corola e estames brancos, 2m altura. Recebida por J. Mattos de NY. Coordenadas obtidas no Herbário Virtual NY","FLOR0039977",NA,"Catas Altas","2011","08","43º29'34''W","20º7'35''S",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA
"258","2020-08-20 20:40:26-03","UFSC","FLOR","892","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Reitz, R.; Klein, R.M.","6565","1958","03","06",NA,"Brasil","Santa Catarina","Sabiá.","-49.3558006286621","-27.3918991088867","750","750",NA,"árvore, flor branca, 10m altura","FLOR0000892",NA,"Vidal Ramos","2011",NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-04 15:45:26-03","IF","SPSF","12714","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","O.T. Aguiar","M.B.Ferreira",NA,"1988","11","30","América do Sul","Brasil","BA","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Una","1988","04",NA,NA,"36070","auto","30","Magnoliopsida",NA,NA,NA,NA,NA,NA
"260","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in dumetis sabulosis, vulgo Carrascos, montis Serra Negra",NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta brasiliensis","O.Berg",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","in montanis silvaticis udis prope Ilheos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA
"262","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta jamaicensis","O.Berg",NA,"Hooker, JD","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jamaicensis",NA,NA
"263","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta brasiliensis","O.Berg",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","in montanis silvaticis udis prope Ilheos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA,NA
"264","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa grandiflora","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Tapanhuacanga",NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA
"265","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parviflora","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Tapanhuacanga",NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parviflora",NA,NA
"266","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parvifolia","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in fruticetis campisque siccis inter Curvellos et S. Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia",NA,NA
"267","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa grandiflora","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Tapanhuacanga",NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA
"268","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parviflora","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Tapanhuacanga",NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parviflora",NA,NA
"269","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parvifolia","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in fruticetis campisque siccis inter Curvellos et S. Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia",NA,NA
"270","2021-02-08 12:43:49-03","UFRGS","ICN","121098","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.","Sobral, M","Oliveira; Guimarães","s.n.","1991","02","08","América do Sul","Brasil","MG","Mutuca","-43.937801361084","-19.9207992553711",NA,NA,NA,"Fruto com várias clores.",NA,NA,"Belo Horizonte","2004",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:43:51-03","UFRGS","ICN","120800","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. bella","Eugenia cf. bella","Camb.","Sobral, M","Lopes, MA; Andrade, PM","s.n.","1985","02","24","América do Sul","Brasil","MG","UCAT Santana do Riacho",NA,NA,NA,NA,NA,"Mata ciliar alterada; riachinho; arbustivo. Fruto amarelo e avermelhado, carnoso; outro indivíduo com botão.",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:43:57-03","UFRGS","ICN","120221","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Sobral, M","Mello, R; et al.","s.n.","1986","01","09","América do Sul","Brasil","MG","estrada para Montes Claros","-43.3088989257812","-17.0646991729736",NA,NA,NA,"Arbusto 80cm alt. Frutos verdes a vermelhos. No campo rupestre. V. Berg., Fl. Bras. 14 (1): 308. 1857.",NA,NA,"Itacambira","1993",NA,NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:43:57-03","UFRGS","ICN","061972","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Sobral, M","Kawasaki, ML; Viveiros, SM; Viveiros, LF","s.n.","1983","03","20","América do Sul","Brasil","MG","Rodovia Belo Horizonte - Conceição do Mato Dentro. km 118. Fazenda palacio","-43.7144012451172","-19.1688995361328",NA,NA,NA,"E. bella é muito semelhante, embora as folhas tenham as dimensões em média maiores. É possivel que essas espécies sejam sinônimos.; Árvore 2m. Frutos vermelho; Mata de capão.",NA,NA,"Santana do Riacho","1984","09",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:43:57-03","UFRGS","ICN","066369","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg",NA,"Kawasaki, ML; Viveiros, SM; Viveiros, LF","s.n.","1983","03","20","América do Sul","Brasil","MG","km 118 ao longo da rodovia Belo Horionte - Conceição do Mato Dentro. Proximidades da Fazenda Palacio","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Árvore 2m. Frutos vermelho; Mata ciliar",NA,NA,"Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74409","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","Berg","Mattos, J.","Hatschbach, G.","s.n.","1951","08",NA,NA,"Brasil","Paraná","Caiobá","-48.5092010498047","-25.5200004577637","5","50",NA,"Árvore 6m, mata pluvial","HAS0074409",NA,"Paranaguá","1964","05",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74408","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","Berg","Legrand, D.","Reitz, R.","6693","1958","04",NA,NA,"Brasil","Santa Catarina","Guaruva, Porto do Palmital","-48.6380996704102","-26.2432994842529","10","10",NA,"Capoeirão. Arvoreta 5m de alt, flores brancas","HAS0074408",NA,"São Francisco do Sul","1958",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74410","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","Berg","Legrand, D.","Reitz, R.","3995","1957","05",NA,NA,"Brasil","Santa Catarina","Guaruva, Porto do Palmital","-48.6380996704102","-26.2432994842529","10","10",NA,"Mata, arvoreta 8m, flores brancas","HAS0074410",NA,"São Francisco do Sul","1958",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-04-05 12:36:16-03","UNIVASF","HVASF","7608","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","C. Proença","J.R. Maciel","1469","2010","03","10","América do Sul","Brasil","Ceará","Gravatá","-38.691111","-7.325","510","510",NA,"Arvoreta ca. 2m alt. Flores passadas esverdeadas.","HVASF007608",NA,"Mauriti","2011","06","-38.691111","-7.325000",NA,NA,"07",NA,NA,NA,NA,NA,NA,"U"
"279","2021-04-05 12:36:16-03","UNIVASF","HVASF","14984","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","R.A. Castro","E.V.R. Ferreira","654","2012","04","18","América do Sul","Brasil","Pernambuco","Parque Nacional do Catimbau, Serra do Catimbau, Povoado do Lageiro Bonito, Furna do leiteiro","-37.213388","-8.554333","864","864",NA,"Arbusto com ca. de 1,5 m de alt. Frutos imaturos, sépalas conspícuas persistentes.","HVASF014984",NA,"Buíque","2012","06","-37.213388","-8.554333",NA,NA,"22",NA,NA,NA,NA,NA,NA,"U"
"280","2019-11-21 10:11:32-03","IBt","SP","397514","S","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria Jr, JEQ","Louzada, RB; Moreira, CAC","46","2006","12","18",NA,"Brasil","Bahia","Ribeirão do Meio","-41.3899993896484","-12.563099861145",NA,NA,NA,"Arbusto ca. 2m alt., flores e estames brancos, anteras amarelas","SP028158","SP028158","Lençóis","2012","10",NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:11:32-03","IBt","SP","276446","S","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Araújo, AC; Lucas, E","Rodrigues, EA","253","1994","12","19",NA,"Brasil","São Paulo","Fazenda SAnta Iazabel, na margem do rio Mogi Guaçu","-48.3199996948242","-21.25",NA,NA,NA,"Arbusto","SP057037","SP057037","Jaboticabal","2012","02",NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:11:41-03","IBt","SP","321740","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Sobral, M","Fernandes, GD; et al.","33394","1995","02","12",NA,"Brasil","São Paulo","Estação Experimental do IAC. Mata atlântica de planície","-47.880417","-24.613889",NA,NA,NA,"Árvore 15m alt., botões e flores brancas, frutos iamturos verdes","SP057085","SP057085","Pariquera-Açu",NA,NA,"-47.880417","-24.613889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:11:41-03","IBt","SP","329890","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Kawasaki, ML","Vasconcellos, MF","s.n.","1998","01","03",NA,"Brasil","Minas Gerais","Serra do Curral. Campo rupestre.","-43.937801361084","-19.9207992553711","1350","1350",NA,"Arbustivo.&nf;BHCB 40218","SP029099","SP029099","Belo Horizonte","1998",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:11:41-03","IBt","SP","329891","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Kawasaki, ML","Vasconcellos, MF","s.n.","1997","03","05",NA,"Brasil","Minas Gerais","Serra do Curral. Campo rupestre.","-43.937801361084","-19.9207992553711","1350","1350",NA,"Arbustivo.&nf;BHCB 40001","SP029102","SP029102","Belo Horizonte","1998",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:11:41-03","IBt","SP","329892","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Kawasaki, ML","Vasconcellos, MF","s.n.","1998","01","03",NA,"Brasil","Minas Gerais","Serrra do Curral. Campo rupestre.","-43.937801361084","-19.9207992553711","1350","1350",NA,"Arbustivo.&nf;BHCB 40221","SP029100","SP029100","Belo Horizonte","1998",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:11:41-03","IBt","SP","315870","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Peron, M","Peron, M","594","1988","01","13",NA,"Brasil","Minas Gerais","Serra da Piedade. Campo rupestre.","-43.6697006225586","-19.8799991607666","1300","1400",NA,"Arbusto ca. 2m alt., heliófilo, botões verdes, flores passadas.","SP029098","SP029098","Caeté","1988","10",NA,NA,"22051","auto","03",NA,NA,NA,NA,NA,NA,NA
"287","2019-11-21 10:11:41-03","IBt","SP","333388","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Kawasaki, ML","Kawasaki, ML; Rapini, A","1072","1998","12","02",NA,"Brasil","Minas Gerais","Serra do Caraça, trilha da Cascatinha.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arbusto ca. 1m alt., flores brancas.","SP029097","SP029097","Catas Altas","1998",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:11:41-03","IBt","SP","188989","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Kawasaki, ML","Wanderley, MGL; Arraes, MG; Varanda, EM","590","1983","03","21",NA,"Brasil","Minas Gerais","Ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, estrada da usina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto com frutos.","SP029096","SP029096","Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:11:41-03","IBt","SP","206096","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Kawasaki, ML","Kawasaki, ML; Mazzoni Viveiros, SC; Viveiros, LF","CFSC9109","1983","03","20",NA,"Brasil","Minas Gerais","Km 118 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, proximidades da fazenda Palacio. Mata de capão.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Árvore 2m alt., frutos vermelhos.","SP029095","SP029095","Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:11:41-03","IBt","SP","206098","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Kawasaki, ML","Kawasaki, ML; Mazzoni Viveiros, SC; Viveiros, LF","CFSC9111","1983","03","20",NA,"Brasil","Minas Gerais","Km 118 ao longo da Rodovia Belo Horizonte-Conceição do Mato Dentro, rpoximidades da Fazenda Palacio. Mata ciliar.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Árvore 2m alt., frutos vermelhos.","SP029094","SP029094","Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:11:41-03","IBt","SP","291139","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Mazine, FF","Souza, VC; Miyagi, PH; Souza, JP","8267","1995","03","11",NA,"Brasil","Minas Gerais","Ca. 9km de Serro em direção a Milho Verde. Campo rupestre, com mata adjacente.","-43.3793983459473","-18.604700088501","1000","1000",NA,"Árvore ca. 4m alt., frutos maduros negros. Beira de mata.","SP029101","SP029101","Serro","2003","10",NA,NA,"37754","auto","07",NA,NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:11:41-03","IBt","SP","321741","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Sobral, M","Bernacci, LC; et al.","1017","1995","01","10",NA,"Brasil","São Paulo","Estação Experimental do IAC. Floresta alta","-47.8800010681152","-24.7099990844727",NA,NA,NA,"Árvore ca. 10m alt., flores brancas","SP057086","SP057086","Pariquera-Açu",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"293","2015-09-03 17:27:40-03","UM","RECOLNAT_UM_MPU","MPU011124","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.","Cambessèdes","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"In dumetis sabulosis vulgo Carrascos montis Serra negra in provincia Minas Geraës",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu011124' target='other'> <mi>dwc_moreinfo</mi></a>","MPU011124","MPU011124_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
