"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"200","2021-03-04 15:46:00-03","IF","SPSF","10933","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","A.Custodio Filho","2784","1986","10","18","América do Sul","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"18032","auto","J. A. Pastore","2007","11","26",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"201","2021-03-04 15:46:00-03","IF","SPSF","34818","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,"F. M. Souza & M. T. Z. Toniato & D.Souza","580","2005","02","22","América do Sul","Brasil","SP","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455","1169","1169",NA,"COLETA: XLS: SPSFNovo; Árvore ca. 10 m, flores passadas; GEOGRAFIA: km 47. Floresta Ombrófila Densa Montana. Borda.&nf;UTM: X=429558 Y=7386144;",NA,NA,"18032","auto","J.A.Pastore","2005","09","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"202","2021-03-04 15:46:00-03","IF","SPSF","04626","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,"E.Schwebel",NA,NA,NA,NA,"América do Sul","Brasil","SP","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"203","2021-03-04 15:46:00-03","IF","SPSF","30047","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata",NA,"Turma Disciplina Taxonomia Vegetal","29","2001","11","21","América do Sul","Brasil","SP","São Luis do Paraitinga","Núcleo Santa Virginia","-45.310001373291","-23.2199993133545",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"27362","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"204","2021-03-04 15:46:00-03","IF","SPSF","44391","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","S.Honda & R.J.F.Garcia & S.A.P.Godoy & A.Indriunas","30","2006","11","21","América do Sul","Brasil","SP","São Paulo","Parque da Cratera de Colônia","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: Árvore 8m altura e 10cm de DAP; frutos pardos.;",NA,NA,"53584","auto","S.Honda","2007","01","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"205","2021-03-04 15:46:00-03","IF","SPSF","29523","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","F.T.Farah","2162","2001","04","12","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto","J. A. Pastore","2007","11","26",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"206","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Pohl, JBE","4909",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in Serra de Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, AFM","13958",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Burchell, WJ","3577","1826","12","13","Southern America","Brazil","São Paulo","Cubatão","IBB/Cubatão, SP, in the lower part , about 1/3 , of the ascent up the Serra de Cubatão","-46.416667","-23.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.416667","-23.883333",NA,NA,NA,NA,NA
"209","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, AFM","707",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis umbrosis prope Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in monte Corcovado",NA,NA,NA,NA,NA,"floret Junio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in fruticetis prope Mandiocca",NA,NA,NA,NA,NA,"floret Februario ad Martium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Sello, HL","5837",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Serra de Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2017-09-11 17:13:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Burchell, WJ","2576","1826","02","21","Southern America","Brazil","Rio de Janeiro","Guapimirim","IBB/Freixal, Guapimirim, RJ, Foot of mountains to Frechal","-43.066667","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.066667","-22.55",NA,NA,NA,NA,NA
"215","2019-11-21 10:17:30-03","IBt","SP","193347","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Custodio Filho, A","1517","1983","09","16",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,"Anunciação, EA","1996","03","27","-45.866667","-23.633333",NA,NA,NA,NA,NA
"216","2019-11-21 10:17:30-03","IBt","SP","193351","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Custodio Filho, A","1513","1983","09","16",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,"Anunciação, EA","1996","03","27","-45.866667","-23.633333",NA,NA,NA,NA,NA
"217","2019-11-21 10:17:30-03","IBt","SP","195853","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Custodio Filho, A","1747","1983","10","26",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,"Anunciação, EA","1983","10","26","-45.866667","-23.633333",NA,NA,NA,NA,NA
"218","2019-11-21 10:17:30-03","IBt","SP","266173","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Lima, HC; et al.","4013","1990","11","02",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores","-42.05","-22","1100","1100",NA,NA,NA,NA,NA,NA,"Anunciação, EA","1996","03","27","-42.05","-22",NA,NA,NA,NA,NA
"219","2019-11-21 10:17:30-03","IBt","SP","352665","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Pirani, JR; et al.","4901","2001","10","20",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Floresta Pluvial Tropical, trilha atrás do Alojamento do alto","-45.888889","-23.656944",NA,NA,NA,NA,NA,NA,NA,NA,"Costa, CB","2001","12","12","-45.888889","-23.656944",NA,NA,NA,NA,NA
"220","2019-11-21 10:17:30-03","IBt","SP","404912","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Thomas, WW; et al.","13460","2003","03","19",NA,"Brasil","Bahia","Ibirapitanga","22 km N of Itamarati on BR 101, then 6,8 km E of road to Embratel Tower, Reserva Municipal Cachoeira do Pau","-39.459167","-13.890833","690","690",NA,NA,NA,NA,NA,NA,"Costa, CB","2006","07","27","-39.459167","-13.890833",NA,NA,NA,NA,NA
"221","2019-11-21 10:17:30-03","IBt","SP","426986","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Pelissari, G; Oliveira, TR; Santos, MA; Almeida Scabbia, RJ","44","2008","04","11",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Campo Grande","-46.337592","-23.762081",NA,NA,NA,NA,NA,NA,NA,NA,"Pelissari, G","2008","10",NA,"-46.337592","-23.762081",NA,NA,NA,NA,NA
"222","2019-11-21 10:17:30-03","IBt","SP","429584","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Santos, A; Almeida Scabbia, RJ; Yang, AMK; Costa, PO","59","2008","09","11",NA,"Brasil","São Paulo","Santo André","Parque Andreense, Rua Felipe dos Santos","-46.4675","-23.755733",NA,NA,NA,NA,NA,NA,NA,NA,"Pelissari, G","2008","10",NA,"-46.4675","-23.755733",NA,NA,NA,NA,NA
"223","2019-11-21 10:17:30-03","IBt","SP","429585","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Búgola Silva, F; Garrido, CTR; Almeida Scabbia, RJ","8284","2008","08","28",NA,"Brasil","São Paulo","Santo André","Paranapiacaba, Trilha atrás da guarita da estrada do Taquaruçu","-46.295211","-23.775042",NA,NA,NA,NA,NA,NA,NA,NA,"Pelissari, G","2008","10",NA,"-46.295211","-23.775042",NA,NA,NA,NA,NA
"224","2019-11-28 09:18:41-03","IBt","SP","497748","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Lima, MEL; Moreno, PRH","2146","2009","11","18",NA,"Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.284167","-23.77","964","964",NA,NA,NA,NA,NA,NA,"Lima, MEL","2009","11",NA,"-46.284167","-23.77",NA,NA,NA,NA,NA
"225","2019-11-21 10:17:30-03","IBt","SP","341994","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Kirizawa, M; et al.","3418","2000","03","24",NA,"Brasil","São Paulo","Bertioga","Bairro de Boracéia, Condomínio Morada da Praia, ca. km 193,5 da BR 101 Rio-Santos, mata de transição de encosta relativamente preservada, proximidades do sopé da serra e de rio, solo pedregoso","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"37616","auto","Costa, CB","2000","05",NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-25 09:38:56-03","IBt","SP","351544","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Cordeiro, I","2487","2000","09","26",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:17:30-03","IBt","SP","350725","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Cordeiro, I; et al.","2317","2000","09","27",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, nascentes do Córrego Ribeirão da Aldeia","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"30093","auto","Costa, CB","2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:17:30-03","IBt","SP","350724","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Souza, FO; et al.","187","2000","10","20",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, trilha dos macacos","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"30093","auto","Costa, CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:17:30-03","IBt","SP","350726","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Rossi, L; et al.","2144","2000","09","19",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, trilha dos Tropeiros","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"30093","auto","Costa, CB","2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:17:30-03","IBt","SP","299553","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Baitello, JB","480","1994","03","29",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Estrada do rio Bonito e Paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto","Germano Filho, P","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-01-30 09:33:29-03","IBt","SP","341333","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Cordeiro, I","2035","2000","02","15",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha/Indaiá. Trilha do rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto","Anunciação, EA","2000","10","30",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:17:30-03","IBt","SP","271014","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Anunciação, EA; et al.","403","1993","11","10",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore ca. 10m alt., final de floração, frutos imaturos verdes",NA,NA,"55628","auto","Anunciação, EA","1996","03","27",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-21 10:17:30-03","IBt","SP","64700","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","s.col.","s.n.","1961","09","12",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"18032","auto","Anunciação, EA","1996","03","27",NA,NA,NA,NA,NA,NA,NA
"234","2019-11-21 10:17:30-03","IBt","SP","299552","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Kiyama, CY; et al.","30","1994","09","03",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Mata no caminho para a barragem da SABESP no Rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"18032","auto","Germano Filho, P","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:17:30-03","IBt","SP","193133","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Kirizawa, M; Sugiyama, M","1085","1983","09","20",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Mata, parte alta da encosta, árvore +-2,5m. de alt., flores esverdeadas, antera amarela",NA,NA,"27258","auto","Kirizawa, M","1983","10","04",NA,NA,NA,NA,NA,NA,NA
"236","2019-11-21 10:17:30-03","IBt","SP","212637","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Sugiyama, M; et al.","684","1986","10","07",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Árvore 6m, picada dezenove com a quatro, perto do caixão do padre",NA,NA,"27258","auto","Kirizawa, M","1987","05","05",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:17:30-03","IBt","SP","66044","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Kuhlmann, M","s.n.","1946","08","19",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:17:30-03","IBt","SP","1199","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Schwebel, E","s.n.","1918","10",NA,NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:17:30-03","IBt","SP","28178","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Lemos, C","s.n.","1931","09","11",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Flores esverdeadas, antera amarela",NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:17:30-03","IBt","SP","19740","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Gehrt, A","s.n.","1922","08","08",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra, mata da Comp. de Estrada de Ferro","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Árvore grande, flor verde come estames amarelos",NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-21 10:17:30-03","IBt","SP","11893","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Loefgren, A","CGG3344","1896","09","27",NA,"Brasil","São Paulo","Santo André","Est. Campo Grande.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP008140","SP008140","27258","auto","Standley, PC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:17:30-03","IBt","SP","271252","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Godoi, JV; Marzola, ELC","622","1994","10","21",NA,"Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada do Papagaio","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"31119","auto","Almeida Scabbia, RJ","2009","03","17",NA,NA,NA,NA,NA,NA,NA
"243","2019-11-21 10:17:30-03","IBt","SP","299535","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Furlan, A; et al.","1373","1994","04","14",NA,"Brasil","São Paulo","Ubatuba","Trilha do Camburi, km 1 da rodovia Rio/Santos","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto","Germano Filho, P","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
