"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","typeStatus"
"379","2018-05-17 05:29:00-03","MO","MOBOT","2404656","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","P.H. Labiak (UPCB) & M. Sundue (NY)",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5559","1996","4","15","Argentina","Misiones","San Pedro","Parque Provincial Cruce Caballero, picada saliendo de la casa del Guardaparque","-53.9833333","-26.5166667",NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"380","2018-05-17 05:29:00-03","MO","MOBOT","2404875","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Ponce, M. M., //",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5268","1995","3","5","Argentina","Misiones","Iguazú","Ruta Nac. 101, 5 km del límite E del Parque Nacional","-54.2","-25.68333",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"381","2010-04-23 20:53:00-03","MO","MOBOT","2425918","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Ponce, M. M., //",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 771","1996","2","14","Argentina","Misiones","San Pedro","Parque Provinvial Cruce Caballero, Ruta Nac. 14, 14 km de San Pedro camino a Tobuna","-53.98333","-26.51666",NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-01-22 14:56:00-02","MO","MOBOT","3351165","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","A.M. Evans",NA,NA,NA,"Alexander C. Brade","Brade 3562","1965","7",NA,"Brazil","São Paulo",NA,"Campos de Jordaó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"383","2008-05-27 22:02:00-03","MO","MOBOT","3351408","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","A.M. Evans",NA,NA,NA,"Per Dusén","Dusén 6776","1908","9","19","Brazil","Paraná",NA,"Serra do Mar, Desro Yriranga. In silva prim ad trune.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","3354946","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","C. Chimbensen",NA,NA,NA,"Per Dusén","Dusén 5022","1904","6","25","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"385","2011-12-29 14:59:00-02","MO","MOBOT","3355294","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","G. Baker",NA,NA,NA,"Albano Schmalz","Schmalz 59","1901","7","17","Brazil","Santa Catarina",NA,"Joinville.","-48.833333","-26.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"386","2013-05-07 06:03:00-03","MO","MOBOT","3355485","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","A.M. Evans",NA,NA,NA,"Ynés Mexia","Mexia 4272","1930","1",NA,"Brazil","Minas Gerais",NA,"Dist. Carangola. Slope north of Serra da Grana. Upper rain forest. On trunk of tree fern.",NA,NA,NA,NA,"990.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"387","2013-05-07 06:03:00-03","MO","MOBOT","3355651","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","A.M. Evans",NA,NA,NA,"Ynés Mexia","Mexia 5105","1930","9","26","Brazil","Minas Gerais",NA,"Vicosa. Fazenda de Aguada. Ravine first house. Wooded streamside. Abundant locally.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"388","2010-04-15 17:18:00-03","MO","MOBOT","3355863","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Brade",NA,NA,NA,"Alexander C. Brade","Brade 20801","1950","4","30","Brazil","São Paulo",NA,"Serra da Bocaina.",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","3355991","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price",NA,NA,NA,NA,"R. Kummrow","Kummrow 927","1975","8","27","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","3356533","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","A.M. Evans",NA,NA,NA,"Lyman B. Smith","Smith 6136","1952","3","9","Brazil","Santa Catarina",NA,"Mun. Brusque: Forest. Azambuja, Brusque.","-48.9","-27.1",NA,NA,"35.00000000","135.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","3356534","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","C. Chur",NA,NA,NA,"Per Dusén","Dusén 3657","1904","2","3","Brazil","Paraná",NA,"In sobre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-11-10 04:40:00-03","MO","MOBOT","100930884","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Alan R. Smith",NA,NA,NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","Moraes 4052","2014","11","20","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botlho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"27904","auto",NA,NA,NA,"1",NA
"393","2013-03-18 16:26:00-03","MO","MOBOT","100577683","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","truncorum","Polypodium truncorum","Lindm.","H. Luederwaldt",NA,NA,NA,"H. Luederwaldt","Luederwaldt 21996","1911","8",NA,"Brazil","Santa Catarina",NA,"Hammonia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"394","2011-02-23 09:58:00-03","MO","MOBOT","1824882","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","truncorum","Polypodium truncorum","Lindm.","A.M. Evans",NA,NA,NA,"Anders F. Regnell","Regnell 319","1857","11","12","Brazil","Minas Gerais",NA,"Pedra branca, prope Canjerana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Isotype"
"395","2015-10-22 10:03:17-02","UNIOESTE","UNOP","87","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Lautert, M.","2012","03","20","Lautert, M.; Viveros, R.S.; Pastro, A.G.; Temponi, L.G.; Viveros, R.S.; Pastro, A.G.; Temponi, L.G.","25","2012","03","13","Brasil","Paraná","Santa Terezinha de Itaipu","Reserva Particular do Patrimônio Natural Fazenda Santa Maria. Trilha principal. Floresta Estacional Semidecidual.","-54.4880981445312","-25.3621997833252",NA,NA,NA,NA,"Epífita de samambaiçu (Alsophila SetosaKaulf.)",NA,NA,NA,NA,NA,NA,"24409","auto",NA,NA,NA,NA,NA
"396","2015-10-22 10:03:17-02","UNIOESTE","UNOP","537","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Viveros, R.S.","2010","11",NA,"Viveros, R.S.; Pastro, A.G.; Pastro, A.G.","185","2010","11","01","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha atrás do Louro Pardo, acesso pela Trilha de Interpretação Ambiental. Ecótono entre Florestas Estacional Semidecidual e Floresta Ombrófila Mista","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"Epífita em samambaiaçu.",NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA
"397","2018-12-03 15:35:28-02","UNIOESTE","UNOP","538","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Lautert, M.","2013","10",NA,"Viveros, R.S.; Pastro, A.G.; Temponi, L.G.; Martinez, M.T.; Pastro, A.G.; Temponi, L.G.; Martinez, M.T.","272","2011","12","07","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga. Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista","-53.85775","-25.241056","-53.85775","-25.241056",NA,NA,"Epífita em samambaiaçu (Alsophila setosa Kaulf.).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2018-09-12 14:48:28-03","UNIOESTE","UNOP","8410","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Assis, F.C.","2011","10",NA,"Lombardi, J.A.; Saka, M.N.; Cavalca, L.B.; Saka, M.N.; Cavalca, L.B.","7893","2010","10","19","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Águas.","-46.939528","-23.825778","-46.939528","-23.825778","707","743","Trilhas no interior de mata atlântica secundária. Epífita pendente sobre feto arborescente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2018-12-03 15:35:28-02","UNIOESTE","UNOP","7291","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Matos, F.B.","2017","09",NA,"Martinez, M.T.; Temponi, L.G.; Temponi, L.G.","155","2011","12","07","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.","-53.82175","-25.239833","-53.82175","-25.239833",NA,NA,"Epífita. Sorros amarelos. Folha longa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2018-12-03 15:35:28-02","UNIOESTE","UNOP","2914","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Matos, F.B.","2017","09",NA,"Viveros, R.S.; Pastro, A.G.; Temponi, L.G.; Martinez, M.T.; Pastro, A.G.; Temponi, L.G.; Martinez, M.T.","273","2011","12","07","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga. Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","-53.82175","-25.239839","-53.82175","-25.239839",NA,NA,"Terrestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2015-10-22 10:03:17-02","UNIOESTE","UNOP","251","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Lautert, M.","2013","08","13","Lautert, M.; Krepschi, V.G.; Escher, A.R.; Krepschi, V.G.; Escher, A.R.","218","2013","03","26","Brasil","Paraná","Três Barras do Paraná","Parque Estadual do Rio Guarani. Floresta Estacional Semidecidual.","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Epífita de samambaiçu (Alsophila Setosa Kaulf.)",NA,NA,NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA
"402","2015-10-22 10:03:17-02","UNIOESTE","UNOP","260","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Lautert, M.","2013","08","13","Lautert, M.; Krepschi, V.G.; Escher, A.R.; Krepschi, V.G.; Escher, A.R.","227","2013","03","27","Brasil","Paraná","Três Barras do Paraná","Parque Estadual do Rio Guarani. Floresta Estacional Semidecidual.","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Epífita de samambaiçu (Alsophila Setosa Kaulf.)",NA,NA,NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA
"403","2015-10-22 10:03:17-02","UNIOESTE","UNOP","228","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Lautert, M.","2013","08","13","Lautert, M.; Quadros, J.C.; Escher, A.R.; Gris, D.; Quadros, J.C.; Escher, A.R.; Gris, D.","171","2013","01","25","Brasil","Paraná","Três Barras do Paraná","Parque Estadual do Rio Guarani. Floresta Estacional Semidecidual. Margem do rio Guarani","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Epífita",NA,NA,NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA
"404","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","13779",NA,"Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A. Salino/XI-2006",NA,NA,NA,"V. Demuner; et al","1478","2000","10","25","Brasil","Espírito Santo","Santa Teresa","Alto São Lourenço","-40.575556","-19.887222","40W34'32","19S53'14",NA,NA,"Epífita 2m de altura, esporângios amarelados. Terreno íngrime, meio sol.","MBML013779","MBML013779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","15626",NA,"Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A. Salino/XI-2006",NA,NA,NA,"L. Kollmann; et al","5087","2001","11","29","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Rupícola na sombra. Soros marrons.","MBML015626","MBML015626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","17307",NA,"Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A. Salino/XI-2006",NA,NA,NA,"R.R. Vervloet; et al","737","2002","08","27","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita, a 1m do solo, meia encosta, dossel 18m, altitude 840m.","MBML017307","MBML017307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","19158",NA,"Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A. Salino/XI-2006",NA,NA,NA,"R. A. Krause; et al","23","2002","12","18","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita.","MBML019158","MBML019158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","24778",NA,"Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","A. Salino/XI-2006",NA,NA,NA,"L. Kollmann; et al","8069","2005","07","15","Brasil","Espírito Santo","Castelo","Rio Manso","-41.12","-20.526389","41W7'12","20S31'35",NA,NA,"Epífita na sombra.","MBML024778","MBML024778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","31371",NA,"Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","F.B. Matos & P.Labiak/VII-2007",NA,NA,NA,"P. Labiak; et al","4091","2007","07","13","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, terreno do Furlani","-40.537222","-19.804167","40W32'14","19S48'15",NA,NA,NA,"MBML031371","MBML031371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-06-10 10:11:30-03","FZB-BH","BHZB","5434","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum",NA,"T.E.Almeida","2014","06","13","Rolim, F.",NA,"2003","08","18","Brasil","MG","Belo Horizonte","FZB/BH - Jardim Botânico - Coleção de Pteridophytas.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,".Cultivado",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"411","2016-01-14 11:04:00-02","F","FMNH-PTERIDOPHYTES","C0654778F","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price",NA,NA,NA,NA,NA,"108","1906",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0654778F","C0654778F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"412","2016-01-14 11:05:31-02","F","FMNH-PTERIDOPHYTES","C0654779F","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price",NA,NA,NA,NA,NA,"20799","1951","4","30","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0654779F","C0654779F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"413","2016-01-14 11:06:28-02","F","FMNH-PTERIDOPHYTES","C0654780F","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price",NA,NA,NA,NA,NA,"3657","1904","2","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0654780F","C0654780F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"414","2016-01-14 11:07:19-02","F","FMNH-PTERIDOPHYTES","C0654781F","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price",NA,NA,NA,NA,NA,"11282","1964","5","17","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0654781F","C0654781F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"415","2016-01-14 11:08:16-02","F","FMNH-PTERIDOPHYTES","C0654782F","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price",NA,NA,NA,NA,NA,"4104","1946","7",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0654782F","C0654782F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"416","2016-01-14 11:09:06-02","F","FMNH-PTERIDOPHYTES","C0654783F","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price",NA,NA,NA,NA,NA,"3619","1965","9","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0654783F","C0654783F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"417","2016-02-19 12:29:04-02","F","FMNH-PTERIDOPHYTES","C0654777F","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","truncorum","Polypodium truncorum","Lindm.",NA,NA,NA,NA,"J. F. de Toledo & A. C. Brade","31-785","1913","6",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0654777F","C0654777F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"418","2021-03-17 14:38:24-03","UTFPR-SL","SHPR","350","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Pedroso, A.M.","2019",NA,NA,"Biral, L. |D. Lange | V.A. Cavarzere","1486","2018","11","27","Brasil","Paraná","São Pedro do Iguaçu","Parque Estadual Cabeça do Cachorro.","-53.911944","-24.915833","53º54'43 W","24º54'57 S","500","500","Herbácea, epífita.Habitat: Floresta estacional semidecidual.","SHPR000350",NA,"Monilophyta",NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA
"419","2021-03-01 11:51:03-03","UFPE","UFP","73311","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) Price","Salino, A",NA,NA,NA,"Salino, A","6938","2001","06","02","Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,"1650","1650","BHCB nº 60248.; Epífita.; Floresta Ombrófila Densa.","UFP073311",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"420","2021-03-01 11:51:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) Price","Salino, A",NA,NA,NA,"Salino, A","6938","2001","06","02","Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,"1650","1650","BHCB nº 60248.; Epífita.; Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"421","2020-09-12 05:00:02-03","US","US","2356043","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price",NA,NA,NA,NA,"R. Reitz","159","1941","1","10","Brazil","Santa Catarina",NA,"Luis Alves, Itajai, Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polypodiales","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"422","2020-09-12 05:00:02-03","US","US","2359784","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price",NA,NA,NA,NA,"G. Eiten, L. T. Eiten & E. R. de la Sota","2170","1960","7","18","Brazil","São Paulo",NA,"Municipio de Sao Paulo: about 10 km. due north of center of Sao Paulo (Praca da Se), Serra da Cantareira, near top, Virgin forest, ravine of brook in shade.",NA,NA,NA,NA,"1200",NA,NA,"US01593911","US01593911_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"423","2020-09-12 05:00:02-03","US","US","2703386","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price",NA,NA,NA,NA,"ex herb. Luerssen","5*",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01593886","US01593886_01",NA,"Polypodiales","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"424","2020-09-12 05:00:02-03","US","US","2549210","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price",NA,NA,NA,NA,"Bro. A. Sehnem","3113",NA,NA,NA,"Brazil","Santa Catarina",NA,"Sul do Brasil, Morro do Antao, Ilha Sta. Catarina.",NA,NA,NA,NA,"250",NA,NA,"US01593898","US01593898_01",NA,"Polypodiales","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"425","2020-09-12 05:00:02-03","US","US","1482066","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price",NA,NA,NA,NA,"Y. Mexia","4272","1930","1","29","Brazil","Minas Gerais",NA,"Districto Carangola, Slope north of Serra da Grama, Upper rain forest.",NA,NA,NA,NA,"990",NA,NA,"US01593893","US01593893_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
