"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"833","2021-02-04 10:27:51-03","UFRPE","HST","15985","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","A.M.Miranda ; et al.","5723","2008","07","09",NA,"Brasil","Pernambuco","Floresta","margem da Rodovia PE 360.","-38.5685997009277","-8.60111045837402",NA,"Arbusto ca. 1,50m alt.; caule marrom; frutos imaturos verdes.","HST015985",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"87756","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2021-02-04 10:27:51-03","UFRPE","HST","17933","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","A.M.Miranda; F.Santos, M.Silva et F.Moraes","6130","2010","04","13",NA,"Brasil","Pernambuco","Ipubi","bota-fora da mina de gipsita da São Severino","-40.1488990783691","-7.651939868927",NA,"Arbusto ca. 2 m alt.; caule marrom; flores brancas; frutos imaturos verdes.","HST017933","HST017933_v HST017933_v1 HST017933_v2","(Bong.) Steud.","A.M.Miranda",NA,NA,"42741","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2021-02-04 10:27:51-03","UFRPE","HST","14510","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","A.M.Miranda; L.P.Felix et M.F.Pires","2185","1995","03","25",NA,"Brasil","Pernambuco","Serra Talhada","Estação Experimental do IPA","-38.2983016967773","-7.99194002151489",NA,"Arbusto ca. 2 m alt.; caule amarronzado; folhas membranáceas; flores alvas. Frequentes.","HST014510",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"55090","auto","2013","05","21",NA,NA,NA,NA,NA,NA,NA,NA
"836","2021-02-04 10:27:51-03","UFRPE","HST","16241","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","S.M.C.Barbeiro; et al.","2784","2009","03","14",NA,"Brasil","Piauí","Amarante","margem da estrada","-42.8546981811523","-6.24110984802246",NA,"Arbusto ca. 1,5 m alt.; caule marrom; folhas membranáceas; cálice verde-amarronzado, corola alva; frutos maduros marron-enegrecidos.","HST016241",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"54144","auto","2018","12","03",NA,NA,NA,NA,NA,NA,NA,NA
"837","2021-02-04 10:27:51-03","UFRPE","HST","720","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","S.Tavares","720","1961","07","21",NA,"Brasil","Rio Grande do Norte","Mossoró","Olho D#?#Água da Escada","-37.3442001342773","-5.1875",NA,"Árvore.","HST000720",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"38979","auto","2013","05","22",NA,NA,NA,NA,NA,NA,NA,NA
"838","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Débora Coelho Moura","359","1999","06","09",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,"Árvore com cerca de 2,5m; tronco cinza; botão floral esverdeado; flor velha esbranquiçada; flor visitada por beija-flor.; Árvore com cerca de 2,5m; tronco cinza; botão floral esverdeado; flor velha esbranquiçada; flor visitada por beija-flor.",NA,NA,"(Bong.) D.Dietr.","Córdula, E",NA,NA,"25180","auto","2007","06","07",NA,NA,NA,NA,NA,NA,NA,NA
"839","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Cordeiro, LM","45","1999","11","18",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.7893981933594","-9.65999984741211",NA,"Arbusto ca 2,20m, estames brancos rosados, fruto imaturo verde.; Arbusto ca 2,20m, estames brancos rosados, fruto imaturo verde.; Tabuleiro plano, solo arenoso.",NA,NA,"(Bong.) D.Dietr.",NA,NA,NA,"38828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2021-03-01 11:53:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Rocha, EA","1194","2004","03","16",NA,"Brasil","Paraíba","Boa Vista",NA,"-36.308611","-7.356944",NA,"Arbusto, cerca de 2-2,5 m de altura, com flores alvas noturnas, quiropterófilas. Frequente no local, crescendo em área de caatinga com solo areno-pedregoso. Planta Medicinal.; Arbusto, cerca de 2-2,5 m de altura, com flores alvas noturnas, quiropteró",NA,NA,"(Bong.) D.Dietr.","Rocha, EA","443","443",NA,NA,"2004","03","20","-36.308611","-7.356944",NA,NA,NA,NA,NA,NA
"841","2021-03-01 11:53:55-03","UFPE","UFP","47413","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Pessoa, MC; Sousa, LG","252","2007","04","18",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.533333","-8.2",NA,"Arbustom 2-3m alt.; flores brancas; Arbustom 2-3m alt.; flores brancas; Caatinga arbórea-arbustiva densa, solo derivado de embasamento cristalino.","UFP047413",NA,"(Bong.) D.Dietr.","Córdula, E","457","457",NA,NA,"2007","04","23","-38.533333","-8.2",NA,NA,NA,NA,NA,NA
"842","2021-03-01 11:53:55-03","UFPE","UFP","47413","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Pessoa, MC; Sousa, LG","252","2007","04","18",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.533333","-8.2",NA,"Arbustom 2-3m alt.; flores brancas; Arbustom 2-3m alt.; flores brancas; Caatinga arbórea-arbustiva densa, solo derivado de embasamento cristalino.","UFP047413",NA,"(Bong.) D.Dietr.","Córdula, E","457","457",NA,NA,"2007","04","23","-38.533333","-8.2",NA,NA,NA,NA,NA,NA
"843","2021-03-01 11:53:55-03","UFPE","UFP","10881","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, FFS; Alves, AL; Bezerra, TT","125","2011","01","19",NA,"Brasil","Paraíba","Cajazeiras",NA,"-38.608694","-7.048258",NA,"Lote 07. Área prioritária para conservação: CA-403 - Alto Sertão do Piranhas - 2 - Muito alta.; Arbusto com ca. 1,8m de altura. botões florais ferrugíneos. Flor alva. Folhas simples alternas. Frutos deiscentes.; Caatinga, Savana Estépi","UFP010881",NA,"(Bong.) D.Dietr.","Siqueira-Filho, JA","452","452",NA,NA,"2011","04","27","-38.608694","-7.048258",NA,NA,NA,NA,NA,NA
"844","2021-03-01 11:53:55-03","UFPE","UFP","24365","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Lemos, JR","70","1996","12","18",NA,"Brasil","Piauí","São Raimundo Nonato",NA,"-42.489167","-8.733611",NA,"Arbusto de aprox. 1,5 a 3,0m de altura; inflorescência alva.; Arbusto de aprox. 1,5 a 3,0m de altura; inflorescência alva.","UFP024365",NA,"(Bong.) D.Dietr.","Melo, AL de","630","630",NA,NA,"1998","12",NA,"-42.489167","-8.733611",NA,NA,NA,NA,NA,NA
"845","2021-03-01 11:53:55-03","UFPE","UFP","30788","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Débora Coelho Moura; Silva, RA","1215","2000","05","31",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.976111","-9.728333",NA,"Arbusto ca. 1m alt, botões florais verde, fruto imaturo na cor verde.; Arbusto ca. 1m alt, botões florais verde, fruto imaturo na cor verde.","UFP030788",NA,"(Bong.) D.Dietr.",NA,NA,NA,NA,NA,NA,NA,NA,"-37.976111","-9.728333",NA,NA,NA,NA,NA,NA
"846","2021-03-01 11:53:55-03","UFPE","UFP","30789","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Débora Coelho Moura; Sales, MF","1233","2000","06","10",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.988333","-9.693889",NA,"Árvore ca 3,5m alt, flor passada com estames branco, estilete rosado, botões florais verde e fruto imaturo verde.; Árvore ca 3,5m alt, flor passada com estames branco, estilete rosado, botões florais verde e fruto imaturo verde.","UFP030789",NA,"(Bong.) D.Dietr.",NA,NA,NA,NA,NA,NA,NA,NA,"-37.988333","-9.693889",NA,NA,NA,NA,NA,NA
"847","2021-03-01 11:53:55-03","UFPE","UFP","30823","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Débora Coelho Moura; Sales, MF","1238","2000","06","15",NA,"Brasil","Alagoas","Piranhas",NA,"-37.792222","-9.600833",NA,"Árvore ca 3,5m alt; botões florais verdes; flor vermelha com estilete verde; estames brancos.; Árvore ca 3,5m alt; botões florais verdes; flor vermelha com estilete verde; estames brancos.","UFP030823",NA,"(Bong.) D.Dietr.","W. M. Andrade",NA,NA,NA,NA,NA,NA,NA,"-37.792222","-9.600833",NA,NA,NA,NA,NA,NA
"848","2021-03-01 11:53:55-03","UFPE","UFP","37642","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Santos, BA; Santos, AMM","35","2003","12","05",NA,"Brasil","Paraíba","Alagoinha",NA,"-36.293028","-7.349639",NA,"Caatinga arbustiva hiperxerófita, precipitação média anual de 247mm.; Caatinga arbustiva hiperxerófita, precipitação média anual de 247mm.","UFP037642",NA,"(Bong.) D.Dietr.","Santos, BA","550","550",NA,NA,NA,NA,NA,"-36.293028","-7.349639",NA,NA,NA,NA,NA,NA
"849","2021-03-01 11:53:55-03","UFPE","UFP","43522","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","08","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt, flor branca; Arbusto escandente, ca. 2m alt, flor branca; Caatinga arbustiva densa","UFP043522",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"850","2021-03-01 11:53:55-03","UFPE","UFP","43522","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","08","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt, flor branca; Arbusto escandente, ca. 2m alt, flor branca; Caatinga arbustiva densa","UFP043522",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"851","2021-03-01 11:53:55-03","UFPE","UFP","43529","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","09","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt.; flor branca; Arbusto escandente, ca. 2m alt.; flor branca; Caatinga arbustiva densa.","UFP043529",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"852","2021-03-01 11:53:55-03","UFPE","UFP","43529","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","09","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt.; flor branca; Arbusto escandente, ca. 2m alt.; flor branca; Caatinga arbustiva densa.","UFP043529",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"853","2021-03-01 11:53:55-03","UFPE","UFP","43530","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","12","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt, flor branca; Arbusto escandente, ca. 2m alt, flor branca; Caatinga arbustiva densa","UFP043530",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"854","2021-03-01 11:53:55-03","UFPE","UFP","43530","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","12","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt, flor branca; Arbusto escandente, ca. 2m alt, flor branca; Caatinga arbustiva densa","UFP043530",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"855","2021-03-01 11:53:55-03","UFPE","UFP","43531","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","13","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt, flor branca; Arbusto escandente, ca. 2m alt, flor branca; Caatinga arbustiva densa","UFP043531",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"856","2021-03-01 11:53:55-03","UFPE","UFP","43531","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","13","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt, flor branca; Arbusto escandente, ca. 2m alt, flor branca; Caatinga arbustiva densa","UFP043531",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"857","2021-03-01 11:53:55-03","UFPE","UFP","43532","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","14","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt, flor branca; Arbusto escandente, ca. 2m alt, flor branca; Caatinga arbustiva densa","UFP043532",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"858","2021-03-01 11:53:55-03","UFPE","UFP","43532","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Maciel, JR; Lucena, MFA","14","2006","03","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Arbusto escandente, ca. 2m alt, flor branca; Arbusto escandente, ca. 2m alt, flor branca; Caatinga arbustiva densa","UFP043532",NA,"(Bong.) D.Dietr.","Córdula, E","495","495",NA,NA,"2006","04","17","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"859","2021-03-01 11:53:55-03","UFPE","UFP","44863","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Rocha, EA","1194","2004","03","16",NA,"Brasil","Paraíba","Boa Vista",NA,"-36.308611","-7.356944",NA,"Arbusto, cerca de 2-2,5 m de altura, com flores alvas noturnas, quiropterófilas. Frequente no local, crescendo em área de caatinga com solo areno-pedregoso. Planta Medicinal.; Arbusto, cerca de 2-2,5 m de altura, com flores alvas notur","UFP044863",NA,"(Bong.) D.Dietr.","Rocha, EA","443","443",NA,NA,"2004","03","20","-36.308611","-7.356944",NA,NA,NA,NA,NA,NA
"860","2021-03-01 11:53:55-03","UFPE","UFP","44863","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Rocha, EA","1194","2004","03","16",NA,"Brasil","Paraíba","Boa Vista",NA,"-36.308611","-7.356944",NA,"Arbusto, cerca de 2-2,5 m de altura, com flores alvas noturnas, quiropterófilas. Frequente no local, crescendo em área de caatinga com solo areno-pedregoso. Planta Medicinal.; Arbusto, cerca de 2-2,5 m de altura, com flores alvas notur","UFP044863",NA,"(Bong.) D.Dietr.","Rocha, EA","443","443",NA,NA,"2004","03","20","-36.308611","-7.356944",NA,NA,NA,NA,NA,NA
"861","2021-03-01 11:53:55-03","UFPE","UFP","45515","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Oliveira, M","2601","2006","10","23",NA,"Brasil","Bahia","Uauá",NA,"-39.4","-9.733333",NA,"Arbusto ca. 3m, frutos amarronzados.; Arbusto ca. 3m, frutos amarronzados.","UFP045515",NA,"(Bong.) D.Dietr.","Córdula, E",NA,NA,NA,NA,"2007","05","04","-39.4","-9.733333",NA,NA,NA,NA,NA,NA
"862","2021-03-01 11:53:55-03","UFPE","UFP","45515","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Oliveira, M","2601","2006","10","23",NA,"Brasil","Bahia","Uauá",NA,"-39.4","-9.733333",NA,"Arbusto ca. 3m, frutos amarronzados.; Arbusto ca. 3m, frutos amarronzados.","UFP045515",NA,"(Bong.) D.Dietr.","Córdula, E",NA,NA,NA,NA,"2007","05","04","-39.4","-9.733333",NA,NA,NA,NA,NA,NA
"863","2021-03-01 11:53:55-03","UFPE","UFP","46183","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Nascimento, VT; Melo, JG","46","2007","03","24",NA,"Brasil","Pernambuco","Altinho",NA,"-36.896111","-8.587083",NA,"Árvore. Flores brancas.; Árvore. Flores brancas.","UFP046183",NA,"(Bong.) D.Dietr.","Lucena, RFP de","468","468",NA,NA,"2007","05","26","-36.896111","-8.587083",NA,NA,NA,NA,NA,NA
"864","2021-03-01 11:53:55-03","UFPE","UFP","46183","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Nascimento, VT; Melo, JG","46","2007","03","24",NA,"Brasil","Pernambuco","Altinho",NA,"-36.896111","-8.587083",NA,"Árvore. Flores brancas.; Árvore. Flores brancas.","UFP046183",NA,"(Bong.) D.Dietr.","Lucena, RFP de","468","468",NA,NA,"2007","05","26","-36.896111","-8.587083",NA,NA,NA,NA,NA,NA
"865","2021-03-01 11:53:55-03","UFPE","UFP","47415","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, JS; Vital, MT; Pinheiro, K","163","2007","04","16",NA,"Brasil","Pernambuco","Mirandiba",NA,"-39.208056","-8.156944",NA,"Árvore com ca. 3m de altura, botões esverdeados. Fruto imaturo verde.; Árvore com ca. 3m de altura, botões esverdeados. Fruto imaturo verde.","UFP047415",NA,"(Bong.) D.Dietr.","Córdula, E","494","494",NA,NA,"2007","07","11","-39.208056","-8.156944",NA,NA,NA,NA,NA,NA
"866","2021-03-01 11:53:55-03","UFPE","UFP","47415","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, JS; Vital, MT; Pinheiro, K","163","2007","04","16",NA,"Brasil","Pernambuco","Mirandiba",NA,"-39.208056","-8.156944",NA,"Árvore com ca. 3m de altura, botões esverdeados. Fruto imaturo verde.; Árvore com ca. 3m de altura, botões esverdeados. Fruto imaturo verde.","UFP047415",NA,"(Bong.) D.Dietr.","Córdula, E","494","494",NA,NA,"2007","07","11","-39.208056","-8.156944",NA,NA,NA,NA,NA,NA
"867","2021-03-01 11:53:55-03","UFPE","UFP","47416","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Pinheiro, K; Araújo, D","156","2006","05","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Árvore ca. 3,5m de altura, estéril.; Árvore ca. 3,5m de altura, estéril.; Caatinga arbustiva densa","UFP047416",NA,"(Bong.) D.Dietr.","Pinheiro, K","495","495",NA,NA,"2006","07","05","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"868","2021-03-01 11:53:55-03","UFPE","UFP","47416","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Pinheiro, K; Araújo, D","156","2006","05","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,"Árvore ca. 3,5m de altura, estéril.; Árvore ca. 3,5m de altura, estéril.; Caatinga arbustiva densa","UFP047416",NA,"(Bong.) D.Dietr.","Pinheiro, K","495","495",NA,NA,"2006","07","05","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA
"869","2021-03-01 11:53:55-03","UFPE","UFP","46938","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Oliveira, M; Nascimento, JP","2951","2007","07","12",NA,"Brasil","Pernambuco","Cabrobó",NA,"-9.103614","-4.832472",NA,"Arbusto mais ou menos 3,0m alt.; frutos enegracidos. Ocasional; Arbusto mais ou menos 3,0m alt.; frutos enegracidos. Ocasional","UFP046938",NA,"(Bong.) D.Dietr.",NA,"320","320",NA,NA,NA,NA,NA,"-9.103614","-4.832472",NA,NA,NA,NA,NA,NA
"870","2021-03-01 11:53:55-03","UFPE","UFP","46938","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Oliveira, M; Nascimento, JP","2951","2007","07","12",NA,"Brasil","Pernambuco","Cabrobó",NA,"-9.103614","-4.832472",NA,"Arbusto mais ou menos 3,0m alt.; frutos enegracidos. Ocasional; Arbusto mais ou menos 3,0m alt.; frutos enegracidos. Ocasional","UFP046938",NA,"(Bong.) D.Dietr.",NA,"320","320",NA,NA,NA,NA,NA,"-9.103614","-4.832472",NA,NA,NA,NA,NA,NA
"871","2021-03-01 11:53:55-03","UFPE","UFP","54274","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Sousa, LG","215","2007","09",NA,NA,"Brasil","Pernambuco","Altinho",NA,"-36.896111","-8.587083",NA,"Arbóreo.; Arbóreo.","UFP054274",NA,"(Bong.) D.Dietr.","Córdula, E","484","484",NA,NA,"2007","10",NA,"-36.896111","-8.587083",NA,NA,NA,NA,NA,NA
"872","2021-03-01 11:53:55-03","UFPE","UFP","54274","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Sousa, LG","215","2007","09",NA,NA,"Brasil","Pernambuco","Altinho",NA,"-36.896111","-8.587083",NA,"Arbóreo.; Arbóreo.","UFP054274",NA,"(Bong.) D.Dietr.","Córdula, E","484","484",NA,NA,"2007","10",NA,"-36.896111","-8.587083",NA,NA,NA,NA,NA,NA
"873","2021-03-01 11:53:55-03","UFPE","UFP","47418","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Lucena, MFA; Córdula, E; Maciel, J","1424","2006","05","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.721","-8.076111",NA,"Arvoreta ca 4,5m alt.; frutos imaturos verdes. Frequente.; Arvoreta ca 4,5m alt.; frutos imaturos verdes. Frequente.; Fazenda Tigre","UFP047418",NA,"(Bong.) D.Dietr.","Córdula, E","529","529",NA,NA,"2006","07","20","-38.721","-8.076111",NA,NA,NA,NA,NA,NA
"874","2021-03-01 11:53:55-03","UFPE","UFP","47418","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Lucena, MFA; Córdula, E; Maciel, J","1424","2006","05","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.721","-8.076111",NA,"Arvoreta ca 4,5m alt.; frutos imaturos verdes. Frequente.; Arvoreta ca 4,5m alt.; frutos imaturos verdes. Frequente.; Fazenda Tigre","UFP047418",NA,"(Bong.) D.Dietr.","Córdula, E","529","529",NA,NA,"2006","07","20","-38.721","-8.076111",NA,NA,NA,NA,NA,NA
"875","2021-03-01 11:53:55-03","UFPE","UFP","50097","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Cerc.","Bauhinia","cheilantha","Bauhinia cheilantha","Córdula, E; Alves, A; Schmidt, S; Lucena, MFA; Maciel, JR; Amorim, B","104","2006","07","20",NA,"Brasil","Sergipe","Porto da Folha",NA,"-37.414167","-10.036944",NA,"Arbusto, ca. 3m alt.; flores brancas, fruto imaturo verde.; Arbusto, ca. 3m alt.; flores brancas, fruto imaturo verde.; Caatinga arbórea aberta","UFP050097",NA,"(Bong.) D.Dietr.","Córdula, E","180","200",NA,NA,"2006","09","11","-37.414167","-10.036944",NA,NA,NA,NA,NA,NA
