"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus"
"203","2021-02-08 12:43:24-03","UFRGS","ICN","025707","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Rambo, B","44188","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A. St.-Hil. & Naudin","1949","06","02","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-22 16:23:13-03","FEPAGRO","BLA","6805","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","O. R. Camargo",NA,NA,"Brasil",NA,NA,"Habitat: No campo seco","BLA006805","Spermatophyta",NA,"A.St.-Hil. & Naudin","1957","11","18","Rio Grande do Sul","Farroupilha","Linha Janssen","-51.3478012084961","-29.2250003814697",NA,"M. Grings","2020","10","19545","auto",NA,NA,"28",NA,NA,"600","600",NA,NA,NA
"205","2021-03-22 16:23:13-03","FEPAGRO","BLA","6808","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","O. R. Camargo",NA,NA,"Brasil",NA,NA,"Habitat: No campo úmido","BLA006808","Spermatophyta",NA,"A.St.-Hil. & Naudin","1957","12","14","Rio Grande do Sul","Taquari","Estação Experimental de Pomicultura","-51.8643989562988","-29.7996997833252",NA,"M. Grings","2020","10","21657","auto",NA,NA,"28",NA,NA,"60","60",NA,NA,NA
"206","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","20135","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bueno, O.","4186",NA,"Brasil",NA,NA,"Arbusto com cerca de 90 cm de altura; flores roxas com estrias grenás; numeroso; disperso; no campo; em subosque.","HAS0020135","Magnoliophyta",NA,"A.St.-Hil. & Naudin","1985","03",NA,"Rio Grande do Sul","Caçapava do Sul","Defronte a Pedra do Segredo.","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","20161","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bueno, O.","4212",NA,"Brasil",NA,NA,"Arbusto com cerca de 1,20 m de altura; flores rosadas com a base grená; numeroso; disperso; no campo; no topo; na encosta.","HAS0020161","Magnoliophyta",NA,"A.St.-Hil. & Naudin","1985","03",NA,"Rio Grande do Sul","Caçapava do Sul","Defronte a Pedra do Segredo.","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","19415","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Neves, M.","358",NA,"Brasil",NA,NA,"Erva com cerca de 50 cm de altura, com flores de cor rosa-claro com estrias cor-de-vinho. Muito numerosa, dispersa, em campo úmido na beira da estrada.","HAS0019415","Magnoliophyta",NA,"A.St.-Hil. & Naudin","1984","01",NA,"Rio Grande do Sul","Pantano Grande","BR-290, km 108.","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","12684","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bueno, O.","2897",NA,"Brasil",NA,NA,"Arbusto ereto com 80 cm de altura, flor rosa com a base grená, encontrada em beira de estrada não mexida e em local sombreado.","HAS0012684","Magnoliophyta",NA,"A.St.-Hil. & Naudin","1981","01",NA,"Rio Grande do Sul","Caxias do Sul",NA,"-51.234323","-29.141631",NA,"Krapovickas, A.","1982","08",NA,NA,NA,NA,NA,"-51,234323","-29,141631","716","716",NA,NA,NA
"210","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","13938","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bueno, O.","3335",NA,"Brasil",NA,NA,"Arbusto ereto, numeroso e disperso em beira de estrada. Flor quase branca com base e nervuras grená.","HAS0013938","Magnoliophyta",NA,"A.St.-Hil. & Naudin","1981","11",NA,"Rio Grande do Sul","Candelária (Cerro Branco - RS)",NA,NA,NA,NA,"Krapovickas, A.","1983","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","20665","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Neves, M.","500",NA,"Brasil",NA,NA,"No campo, margem direita da barragem. Pouco numerosa e dispersa.","HAS0020665","Magnoliophyta",NA,"A.St.-Hil. & Naudin","1985","04",NA,"Rio Grande do Sul","Santa Maria (Entre Itaara e São Martinho da Serra - RS)","Reserva Biológica do Ibicuí-Mirim. Propriedade do Sr. Arlindo Barcelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","12073","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bueno, O.","2622",NA,"Brasil",NA,NA,"Flor rosada com a base e as nervuras grená. Na beira de estrada.","HAS0012073","Magnoliophyta",NA,"A.St.-Hil. & Naudin","1980","06",NA,"Rio Grande do Sul","Porto Alegre","Estrada de Belém Velho.","-51.2299995422363","-30.0331001281738",NA,"Bueno, O.","1980","07","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","19995","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bueno, O.","4044",NA,"Brasil",NA,NA,"Arbusto; numeroso e disperso; no campo.","HAS0019995","Magnoliophyta",NA,"A.St.-Hil. & Naudin","1984","11",NA,"Rio Grande do Sul","Porto Xavier","Linha nova","-55.1375007629395","-27.9055995941162",NA,NA,NA,NA,"14548","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","13945","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bueno, O.","3342",NA,"Brasil",NA,NA,"Arbusto com 2 m de altura, numeroso e agrupado em baixada úmida.","HAS0013945","Magnoliophyta",NA,"A.St.-Hil. & Naudin","1981","11",NA,"Rio Grande do Sul","Restinga Seca","Fazenda Santa Isabel.","-53.375","-29.8132991790771",NA,"Krapovickas, A.","1983","03","31252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","20343","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Krapovickas, A.","s.n.",NA,"Brasil",NA,NA,"Bordo do caminho. Doação Universidade Nacional do Nordeste - Corrientes (CTES) n° 38392.","HAS0020343","Magnoliophyta",NA,"A. St.-Hil. & Naudin","1983","01",NA,"Rio Grande do Sul","Tapes","BR-290, 92 km a oeste de Porto Alegre.","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"25762","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","8268","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Bueno, O.","953",NA,"Brasil",NA,NA,"flor rosa","HAS0008268","Magnoliophyta",NA,NA,"1978","03",NA,"Rio Grande do Sul","Triunfo","Campo de Eryngium x Aspilia (C-CS2)","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-08-26 10:49:37-03","MCN-FZBRS","HAS","4429","PreservedSpecimen","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Ungaretti, I.","189",NA,"Brasil",NA,NA,"beira de estrada","HAS0004429","Magnoliophyta",NA,"A. St.-Hil. & Naudin","1977","04",NA,"Rio Grande do Sul","Triunfo","extremo suldoeste da área de influência da Petroquímica","-51.7181015014648","-29.9433002471924",NA,"Dardano & Porto, M.L.","1977","04","41194","auto",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA
"218","2020-12-30 07:48:25-03","IBt","SP","441483","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M","481",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Naudin","2009","02","10","Rio Grande do Sul","Candelária",NA,"-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,"28166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-30 07:48:25-03","IBt","SP","441470","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Grings, M","843",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Naudin","2009","12","12","Rio Grande do Sul","Eldorado do Sul",NA,"-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-01-21 15:29:39-03","IBt","SP","489756","S","Plantae","Malvaceae","Pavonia","distinguenda","Pavonia distinguenda","Hashimoto, G","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Naudin","1949","01","06","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
