"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"49","2020-02-08 10:06:31-03","NBC","NL-BOTANY","L.2515575","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata ligustrina",NA,NA,"Riedel L",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L2515575","NL-L2515575","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2515575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Rio Janeiro.",NA,NA,NA,NA,NA,NA,NA,"ligustrina","Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1442593","PreservedSpecimen","Plantae","Myrtaceae","Stenocalyx","sulcatus","Stenocalyx sulcatus ligustrinus","O.Berg",NA,"Riedel JGF",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U1442593","NL-U1442593","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442593 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Brasilia Rio Janeiro.",NA,NA,NA,NA,NA,NA,NA,"ligustrinus","Magnoliopsidae",NA,NA,NA,NA
"51","2020-11-04 11:14:41-03","ESALQ","ESA","87933","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Lucas, E. et al.","2003","01","24","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,"ESA087933","ESA087933",NA,NA,NA,NA,"Magnoliophyta",NA,"68.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 10:56:24-03","ESALQ","ESA","134469","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Lima, R.A.F.",NA,"2013","01","31",NA,NA,NA,NA,NA,"23.38.25",NA,"ESA134469",NA,NA,NA,NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 17917. Altura: 8m",NA,NA,"459.0",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:41-03","ESALQ","ESA","112252","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,NA,"Flores, T.B.",NA,NA,NA,"Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"ESA112252","ESA112252",NA,NA,NA,NA,"Magnoliophyta",NA,"935.0",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:41-03","ESALQ","ESA","83358","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring","Sobral, M.","Silva, J.M.","2001","11","04","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"ESA083358","ESA083358",NA,NA,NA,NA,"Magnoliophyta",NA,"3499.0",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 10:56:24-03","ESALQ","ESA","135768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"L. Quintanilha","2012","10","03","Brasil","Rio de Janeiro","Iguaba Grande","-42.2289009094238","-22.8391990661621",NA,NA,"ESA135768",NA,NA,NA,NA,NA,NA,NA,"113.0",NA,NA,NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:41-03","ESALQ","ESA","109347","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,NA,"Sampaio, D.",NA,NA,NA,"Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"ESA109347","ESA109347",NA,NA,NA,NA,"Magnoliophyta",NA,"156.0",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:41-03","ESALQ","ESA","4717","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Jaramillo, C.B.J.","Catharino, E.L.M.","1985","12","11","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"ESA004717","ESA004717",NA,NA,NA,NA,"Magnoliophyta",NA,"543.0",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 10:56:24-03","ESALQ","ESA","137357","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring. ex Mart.",NA,"D. Fernandes","1998","08","20","Brasil","Rio de Janeiro","Armação de Búzios","-41.8816986083984","-22.7469005584717",NA,NA,"ESA137357",NA,NA,NA,NA,NA,NA,NA,"58.0","Mariane",NA,NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:41-03","ESALQ","ESA","105977","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"Sobral, M.","Souza, N.L.","2008","11","02","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"ESA105977","ESA105977",NA,NA,NA,NA,"Magnoliophyta",NA,"55.0",NA,NA,NA,"2009","03","09","19508","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:41-03","ESALQ","ESA","125695","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"Souza, M.C.","Ribeiro, R.D.","1905","06","26","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"ESA125695",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"343.0",NA,NA,NA,"1905","06","28","57442","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 10:56:24-03","ESALQ","ESA","135441","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex. Mart.","M. Souza","H.F. Uller","2020","09","13","Brasil","Rio de Janeiro","São Pedro da Aldeia","-42.1027984619141","-22.8391990661621",NA,NA,"ESA135441",NA,NA,NA,NA,NA,NA,NA,"375.0",NA,NA,NA,"2013",NA,NA,"20879","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:41-03","ESALQ","ESA","112026","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spreng.","Giaretta, A.","Campos, O.","2010","09","10","Brasil","São Paulo","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,"ESA112026",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:41-03","ESALQ","ESA","10227","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Salis, S.M.","1986","09","18","Brasil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,"ESA010227","ESA010227",NA,NA,NA,NA,"Magnoliophyta",NA,"24.0",NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:41-03","ESALQ","ESA","4742","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring","Sobral, M.","Catharino, E.L.M.","1986","09","06","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"ESA004742","ESA004742",NA,NA,NA,NA,"Magnoliophyta",NA,"939.0",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:41-03","ESALQ","ESA","4718","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Jaramillo, C.B.J.","Catharino, E.L.M.","1985","11","01","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"ESA004718","ESA004718",NA,NA,NA,NA,"Magnoliophyta",NA,"505.0",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:41-03","ESALQ","ESA","12842","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Kawasaki, M.L.","Catharino, E.L.M.","1985","11","01","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"ESA012842","ESA012842",NA,NA,NA,NA,"Magnoliophyta",NA,"505.0",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 10:56:24-03","ESALQ","ESA","139111","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,NA,"Colletta, G.D","2016","03","30","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"ESA139111",NA,NA,NA,NA,"Árvore, 7m, estéril",NA,NA,"2630.0","Ilha do Cardoso",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:56:24-03","ESALQ","ESA","137321","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"C.P. Caliari","C.P. Caliari","2009","10","01","Brasil","São Paulo","Ilha Comprida","-47.5400009155273","-24.7399997711182",NA,NA,"ESA137321",NA,NA,NA,NA,NA,NA,NA,"2700.0","Mariane",NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:41-03","ESALQ","ESA","82529","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"Sobral, M.","Mazine, F.F.; Sampaio, D.; Forster, W.; Salmazo, P.B. ; Ribeiro Jr., E.","2002","12","10","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"ESA082529",NA,NA,NA,NA,"Árvore 3m. Flores e frutos. Amostras coletadas para análise macromolecular. Borda.","Magnoliophyta",NA,"787.0","Parque Estadual da Ilha do Cardoso. Restinga arbustivo-arbórea, próxima à Casa do Pescador.",NA,NA,"2003",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:32:12-03","MN","R","9075","PreservedSpecimen","Plantae","Myrtaceae","Stenocalyx","sulcatus","Stenocalyx sulcatus","(Spring ex Mart.) O. Berg","Legrand, C.D.","Glaziou, A.F.M.","1876","07","09","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"R000009075","R000009075_001",NA,NA,NA,"Plantas do Brasil Central",NA,NA,"8709",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-19 10:24:26-03","CPAP","CPAP","11400","PreserverdSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Salis, S. M.","1986","09","18","Brasil","SP","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,NA,"Árvore de 3m de altura. AMBIENTE: Mata ciliar.",NA,NA,"24","Fazenda Santa Elisa",NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"72","2015-07-02 14:03:12-03","JBP","HPL","6475","S","Plantae","Myrtaceae","Eugenia","cf. sulcata","Eugenia cf. sulcata",NA,"M. Sobral","H. Lorenzi","2006","09","23","Brasil","SP","Martinho Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6156","Coletado no Parque Estadual, onde é cultivado em arboreto.",NA,NA,"2007","05","13",NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-07-02 14:03:17-03","JBP","HPL","10436","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"R. Tsuji","R. Tsuji","2007","07","31","Brasil","RJ","Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Coletado no Jardim Botânico do Rio de Janeiro.",NA,NA,"2007","07","31","57442","auto",NA,NA,NA,NA,NA,NA
"74","2015-07-02 14:03:17-03","JBP","HPL","12930","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,NA,"T.B. Flores; G. Siqueira & R. Jesus","2010","10","25","Brasil","ES","Linhares","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"935","Coletado na Reserva Natural Vale - Nativo da mantegueira.",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"75","2015-07-02 14:03:17-03","JBP","HPL","9301","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata",NA,"R. Tsuji","R. Tsuji","2007","08","01","Brasil","RJ","Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Coletado no Jardim Botânico do Rio de Janeiro.",NA,NA,"2007","08","01","57442","auto",NA,NA,NA,NA,NA,NA
"76","2019-02-15 11:46:19-02","IPA","IPA","48134","S","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Martius","Souza, M.C.","Prates; Silva, J.A.","1983",NA,NA,"Brasil","Rio Grande do Norte","Natal","-35.209400177002","-5.79500007629395",NA,NA,"IPA0048134",NA,"Southern America",NA,NA,NA,"Plantae",NA,"37","Campus Universitário - FUNAM",NA,NA,"2008","08","12","12751","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:18:38-03","UFV","VIC","5352","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring. ex Mart",NA,"Vidal, M.R.R.; Vidal, W.N.","1973","07","11","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"VIC005352","VIC005352",NA,NA,NA,NA,NA,NA,"351","Guaratiba Prais de Grumari",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:18:38-03","UFV","VIC","18566","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring. ex Mart",NA,"Simonelli, M.; Folli, D.A.","1997","10","31","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIC018566","VIC018566",NA,NA,NA,"Flores brancas,5,5 m de altura individuo n° 325 da fitossociologia",NA,NA,"862","Reserva Florestal de Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"79","2021-03-24 17:09:33-03","UFES","SAMES","10470","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Menezes,L.F.T.","2021","02","18","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397475000.0","-186836111.0","SAMES10470",NA,NA,NA,NA,"Arbusto, com flores brancas. Habitat: Restinga pleistocênica.Formação arbustiva aberta não inundável. Habito: Arbusto",NA,NA,"2634",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"80","2021-03-24 17:09:33-03","UFES","SAMES","8408","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Ribeiro,M.","Duarte,D.A.; Oliveira,S.M.; Scheidegger,A.F.A.;Smarzaro,R.","2018","01","18","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397938889.0","-186941666.0","SAMES08408",NA,NA,NA,NA,"Flores brancas Habitat: Restinga Habito: Árvore",NA,NA,"63","Área do Quadrado. APA de Conceição da Barra",NA,NA,"2019","04","22","41644","auto",NA,NA,NA,NA,NA,NA
"81","2021-03-24 17:09:33-03","UFES","SAMES","8368","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.C.Souza.","Duarte,D.A.; Oliveira,S.M.; Souza,K.J.","2017","09","27","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397938889.0","-186941666.0","SAMES08368",NA,NA,NA,NA,"Flores brancas Habitat: Restinga Habito: Árvore",NA,NA,"23","Área do Quadrado. APA de Conceição da Barra",NA,NA,"2018","11","23","41644","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-24 17:09:33-03","UFES","SAMES","8374","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.C.Souza.","Duarte,D.A.; Oliveira,S.M.; Souza,K.J.","2017","09","27","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397938889.0","-186941666.0","SAMES08374",NA,NA,NA,NA,"Flores vermelhas com botões verdes Habitat: Restinga Habito: Arbusto",NA,NA,"29","Área do Quadrado. APA de Conceição da Barra",NA,NA,"2018","11","23","41644","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-24 17:09:33-03","UFES","SAMES","8695","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.C.Souza.","Alves-Araújo, A.; W. Souza & Q. Moraes","2014","11","06","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"SAMES08695",NA,NA,NA,NA,"Arbusto, flores alvas, fortemente perfumadas.",NA,NA,"1751","Parque Estadual de Itaúnas. Trilha da restinga.",NA,NA,"2019","09","05","41644","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-24 17:09:33-03","UFES","SAMES","3913","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Ribeiro,M.; Menezes,L.F.T.;Giaretta,A.O.;Rocha,T.L.","2010","10","17","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"SAMES03913",NA,NA,NA,NA,"Árvore de 2m, flores brancas.",NA,NA,"310","Bairro Liberdade. Mata de restinga pleistocênica.",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-24 17:09:33-03","UFES","SAMES","3916","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Giaretta,A.","Giaretta,A.O.; Benicá,A.C.T;Bomfim,F.R.M.;Rudio,J.A.","2008","11","22","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749","-398461111.0","-187422222.0","SAMES03916",NA,NA,NA,NA,"Habito: Arbusto",NA,NA,NA,"Bairro Liberdade. Vegetação de restinga pleistocênica. Entrada de terra adjacente à fábrica de tijolos, depois do hospital Roberto Silvares no sentido São Mateus - Guriri.",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"86","2021-03-24 17:09:33-03","UFES","SAMES","3914","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Souza,M.C.","Faria,M.B.","2006","11","18","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"SAMES03914",NA,NA,NA,NA,"Arbusto de 2 metros com frutos roxos pequenos.",NA,NA,"7","Bairro Liberdade. Vegetação de restinga próximo ao hospital Roberto Silvares, atrás do lixão.",NA,NA,"2007","06","05","56510","auto",NA,NA,NA,NA,NA,NA
"87","2021-03-24 17:09:33-03","UFES","SAMES","10472","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Menezes,L.F.T.","2021","02","18","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397475000.0","-186836111.0","SAMES10472",NA,NA,NA,NA,"Arbusto, com flores brancas. Habitat: Restinga pleistocênica.Formação arbustiva aberta não inundável. Habito: Arbusto",NA,NA,"2628",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"88","2021-03-24 17:09:33-03","UFES","SAMES","10471","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Menezes,L.F.T.","2021","02","18","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397475000.0","-186836111.0","SAMES10471",NA,NA,NA,NA,"Arbusto, com flores branca. Habitat: Restinga pleistocênica.Formação arbustiva aberta não inundável. Habito: Arbusto",NA,NA,"2627",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"89","2021-03-24 17:09:33-03","UFES","SAMES","3922","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Giaretta,A.O.","2012","10","16","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"SAMES03922",NA,NA,NA,NA,"Arbusto de 3m. Frutos e sépalas atropurpúreos.",NA,NA,"1343","Área de Proteção Ambiental de Conceição da Barra. Restinga arbustiva seca.",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"90","2021-03-24 17:09:33-03","UFES","SAMES","8395","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.C.Souza.","Duarte,D.A.; Oliveira,S.M.; Souza,K.J.","2017","09","27","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397938889.0","-186941666.0","SAMES08395",NA,NA,NA,NA,"Flores com florecência brancas e botões brancos Habitat: Restinga",NA,NA,"50","Área do Quadrado. APA de Conceição da Barra",NA,NA,"2018","11","23","41644","auto",NA,NA,NA,NA,NA,NA
"91","2021-03-24 17:09:33-03","UFES","SAMES","3919","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Giaretta,A.","Giaretta,A.O.; Souza,M.C.;Arantes,P.","2011","09","07","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397405555.0","-184166667.0","SAMES03919",NA,NA,NA,NA,"Árvor de 5m de altura, fruto e sépalas roxas, flores alvas.",NA,NA,"1042","Parque Estadual de Itaúnas. Mata seca de restinga sobre cordão arenoso, atrás da fazenda Jequitaia.",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"92","2021-03-24 17:09:33-03","UFES","SAMES","7674","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","M.C.Souza.","Smarzaro,R.","2018","11","30","Brasil","Espírito Santo","Jaguaré","-40.076099395752","-18.9055995941162","-399205556.0","-189594444.0","SAMES07674",NA,NA,NA,NA,"Com botão floral.",NA,NA,"7","Fazenda do Sr. Jair do Livramento.",NA,NA,NA,NA,NA,"43085","auto",NA,NA,NA,NA,NA,NA
"93","2021-03-24 17:09:33-03","UFES","SAMES","3923","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Giaretta,A.","Giaretta,A.O.; Menezes,L.F.T.","2010","10","28","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"SAMES03923",NA,NA,NA,NA,"Arbusto de 2m com flores alvas, odor adocicado.",NA,NA,"892","Próximo aos poços de petróleo da Petrobrás. Vegetação de restinga de moita aberta, pleistocênica, próximo à poços de petróleo da Petrobrás.",NA,NA,"2012","06","04","48094","auto",NA,NA,NA,NA,NA,NA
"94","2021-03-24 17:09:33-03","UFES","SAMES","3921","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Giaretta,A.","Giaretta,A.O.; Souza,M.C.","2011","09","05","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749","-398102778.0","-187422222.0","SAMES03921",NA,NA,NA,NA,"Arbusto de 3,5m de altura, com flores alvas.",NA,NA,"1020","Bairro Liberdade. Estrada de terra adjacente a uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus-Guriri, floresta seca de restinga.",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"95","2021-03-24 17:09:33-03","UFES","SAMES","3920","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Giaretta,A.","Giaretta,A.O.","2011","10","15","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749","-398100000.0","-187333334.0","SAMES03920",NA,NA,NA,NA,"Arvoreta de 4m de altura, com flores alvas, madeira resistente.",NA,NA,"1054","Bairro Liberdade. Estrada de terra adjacente a uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus-Guriri, floresta seca de restinga.",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"96","2021-03-24 17:09:33-03","UFES","SAMES","3915","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.","Souza,M.C.;Giaretta,A.","Ribeiro,M.","2009","11","12","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749","-397391666.0","-184238889.0","SAMES03915",NA,NA,NA,NA,"Árvore de 3m de altura, com furtos vermelhos.",NA,NA,"50","Bairro Liberdade. Fragmento de restinga próximo a estrada de acesso a Guriri e a Agrorosa.",NA,NA,"2011","09","08","56510","auto",NA,NA,NA,NA,NA,NA
"97","2021-03-24 17:09:33-03","UFES","SAMES","3912","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sulcata","Eugenia sulcata","Spring ex Mart.",NA,"Giaretta,A.O.; Faria,M.B.","2007","03","10","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"SAMES03912",NA,NA,NA,NA,"Árvore de 4m com botões florais pequenos.",NA,NA,"53","Bairro Liberdade. Vegetação de restinga.",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
