"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","maximumDepthInMeters","fieldNumber"
"47","2021-03-15 16:37:00-03","NY","NYBG","592312","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"P. K. H. Dusén","1914","11","25","Brazil","Paraná","Jaguariaíva","Jaguariahyva","-49.713647","-24.340602",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610068' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592312","NY00592312_01","15956",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02072124","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"C. Gaudichaud-Beaupré","1833",NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2255361' target='other'> <mi>dwc_moreinfo</mi></a>","NY02072124","NY02072124_01","181",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","592304","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"G. G. Hatschbach","1946","11","24","Brazil","Paraná","Piraquara","Pinhal","-49.0631","-25.4419",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610052' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592304","NY00592304_01","559",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","592308","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"C. Stellfeld","1946","12","01","Brazil","Paraná",NA,"Manacial da Serra",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610080' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592308","NY00592308_01","1217",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","592307","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"R. Hertel","1943","12",NA,"Brazil","Paraná","lapa","Volta Grande. Estr. Graciosa, km. 40","-49.7156","-25.7697",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610054' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592307","NY00592307_01","s.n.",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","592337","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"Palacios-Cuezzo","1948","01","29","Brazil","Rio Grande do Sul","Sapucaia do Sul","Morro Sapucaia","-51.1481","-29.8247",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610067' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592337","NY00592337_01","526",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","592323","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"A. Gevieski","1953","11","30","Brazil","Santa Catarina","Ibirama","Horto Florestal, I.N.P., Ibirama","-49.5178","-27.0569",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610056' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592323","NY00592323_01","54","200","200",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","592326","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"E. Ecologia","1949","11","25","Brazil","Santa Catarina","Brusque","Mata da Azambuja Brusque","-48.910147","-27.126635",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592326","NY00592326_01","s.n.",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","592360","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica multinervis","(Cham.) Moldenke","H. N. Moldenke",NA,NA,NA,"B. J. Pickel","1944","02","19","Brazil","São Paulo","Itaporanga","Itaporanga","-49.49","-23.7003",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224869' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592360","NY00592360_01","353",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","multinervis",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","592364","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica multinervis","(Cham.) Moldenke","H. N. Moldenke",NA,NA,NA,"P. K. H. Dusén","1914","12","16","Brazil","Paraná","Ipiranga","Serra do Mar, Ypiranga","-50.5842","-25.0242",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224878' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592364","NY00592364_01","16165","830","830",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","multinervis",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","592327","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S. F. Smith",NA,NA,NA,"R. A. Wasum","1988","01","24","Brazil","Rio Grande do Sul","Flores da Cunha","Flores da Cunha - Otávio Rocha","-51.26034","-29.061484",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592327","NY00592327_01","s.n.","750","750",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","592297","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"A. L. Moldenke","1948","09","24","Brazil","São Paulo","Santo André","Casa dos Naturalistas, Estacao Biologica, Alto da Serra, Paranapiacaba","-46.5297","-23.66",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610075' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592297","NY00592297_01","19634","1000","1000",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","592320","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"F. C. Hoehne","1929","10","22","Brazil","Santa Catarina","Florianópolis","Praia da Palhoça, Florianopolis","-48.5601282","-27.8140177",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610070' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592320","NY00592320_01","s/n¦",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","592324","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"E. Ecologia","1949","11","23","Brazil","Santa Catarina","Brusque","Mata Sao Pedro - Brusque","-48.93331","-27.068261",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610076' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592324","NY00592324_01","s.n.",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","592309","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"L. R. Landrum","1981","11","30","Brazil","Paraná","Mandirituba","Cachoeira and surroundings to rio Barigui","-49.25","-25.75",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610060' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592309","NY00592309_01","3879",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","592310","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"G. Tessmann","1947","12","10","Brazil","Paraná","Piraquara","Florestal, 29 km para leste de Curitiba, estrada C.-Paranaguá","-49.0631","-25.4419",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610066' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592310","NY00592310_01","2717","930","930",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00956759","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica multinervis","(Cham.) Moldenke",NA,NA,NA,NA,"L. Riedel","1834",NA,NA,"Brazil","Minas Gerais",NA,"Inter Sta. Luzia et Lagoa Santa.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956759","NY00956759_01 NY00956759_02","3",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","multinervis",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","592313","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"P. K. H. Dusén","1908","11","24","Brazil","Paraná","Ponta Grossa","Villa Velha","-50.012929","-25.234872",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610069' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592313","NY00592313_01","7262",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1198369","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","O. Kosovsky",NA,NA,NA,"A. P. Duarte","1969","10","10","Brazil","Minas Gerais",NA,"margem do Rio do Peixe para o Serro.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482168' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198369","NY01198369_01","11840",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1262276","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","O. Kosovsky",NA,NA,NA,"J. G. Jardim","2000","01","14","Brazil","Bahia","Jussari","Entrada a 7.5 km na Rod. Jussari/Palmira. Faz. Teimoso, 1.7 km da entrada. Reserva Particular do Patrimônio Natural (RPPN) Serra do Teimoso. Parcela 33.","-39.5361","-15.1603",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1531863' target='other'> <mi>dwc_moreinfo</mi></a>","NY01262276","NY01262276_01","2446",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","592363","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica multinervis","(Cham.) Moldenke","H. N. Moldenke",NA,NA,NA,"G. G. Hatschbach","1977","03","09","Brazil","Paraná","Ipiranga","Rio Ipiranga","-50.5842","-25.0242",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224874' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592363","NY00592363_01","39782",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","multinervis",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","592366","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica multinervis","(Cham.) Moldenke","H. N. Moldenke",NA,NA,NA,"R. Reitz","1956","04","05","Brazil","Santa Catarina","Palhoça","Piloes, Palhoça","-48.694057","-27.77489",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224872' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592366","NY00592366_01","3009","350","350",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","multinervis",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","592329","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S. F. Smith",NA,NA,NA,"R. A. Wasum","1992","02","20","Brazil","Rio Grande do Sul","Farroupilha","Farroupilha - Nova Milano","-51.338611","-29.276126",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610043' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592329","NY00592329_01","s.n.","700","700",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","592340","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"S. A. Renvoize","1978","10","25","Argentina","Misiones",NA,"Forest near San Miguel, south of Montecarlo. Cellulosa estate experimental area",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610081' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592340",NA,"3259","175","175",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","592335","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"Theissen","1903",NA,NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Sao Leopoldo","-51.143791","-29.75136",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610073' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592335","NY00592335_01","s.n.",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","592369","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica multinervis","(Cham.) Moldenke","H. N. Moldenke",NA,NA,NA,"A. G. Schulz","1948","02","16","Argentina","Misiones","San Ignacio","San Ignacio",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224870' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592369",NA,"7151",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","multinervis",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","592301","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"G. G. Hatschbach","1950","01","06","Brazil","Paraná","Sao José dos Pinhais","Garuva","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610047' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592301","NY00592301_01","1703",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","592328","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S. F. Smith",NA,NA,NA,"R. A. Wasum","1989","03","02","Brazil","Rio Grande do Sul","Nova Prata","Nova Prata - Cascata da Usina","-51.61","-28.7842",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610041' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592328","NY00592328_01","s.n.","750","750",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","592305","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"R. Reiss","1934","12","05","Brazil","Paraná","Ipiranga","Ypiranga","-50.5842","-25.0242",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592305","NY00592305_01","115",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","592358","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica multinervis","(Cham.) Moldenke","H. N. Moldenke",NA,NA,NA,"F. C. Hoehne","1918","11","26","Brazil","São Paulo","Sao Paulo","Butantan, Capital","-46.724373","-23.565521",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224877' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592358","NY00592358_01","s/n¦",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","multinervis",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","592404","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke",NA,NA,NA,NA,"B. Rambo","1945","11","03","Brazil","Rio Grande do Sul","Porto Alegre","Porto Alegre, Morro da Gloria","-51.23","-30.0331",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610082' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592404","NY00592404_01","29358",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","592322","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"L. R. Landrum","1981","12","06","Brazil","Santa Catarina","Itajaí","Itajai, Playa Brava","-48.6338139","-26.9475511",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610061' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592322","NY00592322_01","3987","5","5",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","592300","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1977","12","26","Brazil","Paraná","Piraquara","Guarituba","-49.154222","-25.448472",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610064' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592300","NY00592300_01","41099",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","592357","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica multinervis","(Cham.) Moldenke","H. N. Moldenke",NA,NA,NA,"L. Roth","1943","12","07","Brazil","São Paulo","Sao Paulo","Santo Amaro, Capital","-46.63","-23.5403",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224879' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592357","NY00592357_01","840",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","multinervis",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","592333","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"E. Henz","1946","11","06","Brazil","Rio Grande do Sul","Sao Leopoldo","S. Leopoldo, ad urbem","-51.143791","-29.75136",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610072' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592333","NY00592333_01","35421",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","593432","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","S. F. Smith",NA,NA,NA,"R. A. Wasum","1998","11","14","Brazil","Rio Grande do Sul","Sao Lourenço do Sul","Em beira da estrada para Fazenda do Pontal","-51.9781","-31.3656",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610045' target='other'> <mi>dwc_moreinfo</mi></a>","NY00593432","NY00593432_01","s.n.","2","2",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","00956760","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","H. N. Moldenke",NA,NA,NA,"J. F. Widgren","1845",NA,NA,"Brazil","Minas Gerais",NA,"Prov. Minas Geraes",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956760","NY00956760_01","s.n.",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","01198529","PreservedSpecimen","Plantae","Lamiaceae","Vitex","megapotamica","Vitex megapotamica","(Spreng.) Moldenke","O. Kosovsky",NA,NA,NA,"W. W. Thomas","1985","09","17","Brazil","Mato Grosso","Sinop","3-6 km E of BR-163 on road N of Rio Celeste (MT 225), 51 km S of Sinop.","-55.57","-12.3",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1416659' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198529","NY01198529_01","3841",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
