"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","year","month","day","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"849","2019-10-07 09:17:02-03","UEFS","HUEFS","19138","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Carvalho, A.M.de","3880",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0019138","Angiospermae","Lamiales",NA,"Kunth","1992","03","02","HUEFS0019138","T.R.S.Silva","Tucano","-38.7867012023926","-10.9631004333496",NA,NA,"55392","auto","1999","09",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"850","2019-10-07 09:17:02-03","UEFS","HUEFS","19139","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Carvalho, A.M.de","3880",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0019139","Angiospermae","Lamiales",NA,"Kunth","1992","03","02","HUEFS0019139","T.R.S.Silva","Tucano","-38.7867012023926","-10.9631004333496",NA,NA,"55392","auto","1999","09",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"851","2019-10-07 09:17:02-03","UEFS","HUEFS","38117","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Miranda, A.M.","2501",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"HUEFS0038117","Angiospermae","Lamiales",NA,"Kunth","1996","11","29","HUEFS0038117","T.R.S.Silva","Flores","-37.9747009277344","-7.86806011199951",NA,NA,"33262","auto","2000","01",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"852","2019-10-07 09:17:02-03","UEFS","HUEFS","150301","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Oliveira, R.C.de","1740",NA,"Brasil","Rio Grande do Norte",NA,NA,NA,NA,"HUEFS0150301","Angiospermae","Lamiales",NA,"Kunth","2006","07","16","HUEFS0150301","T.R.S.Silva","Tibau do Sul","-35.0918998718262","-6.18666982650757",NA,NA,"13790","auto","2010","05",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"853","2019-10-07 09:17:02-03","UEFS","HUEFS","38149","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Miranda, A.M.","2312",NA,"Brasil","Pernambuco","Cachoeira do Pinga.",NA,NA,NA,"HUEFS0038149","Angiospermae","Lamiales",NA,"Kunth","1995","10","19","HUEFS0038149","T.R.S.Silva","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"14606","auto","2000","01",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"854","2019-10-07 09:17:02-03","UEFS","HUEFS","29809","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Carvalho, C.A.L.de","33",NA,"Brasil","Bahia","Castro Alves",NA,NA,NA,"HUEFS0029809","Angiospermae","Lamiales",NA,"Kunth","1994","04","29","HUEFS0029809","T.R.S.Silva","Castro Alves","-39.4282989501953","-12.7656002044678",NA,NA,"26883","auto","2000","01",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"855","2019-10-07 09:17:02-03","UEFS","HUEFS","29814","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Carvalho, C.A.L.de","38",NA,"Brasil","Bahia","Castro Alves",NA,NA,NA,"HUEFS0029814","Angiospermae","Lamiales",NA,"Kunth","1994","04","29","HUEFS0029814","T.R.S.Silva","Castro Alves","-39.4282989501953","-12.7656002044678",NA,NA,"26883","auto","2000","01",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"856","2019-10-07 09:17:02-03","UEFS","HUEFS","112858","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Miranda, A.M.","895",NA,"Brasil","Pernambuco","Morro do Francês.",NA,NA,NA,"HUEFS0112858","Angiospermae","Lamiales",NA,"Kunth","1993","06","02","HUEFS0112858",NA,"Fernando de Noronha","-32.4108009338379","-3.84028005599976",NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"857","2020-06-15 07:53:28-03","UEFS","HUEFS","135904","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Barros, R.","2716",NA,"Brasil","Piauí","PARNA Serra das ConfusõesPróximo a guarita.",NA,NA,"Caatinga.","HUEFS0135904","Angiospermae","Lamiales",NA,"Kunth.","2007","03","22","HUEFS0135904 HUEFS0135904_e1","G.A.R.Silva","Caracol","-43.3300018310547","-9.27861022949219",NA,NA,"21070","auto","2008","12",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"858","2019-10-07 09:17:02-03","UEFS","HUEFS","75030","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Agra, M.F.","5859",NA,"Brasil","Paraíba","Pedra da boca.",NA,NA,NA,"HUEFS0075030","Angiospermae","Lamiales",NA,"Kunth","2002","05","18","HUEFS0075030",NA,"Tacima","-35.6371994018555","-6.48832988739014",NA,NA,"24328","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"859","2019-10-07 09:17:02-03","UEFS","HUEFS","111764","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Lacerda, A.V.","472",NA,"Brasil","Paraíba","RPPN Fazenda Almas, Rio do Cardoso.",NA,NA,NA,"HUEFS0111764","Angiospermae","Lamiales",NA,"Kunth","2005","06","21","HUEFS0111764","T.R.S.Silva","São José dos Cordeiros","-36.8078002929688","-7.39083003997803",NA,NA,"22592","auto","2010","05",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"860","2019-10-07 09:17:02-03","UEFS","HUEFS","38113","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Miranda, A.M.","2410",NA,"Brasil","Pernambuco","Serra da Russa.",NA,NA,NA,"HUEFS0038113","Angiospermae","Lamiales",NA,"Kunth","1996","08","01","HUEFS0038113","T.R.S.Silva","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"19146","auto","2000","01",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"861","2019-10-07 09:17:02-03","UEFS","HUEFS","67337","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Araújo, E.L.","435",NA,"Brasil","Pernambuco","Vale do Pajeú.",NA,NA,NA,"HUEFS0067337","Angiospermae","Lamiales",NA,"Kunth","2002","04","05","HUEFS0067337","T.R.S.Silva","Betânia","-38.0341987609863","-8.27472019195557",NA,NA,"32317","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"862","2019-09-05 15:51:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens","Type [status unknown]","F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"863","2019-01-23 11:24:39-02","F","FMNH-SEEDPLANTS","V0074381F","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens","Isotype","F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0074381F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0074381F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"864","2020-04-29 16:30:26-03","UFVJM","HDJF","5156","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Custodio, ST; França, L; Santos, A","216","Southern America","Brasil","Minas Gerais","Voçoroca na margem da estrada para o distrito de Cuiabá",NA,NA,NA,"HDJF005156","Dicotyledoneae",NA,NA,"Kunth","2016","12","07","HDJF005156_01","Custodio, ST","Gouveia","-43.811944","-18.4175","1065","1065",NA,NA,"2017","04",NA,"-43.811944","-18.4175",NA,NA,NA,NA,NA
"865","2019-01-25 15:37:29-02","IAC","IAC","23269","S","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"A. Rocha","s/nº",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth","1976","07","07",NA,"T.R.S. Silva","Santaluz","-39.3747","-11.2558",NA,NA,NA,NA,"1999","10","07","-39.3747","-11.2558",NA,NA,NA,NA,NA
"866","2019-01-25 15:37:29-02","IAC","IAC","23262","S","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"A. Rocha","s/nº",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth","1976","07","07",NA,"T.R.S. Silva","Santaluz","-39.3747","-11.2558",NA,NA,NA,NA,"1999","10","07","-39.3747","-11.2558",NA,NA,NA,NA,NA
"867","2020-07-23 12:24:15-03","CEPLAC","CEPEC","32884","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Grupo Pedra do Cavalo","35",NA,"Brasil","Bahia","Barragem de Bananeiras. Vale dos Rios Paraguacu e Jacuipe.",NA,NA,"<ll>dwc_commonname:</ll> Erva-cridreira, cidreira",NA,NA,NA,NA,NA,"1980","05","01",NA,"T. R. S. Silva","CACHOEIRA","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'",NA,NA,"30/10/1999",NA,NA
"868","2020-07-23 12:24:15-03","CEPLAC","CEPEC","32885","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Grupo Pedra do Cavalo","258",NA,"Brasil","Bahia","Porto Castro Alves. Vale dos Rios Paraguacu e Jacuipe.",NA,NA,"<ll>dwc_commonname:</ll> Erva-cidreira",NA,NA,NA,NA,NA,"1980","06","01",NA,"T. R. S. Silva","CACHOEIRA","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'",NA,NA,"30/10/1999",NA,NA
"869","2020-07-23 12:24:15-03","CEPLAC","CEPEC","12124","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"R. M. Harley","16255",NA,"Brasil","Bahia","Lagoa Eugenia ao S perto de Camaleao, lago a margem do pantano.",NA,NA,NA,NA,NA,NA,NA,NA,"1986","01","28",NA,"H. N. Moldenke","ITIÚBA","-39.716667","-10.666667",NA,NA,NA,NA,NA,NA,NA,"39W43'0","10S40'0",NA,NA,"30/12/1976",NA,NA
"870","2020-07-23 12:24:15-03","CEPLAC","CEPEC","150609","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Oliveira, N.E.","169",NA,"Brasil","Bahia","Conglomerado BA_981-1-1-0",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"2014","08","19",NA,"L. Daneu","Irajuba","-39.959722","-13.320278",NA,NA,NA,NA,NA,NA,NA,"39W57'35","13S19'13",NA,NA,NA,NA,NA
"871","2020-07-23 12:24:15-03","CEPLAC","CEPEC","153504","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Schulte, T.F.","395",NA,"Brasil","Bahia","Conglomerado BA_579-1-10-4RN",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"2016","03","17",NA,"C. Pessoa","RIO REAL","-37.932778","-11.484722",NA,NA,NA,NA,NA,NA,NA,"37W55'58","11S29'5",NA,NA,"1/6/2017",NA,NA
"872","2020-07-23 12:24:15-03","CEPLAC","CEPEC","153587","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Santos, E.A.","1184",NA,"Brasil","Bahia","Conglomerado BA_855_P19-1-1-HE",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"2016","02","17",NA,"C. Pessoa","SANTA TEREsINHA","-39.523333","-12.771944",NA,NA,NA,NA,NA,NA,NA,"39W31'24","12S46'19",NA,NA,"25/5/2017",NA,NA
"873","2020-07-23 12:24:15-03","CEPLAC","CEPEC","49472","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"G. P. Lewis","1968",NA,"Brasil","Bahia","10Km ao S da cidade, Rod. p/ Brumado.",NA,NA,NA,NA,NA,NA,NA,NA,"1991","04","01",NA,"T. R. S. Silva","livramento do brumado","-41.833333","-13.716667",NA,NA,NA,NA,NA,NA,NA,"41W50'","13S43'",NA,NA,"30/10/1999",NA,NA
"874","2020-07-23 12:24:15-03","CEPLAC","CEPEC","19093","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"R. M. Harley","19465",NA,"Brasil","Bahia","Morro de N. Sra. dos Milagres. Ao W da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,"1977","03","06",NA,"T. R. S. Silva","MILAGRES","-39.866667","-12.9",NA,NA,NA,NA,NA,NA,NA,"39W52'","12S54'",NA,NA,"30/10/1999",NA,NA
"875","2020-07-23 12:24:15-03","CEPLAC","CEPEC","40000","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"L. R. Noblick","4350",NA,"Brasil","Bahia","A 1Km da cidade. Faz. Riachão. Serra Orobozinho.",NA,NA,NA,NA,NA,NA,NA,NA,"1995","12","17",NA,"T. R. S. Silva","IPECAETÁ","-39.283333","-12.333333",NA,NA,NA,NA,NA,NA,NA,"39W17'","12S20'",NA,NA,"30/10/1999",NA,NA
"876","2020-07-23 12:24:15-03","CEPLAC","CEPEC","46377","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"R. M. Harley","26441",NA,"Brasil","Bahia","10Km da cidade, na estrada para marclino Moura.",NA,NA,NA,NA,NA,NA,NA,NA,"1992","02","19",NA,"T. R. S. Silva","RIO DE CONTAS","-41.716667","-13.6",NA,NA,NA,NA,NA,NA,NA,"41W43'","13S36'",NA,NA,"30/10/1999",NA,NA
"877","2020-07-23 12:24:15-03","CEPLAC","CEPEC","68910","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"E. de Melo","1677",NA,"Brasil","Bahia","Serra da Chapadinha. Encosta rochosa.",NA,NA,NA,NA,NA,NA,NA,NA,"1995","02","21",NA,"T. R. S. Silva","LENÇÓIS","-41.433333","-12.45",NA,NA,NA,NA,NA,NA,NA,"41W26'0","12S27'0",NA,NA,"30/12/2001",NA,NA
"878","2020-07-23 12:24:15-03","CEPLAC","CEPEC","88643","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"A. M. de Carvalho","6946",NA,"Brasil","Bahia","Ca. 26Km na estrada para Divisópolis.",NA,NA,NA,NA,NA,NA,NA,NA,"2001","08","15",NA,"T. R. S. Silva","ENCRUZILHADA","-41.027222","-15.686667",NA,NA,NA,NA,NA,NA,NA,"41W1'38","15S41'12",NA,NA,"30/09/2004",NA,NA
"879","2020-07-23 12:24:15-03","CEPLAC","CEPEC","89449","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"C. A. M. de Oliveira","57",NA,"Brasil","Pernambuco","Biturí Grande.",NA,NA,NA,NA,NA,NA,NA,NA,"2000","01","18",NA,"T. R. S. Silva","brejo da madre de deus","-36.389167","-8.201389",NA,NA,NA,NA,NA,NA,NA,"36W23'21","8S12'5",NA,NA,"30/12/2003",NA,NA
"880","2020-07-23 12:24:15-03","CEPLAC","CEPEC","89999","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"C. A. M. de Oliveira","57",NA,"Brasil","Pernambuco","Biturí Grande.",NA,NA,NA,NA,NA,NA,NA,NA,"2000","01","18",NA,"T. R. S. Silva","brejo da madre de deus","-36.389167","-8.201389",NA,NA,NA,NA,NA,NA,NA,"36W23'21","8S12'5",NA,NA,"30/12/2003",NA,NA
"881","2020-07-23 12:24:15-03","CEPLAC","CEPEC","16329","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"S. A. Mori","11848",NA,"Brasil","Bahia","Chacara Provisao, 4Km a E Jequie.",NA,NA,"<ll>dwc_commonname:</ll> Erva-cidreira",NA,NA,NA,NA,NA,"1979","05","06",NA,"H. N. Moldenke","JEQUIÉ","-40.0835990905762","-13.8575000762939",NA,NA,"49443","auto",NA,NA,NA,"0*0'99","99*99'99",NA,NA,"03/10/1979",NA,NA
"882","2020-07-23 12:24:15-03","CEPLAC","CEPEC","54959","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"A. M. de Carvalho","3880",NA,"Brasil","Bahia","Estrada que liga Caldas do Jorro a Araci/Tucano.",NA,NA,NA,NA,NA,NA,NA,NA,"1992","01","01",NA,"T. R. S. Silva","tucano","-38.7867012023926","-10.9631004333496",NA,NA,"55392","auto",NA,NA,NA,NA,NA,NA,NA,"30/10/1999",NA,NA
"883","2020-07-23 12:24:15-03","CEPLAC","CEPEC","146322","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Saulo G. Rezende","1841",NA,"Brasil","Bahia",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRADO","-39.2207984924316","-17.341100692749",NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2020-07-23 12:24:15-03","CEPLAC","CEPEC","15189","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"L. B. Smith","1461",NA,"Brasil","Bahia","Faz. Campo Verde.",NA,NA,NA,NA,NA,NA,NA,NA,"1987","07","21",NA,"H. N. Moldenke","SENHOR DO BONFIM","-40.1893997192383","-10.4614000320435",NA,NA,"27716","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,"14/08/1979",NA,NA
"885","2020-07-23 12:24:15-03","CEPLAC","CEPEC","90022","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens pluripedunculata","Isótipo","J. P. P. Carauta","3761",NA,"Brasil","Rio de Janeiro","Estrada para Ibitiguaçu, à margem do Rio Pomba.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"pluripedunculata",NA,"1981","04","28",NA,"H. N. Moldenke","SANTO ANTONIO DE PÁDUA","-42.1803016662598","-21.539400100708",NA,NA,"21677","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2020-11-19 14:06:35-03","Unimontes","MCMG","3331","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Souza S |",NA,NA,"Brasil","Minas Gerais","CROS Mata seca",NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,"Neto, Santos D'Angelo.","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2020-11-19 14:06:35-03","Unimontes","MCMG","3332","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Souza S |",NA,NA,"Brasil","Minas Gerais","CROS Mata seca",NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,"Neto, Santos D'Angelo.","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2021-04-08 17:13:18-03","UESB","HUESB","3803","S","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Carneiro-Torres, D.S.; F.França, DBCerqueir; A.Godinho.; F.França, DBCerqueir; A.Godinho.","449",NA,"Brasil","Sergipe","Riachão dos Dantas, SE - 170, sentido Lagarto.",NA,NA,"Doação.; Arbusto ca. 1 m alt. Folhas papirácea, levemente discolores. Flores cálice verde e corola branca.; Solo encharcado.","HUESB000003803","Dicotyledoneae",NA,NA,"H.B.K","2005","08","22",NA,"T.R.S.Silva.",NA,"-37.721389","-11.205556",NA,NA,NA,NA,"2006","02",NA,"-37.721389","-11.205556",NA,NA,NA,NA,NA
"889","2021-04-08 17:13:18-03","UESB","HUESB","12196","S","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Morato, K.V.; Silva, G.S.; Silva, G.S.","170",NA,"Brasil","Bahia","Fazenda Boa Esperança",NA,NA,"Arbusto, ca. 1,20 m alt. Folhas verdes, membranácea. Flor branca.; Mata de gerais","HUESB000012196","Dicotyledoneae",NA,NA,"H.B.K","2016","07","09",NA,NA,"Lafaiete Coutinho","-40.355194","-13.625417","583","583",NA,NA,"2016","07",NA,"-40.355194","-13.625417",NA,NA,NA,NA,NA
"890","2021-04-08 17:13:18-03","UESB","HUESB","568","S","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Carneiro-Torres, D.S.; M.M.Silva Castro; C. R. Agustinho; M.M.Silva Castro; C. R. Agustinho","304",NA,"Brasil","Bahia","Estrada Maracás-Jequié.",NA,NA,"Arbusto ca. 1,5m alt. Folhas concolores. Flores brancas.; Arbusto ca. 1,5m alt. Folhas concolores. Flores brancas.","HUESB000000568","Dicotyledoneae",NA,NA,"H.B.K","2004","01","22",NA,"T.R.S.Silva","Maracás","-40.4625","-13.6375","703","703",NA,NA,"2010","05",NA,"-40.4625","-13.6375",NA,NA,NA,NA,NA
"891","2021-04-08 17:13:18-03","UESB","HUESB","116","S","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Senra, L.C.; M.M.Silva Castro; D.S.Carneiro Torres; Macedo, G.E.L.; M.M.Silva Castro; D.S.Carneiro Torres; Macedo, G.E.L.","22",NA,"Brasil","Bahia","Trilha larga na beira da estrada.",NA,NA,"Arbusto. Flores brancas, internemente amarela.; Caatinga degradada de beira de estrada.",NA,"Dicotyledoneae",NA,NA,"H.B.K","2002","05","19",NA,NA,"Lafaiete Coutinho","-41.116667","-13.238611","2557","2557",NA,NA,NA,NA,NA,"-41.116667","-13.238611",NA,NA,NA,NA,NA
"892","2021-04-08 17:13:18-03","UESB","HUESB","8496","S","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Miranda, A.M.; Félix, L.P.; Semir, J.; Félix, L.P.; Semir, J.","2312",NA,"Brasil","Pernambuco","Cachoeira do Pinga",NA,NA,"Arbusto ca. 1,20 m alt. Caule amarronzado. Brácteas creme-esverdeada. Flores brancas.","HUESB000008496","Dicotyledoneae",NA,NA,"H.B.K","1995","10","19",NA,"Silva, T.R.S.","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"14606","auto","2000","01",NA,NA,NA,NA,NA,NA,NA,NA
"893","2016-08-23 11:00:27-03","NHMLondon","NHM-LONDON-BOT","BM000992642","S","Plantae","Verbenaceae","Lantana","amoena","Lantana amoena","Type","Collaboration; H.N. Ridley, T.S. Lea & G.A. Ramage","63",NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:490330","<a href=http://www.nhm.ac.uk/services/media-store/asset/5cc6727042a7de6b5e0a69d13ddbf79e31c4ff55/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Ridl.","1887","08","20",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA
"894","2016-08-23 11:00:27-03","NHMLondon","NHM-LONDON-BOT","BM000992643","S","Plantae","Verbenaceae","Lantana","amoena","Lantana amoena","Type","Collaboration; H.N. Ridley, T.S. Lea & G.A. Ramage","63B",NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:490333","<a href=http://www.nhm.ac.uk/services/media-store/asset/49971af756cc2be9027f1bce1bcfa92955bc57b4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Ridl.","1887","09","12",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA
"895","2016-08-23 11:00:27-03","NHMLondon","NHM-LONDON-BOT","BM000992644","S","Plantae","Verbenaceae","Lantana","coimbrensis","Lantana coimbrensis","Type","Spencer le Marchant Moore; b.1850; d.1931; S.Moore","1076",NA,"Brasil","Mato Grosso",NA,NA,"NHMUK:ecatalogue:490334","<a href=http://www.nhm.ac.uk/services/media-store/asset/d6e308ac4c11cfd0e9cd72c5159298320dac42c8/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"S.Moore","1891",NA,NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA,NA
"896","2020-11-12 17:00:36-03","UEL","FUEL","40767","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Carneiro-Torres, DS; França, F; Cerqueira, DB; Godinho, A","449",NA,"Brasil","Sergipe","SE-170, sentido Lagarto",NA,NA,NA,"FUEL005567","Tracheophyta","Lamiales",NA,"Kunth","2005","08","22",NA,"Silva, TRS","Riachão dos Dantas","-37.721389","-11.021667","270","270",NA,NA,"2006","02",NA,"-37.721389","-11.021667",NA,NA,NA,NA,NA
"897","2020-11-12 17:00:36-03","UEL","FUEL","32623","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Kranz, WM; Cassiano, J","728",NA,"Brasil","Paraná","Fazenda Biguá, Bairro Lioni.",NA,NA,NA,"FUEL000814","Tracheophyta","Lamiales",NA,"Kunth","2001","10","02",NA,"Kranz, WM","São Pedro do Paraná","-53.2200012207031","-22.8239002227783",NA,NA,"25063","auto","2001","10","09",NA,NA,NA,NA,NA,NA,NA
"898","2020-11-12 17:00:36-03","UEL","FUEL","25011","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"A. de Marinis","364",NA,"Brasil","São Paulo","Cachoeira do Marimbondo (ao lado do Ferrador), ao lado do Ferrador)",NA,NA,NA,"FUEL005568","Tracheophyta","Lamiales",NA,"Kunth","1965","08","17",NA,"Mattos, J","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,"20305","auto","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-01 15:11:28-03","UnB","UB","158217","PreservedSpecimen","Plantae","Verbenaceae","Lantana","canescens","Lantana canescens",NA,"Giulietti, AML; Harley, RM","1838","Southern America","Brasil","Bahia","Subida para Igreja ao lado da escada.",NA,NA,"Arbusto com ca. 1 metro de altura. Folhas discolores com face superior mais escura. Folhas com aroma suave. Bráctea verde-clara. cálice verde; corola lilás com fauce amarela.; Caatinga.",NA,"Dicotyledoneae",NA,NA,"Kunth","2000","02","27",NA,NA,"Monte Santo","-39.335833","-10.438611","480","480",NA,NA,NA,NA,NA,"-39.335833","-10.438611",NA,NA,NA,NA,NA
