"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","previousCatalogNumber"
"43","2020-02-08 09:19:52-03","NBC","NL-BOTANY","U.1091073","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Milliken W",NA,"1987","05","12","Southern America","Brazil",NA,NA,"Territory of Roraima, SEMA Ecological Reserve, Ilha de Maracá, Roraima, Secondary vegetation along track between the station and the river.","-61.433333","3.366667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1091073 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1091073","NL-U1091073",NA,NA,NA,NA,NA,"-61.433333","3.366667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"44","2020-02-08 09:19:52-03","NBC","NL-BOTANY","U.1091746","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Killeen TJ",NA,"1986","10","20","Southern America","Bolivia",NA,NA,"Santa Cruz, Nuflo de Chavez, 10km S of Concepción on the road to Lomerio 500m.","-62","-16.216667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1091746 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1091746","NL-U1091746",NA,NA,NA,NA,NA,"-62.0","-16.216667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"45","2020-02-08 09:19:52-03","NBC","NL-BOTANY","U.1091749","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Schunke Vigo J",NA,"1973","05","15","Southern America","Peru",NA,NA,"Department of San Martín, Prov. Lamas; Alonso de Alvarado; Chacra del Sr. Epifanio Neyra, al este de San Juán de Pacayzapa.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1091749 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1091749","NL-U1091749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"46","2020-02-08 09:19:52-03","NBC","NL-BOTANY","U.1091078","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","burchellii","Marsdenia burchellii","E.Fourn.",NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","03","23","Southern America","Brazil",NA,NA,"Planalto do Brasil, Northern Goiás., ca 27 km S of Paraiso Goias.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1091078 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1091078","NL-U1091078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:19:52-03","NBC","NL-BOTANY","L.2718404","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Hassler E",NA,"1912","10","01","Southern America","Paraguay",NA,NA,"in altaplanitie ##Sierra de Amambay##.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2718404 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2718404","NL-L2718404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:19:52-03","NBC","NL-BOTANY","WAG.1657914","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Sterringa JT",NA,"1969","03","19","Southern America","Surinam",NA,NA,"Wia-Wia res., 31/2 km O. van Motkreek.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1657914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1657914","NL-WAG1657914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:19:52-03","NBC","NL-BOTANY","WAG.1657915","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Sterringa JT",NA,"1969","03","19","Southern America","Surinam",NA,NA,"Wia-Wia res., 31/2 km O. van Motkreek.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1657915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1657915","NL-WAG1657915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:19:52-03","NBC","NL-BOTANY","WAG.1657916","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Sterringa JT",NA,"1969","03","19","Southern America","Surinam",NA,NA,"Wia-Wia res., 31/2 km O. van Motkreek.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1657916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1657916","NL-WAG1657916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-11-04 10:59:57-03","ESALQ","ESA","99656","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima",NA,"Rosa, P.O.","Santos, A.P.M.","287.0","2004","09","17",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,"ESA099656","ESA099656",NA,NA,"2004","12","06",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 10:59:57-03","ESALQ","ESA","88009","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A.","Hatschbach, G. et al.","74231.0","2002","11","14",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho",NA,"-57.8824996948242","-21.6989002227783",NA,NA,"ESA088009","ESA088009",NA,NA,"2003","01","01",NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:21:35-03","MN","R","202180","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.P.","Lutz, A.; Lutz, B.M.J.",NA,"1955","10","13",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Herbarium Lutz",NA,NA,NA,NA,"1994","08","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:21:35-03","MN","R","95004","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.P.","Freire Allemão, F.; Cysneiros, M.","1003",NA,NA,NA,NA,"Brasil","Ceará","Baturité",NA,"-38.8847007751465","-4.32860994338989",NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R000095004","R000095004_001 R000095004_002",NA,NA,"1986","11","20",NA,NA,NA,"35980","auto",NA,NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:21:35-03","MN","R","52820","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.P.","Hoehne, F.C.","4523","1911","09",NA,NA,"Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,"Comissão Rondon",NA,NA,NA,NA,"1994","08","23",NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:21:35-03","MN","R","20424","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.P.","Malme, G.O.A.","2546","1902","10","28",NA,"Brasil","Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,"Herb. Brasil. Regnell. Musei bot. Stockholm. Plantae Itineris Regnelliani 2di 2546",NA,NA,NA,NA,"1994","08","23",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:21:35-03","MN","R","218053","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.P.","Hatschbach, G.G. 63440; Pott, A.; Pott, V. & Barbosa, E.",NA,"1995","10","17",NA,"Brasil","Mato Grosso do Sul","Rio Negro",NA,"-54.9869003295898","-19.4493999481201",NA,NA,NA,NA,NA,NA,"2003","03","28",NA,NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA,NA
"58","2021-01-14 15:21:35-03","MN","R","127463","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.P.","Heringer, E.P. 440; Andrade-Lima, A.D.; Sobrinho, J.P.L. & Sarmento, A.C.",NA,"1971","05","01",NA,"Brasil","Pernambuco","Ouricuri",NA,"-40.0816993713379","-7.88250017166138",NA,NA,NA,NA,NA,NA,"1989","08","21",NA,NA,NA,"56078","auto",NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:21:35-03","MN","R","218051","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.P.","Farney, C. 2843; Santos, J.E.",NA,"1991","11","17",NA,"Brasil","Sergipe","Santo Amaro das Brotas",NA,"-37.0544013977051","-10.7889003753662",NA,NA,NA,NA,NA,NA,"1992","04","03",NA,NA,NA,"21551","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-19 10:22:37-03","CPAP","CPAP","1929","PreserverdSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Ratter, J. A.","5085","1985","10","04",NA,"Brasil","MS","Corumbá","Fazenda Ipanema; Sub-região da Nhecolândia; Pantanal, 100km SE de Corummbá","-57.016667","-19.233333",NA,NA,NA,NA,"90","90",NA,NA,NA,"57°01' W","19°14' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-19 10:22:37-03","CPAP","CPAP","3768","PreserverdSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Pott, A.","3260","1987","08","31",NA,"Brasil","MS","Corumbá","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - entrada do retiro Mutum, beira de estrada do Carandazal (MS 352)","-57.183333","-19.8",NA,"Trepadeira lactescente. FLOR: marrom (interna). Lado externo da corola de cor creme. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Ocasional. AMBIENTE: Rudereto viário arbustivo. SUBSTRATO: argiloso preto alcalino com aterro calcário quartzo.",NA,NA,"90","90",NA,NA,NA,"57°11' W","19°48' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-19 10:22:37-03","CPAP","CPAP","7968","PreserverdSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","mollissima","Marsdenia mollissima","E.Fourn.",NA,"Pott, V. J.","1526","1990","11","19",NA,"Brasil","MS","Ladário","Estrada da Manga; próximo a entrada da Mineração Mato Grosso","-57.533333","-19.166667",NA,"Trepadeira. FLOR: vinho claro. FRUTO: ornamental. INTERESSE: Ornamental. FREQUÊNCIA: Raro. AMBIENTE: Vegetação secundária. SUBSTRATO: solo de minério de ferro. RELEVO: inclinado.",NA,NA,"250","250",NA,NA,NA,"57°32' W","19°10' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2014-09-26 12:03:53-03","FEMACT","MIRR","2001","S","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"Milliken, W.","203","1987","05","12",NA,"Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., SEMA Ecological Vegetation, Ilha de Maracá, Roraima.","-61.715833","3.393167",NA,"Secondary vegetation along track between the station and the river.&nf;Climbing over mixed vegetation to 3m. Abundant thick white latex when cut. Flowers fragrant (fruity). Corola deep purple above, pale green below.; Secondary vegetation along track b; DE",NA,NA,NA,NA,NA,NA,NA,"-61.715833","3.393167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-07-26 11:39:22-03","IPA","IPA","53735","S","Plantae","Plantae",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A.","Braz, E.","53735","1987",NA,NA,"Southern America","Brasil","Paraíba","Campina Grande","Sertão do Cariri","-35.8810997009277","-7.23055982589722",NA,NA,"IPA0053735",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"41577","auto",NA,NA,NA,NA,NA,NA,NA
"65","2019-02-15 11:33:31-02","IPA","IPA","84131","S","Plantae","Plantae",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Santos, R.G.P.","Rita Pereira; Cavalcanti, M.F.; Cavalcanti, M.F.","s.n.","2006","05","06","Southern America","Brasil","Pernambuco","Ibimirim","Poço da Cruz","-37.690299987793","-8.54055976867676",NA,"Trepadeira, frutos vedes, solo argiloso. Caatinga.","IPA0084131",NA,NA,NA,"2016","12","15",NA,NA,NA,"45154","auto",NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:33:31-02","IPA","IPA","14063","S","Plantae","Plantae",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.","Costa, J.T.","28","1967","01","03","Southern America","Brasil","Pernambuco","Nazaré da Mata","Eng. Ventura. Capoeira, beira da estrada","-35.2277984619141","-7.74167013168335",NA,"Cipó dextrorso com látex","IPA0014063",NA,NA,NA,"1970","09","24",NA,NA,NA,"9456","auto",NA,NA,NA,NA,NA,NA,NA
"67","2019-02-15 11:33:31-02","IPA","IPA","43872","S","Plantae","Plantae",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.","Fotius, G.","3616","1983","11","28","Southern America","Brasil","Pernambuco","Petrolina","CPATSA. Caatinga. Solo amarelo compacto","-40.5008010864258","-9.39861011505127",NA,"Cipó 3m altura. Flor externamente verde claro, corola verde com topo petaloide branco; androceu branco; antera amarela; pétala vermelho escuro; ovário verde bilocular; estigma branca; látex branco, pegajoso, abundante. Ausência de fol","IPA0043872",NA,NA,NA,"2002","07","25",NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:33:31-02","IPA","IPA","6956","S","Plantae","Plantae",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.","Pickel, B.","840","1925","01","10","Southern America","Brasil","Pernambuco","Olinda","Capoeiras da praia","-34.8553009033203","-8.00889015197754",NA,"Cipó leitoso aveludado do tamanho de um cacau","IPA0006956",NA,NA,NA,"1970","09","24",NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-02-15 11:33:31-02","IPA","IPA","1753","S","Plantae","Plantae",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.","Andrade-Lima","50-560","1950","07","05","Southern America","Brasil","Pernambuco","Olinda","Rio Doce. Mata da Restinga","-34.8553009033203","-8.00889015197754",NA,"Cipó sobre arvoré mais ou menos alta. Fruto na coleção","IPA0001753",NA,NA,NA,"1970","09","24",NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA
"70","2019-02-15 11:33:31-02","IPA","IPA","19321","S","Plantae","Plantae",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini, A.","Academia Brasileira de Ciências","440","1971","05","01","Southern America","Brasil","Pernambuco","Ouricuri","De Jutaí a Santa Cruz, entre o rio das Garças e o riacho Volta","-40.0816993713379","-7.88250017166138",NA,"Escandente, frutos verdes","IPA0019321",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"56078","auto",NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:33:31-02","IPA","IPA","45907","S","Plantae","Plantae",NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Fontella, J.","Andrade-Lima","8963","1980","10","25","Southern America","Brasil","Pernambuco","Petrolina",NA,"-40.5008010864258","-9.39861011505127",NA,NA,"IPA0045907",NA,NA,NA,"2002","07","25",NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA
"72","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0013400","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","G. Hatschbach; J. M. Silva","51554","1987","10","22",NA,"Brazil","Mato Grosso do Sul",NA,"Rod. BR-642 (Mun. Bela Vista) Mato Grosso do Sul","-55.7833","-18.35",NA,"Voluvel, latex alvo, flor verde. Dos pastos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0013401","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","G. Hatschbach; A. Pott, V. Pott, E. Barbosa","63440","1995","10","17",NA,"Brazil","Mato Grosso do Sul",NA,"Rodovia Transfrangeli, BR-469, proximo de Rio Negro (Mun. Rio Negro) Mato Grosso do Sul","-54.989362","-19.448579",NA,"Voluvel, latex alvo, flor amarela. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:30:41-03","UFJF","CESJ","42357","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","G. Hatschbach; M. Hatschbach; J.M. Silva","74231","2002","11","14","América do Sul","Brasil","Mato Grosso do Sul","Porto Murtinho","Campo dos índios - Rio Aquidaban, cerrado: Orla do capão","-57.8824996948242","-21.6989002227783",NA,"volúvel, látex branco, flor creme-esverdeeada, corona vinosa.","CESJ042357","CESJ042357",NA,NA,"2003",NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:40:57-03","UFMS","CGMS","44461","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","M.A. Farinaccio","M.A. Farinaccio; S.H.N. Monteiro; D.A. Campos; L.A.S. Santos","875","2011","06","30",NA,"Brasil","Sergipe","Poço Verde","Fazenda Santa Maria da Lage.","-38.1047222","-10.7411111",NA,"Flor ausente. Fruto imaturo verde. Planta volúvel latescente. Fruto na carpoteca (em alcool). Habitat: Caatinga. Habito: Liana.","CGMS1074426",NA,NA,NA,NA,NA,NA,"-38,1047222","-10,7411111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:40:57-03","UFMS","CGMS","44460","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"F.C. Nogueira-Jr","5","2010","09","27",NA,"Brasil","Sergipe","Tobias Barreto","Serra dos Macacos. Povoado Macacos. Canyon toca da onça.","-37.9841666","-10.8838889",NA,NA,"CGMS1074425",NA,NA,NA,NA,NA,NA,"-37,9841666","-10,8838889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:40:57-03","UFMS","CGMS","73827","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand",NA,"A. Pott; V.J. Pott, M.R. Araujo & A. Boock","3260","1987","08","31",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada do Carandazal (MS-352), próximo à Estação do Carandazal, Nabileque, Pantanal.","-57.1833333","-19.8",NA,"Lado externo da corola de cor creme. CPAP - 3768. Habitat: Rudereto viário arbustivo. Solo argiloso preto alcalino com aterro calcário quartzoso. Talude de aterro de estrada. Habito: Trepadeira lactescente 3 m de comprimento. Ocasion","CGMS1106634",NA,"90","90","2021",NA,NA,"-57,1833333","-19,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:40:57-03","UFMS","CGMS","34251","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","M.A. Farinaccio","M.A. Farinaccio; B.Z. Fetter; M. Pace; J. Lovo","932","2012","06","26",NA,"Brasil","Mato Grosso do Sul","Corumbá","Passo do Lontra, MS-325, Estrada do Carandazal.","-57.3","-19.8786111",NA,"Asclepiadoideae. Flor verde, fauce e lacínias vináceas com margem verde. Habitat: Em área de transição Pantanal-Chaco. Habito: Planta volúvel, latescente.","CGMS1063646",NA,NA,NA,"2014","08","18","-57,3","-19,8786111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:40:57-03","UFMS","CGMS","49666","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","G. Hatschbach; J.M. Silva","51554","1987","10","22",NA,"Brasil","Mato Grosso do Sul","Bela Vista","Rodovia BR-642.","-56.5210990905762","-22.1089000701904",NA,"Flor verde. Látex alvo. Habitat: Dos pastos. Habito: Volúvel.","CGMS1079578",NA,NA,NA,"2001",NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:41:12-03","UFMS","CGMS","48550","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","G. Hatschbach; M. Hatschbach; E. Barbosa","76121","2003","10","10",NA,"Brasil","Mato Grosso do Sul","Bonito","Projeto Guaicurus, arredores.","-56.4818992614746","-21.1210994720459",NA,"Flor verde com o interior purpúreo. Volúvel, látex alvo.","CGMS1078506",NA,NA,NA,"2004",NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:40:57-03","UFMS","CGMS","70639","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","Rapini","V.J. Pott; N.C. Bueno, M. Pereira & L. Parron","835","1989","06","02",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada para Forte Coimbra a 2 Km da BR-262.","-57.6533012390137","-19.0091991424561",NA,"Látex. Doação do CPAP (6245). Habitat: Beira de estrada. Solo argiloso. Relevo inclinado. Habito: Trepadeira. Ocasional.","CGMS1103117",NA,"100","100","2011",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:41:12-03","UFMS","CGMS","17747","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Marsdenia","altissima","Marsdenia altissima","(Jacq.) Dugand","A. Rapini","G.G. Hatschbach; M. Hatschabach; J.M. Silva","74231","2002","11","14",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Rod. Bonito-Campo dos Índios, Rio Aquidaban.","-57.8824996948242","-21.6989002227783",NA,"Flor creme-esverdeada, corona vinosa. Látex alvo. Habitat: Cerrado; orla do capão. Habito: Volúvel.","CGMS1047042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA
