"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","year","month","day","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber","individualCount"
"788","2016-04-04 17:00:39-03","UNIOESTE","UNOP","5079","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Ribas, O.S.; Silva, J.M.; Silva, J.M.","7301",NA,"Brasil",NA,NA,"Arvoreta, 4m, frutos maduros verde-amarelado. Floresta estacional semidecídua.",NA,"Parque Estadual Vila Rica do Espírito Santo.","2006","06","30","Paraná",NA,NA,NA,"Vell.","-51.9791984558105","-23.9160995483398",NA,"Ribas, O.S.","Fênix",NA,NA,"16297","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2020-09-08 15:06:56-03","UNIOESTE","UNOP","6571","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Temponi, L.G.; Marcon, T.R.; Cardozo, A.P.; Marcon, T.R.; Cardozo, A.P.","787",NA,"Brasil",NA,NA,"Arbusto ca. de 3m. Frutos verdes.",NA,"Trilha para Fazenda Salinet.","2010","03","25","Paraná",NA,NA,NA,"Vell.","-54.5881004333496","-25.5478000640869",NA,"Hammes, J.K.","Foz do Iguaçu",NA,NA,"39570","auto","2020","03","09",NA,NA,NA,NA,NA,NA,NA,NA
"790","2018-09-12 14:48:35-03","UNIOESTE","UNOP","681","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Cielo-Filho, R.; Sabbi, L.; Lopes, V.; Sabbi, L.; Lopes, V.","1302",NA,"Brasil",NA,NA,"Árvore, 2,8 m, flor branca.",NA,"Sítio do Sr. Angelo Baratto","2014","03","12","Paraná",NA,NA,NA,"Vell.","-54.261111","-25.278333",NA,"Franco, G.A.D.C.","Medianeira","422","422",NA,NA,"2014","04","02","-54.261111","-25.278333",NA,NA,NA,NA,NA,NA
"791","2019-03-08 14:15:21-03","UNIOESTE","UNOP","9818","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","610",NA,"Brasil",NA,NA,"Arbusto 4 m de altura. Frutos carnosos, verdes.",NA,"Futura área do reservatório da UHE Baixo Iguaçú, estrada paralela a margem direita do Rio Iguaçu.","2018","02","06","Paraná",NA,NA,NA,"Vell.","-53.645639","-25.513806",NA,"Silva, D.R. da","Capitão Leônidas Marques",NA,NA,NA,NA,"2018","11","22","-53.645639","-25.513806",NA,NA,NA,NA,NA,NA
"792","2020-01-09 11:37:24-03","UNIOESTE","UNOP","10275","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.M.; Mano, G.B","151",NA,"Brasil",NA,NA,"Subarbusto 2m, caule verde, folha verde discolor membranácea, cálice verde, corola branca com base verde, estames amarelos com ponta enegrescente, fruto verde",NA,"Parque Nacional do Iguaçu, Trilha das Cataratas","2018","08","18","Paraná",NA,NA,NA,"Vell.","-54.439583","-25.687",NA,"Hammes, J.K.; Zabotti, K.","Foz do Iguaçu",NA,NA,NA,NA,"2019","07","17","-54.439583","-25.687",NA,NA,NA,NA,NA,NA
"793","2018-09-12 14:48:35-03","UNIOESTE","UNOP","708","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Cielo-Filho, R.; Periotto, F.; Periotto, F.","1298",NA,"Brasil",NA,NA,"Árvore, 4 m, botão floral verde e branco.",NA,"Linha Bananal, mata dos Biazzuz","2014","02","04","Paraná",NA,NA,NA,"Vell.","-53.954722","-25.307778",NA,"Franco, G.A.D.C.","Matelândia","472","472",NA,NA,"2014","02","20","-53.954722","-25.307778",NA,NA,NA,NA,NA,NA
"794","2020-01-09 11:37:24-03","UNIOESTE","UNOP","10269","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Rauber, C.R.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.; Hentz Junior, E.J.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.; Hentz Junior, E.J.","28",NA,"Brasil",NA,NA,"Arbusto 80 cm, caule verde, folha verde discolor membranácea, cálice verde, flor branca, fruto verde",NA,"Parque Nacional do Iguaçu, Trilha da Represa","2018","05","22","Paraná",NA,NA,NA,"Vell.","-54.469194","-25.621639",NA,"Hammes, J.K.; Zabotti, K.","Foz do Iguaçu",NA,NA,NA,NA,"2019","07","17","-54.469194","-25.621639",NA,NA,NA,NA,NA,NA
"795","2018-09-12 14:48:35-03","UNIOESTE","UNOP","9382","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","654",NA,"Brasil",NA,NA,"Arbusto 4 m de altura. Folhas verde-discolores, membranáceas. Flores brancas. Frutos carnosos, imaturos, verdes.",NA,"Comunidade Malvari, estrada interligando o Córrego Saltinho e o Córrego Caçula.","2018","02","19","Paraná",NA,NA,NA,"Vell.","-53.616","-25.5225",NA,"Silva, D.R. da","Capitão Leônidas Marques","331","331",NA,NA,"2018","03","13","-53.616","-25.5225",NA,NA,NA,NA,NA,NA
"796","2018-09-12 14:48:35-03","UNIOESTE","UNOP","9252","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","504",NA,"Brasil",NA,NA,"Árvore 10 m de altura. Folhas de membranáceas à cartáceas. Frutos bacáceos, imaturos, verdes.",NA,"Estrada em diração a balsa no Rio Iguaçu.","2018","01","17","Paraná",NA,NA,NA,"Vell.","-53.649264","-25.509875",NA,"Silva, D.R. da","Capitão Leônidas Marques","285","285",NA,NA,"2018","02","23","-53.649264","-25.509875",NA,NA,NA,NA,NA,NA
"797","2018-09-12 14:48:35-03","UNIOESTE","UNOP","2572","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Cielo-Filho, R.; Nascimento, F.; Fouto, G.; Lima, L.; Farias, C.; Nascimento, F.; Fouto, G.; Lima, L.; Farias, C.","1684",NA,"Brasil",NA,NA,"Árvore, 5 m, fruto imaturo verde.",NA,"Antiga estrada de Guarapuava, PARNA Iguaçu, Floresta Estacional Semidecidual, floresta secundária, borda.","2015","06","03","Paraná",NA,NA,NA,"Vell.","-53.900556","-25.415",NA,"Franco, G.A.D.C.","Matelândia","283","283",NA,NA,"2015","06","23","-53.900556","-25.415",NA,NA,NA,NA,NA,NA
"798","2015-05-20 10:37:18-03","UFERSA","MOSS","2250","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Rocha, R.F.A.","530","América do Sul","Brasil",NA,NA,"arbusto; coletado em restinga, dunas; solo bem drenado; flor branca; n.v. pimenta.",NA,"Fazenda Batinga.","1983","05","03","Alagoas",NA,NA,NA,"Vell.","-36.416667","-1.383333",NA,NA,"Piaçabuçu",NA,NA,NA,NA,NA,NA,NA,"36W25'00","1S23'00",NA,NA,NA,NA,NA,NA
"799","2020-08-31 08:59:58-03","INPA","INPA","184635","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Muniz, FH","23","Southern America","Brasil",NA,NA,NA,"INPA0184635","Reserva Florestal do Sacavém, São Luis - Reserva Florestal do Sacavem","1992","02","04","Maranhão","Dicotyledon Asterids","Solanales",NA,"Vell.","-44.25","-2.5","INPA0184635 INPA0184635_e","Muniz, FH",NA,NA,NA,NA,NA,"1992","11",NA,"-44.25","-2.5",NA,NA,NA,NA,NA,NA
"800","2020-08-31 08:59:58-03","INPA","INPA","184664","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Muniz, FH","78","Southern America","Brasil",NA,NA,NA,"INPA0184664","Reserva Florestal do Sacavém, São Luis - Reserva Florestal do Sacavem","1992","04","03","Maranhão","Dicotyledon Asterids","Solanales",NA,"Vell.","-44.25","-2.5","INPA0184664 INPA0184664_e","Muniz, FH",NA,NA,NA,NA,NA,"1992","11",NA,"-44.25","-2.5",NA,NA,NA,NA,NA,NA
"801","2020-08-31 08:59:58-03","INPA","INPA","239909","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Oliveira, JCL de","482","Southern America","Brasil",NA,NA,NA,"INPA0239909","Estrada Velha de Cafezal, ramal do Bussú, Estrada Velha de Cafezal, Comunidade Bussú, caminho para a área de estudo das parcelas do projeto Gestabacias.","2009","10","26","Pará","Dicotyledon Asterids","Solanales",NA,"Vell.","-47.5","-1.2","INPA0239909 INPA0239909_e","Giacomin, LL","Igarapé-açu",NA,NA,NA,NA,"2017","12",NA,"-47.5","-1.2",NA,NA,NA,NA,NA,NA
"802","2020-08-31 08:59:58-03","INPA","INPA","241139","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Marestoni, TM","131","Southern America","Brasil",NA,NA,NA,"INPA0241139","Fazenda Doralice","2007","02","13","Paraná","Dicotyledon Asterids","Solanales",NA,"Vell.","-51.05","-23.266667","INPA0241139 INPA0241139_e","Cervigne, NS","Ibiporã",NA,NA,NA,NA,"2007","03","23","-51.05","-23.266667",NA,NA,NA,NA,NA,NA
"803","2020-08-31 08:59:58-03","INPA","INPA","2787","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Pires, JM","1508","Southern America","Brasil",NA,NA,NA,"INPA0002787","IPEAN, Terreno e habitat; Capoeira. I.A. do Norte.","1949","06","21","Pará","Dicotyledon Asterids","Solanales",NA,"Vell.","-48.5","-1.3","INPA0002787 INPA0002787_e INPA0002787_e1",NA,"Belém",NA,NA,NA,NA,NA,NA,NA,"-48.5","-1.3",NA,NA,NA,NA,NA,NA
"804","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","35785",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"L. Kollmann; L. Magnago","10503",NA,"Brasil",NA,NA,"Arbusto 2m, frutos verdes","MBML035785",NA,"2008","01","29","Espírito Santo",NA,NA,NA,"Vell.","-40.2132987976074","-18.3703002929688",NA,"L. Kollmann/29-01-2008","Pinheiros","130","130","28525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","14023",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"L. Kollmann; et al","3352",NA,"Brasil",NA,NA,"Trepadeira. Frutos amarelos.","MBML014023","Parque Municipal Sombra da Tarde","2000","11","22","Espírito Santo",NA,NA,NA,"Vell.","-40.890833","-18.738333",NA,"L.D.'A.F.Carv/J.Steh./M.F.Agra","Barra de São Francisco",NA,NA,NA,NA,NA,NA,NA,"40W53'27","18S44'18",NA,NA,NA,NA,NA,NA
"806","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","18318",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.R. Vervloet; et al","767",NA,"Brasil",NA,NA,"Arvoreto com 5m de altura, meia encosta, íngrime, dossel 12m, sépalas e frutos de cor branca, altitude 890m.","MBML018318","Reserva Biológica Augusto Ruschi - Nova Lombardia","2002","08","28","Espírito Santo",NA,NA,NA,"Vell.","-40.553056","-19.9075",NA,"J. R. Stehmann/26-07-2006","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA
"807","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","21988",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"A. P. Fontana; et al","622",NA,"Brasil",NA,NA,"Arbusto herbáceo, cálice branco, frutos verdes.","MBML021988","Goiapaba-Açu","2003","10","11","Espírito Santo",NA,NA,NA,"Vell.","-40.472222","-19.914167",NA,"L.L. Giacomin/fev.2011","Fundão",NA,NA,NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA
"808","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","25042",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"L. Kollmann; et al","8268",NA,"Brasil",NA,NA,"Arbusto 2m no sol. Flores brancas.","MBML025042","Estação Biológica de Santa Lúcia","2005","08","31","Espírito Santo",NA,NA,NA,"Vell.","-40.530278","-19.971389",NA,"J. R. Stehmann/30-10-2007","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"809","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","25968",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"V. Demuner; et al","1679",NA,"Brasil",NA,NA,"Arbusto 2m, botões florais brancos, frutos verdes. Interior de mata, pedregosa na base de afloramento rochosos. (Gruta a base da mata.)","MBML025968","Liberdade (Água Viva, Pedra do Cruzeiro)","2006","01","18","Espírito Santo",NA,NA,NA,"Vell.","-40.549167","-19.345833",NA,"J. R. Stehmann/30-10-2007","Marilândia",NA,NA,NA,NA,NA,NA,NA,"40W32'57","19S20'45",NA,NA,NA,NA,NA,NA
"810","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","27572",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","3077",NA,"Brasil",NA,NA,"Arbusto 2m, botões florais e flores brancas. Borda de mata, beira de asfalto.","MBML027572","Córrego Dependência, Igreja de Imaculada Conceição","2006","11","15","Espírito Santo",NA,NA,NA,"Vell.","-40.536667","-19.219167",NA,"J. R. Stehmann/30-10-2007","Governador Lindenberg","130","130",NA,NA,NA,NA,NA,"40W32'12","19S13'9",NA,NA,NA,NA,NA,NA
"811","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","28122",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R. C. Britto","23",NA,"Brasil",NA,NA,"Arvoreto com 2m, borda de capoeira, calice verde claro, corola e frutos brancos.","MBML028122","Cachoeirão","2006","02","27","Espírito Santo",NA,NA,NA,"Vell.","-40.934722","-19.751111",NA,"R. C. Britto/06-XI-2006","Itaguaçu",NA,NA,NA,NA,NA,NA,NA,"40W56'5","19S45'4",NA,NA,NA,NA,NA,NA
"812","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","30877",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"L. Kollmann; R. Goldenberg, P. Labiak & F. B. Matos","9869",NA,"Brasil",NA,NA,"Arbusto. Saxícola na meia sombra, flores brancas.","MBML030877","Estação Biológica de Santa Lúcia. Trilha do túmulo.","2007","07","11","Espírito Santo",NA,NA,NA,"Vell.","-40.530278","-19.971389",NA,"J. R. Stehmann/30-10-2007","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"813","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","31502",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3310",NA,"Brasil",NA,NA,"Arbusto 2m, frutos imaturos de cor verde, flores de cor branca. Mata.","MBML031502","Pedra Branca. Prop. Crist. Bremenkanp","2007","08","28","Espírito Santo",NA,NA,NA,"Vell.","-40.495278","-20.035556",NA,"J. R. Stehmann/30-10-2007","Santa Leopoldina","250","250",NA,NA,NA,NA,NA,"40W29'43","20S2'8",NA,NA,NA,NA,NA,NA
"814","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","32480",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"V. Demuner; T. A. Cruz, M.Belizário.","4718",NA,"Brasil",NA,NA,"Arbusto 5m, botões florais, flores brancas, frutos verdes. Interior de mata alterada.","MBML032480","Liberdade, propr.: Sônia (Reinaldo Bautz)","2007","12","10","Espírito Santo",NA,NA,NA,"Vell.","-40.535556","-19.335556",NA,"L.L. Giacomin/fev.2011","Marilândia","350","350",NA,NA,NA,NA,NA,"40W32'8","19S20'8",NA,NA,NA,NA,NA,NA
"815","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","3451",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"W. A. Hoffmann","235",NA,"Brasil",NA,NA,"Arbusto de 1,5m, frutos jovens, solo pedregoso.","MBML003451","Estação Biológica Caixa D'Água","1984","12","11","Espírito Santo",NA,NA,NA,"Vell.","-40.6075","-19.931389",NA,"J. R. Stehmann/06-09-2005","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA
"816","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","34567",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"A. M. Amorim; et al","7332",NA,"Brasil",NA,NA,NA,"MBML034567","Reserva Biológica Duas Bocas","2008","05","04","Espírito Santo",NA,NA,NA,"Vell.","-40.519444","-20.291389",NA,"L.L. Giacomin/Fev.2011","Cariacica",NA,NA,NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA
"817","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","3469",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"H. Q. Boudet Fernandes","1424",NA,"Brasil",NA,NA,"Arbusto com 3m, frutos verdes, semi-sombra, entre as pedras à margem do rio Timbuí.","MBML003469","Estação Biológica de Santa Lúcia","1985","08","20","Espírito Santo",NA,NA,NA,"Vell.","-40.530278","-19.971389",NA,"J. R. Stehmann/06-09-2005","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"818","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","35271",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R.F. Monteiro; et al","297",NA,"Brasil",NA,NA,NA,"MBML035271","Distrito Alto Santa Júlia, localidade Misterioso","2008","01","14","Espírito Santo",NA,NA,NA,"Vell.","-40.765","-19.782222",NA,"L.L. Giacomin/fev.2011","São Roque do Canaã",NA,NA,NA,NA,NA,NA,NA,"40W45'54","19S46'56",NA,NA,NA,NA,NA,NA
"819","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","3862",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"R. M. Pizziolo","158",NA,"Brasil",NA,NA,"Arbustinho de 40cm, flores brancas e amarelas, solo vermelho.","MBML003862","25 de Julho, Alto Julião","1984","06","28","Espírito Santo",NA,NA,NA,"Vell.","-40.539722","-19.741667",NA,"J. R. Sthemann/26-07-2006","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W32'23","19S44'30",NA,NA,NA,NA,NA,NA
"820","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","4119",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"J. M. Vimercat","188",NA,"Brasil",NA,NA,"Arbustinho de +/- 1m, flor branca, solo pedregoso, altitude de +/- 500m.","MBML004119","Boeirão","1984","06","13","Espírito Santo",NA,NA,NA,"Vell.","-40.506944","-19.936667",NA,"L.L. Giacomin/fev.2011","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W30'25","19S56'12",NA,NA,NA,NA,NA,NA
"821","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","45903",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"F. L. Santos","35",NA,"Brasil",NA,NA,"Frutos verdes. Arbórea 3,5m. Formação florestal","MBML045903","Ilha dos Cabritos","2009","02","14","Espírito Santo",NA,NA,NA,"Vell.","-40.7275","-20.855278",NA,"F.L.Santos, B.K. Franco/2010","Piúma",NA,NA,NA,NA,NA,NA,NA,"40W43'39","20S51'19",NA,NA,NA,NA,NA,NA
"822","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","53250",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"P.J. Coelho","178",NA,"Brasil",NA,NA,"Flores brancas maduras. Arbusto de 3m","MBML053250","RPPN Vale do Sol. Dentro da mata","2015","02","13","Espírito Santo",NA,NA,NA,"Vell.","-40.533333","-19.95",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA
"823","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","5647",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"W. Pizziolo","338",NA,"Brasil",NA,NA,"Arvoreta +/- 2m de altura, flores brancas com estames amarelos. Solo barro escuro.","MBML005647","Estação Biológica de Santa Lúcia","1989","06","28","Espírito Santo",NA,NA,NA,"Vell.","-40.530278","-19.971389",NA,"J. R. Stehmann/26-07-2006","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"824","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","571",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"G. Martinelli",NA,NA,"Brasil",NA,NA,"Arbusto 3-5m, ciófilo, folhas discolores, inflorescência verde alvacenta, flores com cálice alvo, corola alva, estames amarelos.","MBML000571","Estação Biológica de Santa Lúcia","1986","07","25","Espírito Santo",NA,NA,NA,"Vell.","-40.530278","-19.971389",NA,"J. R. Stehmann/26-07-2006","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"825","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","6269",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E. Bausen","15",NA,"Brasil",NA,NA,"Arbusto com +/- 4m, flores brancas com cálice amarelo. Frutos verdes, solo bem escuro. Topo do morro, divisa com sininho.","MBML006269","Estação Biológica de Santa Lúcia","1991","07","09","Espírito Santo",NA,NA,NA,"Vell.","-40.530278","-19.971389",NA,"J. R. Stehmann/26-07-2006","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"826","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","8215",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"L. Kollmann; E. Bausen & W. Pizziolo","448",NA,"Brasil",NA,NA,"Fundo de vale. Arbusto 3m. Flores brancas. Frutos verdes.","MBML008215","São Lourenço","1998","08","26","Espírito Santo",NA,NA,NA,"Vell.","-40.620556","-19.931111",NA,"J. R. Stehmann/26-07-2006","Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W37'14","19S55'52",NA,NA,NA,NA,NA,NA
"827","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","48865",NA,"Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio","62",NA,"Brasil",NA,NA,"6m, frutos branco-esverdeados","MBML048865","Estrada para o Bananal","2011","02","15","Espírito Santo",NA,NA,NA,"Vell.","-40.875301361084","-19.8738994598389",NA,"C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio/2011","Itarana",NA,NA,"23320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2021-01-04 11:30:05-03","UEMA","SLUI","1567","PreservedSpecimen","Plantae","Solanaceae","Solannum","caavurana","Solannum caavurana",NA,"F. H. Muniz",NA,NA,"Brasil",NA,NA,NA,"SLUI001567","Parque Estadual do Bacanga - Reserva Florestal do Sacavém","1992","01",NA,"Maranhão","Angiospermae",NA,NA,"Vell.","-44.276111","-2.599917",NA,NA,"São Luís",NA,NA,NA,NA,NA,NA,NA,"44°16'34W","02°35'59.7S",NA,NA,NA,NA,NA,NA
"829","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3491","S","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"E.M. Francisco","s.n.",NA,"Brasil",NA,NA,"N° FUEL 32.838&nf;; com fruto cor verde; DESC: com fruto cor verde","HUCO003491","Fazenda Cascata","2004","01","20","Paraná",NA,NA,NA,"Vell.",NA,NA,NA,"S.R.Slisarki","Vista do Paraíso",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2021-03-04 11:06:28-03","UFRB","HURB","7607","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Aona, L.Y.S.; Fonseca, W.O.; Costa, I.R.; Lucas, E. & Haigh, A.L.","3389",NA,"Brasil",NA,NA,NA,"HURB000007607","Estação Ecológica, Trilha da Antena;","2013","11","24","Bahia",NA,NA,NA,"Vell.","-39.718056","-13.59",NA,"J.Jardim","Wenceslau Guimarães",NA,NA,NA,NA,"2016","05",NA,"39º43'05W","13º35'24S",NA,NA,NA,NA,NA,NA
"831","2021-03-04 11:06:28-03","UFRB","HURB","6845","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Sacramento, B.L.; Mamédio, I.M.P.; Linhares, L.M.; Alcântara, J.A.C.","17",NA,"Brasil",NA,NA,NA,"HURB000006845","Mata do Cazuzinha;","2011","04","11","Bahia",NA,NA,NA,"Vell.","-39.1018981933594","-12.6700000762939",NA,NA,"Cruz das Almas",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2021-03-04 11:06:28-03","UFRB","HURB","18084","PreservedSpecimen","Plantae","Solanaceae","Solanum","caavurana","Solanum caavurana",NA,"Fonseca, W.O.","554",NA,"Brasil",NA,NA,NA,"HURB000018084","Fazenda Sapezinho;","2017","12","18","Bahia",NA,NA,NA,"Vell.","-39.1819000244141","-12.727499961853",NA,"L.L.Giacomin","Sapeaçu",NA,NA,"10652","auto","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
