"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex","typeStatus"
"384","2015-10-18 05:46:51-02","MNHN","RECOLNAT_MNHN_P","P02935557","PreservedSpecimen",NA,"Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Moraes, J.C.",NA,"1959","8","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935557' target='other'> <mi>dwc_moreinfo</mi></a>","P02935557",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Paraíba",NA,NA,NA,NA,"P02935557_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2228",NA,NA,NA,NA
"385","2015-09-04 02:45:53-03","MNHN","RECOLNAT_MNHN_P","P02935560","PreservedSpecimen",NA,"Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Burchell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935560' target='other'> <mi>dwc_moreinfo</mi></a>","P02935560",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,"P02935560_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"944",NA,NA,NA,NA
"386","2015-09-04 02:45:53-03","MNHN","RECOLNAT_MNHN_P","P02935561","PreservedSpecimen",NA,"Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Nadeaud",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935561' target='other'> <mi>dwc_moreinfo</mi></a>","P02935561",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,"P02935561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2015-09-04 02:45:53-03","MNHN","RECOLNAT_MNHN_P","P02935562","PreservedSpecimen",NA,"Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Riedel|Luschnatt",NA,"1832","7","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935562' target='other'> <mi>dwc_moreinfo</mi></a>","P02935562",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Rio de Janeiro",NA,NA,NA,NA,"P02935562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"444",NA,NA,NA,NA
"388","2015-09-04 02:45:53-03","MNHN","RECOLNAT_MNHN_P","P02935563","PreservedSpecimen",NA,"Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos",NA,NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935563' target='other'> <mi>dwc_moreinfo</mi></a>","P02935563",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,"P02935563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1566",NA,NA,NA,NA
"389","2015-09-04 02:45:53-03","MNHN","RECOLNAT_MNHN_P","P02935559","PreservedSpecimen",NA,"Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Glaziou, A.",NA,"1867","9","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935559' target='other'> <mi>dwc_moreinfo</mi></a>","P02935559",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232","P02935559_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"1566",NA,NA,NA,NA
"390","2015-09-04 02:45:53-03","MNHN","RECOLNAT_MNHN_P","P02935558","PreservedSpecimen",NA,"Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Glaziou",NA,"1874","8","27",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935558' target='other'> <mi>dwc_moreinfo</mi></a>","P02935558",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232","P02935558_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"7589",NA,NA,NA,NA
"391","2020-12-11 11:35:33-03","UFMG","BHCB","68472","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Magalhães, GM","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Caatinga em afloramento rochoso (gnaise). Arbusto, 0,5-2,0 m, flor alva",NA,"Dicotyledon",NA,"(Gomes) Barneby & J.W.Grimes",NA,"Minas Gerais","Itaobim",NA,"-41.5032997131348","-16.5617008209229",NA,NA,NA,"19493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-24 17:17:00-03","UFMA","MAR","6143","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","A. Vicente; S.S. Lira; J.U. Silva; D. P. Medeiros; E. B. Almeida Jr e J.R.R. Canatarelli","12","2002","12","22",NA,"Brasil",NA,NA,"Arbusto",NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","Canatarelli, J.R.R","Pernambuco","Tamandaré","Restinga de Arinquidá","-35.094833","-8.716667",NA,NA,NA,NA,NA,"2003","35º05'41.4W","08º43'00S","02","12",NA,NA,NA,NA,NA,NA
"393","2021-03-24 17:17:00-03","UFMA","MAR","6183","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","A. Vicente; S.S. Lira; J.U. Silva; D. P. Medeiros; E. B. Almeida Jr e J.R.R. Canatarelli","25","2002","10","22",NA,"Brasil",NA,NA,"Árvore",NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","Canatarelli, J.R.R","Pernambuco","Tamandaré","Restinga de Arinquidá","-35.094833","-8.716667",NA,NA,NA,NA,NA,"2003","35º05'41.4W","08º43'00S","02","12",NA,NA,NA,NA,NA,NA
"394","2020-03-11 09:00:53-03","URCA","HCDAL","5242","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliocarpos","Abarema cochliocarpos","Silva, L. .R.","205","2008","09","19",NA,"Brasil",NA,NA,"Árvore ca. 5,0m; inflorescência alvacenta; fruto seco senis marrons; folhas adaxialmente verde-claro.",NA,NA,NA,"(Gomes) Barneby & J.W.Grimes","Miranda, A. .M.","Pernambuco","Itamaracá","Estrada do Sossego","-34.8255996704102","-7.74777984619141",NA,NA,NA,"9347","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-11 17:18:55-03","UFPR","UPCB","13634","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Hatschbach, G.","4835","1984","09","17",NA,"Brasil",NA,NA,"Arbusto 3m, estames alvos. Orla da mata, encosta de morro..",NA,NA,NA,"(Gomes) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","Bahia","Andaraí","Rio Apiaba","-41.3314018249512","-12.8072004318237",NA,NA,NA,"58558","auto","2003",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"396","2011-11-01 10:00:00-02","MO","MOBOT","2876034","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Othon Machado","Machado 76099","1947","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","R. Barneby & J. Grimes","Rio de Janeiro",NA,"Chacara Guimarães-Leblon-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2011-02-23 16:00:00-03","MO","MOBOT","2876180","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","John Miers","Miers 3835",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","R. Barneby & J. Grimes","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2011-02-23 16:00:00-03","MO","MOBOT","2876239","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","John Miers","Miers 3835",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","R. Barneby & J. Grimes","Rio de Janeiro",NA,"Botajogo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","2876322","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Gwilym P. Lewis","Lewis 1985","1984","9","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","R. Barneby & J. Grimes","Bahia",NA,"Rio Apiaba (mun. Andaral)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-01-23 16:03:00-02","MO","MOBOT","2876387","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","P.C. Porto","Porto 7590","1920","9","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","R. Barneby & J. Grimes","Rio de Janeiro",NA,"Morro dos Prozeres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","2876599","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","MORICAND","MORICAND 6974",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","Barneby & Grimes 88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","2876899","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Julian A. Steyermark","Steyermark 60511","1944","11","24","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","R. Barneby & J. Grimes","Bolívar",NA,"Vicinity of Salto de Pacairao bordering Río Pacairao, about 3 kilometers east to northeast of Santa Teresita de Kavanayén,",NA,NA,NA,"1220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2014-05-27 12:25:00-03","MO","MOBOT","2921010","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Gert G. Hatschbach","Hatschbach 44195","1981","10","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","R. Duno de Stefano (CICY)","Bahia",NA,"Rod. BR-242; 10 km O de Seabra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2015-08-13 05:50:00-03","MO","MOBOT","3095791","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","R.M. Harley","Harley 22990","1980","6","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gomes) Barneby & J.W. Grimes","G.P. Lewis","Pará",NA,"Morro de Chapeu. C. 4 km. SW of the town of Morro de Chapeu on the road to Utinga. Scrubby campos gerais vegetation.","-41.18333","-11.58333",NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2015-05-20 10:35:15-03","UFERSA","MOSS","8734","S","Plantae","Leguminosae-Mim.","Abarema","cochliacarpos","Abarema cochliacarpos","Barros, C.S.S.","354","1997","02","06","América do Sul","Brasil",NA,NA,"árvore com cerca de 5 m de altura; coletada em área de cerrado, transição para a mMata aAtlântica, encosta de tabuleiro, próx. ao C. R. Eustáquio Gomes; fruto ferruginoso.",NA,NA,NA,"(Gomes) Barneby & J.W.Grimes","Bayma, I.A.","Alagoas","Maceió",NA,"-35.7353","-9.66583",NA,NA,NA,"34538","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-08-31 09:14:24-03","INPA","INPA","20775","S","Plantae","Leguminosae-Mim","Abarema","cochliacarpos","Abarema cochliacarpos","Paiva, F","3332","1965","09","30","Southern America","Brasil",NA,NA,NA,"INPA0020775","Dicotyledon Rosids","Fabales","(B.A. Gomes) Barneby & J.W.Grimes","Grimes, JW; Barneby, RC","Alagoas",NA,"Chã de Pilar, Usina Terra Nova, variante da BR11.",NA,NA,"INPA0020775 INPA0020775_e INPA0020775_e1",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-07-10 09:46:57-03","MBML","MBML-HERBARIO","42029",NA,"Plantae","Leguminosae Mimosoideae","Abarema","cochliacarpos","Abarema cochliacarpos","A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1322","2008","01","24",NA,"Brasil",NA,NA,"Arbusto 5 m. Frutos marrons abertos, sementes com arilo branco. Borda de Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML042029",NA,NA,"(Gomes) Barneby & Grimes","VALQUIRIA F DUTRA, 21-04-2020","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","-41.05025","-20.925833","MBML042029",NA,NA,NA,NA,NA,"41W3'0,9","20S55'33",NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-03-01 11:56:29-03","UEMA","SLUI","5370","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","C. Farney et al.","2782","1991","10","29",NA,"Brasil",NA,NA,NA,"SLUI005370","Angiospermae",NA,"(Gomes) Barneby & J.M.Grimes",NA,"Rio de Janeiro","Saquarema","Reserva Ecológia Estadual de Jacarepiá","-42.5102996826172","-22.9200000762939",NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-04 11:05:17-03","UFRB","HURB","8127","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guedes, M.L.; et al.","21541","2014","04","26",NA,"Brasil",NA,NA,NA,"HURB000008127",NA,NA,"(Gomes) Barneby & J.W.Grimes","M.L. Guedes","Bahia","Camaçari","Litoral Norte; Diogo","-37.6","-11.8",NA,NA,NA,NA,NA,"2014","37°36'W","11°48'S","05",NA,NA,NA,NA,NA,NA,NA
"410","2021-03-04 11:05:17-03","UFRB","HURB","10256","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guedes, M.L.; Costa, T.F.; Alunos de Botânica BIO C05","21216","2014","01","18",NA,"Brasil",NA,NA,NA,"HURB000010256",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Bahia","Morro do Chapéu","Capão do Pinho, Vila Ecológica Catinguara;","-41.016667","-11.6",NA,"840","840",NA,NA,NA,"41º01'W","11º36'S",NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-03-04 11:05:17-03","UFRB","HURB","16494","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guedes, M.L.; Alunos de BIOC05-2016.1","24818","2016","05","28",NA,"Brasil",NA,NA,NA,"HURB000016494",NA,NA,"(Gomes) Barneby & J.W.Grimes","M.L.Guedes","Bahia","Esplanada","Litoral Norte; Baixio, Caminho para Lagoa Azul","-37.933333","-11.783333",NA,NA,NA,NA,NA,"2016","37º56'W","11º47'S","10",NA,NA,NA,NA,NA,NA,NA
"412","2021-03-04 11:05:17-03","UFRB","HURB","20601","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Guedes, M.L.; Alunos de BIOC05-2016.1","24818","2016","05","28",NA,"Brasil",NA,NA,NA,"HURB000020601",NA,NA,"(Gomes) Barneby & J.W.Grimes","M.L.Guedes","Bahia","Esplanada","Litoral Norte; Baixio, Caminho para Lagoa Azul","-37.933333","-11.783333",NA,NA,NA,NA,NA,"2016","37º56'W","11º47'S","10",NA,NA,NA,NA,NA,NA,NA
"413","2021-03-04 11:05:17-03","UFRB","HURB","17117","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Almeida, T.",NA,"2016","03","22",NA,"Brasil",NA,NA,"P118 A1. <ll>dwc_commonname:</ll> batenan","HURB000017117",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Bahia","Salvador","Ipitanga; APA Joanes","-38.510799407959","-12.9710998535156",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-08 13:25:29-03","UFBA-IMS","HVC","1926","PreservedSpecimen","Plantae","Leguminosae","Abarema","cochliacarpos","Abarema cochliacarpos","M.M.C. Barbosa; M.S. Gonçalves & A.F.P. Machado","262","2017","11","01",NA,"Brasil",NA,NA,"Folhas verdes discolores. Fruto marrom externo, avermelhado interno, sementes brancas Habitat: Mata de Cipó Habito: Arbusto","HVC00001926",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Bahia","Vitória da Conquista","Serra do Periperi. entorno dos condominios.","-40.794722","-14.851389",NA,"990","990",NA,NA,NA,"40º47'41''W","14º51'5''S",NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-08 13:25:29-03","UFBA-IMS","HVC","3384","PreservedSpecimen","Plantae","Leguminosae","Abarema","cochliacarpos","Abarema cochliacarpos","A.F.P.Machado","1871","2018","10","06",NA,"Brasil",NA,NA,"Arbusto com flores brancas e legumes marrons com interior vermelho","HVC00003384",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Bahia","Vitória da Conquista","Anel viário, atrás do cristo Mario Cravo.","-40.8394012451172","-14.8661003112793",NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2017-11-24 14:10:43-02","UFLA","ESAL","11333","S","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Oliveira Filho, AT","489",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6,0; ;; restinga",NA,NA,NA,"(Gomes) Barneby & J.W.Grimes","Ary T.O.Filho","Paraíba","Mataraca",NA,"-35.0511016845703","-6.60138988494873",NA,NA,NA,"15636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-01-26 13:54:23-03","IMA","MAC","55209","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","T.M.G.Cerqueira","40","2012","03","01",NA,"Brasil",NA,NA,"Árvore ca. 2 m. Frutos vermelhos.; Cultivada.","MAC0055209",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Alagoas","Maceió","Bairro do Canaã.","-35.738906","-9.604775",NA,NA,NA,NA,NA,NA,"-35.738906","-9.604775",NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-01-26 13:54:23-03","IMA","MAC","55467","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","A.Costa","357","2010","06","23",NA,"Brasil",NA,NA,"Árvore ca. 5,5 m.; Caatinga.","MAC0055467",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Alagoas","Traipu","Serra-da-Mão.","-37.003333","-9.970833",NA,NA,NA,NA,NA,NA,"-37.003333","-9.970833",NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-01-26 13:54:23-03","IMA","MAC","55629","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","A.Costa","537","2011","10","25",NA,"Brasil",NA,NA,"Árvore ca. 3 m. Flores brancas.; Caatinga.","MAC0055629",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Alagoas","Traipu","Serra-da-Mão.","-37.025608","-9.971222",NA,NA,NA,NA,NA,NA,"-37.025608","-9.971222",NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-01-26 13:54:23-03","IMA","MAC","16341","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","M.A.B.L.Machado","176","2002","02","28",NA,"Brasil",NA,NA,"Árvore com ca. de 3m de alt. Frutos imaturos verdes.; Mata Atlântica","MAC0016341",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Alagoas","Coruripe","Usina Coruripe, Fazenda Riachão - Bloco Abacaxi.","-36.325556","-10.054444",NA,NA,NA,NA,NA,NA,"-36.325556","-10.054444",NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-01-26 13:54:23-03","IMA","MAC","16663","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","C.W.deAraújo","s.n.","2002","11","20",NA,"Brasil",NA,NA,"Árvore ca. 3 m. Frutos maduros e imaturos.","MAC0016663",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Alagoas","Maceió","Tabuleiro dos Martins, Campus da UFAL.","-35.764681","-9.557972",NA,NA,NA,NA,NA,NA,"-35.764681","-9.557972",NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-01-26 13:54:23-03","IMA","MAC","16903","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","R.P.Lyra-Lemos; A.L.S.Silva","7295","2003","01","18",NA,"Brasil",NA,NA,"Arvoreta. Flores brancas.; Cerrado.","MAC0016903",NA,NA,"(Gomes) Barneby & J.W.Grimes","E.C.O.Chagas","Alagoas","Junqueiro","Carrasco.","-36.474736","-9.920153",NA,NA,NA,NA,NA,"2008","-36.474736","-9.920153","04","29",NA,NA,NA,NA,NA,NA
"423","2021-01-26 13:54:23-03","IMA","MAC","16914","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","R.P.Lyra-Lemos; A.L.S.Silva","7306","2003","01","18",NA,"Brasil",NA,NA,"Arvoreta ca. 2,5 m. Frutos ferrugíneos.; Cerrado.","MAC0016914",NA,NA,"(Gomes) Barneby & J.W.Grimes","R.P.Lyra-Lemos","Alagoas","Junqueiro","Carrasco.","-36.474736","-9.920153",NA,NA,NA,NA,NA,"2003","-36.474736","-9.920153",NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-01-26 13:54:23-03","IMA","MAC","18222","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","H.C.de Lima; D.B.O.S.Cardoso; C.S.Carvalho; D.Zuanny; J.B.da Silva","8772","2019","01","24",NA,"Brasil",NA,NA,"Árvore ca. 4 m de altura. Fruto castanho-escuro.; Floresta de terras baixas e de encostas.","MAC0018222",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Alagoas","Branquinha","Fazenda Flor da Serra, Acesso pela BR-104, estrada do barro vermelho, após o assentamento Ximenes.","-36.096453","-9.247806",NA,NA,NA,NA,NA,NA,"-36.096453","-9.247806",NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-01-26 13:54:23-03","IMA","MAC","21127","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","P.M.G.Marroquim; L.Endres","s.n.","2004","09","27",NA,"Brasil",NA,NA,"Árvore com ca. de 3m de alt. Flores cremes. Frutos abertos secos.; Mata Ombrófila.","MAC0021127",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Alagoas","Maceió","Parque Municipal.","-35.75","-9.583333",NA,NA,NA,NA,NA,NA,"-35.75","-9.583333",NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-01-26 13:54:23-03","IMA","MAC","22554","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","A.L.S.Santos","99","2005","06","11",NA,"Brasil",NA,NA,"Árvore ca. de 1,5m de altura.; Floresta Estacional.","MAC0022554",NA,NA,"(Gomes) Barneby & J.W.Grimes","R.P.Lyra-Lemos","Alagoas","Junqueiro","Fazenda Ribeira.","-36.476217","-9.922986",NA,NA,NA,NA,NA,"2005","-36.476217","-9.922986",NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-01-26 13:54:23-03","IMA","MAC","23116","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","A.L.S.Santos","150","2005","07","17",NA,"Brasil",NA,NA,"Árvore ca. de 5m de altura. Frutos abertos.; Floresta Estacional.","MAC0023116",NA,NA,"(Gomes) Barneby & J.W.Grimes","R.P.Lyra-Lemos","Alagoas","Junqueiro","Povoado Olho D'água (Chã da Aldeia).","-36.476217","-9.922986",NA,NA,NA,NA,NA,"2005","-36.476217","-9.922986",NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-01-26 13:54:23-03","IMA","MAC","24632","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","R.P.Lyra-Lemos; F.Cavalcante; P.A.F.Rios","9600","2006","05","06",NA,"Brasil",NA,NA,"Arbusto ca. 3,5 m. Frutos abertos, avermelhados, sementes esbranquiçadas.; Mata Atlântica.","MAC0024632",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Alagoas","Rio Largo","Mata da Sálvia.","-35.839433","-9.477828",NA,NA,NA,NA,NA,NA,"-35.839433","-9.477828",NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-01-26 13:54:23-03","IMA","MAC","25370","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","M.N.Rodrigues; G.B.Araujo; Santos, MR dos","2054","2006","10","11",NA,"Brasil",NA,NA,"Árvore ca. de 5,0m de altura. Flores cremes. Frutos secos marrom.; Restinga.","MAC0025370",NA,NA,"(Gomes) Barneby & J.W.Grimes","E.C.O.Chagas","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.896731","-9.709714",NA,NA,NA,NA,NA,"2008","-35.896731","-9.709714","04","29",NA,NA,NA,NA,NA,NA
"430","2021-01-26 13:54:23-03","IMA","MAC","29158","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Ednei; Bruno","s.n.","2007",NA,NA,NA,"Brasil",NA,NA,"Arvoreta ca. de 3m de altura. Inflorescência creme.","MAC0029158",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Sergipe.",NA,NA,"-37.37735","-10.674389",NA,NA,NA,NA,NA,NA,"-37.37735","-10.674389",NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-01-26 13:54:23-03","IMA","MAC","29209","PreservedSpecimen","Plantae","Fabaceae","Abarema","cochliacarpos","Abarema cochliacarpos","Ednei; Marx","s.n.","2007",NA,NA,NA,"Brasil",NA,NA,"Árvore ca. de 5m de altura. Frutos avermelhados.","MAC0029209",NA,NA,"(Gomes) Barneby & J.W.Grimes",NA,"Sergipe","Lagarto.",NA,"-37.671531","-10.914178",NA,NA,NA,NA,NA,NA,"-37.671531","-10.914178",NA,NA,NA,NA,NA,NA,NA,NA
