"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","class","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"47","2020-02-08 10:13:57-03","NBC","NL-BOTANY","L.3781560","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Raynal-Roques AM",NA,"1977","12","22","French Guiana",NA,NA,"piste de St Elie, km 4 de la route sinnamary-Iracoubo mare dans la zone de foret dégradée à 12 km WSW de Sinnamary.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3781560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3781560","NL-L3781560",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:13:57-03","NBC","NL-BOTANY","L.3781563","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Raynal-Roques AM",NA,"1978","03","14","French Guiana",NA,NA,"Mana, grand marais peu avant Crique-Jacques, sur la route de St Laurent, à 4-6 km de mana vers l'W marais permanent dans 5cm d'cau.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3781563 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3781563","NL-L3781563",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:13:57-03","NBC","NL-BOTANY","L.3781564","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Raynal-Roques AM",NA,"1978","03","14","French Guiana",NA,NA,"Mana, grand marais peu avant Crique-Jacques, sur la route de St Laurent, à 4-6 km de mana vers l'W marais permanent dans 5cm d'cau.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3781564 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3781564","NL-L3781564",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:13:57-03","NBC","NL-BOTANY","U.1296059","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Pedersen TM",NA,"1949","01","16","Argentina",NA,NA,"Corrientes: Estancia 'Santa teresa'.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296059","NL-U1296059",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:13:57-03","NBC","NL-BOTANY","U.1296060","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Pedersen TM",NA,"1950","10","27","Argentina",NA,NA,"Argentina, estancia 'Santa Teresa', dep. Mburucuya, prov. corrientes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296060","NL-U1296060",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:13:57-03","NBC","NL-BOTANY","U.1296061","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Pedersen TM",NA,"1949","09","25","Argentina",NA,NA,"Corrientes: Estancia 'Santa teresa'.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296061","NL-U1296061",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:13:57-03","NBC","NL-BOTANY","U.1296113","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Harley RM; et al.",NA,"1977","03","01","Brazil",NA,NA,"Brazil: estado da bahia, morro do chapeu, 19.5 km Se of Morro do chapeu on the BA 052 road to Mundo novo by the rio ferro doido, with water - worn, horizontally - bedded sandstone at soil surface. In wet sedge marsh.","-41.033333","-11.633333","-41.033333","-11.633333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296113 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296113","NL-U1296113",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:13:57-03","NBC","NL-BOTANY","U.1296114","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Harley RM; et al.",NA,"1974","03","08","Brazil",NA,NA,"16km north west of Lageinha ( which is 5.5 km, S.W. of Delfino) on side road to Minas do Mimese. Small stream with marsh on wite sand and surrounding cerrado on sandstone rock exposures, Brazil: estado de bahia, serra do curral feio.","-41.333333","-10.366667","-41.333333","-10.366667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296114 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296114","NL-U1296114",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:13:57-03","NBC","NL-BOTANY","U.1296115","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Hatschbach GG; Haas H; Lindeman JC",NA,"1966","02","12","Brazil",NA,NA,"Parana ( brasil), mun gal carneiro, rio lageado.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296115 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296115","NL-U1296115",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:13:57-03","NBC","NL-BOTANY","U.1296116","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Harley RM; et al.",NA,"1977","01","24","Brazil",NA,NA,"Estado da bahia, coastal zone, 20 km from Una and 10 km from Nova Colonia, W along road to Rio Branco. By the Northern tributary of the Corrego Alianca. Riverside marsh.","-39.216667","-15.25","-39.216667","-15.25",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296116 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296116","NL-U1296116",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:13:57-03","NBC","NL-BOTANY","U.1296117","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Harley RM; et al.",NA,"1977","02","17","Brazil",NA,NA,"Estado da bahia, serra do sincora, 2 - 3km approximately SW of Mucuge on the road to Cascaval open scrub on white sand.","-41.4","-13.016667","-41.4","-13.016667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1296117 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1296117","NL-U1296117",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:13:57-03","NBC","NL-BOTANY","WAG.1761810","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Pedersen TM",NA,"1986","09","17","Argentina",NA,NA,"Carambola. Dep. Concepción. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1761810 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1761810","NL-WAG1761810",NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:05:43-03","ESALQ","ESA","72346","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Muniz, C.F.S.","Sztutman, M. et al.","192.0","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA072346","ESA072346",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:05:43-03","ESALQ","ESA","84667","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Faria, A.D.","Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","185.0","2003","04","20","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, trilha do Cipó em direção à gruta do Cipó, vegetação secundária (capoeirão) de Floresta Ombrófila Densa Montana com intensa exploração agrícola, de palmito e de madeira","-48.24","-24.16","-48.24","-24.16","820","820","Erva, espiguetas castanhas, borda de mata","ESA084667","ESA084667",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:05:43-03","ESALQ","ESA","118323","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana",NA,"Macedo, C.C.L.","Macedo, C.C.L.","131.0","2009","11","01","Brasil","São Paulo","Mairiporã",NA,"-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"ESA118323","ESA118323",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:05:43-03","ESALQ","ESA","3655","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Muniz, C.F.S.","Catharino, E.L.M.","167.0","1984","10","14","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA003655","ESA003655",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:05:43-03","ESALQ","ESA","108826","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana",NA,"Rodrigues, M.E.F.","Rodrigues, M.E.F.","471.0","2008","12","03","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA108826","ESA108826",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-19 10:23:21-03","CPAP","CPAP","25215","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","V. J. Pott","Pott, V. J.","8102","2005","09","03","Brasil","MS","Bodoquena","Fazenda Remanso, sede, parque Nacional da Serra da Bodoquena.","-56.719167","-20.774722","56°43'09''W","20°46'29''S","445","445","Erva aquática emergente. . Frequente.. Beira de córrego, próximo a tanques de peixe. Solo: argiloso.. Relevo: plano em vale.",NA,NA,"2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-19 10:23:21-03","CPAP","CPAP","25216","PreserverdSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","V. J. Pott","Pott, V. J.","8136","2005","09","05","Brasil","MS","Bodoquena","Fazenda Remanso, córrego próximo a nascente da sede, parque Nacional da Serra da Bodoquena","-56.7150001525879","-20.5386009216309",NA,NA,NA,NA,"Erva. Muito frequente.. Córrego e parte brejosa com pasto cultivado. Solo: hidromórfico, argiloso., orgânico. Relevo: plano.",NA,NA,"2006","08",NA,NA,NA,NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA,NA
"66","2019-12-19 08:08:06-03","FPS","FPS","2445","MachineObservation","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Trevisan, R.","Schwirkowski, P.","1880","2016","10","02","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Propriedade do Sr. Ivo Drechsler, ao lado da Estrada Saraiva","-49.363059","-26.279973","-49.363059","-26.279973",NA,NA,NA,"FPS02445,FURB51962","FPS02445_v01 FPS02445_v02 FURB51962","2018","10","30",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 51962",NA,NA,NA,NA
"67","2019-02-15 11:37:34-02","IPA","IPA","27328","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Mayo, S.","Harley, R.M.","19219","1977","05","01","Brasil","Bahia",NA,"19,5 km SE of Morro do Chapéu on the BA 052 road to Mundo Novo by the Rio Ferro Doido, with water-worn, horizontally-bedded sandstone at soil surface with damp sand, sedge marsh exposed rock and waterfall.","-41.033333","-11.633333","-41.033333","-11.633333",NA,NA,"Stems to 25cm, terete, green. Glumes pale green. This plant growing in wet sedge marsh.; Vegetation open scrub to closed low woodland in the drier areas.","IPA0027328",NA,"1978",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:37:34-02","IPA","IPA","27338","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Mayo, S.","Harley, R.M.","18211","1977","01","24","Brasil","Bahia",NA,"coastal zone. 20 km from Una and 10 km from Nova Colonial, W along road to Rio Branco. By the Northern tributary of the Córrego Aliança. Riverside marsh.","-39.216667","-15.25","-39.216667","-15.25","100","100","Rhizomatous sedge growing in standing water. Stems green, white at base, terete to elliptical in cross-section. Glumes whitish with green keels. Stem constricted below spikelet.","IPA0027338",NA,"1978",NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-02-15 11:37:34-02","IPA","IPA","58434","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Rocha, E.A.","Siqueira-Filho, J.A.; Baracho, G.S.; Baracho, G.S.","895","1999","04","10","Brasil","Pernambuco","Maraial","Engenho Curtume, em alagadiço próximo ao Rio Piranji.","-35.833333","-8.8","-35.833333","-8.8","260","260","Indivíduo em densa população, ca. 20-30cm de altura. Sintópico com outra espécie congênere.; Mesoregião da mata pernambucana, microregião da mata úmida.","IPA0058434",NA,"1999","07","08","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-02-15 11:37:34-02","IPA","IPA","79280","S","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Alves-Araújo, A.","Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.","183","2007","03","21","Brasil","Pernambuco","Igarassu","Usina São José, Usina São José. Borda da mata. Área alagada do riacho","-34.986944","-7.725556","-34.986944","-7.725556","130","130","Erva submersa.; Mata Atlântica.","IPA0079280",NA,NA,NA,NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:25:33-03","IAP","PACA-AGP","57610","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Emrich-Rambo","J. Pivetta","627","1953","10","21","Brasil","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis Fenofase: flor","PACA057610",NA,"1957","05","13","Magnoliophyta","Cyperales",NA,NA,"Liliatae","36807","auto",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:25:33-03","IAP","PACA-AGP","106058","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Viegas, G.","Demétrio et al.",NA,"2008","05","18","Brasil","RS","Mostardas","Lagoa do Peixe.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,"PACA106058",NA,NA,NA,NA,"Magnoliophyta","Cyperales",NA,NA,"Liliatae","86098","auto",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:25:33-03","IAP","PACA-AGP","46919","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","R. Trevisan","Rambo, B.",NA,"1950","04","24","Brasil","RS","Palmares do Sul","Ad fl. Capivari.","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Habitat: In subpaludosis nudis. Fenofase: flor","PACA046919",NA,"2004","01","15","Magnoliophyta","Cyperales",NA,NA,"Liliatae","31350","auto",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:25:33-03","IAP","PACA-AGP","39519","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","R. Trevisan","Rambo, B.",NA,"1949","01","07","Brasil","RS","Cachoeirinha",NA,"-51.0938987731934","-29.951099395752",NA,NA,NA,NA,"Habitat: In paludosis. Fenofase: flor","PACA039519",NA,"2003","12","02","Magnoliophyta","Cyperales",NA,NA,"Liliatae","9806","auto",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:25:34-03","IAP","PACA-AGP","717","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","R. Trevisan","Rambo, B.",NA,"1933","12","15","Brasil","RS","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Habitat: In paludosis. Fenofase: flor","PACA000717",NA,"2003","12","02","Magnoliophyta","Cyperales",NA,NA,"Liliatae","8037","auto",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:25:33-03","IAP","PACA-AGP","106049","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Viegas, G.","Demétrio et al.",NA,"2008","05","18","Brasil","RS","Mostardas","lagoa do Peixe.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,"PACA106049",NA,NA,NA,NA,"Magnoliophyta","Cyperales",NA,NA,"Liliatae","86098","auto",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:25:33-03","IAP","PACA-AGP","106048","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Viegas, G.","Demétrio et al.",NA,"2008","05","18","Brasil","RS","Mostardas","Lagoa do Peixe.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,"PACA106048",NA,NA,NA,NA,"Magnoliophyta","Cyperales",NA,NA,"Liliatae","86098","auto",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:25:33-03","IAP","PACA-AGP","106044","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Viegas, G.","Demétrio et al.",NA,"2008","05","18","Brasil","RS","Mostardas","Lagoa do Peixe.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,"PACA106044",NA,NA,NA,NA,"Magnoliophyta","Cyperales",NA,NA,"Liliatae","86098","auto",NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:25:34-03","IAP","PACA-AGP","70127","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","R. Trevisan","Bertels, A.",NA,"1957","02","05","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Herb PEL 10941 Habitat: Em arrozais.","PACA070127",NA,"2003","12","02","Magnoliophyta","Cyperales",NA,NA,"Liliatae","51462","auto",NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:25:33-03","IAP","PACA-AGP","1044","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","R. Trevisan","C. Orth SJ",NA,"1934","04","08","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: In paludosis. Fenofase: flor","PACA001044",NA,"2004","01","19","Magnoliophyta","Cyperales",NA,NA,"Liliatae","10287","auto",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:25:33-03","IAP","PACA-AGP","44081","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","R. Trevisan","Rambo, B.",NA,"1949","10","24","Brasil","RS","São Leopoldo","Barreto Vianna","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: In paludosis. Fenofase: flor","PACA044081",NA,"2004","01","15","Magnoliophyta","Cyperales",NA,NA,"Liliatae","10287","auto",NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:16:46-03","UFV","VIC","8019","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Coons, M.P.","Coons, M.P.","s.n.","1977","10","12","Brasil","Minas Gerais","Viçosa","UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Vegeta nos pântanos de água doce e salgada #?# América Tropical e Sub-Tropical","VIC008019","VIC008019","1977","10","21",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:16:46-03","UFV","VIC","5046","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Vidal, W.N.","218","1964","06","02","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Comum, inflorescência parda","VIC005046","VIC005046",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:16:46-03","UFV","VIC","17349","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth","Martins, M.L.L.","Martins, M.L.L.","608","1995","04","29","Brasil","Minas Gerais","Viçosa","mata da Biologia","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Encontrada numa fenda na pedra, bainhas avinoladas.","VIC017349","VIC017349","1997","06","19",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:16:46-03","UFV","VIC","023355","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Pedrali, G.; et al.","s.n.","1998","10","16","Brasil","Minas Gerais","Viçosa","Mata da Prefeitura, Primeira lagoa após portão de entrada para reserva.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Coletada na borda de lagoa.","VIC023355","VIC023355",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:16:46-03","UFV","VIC","023354","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","sellowiana","Eleocharis sellowiana","Kunth",NA,"Pedrali, G.; et al.","s.n.","1998","10","16","Brasil","Minas Gerais","Viçosa","Mata da Prefeitura, Primeira lagoa após portão de entrada para reserva.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Coletada na borda de lagoa.","VIC023354","VIC023354",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
