"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"46","2021-02-18 09:30:27-03","UNESP-IBB","BOTU","8061","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Chácara Monte Carmelo.",NA,NA,NA,NA,NA,NA,"BOTU008061",NA,"Dedecca, D.M.",NA,"1953","07","10","9999","9999",NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:30:27-03","UNESP-IBB","BOTU","28257","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Tropaldi, L.","01","2012","02","28",NA,"Brasil","São Paulo","Cultivada em vaso.",NA,NA,NA,NA,NA,NA,"BOTU028257",NA,"Longhi, H.","Botucatu","2012","12",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"48","2020-11-24 17:10:58-03","UTFPR","DVPR","2056","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Almeida, FM; Caetano, JG","s.n.","2014","08","15",NA,"Brasil","Paraná","UTFPR - DV","-53.057201385498","-25.7336006164551",NA,NA,NA,"Erva.","DVPR002056",NA,"Almeida, FM; Caetano, JG","Dois Vizinhos","2014",NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA
"49","2020-11-24 17:10:58-03","UTFPR","DVPR","2066","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Gasperini, AM; Oligini, KF","s.n.","2014","08","25",NA,"Brasil","Paraná",NA,"-53.3086013793945","-25.783899307251",NA,NA,NA,"Erva.","DVPR002066",NA,"Gasperini, AM; Oligini, KF","Salto do Lontra","2014",NA,NA,NA,NA,"15986","auto",NA,NA,NA,NA,NA
"50","2016-10-18 16:27:08-02","UNEMAT","TANG","730","S","Plantae",NA,NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Zacareli","1","2009","09","20",NA,"Brasil","Mato Grosso","Campus Unemat","-57.4858016967773","-14.6194000244141",NA,NA,NA,", herbáceo","TANG000000730",NA,NA,"Tangará da Serra",NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA
"51","2021-03-30 12:53:15-03","EAO","IAN","111909","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Anderson, EL","851","1948","10","14","Southern America","Peru",NA,"State or Dept. Loreto. Pucalipa; road to Tingo. Open land.",NA,NA,"240","240",NA,"Erect buncki.","IAN111909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:53:15-03","EAO","IAN","112579","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Innes, RR","31266","1960","05","29","Africa","Ghana",NA,"University College of Ghana. Dept. of Agricultural Herbarium no. 1805. Old Ningo on W side of Lagoon.","-0.183333","5.75",NA,NA,NA,"Lax bunch grass, tending to rrot at nodes, to about 2½ high digitate head. Rare in deep sand on crest of low littoral dune. Probably secondary, with Arist.","IAN112579",NA,NA,NA,"1961","08",NA,"-0.183333","5.75",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:53:15-03","EAO","IAN","112601","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Innes, RR","31243","1960","05","23","Africa","Ghana",NA,"University College of Ghana. Dept. of Agricultural Herbarium no. 1782. Agr. Res. Station Nungua.","-0.1","5.666667",NA,NA,NA,"Annual bunch grass. Loc. freq.. Sandy soil, much distrubed, on edge of cultivated field. Early secondary with Dactyloc, v. ab. Urochloa, Branch, deflex, etc.","IAN112601",NA,NA,NA,"1961","08",NA,"-0.1","5.666667",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:53:15-03","EAO","IAN","112654","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Schleiben, HG","4664","1934","01","28",NA,"Tanganyika",NA,"Moshi. Kilimanjaro. Africa.",NA,NA,"1800","1800",NA,NA,"IAN112654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:53:15-03","EAO","IAN","127425","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Silva, NT da","1048","1968","10","01","Southern America","Brasil","Pará","Monte Dourado, área dos canteiros de germinação de Gemelina.",NA,NA,NA,NA,NA,"Capim","IAN127425",NA,"Canto-Dorow, T","Jari","2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:53:15-03","EAO","IAN","127467","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Silva, NT da","1090","1968","10","02","Southern America","Brasil","Pará","Rio Jarí, Monte Dourado, planalto A. Área de plantação de Gemelina.",NA,NA,NA,NA,NA,"Capim","IAN127467",NA,"Canto-Dorow, T","Jari","2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:53:15-03","EAO","IAN","30276","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pires, JM","803","1947","10","31","Southern America","Brasil","Amazonas","Rio Negro, Uanari, próximo de Uaupés (S. Gabriel).",NA,NA,NA,NA,NA,NA,"IAN030276","IAN030276 IAN030276_e IAN030276_e1","Canto-Dorow, T",NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:53:15-03","EAO","IAN","43857","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Hitchcock, AS","16603","1919","11","01",NA,"Guiana",NA,"Georgetown: Weed in shady soil.",NA,NA,NA,NA,NA,NA,"IAN043857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:53:15-03","EAO","IAN","56133","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Correll, DS","5913","1936","12","07",NA,"Estados Unidos","Florida","In moist sandy soil in open, near Fort Myers.",NA,NA,NA,NA,NA,NA,"IAN056133",NA,"Blomquist, HL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:53:15-03","EAO","IAN","58403","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pires, JM; Black, GA","1971","1950","05","24","Southern America","Brasil","Maranhão","Ilha dos Botes, duas léguas abaixo de Carolina, rio Tocantins.",NA,NA,NA,NA,NA,NA,"IAN058403",NA,"Canto-Dorow, T",NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:53:15-03","EAO","IAN","59420","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pinto, GCP","0069","1950","10",NA,"Southern America","Brasil","Bahia","(Herb. Escola de Agronomia Cruz das Almas).",NA,NA,NA,NA,NA,NA,"IAN059420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:53:15-03","EAO","IAN","63145","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Kuhlmann, M","1934","1935","03","16","Southern America","Brasil","Minas Gerais","E.S.A.V.",NA,NA,NA,NA,NA,NA,"IAN063145","IAN063145 IAN063145_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:53:15-03","EAO","IAN","63922","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Louis, J","2128","1936","07","01",NA,"Congo Bélgica",NA,"Eala, Equateur.",NA,NA,NA,NA,NA,NA,"IAN063922","IAN063922 IAN063922_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:53:15-03","EAO","IAN","65878","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Sampaio, AJ de","16","1922","06","02","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"IAN065878",NA,"Black, GA","Campos","1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:53:15-03","EAO","IAN","66422","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Sampaio, AJ de","6313","1931","12",NA,"Southern America","Brasil","Rio de Janeiro","Atafona.",NA,NA,NA,NA,NA,NA,"IAN066422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:53:15-03","EAO","IAN","67166","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Kuhlmann, M","96","1913","12",NA,"Southern America","Brasil","Roraima",NA,NA,NA,NA,NA,NA,NA,"IAN067166",NA,NA,"Jarú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:53:15-03","EAO","IAN","67228","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","sc","s.n.",NA,NA,NA,"Southern America","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN067228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:53:15-03","EAO","IAN","67276","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Capanema","5447",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN067276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:53:15-03","EAO","IAN","72605","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Essed, EB","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN072605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:53:15-03","EAO","IAN","74818","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Fróes, RL","28014","1952","03","23","Southern America","Brasil","Amazonas","Rio Içana. Capim à margem do rio.",NA,NA,NA,NA,NA,NA,"IAN074818",NA,"Canto-Dorow, T","São Joaquim","2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:53:15-03","EAO","IAN","85638","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Black, GA; Vincent","17519","1954","11","05",NA,"Guiana Francesa",NA,"Village Kaw.",NA,NA,NA,NA,NA,"Anual, muito peluda.","IAN085638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:53:15-03","EAO","IAN","89265","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Black, GA","18332","1955","06","18","Southern America","Brasil","Ceará","Barra do Cocó.",NA,NA,NA,NA,NA,NA,"IAN089265",NA,"Canto-Dorow, T",NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:53:15-03","EAO","IAN","89390","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Black, GA","18458","1955","06","18","Southern America","Brasil","Ceará","Taperaóba. Anual.",NA,NA,NA,NA,NA,NA,"IAN089390",NA,"Canto-Dorow, T","Parangaba","2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:53:15-03","EAO","IAN","95124","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","sc","s.n.","1955","10","19",NA,"Guiana Francesa",NA,"Kaw. Abattis au denses du village.",NA,NA,NA,NA,NA,NA,"IAN095124",NA,"Hoock, J",NA,"1957","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:53:15-03","EAO","IAN","95882","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Hidiroglon, H","1","1957","06","19",NA,"Guiana Francesa",NA,"Cayenne.",NA,NA,NA,NA,NA,NA,"IAN095882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:53:15-03","EAO","IAN","83019","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Amorim, AMA","3","1952","06",NA,"Southern America","Brasil","Alagoas","Parque de Exposição.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"IAN083019",NA,NA,"Maceió",NA,NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA
"77","2021-03-30 12:53:15-03","EAO","IAN","67196","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Löfgren, A","1044","1912","05",NA,"Southern America","Brasil","Bahia",NA,"-40.4986000061035","-9.41166973114014",NA,NA,NA,NA,"IAN067196",NA,"Black, GA","Juazeiro",NA,NA,NA,NA,NA,"76509","auto",NA,NA,NA,NA,NA
"78","2021-03-30 12:53:15-03","EAO","IAN","50123","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pires, JM; Black, GA","1540","1949","07","29","Southern America","Brasil","Maranhão",NA,"-47.4693984985352","-7.33277988433838",NA,NA,NA,NA,"IAN050123",NA,NA,"Carolina",NA,NA,NA,NA,NA,"99438","auto",NA,NA,NA,NA,NA
"79","2021-03-30 12:53:15-03","EAO","IAN","50134","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pires, JM; Black, GA","1551","1949","07","29","Southern America","Brasil","Maranhão",NA,"-47.4693984985352","-7.33277988433838",NA,NA,NA,"Recemos com pêlos.","IAN050134",NA,NA,"Carolina",NA,NA,NA,NA,NA,"99438","auto",NA,NA,NA,NA,NA
"80","2021-03-30 12:53:15-03","EAO","IAN","185326","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Marques, LJP","A4","2009","06","08","Southern America","Brasil","Maranhão",NA,"-44.3027992248535","-2.52972006797791",NA,NA,NA,"Habitat: Invasora de sistemas agroflorestais","IAN185326",NA,NA,"São Luis",NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA
"81","2021-03-30 12:53:15-03","EAO","IAN","185291","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Marques, LJP","Z9","2009","07","08","Southern America","Brasil","Maranhão",NA,"-45.6582984924316","-3.27471995353699",NA,NA,NA,"Habitat: Invasora da cultura melancia em área de trituração de capoeira.","IAN185291",NA,NA,"Zé Doca",NA,NA,NA,NA,NA,"92684","auto",NA,NA,NA,NA,NA
"82","2021-03-30 12:53:15-03","EAO","IAN","63322","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pires, JM; Black, GA","2866","1951","01","13","Southern America","Brasil","Minas Gerais",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"IAN063322","IAN063322 IAN063322_e",NA,"Viçosa",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"83","2021-03-30 12:53:15-03","EAO","IAN","63700","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pires, JM; Black, GA","3254","1951","01","10","Southern America","Brasil","Minas Gerais",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"IAN063700","IAN063700 IAN063700_e",NA,"Viçosa",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"84","2021-03-30 12:53:15-03","EAO","IAN","198715","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Picanço, L","19","1998","04","02","Southern America","Brasil","Pará","Cemitério São Jorge.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Planta pequena, branca, em forma de pendão. Altura 3 cm. (capim).","IAN198715",NA,"Oliveira, JCL de","Belém","2019","09","25",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"85","2021-03-30 12:53:15-03","EAO","IAN","198842","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Picanço, L","CSJ14","1998","04","02","Southern America","Brasil","Pará","Cemitério São Jorge.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Flores pequenas e brancas em forma de grão. Altura 30cm.","IAN198842",NA,NA,"Belém",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"86","2021-03-30 12:53:15-03","EAO","IAN","85506","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Melo, CAM de","s.n.","1947",NA,NA,"Southern America","Brasil","Paraíba",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"IAN085506",NA,"Black, GA","Areia","1955","05",NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA
"87","2021-03-30 12:53:15-03","EAO","IAN","80754","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Moraes, JC de","690","1953","05","20","Southern America","Brasil","Paraíba","Lugares baixos e úmidos; terras incultas. Escola de Agronomia do Nordeste.","-35.6916999816895","-6.96332979202271",NA,NA,NA,"Herva consistente.","IAN080754",NA,"Black, GA","Areia","1953",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA
"88","2021-03-30 12:53:15-03","EAO","IAN","79138","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Vasconcelos, J; Sobrinho","2","1936","02",NA,"Southern America","Brasil","Pernambuco","Campos. Parque do I.P.A. Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IAN079138",NA,"Pickel, BJ","Recife",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"89","2021-03-30 12:53:15-03","EAO","IAN","99040","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Vasconcelos, J; Sobrinho","s.n.","1936","03","30","Southern America","Brasil","Pernambuco","Parque do I.P.A.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IAN099040",NA,"Pickel, BJ","Recife",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"90","2021-03-30 12:53:15-03","EAO","IAN","67998","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Dutra, J","385",NA,NA,NA,"Southern America","Brasil","Rio Grande do Sul",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"IAN067998",NA,NA,"São Leopoldo",NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA
"91","2021-03-30 12:53:15-03","EAO","IAN","35832","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Lima, AS","7183","1943","04","15","Southern America","Brasil","São Paulo",NA,"-47.810001373291","-21.1700000762939",NA,NA,NA,"Herbaceo.","IAN035832","IAN035832 IAN035832_e",NA,"Ribeirão Preto",NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA
"92","2021-03-30 12:53:15-03","EAO","IAN","100394","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","sc","3406","1938","10","31","Southern America","Brasil","São Paulo","Monte Serrat.","-46.3300018310547","-23.9599990844727",NA,NA,NA,"Escasa en costados de caminos.","IAN100394",NA,NA,"Santos",NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA
"93","2019-10-09 11:28:54-03","UFBA","ALCB","000753","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Torrend, Padre CSJ","s/n","1934",NA,NA,"Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"ALCB018737","ALCB018737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-10-09 11:28:54-03","UFBA","ALCB","005268","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Pinto, GCP","00107","1946","04",NA,"Southern America","Brasil","Bahia","Recôncavo Sul","-39.1","-12.666667",NA,NA,NA,NA,"ALCB021022","ALCB021022","Pinto, GCP","Cruz das Almas","1947","07",NA,"-39.1","-12.666667",NA,NA,NA,NA,NA,NA,NA
"95","2019-10-09 11:28:54-03","UFBA","ALCB","029352","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","horizontalis","Digitaria horizontalis","Willd.","Noblick, LR; Britto, IC","3426","1984","10","19","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Dunas de Itapuã arredores da lagoa do Abaeté","-38.35","-12.933333",NA,NA,NA,"em touceiras. Colmos decumbentes e enraizando nos nós.","ALCB021015","ALCB021015","Renvoize, SA","Salvador","1990",NA,NA,"-38.35","-12.933333",NA,NA,NA,NA,NA,NA,NA
