"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00918324","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. G. Rohwer",NA,NA,NA,"E. P. Heringer","10791","1965","12","18","Brazil","Distrito Federal","Brasília","Parque Municipal do Gama","-48.05","-16",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986836' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918324","NY00918324_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","469458","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. G. Rohwer",NA,NA,NA,"M. Kuhlmann","178","1942","12","18","Brazil","São Paulo","Amparo","Monte Alegre, margem do Rio Camanducaia","-46.7597","-22.7003",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116674' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469458","NY00469458_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00918327","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","I. de Vattimo",NA,NA,NA,"A. P. Duarte","8702","1965","01","06","Brazil","Minas Gerais","Carandaí","Estrada da Capela Nova.","-43.8064","-20.9536",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986846' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918327","NY00918327_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","469464","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. H. van der Werff; J. G. Rohwer",NA,NA,NA,"A. Almeida","s.n.","1971","01","12","Brazil","São Paulo","Campinas","Rodovia Viracopos-Indaiatuba","-47.06","-22.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469464","NY00469464_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01405268","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. H. van der Werff",NA,NA,NA,"W. R. Anderson","8363","1973","04","09","Brazil","Minas Gerais",NA,"25 km by road NE of Diamantina, 2 km W of Rio Jequití. Serra do Espinhaço.","-43.43284","-18.09029",NA,NA,"790","790","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488751' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405268","NY01405268_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","469374","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"A. C. Filho","2514","1984","08","10","Brazil","São Paulo","Salesópolis","Biritiba Mirim, Estaçao Biologica de Boraceia. Regiao do Guratuba","-45.8400001525879","-23.5300006866455",NA,NA,"890","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=614104' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469374","NY00469374_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales","18032","auto",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","469460","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. G. Rohwer",NA,NA,NA,"F. de Barros","588","1980","12","11","Brazil","Minas Gerais",NA,"Lavras, Reserva Biologica de Poço Bonito",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116661' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469460","NY00469460_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","469445","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","13253","1965","12","08","Brazil","Paraná","Campo Mourao","Campo Mourao","-52.3831","-24.0458",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116666' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469445","NY00469445_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","469461","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. G. Rohwer",NA,NA,NA,"I. Silberbauer-Gottsberger","924","1971","01","08","Brazil","São Paulo","Botucatu","18km north of Botucatu, (14km east of Sao Manuel). Along the S. Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.42","-22.75",NA,NA,"550","550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116662' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469461","NY00469461_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","469459","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"K. Kubitzki","8111","1981","02","11","Brazil","São Paulo","Cunha","Reserva Florestal Estadual de Cunha. Rio Bonito","-45.041851","-23.277946",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116676' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469459","NY00469459_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","469444","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","23440","1970","01","28","Brazil","Paraná","Bocaiúva do Sul","Tunas","-49.115","-25.2061",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116663' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469444","NY00469444_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","469439","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","I. de Vattimo",NA,NA,NA,"Gurgel",NA,"1929","12","21","Brazil","Paraná","Cantagalo","Cantagalo","-52.1225","-25.37603",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116671' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469439","NY00469439_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00918317","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"H. L. de M. Barreto","7468","1935","12","06","Brazil","Minas Gerais","Belo Horizonte","Estação Experimental, Belo Horizonte.","-43.9378","-19.9208",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986824' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918317","NY00918317_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00918329","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","H. H. van der Werff",NA,NA,NA,"H. S. Irwin","15671","1966","05","07","Brazil","Distrito Federal","Brasília","Côrrego Landim, ca. 20 km N.E. of Brasília","-47.78472222","-15.6555",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986873' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918329","NY00918329_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-28 14:45:00-03","NY","NYBG","469465","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,"H. H. van der Werff",NA,NA,NA,"E. M. Zardini","43208","1995","08","22","Paraguay","San Pedro",NA,"Yaguareté (Sustainable Forest Systems Site) E of arroyo Mboi","-56.0942","-23.8025",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469465",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00918320","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. G. Rohwer",NA,NA,NA,"A. F. M. Glaziou","22058","1894","12","10","Brazil","Goiás","Formosa","Goyaz, Lagoa Feia.","-47.3342","-15.5372",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986832' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918320","NY00918320_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-28 14:45:00-03","NY","NYBG","469466","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa",NA,"H. H. van der Werff",NA,NA,NA,"P. Acevedo-Rodríguez","6669","1994","07","29","Bolivia","El Beni",NA,"El Porvenir Biological Station; Trapiche Camp.",NA,NA,NA,NA,"180","180","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469466",NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","469448","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"A. F. M. Glaziou","18460","1891","01","11","Brazil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116680' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469448","NY00469448_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","469457","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. G. Rohwer",NA,NA,NA,"R. M. Klein","3634","1962","12","09","Brazil","Santa Catarina","Pôrto Uniao","Porto Uniao, Imbuial","-51.0781","-26.2383",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469457","NY00469457_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00918325","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. G. Rohwer",NA,NA,NA,"E. P. Heringer","17450","1979","08","30","Brazil","Goiás",NA,"Coleta efetuada entre Cristalina e Paracatu.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986838' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918325","NY00918325_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","469437","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. G. Rohwer",NA,NA,NA,"P. K. H. Dusén","s.n.","1914","04","27","Brazil","Paraná","Ponta Grossa","Villa Velha","-50.012929","-25.234872",NA,NA,"875","875","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116673' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469437","NY00469437_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00918321","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. G. Rohwer",NA,NA,NA,"J. E. B. Warming","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa","Ad Lagoa Santa","-43.8894","-19.6272",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986833' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918321","NY00918321_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","469373","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"A. Dunaiski Jr.","19","1990","12","28","Brazil","Paraná","Curitiba","BR-277 (em frente ao Centro Politecnico)","-49.22","-25.27",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=614103' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469373","NY00469373_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","469463","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","B. Coe-Teixeira",NA,NA,NA,"O. Handro","970",NA,NA,NA,"Brazil","São Paulo","Sao Paulo","Cultivada no Jardim Botanico de Sao Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=116652' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469463","NY00469463_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales","53584","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00918490","PreservedSpecimen","Plantae","Lauraceae","Ocotea","organensis","Ocotea organensis","(Meisn.) Mez","J. B. Baitello",NA,NA,NA,"G. Eiten","6862","1965","11","24","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó. Rib. Andrequice, several hundred meters down-stream from road crossing at km. 127. Near Fazenda Palácio.","-43.6","-19.32",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988089' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918490","NY00918490_01",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","31259","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Werff, H. Van Der","1999",NA,NA,"Silva, J.M.","2467","1998","09","06","Brasil","Paraná","Diamante do Norte","Rio Paranapanema",NA,NA,"9999","9999",NA,NA,NA,"BOTU031259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","23490","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Campos, C.J.","81","2002","07","17","Brasil","São Paulo","Pratânia","Reserva Particular Palmeira da Serra","-48.743278","-22.813944","48°44'35,8w","22°48'50,2s",NA,NA,"Cerradão. Árvore de 10m de altura, cerca de 40cm de CAP, frutos verdes. ; Coleção: Biota - Cerrado Pratânia","BOTU023490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","30016","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,NA,"159","1994","12","02","Brasil","São Paulo","Botucatu",NA,"-48.434167","-22.872222","48°26'3w","22°52'20s",NA,NA,"Árvore; Coleção: Jardim Botânico UNESP Botucatu","BOTU030016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","8223","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Baitello, J.B.","1999",NA,NA,"Chagas e Silva, F.","1884","1995","12","09","Brasil","Paraná","São Jerônimo da Serra","Arredores de São Jerônimo da Serra",NA,NA,"9999","9999",NA,NA,NA,"BOTU008223",NA,NA,"FUEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","23624","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Ferreira, R.C.C.","197","1998","03","25","Brasil","São Paulo","Botucatu",NA,"-49.733333","-22.816667","49° 44' w","22°49's",NA,NA,"Árvore.","BOTU023624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","23623","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Ferreira, R.C.C.","174","1998","02","10","Brasil","São Paulo","Botucatu",NA,"-49.733333","-22.816667","49° 44' w","22°49's",NA,NA,"Árvore 10m, flores brancas.","BOTU023623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","23625","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Ferreira, R.C.C.","245","1998","10","01","Brasil","São Paulo","Botucatu",NA,"-49.733333","-22.816667","49° 44' w","22°49's",NA,NA,"Árvore 10m, odor forte.","BOTU023625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","32506","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,"Mendes, K.R.",NA,"2015","11","11","Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.742778","-22.813889","48°44'34w","22°48'50s",NA,NA,NA,"BOTU032506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","30020","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez",NA,NA,NA,NA,NA,"95","1993","12","21","Brasil","São Paulo","Botucatu",NA,"-48.443333","-22.988889","48°26'36w","22°59'20s",NA,NA,"Árvore 17-20 m de altura; Coleção: Jardim Botânico UNESP Botucatu","BOTU030020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:20:05-03","UFRJ","RFA","8382","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","I. de Vattimo","1966",NA,NA,"G.G. Hatschbach","5275","1958","12","12","Brasil","Paraná","Sengés","Fazenda Morungava, Rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"Árvore. Flor creme","RFA43234",NA,NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-13 09:20:05-03","UFRJ","RFA","9866","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","G.G. Hatschbach","1970",NA,NA,"G.G. Hatschbach","23440","1970","01","28","Brasil","Santa Catarina","Bocaina do Sul","Tunas","-49.9444007873535","-27.7444000244141",NA,NA,NA,NA,"Árvore 10 m de altura; flor creme","RFA43233",NA,NA,NA,NA,NA,NA,NA,"18696","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:31:01-03","UFRJ","RFA","15357","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","J. Rohwer","1986",NA,NA,"A.P. Duarte","10029","1966","12","05","Brasil","Goiás","Vianópolis","Vale de São Bartolomeu","-48.5163993835449","-16.7418994903564",NA,NA,NA,NA,NA,"RFA13387",NA,NA,NA,NA,NA,NA,NA,"43219","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:31:01-03","UFRJ","RFA","14587","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","I. de Vattimo","1978","01","11","P. Occhioni","5827","1973","08","07","Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Arvoreta de 6 a 8 m de altura; fruto maduro, frequente","RFA43231",NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-06-29 11:31:01-03","UFRJ","RFA","14862","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","A. Quinet","2009",NA,NA,"A.P. Duarte","11226","1968","11","25","Brasil","Minas Gerais","Pedro Leopoldo",NA,"-44.043098449707","-19.6180992126465",NA,NA,NA,NA,"Árvore de 6 - 8 m de altura, remanescente","RFA13062",NA,NA,NA,NA,NA,NA,NA,"17853","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-13 09:20:05-03","UFRJ","RFA","15743","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","I. de Vattimo","1966",NA,NA,"G.G. Hatschbach",NA,"1960","12","20","Brasil","Santa Catarina","Bocaina do Sul","São Miguel, Pacas","-49.9444007873535","-27.7444000244141",NA,NA,NA,NA,"Árvore da mata; flor creme","RFA43232",NA,NA,NA,NA,NA,NA,NA,"18696","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-24 17:10:47-03","UTFPR","DVPR","2723","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Chagas-Silva, F",NA,NA,NA,"Chagas-Silva, F","1583","1992","10","08","Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 17m, botões florais e flores amarelas, odoríferas, escasso na área.; Margem esq. do rio, lado esq. da ponte.","DVPR002723",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-24 17:10:47-03","UTFPR","DVPR","3567","PreservedSpecimen","Plantae","Lauraceae","Ocotea","corymbosa","Ocotea corymbosa","(Meisn.) Mez","Caxambu, MG","2012","02","14","Sanches, FF","s.n.","2011","11","13","Brasil","Paraná","Sabaudia","PR- 218, Km 239.","-51.5525016784668","-23.3174991607666",NA,NA,NA,NA,"árvore ca. 6 m, heliófita. Botões florais esverdeados.","DVPR003567",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"14870","auto",NA,NA,NA,NA,NA,NA,NA
