"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","infraspecificEpithet","typeStatus","sex"
"240","2015-03-07 08:37:12-03","F","FMNH-SEEDPLANTS","V0218434F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","varia","Cuphea varia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218434F","V0218434F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-04-02 09:32:12-03","URICER","HPBR","2973","S","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne","ZANIN, E. M.","ZANIN, E. M.",NA,"1986","03","12",NA,"Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,"20cm de altura","HPBR002973","HPBR002973",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"242","2019-04-02 09:32:12-03","URICER","HPBR","8893","S","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","CAETANO, V. L.","TEIXEIRA, F. & SILVEIRA, N.",NA,"2002","11","29",NA,"Brasil","SC","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,"HPBR008893",NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"243","2020-11-05 13:53:51-03","UNIRIO","HUNI","6246","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","R.C.O.S. Souza","C.P. Bove; W. Costa","718","2000","04","22",NA,"Brasil","Bahia","Itajuru","Estrada de Itajurú para Aiquara",NA,NA,NA,NA,NA,"Erva emergente. Flor lilás Habito: Erva","HUNI00006246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-10-16 14:13:41-03","UEL","FUEL","32708","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Cuphea","varia","Cuphea varia","Koehne ex Bacig.","Smith, SF","Scur, L","1009","2003","01","09",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca, campo","-51.1794013977051","-29.1681003570557","780","780",NA,NA,NA,NA,"2003","49662","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-08-20 20:39:56-03","UFSC","FLOR","59670","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Funez, L.A.","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3894","2014","11","04",NA,"Brasil","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667",NA,NA,NA,"erva, flor branca com lilás","FLOR0059670","FLOR0059670","2014",NA,NA,NA,NA,NA,NA,"48º57'12''W","26º2'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-08-20 20:39:56-03","UFSC","FLOR","6865","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Lourteig, A.","Smith, L.B.; Reitz, R.","14218","1965","01","03",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Santa Bárbara.","-49.5","-28.116667","1400","1400",NA,"F.I.C. (LITR) p.20","FLOR0006865",NA,"1969",NA,NA,NA,NA,NA,NA,"49º30'W","28º7'S",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-08-20 14:57:39-03","UFSC","FLOR","21471","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, M.G.","Jarenkow, J.A.","115","1983","12","14",NA,"Brasil","Rio Grande do Sul","Esmeralda","Estação Ecológica de Aracuri.","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"FLOR0021471",NA,"2014","38649","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-08-20 14:57:39-03","UFSC","FLOR","7786","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, M.G.","Falkenberg, D.B.; Berry, P.E.","2306","1985","01","31",NA,"Brasil","Santa Catarina","Lauro Muller","Descida da Serra do Rio do Rastro.","-49.3967018127441","-28.3927993774414","1220","1220",NA,"flor duas pétalas roxas menores, pétalas maiores levemente rosadas, 0,3m altura. Flor muito vistosa.","FLOR0007786",NA,"2015","15992","auto",NA,NA,"06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-08-20 14:57:39-03","UFSC","FLOR","64884","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Lourteig, A.","Klein, R.M.","3399","1962","12","05",NA,"Brasil","Santa Catarina","Lebon Régis","Rio dos Patos.","-50.6953010559082","-26.9288997650146","900","900",NA,"Erva","FLOR0064884","FLOR0064884",NA,"33793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-08-20 14:57:39-03","UFSC","FLOR","6984","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, M.G.","Smith, L.B.; Reitz, R.","14302","1965","01","05",NA,"Brasil","Santa Catarina","São Joaquim","10 km south of São Joaquim.","-49.9317016601562","-28.2938995361328","1200","1200",NA,NA,"FLOR0006984",NA,"2014","48290","auto",NA,NA,"12","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-08-20 20:39:56-03","UFSC","FLOR","38180","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Mattos, J.","Mattos, J.","32489","2000","01","31",NA,"Brasil","Santa Catarina","São Joaquim","Barra do Rio Postinho com o Rio Rondinha.","-49.9317016601562","-28.2938995361328",NA,NA,NA,"flor rósea","FLOR0038180",NA,"2000","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2018-09-18 22:12:32-03","UFMT","UFMT","17904","S","Plantae",NA,NA,"Lythraceae","Cuphea","varia","Cuphea varia","Bacig.","Smith, S.F.","Wasum, R.","1772","2003","02","19",NA,"Brasil","Rio Grande do Sul","Jaquirana","Fazenda Rodeio Velho.","-50.3577995300293","-28.8847007751465","830","830",NA,"No campo.",NA,NA,"2003","31282","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-02-08 12:43:09-03","UFRGS","ICN","178639","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Silva Filho, PJS; Macedo, RB","2035","2013","11","15","América do Sul","Brasil","RS","São Gabriel","Cerro do Ouro","-54.020556","-30.582778",NA,NA,NA,"Flores rosadas; Na beira de um córrego no interior de matinha ripária",NA,NA,"2015",NA,NA,NA,NA,"04","27","-54.020556","-30.582778",NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:43:09-03","UFRGS","ICN","068152","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Zanin, A","79","1979",NA,NA,"América do Sul","Brasil","RS","Bom Jesus","8 km da sede da fazenda São José.","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Muito viscosa.; Em baixada úmida.",NA,NA,"2014","55856","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:43:09-03","UFRGS","ICN","086327","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Sobral, M; et al.","5079","1986","03",NA,"América do Sul","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Erva com flores arroxeadas.; Banhado.",NA,NA,"2014","30776","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:43:09-03","UFRGS","ICN","007298","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Ferreira, A; Irgang, BE","s.n.","1969","12","20","América do Sul","Brasil","RS","Cambará do Sul","Perto de Cambará.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"2014","30776","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-02-08 12:43:09-03","UFRGS","ICN","021684","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Girardi, EA","s.n.","1972","12","27","América do Sul","Brasil","RS","Canela","8 km ao Norte de Canela. Parque estadual do Caracol, à esquerda da entrada","-50.815601348877","-29.3656005859375",NA,NA,NA,"Erva com flor lilaz.; Banhado",NA,NA,"2015","16452","auto",NA,NA,"04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-08 12:43:09-03","UFRGS","ICN","064618","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Arzivenco, L","291","1978","10","08","América do Sul","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,"Clareiras úmidas do mato.",NA,NA,"2014","38649","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-08 12:43:09-03","UFRGS","ICN","192132","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Vogel-Ely, C; Silva Filho, PJS; Menezes, L","32","2012","12","19","América do Sul","Brasil","RS","Santa Vitória do Palmar","Capilha","-53.3680992126465","-33.5189018249512",NA,NA,NA,"praia da lagoa Mirim",NA,NA,"2013","130170","auto",NA,NA,"04","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-08 12:43:09-03","UFRGS","ICN","134971","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Paz, J","129","2003","05","17","América do Sul","Brasil","RS","São Francisco de Paula","Turfeira","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"2014","76715","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-02-08 12:43:09-03","UFRGS","ICN","106988","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Hagelund, K","12484","1978","10","09","América do Sul","Brasil","RS","São Gabriel",NA,"-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,NA,"2014","56206","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:43:09-03","UFRGS","ICN","027957","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Irgang, BE; et al.; Lindeman, JC","Lindeman, JC; Porto, ML","2325","1972","07","14","América do Sul","Brasil","RS","Torres","Limite norte dentro do Parque de Torres.","-49.7268981933594","-29.3353004455566",NA,NA,NA,"Mato de banhado.",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-08 12:43:09-03","UFRGS","ICN","083803","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Falkenberg, DB; Perry, P","2306","1985","01","31","América do Sul","Brasil","SC","Bom Jardim da Serra","Descida da Serra do Rio do Rastro.","-49.624698638916","-28.3369007110596","1220","1220",NA,"0,3 m de altura, 2 pétalas roxas menores e 4 pétalas maiores cor de rosa. Flor muito vistosa.; Barranco úmido.",NA,NA,"2014","32577","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-08 12:43:09-03","UFRGS","ICN","180689","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; et al.","83","2012","02","15","América do Sul","Brasil","RS","São Francisco de Paula","RS-020","-50.456944","-29.406944","904","904",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado",NA,NA,"2012",NA,NA,NA,NA,"04","26","-50.456944","-29.406944",NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-02-08 12:43:09-03","UFRGS","ICN","180690","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; et al.","88","2012","02","15","América do Sul","Brasil","RS","São Francisco de Paula","RS-020","-50.426667","-29.374722","928","928",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado",NA,NA,"2012",NA,NA,NA,NA,"04","05","-50.426667","-29.374722",NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-08 12:43:09-03","UFRGS","ICN","180691","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; et al.","100","2012","02","15","América do Sul","Brasil","RS","Cambará do Sul","RS-020","-50.196111","-29.166111","1004","1004",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado, no campo",NA,NA,"2012",NA,NA,NA,NA,"05","23","-50.196111","-29.166111",NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-08 12:43:09-03","UFRGS","ICN","180692","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; et al.","104","2012","02","16","América do Sul","Brasil","RS","São José dos Ausentes","RS-020","-50.000556","-28.828333","1033","1033",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado, no campo",NA,NA,"2012",NA,NA,NA,NA,"04","05","-50.000556","-28.828333",NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-08 12:43:09-03","UFRGS","ICN","180693","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; et al.","108","2012","02","16","América do Sul","Brasil","RS","São José dos Ausentes","BR-285","-50.059167","-28.743056","1206","1206",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado",NA,NA,"2012",NA,NA,NA,NA,"05","24","-50.059167","-28.743056",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-02-08 12:43:09-03","UFRGS","ICN","180694","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; Cabreira, TN","225","2013","12","03","América do Sul","Brasil","RS","Capão do Leão","Avenida Eliseu Maciel, perto da UFPel","-52.408056","-31.795","4","4",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado, entre Eryngium sp.",NA,NA,"2014",NA,NA,NA,NA,"02","19","-52.408056","-31.795",NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:43:09-03","UFRGS","ICN","180695","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; Freitas, KA; Cabreira, TN","255","2014","01","06","América do Sul","Brasil","RS","São Francisco de Paula","RS-484, estrada para o Pró-Mata","-50.416389","-29.393056","867","867",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado no campo.",NA,NA,"2014",NA,NA,NA,NA,"02","20","-50.416389","-29.393056",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:43:09-03","UFRGS","ICN","180696","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; Freitas, KA; Cabreira, TN","259","2014","01","06","América do Sul","Brasil","RS","Cambará do Sul","RS-427, estrada para o Cânion Itaimbezinho","-50.081944","-29.141667","933","933",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado",NA,NA,"2014",NA,NA,NA,NA,"02","20","-50.081944","-29.141667",NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:43:09-03","UFRGS","ICN","180697","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; Freitas, KA; Cabreira, TN","260","2014","01","06","América do Sul","Brasil","RS","Cambará do Sul","RS-427, estrada para o Cânion Itaimbezinho","-50.122222","-29.056944","994","994",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado",NA,NA,"2014",NA,NA,NA,NA,"02","27","-50.122222","-29.056944",NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:43:09-03","UFRGS","ICN","180698","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; Freitas, KA; Cabreira, TN","264","2014","01","07","América do Sul","Brasil","RS","Cambará do Sul","estrada para Jaquirana","-50.203611","-29.103333","953","953",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado",NA,NA,"2014",NA,NA,NA,NA,"02","27","-50.203611","-29.103333",NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:43:09-03","UFRGS","ICN","180699","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; Freitas, KA; Cabreira, TN","284","2014","01","09","América do Sul","Brasil","RS","Muitos Capões","Estação Ecológica de Aracuri","-51.1725","-28.233611","874","874",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado",NA,NA,"2014",NA,NA,NA,NA,"02","27","-51.1725","-28.233611",NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:43:09-03","UFRGS","ICN","180700","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG; Freitas, KA; Cabreira, TN","320","2014","02","05","América do Sul","Brasil","RS","Quevedos","Alto Toropi, estrada para Júlio de Castilhos","-53.968333","-29.259444","369","369",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Banhado no meio de uma lavoura de soja.",NA,NA,"2014",NA,NA,NA,NA,"02","28","-53.968333","-29.259444",NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:43:09-03","UFRGS","ICN","180702","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG","356","2013","11","09","América do Sul","Brasil","RS","Aceguá","Tábua, BR-473","-54.150556","-31.635833","174","174",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas; Campo úmido",NA,NA,"2014",NA,NA,NA,NA,"06","02","-54.150556","-31.635833",NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:43:09-03","UFRGS","ICN","180703","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG","357","2013","11","08","América do Sul","Brasil","RS","Caçapava do Sul","BR-153","-53.519722","-30.747778","266","266",NA,"Datum WGS-84; Pétalas dorsais roxas e ventrais brancas",NA,NA,"2014",NA,NA,NA,NA,"06","02","-53.519722","-30.747778",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:43:09-03","UFRGS","ICN","084021","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Bordignon, SAL","s.n.","1986","03",NA,"América do Sul","Brasil","RS","Alegrete","Escola Agrotécnica Federal de Alegrete; em baixada úmida proximo ao arroio Lajeado.","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,"2014","89305","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:43:09-03","UFRGS","ICN","180701","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Facco, MG","349","2013","11","09","América do Sul","Brasil","RS","Bagé",NA,"-54.1068992614746","-31.3313999176025",NA,NA,NA,"Pétalas dorsais roxas e ventrais brancas; Campo úmido",NA,NA,"2014","74087","auto",NA,NA,"04","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:43:09-03","UFRGS","ICN","050028","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Goergem, J","s.n.","1980","07","27","América do Sul","Brasil","RS","Cambará do Sul","Itaimbézinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"2014","30776","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:43:09-03","UFRGS","ICN","041738","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Boechat, SC","s.n.","1977","03",NA,"América do Sul","Brasil","RS","Cambará do Sul","Itaimbézinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Pântano",NA,NA,"2014","30776","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:43:09-03","UFRGS","ICN","016206","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Rambo","36515","1948","01","27","América do Sul","Brasil","RS","São Francisco de Paula","Entre Cambará e São Francisco de Paula.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"2014","76715","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:43:09-03","UFRGS","ICN","106999","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Hagelund, K","12434","1978","10","09","América do Sul","Brasil","RS","São Gabriel",NA,"-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,NA,"2014","56206","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:43:09-03","UFRGS","ICN","124099","S","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, MG","Sobral, M; et al.","9502",NA,NA,NA,"América do Sul","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,"Região de campos rupestres entremeados com mata nebular. Erva em campo úmido; flores róseo - pálidas.",NA,NA,"2014","42598","auto",NA,NA,"12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-08-26 10:49:31-03","MCN-FZBRS","HAS","33107","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, M. G.","Severo, B.","s.n.","1991","11",NA,NA,"Brasil","Rio Grande do Sul",NA,"Coxilha, G. S. Cabanha Butiá",NA,NA,NA,NA,NA,NA,"HAS0033107",NA,"2014",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-08-26 10:49:31-03","MCN-FZBRS","HAS","88216","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, M. G.","Mattos, J.","12194","1963","01",NA,NA,"Brasil","Santa Catarina","São Joaquim, Invernadinha","2km NE da barra dos rios Portinho e Rondinha",NA,NA,NA,NA,NA,"num brejo(ou banhado)","HAS0088216",NA,"2014",NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-08-26 10:49:31-03","MCN-FZBRS","HAS","88211","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, M. G.","Silveira, N.","3871","1987","02",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","15 km da cidade, indo para S.Fco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,"lugar úmido, corola branca e vermelha","HAS0088211",NA,"2014","30776","auto",NA,NA,"12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-08-26 10:49:31-03","MCN-FZBRS","HAS","9055","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, M. G.","Martau, L.","s.n.","1979","01",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,"erva de campo; flor lilás clara; altitude 950m","HAS0009055",NA,"2014","30776","auto",NA,NA,"12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-08-26 10:49:31-03","MCN-FZBRS","HAS","22229","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","lindmaniana","Cuphea lindmaniana","Koehne ex Bacig.","Facco, M. G.","Bueno, O.","4628","1986","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235, a 11 km sentido Cambará do Sul","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Em baixada úmida com água aflorando. Cálice vinhoso, pétalas rosadas com base vinhosa, pouco numeroso.","HAS0022229",NA,"2014","76715","auto",NA,NA,"12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
