"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","645467","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","L. B. Smith","L. B. Smith","11720","1957","02","23","Brazil","Mondaí","South of Sao Miguel d'Oeste","-53.4017","-27.1031",NA,NA,"600","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72717' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645467","NY00645467_01",NA,NA,NA,"Santa Catarina","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-27 16:11:00-03","NY","NYBG","645482","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,NA,"G. S. Bunting","13287","1984","08","09","Venezuela",NA,"Entre Caruao y Las Sabanas, en sitios expuestos en bosque seco, en litoral",NA,NA,NA,NA,NA,NA,"Cultivada en el Jardín Botánico de Maracaibo, bajo No. Adq. 024-77-00153, de material recolectado por J. A. Steyermark <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271775' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645482","NY00645482_01",NA,NA,NA,"Distrito Capital","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","645471","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. E. Leuenberger","R. Reitz","4591","1952","03","13","Brazil",NA,"Amacai da Piedade, Ilha de S. Eat.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72714' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645471","NY00645471_01",NA,NA,NA,"Santa Catarina","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","645468","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","G. G. Hatschbach","G. G. Hatschbach","19046","1968","06","18","Brazil","Umuarama","Ivatê","-53.325","-23.7664",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=72718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645468","NY00645468_01",NA,NA,NA,"Paraná","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-27 14:48:00-03","NY","NYBG","645481","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,NA,"M. A. Baker","6829","1986","03","24","Ecuador",NA,"En la ciudad del Macas","-78.12","-2.3",NA,NA,"1050","1050","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271774' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645481","NY00645481_01",NA,NA,NA,"Morona-Santiago","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","645483","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","B. E. Leuenberger","N. L. Britton","189","1920","03","03","Trinidad and Tobago",NA,"Trinidad. Maqueripe",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271768' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645483","NY00645483_01",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","645458","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","R. M. Klein","1855","1956","02","20","Brazil","Itajaí","Morro da Ressacada","-48.6617","-26.9081",NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271761' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645458","NY00645458_01",NA,NA,NA,"Santa Catarina","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","645456","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","R. Reitz","3773","1951","02","03","Brazil",NA,"Itapiranga, Chapecó",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271759' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645456","NY00645456_01",NA,NA,NA,"Santa Catarina","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","645462","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"O. X. B. Machado","s.n.","1942","04","24","Brazil",NA,"Guanabara, Restinga da Tijuca","-43.36594","-23.011012",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271772' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645462","NY00645462_01",NA,NA,NA,"Rio de Janeiro","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","645457","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","R. Kiesling","R. Reitz","2663","1956","02","06","Brazil","Ibirama","Horto Florestal, I. N. P., Ibirama","-49.5178","-27.0569",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271760' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645457","NY00645457_01",NA,NA,NA,"Santa Catarina","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","645454","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","N. P. Taylor; D. C. Zappi","K. Mizoguchi","1697","1981","05","30","Brazil","Bastos","Cecao de Gloria","-47.38","-21.57",NA,NA,"550","550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271752' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645454","NY00645454_01",NA,NA,NA,"São Paulo","Magnoliophyta","Caryophyllales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","CARP134","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,NA,"Gravenetti; Mariângelo",NA,NA,NA,NA,"Brasil","Nova Lima","Codomínio - Miguelão","-43.965556","-20.126111","43°57'56''W","20°07'34''S","1312","1312","Frutos carnosos amarelo com 4 sementes negras",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","5204","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,NA,"s.n.","2018","04",NA,"Brasil","Botucatu",NA,"-48.440278","-22.880556","48º26'25,00W","22°52'50,00S",NA,NA,"<ll>dwc_commonname:</ll> Ora-pro-nobis","HDELTA005204",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","5886","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Siqueira, J. I. A.; Lemos, J.R.","132","2019","02","15","Brasil","Cocal",NA,"-41.5574989318848","-3.47194004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Ora-pro-nobis","HDELTA005886",NA,NA,NA,NA,"Piauí",NA,NA,NA,NA,"30836","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:19:18-03","UFRJ","RFA","26769","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Marlon Machado","A. Quinet","32/71","2001","02","12","Brasil","Magé","Estrada do Matão.","-43.040599822998","-22.6527996063232","43º7'72''W","22º34'80''S","110","110","Liana, 7cm de DAP, folha verde discolor, comum no local.","RFA35371",NA,"2013","09","18","Rio de Janeiro",NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:29:43-03","UFRJ","RFA","12911","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","M. Machado","G. Pabst","7310","1963","02","00","Brasil","São José do Vale do Rio Preto","Fazenda da Esperança, pr. Valverde.","-42.9244003295898","-22.1513996124268",NA,NA,NA,NA,"Trepadeira de flores brancas estames levemente amarelo ouro","RFA11955",NA,"2013","09","18","Rio de Janeiro",NA,NA,NA,NA,"17642","auto",NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:29:43-03","UFRJ","RFA","23803","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","D.S.D. de Araújo","M.C.L. Ramos; Patrícia M.D. Barros","257","1994","07","20","Brasil","Paraíba","Coletadas na P.B.",NA,NA,NA,NA,NA,NA,"Escandente. frutos verdes com amarelos","RFA19268",NA,"1995","01","18","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:29:43-03","UFRJ","RFA","24091","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Marlon Machado","F. M. de B. Pereira; G. de Souza, J.A.F. Nogueira, M.R. Gomes, A. Campbell","122","2000","02","25","Brasil","Guapimirim","Fazenda do Portinho - Fazendas consorciadas.","-42.9","-22.570833","42º54'0''W","22º34'15''S",NA,NA,"Trepadeira heliófila, rara no local.","RFA35372",NA,"2013","09","18","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:29:43-03","UFRJ","RFA","39016","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"T. U. P. Konno; H. M. Duarte; M. F. O. Silva","910","2006","08","18","Brasil","Macaé","Arquipélago de Santana, Ilha do Francês, próximo à praia","-41.695833","-22.400278","41º41'45''W","22º24'1''S",NA,NA,"Arbusto com ramos escandentes, heliófila, espinescente. Folhas crassas. Frutos imaturos verdes","RFA32640",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:29:43-03","UFRJ","RFA","43085","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","W.C. Cardoso","V. Demuner; T. Cruz; M. Belisário; E. Bausen; J.Z. Canuto","2111","2006","03","30","Brasil","Santa Leopoldina","Bragança, RanchoChapadão, Prop.: JoãoEmílio.","-40.546111","-20.122778","40º32'46''W","20º7'22''S","280","280","Escandente, 6m, botões florais flores brancas.","RFA47430",NA,"2016","08","02","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:29:43-03","UFRJ","RFA","43091","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","A.M.Assis","A.M. Assis; F.M. Flores","2048","2009","09","10","Brasil","Santa Leopoldina","Afloramento rochoso na margem esquerda do Rio Santa Maria da Vitória, próximo ao Sumidouro.","-40.539722","-20.091944","40º32'23''W","20º5'31''S",NA,NA,"Escandente, frutos verdes.","RFA47425",NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:29:43-03","UFRJ","RFA","43554","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Rebeka Moraes","32","2018","04","05","Brasil","Petrópolis","Valparaíso; Trilha do Arboreto do Palácio Itaboraí, grupo 7","-43.175833","-22.341111","43º10'33''W","22º20'28''S","675","675","Arbusto ca. 3 m de comprimento; folhas descolores verde-claro; sépalas verde-claro, pétalas brancas, carpelo e filete brancos, anteras amarelas","RFA55572",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:29:43-03","UFRJ","RFA","42921","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Manão, C.Y.G.","Manão, C.Y.G.; Castilhori, M; Castelar, J.V.; Vianna, M., Callado, C.H.","934","2018","04","24","Brasil","Angra dos Reis","Ilha Grande, Praia Grande de Palmas.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"Frutos esverdeados e amarelos, quando maduros.","RFA39243",NA,"2018","06","21","Rio de Janeiro",NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:29:43-03","UFRJ","RFA","22148","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","C.M. Rizzini","C.M. Rizzini; F. Agarez","418","1988","03","22","Brasil","Araruama","Praia Seca","-42.3431015014648","-22.8728008270264",NA,NA,NA,NA,"Planta escandente. Final de floração","RFA18290",NA,"1988",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:29:43-03","UFRJ","RFA","35114","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","C.M. Vieira","Cláudia M. Vieira","1538","2000","04","15","Brasil","Arraial do Cabo","Vegetação arbustivo-arbórea na encosta entre a Praia dos Anjos e a Praia do Forno","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"Trepadeira. Folhas verdes discolores. Sépalas verdes, pétalas amareladas","RFA22567",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-13 09:19:18-03","UFRJ","RFA","22216","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","C.M. Rizzini","Cézio Pereira","s.n.","1988","05","30","Brasil","Maricá","Barra de Maricá. Área II.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Com","RFA18349",NA,"1988",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-13 09:19:18-03","UFRJ","RFA","22096","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","C.M. Rizzini","C.M. Rizzini; et al.","429","1988","05","16","Brasil","Maricá","Barra de Maricá. Base do morro Mololô.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Trepadeira beirando a moita em fruto","RFA18243",NA,"1988",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-24 17:10:34-03","UTFPR","DVPR","1086","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Estevan, DA","Duarte, E","54","2013","03","26","Brasil","Dois Vizinhos","Unepe - Restauração Ecológica. Nucleação: Chuva de Sementes: parcela 10, sub-parcela 13","-53.0607","-25.4149","-53.0607","-25.4149",NA,NA,"Àrvore escandente.","DVPR001086","DVPR001086","2013","06","04","Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-24 17:10:34-03","UTFPR","DVPR","5597","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Silva, DR","Rocha Filho, JA; Piva, J; Machado, C","582","2018","01","25","Brasil","Realeza","Estrada da Fazenda Paulão.","-53.3139","-25.3426","-53.3139","-25.3426","413","413","Planta lianescente com espinhos. Folhas crassas, discolores, glabras. Flores brancas com estames rosados. Ponto 541.; Borda de um Fragmento de Florestal de Floresta Estacional Semidecidual em estágio médio de sucessão secundária. Asso","DVPR005597",NA,"2018","03","16","Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-24 17:10:34-03","UTFPR","DVPR","159","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Caxambu, MG","Silva, EM","s.n.","2007","08","30","Brasil","Goioerê","Parque Municipal Antônio Sestak - Na entrada","-53.0275001525879","-24.184700012207",NA,NA,"400","400","Liana suculenta, frutos imaturos verdes, com espinhos.; Vegetação: Floresta Estacional Semidecidual Submontana.","DVPR000159","DVPR000159","2007","10","16","Paraná","Magnoliophyta",NA,NA,NA,"22997","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-24 17:10:34-03","UTFPR","DVPR","160","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Dias, MC","Dias, MC; Ronque, AW","40","2002","05","23","Brasil","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Planta escandente, folhas de #?#varios tamanhos, frutos amarelos.; Borda da mata, junto a cerca que limita o parque.","DVPR000160","DVPR000160","2002",NA,NA,"Paraná","Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-24 17:10:34-03","UTFPR","DVPR","6135","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Silva, DR","Rocha Filho, JA; Piva, J","806","2018","11","07","Brasil","Realeza","Lado direito do Rio Capanema, ca 300 m acima da ponte sobre o rio Capanema.","-53.5325012207031","-25.7688999176025",NA,NA,"222","222","Cipó 5 m. Folhas glabras, pouco carnosas. Frutos carnosos, variando de verdes a amarelados. Ponto 324.; Fragmento de floresta estacional semidecidual em estágio médio de sucessão secundária. Associação entre Latossolo e Nitossolo Verm","DVPR006135",NA,"2018","11","07","Paraná","Magnoliophyta",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-24 17:10:34-03","UTFPR","DVPR","6135","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Silva, DR","Rocha Filho, JA; Piva, J","806","2018","11","07","Brasil","Realeza","Lado direito do Rio Capanema, ca 300 m acima da ponte sobre o rio Capanema.","-53.3726","-25.3544","-53.3726","-25.3544","222","222","Cipó 5 m. Folhas glabras, pouco carnosas. Frutos carnosos, variando de verdes a amarelados. Ponto 324.; Fragmento de floresta estacional semidecidual em estágio médio de sucessão secundária. Associação entre Latossolo e Nitossolo Verm","DVPR006135",NA,"2018","11","07","Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-15 11:14:33-03","FUNED","FUNED-POL","3693","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata",NA,NA,"LAOC",NA,NA,NA,NA,"Brasil",NA,"UFV-API",NA,NA,NA,NA,NA,NA,NA,"POL003693",NA,NA,NA,NA,"MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:36:22-03","EAO","IAN","106667","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Magalhães, MG","17397","1958","08",NA,"Brasil","Teófilo Otoni","Caatinga em disjunção aflor. rocha Pedro Vessiani.","-41.505298614502","-17.8575000762939",NA,NA,NA,NA,"Subarbusto prostrado, flor amarela e frutos.","IAN106667",NA,NA,NA,NA,"Minas Gerais","Dicotiledônea",NA,"Southern America",NA,"62594","auto",NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:36:22-03","EAO","IAN","185939","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Rodrigues, ST; Nascimento, MP do","422","2010","11","18","Brasil","Belém","Brasil, Pará, Belém. Embrapa Amazônia Oriental. Horto de plantas medicinais.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Sub-arbusto, pendente, fértil, com botões verdes.","IAN185939",NA,NA,NA,NA,"Pará","Dicotiledônea",NA,"Southern America",NA,"48462","auto",NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:36:22-03","EAO","IAN","35777","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.",NA,"Santoro, J","s.n.","1945","02","28","Brasil","Campinas","Rua Barão de Atibaia, nº 600.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbusto.","IAN035777","IAN035777 IAN035777_e",NA,NA,NA,"São Paulo","Dicotiledônea",NA,"Southern America",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:24:59-03","PUCPR","HUCP","23873","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Dunaiski, A","Dunaiski, A","2054","2003","04","22","Brasil","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná","Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:24:59-03","PUCPR","HUCP","24189","S","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","Mill.","Adenesky, E","Ariati, V","536","2012","01",NA,"Brasil","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná","Eudicotiledonea",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:12:21-03","UFBA","ALCB","37284","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","(Plum.) J.S.Mill.","Silva-Castro, MM","Silva-Castro, MM; Carneiro Torres, DS; Agus, CR","796","2004","01","21","Brasil","Pé de Serra","Estrada Pé de Serra - Contenda.","-40.688611","-13.558611","-40.688611","-13.558611",NA,NA,"ca. 2 m de alt. Folhas carnosas. Cálice verde, corola magenta, androceu amarelo, estigma branco.","ALCB032982","ALCB032982","2004","01",NA,"Bahia","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:12:21-03","UFBA","ALCB","88085","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","(Plum.) J.S.Mill.","Guedes, ML","Alves, L. de J.; et al.","s/n","2008","06","20","Brasil","Itacaré","Litoral Sul, Mata da Botinha","-39.709444","-14.181667","-39.709444","-14.181667",NA,NA,"escandente, espinescente. Folhas crassas. Frutos imaturos.",NA,NA,"2009","03",NA,"Bahia","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:12:21-03","UFBA","ALCB","126494","PreservedSpecimen","Plantae","Cactaceae","Pereskia","aculeata","Pereskia aculeata","(Plum.) J.S.Mill.","Guedes, ML","Guedes, ML; Silveira, ER; Guaré, F","25251","2016","11","09","Brasil","Baturité",NA,"-39.466667","-4.533333","-39.466667","-4.533333",NA,NA,"escandente, espinescente. Folhas carnosas. frutos jovens.","ALCB040275","ALCB040275","2017","02",NA,"Ceará","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
