"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"198","2021-02-25 10:12:02-03","CVRD","CVRD","6873","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Robson D. Ribeiro","Luz, A.A. da","6","2001","05","15","América do Sul","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Óleo grande","CVRD006873",NA,"2010",NA,NA,"54161","auto","05","19",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"199","2021-02-25 10:12:02-03","CVRD","CVRD","12103","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Geovane S. Siqueira","Folli, D.A.","6319","2009","03","20","América do Sul","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Óleo grande","CVRD012103",NA,"2015",NA,NA,"54161","auto","03","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"200","2021-02-25 10:12:02-03","CVRD","CVRD","10727","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Geovane S. Siqueira","Luz, A.A. da","488","2007","12","11","América do Sul","BRASIL","MG","Itueta","coletado em 11-12-2007","-41.1702995300293","-19.3941993713379",NA,"saindo de Itueta para Quatituba 1Km.lado direito. <ll>dwc_commonname:</ll> Óleo grande","CVRD010727",NA,"2015",NA,NA,"29671","auto","03","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"201","2021-02-25 10:12:02-03","CVRD","CVRD","10728","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Geovane S. Siqueira","Luz, A.A. da","487","2007","12","11","América do Sul","BRASIL","MG","Santa Rita do Itueto","coletado em 11-12-2007","-41.3800010681152","-19.3596992492676",NA,"1,5 km depois de Sta Rita Itueta. <ll>dwc_commonname:</ll> Óleo grande","CVRD010728",NA,"2015",NA,NA,"22522","auto","03","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","2281225","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Benth.",NA,"N. Ceccatto","s.n.",NA,NA,NA,"South America","Brazil","Paraná",NA,"Palmeira Pr. Br.",NA,NA,NA,NA,"US02152405","US02152405_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","2563635","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Benth.",NA,"G. Hatschbach","13474","1966","1","9","South America","Brazil","Paraná",NA,"Mun. Agudos do Sl, Agudos do Sul",NA,NA,NA,NA,"US02152400","US02152400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","1284791","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Benth.",NA,"P. K. Dusén","11242","1911","1","20","South America","Brazil","Paraná",NA,"Brasilienses e civitate Parana reportae, Therezinha, in silva primaera [interpreted].",NA,NA,NA,NA,"US02152406","US02152406_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","2640690","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Benth.",NA,"G. Hatschbach","18025","1967","12","5","South America","Brazil","Paraná",NA,"Mun. Ponta Grossa, Passo do Pupo",NA,NA,NA,NA,"US02152403","US02152403_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"206","2020-09-02 16:27:39-03","Cenargen","CEN","82769","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","L. P. Queiroz","Edmundo Pereira","9884","1965","05","01",NA,"Brasil","RJ","RIO DE JANEIRO","Rio de Janeiro, entre Santo Eduardo e bom Jesus de Itabapuana.","-43.2075004577637","-22.9027996063232","Exsicatas","Doação - HERBARIUM BRADEANUM - Nº 56940 Rio de Janeiro","CEN00082769","CEN00082769","2012",NA,NA,"57442","auto","09",NA,NA,NA,NA,NA,NA,NA,"1"
"207","2020-05-21 15:49:52-03","UFG","HJ","3068","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Luzia Francisca de Souza","Guilherme, F.A.G.; Bernasol, W.P.; Batista, N.T.F.","639","2007","03","09",NA,"Brasil","Goiás","Jataí","PCH Jataí.","-51.716389","-17.965833",NA,NA,"HJ00003068","HJ00003068","2010","51º42'59''W","17º57'57''S",NA,NA,"04","13","700","700",NA,NA,NA,NA,NA
"208","2019-12-09 17:29:55-03","UFPR","EFC","15913","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Fossati, L. C.","Fossati, L.C.",NA,"2006","06","01",NA,"Brasil","Santa Catarina","Canoinhas","Mata ciliar rio Canoinhas","-50.3524","-26.17237",NA,"Árvore com flores. Floresta Ombrófila Mista Aluvial","EFC015913",NA,NA,"-50.3524","-26.17237",NA,NA,NA,NA,"762","762",NA,NA,NA,NA,NA
"209","2019-12-09 17:29:55-03","UFPR","EFC","16365","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Miller, D.Z.","Miller, D.Z.",NA,"2017","04","20",NA,"Brasil","Paraná","Curitiba","Capão do CIFLOMA","-49.2403","-25.4481",NA,"Árvore 10 m, em Floresta Ombrófila Mista Montana","EFC016365",NA,"2017","-49.2403","-25.4481",NA,NA,"04","20","940","940",NA,NA,NA,NA,NA
"210","2019-12-09 17:30:00-03","UFPR","EFC","17903","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","DALL AGNOL, R. T.","DALL AGNOL, R. T.","867","2019","01","13",NA,"Brasil","Paraná","Curitiba","Largo José Zonato","-49.2789861111111","-25.4118",NA,"Árvore, 11 m, flores lilases. __COMMOM_NAME__: embira-de-sapo","EFC017903",NA,"2019","-49,2789861111111","-25,4118",NA,NA,"01","13",NA,NA,NA,NA,NA,NA,NA
"211","2019-12-09 17:29:55-03","UFPR","EFC","824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Dall Agnol, R.T.","Kuniyoshi, Y.S.; Roderjan, C.V.","4900","1985","12","13",NA,"Brasil","Paraná","Fênix","Vila Rica do Espírito Santo","-51.9557","-23.9165",NA,"Trepadeira pouco frequente, flores roxas. Floresta Estacional Semidecidual Submontana","EFC000824",NA,"2018","-51.9557","-23.9165",NA,NA,"11","01","340","340",NA,NA,NA,NA,NA
"212","2019-12-09 17:29:55-03","UFPR","EFC","482","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Miller, D.Z.","Roderjan, C.V.; Kuniyoshi, Y.S.","359","1983","02","03",NA,"Brasil","Paraná","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,"Árvore, flores lilás __COMMOM_NAME__: Pau-d' arco","EFC000482",NA,"2014",NA,NA,"20385","auto","10","10",NA,NA,NA,NA,NA,NA,NA
"213","2019-12-09 17:29:55-03","UFPR","EFC","375","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Miller, D.Z.","Kuniyoshi, Y.S.; Roderjan, C.V.","4780","1983","02","03",NA,"Brasil","Paraná","Mandirituba","Faz. São Brás","-49.326099395752","-25.7789001464844",NA,"Árvore de flores cor anil, alto porte (20m). __COMMOM_NAME__: Pau-d'arco","EFC000375",NA,"2014",NA,NA,"20385","auto","10","10",NA,NA,NA,NA,NA,NA,NA
"214","2019-11-13 11:22:13-03","USP","SPF","101182","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, MJ","Tamashiro, JY","1259","1995","06","14",NA,"Brasil","São Paulo","Timburi","Fazenda Domiciana.","-49.6345","-23.231639",NA,NA,"SPF00101182",NA,NA,"-49.6345","-23.231639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-13 11:22:13-03","USP","SPF","226075","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Siqueira, GS","Folli, DA","7192","2014","04","14",NA,"Brasil","Minas Gerais","Itueta","Quatituba.","-41.261667","-19.424722",NA,NA,"SPF00226075",NA,"2015","-41.261667","-19.424722",NA,NA,"03","04","140","140",NA,NA,NA,NA,NA
"216","2019-11-13 11:22:13-03","USP","SPF","226076","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Siqueira, GS","Luz, AA","517","2012","03","14",NA,"Brasil","Minas Gerais","Itueta","Quatituba.","-41.261667","-19.424722",NA,NA,"SPF00226076",NA,"2015","-41.261667","-19.424722",NA,NA,"03","04",NA,NA,NA,NA,NA,NA,NA
"217","2019-11-13 11:22:13-03","USP","SPF","226085","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Siqueira, GS","Luz, AA","503","2009","04","01",NA,"Brasil","Espírito Santo","Baixo Guandu",NA,"-40.942745","-19.652451",NA,NA,"SPF00226085",NA,"2015","-40.942745","-19.652451",NA,NA,"03","04",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-13 11:22:13-03","USP","SPF","226083","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Siqueira, GS","Folli, DA","7021","2013","02","26",NA,"Brasil","Espírito Santo","Itaguaçu",NA,"-40.855598449707","-19.8019008636475",NA,NA,"SPF00226083",NA,"2015",NA,NA,"26990","auto","03","04",NA,NA,NA,NA,NA,NA,NA
"219","2019-11-13 11:22:13-03","USP","SPF","226087","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Siqueira, GS","Folli, DA","1520","1991","12","12",NA,"Brasil","Espírito Santo","Laranja da Terra","Lado direito da estrada para Laranja da Terra, prop. Reinaldo Ratunde, Córrego Ventania.","-41.0567016601562","-19.8988990783691",NA,NA,"SPF00226087",NA,"2015",NA,NA,"17356","auto","03","04",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:22:13-03","USP","SPF","226086","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Ribeiro, RD","Luz, AA","6","2001","05","15",NA,"Brasil","Minas Gerais","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,NA,"SPF00226086",NA,"2010",NA,NA,"54161","auto","05","19",NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:22:13-03","USP","SPF","226084","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Siqueira, GS","Folli, DA","6319","2009","03","20",NA,"Brasil","Minas Gerais","Aimorés","Instituto Terra.","-41.0638999938965","-19.4958000183105",NA,NA,"SPF00226084",NA,"2015",NA,NA,"54161","auto","03","04",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:22:13-03","USP","SPF","226077","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Siqueira, GS","Luz, AA","488","2007","12","11",NA,"Brasil","Minas Gerais","Itueta","Quatituba.","-41.1702995300293","-19.3941993713379",NA,NA,"SPF00226077",NA,"2015",NA,NA,"29671","auto","03","04",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:22:13-03","USP","SPF","226078","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Siqueira, GS","Luz, AA","487","2007","12","11",NA,"Brasil","Minas Gerais","Santa Rita do Itueto",NA,"-41.3800010681152","-19.3596992492676",NA,NA,"SPF00226078",NA,"2015",NA,NA,"22522","auto","03","04",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:22:13-03","USP","SPF","19257","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, MJ","Hatschbach, G","41768","1978","11","13",NA,"Brasil","Paraná","Curitiba","Guabirotuba.","-49.2731018066406","-25.4277992248535",NA,NA,"SPF00019257",NA,"2010",NA,NA,"25180","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:22:13-03","USP","SPF","61011","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, MJ","Carvalho, AMV","2343","1986","03","23",NA,"Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,"SPF00061011",NA,"2010",NA,NA,"45291","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:22:13-03","USP","SPF","112599","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","Silva, MJ","Rossi, L","155","1980","01","08",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Reserva da CUASO.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00112599",NA,"2010",NA,NA,"53584","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:22:31-03","USP","SPF","82291","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Tozzi, AMGA","Koscinski, M","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Estadual do Instituto Florestal.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00082291",NA,"1997",NA,NA,"53584","auto","11",NA,NA,NA,NA,NA,NA,NA,NA
"228","2014-04-04 18:27:20-03","PNFM","IRAI","4790","S","Plantae","Magnoliophyta",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Dias, M.C.","Pavão, O.C.","s.n.","2000","05","18",NA,"Brasil","Paraná","Londrina","Fazenda Santa Tereza, Lerroville",NA,NA,NA,"Árvore, 6 m, fruto seco. Beira do pasto","IRAI00004790",NA,"2000",NA,NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"229","2014-04-04 18:27:20-03","PNFM","IRAI","3385","S","Plantae","Magnoliophyta",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Dunaiski Jr, A.","Dunaiski Jr, A.","3913","2009","12","13",NA,"Brasil","Paraná","Piraquara",NA,NA,NA,NA,"Árvore, 8 m, flor rosa","IRAI00003385",NA,"2010",NA,NA,NA,NA,"02","04",NA,NA,NA,NA,NA,NA,NA
"230","2014-04-04 18:27:20-03","PNFM","IRAI","3269","S","Plantae","Magnoliophyta",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","Dunaiski Jr, A.","Dunaiski Jr, A.","3972","2010","03","21",NA,"Brasil","Paraná","Fazenda Rio Grande","Passo Amarelo","-49.295111","-25.688528",NA,"Árvore, 8 m. Campo","IRAI00003269",NA,"2010","-49.295111","-25.688528",NA,NA,"04","05","925","925",NA,NA,NA,NA,NA
"231","2021-03-25 13:52:17-03","UNIVILLE","JOI","3398","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","G. Hatschbach","J.M. Silva","4594","2006","01","16",NA,"Brasil","Paraná","Lapa","Gruta do Monge.","-49.7158012390137","-25.7696990966797",NA,"; HABITAT: mata de araucária; HABITO: Árvore","JOI003398",NA,"2006",NA,NA,"49965","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"232","2020-05-08 11:12:13-03","UEFS","HUEFS","8699","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","L.P.de Queiroz","Carvalho, A.M.de","2343","1986","03","23",NA,"Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,"HUEFS0008699",NA,"2012",NA,NA,"45291","auto","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"233","2020-05-08 11:12:13-03","UEFS","HUEFS","184236","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","L.P.de Queiroz","Pereira, E.","9884","1965","03","01",NA,"Brasil","Rio de Janeiro",NA,"entre Santo Eduardo e Bom Jesus de Itabapoana.",NA,NA,NA,NA,"HUEFS0184236",NA,"2012",NA,NA,NA,NA,"09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"234","2020-05-08 11:12:13-03","UEFS","HUEFS","50471","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","L.P.de Queiroz","Leite, E.C.","404","1994","12","06",NA,"Brasil","São Paulo",NA,"São Roque. Mata da Câmara.","-47.1125","-23.523889",NA,"Mata mesófila semidecídua.","HUEFS0050471",NA,"2012","47W6'45''","23S31'26''",NA,NA,"09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"235","2020-05-08 11:12:13-03","UEFS","HUEFS","19632","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","L.P.de Queiroz","Hatschbach, G.","20649","1968","12","27",NA,"Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,"HUEFS0019632","HUEFS0019632","2012",NA,NA,"53742","auto","09",NA,"900","900","Rosanae",NA,NA,NA,NA
"236","2020-05-08 11:12:13-03","UEFS","HUEFS","46591","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","L.P.de Queiroz","Bufo, L.V.B.","52","1997",NA,NA,NA,"Brasil","São Paulo","Porto Feliz","Floresta Ciliar do Ribeirão Avecuia.","-47.5200004577637","-23.2099990844727",NA,NA,"HUEFS0046591","HUEFS0046591","2012",NA,NA,"19715","auto","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"237","2020-05-08 11:12:13-03","UEFS","HUEFS","184237","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","L.P.de Queiroz","Pereira, E.","9864","1965","02","27",NA,"Brasil","Espírito Santo","Conceição do Castelo","Indaia","-41.2439002990723","-20.3682994842529",NA,NA,"HUEFS0184237",NA,"2012",NA,NA,"17824","auto","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"238","2020-05-08 11:12:41-03","UEFS","HUEFS","178413","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.",NA,"Aguiar, O.T.","777","2007","12","06",NA,"Brasil","São Paulo","Paranapanema","Estação Ecológica, região da Grevílea.","-48.741944","-23.508333",NA,NA,"HUEFS0178413",NA,NA,"48W44'31''","23S30'30''",NA,NA,NA,NA,"630","630","Rosanae",NA,NA,NA,NA
"239","2019-06-11 12:37:57-03","F","FMNH-SEEDPLANTS","V0345918F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda",NA,"RRC ID Flag","G. G. Hatschbach","13474","1966","9","1","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,"V0345918F","V0345918F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"13474",NA
"240","2018-04-06 15:29:39-03","F","FMNH-SEEDPLANTS","V0459232F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens",NA,NA,"G. Hatschbach","18025","1967","12","5","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0459232F","V0459232F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"241","2019-01-25 15:40:39-02","IAC","IAC","20980","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","M.J. Silva","H.F. Leitão Filho","827","1969","01","20",NA,"Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.31","-23.2217",NA,NA,NA,NA,"2010","-45.3100","-23.2217",NA,NA,"07","15",NA,NA,NA,NA,NA,NA,NA
"242","2019-01-25 15:40:39-02","IAC","IAC","29945","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","M.J. Silva","G.F. Árbocz","116","1994","02","09",NA,"Brasil","São Paulo","Joanópolis",NA,"-46.2756","-22.9303",NA,"Nome popular: embira-de-sapo-preto",NA,NA,"2010","-46.2756","-22.9303",NA,NA,"07","22",NA,NA,NA,NA,NA,NA,NA
"243","2019-01-25 15:40:39-02","IAC","IAC","31618","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","M.J. Silva","M.A. Alves","s/nº","1994","06","10",NA,"Brasil","São Paulo","Vargem",NA,"-46.4136","-22.8889",NA,NA,NA,NA,"2010","-46.4136","-22.8889",NA,NA,"06","10",NA,NA,NA,NA,NA,NA,NA
"244","2019-01-25 15:40:39-02","IAC","IAC","7688","S","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda","(Vogel) M.J.Silva & A.M.G.Azevedo","M.J. Silva","M. Koscinski","20","1936","02","15",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6361","-23.5475",NA,"Material recebido do Sr. B.Pickel em 02/1945. &nf;Nome popular: imbira-de-sapo",NA,NA,"2010","-46.6361","-23.5475",NA,NA,"07","15",NA,NA,NA,NA,NA,NA,NA
"245","2019-01-25 15:35:01-02","IAC","IAC","43162","S","Plantae",NA,NA,"Fabaceae","Lonchocarpus","subglaucescens","Lonchocarpus subglaucescens","Mart. ex Benth.","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz; M. Siqueira; E.R. Silveira & E. Furlan","3455","2000","09","26",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Takimoto, indivíduo T 56.4","-47.080967","-23.70173",NA,NA,NA,NA,"2000","-47.080967","-23.70173",NA,NA,"09","26",NA,NA,NA,NA,NA,NA,NA
"246","2020-07-23 12:07:20-03","CEPLAC","CEPEC","51130","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda",NA,"M. J. da Silva","A. Gentry","49233","2000","12","05",NA,"Brasil","São Paulo","CAMPINAS","Represa Atabainha Lago, ca. 21KM a W de Igaratá para Dom Pedro, estrada entre Campinas e Jacarei.","-46.083333","-23.416667",NA,NA,NA,NA,NA,"46W5'","23S25'",NA,NA,NA,NA,NA,NA,NA,"22/07/2010",NA,NA,NA
"247","2020-07-23 12:07:20-03","CEPLAC","CEPEC","63631","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda",NA,"M. J. da Silva","G. Hatschbach","20649","1968","12","27",NA,"Brasil","Paraná","campo largo","Rondinha.","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,"15/07/2010",NA,NA,NA
"248","2020-07-23 12:07:20-03","CEPLAC","CEPEC","66365","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda",NA,"M. J. da Silva","P. Carvalho","141","1972","12","14",NA,"Brasil","Paraná","irati","Chacara Brustolin.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,"15/07/2010",NA,NA,NA
"249","2020-07-23 12:07:20-03","CEPLAC","CEPEC","39185","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dahlstedtia","floribunda","Dahlstedtia floribunda",NA,"M. J. da Silva","A. M. de Carvalho","2343","1986","03","23",NA,"Brasil","Paraná","SÃO JOSÉ DOS PINHAIS","Estrada que liga Rod. Curitiba/Joinvile a Usina Guaricana, 3Km da entrada.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,"22/07/2010",NA,NA,NA
