"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"321","2021-03-01 16:40:30-03","UNICAMP","UEC","96929","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Rozza, AF","1995","06","08",NA,"Brazil",NA,NA,"Árvore, 3,5 m; frutos imaturos verdes.","UEC042506","Magnoliopsida",NA,"A.St.-Hil.",NA,"38","São Paulo","Matão","Fazenda Cambuhy - Trilha no interior da mata da Virgínia",NA,NA,"UEC042506","-48.3600006103516","-21.6000003814697","26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-01 16:40:30-03","UNICAMP","UEC","14221","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Ramos, MEM","1977","10","21",NA,"Brazil",NA,NA,"Arbusto até 2,5m.; flores creme.; Mata do bugio; interior da mata","UEC081449","Magnoliopsida",NA,"A.St.-Hil.","Kallunki, J","6568","São Paulo","Mogi Guaçu","Fazenda Campininha.",NA,NA,"UEC081449","-46.9421997070312","-22.372200012207","39309","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-08-20 10:25:28-03","UNICAMP","UEC","14212","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","?","1977","10","21",NA,"Brazil",NA,NA,"Fruto, Árvore até 5 m. Só frutos",NA,"Magnoliopsida",NA,"A.St.-Hil.","Cardamone, RB","s.n.","São Paulo","Mogi Guaçu","Mata do Bugio",NA,NA,NA,"-46.9421997070312","-22.372200012207","39309","auto","1979",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"324","2019-08-20 10:25:28-03","UNICAMP","UEC","14212","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","?","1977","10","21",NA,"Brazil",NA,NA,"Fruto, Árvore até 5 m. Só frutos",NA,"Magnoliopsida",NA,"A.St.-Hil.","Cardamone, RB","s.n.","São Paulo","Mogi Guaçu","Mata do Bugio",NA,NA,NA,"-46.9421997070312","-22.372200012207","39309","auto","1979",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"325","2019-08-20 10:25:28-03","UNICAMP","UEC","14212","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","?","1977","10","21",NA,"Brazil",NA,NA,"Fruto, Árvore até 5 m. Só frutos",NA,"Magnoliopsida",NA,"A.St.-Hil.","Cardamone, RB","s.n.","São Paulo","Mogi Guaçu","Mata do Bugio",NA,NA,NA,"-46.9421997070312","-22.372200012207","39309","auto","1979",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"326","2021-03-01 16:40:30-03","UNICAMP","UEC","14212","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Makino, H","1977","10","21",NA,"Brazil",NA,NA,"Árvore até 5m; só frutos.","UEC031406","Magnoliopsida",NA,"A.St.-Hil.","Cardamone, RB","s.n.","São Paulo","Mogi Guaçu","Mata do Bugio.",NA,NA,"UEC031406","-46.9421997070312","-22.372200012207","39309","auto","1979",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"327","2019-08-20 10:25:31-03","UNICAMP","UEC","37837","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","?","1983","11","06",NA,"Brazil",NA,NA,"Flor, Árvore de 9 m de alt., flores vinhos, 30m de altitude, trilha para o morro","UEC031408","Magnoliopsida",NA,"A.St.-Hil.","Yamamoto, K","15588","São Paulo","Peruíbe","Estação Ecológica de Juréia",NA,NA,"UEC031408","-46.9900016784668","-24.3199996948242","21922","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-01 16:40:30-03","UNICAMP","UEC","37837","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Figueiredo, N; Rocha, DS","1983","11","06",NA,"Brazil",NA,NA,"Árvore de 9m de alt., flores vinhos.","UEC031408","Magnoliopsida",NA,"A.St.-Hil.","Yamamoto, K","15588","São Paulo","Peruíbe","Estação Ecológica de Juréia. Trilha parao morro.","30","30","UEC031408","-46.9900016784668","-24.3199996948242","21922","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-01 16:40:30-03","UNICAMP","UEC","145729","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Koch, I; Guimarães, O","2004","11","06",NA,"Brazil",NA,NA,"Árvore, ca. 6m, flores com pétalas vermelhas, cálice vináceo.; Restinga.","UEC023833","Magnoliopsida",NA,"A.St.-Hil.","Pirani, JR","901","São Paulo","Peruíbe","Estação ecológica Juréia- Itatins.&nf;Núcleo rio verde, área de restinga próximo ao rio na trilha para o antigo alojamento.",NA,NA,"UEC023833","-46.9900016784668","-24.3199996948242","21922","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-08-20 10:25:28-03","UNICAMP","UEC","14214","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Silveira, P","1931","11","05",NA,"Brazil",NA,NA,NA,"UEC081452","Magnoliopsida",NA,"A.St.-Hil.","Kuhlmann, JG","s.n.","São Paulo","Piracicaba",NA,NA,NA,"UEC081452","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-08-20 10:25:31-03","UNICAMP","UEC","14214","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Silveira, P","1931","11","05",NA,"Brazil",NA,NA,"Flor","UEC081452","Magnoliopsida",NA,"Engl.","Kuhlmann, JG","178289","São Paulo","Piracicaba",NA,NA,NA,"UEC081452","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,"brevifolia",NA,NA,NA
"332","2019-08-20 10:25:31-03","UNICAMP","UEC","14214","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","?","1931","11","05",NA,"Brazil",NA,NA,"Flor",NA,"Magnoliopsida",NA,"Engl.","Kuhlmann, JG","s.n.","São Paulo","Piracicaba",NA,NA,NA,NA,"-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,"brevifolia",NA,NA,NA
"333","2021-03-01 16:40:30-03","UNICAMP","UEC","14211","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Pagano, SN","1979","06","04",NA,"Brazil",NA,NA,"Fruto, Árvore com 5 m de altura. Mata",NA,"Magnoliopsida",NA,"A.St.-Hil.","Cardamone, RB","130","São Paulo","Rio Claro","Fazenda São José",NA,NA,NA,"-47.560001373291","-22.4099998474121","21773","auto","1979",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"334","2021-03-01 16:40:30-03","UNICAMP","UEC","14217","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Pagano, SN","1978","12","01",NA,"Brazil",NA,NA,"Flor, Árvore com + ou - 3 m, de altura. Muito frequente, flores cor de vinho",NA,"Magnoliopsida",NA,"A.St.-Hil.","Cardamone, RB","87","São Paulo","Rio Claro","Fazenda São José",NA,NA,NA,"-47.560001373291","-22.4099998474121","21773","auto","1979",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"335","2021-03-01 16:40:30-03","UNICAMP","UEC","14211","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Pagano","1979","06","04",NA,"Brazil",NA,NA,"Árvore com 5m de altura.; Mata.","UEC021140","Magnoliopsida",NA,"A.St.-Hil.","Cardamone, RB","130","São Paulo","Rio Claro","Fazenda São José.",NA,NA,"UEC021140","-47.560001373291","-22.4099998474121","21773","auto","1979",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"336","2021-03-01 16:40:30-03","UNICAMP","UEC","14217","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Pagano","1978","12","01",NA,"Brazil",NA,NA,"Árvore ca. 3 metros de altura.Flores cor de vinho.; Mata","UEC031220","Magnoliopsida",NA,"A.St.-Hil.",NA,"87","São Paulo","Rio Claro","Fazenda São José. Muito frequente.",NA,NA,"UEC031220","-47.560001373291","-22.4099998474121","21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-01 16:40:30-03","UNICAMP","UEC","14210","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Martins, FR","1976","09","26",NA,"Brazil",NA,NA,"Árvore 5-6m, muito frequente.Flores pequenas, vermelho-encarnadas. Ritidoma fino, irregularmente escamado.; Mata Capetinga.","UEC021139","Magnoliopsida",NA,"A.St.-Hil.","Cardamone, RB","3559","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga.",NA,NA,"UEC021139","-47.4700012207031","-21.7099990844727","24893","auto","1979",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"338","2021-03-01 16:40:30-03","UNICAMP","UEC","14215","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Martins, FR","1978","10","27",NA,"Brazil",NA,NA,"Árvore 4m; flores vermelho-escuros.; Mata Capetinga","UEC081451","Magnoliopsida",NA,"A.St.-Hil.",NA,"10027","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga.",NA,NA,"UEC081451","-47.4700012207031","-21.7099990844727","24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-01 16:40:30-03","UNICAMP","UEC","23782","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Martins, FR","1976","09","26",NA,"Brazil",NA,NA,"Árvore 5-6m, muito frequente.Flores pequenas, vermelho-encarnadas. Ritidoma fino, irregularmente escamado.; Mata Capetinga.","UEC081445","Magnoliopsida",NA,"A.St.-Hil.","Cardamone, RB","3559","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga.",NA,NA,"UEC081445","-47.4700012207031","-21.7099990844727","24893","auto","1979",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"340","2021-03-01 16:40:30-03","UNICAMP","UEC","14220","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Martins, FR","1976","10","29",NA,"Brazil",NA,NA,"Árvore 4 a 5 metros, frequente; flores pequenas, vermelho encarnadas.; Mata Capetinga.","UEC074724","Magnoliopsida",NA,"A.St.-Hil.",NA,"3558","São Paulo","Santa Rita do Passa Quatro","Parque Estadual do Vassununga",NA,NA,"UEC074724","-47.4700012207031","-21.7099990844727","24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-03-01 16:40:30-03","UNICAMP","UEC","23781","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Martins, FR","1976","10","29",NA,"Brazil",NA,NA,"Árvore 4 a 5 metros, frequente; flores pequenas, vermelho encarnadas.; Mata Capetinga.","UEC081504","Magnoliopsida",NA,"A.St.-Hil.",NA,"3558","São Paulo","Santa Rita do Passa Quatro","Parque Estadual do Vassununga",NA,NA,"UEC081504","-47.4700012207031","-21.7099990844727","24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-08-20 10:25:28-03","UNICAMP","UEC","14206","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Leitão Filho, HF; Semir, J; Martins, R","2003","06","11",NA,"Brazil",NA,NA,"flor, Nativo em mata primária. Árvore de 5 a 6 metros. Flores avermelhadas (vinosas). Comum no local.","UEC029003","Magnoliopsida",NA,"A.St.-Hil.","Pirani, JR","1529","São Paulo","Santa Rita do Passa Quatro","Reserva Florestal de Vassununga",NA,NA,"UEC029003","-47.4700012207031","-21.7099990844727","24893","auto","2003",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"343","2019-09-30 10:30:07-03","UNICAMP","UEC","14218","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Kuhlmann, JG","1929","09","29",NA,"Brazil",NA,NA,"Flor, Árvore de 3 - 4 m, flor rubra-negra","UEC081447","Magnoliopsida",NA,"A.St.-Hil.","Kuhlmann, JG","298","São Paulo","São Paulo","Instituto Butantan",NA,NA,"UEC081447","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-01 16:40:30-03","UNICAMP","UEC","137187","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Arzolla, FARDP; Paula, GCR","2004","10","16",NA,"Brazil",NA,NA,"Árvore, 10 metros de altura; com flores vináceas.","UEC042505","Magnoliopsida",NA,"A.St.-Hil.","Arzolla, FARDP","641","São Paulo","São Paulo","Parque Estadual Alberto Lofgren.",NA,NA,"UEC042505","-46.6300010681152","-23.5400009155273","53584","auto","2005",NA,NA,"02","15",NA,NA,NA,NA,NA,NA
"345","2019-08-20 10:25:31-03","UNICAMP","UEC","87532","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","?","1991","08","29",NA,"Brazil",NA,NA,"fruto, Árvore mais ou menos 10m. Flores salmão.","UEC154556","Magnoliopsida",NA,"A.St.-Hil.","Pirani, JR","s.n.","São Paulo","São Vicente","Japuí",NA,NA,"UEC154556","-46.3899993896484","-23.9599990844727","25482","auto","2003",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"346","2019-08-20 10:25:31-03","UNICAMP","UEC","85872","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Tamashiro, JY; Belinello, R; Galvão, JC; Gardolinski, PC; Santos, FAM","1994","09","28",NA,"Brazil",NA,NA,"flor, Árvore de 6m frutos imaturos.","UEC029006","Magnoliopsida",NA,"A.St.-Hil.","Pirani, JR","699","São Paulo","Taquarituba","Mata na cidade",NA,NA,"UEC029006","-49.2400016784668","-23.5300006866455","17689","auto","2003",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"347","2019-08-20 10:25:31-03","UNICAMP","UEC","84622","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Pastore, JFB","1994","12","08",NA,"Brazil",NA,NA,"Flor, Arvoreta ca. 4 maltura, flores cor vinho.",NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"580","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo",NA,NA,NA,"-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-08-20 10:25:31-03","UNICAMP","UEC","85467","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Esteves, RL","1994","06","23",NA,"Brazil",NA,NA,"Fruto, Arvoreta 4 m altura, frutos. Nome Popular: chupa-ferro","UEC042516","Magnoliopsida",NA,"A.St.-Hil.","Pastore, JFB","87","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo",NA,NA,"UEC042516","-52.1599998474121","-22.5300006866455","54606","auto","1994",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"349","2019-08-20 10:25:31-03","UNICAMP","UEC","35695","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","?","1980","10","21",NA,"Brazil",NA,NA,"Flor, Arbusto , flores lilazes",NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"15881","São Paulo","Teodoro Sampaio","R E do Morro do Diabo",NA,NA,NA,"-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-08-20 10:25:31-03","UNICAMP","UEC","8834","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","?","1980","10","21",NA,"Brazil",NA,NA,"Flor, Arbusto , flores lilazes",NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"15881","São Paulo","Teodoro Sampaio","R E do Morro do Diabo",NA,NA,NA,"-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-03-01 16:40:30-03","UNICAMP","UEC","14216","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Hatschbach, G","1976","11","19",NA,"Brazil",NA,NA,"Arvoreta 4m, flor bordeaux.; Mata pluvial; muito frequente","UEC081455","Magnoliopsida",NA,"Engl.","Hatschbach, G","39252","Paraná","Quatigua","Rod. PR-092",NA,NA,"UEC081455","-49.9136009216309","-23.5671997070312","12279","auto","1977",NA,NA,"09",NA,NA,NA,"brevifolia",NA,NA,NA
"352","2019-08-20 10:25:31-03","UNICAMP","UEC","14219","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Matthes, LAF",NA,NA,NA,NA,"Brazil",NA,NA,NA,"UEC074729","Magnoliopsida",NA,"Engl.",NA,"7761","São Paulo","Campinas","Coleção Bosque dos Jequitibás n° 182-B",NA,NA,"UEC074729","-47.060001373291","-22.8999996185303","23900","auto",NA,NA,NA,NA,NA,NA,NA,"brevifolia",NA,NA,NA
"353","2021-03-01 16:40:30-03","UNICAMP","UEC","167541","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Barros, F","1980","10","07",NA,"Brazil",NA,NA,"Árvore da mata com ca. 6 m alt. Flors com corola roseo-escura.","UEC035946","Magnoliopsida",NA,"Engl.",NA,"463","São Paulo","Cananéia","Ilha do Cardoso",NA,NA,"UEC035946","-47.9199981689453","-25.0100002288818","37574","auto",NA,NA,NA,NA,NA,NA,NA,"brevifolia",NA,NA,NA
"354","2019-08-20 10:25:31-03","UNICAMP","UEC","14214","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","Silveira, P","1931","11","05",NA,"Brazil",NA,NA,"Flor","UEC081452","Magnoliopsida",NA,"Engl.","Kuhlmann, JG","178289","São Paulo","Piracicaba",NA,NA,NA,"UEC081452","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,"brevifolia",NA,NA,NA
"355","2019-08-20 10:25:31-03","UNICAMP","UEC","14214","S","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra brevifolia","?","1931","11","05",NA,"Brazil",NA,NA,"Flor",NA,"Magnoliopsida",NA,"Engl.","Kuhlmann, JG","s.n.","São Paulo","Piracicaba",NA,NA,NA,NA,"-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,"brevifolia",NA,NA,NA
"356","2021-03-01 16:40:30-03","UNICAMP","UEC","84520","S","Plantae","Rutaceae","Metrodorea","pubescens","Metrodorea pubescens","Cardoso-Leite, E; Oliveira, A","1993","12","03",NA,"Brazil",NA,NA,"4m alt.; Mata mesófila semidecídua.","UEC086422","Magnoliopsida",NA,"A.St.-Hil. & Tul.","Pirani, JR","296","São Paulo","São Roque","Mata da Câmara",NA,NA,"UEC086422","-47.1125","-23.523889",NA,NA,"2003","-47.1125","-23.523889","06",NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 16:40:30-03","UNICAMP","UEC","30017","S","Plantae","Rutaceae","Metrodorea","pubescens","Metrodorea pubescens","Cardamone, RB","1979","09","27",NA,"Brazil",NA,NA,"Árvore de mais ou menos 13 m, flores creme esbranquiçadas.","UEC086424","Magnoliopsida",NA,"A.St.-Hil. & Tul.","Pirani, JR","11179","São Paulo","Campinas","Fazenda Santa Genebra",NA,NA,"UEC086424","-47.060001373291","-22.8999996185303","23900","auto","2003",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 16:40:30-03","UNICAMP","UEC","63685","S","Plantae","Rutaceae","Metrodorea","pubescens","Metrodorea pubescens","Forni-Martins, ER; Martins, FR","1991","01","27",NA,"Brazil",NA,NA,"Árvore com 5 metros; flores brancas.","UEC086423","Magnoliopsida",NA,"A.St.-Hil. & Tul.","Pirani, JR","23992","São Paulo","Campinas","Mata de Santa Genebra.",NA,NA,"UEC086423","-47.060001373291","-22.8999996185303","23900","auto","2007",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 16:40:30-03","UNICAMP","UEC","46505","S","Plantae","Rutaceae","Metrodorea","pubescens","Metrodorea pubescens","Tamashiro, JY; Muller, C; Zickel, CS; Sallis, SM; Righeti, SM; Ferreira, MF","1985","09","16",NA,"Brazil",NA,NA,"Árvore de 6m.","UEC086427","Magnoliopsida",NA,"A.St.-Hil. & Tul.","Yamamoto, K","18252","São Paulo","Campinas","Reserva Municipal de Sta. Genebra.",NA,NA,"UEC086427","-47.060001373291","-22.8999996185303","23900","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-07-14 17:17:20-03","UFPB","JPB","28865","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Almeida, K; Lima, ALA","2001","09","04","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"189","Pernambuco","São Lourenço da Mata",NA,NA,NA,NA,"-35.0182991027832","-8.00222015380859","21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-07-14 17:17:20-03","UFPB","JPB","28866","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Almeida, K; Santos, E","2000","02","04","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"16","Pernambuco","São Lourenço da Mata",NA,NA,NA,NA,"-35.0182991027832","-8.00222015380859","21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-07-14 17:17:20-03","UFPB","JPB","29082","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Almeida, K","2000","05","28","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"48","Pernambuco","São Lourenço da Mata",NA,NA,NA,NA,"-35.0182991027832","-8.00222015380859","21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-07-14 17:17:20-03","UFPB","JPB","29083","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Silva, ES da","2000","10","30","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"30","Pernambuco","São Lourenço da Mata",NA,NA,NA,NA,"-35.0182991027832","-8.00222015380859","21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-07-14 17:17:20-03","UFPB","JPB","29084","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Silva, TMC da; et al.","2001","04","18","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"52","Pernambuco","São Lourenço da Mata",NA,NA,NA,NA,"-35.0182991027832","-8.00222015380859","21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-07-14 17:17:20-03","UFPB","JPB","29085","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Almeida, K; Rodal, MJN","2000","09","04","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"70","Pernambuco","São Lourenço da Mata",NA,NA,NA,NA,"-35.0182991027832","-8.00222015380859","21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-07-14 17:17:20-03","UFPB","JPB","29118","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Almeida, K; Silva, TMC da","2001","04","30","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon","A.St.-Hil.",NA,"119","Pernambuco","São Lourenço da Mata",NA,NA,NA,NA,"-35.0182991027832","-8.00222015380859","21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-06 09:57:33-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Barbosa, H.","1971","04",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","Pirani, J.R.","s.n.",NA,NA,"Estrada de Pirajuhy, a NO de São Paulo.",NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"368","2020-12-04 13:19:42-03","UDESC","LUSC","5400","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","K.C.Almeida; A.M. D.Amâncio, L. A.Dias & O.R.Xavier","2008","10","02",NA,"Brasil",NA,NA,"Floresta Estacional Decidual;Flores com coloração verde;;.","LUSC005478",NA,NA,"A.St.-Hil.",NA,"229","Paraná","Querência do Norte","Caiuá-llha Grande, RPPN Fazenda da Mata.",NA,NA,"LUSC005478","-53.4844017028809","-23.0835990905762","31834","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-10-14 10:06:18-03","FURB","FURB","8633","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Marestoni, T.M.; Cervigne, N.S. & Francisco, E.M.","2007","08","21",NA,"Brasil",NA,NA,NA,"FURB42597",NA,NA,"A.St.-Hil.","Marestoni, TM","59","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro.",NA,NA,"FURB42597","-51.7016667","-22.6883333",NA,NA,"2007","-51.7016667","-22.6883333",NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-10-14 10:06:18-03","FURB","FURB","583","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Hatschbach, G.; Silva, J.M.","1999","08","17",NA,"Brasil",NA,NA,NA,"FURB03415",NA,NA,"A.St.-Hil.","Hatschbach, G",NA,"Paraná","Paranavaí","Bosque da Cidade.",NA,NA,"FURB03415","-52.4653015136719","-23.0730991363525","51763","auto","1999",NA,NA,"08","17",NA,NA,NA,NA,NA,NA
"371","2021-03-16 17:54:59-03","UCS","HUCS","2340","PreservedSpecimen","Plantae","Rutaceae","Metrodorea","nigra","Metrodorea nigra","Hatschbach, G.","1986","10","25",NA,"Brasil",NA,NA,"Arbusto 3m, flor bordeaux.; Mata pluvial",NA,"Angiospermae","Sapindales","A. St.-Hil.","Hatschbach, G.","50660","Paraná","Lobato","Arredores",NA,NA,NA,"-51.9505996704102","-23.00830078125","18699","auto","1987",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
