"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"740","2014-09-11 10:33:00-03","MO","MOBOT","1845997","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Gerrit Davidse|Ángel C. González","Davidse 19390","1981","11","24","South America","Venezuela","Anzoátegui","Distrito Bolívar: Rocky mountain savanna, just S of El Zamuro, Fila El Purgatorio, 9 airline km NE of Bergantín.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","A. Delgado",NA,"-64.2833333","10.0333333",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1434","1",NA
"741","2011-02-28 15:37:00-03","MO","MOBOT","1959906","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Héctor H. Hoyos","Hoyos 26","1984","6","22","South America","Colombia","Antioquia","Cerca del cementerio",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","D. G. Debouck","Necoclí",NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2014-09-18 12:16:00-03","MO","MOBOT","1874290","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Gerrit Davidse|Ángel C. González","Davidse 15976","1979","3","2","South America","Venezuela","Apure","Ca. 2 km S of Cãno La Cochina de La Pica along the main road S of Paso de San Pablo to the Río Cinaruco.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Liesner","Pedro Camejo","-67.8","6.7",NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1356","1",NA
"743","2014-09-18 12:08:00-03","MO","MOBOT","1874698","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Gerrit Davidse|Fany Llanos","Davidse 5298","1973","12","28","South America","Colombia","Vichada","Ca. 25 km E of Cumaribo along the unimproved dirt road between Las Gaviotas and Santa Rita.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Liesner",NA,"-69.58","4.5177778",NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"913","1",NA
"744","2014-04-13 05:22:00-03","MO","MOBOT","1876928","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Gerrit Davidse|Fany Llanos","Davidse 5438","1973","12","31","South America","Colombia","Meta","10 km W of Puerto Gaitán along road to Puerto López, along the flood plain of the Río Yucao.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Liesner (MO)",NA,"-72.159328","4.340771",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"918","1",NA
"745","2014-01-28 21:45:00-02","MO","MOBOT","1959904","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Ramiro Fonnegra G.|Frank Uribe|Ricardo Callejas","Fonnegra G. 455","1976","5","21","South America","Colombia","Antioquia","Corregimiento de Providencia",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","D. G. Debouck","Anorí","-75.0166667","7.1166667",NA,"400.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2014-03-27 22:48:00-03","MO","MOBOT","1959905","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Angela Gómez|et al.","Gómez 833","1992","12","30","South America","Colombia","Antioquia","Alrededores del volcan. bs-T",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","D. G. Debouck","Arboletes","-76.45","8.5333333",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"747","2018-05-17 05:28:00-03","MO","MOBOT","2194064","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1966","1997","12","18","South America","Argentina","Corrientes","Ruta 14, a unos 2 km arroyo Chirimay",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ulibarri, E. A.","Santo Tomé","-55.7","-28.08333",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2018-05-17 05:28:00-03","MO","MOBOT","2194092","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1593","1997","12","7","South America","Argentina","Misiones","entrada a la Escuela Gentilini",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ulibarri, E. A.","Apóstoles","-55.73333","-27.76666",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2015-02-12 22:31:00-02","MO","MOBOT","2194123","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Ramón A. Palacios","Palacios 1296","1984","2","26","South America","Argentina","Misiones","San Ignacio, camino hacia Oberá",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle",NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2015-02-12 22:31:00-02","MO","MOBOT","2194149","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Ramón A. Palacios","Palacios 1294","1982","2","25","South America","Argentina","Misiones","1 km al N de la bifurcación San Javier - Itacaruré",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle",NA,"San Javier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2012-10-08 15:34:00-03","MO","MOBOT","2298426","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","Cocucci 3141","2003","11","23","South America","Argentina","Corrientes","Entre San Borgita y San Carlos",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Cocucci, A. A.","Ituzaingó","-56.0166667","-27.55",NA,"35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"752","2015-02-12 22:31:00-02","MO","MOBOT","2442846","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Ramón A. Palacios","Palacios 881","1980","3","28","South America","Argentina","Misiones","San Ignacio, camino a Alberdi, cantera a 6 km",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle",NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2009-07-16 00:13:00-03","MO","MOBOT","2688642","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Jens E. Madsen","Madsen 63569B","1987","6","5","South America","Ecuador","Guayas","Isla Puná. Puná Nueva to Concordia. Semi-deciduous forest.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Lewis, G. P. (K)",NA,"-79.91666","-2.73333",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2014-11-15 05:40:00-02","MO","MOBOT","2737050","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Isau Huamantupa|M. Ninanzuro","Huamantupa Chuquimaco 4262","2004","3","19","South America","Peru","Cusco","Dist. Santa Teresa, Chaupiorcco, Bosque Seco.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","G.P. Lewis (K)","La Convención","-72.61944","-13.09333",NA,"1630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"755","2019-01-25 04:35:00-02","MO","MOBOT","2748370","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Luis Valenzuela G.|Efraín Suclli|Gloria Calatayud","Valenzuela Gamarra 3105","2004","3","22","South America","Peru","Cusco","Dist. Maranura, Maranura, Bosque Secundario Seco",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","G.P. Lewis (K)","La Convención","-72.165","-12.91305",NA,"1636.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"756","2008-05-27 22:02:00-03","MO","MOBOT","3222099","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"MACEDO","MACEDO 5733","2001","3","10","South America","Brazil","Minas Gerais","São Tomé das Letras.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","S.F. Smith",NA,"-44.98527","-21.72222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2009-07-25 16:41:00-03","MO","MOBOT","3222159","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Augustus Fendler","Fendler 259","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2016-11-15 05:15:00-02","MO","MOBOT","3222442","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Victor Maruñak|L.A. Mroginski|Stella M. Pire|H.J. Pueyo","Krapovickas 21619","1972",NA,NA,"South America","Argentina","Corrientes","Estancia Garruchos, portrero Puente.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","James A. Lackey","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2016-11-15 05:15:00-02","MO","MOBOT","3222607","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 42021","1988","1","16","South America","Brazil","Santa Catarina","6 Km de Lages, camino a Painel.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Vanni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2010-02-09 22:01:00-02","MO","MOBOT","3223202","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Enrique Forero|Roberto Jaramillo M.|Henry León|Luis E. Forero","Forero 1955","1976","6","9","South America","Colombia","Chocó","Municipio de Acadi. Inguía. Alrededores de la población.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Alfonso Delgado S.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2008-05-27 22:02:00-03","MO","MOBOT","3223452","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Basil Stergios","Stergios 5765","1983","4","10","South America","Venezuela","Barinas","Reserva Forestal Ticoporo, Socopo. Selva seca-húmeda caliente.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Alfonso Delgado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2008-05-27 22:02:00-03","MO","MOBOT","3319145","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 13864","1983","5","24","South America","Ecuador","Guayas","Capeira, km 21, Guayaquil to Daule. Tropical dry forest.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R.L. Liesner",NA,"-79.96666","-2",NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2008-05-27 22:02:00-03","MO","MOBOT","3319147","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Hólguer Lugo S.","Lugo Sánchez 4185","1974","10","16","South America","Ecuador","Pastaza","Río Chullana, ca 15 km north of Puerto Sarayacu.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R.L. Liesner",NA,"-77.48","-1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2008-05-27 22:02:00-03","MO","MOBOT","3319148","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Hólguer Lugo S.","Lugo Sánchez 2772","1973","1","14","South America","Ecuador","Napo","Hacienda San Carlos at Río Napo, ca. 15 km east of Coca (Puerto Francisco de Orellana).",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2010-06-18 15:51:00-03","MO","MOBOT","3319151","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Alicia A. de Delgado","Delgado 33","1964","6","6","South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R.L. Liesner","Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"766","2020-03-19 04:37:00-03","MO","MOBOT","3319152","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Calaway H. Dodson|Pete Morgan|Mary E. Fallen","Dodson 7862","1979","7","12","South America","Ecuador","Pichincha","Forest on the Cooperativa Sta. Marta #2 at km 3 west of bypass around Sto. Domingo.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Liesner",NA,NA,NA,NA,"530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2019-01-25 04:35:00-02","MO","MOBOT","3340462","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Luis Valenzuela G.","Valenzuela Gamarra 6719","2006","3","23","South America","Peru","Cusco","Dist. Echarate, San Antonio. Bosque seco",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","G.P. Lewis (K)","La Convención","-72.92361","-12.64888",NA,"1036.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"768","2012-05-24 05:04:00-03","MO","MOBOT","73949","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Juan Revilla","Revilla Cardenas 1767","1976","11","9","South America","Peru","Loreto","Distrito Iquitos. Rio Itaya, cerca a San Juan de Muniches.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald L. Liesner (MO)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","3",NA
"769","2012-05-24 05:04:00-03","MO","MOBOT","73958","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Juan Revilla","Revilla Cardenas 1947","1976","11","26","South America","Peru","Loreto","Distrito Iquitos. Rio Itaya, Moena Caño, fundo Naranjal cerca a la boca del Amazonas.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald L. Liesner (MO)","Maynas","-73.2316667","-3.7658333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","3",NA
"770","2008-05-27 22:02:00-03","MO","MOBOT","75703","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Kenneth Young|M. Eisenberg","Young 252","1981","4","20","South America","Peru","Cusco","Just east of Quillabamba.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Liesner","La Convención",NA,NA,NA,"1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81-28","5",NA
"771","2008-05-27 22:02:00-03","MO","MOBOT","76696","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"David R. Brunner|Reinilda Duré","Brunner 1016","1984","12","26","South America","Paraguay","Paraguarí","Parque Nacional Ybycui, cuenca del Arroyo Corrientes, nordeste del parque. Bosque mediano, semi-humedo, de hasta 20 m de altura. Areas aisladas de vegetacion tipica del cerrado y de campos humedos de pastos, cyperaceas y briofitos.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald L. Liesner (MO)",NA,"-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-17","2",NA
"772","2008-05-27 22:02:00-03","MO","MOBOT","77804","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Gerrit Davidse|Otto Huber","Davidse 22521","1982","11","23","South America","Venezuela","Bolívar","PIAR: Kamarata. Disturbed Tachypogon savanna around village.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle",NA,NA,"-62.35","5.7",NA,"470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-4","3",NA
"773","2008-05-27 22:02:00-03","MO","MOBOT","79127","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Alwyn H. Gentry|Calaway H. Dodson","Gentry 54802","1986","7","14","South America","Ecuador","Guayas","Capeira, 22 km N of Guayaquil on road to Daule. disturbed dry forest.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Al Gentry",NA,"-79.96666","-2",NA,"20.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-79","1",NA
"774","2008-05-27 22:02:00-03","MO","MOBOT","79750","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Elsa M. Zardini|et al.","Zardini 8997","1988","12","21","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Campo cerrado en NE corner of the park on Arroyo Corrientes near Salto Mbocaruzú.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald L. Liesner (MO)",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-139","2",NA
"775","2013-10-09 05:40:00-03","MO","MOBOT","84135","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 11664","1989","3","18","South America","Paraguay","Paraguarí","National Park Ybycu'í. Campo cerrado 8 kms N of Administración.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald L. Liesner (MO)",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","5",NA
"776","2013-10-15 11:52:00-03","MO","MOBOT","85928","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Elsa M. Zardini|Park Guard","Zardini 11894","1989","3","18","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Campo cerrado on Arroyo Mina basin, 5 kms N of administration area.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald L. Liesner (MO)",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","6",NA
"777","2008-05-27 22:02:00-03","MO","MOBOT","87799","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"James C. Solomon|Bruce A. Stein","Solomon 11703","1984","3","9","South America","Bolivia","La Paz","2.4 km NE of Yolosa on road to Caranavi. road side cliffs.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald Liesner","Nor Yungas","-67.71666","-16.2",NA,"1270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-20","1",NA
"778","2008-05-27 22:02:00-03","MO","MOBOT","87880","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"James C. Solomon|Bruce A. Stein","Solomon 11717","1984","3","9","South America","Bolivia","La Paz","15.3 km NE of Yolosa on road to Caranavi. Disturbed, second growth along road.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald Liesner","Nor Yungas","-67.7","-16.11666",NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-22","2",NA
"779","2008-05-27 22:02:00-03","MO","MOBOT","88757","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Elsa M. Zardini|et al.","Zardini 10192","1989","1","27","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Campo cerrado, 3 kms N of Salto Cristal.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald L. Liesner (MO)",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","5",NA
"780","2008-05-27 22:02:00-03","MO","MOBOT","88789","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Elsa M. Zardini|et al.","Zardini 10194","1989","1","27","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Campo cerrado, 3 kms N of Salto Cristal.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald L. Liesner (MO)",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","4",NA
"781","2014-10-07 11:09:00-03","MO","MOBOT","89765","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Elsa M. Zardini|Constancio Velásquez","Zardini 10335","1989","1","27","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Cerrado on NW corner of the park.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald L. Liesner (MO)",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","4",NA
"782","2012-03-18 05:12:00-03","MO","MOBOT","941277","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Timothy J. Killeen|H. Gonzáles|Fabiana Mamani M.|Pablo Solíz","Killeen 6480","1994","6","13","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Senda de Los Fierros hacia la Serranía, 8 km. del fin del camino. Bosque semideciduo, sobre faldas inferiores de la serranía con afloramientos rocosos y areniscas.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","T. Killeen (MO)","Velasco","-60.79666","-14.55472",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2012-11-04 12:24:00-02","MO","MOBOT","98366","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Bruce K. Holst|H. van der Werff","Holst 2519","1985","11","2","South America","Venezuela","Bolívar","CEDENO: Cerro El Medano, 22.5 kms SW of Caicara, 100-200 m. Laja and surrounding rocky savanna slopes; 7º36'N, 66º15'W.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","R. Liesner",NA,"-66.25","7.6",NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-55","3",NA
"784","2016-02-03 15:46:00-02","MO","MOBOT","99830","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Alwyn H. Gentry|James C. Solomon|Elsa M. Zardini","Gentry 44210","1984","1","15","South America","Bolivia","La Paz","Below San Pedro, Yolosa-Caranavi road, valley of Río Coroico.",NA,NA,NA,NA,NA,NA,"Fawc. & Rendle","Ronald Liesner","Nor Yungas","-67.65","-16.0333333",NA,"760.00000000","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-5","1",NA
"785","2009-07-17 06:52:00-03","MO","MOBOT","2194156","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis clitorioides",NA,"Arturo E. Burkart","Burkart 14453","1943","11","30","South America","Argentina","Misiones","sabana quebrada, cerros de San Juan",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier",NA,"Apóstoles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clitorioides",NA,NA,NA
"786","2018-06-22 05:25:00-03","MO","MOBOT","2455947","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis clitorioides",NA,"Pe. Raulino Reitz","Reitz 1403c","1943","2","6","South America","Brazil","Santa Catarina","Sombrio. Sombrio",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clitorioides",NA,NA,NA
"787","2014-02-26 21:47:00-03","MO","MOBOT","2516822","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis clitorioides",NA,"Diego Legrand","Legrand 2415","1941",NA,NA,"South America","Uruguay","Rivera","Cerca de Estación Tranqueras",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Miotto, S. T. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clitorioides",NA,NA,NA
"788","2015-02-28 05:44:00-03","MO","MOBOT","2518338","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis clitorioides",NA,"P. Izaguirre","Izaguirre de Artuccio 19758",NA,NA,NA,"South America","Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Izaguirre de Artuccio, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clitorioides",NA,NA,NA
"789","2008-05-27 22:02:00-03","MO","MOBOT","91481","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis clitorioides",NA,"William J. Hahn","Hahn 2128","1984","2","16","South America","Paraguay","Canindeyú","3 km N of Itãmbú. Dry forest vegetation. Butia, Gochnatia, Helietta, Fagara, Schinus and Myrtaceae as dominants. Trees to 15 m tall. Soil pale tan, sandy.",NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","R. Vanni",NA,"-54.5","-24.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clitorioides","84-9","1",NA
