"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"44","2021-03-15 16:37:00-03","NY","NYBG","00925797","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"H. S. Irwin","1969","02","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 35 km N.E. of Francisco Sá, on road to Salinas","-43.21845","-16.40385",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925797","NY00925797_01",NA,NA,"23226","1100","1100","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","602333","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"H. S. Irwin","1971","03","05","Brazil","Bahia",NA,"Lower slopes of Espigao Mestre, ca. 4 km N. of Barreiras, road to Santa Rita da Cássia. Valley of the Rio das Ondas.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563652' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602333","NY00602333_01",NA,NA,"31607","550","550","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-11-01 14:28:00-02","NY","NYBG","568884","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,"A. P. do N. Prata",NA,"J. Y. Tamashiro","1977","03","30","Brazil","São Paulo","Campinas","Estrada Souzas-Pedreiras Km 10.","-46.925263","-22.808996",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=204269' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568884","NY00568884_01",NA,NA,"25",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","602313","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"R. M. Harley","1974","03","26","Brazil","Bahia",NA,"Belmonte, on S.W. outskirts of town.","-38.88","-15.87",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563672' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602313","NY00602313_01",NA,NA,"17456",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01177055","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"R. Spruce",NA,NA,NA,"Brazil",NA,NA,"Pará",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412189' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177055","NY01177055_01",NA,NA,"s.n.",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00925802","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"H. S. Irwin","1970","03","05","Brazil","Minas Gerais","Joaquim Felício","Ca. 3 km S. of Joaquim Felício, E. base of Serra do Cabral","-44.1708333","-17.7588",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001662' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925802","NY00925802_01",NA,NA,"26991","650","650","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00925792","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","R. Kral",NA,"W. R. Anderson","1973","04","21","Brazil","Minas Gerais",NA,"Rio Pandeiros, ca. 52 km by road W of Janúaria near road to Serra das Araras","-44.83","-15.45",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001644' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925792","NY00925792_01",NA,NA,"9320","520","520","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","602349","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"L. R. Noblick","1985","03","13","Brazil","Bahia",NA,"Iaçú, Faz. Suíbra (Boa Sorte), 18 Km a leste da cidade, seguindo a ferrovia.","-40.12","-12.72",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602349","NY00602349_01",NA,NA,"3660",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","602335","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"J. P. Lanna Sobrinho","1965","02","28","Brazil","Rio de Janeiro",NA,"Angra dos Reis.","-44.268377","-22.997076",NA,NA,"Instituto de Conservaçao da Natureza Tijuca - Rio de Janeiro Guanabara <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602335","NY00602335_01",NA,NA,"815",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","602338","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"J. Vidal","1952","12","08","Brazil","Rio de Janeiro","Magé","Parque Nacional da Serra dos Orgaos, Barreira.","-43.056252","-22.522609",NA,NA,"Cat. geral N.° 105684 Museu Nacional Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602338","NY00602338_01",NA,NA,"II-5481","420","420","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","602336","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"J. P. Lanna Sobrinho","1965","02","28","Brazil","Rio de Janeiro",NA,"Angra dos Reis.","-44.268377","-22.997076",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563617' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602336","NY00602336_01",NA,NA,"815",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00925804","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","A. P. do N. Prata",NA,"H. S. Irwin","1970","02","04","Brazil","Minas Gerais","Paracatú","Serra da Anta, summit of chapada, ca. 5 km N.W. of Paracatú","-46.8727778","-17.22555",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925804","NY00925804_01",NA,NA,"25988","800","800","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-30 02:28:00-03","NY","NYBG","01177063","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,NA,NA,"D. C. Daly","1981","12","13","Brazil","Pará",NA,"N1; 25 km northwest of camp at Serra Norte.","-50.45","-5.9",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412218' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177063","NY01177063_01",NA,NA,"1989",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-11-01 11:49:00-02","NY","NYBG","602342","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,NA,NA,"L. B. Smith","1929","03","17","Brazil","Rio de Janeiro",NA,"Road between Alto da Serra and Meio da Serra.","-43.18","-22.55",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602342","NY00602342_01",NA,NA,"2118","400","800","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-10-28 15:20:00-02","NY","NYBG","00925813","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,NA,NA,"D. Philcox","1968","03","05","Brazil","Mato Grosso",NA,"1 km from Olariá, 4 km from Xavantina.","-52.23","-14.63",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001689' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925813","NY00925813_01",NA,NA,"4470",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","602346","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"G. G. Hatschbach","1970","03","16","Brazil","Paraná","Morretes","Col. Floresta.","-48.8342","-25.4769",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602346","NY00602346_01",NA,NA,"24026",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00925812","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"D. Philcox","1968","04","05","Brazil","Mato Grosso",NA,"Above N. bank of Rio das Mortes, Xavantina.","-52.23","-14.63",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001686' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925812","NY00925812_01",NA,NA,"4743",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-10-28 15:20:00-02","NY","NYBG","00925824","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,NA,NA,"J. E. B. Warming",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8894","-19.6272",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001711' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925824","NY00925824_01",NA,NA,"s.n.",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-10-28 15:20:00-02","NY","NYBG","00925825","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,NA,NA,"D. Bommer","1967","03","07","Brazil","Mato Grosso do Sul","Corumbá","Pantanal Region. Fazenda São Gonçalo, north bank of Rio Taquari, 100 km west of Coxim. In the paddock or pasture, Invernada de Bois, 7 km north of fazenda headquarters.","-55.77","-18.17",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925825","NY00925825_01",NA,NA,"59",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-30 02:28:00-03","NY","NYBG","01177066","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,NA,NA,"G. Martinelli","1980","04","08","Brazil","Pará",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412341' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177066","NY01177066_01",NA,NA,"6888",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","602316","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"S. A. Mori","1978","02","12","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesq. do Cacau), Km 22 rodovia Ilhéus/Itabuna - BR 415. Crescendo no gramado próximo à hospedaria do CEPEC.","-39.2252845","-14.7836614",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563624' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602316","NY00602316_01",NA,NA,"9250","50","50","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01177056","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","M. T. Strong",NA,"R. S. Cowan","1954","11","13","Brazil","Amapá",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412193' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177056","NY01177056_01",NA,NA,"38314",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","602325","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"R. Reitz","1948","02","28","Brazil","Santa Catarina",NA,"Azambuja, Brusque.","-48.910147","-27.126635",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602325","NY00602325_01",NA,NA,"2870","35","35","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00925801","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"H. S. Irwin","1969","03","14","Brazil","Goiás","Cavalcante","Ca. 40 km north of Veadeiros. Chapada dos Veadeiros.","-47.51669","-13.75517",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001660' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925801","NY00925801_01",NA,NA,"24353","1000","1000","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-11-01 11:49:00-02","NY","NYBG","602417","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,NA,NA,"G. Gardner",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602417","NY00602417_01",NA,NA,"152",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01177064","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"M. G. da Silva","1964","02","28","Brazil","Roraima",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412223' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177064","NY01177064_01",NA,NA,"58",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","602319","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"S. A. Mori","1979","03","24","Brazil","Bahia","Ilhéus","CEPEC, km 22 da Rodovia Ilhéus/Itabuna. Quadra E'.","-39.2273659","-14.771874",NA,NA,"A coleta é testemunha para um estudo de plantas invasoras. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563622' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602319","NY00602319_01",NA,NA,"11621",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00925796","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","R. Kral",NA,"H. S. Irwin","1966","03","29","Brazil","Goiás","Formosa","Serra Geral de Goiás, Rio Paraná, ca. 35 km N. of Formosa, on road to São Gabriel","-47.38","-15.3",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001652' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925796","NY00925796_01",NA,NA,"14238","950","950","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-10-28 15:20:00-02","NY","NYBG","00925820","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,NA,NA,"A. Macedo","1951","02","18","Brazil","Minas Gerais","Ituiutaba","Santa Terezínha.","-49.465","-18.9692",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925820","NY00925820_01",NA,NA,"3182",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-11-01 14:28:00-02","NY","NYBG","568870","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma",NA,"A. P. do N. Prata",NA,"R. M. Harley","1977","03","02","Brazil","Bahia",NA,"19.5 km SE of the town of Morro do Chapeu on the BA052 road to Mundo Novo, by the Rio Ferro Doido, with water worn horizontally-bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock & waterfall. Morro do Chapeu.","-41.03","-11.63",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=204263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568870","NY00568870_01",NA,NA,"19274","900","900","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02618572","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"J. A. Steyermark","1976","08","26","Brazil",NA,NA,"Terr. Rio Branco. Pakaraima Camp of Brazilian-Venezuelan Comision Mixta de Fronteras, by La Linea, 0.5 km. south of the Venezuelan-Brazilian frontier.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2920828' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618572","NY02618572_01",NA,NA,"112407","850",NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","636971","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"G. Davidse","1984","06","26","Venezuela","Amazonas","Mun. Río Negro","San Carlos de Río Negro, open grassy area near the harbor.","-67.07","1.92",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563637' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636971",NA,NA,NA,"26666","65","65","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","568875","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","A. P. do N. Prata",NA,"H. M. Longhi-Wagner","1993","04","18","Brazil","Rio Grande do Sul",NA,"Imbé, R. Garibaldi.","-50.124288","-29.964674",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=204265' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568875","NY00568875_01",NA,NA,"2539",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","602351","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"R. Callejas Posada","1983","11","05","Brazil","Bahia","Porto Seguro","Rodovia para povoado de Trancoso, km 5 depois de Arraial d'Ajuda.","-39.1148928","-16.4993789",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602351","NY00602351_01",NA,NA,"1708",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00925805","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"H. S. Irwin","1970","02","04","Brazil","Minas Gerais","Paracatú","Serra da Anta, summit of chapada, ca. 5 km N.W. of Paracatú","-46.8727778","-17.22555",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925805","NY00925805_01",NA,NA,"25994","800","800","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01177061","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","T. M. Koyama",NA,"L. Coradin","1977","10","11","Brazil","Roraima",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412212' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177061","NY01177061_01",NA,NA,"595",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","602323","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl",NA,NA,"R. Reitz","1954","03","18","Brazil","Santa Catarina",NA,"Caixa Dagua da Fazenda, Itajaí.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=563660' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602323","NY00602323_01",NA,NA,"1773","10","10","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00925795","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","dichotoma","Fimbristylis dichotoma","(L.) Vahl","A. P. do N. Prata",NA,"H. S. Irwin","1966","02","16","Brazil","Goiás","Cavalcante","Chapada dos Veadeiros, ca. 30 km N.W. of Veadeiros","-47.71316","-13.92497",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001648' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925795","NY00925795_01",NA,NA,"12972","1000","1000","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
