"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","barcode","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","sex"
"878","2016-03-08 11:12:00-03","MO","MOBOT","987184","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M.Nee (NY)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42589","1995","5","25","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III.","-54.8138889","-25.6302778",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000",NA
"879","2014-05-01 14:44:00-03","MO","MOBOT","100704714","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee",NA,NA,NA,"L.A. Gomes|L.A.S. Santos|R.N. Silva|E. Santos","Gomes 204","2011","11","4","Brazil","Sergipe","Capela","RVS Mata do Junco: Borda da Mata, na estrada principal Mata Atlântica. 10331° 10' S, 3705° 11' W","-37.0527992248535","-10.5032997131348","19889","1",NA,"auto","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2008-05-27 22:02:00-03","MO","MOBOT","1204908","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Nélida Soria","Soria Rey 2858","1988","12","12","Paraguay","Guairá",NA,"Cerro Acati.","-56.25","-25.41666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2008-05-27 22:02:00-03","MO","MOBOT","2929588","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee",NA,NA,NA,"Nélida Soria","Soria Rey 002858","1988","12","12","Paraguay","Guairá",NA,"Cerro Acati. Orillas del camino.","-56.25","-25.41666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2008-05-27 22:02:00-03","MO","MOBOT","1225084","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M.Nee (NY)",NA,NA,NA,"Elsa M. Zardini|L. Villate","Zardini 46259","1997","1","21","Paraguay","Itapúa",NA,"Isla Yacyreta. Inundated savanna.","-56.69638","-27.41388",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1089",NA
"883","2008-05-27 22:02:00-03","MO","MOBOT","471482","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","Zardini 17007","1989","12","14","Paraguay","Paraguarí",NA,"Arroyo Yuquyty, 7 km E of Nueva Italia. Gallery forest.","-57.41666","-25.6",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220",NA
"884","2008-05-27 22:02:00-03","MO","MOBOT","463146","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","Zardini 21359","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Forest.","-57.46666","-25.33333",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"363",NA
"885","2008-05-27 22:02:00-03","MO","MOBOT","465014","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 17631","1990","1","7","Paraguay","Paraguarí",NA,"Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco. Forest on border of the inundated savanna.","-57.41666","-25.28333",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"245",NA
"886","2008-05-27 22:02:00-03","MO","MOBOT","465110","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 17643","1990","1","7","Paraguay","Paraguarí",NA,"Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco. Forest on border of the inundated savanna.","-57.41666","-25.28333",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"245",NA
"887","2008-05-27 22:02:00-03","MO","MOBOT","465349","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 17693","1990","1","7","Paraguay","Paraguarí",NA,"Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco. Forest on border of the inundated savanna.","-57.41666","-25.28333",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",NA
"888","2008-05-27 22:02:00-03","MO","MOBOT","465452","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 17712","1990","1","7","Paraguay","Paraguarí",NA,"Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco. Forest on border of the inundated savanna.","-57.41666","-25.28333",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",NA
"889","2008-05-27 22:02:00-03","MO","MOBOT","466129","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 17884","1990","1","13","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Gallery forest around inundated savanna.","-57.41666","-25.28333",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251",NA
"890","2008-05-27 22:02:00-03","MO","MOBOT","466469","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 17955","1990","1","13","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá, W of Pacheco. Gallery forest around inundated savanna.","-57.41666","-25.28333",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"253",NA
"891","2008-05-27 22:02:00-03","MO","MOBOT","467437","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini","Zardini 5752","1988","7","14","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest on Eastern peak.","-57.15","-26.9",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,"88-50",NA
"892","2008-05-27 22:02:00-03","MO","MOBOT","471093","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 16943","1989","12","14","Paraguay","Paraguarí",NA,"Northern part of Lake Ypoá basin, 10 km E of Nueva Italia, on Arroyo Cañabe. Gallery forest.","-57.41666","-25.61666",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"215",NA
"893","2008-05-27 22:02:00-03","MO","MOBOT","470547","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M. Nee (NY)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 16861","1989","12","14","Paraguay","Paraguarí",NA,"Northern part of Lake Ypoá basin, 12.6 km SE of Nueva Italia, southern border of Bañado on Arroyo Cañabe basin. Cerrado forest.","-57.38333","-25.63333",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"212",NA
"894","2008-05-27 22:02:00-03","MO","MOBOT","1586038","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum","Schltdl.","M.Nee (NY)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 56814","2001","6","25","Paraguay","San Pedro",NA,"Around Rosario. Paranense Forest.","-57.10444","-24.3775",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1236",NA
"895","2020-08-25 15:43:00-03","MO","MOBOT","3099549","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum collinum","Dunal",NA,NA,NA,NA,"Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"Brazil","Bahia",NA,"Bahia, in collibus.",NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,"Isotype",NA,NA,NA,"collinum",NA,NA,NA,NA,NA,NA,NA
"896","2010-12-14 17:36:00-02","MO","MOBOT","471830","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum collinum","Dunal",NA,NA,NA,NA,"Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"collinum",NA,NA,NA,NA,NA,NA,NA
"897","2012-05-23 15:21:00-03","MO","MOBOT","471839","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum evolutum","Schltr.",NA,NA,NA,NA,"Jean B.A. Guillemin","Guillemin 18",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"evolutum",NA,NA,NA,NA,NA,NA,NA
"898","2020-08-25 15:43:00-03","MO","MOBOT","3099549","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum collinum","Dunal",NA,NA,NA,NA,"Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"Brazil","Bahia",NA,"Bahia, in collibus.",NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,"Isotype",NA,NA,NA,"collinum",NA,NA,NA,NA,NA,NA,NA
"899","2010-12-14 17:36:00-02","MO","MOBOT","471830","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum collinum","Dunal",NA,NA,NA,NA,"Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"collinum",NA,NA,NA,NA,NA,NA,NA
"900","2012-05-23 15:21:00-03","MO","MOBOT","471839","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","laevigatum","Cestrum laevigatum evolutum","Schltr.",NA,NA,NA,NA,"Jean B.A. Guillemin","Guillemin 18",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"evolutum",NA,NA,NA,NA,NA,NA,NA
"901","2018-09-12 14:48:35-03","UNIOESTE","UNOP","9283","S","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Silva, D.R. da","2018","02","16","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","535","2018","01","19","Brasil","Paraná","Capitão Leônidas Marques","Fragmento florestal do Córrego Saltinho, estrada do pesque e pague O Recant","-53.608069","-25.496625",NA,NA,"Arbusto 3 m de altura. Folhas discolores, cartáceas. Flores verdes meio amareladas.",NA,NA,NA,NA,NA,NA,NA,"332","332",NA,"-53.608069","-25.496625",NA,NA,NA,NA,NA
"902","2018-09-12 14:48:35-03","UNIOESTE","UNOP","9318","S","Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Silva, D.R. da","2018","02","19","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","572","2018","01","24","Brasil","Paraná","Capanema","Estrada paralela a um afluente do Córrego Estrela, Comunidade Estrala do Oriente.","-53.648472","-25.539292",NA,NA,"Árvore 6 m de altura. Folhas de membranáceas a cartáceas, discolores. Flores verdes meio amareladas. Fruto imaturos verdes e maduros enegrecidos.",NA,NA,NA,NA,NA,NA,NA,"291","291",NA,"-53.648472","-25.539292",NA,NA,NA,NA,NA
"903","2021-01-10 20:44:46-03","INPA","INPA","145541","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Silva, MG da",NA,NA,NA,"Jangoux, JJ","1065","1979","06","06","Brasil","Maranhão",NA,"Bom Passar, aproximadamente a 24 Km de Peritoró na estrada, BR-316, entre Peritoró e a bifurcação para Codó; um pouco antes da fábrica de cimento. Beira do riacho em capoeira.","-44.166667","-4.416667",NA,NA,NA,NA,"Southern America",NA,NA,"INPA0145541",NA,NA,NA,NA,NA,"-44.166667","-4.416667",NA,NA,NA,NA,NA
"904","2020-08-31 08:59:51-03","INPA","INPA","227997","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Stehmann, JR","2002",NA,NA,"Vanzela, ALL","s.n.","2002","07","07","Brasil","São Paulo",NA,"Campina, Lagoa do Hermógenes (Barão Geraldo). Borda da mata (capoeira); margens da lagoa; material citogenética 2.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"INPA0227997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2020-08-31 08:59:51-03","INPA","INPA","35621","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Plowman, T","2916","1969","06","02","Brasil","Rio de Janeiro",NA,"Jardim Botânico de Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"INPA0035621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2020-08-31 08:59:51-03","INPA","INPA","35673","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Plowman, T","2791A","1969","05","27","Brasil","Rio de Janeiro",NA,"Itaipu: Restinga da praia, growing in full sun on beach.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"INPA0035673",NA,"INPA0035673 INPA0035673_e INPA0035673_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2020-08-31 08:59:51-03","INPA","INPA","58442","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Vignoli-Silva, M","2009","03",NA,"Macêdo, M","183","1976","07","22","Brasil","Mato Grosso","Cuiabá","Rodovia Cuiabá-Cáceres, Rodovia Cuiabá-Cáceres, margem esquerda do Rio Surungo.","-56","-15.6",NA,NA,NA,NA,"Southern America",NA,NA,"INPA0058442",NA,"INPA0058442 INPA0058442_e INPA0058442_e1",NA,NA,NA,"-56","-15.6",NA,NA,NA,NA,NA
"908","2020-08-31 08:59:51-03","INPA","INPA","6222","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Vignoli-Silva, M","2009","03",NA,"Pessoal do C.P.F.","INPA6222","1958","03","19","Brasil","Amazonas","Manaus","Igarapé do Goiabinha, Igarapé do Goiabinha. Solo arenoso, mata.","-59.966667","-2.883333",NA,NA,NA,NA,"Southern America",NA,NA,"INPA0006222",NA,"INPA0006222 INPA0006222_e",NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"909","2020-08-31 08:59:51-03","INPA","INPA","245741","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Silva, MV da","2009","03",NA,"Proença, CEB","2177","2000","06","29","Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-47.9296989440918","-15.7797002792358","70570",NA,NA,"auto","Southern America",NA,NA,"INPA0245741",NA,"INPA0245741 INPA0245741_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-08-31 08:59:51-03","INPA","INPA","214985","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Vignoli-Silva, M","2009","03",NA,"Proença, CEB","2177","2000","06","29","Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama.","-47.9296989440918","-15.7797002792358","70570",NA,NA,"auto","Southern America",NA,NA,"INPA0214985",NA,"INPA0214985 INPA0214985_e INPA0214985_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2020-08-31 08:59:51-03","INPA","INPA","12536","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"Ducke, A","s.n.","1908","07","16","Brasil","Ceará","Guaramiranga",NA,"-38.9331016540527","-4.26332998275757","13198",NA,NA,"auto","Southern America",NA,NA,"INPA0012536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-08-31 08:59:51-03","INPA","INPA","108265","S","Plantae","Dicotyledon Asterids","Solanales","Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Berg, ME van den","1982",NA,NA,"Stavinski, MNR","238","1982","03","30","Brasil","Alagoas","Marechal Deodoro","Sobre a lagoa Mundaú Al - 101. Depois da 1º Ponte.","-35.8950004577637","-9.710280418396","15565",NA,NA,"auto","Southern America",NA,NA,"INPA0108265",NA,NA,"101","101",NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","10640",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Marcia Vignoli-Silva/25-05-2008",NA,NA,NA,"W. P. Lopes; E. Bausen & W. Pizziolo","696","1999","05","12","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,"Arbusto 4m. Flores amarelas. Sol pleno.",NA,NA,NA,NA,"MBML010640",NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA
"914","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","14452",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-silva 13/2009",NA,NA,NA,"L. Kollmann","3715","2001","05","29","Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111",NA,NA,"Arbusto 3m na sombra. Flores verdes.",NA,NA,NA,NA,"MBML014452",NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA
"915","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","14790",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Marcia Vignoli-Silva/25-05-2008",NA,NA,NA,"L. Kollmann; et al","3739","2001","05","29","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111",NA,NA,"Arbusto 3m. Flores verdes.",NA,NA,NA,NA,"MBML014790",NA,NA,NA,NA,NA,"40W30'25","19S56'10",NA,NA,NA,NA,NA
"916","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","23790",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Marcia Vignoli-Silva/25-05-2008",NA,NA,NA,"L. Kollmann; et al","7471","2005","03","18","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,NA,"Arbusto 3m, flores verdes.",NA,NA,NA,NA,"MBML023790",NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA
"917","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","28185",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Marcia Vignoli-Silva/25-05-2008",NA,NA,NA,"R. C. Britto","61","2006","01","11","Brasil","Espírito Santo","Santa Teresa","Baixo Goiapaba-Açu","-40.479444","-19.919722",NA,NA,"Arbusto com 5m de altura. Frutos violáceos.",NA,NA,NA,NA,"MBML028185",NA,NA,NA,NA,NA,"40W28'46","19S55'11",NA,NA,NA,NA,NA
"918","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","31908",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Marcia Vignoli-Silva/25-05-2008",NA,NA,NA,"R. C. Britto; A. Margon, E. Segato e F. Hoffman","198","2007","03","09","Brasil","Espírito Santo","Anchieta","fazenda da Samarco","-40.58","-20.787778",NA,NA,"arvoreto 2m, em meio à capoeira, flores verdes.",NA,NA,NA,NA,"MBML031908",NA,NA,NA,NA,NA,"40W34'48","20S47'16",NA,NA,NA,NA,NA
"919","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","35688",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","L.L. Giacomin/fev.2011",NA,NA,NA,"P. Labiak; et al","4918","2008","07","23","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.478333","-20.274444",NA,NA,"Arbusto 2m no sol. Espiga verde.",NA,NA,NA,NA,"MBML035688",NA,NA,NA,NA,NA,"40W28'42","20S16'28",NA,NA,NA,NA,NA
"920","2020-08-21 15:50:49-03","MBML","MBML-HERBARIO","37054",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva",NA,NA,NA,"M. Vignoli-Silva; et al","304","2008","05","26","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho estrada Fundão/Santa Teresa. 15°55'54 9S 40°29'37 2W","-40.493667","-19.931667",NA,NA,NA,NA,NA,NA,NA,"MBML037054",NA,NA,NA,NA,NA,"40W29'37,2","19S55'54",NA,NA,NA,NA,NA
"921","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","37055",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M. Vignoli-Silva",NA,NA,NA,"M. Vignoli-Silva; et al","305","2008","05","26","Brasil","Espírito Santo","Santa Teresa","Goiapaba-Açu","-40.49425","-19.90475",NA,NA,NA,NA,NA,NA,NA,"MBML037055",NA,NA,NA,NA,NA,"40W29'39,3","19S54'17,1",NA,NA,NA,NA,NA
"922","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","3878",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Marcia Vignoli-Silva/25-05-2008",NA,NA,NA,"W. Boone","194","1984","05","29","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111",NA,NA,"Arbusto com frutos jovens, solo avermelhado, altitude de +/- 400m.",NA,NA,NA,NA,"MBML003878",NA,NA,NA,NA,NA,"40W30'25","19S56'10",NA,NA,NA,NA,NA
"923","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","3890",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Marcia Vignoli-Silva/25-05-2008",NA,NA,NA,"W. Boone","265","1984","07","24","Brasil","Espírito Santo","Santa Teresa","Santa Lúcia","-40.5125","-19.971944",NA,NA,"Porte arbustivo, frutos jovens, solo amarelado, altitude de +/- 500m.",NA,NA,NA,NA,"MBML003890",NA,NA,NA,NA,NA,"40W30'45","19S58'19",NA,NA,NA,NA,NA
"924","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","4042",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Marcia Vignoli-Silva/25-05-2008",NA,NA,NA,"W. Boone","609","1985","07","23","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,"Arbusto com 2m, 8cm de diâmetro, frutos pretos quando maduros, heliofila, campo degradado.",NA,NA,NA,NA,"MBML004042",NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA
"925","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","432",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.",NA,NA,NA,NA,"B. Weinberg","350","1985","05","26","Brasil","Espírito Santo","Vitória","Viveiro da UFES","-40.304444","-20.276667",NA,NA,"Nome vulgar: dama da noite.",NA,NA,NA,NA,"MBML000432",NA,NA,NA,NA,NA,"40W18'16","20S16'36",NA,NA,NA,NA,NA
"926","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","4764",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-silva 13/2009",NA,NA,NA,"B. Weinberg","421","1982","10","12","Brasil","Espírito Santo","Vila Velha","Barra do Jucu","-40.327778","-20.426944",NA,NA,"Dama da noite, perfume à noite.",NA,NA,NA,NA,"MBML004764",NA,NA,NA,NA,NA,"40W19'40","20S25'37",NA,NA,NA,NA,NA
"927","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","6477",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","M.Vignoli-silva 13/2009",NA,NA,NA,"F. Apolinário",NA,"1985","05","26","Brasil","Espírito Santo","Vitória","Viveiro da UFES, Goiabeiras","-40.304444","-20.276667",NA,NA,NA,NA,NA,NA,NA,"MBML006477",NA,NA,NA,NA,NA,"40W18'16","20S16'36",NA,NA,NA,NA,NA
"928","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","3858",NA,"Plantae",NA,NA,"Solanaceae","Cestrum","axillare","Cestrum axillare","Vell.","Marcia Vignoli-Silva/25-05-2008",NA,NA,NA,"R. M. Pizziolo","167","1984","07","04","Brasil","Espírito Santo","Santa Teresa","Três Barras","-40.449444","-19.925",NA,NA,"Arbusto de 2m, flores brancas , solo amarelado.",NA,NA,NA,NA,"MBML003858",NA,NA,NA,NA,NA,"40W26'58","19S55'30",NA,NA,NA,NA,NA
