"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"232","2019-08-27 13:30:39-03","IAP","PACA-AGP","66778","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","Mez","I. de Vattimo","Reitz & Klein","1958","01","28","Brasil","SC","Presidente Nereu","-49.3903007507324","-27.2772006988525",NA,NA,NA,NA,"EM PERIGO&nf;canela-sassafras de 12m Habitat: mata Fenofase: flor Hábito: árvore","PACA066778",NA,"1976",NA,NA,"6307","Sabia",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,"21642","auto","Magnoliatae",NA,NA,NA
"233","2019-08-27 13:30:39-03","IAP","PACA-AGP","31626","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","Mez","Emrich-Rambo","Rambo, B.","1946","02","06","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"EM PERIGO Habitat: in silva arenosa","PACA031626",NA,NA,NA,NA,NA,"Sombrio",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,"19353","auto","Magnoliatae",NA,NA,NA
"234","2019-08-27 13:30:39-03","IAP","PACA-AGP","25458","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","Mez","G. Pedralli","Reitz, R.","1943","03","05","Brasil","SC","Biguaçu","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"EM PERIGO Habitat: in silva","PACA025458",NA,"1979","08","15",NA,"Antonio Carlo",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,"20442","auto","Magnoliatae",NA,NA,NA
"235","2019-08-27 13:30:39-03","IAP","PACA-AGP","66318","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","Mez","I. de Vattimo","P. R. Reitz","1963","02","05","Brasil","SC","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,"EM PERIGO&nf;potreiro Fenofase: flor Hábito: árvore","PACA066318",NA,"1964",NA,NA,"6719","Lomba Alta",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,"35974","auto","Magnoliatae",NA,NA,NA
"236","2019-08-27 13:30:39-03","IAP","PACA-AGP","58296","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","Mez","I. de Vattimo","R. Klein","1950","01","27","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"EM PERIGO&nf;HBR 9359 Habitat: in silva Fenofase: flor Hábito: árvore","PACA058296",NA,"1955",NA,NA,"13","Mata da Azambuja",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA
"237","2020-12-20 21:18:05-03","UFV","VIC","33496","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Valente, G.E.","2009","05","13","Brasil","Minas Gerais","Dionísio","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,"VIC033496",NA,NA,NA,NA,"2630","Acelor Mitatal Floresta LTDA, Próximo ao Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA
"238","2020-12-20 21:18:05-03","UFV","VIC","14435","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Silveira, R.G.; Lisboa, M.L.G.","1994","07",NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Individuo jovem 4 m.","VIC014435",NA,NA,NA,NA,"s.n.","Mata do Morro do Redentor",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"239","2020-12-20 21:18:05-03","UFV","VIC","1059","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Mexia, Y.","1931",NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC001059",NA,NA,NA,NA,"5304",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"240","2020-12-20 21:18:05-03","UFV","VIC","5864","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Gehert, A.","1930","10","05","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"VIC005864",NA,NA,NA,NA,"s.n.","Cidade Jardim",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"241","2020-12-20 21:18:05-03","UFV","VIC","42326","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Tinti, B.V.","2010","04","23","Brasil","Minas Gerais","Fervedouro","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,"Árvore, escrube de encosta.","VIC042326",NA,NA,NA,NA,"s.n.","Parque Estadual da Serra do Brigadeiro, Pedra do pato.",NA,NA,NA,NA,NA,NA,NA,"20038","auto",NA,NA,NA,NA
"242","2020-12-20 21:18:05-03","UFV","VIC","1528","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Kulhmann.;","1934","09","03","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC001528",NA,NA,NA,NA,"s.n.","ESAV",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"243","2020-12-20 21:18:05-03","UFV","VIC","25052","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Ribon, R.","2000","08","25","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC025052",NA,NA,NA,NA,"s.n.","Córrego doBuieié",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"244","2020-12-20 21:18:05-03","UFV","VIC","904","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Mexia, Y.","1930","09","30","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC000904",NA,NA,NA,NA,"s.n.","Fazendada Crissiuma",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"245","2020-12-20 21:18:05-03","UFV","VIC","3175","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Mexia, Y.","1930","11","13","Brasil","Minas Gerais","Visconde do Rio Branco","-42.8405990600586","-21.0102996826172",NA,NA,NA,NA,NA,"VIC003175",NA,NA,NA,NA,"s.n.","Retiro de Antonio, Alt 750 m.",NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA
"246","2020-12-20 21:18:05-03","UFV","VIC","13065","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Silva, A.F.",NA,NA,NA,"Brasil","Paraíba","Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,"VIC013065",NA,NA,NA,NA,"452","mata da Biologia",NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA
"247","2020-12-20 21:18:05-03","UFV","VIC","42123","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Tinti, B.V.; Nunes, J.","2010",NA,NA,"Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"VIC042123",NA,NA,NA,NA,"s.n.","Parque Nacional do Caparaó, Vale verde.",NA,NA,NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA
"248","2020-12-20 21:18:05-03","UFV","VIC","835","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Mexia, Y.","1930","08","19","Brasil","Minas Gerais","Ilhéu",NA,NA,NA,NA,NA,NA,NA,"VIC000835",NA,NA,NA,NA,"s.n.","Fazenda da Tabunha, Alt 300 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-20 21:18:05-03","UFV","VIC","20449","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Bovini, M.G.; et al.","1998","04","24","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"VIC020449","VIC020449",NA,NA,NA,"1356","Parque Estadual do Rio Doce, Estrada do Aníbal.",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA
"250","2020-12-20 21:18:05-03","UFV","VIC","33972","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Silva, B.R.","2000","09","10","Brasil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"VIC033972",NA,NA,NA,NA,"s.n.","Sitio Mombari, Na mata.",NA,NA,NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA
"251","2020-12-20 21:18:05-03","UFV","VIC","7241","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Leitão, H.F.; et al.","1979","08","06","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"árvore de 10 m , flores creme esverdeadas.","VIC007241",NA,NA,NA,NA,"s.n.","Estação Experimental de Ubatuba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"252","2020-12-20 21:18:05-03","UFV","VIC","20446","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Bovini, M.G.; et al.","1998","04","23","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"VIC020446",NA,NA,NA,NA,"1351","Parque Estadual do Rio Doce, Trilha para lagoa do meio.",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA
"253","2020-12-20 21:18:05-03","UFV","VIC","2149","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Kulhmann.;","1935","03","07","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC002149",NA,NA,NA,NA,"s.n.","ESAV",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"254","2021-03-24 17:09:16-03","UFES","SAMES","6343","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"Deolindo,A.M.; Menezes,L.F.T.;Santana,P.V.;Oliveira,L.C.","2016","05","18","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"-182952777.0",NA,NA,"Habito: Arbusto","SAMES06343",NA,NA,NA,NA,"18","Localidade do Quadrado",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA
"255","2019-11-21 14:38:10-03","UFJF","CESJ","34478","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","H.van der Werff","R.M. Castro; F.R.G. Salimena; P.H. Nobre","2001","08","25","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 8m de alt., flores alvas, frutos com glande verde e drupa castanha. À beira da mata próximo à divisa da Reserva.","CESJ034478",NA,"2001","12",NA,"596","Reserva Biológica da Represa do Grama","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA
"256","2019-11-21 14:38:10-03","UFJF","CESJ","39626","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","L.C.S. Assis; P.C.L. Faria; V.R. Scalon","2003","03","09","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 8m na borda da mata, caule liso em tons de castanho e cinza, folhas discolores, cúpula em tons de verde e vermelho, frutos imaturos verdes.","CESJ039626",NA,"2003","03","15","737","Reserva Biológica da Represa do Grama","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA
"257","2019-11-21 14:38:10-03","UFJF","CESJ","40548","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","L.C.S. Assis; A.S.M. Valente; P.O. Garcia; P.C.L. Faria","2003","09","11","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 10m na borda da mata. Folhas discolores, cúpula lenhosa e castanha, e frutos verdes.","CESJ040548",NA,"2003","10","01","882","Reserva Biológica da Represa do Grama","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA
"258","2019-11-21 14:38:10-03","UFJF","CESJ","59437","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","M. Verdi","M. Verdi; N.L.Souza; G.Klemz; D.H. Klettenberg","2010","04","14","Brasil","Santa Catarina","Grão Pará","-49.322222","-28.17","-49.322222","-28.17","332","332","Floresta Ombrófila Densa; estádio suces. avançado. Árvore, 10m alt.","CESJ059437",NA,"2010","04","14","4443","Barra do Rio do Meio, Lat.:28º10'12,00S; Lon.:49º19'20,00O; Alt.: 332m.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-21 14:38:10-03","UFJF","CESJ","X-056/X-110","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,"?",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Nome vulgar:Canela sassafrás.Arvore atinge 25mx1,2cm.Madeira é variável do pardo avermelhado até pado claro-amarelado.","CESJX056X1",NA,NA,NA,NA,"s.n.","Museus Florestal","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-21 14:38:10-03","UFJF","CESJ","57588","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","D.S. Pifano","F.R.G. Salimena; L. Menini Neto; P.H. Nobre; J.H.C. Ribeiro","2011","02","25","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore ca. 5m, frutos imaturos verdes. Em interior de mata.","CESJ057588",NA,"2012","01","31","3228","Jardim Botânico da UFJF - Mata do Krambeck, Trilha da Divisa, saindo da Ponte. Próximo ao portão.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"36144","auto",NA,NA,NA,NA
"261","2019-11-21 14:38:10-03","UFJF","CESJ","68177","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","V.A. Campos","V.A. Campos","2013",NA,NA,"Brasil","Minas Gerais","Santos Dumont","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"Árvore, ca 12m. Indivíduo BN31. Dentro da parcela 1 da fitossociologia. Altitude 964 m.s.m.","CESJ068177",NA,"2013",NA,NA,"s.n.","RPPN Brejo Novo","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"25699","auto",NA,NA,NA,NA
"262","2019-11-21 14:38:10-03","UFJF","CESJ","31144","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","P.C.L. Faria; P.C. Zampa; F. Magalhães; P.O. Costa; L.F.A. Fazza; L.D. Meireles; S.M.S. Verar","2000","04","30","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore, 14m, frutos marrons, local inclinado.","CESJ031144",NA,"2004","05","10","139","Reserva Biológica da Represa do Grama","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA
"263","2019-11-21 14:38:10-03","UFJF","CESJ","31423","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","L.D. Meireles; S.M.S. Verardo; F. Magalhães; P.O. Costa; P.C. Zampa; L.F.A. Fazza","2000","10","21","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore, 15m, com flores secas.","CESJ031423",NA,"2004","05","10","s.n.","Reserva Biológica da Represa do Grama","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA
"264","2019-11-21 14:38:10-03","UFJF","CESJ","33559","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis; H.van der Werff","R.M. Castro; F.R.G. Salimena; P.H. Nobre; L. Fernandes","2001","06","09","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore com ca 6m de alt., na borda da mata, próximo ao curso d'água, na cachoeira. Frutos esverdeados com receptáculo escuro pintalgados de creme. Canela.","CESJ033559",NA,"2001","12",NA,"481","Reserva Biológica da Represa do Grama","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA
"265","2019-11-21 14:38:10-03","UFJF","CESJ","38739","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","L.C.S. Assis; R.C. Forzza; L.D. Meireles; V.R. Scalon; L. Menini Neto; V.R. Almeida","2002","09","22","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 10m na borda da mata, folhas discolores, receptáculo róseo e perianto negros (flores senescentes), cúpula castanha verrugosa, frutos verdes. Pouco frequente.","CESJ038739",NA,"2001","11","01","571","Reserva Biológica da Represa do Grama","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA
"266","2019-11-21 14:38:10-03","UFJF","CESJ","38740","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","L.C.S. Assis","L.C.S. Assis; R.C. Forzza; L.D. Meireles; V.R. Scalon; L. Menini Neto; V.R. Almeida","2002","09","23","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Arvoreta ca 3m no interior da mata à beira de um córrego, folhas discolores, frutos verdes e negros com a cúpula vermelha. Pouco frequente.","CESJ038740",NA,"2003","03","15","573","Reserva Biológica da Represa do Grama","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"11991","auto",NA,NA,NA,NA
"267","2019-11-21 14:38:10-03","UFJF","CESJ","59437","PreservedSpecimen","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","M. Verdi","M. Verdi; N.L.Souza; G.Klemz; D.H. Klettenberg","2010","04","14","Brasil","Santa Catarina","Grão Pará","-49.2146987915039","-28.1849994659424",NA,NA,NA,NA,"Floresta Ombrófila Densa; estádio suces. avançado. Árvore, 10m alt.","CESJ059437",NA,"2010","04","14","4443","Barra do Rio do Meio, Lat.:28º10'12,00S; Lon.:49º19'20,00O; Alt.: 332m.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"24844","auto",NA,NA,NA,NA
"268","2019-11-27 13:49:42-03","UFS","ASE","1877","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pretiosa","Ocotea pretiosa","Ness.","Roxana Barreto","Andrade-Lima, D de","1970","12","10","Brasil","Pernambuco","Ipojuca","-35.0349","-8.2356","-35.0349","-8.2356",NA,NA,"Árvore. 8. metros. Frutos imaturos.; Árvore. 8. metros. Frutos imaturos.; Mata","ASE0008218","ASE0008218","1980","11","11","70-6231","Praia do Cupe","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 16:32:41-03","UNICAMP","UEC","151633","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Barbosa, TDM","Costa, ACM","2009","08","30","Brazil","São Paulo","Valinhos","-46.931944","-22.956667","-46.931944","-22.956667","955","955","Árvore ca 16 m, frutos imaturos verdes, odor adocicado muito agradável no caule e folhas. Interior da mata.; Mata ciliar.","UEC014482","UEC014482","2009","08",NA,"209","Clube de Campo Valinhos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-01 16:32:41-03","UNICAMP","UEC","155186","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Santos, K; Baitello, JB","Santos, K","2000","05","10","Brazil","São Paulo","Campinas","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"Árvore perenifólia, zoocórica. Altura total: 7m.; altura do fuste: 3,5m. PAP: 43cm. Casca lisa; madeira moderadamente pesada.","UEC070368","UEC070368",NA,NA,NA,"1478","Mata Ribeirão Cachoeira, Campinas/Itatiba.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-01 16:32:41-03","UNICAMP","UEC","155187","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Santos, K; Baitello, JB","Santos, K","2000","07","06","Brazil","São Paulo","Campinas","-46.883333","-22.916667","-46.883333","-22.916667",NA,NA,"Árvore perenifólia, zoocórica. Altura total: 9m.; altura do fuste: 6m. PAP: 41cm. Casca lisa; madeira moderadamente pesada.","UEC070367","UEC070367",NA,NA,NA,"2772","Mata Fazenda Malabar, Campinas/Itatiba.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-01 16:32:41-03","UNICAMP","UEC","155188","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Santos, K; Baitello, JB","Santos, K","2000","08","14","Brazil","São Paulo","Campinas","-46.866667","-22.866667","-46.866667","-22.866667",NA,NA,"Árvore perenifólia, zoocórica. Altura total: 5m.; altura do fuste: 4m. PAP: 21cm. Casca lisa; madeira moderadamente pesada.","UEC070366","UEC070366",NA,NA,NA,"2892","Mata da Capoeira Grande, Campinas/Itatiba.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-01 16:32:41-03","UNICAMP","UEC","155190","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Baitello, JB","Santos, K","2000","12","13","Brazil","São Paulo","Campinas","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"Árvore perenifólia, zoocórica. Altura total: 10m.; altura do fuste: 3m. PAP: 54cm. Casca lisa; madeira modeiradamente pesada.","UEC070364","UEC070364",NA,NA,NA,"3694","Mata Ribeirão Cachoeira, Campinas/Itatiba.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-01 16:32:41-03","UNICAMP","UEC","155267","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Santos, K; Baitello, JB","Santos, K","2000","12","13","Brazil","São Paulo","Campinas","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"Árvore perenifólia; zoocórica. Altura total: 5m.; altura do fuste: 4m. PAP: 18cm. Casca lisa; madeira moderadamente pesada.","UEC070509","UEC070509","2001",NA,NA,"3693","Mata Ribeirão Cachoeira, Campinas/Itatiba.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-01 16:32:41-03","UNICAMP","UEC","155268","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Santos, K; Baitello, JB","Santos, K","2000","06","16","Brazil","São Paulo","Campinas","-46.9","-22.9","-46.9","-22.9",NA,NA,"Árvore perenifólia; zoocórica. Altura total: 10m.; altura do fuste: 6m. PAP: 45cm. Casca lisa; madeira moderadamente pesada.","UEC070508","UEC070508","2001",NA,NA,"2207","Mata Santa Helena, Campinas/Itatiba.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-01 16:32:41-03","UNICAMP","UEC","155269","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Santos, K; Baitello, JB","Santos, K","2000","05","12","Brazil","São Paulo","Campinas","-46.933333","-22.783333","-46.933333","-22.783333",NA,NA,"Árvore perenifólia; zoocórica. Altura total: 6m.; altura do fuste: 1,6m. PAP: 36cm. Casca lisa; madeira moderadamente pesada.","UEC070505","UEC070505","2001",NA,NA,"1572","Mata do Macuco, Campinas/Itatiba.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-01 16:32:41-03","UNICAMP","UEC","155500","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Santos, K","Santos, K","2000","08","23","Brazil","São Paulo","Campinas","-46.85","-22.9","-46.85","-22.9",NA,NA,"Árvore perenifólia; zoocórica. &nf;Altura total: 9m;&nf;altura do fuste: 4m;&nf;PAP: 57cm.&nf;Casca rugosa; madeira moderadamente pesada.","UEC070150","UEC070150","2001",NA,NA,"3271","Mata Malabar II, Campinas/Itatiba.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-01 16:32:41-03","UNICAMP","UEC","156127","S","Plantae","Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer","Baitello, JB","Santos, K","2001","01","31","Brazil","São Paulo",NA,"-46.866667","-22.916667","-46.866667","-22.916667",NA,NA,"Árvore perenifólia; zoocórica. Altura total: 13 m; altura do fuste 5 m.; PAP 134 cm. Casca lisa; madeira moderadamente pesada.","UEC067953","UEC067953","2001",NA,NA,"4031","Campinas/Itatiba, Mata Malabar III.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
