"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"47","2021-03-15 16:37:00-03","NY","NYBG","1171050","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","S. A. Mori","21793","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373893' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171050","NY01171050_01","R. C. Barneby","1991","07","20",NA,"Rio Cuieras, 60 Km from mouth at locality called Lago Jaradá.","-60.3529429","-2.6996631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1171061","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","E. Palheta","s.n.","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373901' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171061","NY01171061_01",NA,"1989","08","08","Manaus","Distrito Agropecuário da SUFRAMA, 90 Km ao Norte de Manaus, Rodovia 174, Km 64, depois 7 Km Leste na ZF-3, Fazenda Porto Alegre.","-59.9865854","-2.3900614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1171056","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","U. N. Maciel","62","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373897' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171056","NY01171056_01","A. S. L. da Silva","1978",NA,NA,"Santarém","Região do Tapajós, próximo de Porto Novo, picada na estrada para Belterra.","-54.959942","-2.632878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1171087","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","D. C. Daly","D823","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373909' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171087","NY01171087_01","J. W. Grimes","1980","11","05","Acará","Fazenda Borba Gato, near Rio Acará, 30 km W of Tomé Açú Paragominas road. Leave road approx. 30 km S of Tomé-Açu.","-48.1556511","-2.4145606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","194576","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","W. L. Balée","2793","South America","Brazil","Maranhão","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00194576","NY00194576_01",NA,"1986","11","03","Carutapera","Gurupiuna, Ka'apor Indian Reserve, affluent of Rio Gurupi","-46.43","-2.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1171068","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","M. Kuhlmann","308","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371855' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171068","NY01171068_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02736312","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","A. L. Pires da Silveira","861","South America","Brazil","Rondônia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3092545' target='other'> <mi>dwc_moreinfo</mi></a>","NY02736312","NY02736312_01",NA,"2016","06","05","Porto Velho","RESEX Lago do Cuniã","-63.3469","-8.2297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1135799","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","L. V. Ferreira","67","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373214' target='other'> <mi>dwc_moreinfo</mi></a>","NY01135799","NY01135799_01","M. de L. Rico-Arce","1991","01","01","Santarém","Vila de Alter do Chão, praia arenosa da Ponta do Cururu, na transição com a floresta não inundada","-55","-2.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1171102","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C. A. Cid Ferreira","9478","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373910' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171102","NY01171102_01","J. W. Grimes","1987","11","06","Monte Alegre","Serra da Paituna, próxima à Pedra do Pilão, a 30 Km de Monte Alegre.","-54.25","-1.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1171081","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C. A. Cid Ferreira","7439","South America","Brazil","Rondônia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373902' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171081","NY01171081_01","R. C. Barneby","1986",NA,NA,"Porto Velho","Área do Reservatório da Usina Hidrelétrica de Samuel.","-63.4547","-8.7517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1171063","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","G. P. Lewis","1421","South America","Brazil","Roraima","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370464' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171063","NY01171063_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","448784","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R. Saraiva","1521","South America","Brazil","Acre","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490180' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448784","NY00448784_01","R. C. Barneby","1992","04","15","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 1, M339.","-72.7","-9.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00979454","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R. de Lemos Fróes","11711","South America","Brazil","Maranhão","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979454","NY00979454_01","Y.- T. Lee; J. H. Langenheim","1940","01",NA,"São Luís","Island of São Luiz, Anil.","-44.24243","-2.550163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1171095","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C. R. Sperling","5941","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371908' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171095","NY01171095_01",NA,"1982","06","07",NA,"Serra dos Carajás; AMZA camp 3-Alfa","-50.55","-5.8","475","525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1171049","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","G. T. Prance","6987","South America","Brazil","Rondônia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373892' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171049","NY01171049_01","Y.- T. Lee","1968","08","15",NA,"Porto Velho to Cuiabá highway. Vicinity of km 117.","-63.1634635","-9.2532558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00979529","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R. de Lemos Fróes","11613","South America","Brazil","Maranhão","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082839' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979529","NY00979529_01","Y.- T. Lee; J. H. Langenheim","1939","02",NA,"São Luís","Estrada do Barreto. Island of São Luiz.","-44.3028","-2.5297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00979554","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R. de Lemos Fróes","1921","South America","Brazil","Maranhão","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082827' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979554","NY00979554_01","Y.- T. Lee; J. H. Langenheim","1932","09","16",NA,"Maracassumé river Region; Mata da Cachoeira.","-45.8917809","-1.8926301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1161301","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","B. A. Krukoff","6250","South America","Brazil","Amazonas","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371036' target='other'> <mi>dwc_moreinfo</mi></a>","NY01161301","NY01161301_01 NY01161301_02 NY01161301_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1171092","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","G. T. Prance","3951","South America","Brazil","Roraima","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373908' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171092","NY01171092_01","H. S. Irwin","1967",NA,NA,NA,"Canta Galo, Rio Mucajaí between Pratinha and Rio Apiaú.","-61.1802006","2.6780147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1171085","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C. R. Sperling","5775","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371902' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171085","NY01171085_01",NA,"1982","05","19",NA,"Serra dos Carajás. 6 km. southeast of AMZA camp N-1","-50.27","-6.5","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1171073","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","G. T. Prance","P25865","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371846' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171073","NY01171073_01",NA,"1977","11","29",NA,"BR 230, Transamazon highway; 5 km W of Ruropolis Presidente Medici towards Itaituba","-54.9608","-4.0964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1171083","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","J. R. Nascimento","660","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373900' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171083","NY01171083_01","L. H. P. Martins","1994","11","21",NA,"Estrada de acesso.","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1171091","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","G. T. Prance","1914","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371863' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171091","NY01171091_01",NA,"1965","11","02",NA,"Road BR 22, Capanema to Maranhao, km. 98. Note: Site on label may not match fieldbook.","-46.52313","-1.776309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","755133","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C. A. Sothers","74","South America","Brazil","Acre","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490185' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755133","NY00755133_01","H. C. de Lima",NA,NA,NA,"Tarauacá","Rod. AC-40 km-54, margem direita, ramal da colonia.","-67.57","-10.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1171084","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C. C. Berg","BG766","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371899' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171084","NY01171084_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1171069","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","J. M. Pires","12490","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371107' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171069","NY01171069_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1171080","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","E. de Oliveira","4331","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370525' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171080","NY01171080_01",NA,"1968","04","27",NA,"Rio Jarí, Monte Dourado, margem direita do rio.","-52.5338101","-0.86071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1171094","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","C. R. Sperling","5775","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371857' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171094","NY01171094_01",NA,"1982","05","19",NA,"Serra dos Carajás. 6 km. southeast of AMZA camp N-1","-50.27","-6.5","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1161302","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","G. T. Prance","14713","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373891' target='other'> <mi>dwc_moreinfo</mi></a>","NY01161302","NY01161302_01 NY01161302_02","M. T. K. Arroyo","1971",NA,NA,NA,"Serra near Namorado Novo, watershed between Rio Curuquetê & Rio Madeira at Abunã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1171059","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","A. A. de Oliveira","342","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373899' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171059","NY01171059_01","R. C. Barneby","1992",NA,NA,NA,"Distrito Agropecuário, 90 km NNE de Manaus. Reserva. 1501 (km 41)","-59.6854736","-2.3153702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1171106","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","J. C. da Costa","s.n.","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373907' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171106","NY01171106_01","R. C. Barneby","1980","07","11","Manaus","Distrito Agropecuário da SUFRAMA, Rodovia BR-174, Km 64 depois 23 Km Leste na ZF-3, Fazenda Esteio.","-59.8885828","-2.4292245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1171078","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","N. T. da Silva","594","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371904' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171078","NY01171078_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1171077","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","M. G. da Silva","2412","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371901' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171077","NY01171077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","1171058","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","G. T. Prance","14713","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373890' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171058","NY01171058_01","M. T. K. Arroyo","1971",NA,NA,NA,"Serra near Namorado Novo, watershed between Rio Curuquetê & Rio Madeira at Abunã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","1171098","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R. de Lemos Fróes","23544","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371858' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171098","NY01171098_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","1171072","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","J. E. L. S. Ribeiro","1887","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373905' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171072","NY01171072_01","L. H. P. Martins","1997","03",NA,"Manaus","Reserva Florestal Ducke-Estrada de acesso.","-60.0250015258789","-3.10193991661072",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","1171075","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber",NA,"5627","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373906' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171075","NY01171075_01","Y.- T. Lee","1969",NA,NA,"Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","448785","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","R. Saraiva","1521","South America","Brazil","Acre","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490181' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448785",NA,"R. C. Barneby","1992","04","15","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 1, M339.","-72.7","-9.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","755165","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","parvifolia","Hymenaea parvifolia","Huber","D. C. Daly","6908","South America","Brazil","Acre","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=908901' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755165",NA,"R. C. Barneby","1991","06","08","Xapuri","BR 317 (Estrada Rio Branco-Brasiléia) approx. 10 km W of km 68","-67.75","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
