"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"178","2021-03-01 16:37:44-03","UNICAMP","UEC","84759","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Rodrigues, RR; Ivanauskas, NM; Malamud, R","41","1994","07","20",NA,"Brazil",NA,NA,"Árvore ca. 15m alt. flores velhas e frutos verdes. Mata mesófila semidecídua.","UEC146137","Magnoliopsida",NA,"(Spreng.) Harms","Rodrigues, RR","São Paulo","Novo Horizonte","Mata Serrinha. Fazenda Rio Morto","-49.2200012207031","-21.4599990844727",NA,NA,"UEC146137",NA,NA,"1994",NA,NA,"32394","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:37:44-03","UNICAMP","UEC","38135","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Felippe, GM; Esteves, LM; Válio, IFM","16108","1984","05","31",NA,"Brazil",NA,NA,"Árvore de grande porte, em início e de frutificação.","UEC146129","Magnoliopsida",NA,"(Spreng.) Harms",NA,"São Paulo","São Carlos","Estrada para Santa Eudóxia","-47.8899993896484","-22.0100002288818",NA,NA,"UEC146129",NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:37:44-03","UNICAMP","UEC","51833","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Aguiar, OT","170","1986","06","24",NA,"Brazil",NA,NA,"Árvores com frutos, à direita do angelim, área de inundação.","UEC146138","Magnoliopsida",NA,"(Spreng.) Harms",NA,"São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"UEC146138",NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-04-22 16:22:56-03","UFPB","JPB","40293","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Gadelha Neto, PC; Pessoa, MC","2290","2008","05","22","Southern America","Brasil",NA,NA,"; HABITAT: Mata Serrana; DESC: Substrato areno-argiloso. Árvore com cerca de 30m. Folhas simples, coriáceas, congestas. Todas as partes da planta exalam cheiro de alho.",NA,"Angiosperma","Dicotyledon","(Vell.) Moq.",NA,"Paraíba","Monteiro","Serra de Jabitacá","-37.332778","-7.841944",NA,NA,NA,"-37.332778","-7.841944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-06 09:56:59-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Araújo, A.C.","s.n.","1894","09",NA,NA,"Brasil",NA,NA,"Arbor excelsa. In sylvis. Ex Herb. Magalhães Gomes n. 2208",NA,NA,NA,"(Spreng.) Harms","Ferreira, M.V.","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,NA,"1997","11",NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-04 13:19:34-03","UDESC","LUSC","3825","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Meneguzzi, A.",NA,"2009","10","28",NA,"Brasil",NA,NA,NA,"LUSC007428",NA,NA,"(Spreng.) Harms","Stang, M.","Santa Catarina","Lages","Parque municipal.","-50.326099395752","-27.8160991668701",NA,NA,"LUSC007428",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-01-17 11:25:02-02","PUCRS","MPUC","5650","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia",NA,NA,"1984","05","09","South America","Brasil",NA,NA,NA,NA,NA,"Caryophyllales","(Spreng.) Harms.",NA,"PR","Guaraqueçaba","Litoral, Junto ao Oceano atlântico","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto","Magnoliopsida",NA,NA,"1",NA,NA,NA
"185","2019-11-08 08:54:42-03","FURB","FURB","1615","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","Pereira, B.A.S.",NA,"1996","05","02",NA,"Brasil",NA,NA,NA,"FURB02943",NA,NA,"Moq.","Pereira, BAS","Minas Gerais","Arinos",NA,"-46.105598449707","-15.9168996810913",NA,NA,"FURB02943",NA,NA,"1996","05","02","73882","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:04:31-03","FURB","FURB","515","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Ribas, O.S.; Silva, J.M.","6921","2005","06","30",NA,"Brasil",NA,NA,NA,"FURB02944",NA,NA,"(Spreng.) Harms","Hatschbach, G","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo.","-51.9569444","-23.9175",NA,NA,"FURB02944","-51.9569444","-23.9175000","2005","06","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-16 17:51:33-03","UCS","HUCS","1338","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Hatschbach, G.","47838","1984","05","09",NA,"Brasil",NA,NA,"árvore 15 m, flor verde; mata pluvial",NA,"Angiospermae","Caryophyllales","(Spr.) Harms","Hatschbach, G.","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"1984","07",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-04-27 16:11:04-03","UFES","VIES","13108","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Bautista, H.P.","1018","1985","06","18",NA,"Brasil",NA,NA,NA,"VIES013108",NA,NA,"(Spreng.) Harms","Pinto, G.C.P.","Bahia","Feira de Santana","São José da Itapororoca.","-38.9667015075684","-12.2666997909546",NA,NA,"VIES013108",NA,NA,"1985","06",NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-04-27 16:11:04-03","UFES","VIES","31863","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Couto, D.R.","1657","2010","09","30",NA,"Brasil",NA,NA,NA,"VIES031863",NA,NA,"(Spreng.) Harms","Couto, D.R.","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,"VIES031863",NA,NA,"2010","09","30","26101","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-04-27 16:11:04-03","UFES","VIES","20854","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Oliveira, R.N.","522","1993","06","04",NA,"Brasil",NA,NA,NA,"VIES020854",NA,NA,"(Spreng.) Harms","Menandro, M.S.","Espírito Santo","Aracruz","Caboclo Bernardo.","-40.2733001708984","-19.8202991485596",NA,NA,"VIES020854",NA,NA,"1993","06","17","37987","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-04-27 16:11:04-03","UFES","VIES","20165","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Acácio, G.","42","1993","04","01",NA,"Brasil",NA,NA,NA,"VIES020165",NA,NA,"(Spreng.) Harms","Folli, D.A.","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES020165",NA,NA,"1993","06",NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-04-27 16:11:04-03","UFES","VIES","10594","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Botelho, R.M.; Assis, A.M.; Cribari, R.S. & Rezende, J.D.","11","2010","04","16",NA,"Brasil",NA,NA,NA,"VIES010594",NA,NA,"(Spreng.) Harms","Assis, A.M.","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701","80","80","VIES010594",NA,NA,"2010","04","16","16451","auto",NA,NA,NA,NA,NA,NA,NA
"193","2021-02-12 18:12:25-03","UFES","VIES","974","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Satomi, I.","s.n.","1986","04","20",NA,"Brasil",NA,NA,NA,"VIES000974",NA,NA,"(Spreng.) Harms","Furlan, A.","Espírito Santo","Cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,"VIES000974",NA,NA,"1989",NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-09-27 18:05:53-03","UFES","VIES","38177","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Oliveira, A.A. de","1","2014","10","27",NA,"Brasil",NA,NA,NA,"VIES038177",NA,NA,"(Spreng.) Harms","Moura, R.","Espírito Santo","Mimoso do Sul",NA,"-41.3664016723633","-21.0641994476318",NA,NA,"VIES038177",NA,NA,"2015","10","14","29430","auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-06-27 10:26:15-03","UFES","VIES","40458","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Ribeiro, M.","1163","2015","09","03",NA,"Brasil",NA,NA,NA,"VIES040458",NA,NA,"(Spreng.) Harms",NA,"Espírito Santo","Viana",NA,"-40.4961013793945","-20.3903007507324",NA,NA,"VIES040458",NA,NA,NA,NA,NA,"15195","auto",NA,NA,NA,NA,NA,NA,NA
"196","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","917","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Williams et al.","686","1988","02","09",NA,"Bolivia",NA,NA,"Tree 15 m tall, 45 cm. dia.; whole plant with stench of garlic, bark thin, smooth, wood not hard but difficult to split.","BOTUW000917",NA,NA,"(Spreng.) Harms","M. Nee","Santa Cruz",NA,"Andres Ibanez, Jardin Bot., 12 Km. E of Santa Cruz.",NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","919","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"BOTUW000919",NA,NA,"(Spreng.) Harms",NA,"Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-08-16 08:40:30-03","UTFPR","HCF","13930","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","M.G. Caxambu","5187","2014","05","08",NA,"Brasil",NA,NA,"árvore emergente, ca. 25 m. Frutos imaturos verdes. Folhas odoríferas. Comum.",NA,NA,NA,"(Spreng.) Harms","M.G. Caxambu","PR","Fênix","RPPN Vila Rica - Propriedade de Bernard","-51.963","-23.867333","340","340",NA,"51°57'46,8 W","23°52'02,4 S","2014","05","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-08-16 08:40:30-03","UTFPR","HCF","13966","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","M.G. Caxambu","5223","2014","05","16",NA,"Brasil",NA,NA,"árvore ca. 23 m, com forte odor a alho. Frutos imaturos verdes, alados. Orla de floresta.",NA,NA,NA,"(Spreng.) Harms","M.G. Caxambu","PR","Fênix","RPPN Vila Rica - Propriedade de Bernard","-51.962778","-23.872222","318","318",NA,"51°57'46 W","23°52'20 S","2014","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-08-16 08:40:30-03","UTFPR","HCF","14820","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","M.G. Caxambu","5510","2014","07","18",NA,"Brasil",NA,NA,"árvore ca. 8 m, emergente. Frutos imaturos verdes.",NA,NA,NA,"(Spreng.) Harms","M.G. Caxambu","PR","Fênix","RPPN Porto Velho, Propriedade de Ivan","-51.951139","-23.893139","347","347",NA,"51°57'04,1 W","23°53'35,3 S","2014","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-09-13 16:53:12-03","UTFPR","HCF","29359","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","J.E.M. Nascimento","202","2019","03","27",NA,"Brasil",NA,NA,"árvore. Inflorescências verdes, odoríferas. Visitada por abelhas Euglossini e Apis.",NA,NA,NA,"(Spreng.) Harms","A. Rosado","PR","Maringá","Distrito de Iguatemi. Fazenda Experimen","-51.95","-23.416667",NA,NA,NA,"51°57'00 W","23°25'00 S","2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-09-13 16:53:12-03","UTFPR","HCF","25628","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","P.E.R. Carvalho",NA,"2002","06","26",NA,"Brasil",NA,NA,"árvore 15 m, flores verde-amareladas, frutos imaturos verdes. Beira da mata, junto à estrada.",NA,NA,NA,"(Spreng.) Harms","M.C. Dias","PR","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,"2002",NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA
"203","2019-09-13 16:53:12-03","UTFPR","HCF","5997","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","O.S. Ribas","6940","2005","07","02",NA,"Brasil",NA,NA,"Árvore, 10m, forte odor de alho, fruto imaturo. Floresta estacional semidecidual.",NA,NA,NA,"(Spreng.) Harms","G. Hatschbach","PR","Fênix","Parque Estadual Vila Rica do Espírito","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,"2005",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"204","2019-08-16 08:40:30-03","UTFPR","HCF","17030","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","M.C. Dias",NA,"1986","05","15",NA,"Brasil",NA,NA,"árvore cerca de 20 m alt.; frutos imaturos verdes; cheiro intenso.",NA,NA,NA,"(Spreng.) Harms","M.C. Dias","PR","Londrina","Bosque de Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"1986",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"205","2019-08-16 08:40:30-03","UTFPR","HCF","14840","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","I.A.S. Galli",NA,"2014","08","16",NA,"Brasil",NA,NA,"árvore ca. 8 m. Frutos imaturos verdes.",NA,NA,NA,"(Spreng.) Harms","M.G. Caxambu","PR","Paraíso do Norte","Fazenda Mineira - Rio Ivaí","-52.6021995544434","-23.2807998657227",NA,NA,NA,NA,NA,"2014","09","23","15549","auto",NA,NA,NA,NA,NA,NA,NA
"206","2019-09-13 16:53:12-03","UTFPR","HCF","12289","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","E.D. Lozano","984","2012","07","03",NA,"Brasil",NA,NA,"árvore, 14 m, frutos imaturos verdes. Mata ciliar de Floresta Estacional Semidecidual (Resgate de Flora UHE Mauá).",NA,NA,NA,"(Spreng.) Harms","E.D. Lozano","PR","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-06-29 09:31:44-03","UFRRJ","RBR","10789","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","L.F.T. Menezes","1344","2004","12","23",NA,"Brasil",NA,NA,NA,"RBR00010789",NA,NA,"(Spreng.) Harms",NA,"Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da GAeta, formação florestal sobre cordão arenoso, próximo ao embasamento do pico da Marambaia.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-06-29 09:31:44-03","UFRRJ","RBR","25630","S","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","I.M. Silva","389","1995","07","12",NA,"Brasil",NA,NA,NA,"RBR00025630",NA,NA,"(Spreng.) Harms",NA,"Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"209","2013-04-01 09:17:27-03","IPT","BCTW","627","S","Plantae",NA,"Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Spreng.) Harms",NA,"Minas Gerais","Guarani",NA,"-43.0469","-21.3522",NA,NA,NA,NA,NA,NA,NA,NA,"13577","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"210","2013-04-01 09:17:27-03","IPT","BCTW","8786","S","Plantae",NA,"Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"sinonímia: Gallesia gorarema",NA,"Magnoliophyta",NA,"(Spreng.) Harms",NA,"Paraná","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"211","2013-04-01 09:17:27-03","IPT","BCTW","625","S","Plantae",NA,"Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Spreng.) Harms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"212","2013-04-01 09:17:27-03","IPT","BCTW","10967","S","Plantae",NA,"Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Relatório: 3970",NA,"Magnoliophyta",NA,"(Spreng.) Harms",NA,"Mato Grosso do Sul","Batayporã e Bataguassú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"213","2013-04-01 09:17:27-03","IPT","BCTW","626","S","Plantae",NA,"Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Spreng.) Harms",NA,"São Paulo","Jaboticabal","Estação Ferroviária Córrego Rico","-48.32","-21.25",NA,NA,NA,NA,NA,NA,NA,NA,"22420","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"214","2013-04-01 09:17:27-03","IPT","BCTW","88","S","Plantae",NA,"Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Spreng.) Harms",NA,"São Paulo","São Paulo","Horto Florestal","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"215","2013-04-01 09:17:27-03","IPT","BCTW","628","S","Plantae",NA,"Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Spreng.) Harms",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"216","2013-04-01 09:17:27-03","IPT","BCTW","10365","S","Plantae",NA,"Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"sinonímia: Gallesia gorarema",NA,"Magnoliophyta",NA,"(Spreng.) Harms",NA,"Paraná","Porecatu",NA,"-51.3792","-22.7558",NA,NA,NA,NA,NA,NA,NA,NA,"15305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"217","2013-04-01 09:17:27-03","IPT","BCTW","18779","S","Plantae",NA,"Gallesia","integrifolia","Gallesia integrifolia",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Spreng.) Harms",NA,"Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"218","2021-03-21 19:37:56-03","UFC","EAC","10466","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","Martins, P.; Nunes, E.","s.n.","1981","06","26","Southern America","Brasil",NA,NA,"Árvore de 12-15m, fruto marrom.; Mata","EAC0010466","Dicotyledon",NA,"(Vell.) Moq.","Fernandes, A.; Bezerra, P.","Ceará","Maranguape","Serra de Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,NA,"1981","07","30","40608","auto",NA,NA,NA,NA,NA,NA,NA
"219","2021-03-21 19:37:56-03","UFC","EAC","4006","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","Fernandes, A.; Matos, F.J.A.","EAC4006","1978","07","06","Southern America","Brasil",NA,NA,"Árvore, toda a planta tem cheiro forte de alho.","EAC0004006","Dicotyledon",NA,"(Vell.) Moq.","Fernandes, A.; Bezerra, P.","Ceará","Ubajara","Parque Nacional de Ubajara - Serra da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,NA,NA,NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA
"220","2021-03-21 19:37:56-03","UFC","EAC","8668","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","Fernandes, A.","EAC8668","1980","05","22","Southern America","Brasil",NA,NA,"Árvore com ardor de alho.","EAC0008668","Dicotyledon",NA,"(Vell.) Moq.","Fernandes, A.; Bezerra, P.","Ceará","Ubajara","Próximo à Gruta de Ubajara, Ch. da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,NA,"1980","05","26","27385","auto",NA,NA,NA,NA,NA,NA,NA
"221","2021-03-21 19:37:56-03","UFC","EAC","27663","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","gorazema","Gallesia gorazema","Fernandes, A.","EAC27663","1998","11","16","Southern America","Brasil",NA,NA,"Árvore.","EAC0027663","Dicotyledon",NA,"(Vell.) Moq.","Nunes, E.","Ceará",NA,"Serra de Maranguape, Vertente Oeste",NA,NA,NA,NA,NA,NA,NA,"1999","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-21 19:37:56-03","UFC","EAC","47983","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Souza, E.B.; Marreira, E.M.; et al.","1687","2009","04","03","Southern America","Brasil",NA,NA,"Árvore, ca. 20m, folha coriácea, infloresc. com pedúnculo e ráquis verde. Forte cheiro de alho e indicadora de terras férteis.; Mata úmida","EAC0047983","Dicotyledon",NA,"(Spreng.) Harms","Souza, E.B.","Ceará","Ubajara","Pl. Ibiapaba, Sítio São Luís, Floresta Subperenifólia Tropical Plúvio-Nebular","-40.905278","-3.798333","913","913",NA,"-40.905278","-3.798333","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-21 19:37:56-03","UFC","EAC","57068","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Douglas Francisco","s.n.","2014","03","23","Southern America","Brasil",NA,NA,"Árvore nativa; coletada na área da Centroflora.; Mata Atlântica e Cerrado.","EAC0057068","Dicotyledon",NA,"(Spreng.) Harms","Andrade, I.M.","São Paulo","Botucatu",NA,"-48.524167","-22.958056",NA,NA,NA,"-48.524167","-22.958056","2014","09","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:39:23-03","MBM","MBM","109220","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Hatschbach, G.; et al.; et al.","50394",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM109220",NA,NA,"(Spreng.) Harms","Hatschbach, G.","Minas Gerais","Itaobim","Pasmado","-41.5032997131348","-16.5617008209229",NA,NA,"MBM109220",NA,NA,NA,NA,NA,"19493","auto",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:39:23-03","MBM","MBM","332202","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Francisco, E.M.","s.n.","2002","10","08","Southern America","Brazil",NA,NA,"Árvore com 7m; fruto de cor verde; borda da mata","MBM332202",NA,NA,"(Spreng.) Harms","Mansanares, M.E.","Paraná","Alvorada do Sul","Fazenda São José","-51.2310981750488","-22.7803001403809",NA,NA,"MBM332202",NA,NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:39:23-03","MBM","MBM","22017","PreservedSpecimen","Plantae","Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","Hatschbach, G.","29734",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM022017",NA,NA,"(Spreng.) Harms","Hatschbach, G.","Paraná","Antonina","Serrinha","-48.7118988037109","-25.4286003112793",NA,NA,"MBM022017",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
