"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","minimumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"212","2015-09-04 20:37:13-03","MNHN","RECOLNAT_MNHN_P","P05202864","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Irwin, H.S.|Wasshausen, D.C.|Maxwell, H.",NA,"1968","1","21",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202864' target='other'> <mi>dwc_moreinfo</mi></a>","P05202864",NA,NA,"Benth.",NA,NA,"75km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão.",NA,"P05202864_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18923",NA,NA
"213","2015-09-04 20:37:13-03","MNHN","RECOLNAT_MNHN_P","P05202865","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Glaziou",NA,"1894","11","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202865' target='other'> <mi>dwc_moreinfo</mi></a>","P05202865",NA,NA,"Benth.",NA,"Goiás","Morro da Canastra.",NA,"P05202865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21387",NA,NA
"214","2015-09-04 20:37:13-03","MNHN","RECOLNAT_MNHN_P","P05202866","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Glaziou",NA,"1894","9","7",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202866' target='other'> <mi>dwc_moreinfo</mi></a>","P05202866",NA,NA,"Benth.",NA,"Goiás","Bois du Ribeirão do Inferno, prés de Meia Ponte.",NA,"P05202866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2015-09-04 20:37:13-03","MNHN","RECOLNAT_MNHN_P","P05202867","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Glaziou",NA,"1895","9","21",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202867' target='other'> <mi>dwc_moreinfo</mi></a>","P05202867",NA,NA,"Benth.",NA,NA,"Goyaz. Pouso do Corrego do Cachorro.",NA,"P05202867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21386",NA,NA
"216","2015-09-04 20:37:13-03","MNHN","RECOLNAT_MNHN_P","P05202870","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Glaziou",NA,"1892","4","21",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202870' target='other'> <mi>dwc_moreinfo</mi></a>","P05202870",NA,NA,"Benth.",NA,"Goiás","Parauna a Congonha da Serra.",NA,"P05202870_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19333",NA,NA
"217","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202871","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa",NA,NA,"1835","3","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202871' target='other'> <mi>dwc_moreinfo</mi></a>","P05202871",NA,NA,"Benth.",NA,NA,"Curvelo.",NA,"P05202871_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202872","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Gardner",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202872' target='other'> <mi>dwc_moreinfo</mi></a>","P05202872",NA,NA,"Benth.",NA,"Piauí",NA,NA,"P05202872_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3165",NA,NA
"219","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202873","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Glaziou",NA,"1882","6","9",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202873' target='other'> <mi>dwc_moreinfo</mi></a>","P05202873",NA,NA,"Benth.",NA,"Minas Gerais","Entre Queluz et Carandahy.",NA,"P05202873_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13837",NA,NA
"220","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202874","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202874' target='other'> <mi>dwc_moreinfo</mi></a>","P05202874",NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,"P05202874_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"562",NA,NA
"221","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202876","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Glaziou",NA,"1882","6","9",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202876' target='other'> <mi>dwc_moreinfo</mi></a>","P05202876",NA,NA,"Benth.",NA,"Minas Gerais","Entre Queluz et Carandahy dans le camp.",NA,"P05202876_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13837",NA,NA
"222","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202877","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Irwin, H.S.|Santos, R.R.|Souza, R.|Fonseca, S.F.",NA,"1969","2","13",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202877' target='other'> <mi>dwc_moreinfo</mi></a>","P05202877",NA,NA,"Benth.",NA,"Minas Gerais","50km NE of Francisco Sá, road to Salinas.",NA,"P05202877_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23254",NA,NA
"223","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202878","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Richard",NA,NA,NA,NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202878' target='other'> <mi>dwc_moreinfo</mi></a>","P05202878",NA,NA,"Benth.",NA,NA,NA,NA,"P05202878_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202879","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Naudin",NA,NA,NA,NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202879' target='other'> <mi>dwc_moreinfo</mi></a>","P05202879",NA,NA,"Benth.",NA,NA,NA,NA,"P05202879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202880","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Bernardi, A.L.",NA,"1957","4","23",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202880' target='other'> <mi>dwc_moreinfo</mi></a>","P05202880",NA,NA,"Benth.",NA,NA,"SE de Sta Elena. Cuayana Venesol.","900","P05202880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6776",NA,NA
"226","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202881","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Smith, A.C.",NA,"1937","11","9",NA,"Guiana British","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202881' target='other'> <mi>dwc_moreinfo</mi></a>","P05202881",NA,NA,"Benth.",NA,NA,"Basin of Rupununiu River: Isherton.",NA,"P05202881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2426",NA,NA
"227","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202882","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Schomburgk",NA,"1842","1","1",NA,"Guiana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202882' target='other'> <mi>dwc_moreinfo</mi></a>","P05202882",NA,NA,"Benth.",NA,NA,"Roraima.",NA,"P05202882_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"689",NA,NA
"228","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202883","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Schomburgk",NA,"1842","1","1",NA,"Guiana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202883' target='other'> <mi>dwc_moreinfo</mi></a>","P05202883",NA,NA,"Benth.",NA,NA,"Roraima.",NA,"P05202883_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"689",NA,NA
"229","2015-09-04 20:37:14-03","MNHN","RECOLNAT_MNHN_P","P05202884","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Pipoly, J.J.|Gharbarran, G.",NA,"1986","12","20",NA,"Guiana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202884' target='other'> <mi>dwc_moreinfo</mi></a>","P05202884",NA,NA,"Benth.",NA,NA,"E. Berbice-Corentyne Region: Cow Savanna along S bank of Canje River, W of Digitima Creek.",NA,"P05202884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9487",NA,NA
"230","2015-09-04 20:37:13-03","MNHN","RECOLNAT_MNHN_P","P05202869","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Pereira Neto, M.|Mendonça, R.C.|Walter, B.M.T.|Dias, B.J.",NA,"1989","3","4",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202869' target='other'> <mi>dwc_moreinfo</mi></a>","P05202869",NA,NA,"Benth.",NA,"Minas Gerais","Rodovia BR-040 (Brasília-Belo Horizonte) entre Paracatu e João Pinheiro.",NA,"P05202869_01","-46.874698638916","-17.2222003936768",NA,"Paracatu","72344","auto",NA,NA,NA,NA,NA,NA,NA,"272",NA,NA
"231","2020-10-01 14:23:47-03","JBB","HEPH","15110","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Mendonça, RC; Oliveira, NR de","3903","1999","03","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Benth.","Munhoz, CBR","Tocantins","Ilha do Bananal Parque Nacional do Araguaia, Rio Araguaia","235",NA,"-50.481111","-10.4625","235","Lagoa da Confusão",NA,NA,"2002","-50.481111","-10.4625",NA,NA,NA,NA,NA,NA,NA
"232","2020-10-01 14:23:47-03","JBB","HEPH","15079","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Aparecida-Silva, M","3992","1999","03","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Benth.","Passos, FB","Tocantins","Ilha do Bananal Parque Nacional do Araguaia","240",NA,"-50.483056","-10.471111","240","Lagoa da Confusão",NA,NA,"2010","-50.483056","-10.471111",NA,NA,NA,NA,NA,NA,NA
"233","2020-10-01 14:23:47-03","JBB","HEPH","14655","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Fonseca, ML","1947","1998","06","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Benth.","Munhoz, CBR","Goiás","Estrada para Riachão a aproximadamente 2km da cidade fazenda macaco","525",NA,"-49.218889","-14.476389","525","Uruaçu",NA,NA,"1998","-49.218889","-14.476389",NA,NA,NA,NA,NA,NA,NA
"234","2020-10-01 14:23:47-03","JBB","HEPH","26804","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ramos, AE; et al.","2039","2010","07","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Benth.","Passos, FB","Distrito Federal","Núcleo Rural Fazenda Larga - FL 9","1027",NA,NA,NA,"1027","Planaltina",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-10-01 14:23:47-03","JBB","HEPH","27077","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ramos, AE; et al.","2301","2010","09","15","Southern America","Brasil",NA,NA,"coordenadas em UTM: 236962/ 8280886",NA,"Dicotyledon","Myrtales","Benth.","Oliveira, MS","Distrito Federal","Núcleo Rural Fazenda Larga; FL 77; leito seco do riacho desviado","977",NA,NA,NA,"977","Planaltina",NA,NA,"2010",NA,NA,"09",NA,NA,NA,NA,NA,NA
"236","2020-10-01 14:23:47-03","JBB","HEPH","27106","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ramos, AE; et al.","2330","2010","09","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Benth.","Passos, FB","Distrito Federal","Núcleo Rural Fazenda Larga, FL 70",NA,NA,NA,NA,NA,"Planaltina",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-01 14:23:47-03","JBB","HEPH","5520","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ramos, AE","808","1987","01","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Benth.","Ramos, AE","Distrito Federal","Fercal",NA,NA,NA,NA,NA,"Sobradinho",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-10-01 14:23:47-03","JBB","HEPH","616","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ferreira, MB","596","1971","09","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","Benth.","Munhoz, CBR","Goiás","Sítio Novo",NA,NA,"-47.9502983093262","-16.2525005340576",NA,"Luziânia","83221","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:38:26-03","UFMG","BHCB","128394","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Álvaro, CF","s.n.","2008","09","24","Southern America","Brasil",NA,NA,"Arbusto, 1,10m. Flores brancas (BCMV5).",NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Bacia do Córrego dos Pereiras.","1058",NA,"-43.780194","-18.420694","1058","Gouveia",NA,NA,NA,"-43.780194","-18.420694",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:38:26-03","UFMG","BHCB","130244","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Felix, DF","41","2007","01","08","Southern America","Brasil",NA,NA,"Arbustiva de 1,5 metros. Frutos imaturos verdes.",NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Museu de História Natural e Jardim Botânico UFMG, Coletada na mata da Angico próxima aos eucaliptos. Área 6.","826",NA,"-43.915972","-19.891611","826","Belo Horizonte",NA,NA,NA,"-43.915972","-19.891611",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:38:26-03","UFMG","BHCB","135305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Mendes, MS; Carvalho, WAC","s.n.","2008","01","23","Southern America","Brasil",NA,NA,"Cerrado, arbusto","BHCB002844","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Votorantin Metais.","525",NA,"-45.232778","-18.185","525","Três Marias",NA,NA,"2011","-45.232778","-18.185","02","22",NA,NA,NA,NA,NA
"242","2020-12-11 11:38:26-03","UFMG","BHCB","135739","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Moreira, NC; Moreira, BC","99","2009","09","08","Southern America","Brasil",NA,NA,"Arbusto, ca 1m de altura; capoeira; flores brancas.","BHCB002850","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Fazenda São José","855",NA,"-44.049167","-19.825","855","Ribeirão das Neves",NA,NA,"2011","-44.049167","-19.825","02","22",NA,NA,NA,NA,NA
"243","2020-12-11 11:38:26-03","UFMG","BHCB","176761","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","35","2015","04","08","Southern America","Brasil",NA,NA,"Arbusto/arvoreta; ca. 2,0m alt; frutos roxos.; Campo Rupestre Quartzitico",NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","RPPN Andaime","983",NA,"-43.824167","-20.175","983","Rio Acima",NA,NA,"2015","-43.824167","-20.175","11",NA,NA,NA,NA,NA,NA
"244","2020-12-11 11:38:26-03","UFMG","BHCB","176801","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","78","2015","04","09","Southern America","Brasil",NA,NA,"Prensado no álcool; Arbusto; ca. 1,0m alt; Campo Rupestre Quartzitico",NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","RPPN Andaime","983",NA,"-43.824167","-20.175","983","Rio Acima",NA,NA,"2015","-43.824167","-20.175","11",NA,NA,NA,NA,NA,NA
"245","2020-12-11 11:38:26-03","UFMG","BHCB","178684","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Paiva, JAM; Tomich, S; Nascimento, L","683","2015","08","21","Southern America","Brasil",NA,NA,"Prensado em álcool; Arbusto; ca. 1,5m alt; flores brancas.; Campo Cerrado",NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","RPPN Cata Branca",NA,NA,"-43.848611","-20.228611",NA,"Itabirito",NA,NA,"2015","-43.848611","-20.228611","11",NA,NA,NA,NA,NA,NA
"246","2020-12-11 11:38:26-03","UFMG","BHCB","185123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Rezende, SG; Justo, AG","5783","2015","04","07","Southern America","Brasil",NA,NA,"Arbusto; Campo sujo","BHCB185123","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Bacia do Córrego do Andaime","905",NA,"-43.800833","-20.172222","975","Rio Acima",NA,NA,NA,"-43.800833","-20.172222",NA,NA,NA,NA,NA,NA,NA
"247","2020-12-11 11:38:26-03","UFMG","BHCB","185168","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Rezende, SG; Justo, AG","5828","2015","04","06","Southern America","Brasil",NA,NA,"Arbusto; Cerrado Ralo","BHCB185168","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Bacia do Córrego do Andaime","930",NA,"-43.808889","-20.168056","960","Rio Acima",NA,NA,NA,"-43.808889","-20.168056",NA,NA,NA,NA,NA,NA,NA
"248","2020-12-11 11:38:26-03","UFMG","BHCB","185354","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Rezende, SG; Justo, AG","6014","2015","03","31","Southern America","Brasil",NA,NA,"Arbusto; Campo sujo","BHCB185354","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Pico do Itabirito","1200",NA,"-43.863611","-20.264722","1340","Itabirito",NA,NA,NA,"-43.863611","-20.264722",NA,NA,NA,NA,NA,NA,NA
"249","2020-12-11 11:38:26-03","UFMG","BHCB","49315","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Stehmann, JR; Franceschinelli, EV; Jacobi, CM","2609","1999","09","24","Southern America","Brasil",NA,NA,"Arbusto, cerrado, flores com pétalas e estames brancos.",NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Galheiro.",NA,NA,"-47.156667","-19.226944",NA,"Perdizes",NA,NA,NA,"-47.156667","-19.226944",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-11 11:38:26-03","UFMG","BHCB","73815","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Fonseca, A; Alves, T","209","2001","02","13","Southern America","Brasil",NA,NA,NA,"BHCB002846","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Estação Ecológica da UFMG",NA,NA,"-43.9725","-19.874444",NA,"Belo Horizonte",NA,NA,"2011","-43.9725","-19.874444","02","22",NA,NA,NA,NA,NA
"251","2020-12-11 11:38:26-03","UFMG","BHCB","72959","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Barreto, HLM","8649",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-11 11:38:26-03","UFMG","BHCB","72962","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Barreto, HLM","6661",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-11 11:38:26-03","UFMG","BHCB","72965","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Barreto, HLM","449",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-11 11:38:26-03","UFMG","BHCB","72966","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Magalhães, GM","15",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-11 11:38:26-03","UFMG","BHCB","138077","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Rezende, SG; Santos, MVC; Rezende, EG","3223","2009","08","13","Southern America","Brasil",NA,NA,NA,"BHCB002847","Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,"750",NA,"-45.2522010803223","-19.736400604248","750","Bom Despacho","30831","auto","2011",NA,NA,"02","22",NA,NA,NA,NA,NA
"256","2020-12-11 11:38:26-03","UFMG","BHCB","72960","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Barreto, HLM","9306",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-43.6002998352051","-18.2493991851807",NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-11 11:38:26-03","UFMG","BHCB","70197","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Proença, CEB","2241",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-46.4933013916016","-16.5041999816895",NA,"Natalândia","22508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-11 11:38:26-03","UFMG","BHCB","25692","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-11 11:38:26-03","UFMG","BHCB","25692","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-11 11:38:26-03","UFMG","BHCB","25670","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-11 11:38:26-03","UFMG","BHCB","72961","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Barreto, HLM","6662",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"-43.8513984680176","-19.7696990966797",NA,"Santa Luzia","19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
