"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"254","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in prov. S. Paulo in silvis primaevis prope Portum Felicem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Riedel, L; Langsdorff, GH (Baron)","672",NA,NA,NA,"Southern America","Brazil",NA,NA,"Mandioca",NA,NA,NA,"In silvaticis umbrosis prope Mandioca.; HABITAT: In silvaticis umbrosis prope Mandioca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Riedel, L","69",NA,NA,NA,"Southern America","Brazil",NA,NA,"Mandioca",NA,NA,NA,"In silvaticis umbrosis prope Mandioca.; HABITAT: In silvaticis umbrosis prope Mandioca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Riedel, L","69",NA,NA,NA,"Southern America","Brazil",NA,NA,"in silvaticis umbrosis prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraës in silvis Capoês ad Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In silvis editis supra Serra do Mar prope Tacasava.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in silvis editis supra Serra d Mar prope Tacasava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"In silvis Capões ad Ouro Preto.; HABITAT: In silvis Capões ad Ouro Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.",NA,"Glaziou, AFM","6154",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.",NA,"Glaziou, AFM","6154",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","riedeliana","Ixora riedeliana","Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia, absque loci designatione",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2017-09-11 17:13:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Ixora","riedeliana","Ixora riedeliana","Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia, absque loci designatione.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-04-30 16:07:48-03","UFMT","CNMT","176","S","Plantae","Angiosperma",NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Rosalino, W.; Pospieche, R.","38","2010","12","14",NA,"Brasil","Mato Grosso","Cotriguaçu","Fazenda São Nicolau. Módulo IV, PPBio.","-58.258722","-9.81975",NA,"PPBio - Projeto de Pesquisa da Biodiversidade.","CNMT000176",NA,NA,NA,NA,NA,NA,NA,"58°15'31.4W","9°49'11.1S",NA,NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:18:01-03","IBt","SP","426991","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Pelissari, G","Almeida Scabbia, RJ; Silva, C; Santos, MA","5086","2007","10","30",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, entrada Clube Campestre da Mercedes","-46.461047","-23.783147",NA,NA,NA,NA,NA,NA,NA,"2008","09","26","-46.461047","-23.783147",NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:18:01-03","IBt","SP","454719","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Aragaki, S","Kondrat, H","127","2013","04","29",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 1, espécime nº 29","-46.613889","-23.641667",NA,NA,NA,NA,"833","833",NA,NA,NA,NA,"-46.613889","-23.641667",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-28 09:18:41-03","IBt","SP","497741","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Giaquinto, CB","Lima, MEL; et al.","1443","2006","10","21",NA,"Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.285556","-23.769167",NA,NA,NA,NA,"927","927",NA,"2018","12",NA,"-46.285556","-23.769167",NA,NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:18:01-03","IBt","SP","219288","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Jung Mendaçolli, SL","Santos, GF","s.n.","1987","12","27",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"1989","02","23",NA,NA,"23813","auto",NA,NA,NA,NA,NA
"271","2019-11-21 10:18:01-03","IBt","SP","24473","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.",NA,"Hoehne, FC","s.n.","1929","10","25",NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"272","2019-12-12 10:04:02-03","IBt","SP","258778","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Giaquinto, CB","Baitello, JB; Borges, SM","49","1981","11","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cachoeira do Engenho","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"273","2019-12-12 10:04:02-03","IBt","SP","201634","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Giaquinto, CB","Barros, F","1049","1985","03","06",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Coletada nas proximidades da cachoeira do Rio Salto, praia de Ipanema, Morro das Pedras","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"274","2019-12-12 10:04:02-03","IBt","SP","202487","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Giaquinto, CB","Toledo, CB; et al.","56","1985","03","07",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"275","2019-12-12 10:04:02-03","IBt","SP","205399","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Giaquinto, CB","Kirizawa, M","1529","1985","10","31",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata de Bernades Pires","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"276","2019-12-12 10:04:02-03","IBt","SP","221375","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Giaquinto, CB","Kirizawa, M; Sugiyama, M","2038","1988","05","17",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro Pedro Luiz","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"277","2019-12-12 10:04:02-03","IBt","SP","200316","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Giaquinto, CB","Kuhlmann, M","2806","1951","12","04",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"278","2019-11-21 10:18:01-03","IBt","SP","28588A","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Jung Mendaçolli, SL","Hoehne, FC","s.n.","1931","12","09",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2001","05","25",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"279","2019-11-21 10:18:01-03","IBt","SP","490477","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Aragaki, S; Petri, L","Mourad, BM; Petri, L","129","2015","10","14",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2016","12","19",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"280","2019-11-21 10:18:02-03","IBt","SP","397157","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Taylor, CM","Lombardi, JA; Salino, A; Mota, RC; Almeida, TE; Viana, PL","5859","2004","03","07",NA,"Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.049178","-16.413889",NA,NA,NA,NA,"820","820",NA,NA,NA,NA,"-40.049178","-16.413889",NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:18:02-03","IBt","SP","397218","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Taylor, CM","Lombardi, JA; Stehmann, JR; Mota, RC; Temponi, LG","5403","2003","08","23",NA,"Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.047222","-16.411111",NA,NA,NA,NA,"774","940",NA,NA,NA,NA,"-40.047222","-16.411111",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:18:02-03","IBt","SP","258784","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung Mendaçolli, SL","Baitello, JB","46","1981","11","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cachoeira do Engenho","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2001","01","28",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"283","2019-11-21 10:18:02-03","IBt","SP","202730","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung Mendaçolli, SL","Jung Mendaçolli, SL","479","1981","11","11",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Coletada na Cachoeira do Engenho","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2001","01","23",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"284","2019-11-21 10:18:02-03","IBt","SP","237956","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung Mendaçolli, SL","Cordeiro, I; Mamede, MCH","560","1989","10","25",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Mata da beira da Cachoeira Grande","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2001","01","29",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"285","2019-11-21 10:18:01-03","IBt","SP","197946","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung Mendaçolli, SL","Forero, E; et al.","8759","1980","10","10",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação, en dirección al Morro dos Tres Irmãos, Rio Perequé","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"180","570",NA,"2001","01","29",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"286","2019-11-21 10:18:02-03","IBt","SP","202372","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung Mendaçolli, SL","Wanderley, MGL; et al.","737","1985","05","08",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro das Pedras (próximo a praia de Ipanema)","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2001","05","17",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"287","2019-11-21 10:18:02-03","IBt","SP","202366","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung Mendaçolli, SL","Wanderley, MGL","741","1985","05","08",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro das Pedras (próximo a praia de Ipanema)","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2001","01","29",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"288","2019-11-21 10:18:01-03","IBt","SP","193252","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung Mendaçolli, SL","Marassi, RD; et al.","48","1982","11","23",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2001","05","17",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"289","2019-11-21 10:18:02-03","IBt","SP","254097","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Jung Mendaçolli, SL","Melo, MMRF","925","1987","08","20",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata de encosta do morro de captação d'água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"2001","01","29",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"290","2019-11-21 10:18:01-03","IBt","SP","11557","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Loefgren, A","CGG3352","1886","09","23",NA,"Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,"SP008150","SP008150",NA,NA,NA,"1999",NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA
"291","2019-11-21 10:18:02-03","IBt","SP","300919","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Souza, VC; et al.","9267","1995","10","09",NA,"Brasil","São Paulo","Peruíbe","Arredores de foz do Rio Guaraú margem esquerda","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"292","2019-11-21 10:18:02-03","IBt","SP","426951","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Pastore, M","Shirasuna, RT","1992","2008","12","11",NA,"Brasil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2009","09","15",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"293","2019-11-21 10:18:02-03","IBt","SP","300239","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Zipparro, VB; et al.","Saibadela410","1994","05","15",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do betão, beira de mata","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"294","2019-11-21 10:18:02-03","IBt","SP","300240","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Almeida Scabbia, RJ; et al.","Saibadela292","1994","04","10",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do quilombo, próximo ao ponto 1","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"295","2020-09-03 09:26:03-03","IBt","SP","299848","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Galleti, M","Saibadela119","1994","03","12",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadella, trilha azul, mata","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"296","2019-11-21 10:18:02-03","IBt","SP","344431","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Garcia, FCP","313","1988","12","05",NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"297","2019-11-21 10:18:02-03","IBt","SP","344430","S","Plantae",NA,NA,"Rubiaceae","Ixora","heterodoxa","Ixora heterodoxa","Müll.Arg.","Delprete, PG","Garcia, FCP; et al.","305","1988","12","04",NA,"Brasil","São Paulo","Ubatuba","Picinguaba. Trilha do morro do Corsário","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"298","2014-09-23 10:59:25-03","G","G","G00300159","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Di Maio, F. R.","Glaziou, A. F. M.","705",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=221591&base=img&lang=en","G00300159","G00300159",NA,NA,"TYPUS of Ixora dimorphophylla Müll. Arg.","2002","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA
"299","2014-09-23 10:59:25-03","G","G","G00300216","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","Di Maio, F. R.","Glaziou, A. F. M.","6154",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=221874&base=img&lang=en","G00300216","G00300216",NA,NA,"TYPUS of Ixora heterodoxa Müll. Arg.","2002","01","01","-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA,NA
"300","2014-09-23 10:59:25-03","G","G","G00300156","S","Plantae",NA,NA,"Rubiaceae","Ixora","gardneriana","Ixora gardneriana","Benth.","?","Riedel, L.","472",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=221389&base=img&lang=en","G00300156","G00300156",NA,NA,"TYPUS of Ixora riedeliana Müll. Arg.",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA
