"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"170","2020-02-08 10:03:59-03","NBC","NL-BOTANY","U 0275819","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Schulz JP",NA,"1962","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200275819 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0275819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw8876",NA,NA,NA
"171","2020-02-08 10:03:59-03","NBC","NL-BOTANY","U 0286855","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Cuatrecasas J",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw25247",NA,NA,NA
"172","2020-02-08 10:03:59-03","NBC","NL-BOTANY","U 0286856","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Cuatrecasas J",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw25342",NA,NA,NA
"173","2020-02-08 10:03:59-03","NBC","NL-BOTANY","U 0286857","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Williams L",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286857 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35961",NA,NA,NA
"174","2020-02-08 10:03:59-03","NBC","NL-BOTANY","U 0286858","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Williams L",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw36115",NA,NA,NA
"175","2020-02-08 10:03:59-03","NBC","NL-BOTANY","U 0286859","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Williams L",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35900",NA,NA,NA
"176","2020-02-08 10:03:59-03","NBC","NL-BOTANY","U 0286860","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Jansen-Jacobs MJ; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw32153",NA,NA,NA
"177","2020-02-08 10:03:59-03","NBC","NL-BOTANY","U 0287461","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Cuatrecasas J",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200287461 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0287461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw25089",NA,NA,NA
"178","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384511","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg R","Nicolau SA; et al.",NA,"1994","08","27","Southern America","Brazil","São Paulo",NA,"Brasil, Sao Paulo, Mogi das Cruzes, Capela de Santo Alberto, estrada leste da capela lado norte.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384511","NL-U1384511",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0123633",NA,NA,NA
"179","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384512","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Sothers CA; Nascimento JR; Assunção PACL",NA,"1995","02","12","Southern America","Brazil",NA,NA,"Amazonas, Brasil. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floresta de Vertente. Arvoreta. Solo areno-argiloso, sub-bosque, 9 m altura x 10.5 cm DAP; base acanalada.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384512","NL-U1384512",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"180","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384513","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Nascimento JR; Silva CF da",NA,"1994","11","28","Southern America","Brazil",NA,NA,"Amazonas, Brasil. Reserva Florestral Ducke, Manaus-Itacoatiara, km 26. Por trilha a esquerda do km 0.35 da estrada alojamente-torre. Floresta de Plato Arvore.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384513 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384513","NL-U1384513",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"181","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384517","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Prance GT; Silva NT",NA,"1964","10","04","Southern America","Brazil",NA,NA,"Exploration of New Brazilian Highways. Serra do Roncador, Mato Grosso. Vicinity of Garapu. Dry forest.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384517 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384517","NL-U1384517",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"182","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384518","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Prance GT; et al.",NA,"1971","04","13","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. Estado do Acre. Cruzeiro do Sul, Rio Jurua & Rio Moa. Estrada Alemanha, Cruzeiro do Sul. Forest on terra firme.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384518 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384518","NL-U1384518",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"183","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384520","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Prance GT; Dobzhansky T; Ramos JF",NA,"1973","12","07","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. Territory of Roraima. Auaris Mission, Rio Auaris. Forst of terra firme.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384520","NL-U1384520",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"184","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384521","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Prance GT; et al.",NA,"1989","03","18","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Amazonas. Vicinity of Manaus. South Bank of Rio Negro, Baia de Bueussu, 15Km. above Manaus. Sandy river beach.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384521 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384521","NL-U1384521",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"185","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384528","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Boom BM; Pacheco M; Palheta E; Souza S de",NA,"1988","11","29","Southern America","Brazil",NA,NA,"Plants of Brazil. Amazonas: Distrito Agropecuário. Reserva 1501 (''Km 41'') of the WWF/INPA MCS Project. Non-flooded mosit forest.","-59.740833","-2.413083",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384528 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384528","NL-U1384528",NA,NA,NA,NA,"-59.740833","-2.413083",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"186","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384530","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Rosa NA; Nascimento FC",NA,"1988","11","26","Southern America","Brazil",NA,NA,"Plantas da Amazonia. Serra dos Carajás municipio de Maraba Estado do Pará.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384530 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384530","NL-U1384530",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"187","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384588","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Hollowell T","Mutchnick P; Tiwari S",NA,"1995","05","29","Southern America","Guyana","Potaro-Siparuni",NA,NA,"-59.8","4.65",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384588 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384588","NL-U1384588",NA,NA,NA,NA,"-59.8","4.65",NA,NA,NA,"Magnoliopsidae","U 0089182",NA,NA,NA
"188","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384591","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Forestry Bureau",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"Boschreserve (Forest Reserve) Sectie O.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384591","NL-U1384591",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0212496",NA,NA,NA
"189","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384592","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Forestry Bureau",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"Boschreserve (Forest Reserve) Sectie O.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384592 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384592","NL-U1384592",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0212495",NA,NA,NA
"190","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384596","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Prance GT; Pena BS; Ramos JF; Monteiro OP",NA,"1966","12","13","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Amazonas. Manaus - Itacoatiara Highway. K. 64. Reserva Florestal Walter Egler. Forest on terra firme.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384596","NL-U1384596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"191","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384597","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Prance GT; Pena BS; Ramos JF; Monteiro OP",NA,"1966","12","15","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Amazonas. Manaus - Itacoatiara Highway. Km. 185, 15 km west of Rio Urubu. Forest on terra firme.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384597 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384597","NL-U1384597",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"192","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1384598","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Prance GT; Pena BS; Ramos JF; Monteiro OP",NA,"1966","09","01","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Amazonas. Manaus - Itacoatiara Highway. Reserva Florestral Ducke, Km. 26. Forest on terra firme.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384598 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384598","NL-U1384598",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"193","2020-02-08 10:04:00-03","NBC","NL-BOTANY","U.1397078","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Bunting GS; Akkermans LMA; Rooden J van",NA,"1969","07","06","Southern America","Venezuela",NA,NA,"Flora de Venezuela, Territorio Federal Amazonas: Depto. Casiquiaro: alrededores de Yavita (río Temi) y cerca de la carretera Yvita Planichin hasta el km 5 hacia Pimichía.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1397078 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1397078","NL-U1397078",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"194","2020-02-08 10:04:00-03","NBC","NL-BOTANY","WAG.1094483","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Stahel G; Woodherbarium Surinam",NA,"1944","08","01","Southern America","Surinam","Para",NA,"Zanderij I.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1094483","NL-WAG1094483",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"195","2020-02-08 10:04:00-03","NBC","NL-BOTANY","WAG.1094522","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"Stahel G; Woodherbarium Surinam",NA,"1945","07","01","Southern America","Surinam",NA,NA,"Powakka.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094522 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1094522","NL-WAG1094522",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"196","2020-11-04 11:13:37-03","ESALQ","ESA","105843","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota",NA,"Aguirre, G.H.","Aguirre, G.H.","709.0","2008","10","03",NA,"Brasil","São Paulo","São Manoel",NA,NA,NA,NA,NA,NA,NA,"ESA105843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-04 10:56:09-03","ESALQ","ESA","136440","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.",NA,"R. Goldenberg","1965.0","2014","04","23",NA,"Brasil","Amazonas","Barcelos",NA,"-62.9241981506348","-0.974722027778625",NA,NA,NA,NA,"ESA136440",NA,NA,NA,"358570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 11:13:37-03","ESALQ","ESA","21531","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Barreto, K.D. et al.","3488.0","1995","01","10",NA,"Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"ESA021531",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 11:13:37-03","ESALQ","ESA","22027","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","(Schrank et Mart.) DC.","Goldenberg, R.","Tamashiro, J.Y. et al.","1182.0","1995","06","13",NA,"Brasil","São Paulo","Manduri",NA,"-49.3199996948242","-23",NA,NA,NA,NA,"ESA022027",NA,NA,NA,"17514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-04 11:13:37-03","ESALQ","ESA","39083","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Scrank & Mart. ex DC.","Souza, V.C.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17290.0","1997","06","07",NA,"Brasil","Mato Grosso","Tapurah","Estrada entre a Fazenda Contagro e o assentamento do INCRA (antiga Fazenda Agrolasa). Contato Floresta Ombrófila-Floresta Estacional","-56.5416984558105","-12.7849998474121",NA,NA,NA,"Arbusto, ca. 2,5 m alt.; botões creme.","ESA039083","ESA039083",NA,NA,"190293","auto",NA,NA,"1997","09","06",NA,NA,NA,NA,NA
"201","2020-11-04 11:13:37-03","ESALQ","ESA","27949","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Souza, V.C. ; Souza, J.P.","11446.0","1996","06","09",NA,"Brasil","São Paulo","São Manuel","Fazenda Nossa Senhora da Conceição. Rodovia SP-191, ca. 1 Km da Rodovia Marechal Rondon. Cerradão.","-48.5699996948242","-22.7299995422363",NA,NA,NA,"Árvore, até 5 m alt.; frutos imaturos verdes.","ESA027949","ESA027949",NA,NA,"24793","auto",NA,NA,"1998","01","01",NA,NA,NA,NA,NA
"202","2020-11-04 11:13:37-03","ESALQ","ESA","39084","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Scrank & Mart. ex DC.","Souza, V.C.","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1652.0","1997","03","23",NA,"Brasil","Mato Grosso","Nova Xavantina","Fazenda Jaó. Floresta Estacional Semidecidual. Relevo plano. Solo cascalhento.","-52.353099822998","-14.6732997894287","1090","1090",NA,"Árvore de 12m.Frutos imaturos amarronzados.","ESA039084","ESA039084",NA,NA,"79739","auto","-51,983,611","-14,751,111","1997","12","29",NA,NA,NA,NA,NA
"203","2020-11-04 11:13:37-03","ESALQ","ESA","39085","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Scrank & Mart. ex DC.","Souza, V.C.","Nave, A.G.; Dário, F.R. Lopes, R.F.; Bertani, D.F.","1358.0","1997","04","30",NA,"Brasil","Mato Grosso","Nova Ubiratã","Local do levantamento fitossociológico. Contato Floresta Ombrófila Aberta com Floresta Estacional. Interior de floresta não perturbada","-550.967","-130.112",NA,NA,NA,"Arbórea. Altura de 10 m. e com fruto verde.","ESA039085","ESA039085",NA,NA,NA,NA,"-550,967","-130,112","1997","12","29",NA,NA,NA,NA,NA
"204","2020-11-04 11:13:37-03","ESALQ","ESA","130314","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35517.0","2013","02","25",NA,"Brasil","São Paulo","Queluz","Fragmento 44 (TAV). Floresta ciliar em área de contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5246","-44.7126","491","491",NA,NA,"ESA130314",NA,NA,NA,NA,NA,"-22.5246","-44.7126","2013",NA,NA,NA,NA,NA,NA,NA
"205","2020-11-04 11:13:37-03","ESALQ","ESA","39087","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Scrank & Mart. ex DC.","Souza, V.C.","Ivanauskas, N.M.; Rozza, A.; Silva, M.M.R.; Vanini, A.","1909.0","1997","04","24",NA,"Brasil","Mato Grosso","São José do Rio Claro","Bairro Piracema. Savana Florestada. Relevo suave ondulado. Solo do tipo Latossolo Vermelho-Escuro, textura média","-56.7214012145996","-13.4467000961304",NA,NA,NA,"Árvore de 10m. Frutos imaturos verdes.","ESA039087","ESA039087",NA,NA,"74983","auto",NA,NA,"1997","12","29",NA,NA,NA,NA,NA
"206","2020-11-04 11:13:37-03","ESALQ","ESA","39086","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","Schrank & Mart. ex DC.","Souza, V.C.","Rozza, A.F.; Ivanauskas, N.M.; Silva, M.M.R.; Vanini, A.","338.0","1997","04","26",NA,"Brasil","Mato Grosso","São José do Rio Claro","Estrada de terra em direção ao Rio Arinos. Contato Floresta Estacional/Floresta Ombrófila Aberta. Área alterada por extrativismo seletivo de madeira. Relevo suave ondulado. Solo do tipo Latossolo Vermelho-Amarelo, textura média.","-56.7214012145996","-13.4467000961304",NA,NA,NA,"Folha com face abaxial de coloração avermelhada. Frutos imaturos verdes.","ESA039086","ESA039086",NA,NA,"74983","auto",NA,NA,"1997","12","29",NA,NA,NA,NA,NA
"207","2020-11-04 11:13:37-03","ESALQ","ESA","21996","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","(Schrank et Mart.) DC.","Goldenberg, R.","Barreto, K.D. et al.","2615.0","1994","06","28",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"ESA021996",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-01-14 15:31:40-03","MN","R","10529","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Goldenberg, R.","Glaziou, A.F.M.","12690","1876","11","21",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000010529","R000010529_001",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"209","2021-01-14 15:31:40-03","MN","R","9610","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","lepidota","Miconia lepidota","DC.","Wurdack, J.","Glaziou, A.F.M.","2867","1867","09","10",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009610","R000009610_001",NA,NA,NA,NA,NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA
