"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","sex"
"488","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0180054","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Stahel G; Gonggrijp JW",NA,"1923","09","15","Surinam","Para",NA,"Suriname, Osembo, Onverwacht",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200180054 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0180054","Southern America",NA,NA,NA,"Gentianales","Bremekamp CEB",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"489","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0180055","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,NA,NA,"1921","10","07","Surinam",NA,NA,"Watramiri",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200180055 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0180055","Southern America",NA,NA,NA,"Gentianales","Bremekamp CEB",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"490","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0180056","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,NA,NA,"1921","10","07","Surinam",NA,NA,"Watramiri",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200180056 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0180056","Southern America",NA,NA,NA,"Gentianales","Bremekamp CEB",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"491","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0180057","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Maguire B",NA,"1944","10","11","Surinam",NA,NA,"Saramacca River, Grasi Falls",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200180057 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0180057","Southern America",NA,NA,NA,"Gentianales","Standley PC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"492","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0180069","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Sterringa JT",NA,"1969","03","20","Surinam",NA,NA,"Suriname. Wia-Wia reserve, c. 2 km S. of camp, 3 km E of Motkreek,",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200180069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0180069","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"493","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0180071","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Versteeg GM",NA,"1904","08","06","Surinam",NA,NA,"Suriname, fluv. Tapanahoni.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200180071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0180071","Southern America",NA,NA,NA,"Gentianales","Pulle AA",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"494","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0180083","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Stahel G; Woodherbarium Surinam",NA,"1943","11","01","Surinam",NA,NA,"Powaka near Carolina.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200180083 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0180083","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"495","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0291304","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Görts-van Rijn ARA; Brandbyge J; et al.",NA,"1992","11","17","Guyana",NA,NA,NA,NA,NA,NA,NA,"Uw34664","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291304 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0291304","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"496","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0291305","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Williams L",NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"Uw35623","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291305 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0291305","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"497","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0291306","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Williams L",NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"Uw35402","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291306 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0291306","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"498","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0291308","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Maguire B; et al.",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"Uw21070","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0291308","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"499","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0291310","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Williams L",NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"Uw35206","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291310 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0291310","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"500","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0291311","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Williams L",NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"Uw35651","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291311 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0291311","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"501","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293165","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Bruijn J de",NA,"1966","08","19","Colombia","Bolívar",NA,"150 km of Barrancabermeja","-74.066667","8.25","-74.066667","8.25","Uw14467","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293165 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293165","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"502","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293291","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Unknown",NA,"1957","12","01","French Guiana",NA,NA,NA,NA,NA,NA,NA,"Uw5772","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293291 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293291","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"503","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293295","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Maguire B",NA,"1961","01","01","Brazil","Pará",NA,"Belem","-48.470614","-1.437281","-48.470614","-1.437281","Uw9669","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293295 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293295","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"504","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293296","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Maguire B; et al.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Uw17314","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293296 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293296","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"505","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293299","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Reynel Rodriguez C",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,"Uw30383","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293299 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293299","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"506","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293300","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Lanjouw J; Lindeman JC",NA,"1949","11","06","Surinam",NA,NA,"Ad ripas fluv. Marowijne, N. of Galibi.",NA,NA,NA,NA,"Uw1373","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293300","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"507","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293301","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Unknown",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"Uw11614","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293301 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293301","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"508","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293302","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Bosbeheer Suriname (BBS)",NA,"1947","06","19","Surinam","Para",NA,"Osembo",NA,NA,NA,NA,"Uw677","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293302 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293302","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"509","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293303","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Bosbeheer Suriname (BBS)",NA,"1947","06","06","Surinam",NA,NA,"Klein Moho, Hamburg",NA,NA,NA,NA,"Uw699","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293303 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293303","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"510","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293307","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Lanjouw J; Lindeman JC",NA,"1948","11","01","Surinam",NA,NA,NA,NA,NA,NA,NA,"Uw1387","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293307 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293307","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"511","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293312","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Forest Department British Guiana",NA,NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,"Uw1080","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293312 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293312","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"512","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293328","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Stahel G; Woodherbarium Surinam",NA,"1945","09","01","Surinam",NA,NA,"Wayombo.",NA,NA,NA,NA,"Uw379","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293328 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293328","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"513","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U 0293331","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Williams L",NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"Uw36036","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0293331","Southern America",NA,NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"514","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561012","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Roldán FJ; Acevedo A; Fonnegra Gomez R",NA,"1994","09","30","Colombia","Antioquia",NA,NA,"-75.566667","6.25","-75.566667","6.25","U 0086245","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561012 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561012","Southern America",NA,NA,NA,"Gentianales","Taylor CM","NL-U1561012",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"515","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561015","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Bruijn J de",NA,"1966","12","02","Venezuela",NA,NA,"State of Zulia. ± 20 km N.W. of El Vigia. Caño Padre.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561015 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561015","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561015",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"516","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561017","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Cuatrecasas J",NA,"1944","05","17","Colombia",NA,NA,"Departamento del Valle, Costa del Pacífico ; río Cajambre: Quebrada del Corosal.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561017 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561017","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561017",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"517","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561018","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Cuatrecasas J",NA,"1944","05","17","Colombia",NA,NA,"Departamento del Valle, Costa del Pacífico ; río Cajambre: Quebrada del Corosal.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561018 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561018","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561018",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"518","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561021","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Steyermark JA; Fernández JE",NA,"1967","08","26","Venezuela",NA,NA,"Flora de Venezuela, Estado Zulia: Sierra de Perija: Faldas inferiores, a lo largo del Río Yasa, vecindad de ''Guasáma'', arriba de ''Kasmera'' (Estación Biológica de la Universidad del Zulia), al Suroeste de Machiques.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561021 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561021","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561021",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"519","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561022","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Agostini G",NA,"1964","02","15","Venezuela",NA,NA,"Edo. Bolivar: Isla del Río Hacha, aproximadamente 600 mts. subiendo el río desde el Salto Hacha, Región de Canaima posición aproximada.","-62.783333","6.25","-62.783333","6.25",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561022 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561022","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561022",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"520","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561023","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Bruijn J de",NA,"1966","08","19","Colombia","Bolívar",NA,"150 km of Barrancabermeja","-74.066667","8.25","-74.066667","8.25",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561023 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561023","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561023",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"521","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561024","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Solomon JC",NA,"1985","11","14","Bolivia",NA,NA,"Dpto. Beni; Prov. Ballivian, Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad, Forest islands and savannas.","-66.416667","-14.816667","-66.416667","-14.816667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561024 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561024","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561024",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"522","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561025","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Smith DN; García V; Buddensiek M",NA,"1989","07","09","Bolivia",NA,NA,"Cochabamba: Carrasco Province, Proyecto Valle del Secta, km 240 en carretera Santa Cruz-Villa Tunari.","-64.766667","-17","-64.766667","-17.0",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561025 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561025","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561025",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"523","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561029","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Berti LM",NA,"1964","05","18","Venezuela",NA,NA,"N.v: Caruto montañero, Territorio federal delta amacuro: Bosque Pluvial, Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561029 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561029","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561029",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"524","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561030","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Berti LM",NA,"1964","05","18","Venezuela",NA,NA,"N.v: Caruto montañero, Territorio federal delta amacuro: Bosque Pluvial, Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561030 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561030","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561030",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"525","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561031","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Berti LM",NA,"1964","05","18","Venezuela",NA,NA,"N.v: Caruto montañero, Territorio federal delta amacuro: Bosque Pluvial, Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561031 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561031","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561031",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"526","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561032","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Hoheisel H",NA,"1965","10","01","Venezuela",NA,NA,"± 80 km S.W. of Barinas along road to San Cristobal. Ticoporo forest reserve. Near Bumbun R. Secondary forest.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561032","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561032",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"527","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561034","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Steinbach J",NA,"1925","11","10","Bolivia",NA,NA,"Standort Búenavista, Prov. Sara, Depart. Santa Cruz.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561034","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561034",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"528","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561035","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Dulmen A van; Matapi N",NA,"1990","10","08","Colombia","Caquetá",NA,NA,NA,NA,NA,NA,"U 0063415","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561035 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561035","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561035",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"529","2020-02-08 09:24:12-03","NBC","NL-BOTANY","U.1561043","PreservedSpecimen","Plantae","Rubiaceae","Genipa","americana","Genipa americana","L.",NA,NA,"Hoheisel H",NA,"1965","10","01","Venezuela",NA,NA,"± 80 km S.W. of Barinas along road to San Cristobal. Ticoporo forest reserve.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561043","Southern America",NA,NA,NA,"Gentianales",NA,"NL-U1561043",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
