"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"146","2019-11-21 14:36:23-03","UFJF","CESJ","41544","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach","2002",NA,NA,"J.M. Silva; E. Barbosa; J. Vaz","3628","2002","09","29","Brasil","São Paulo","Cajati","Conchas","-48.1199989318848","-24.7299995422363",NA,NA,NA,NA,"CESJ041544",NA,"Árvore, 20m. Floresta atlântica.","América do Sul",NA,NA,"Angiosperma",NA,NA,"24646","auto",NA,NA,NA,NA
"147","2021-04-07 11:44:01-03","UFMS","CGMS","49513","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","G. Hatschbach","2004",NA,NA,"E. Barbosa; J.M. Silva; J. Vaz","950","2004","02","28","Brasil","São Paulo","Barra do Turvo","Posto Manecão.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"CGMS1079445",NA,"Caesalpinioideae. Flor creme. Habitat: Floresta atlântica. Habito: Árvore. 10,00m de altura.",NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
"148","2021-03-01 16:30:16-03","UNICAMP","UEC","157958","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Lima, HC; Garcia, F","5022","1995","03","18","Brazil","Rio de Janeiro","Rio de Janeiro","Reserva Ecológica de Macaé de Cima, Estrada para Macaé de Cima, cerca de 500 m após o Hotel fazenda, São João. Mata de encosta.","-42.483333","22.375056","-42.483333","22.375056",NA,NA,"UEC015455","UEC015455","Árvore com 17 metros de altura. Tronco com casca levemente fissurada, acinzentada, DAP 60 cm. Frutos jovens esverdeados. Ocasional.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:30:16-03","UNICAMP","UEC","073151","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Árbocz, GF","32668","1995","02","08","Brazil","São Paulo","Barra do Turvo","BR 116, entrada para Bairro dos Barreiros Mata Atlântica","-48.466944","-24.79375","-48.466944","-24.79375",NA,NA,"UEC051669","UEC051669","Árvore 13 m, botões florais verdes, estames brancos.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-20 10:12:54-03","UNICAMP","UEC","147015","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Aguirre, GH; et al.","63","2005","04","21","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-20 10:12:54-03","UNICAMP","UEC","148923","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Silva, ED","2008","10",NA,"Aranha, BA","434","2007","01","08","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389","-45.084167","-23.366389","380","380","UEC147345",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:30:16-03","UNICAMP","UEC","160910","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Cavalin, PO","2010","06",NA,"Cavalin, PO","22","2009","11","12","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.092778","-23.396667","-45.092778","-23.396667","348","395","UEC039369","UEC039369","Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:30:16-03","UNICAMP","UEC","166928","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Stefani, EJF","2010","12",NA,"Stefani, EJF; Belinello, R; Galvão, JC","60","2010","05","29","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar. Mata Atlântica.","-45.526667","-23.636944","-45.526667","-23.636944","50","90","UEC083561","UEC083561","Árvore com 18 m.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:30:16-03","UNICAMP","UEC","166988","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Stefani, EJF","2011","11",NA,"Stefani, EJF; Belinello, R; Galvão, JC","311","2011","07","01","Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar, Mata Atlântica.","-45.533889","-23.598333","-45.533889","-23.598333","800","900","UEC018017","UEC018017","Árvore com 22 m.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:30:16-03","UNICAMP","UEC","170012","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Silva, ED","2008","02",NA,"Rochelle, ALC","J830",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667","-45.084167","-23.366667","450","450","UEC041774","UEC041774","Indivíduo J830 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:30:16-03","UNICAMP","UEC","91581","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","787","1996","04","27","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski.","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"UEC051665","UEC051665","Árvore de 20m. Frutos imaturos verdes.; Floresta Atlântica.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:30:16-03","UNICAMP","UEC","98108","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Elias, SI; Silva, MMR; Amador, DB","312","1997","12","18","Brazil","Paraná","Sengés","Fazenda Pisa-Papel e Celulose, Poço do encanto Floresta Higrófila","-49.404167","-24.2025","-49.404167","-24.2025",NA,NA,"UEC051670","UEC051670","Árvore de 12 m. Frutos marrons.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:30:16-03","UNICAMP","UEC","105195","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Sartori, A","1999","11",NA,"Matsumoto, K; Simões, AO; Lopes, CA","578","1998","01","07","Brazil","Minas Gerais","Carrancas","Poço da Ponte.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC051667","UEC051667","Arvoreta ca. 2m.; Afloramento rochoso.",NA,NA,NA,"Magnoliopsida",NA,NA,"21143","auto",NA,NA,NA,NA
"159","2021-03-01 16:30:16-03","UNICAMP","UEC","56776","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","1986","10",NA,"Silva, JM; Cordeiro, J","130","1986","07","14","Brazil","Paraná","Bocaiúva do Sul","Rio Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"UEC051672","UEC051672","Árvore 10m.; Mata remanescente à beira do rio.",NA,NA,NA,"Magnoliopsida",NA,NA,"61623","auto",NA,NA,NA,NA
"160","2021-03-01 16:30:16-03","UNICAMP","UEC","56780","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","1984",NA,NA,"Hatschbach, G","48089","1984","07","17","Brazil","Paraná","Cerro Azul","Bom Sucesso.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"UEC051657","UEC051657","Árvore 10m.; Mata da galeria do rio Ribeira.",NA,NA,NA,"Magnoliopsida",NA,NA,"32006","auto",NA,NA,NA,NA
"161","2021-03-01 16:30:16-03","UNICAMP","UEC","143931","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Mantovani, W","1990","06",NA,"Melo, MMRF; Atanásio, A","808","1989","10","25","Brazil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC051668","UEC051668","Árvore ca. 7m alt., perímetro a 1,3m do solo: 18cm. Material estéril coletado do indivíduo nº 2253 amostrado na parcelainstalada pela coletora para estudo fitossociológico.; Mata de encosta do morro da captação d'água.",NA,NA,NA,"Magnoliopsida",NA,NA,"37574","auto",NA,NA,NA,NA
"162","2021-03-01 16:30:16-03","UNICAMP","UEC","189051","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Silva, BG","38","2010","09","11","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. 42º06#?#55#?##?#24º14#?#41#?#s19º47#?#18#?##?#48º07#?#17#?#w","-47.9900016784668","-23.8700008392334",NA,NA,"800","800","UEC119348","UEC119348","Floresta Ombrófila Densa",NA,NA,NA,"Magnoliopsida",NA,NA,"27904","auto",NA,NA,NA,NA
"163","2021-03-01 16:30:16-03","UNICAMP","UEC","171976","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Silva, ED","2008","03",NA,"Silva, ED","883","2007","07","11","Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Fazenda Capricórnio - Parcela J.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC045074","UEC045074","Árvore 15m, estéril.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA
"164","2021-03-01 16:30:16-03","UNICAMP","UEC","70274","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Leitão Filho, HF",NA,NA,NA,"Souza, HM","s.n.","1969","08","07","Brazil","São Paulo","Valinhos","Nativa próximo a cidade à margem da rodovia para Campinas.","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,"UEC051656","UEC051656","Árvore 15m; Floresce em maio a junho. Frutifica em agosto.",NA,NA,NA,"Magnoliopsida",NA,NA,"12075","auto",NA,NA,NA,NA
"165","2020-06-09 16:54:26-03","UFRPE","PEUFR","36011","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","H.C. de Lima","2002","12",NA,"L.M. Nascimento; Eudes; Adriano","506","2001","03","20","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.416667","-8.187222","36°24'60W","8°11'14S","565","960","PEUFR036011",NA,"Árvore com cerca de 10 m de alt.; flores em botões e outras com estames creme; frequente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-09 16:54:26-03","UFRPE","PEUFR","33432","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","H.C. de Lima","2002","12",NA,"L.M. Nascimento; A.G. da Silva","412","2000","04","28","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.416667","-8.187222","36º24'60W","8°11'14S","565","960","PEUFR033432",NA,"Árvore com cerca de 8 m de alt.; flores com sépalas verdes e pétalas amarelas; frutos imaturos veres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-06-09 16:54:26-03","UFRPE","PEUFR","33431","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","H.C. de Lima","2002","12",NA,"A.M. da Silva; A.G. da Silva",NA,"2000","02","18","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.416667","-8.187222","36°24'60W","8°11'14S","565","960","PEUFR033431",NA,"Árvore com cerca de 2 m de alt.; flroes em botões verde; frequente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-19 14:07:38-03","UFRPE","PEUFR","36827","PreservedSpecimen","Plantae","Leguminosae-Caes.","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","H.C. de Lima","2002","12",NA,"L.M. Nascimento; A.G. da Silva","519","2001","04","26","Brasil","Pernambuco","Brejo da Madre de Deus","Serra do Ponto","-36.3711013793945","-8.14583015441895",NA,NA,"1050","1050","PEUFR036827",NA,"Árvore com cerca de 6 m de alt.; flores com sépalas e estames alvos",NA,NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA
"169","2020-12-04 13:19:11-03","UDESC","LUSC","4751","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Cadorin, T.J.",NA,NA,NA,"Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2080","2010","02","19","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"LUSC000978","LUSC000978",NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA
"170","2020-12-04 13:19:11-03","UDESC","LUSC","7046","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","N. M, Ivonauskas","1998","12","16","N. M. Ivanauskas","787","1996","04","27","Brasil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski. Floresta Atlântica.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"LUSC000977","LUSC000977",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"171","2019-01-17 11:25:19-02","PUCRS","MPUC","4567","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","W. Kaercher",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","RS",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Fabales",NA,NA,NA,"Magnoliopsida",NA,"1",NA
"172","2020-10-14 10:01:31-03","FURB","FURB","25255","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Cadorin, TJ","2010","05","26","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2080","2010","05","06","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576","FURB24603","FURB24603","Florística IFFSC e1048b (Arbórea) - forófito 6 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-14 10:01:31-03","FURB","FURB","42582","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Caglioni, E","2012","04","01","Caglioni, E.; et al.","209","2012","04","01","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0783334","-27.0591667","-49.0783334","-27.0591667","320","320","FURB24602","FURB24602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:01:31-03","FURB","FURB","45811","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Oliveira, AA de","2015","02","10","Oliveira, A.A. de","1165","2015","02","10","Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","-48.7786111","-26.8225000","178","178","FURB24601","FURB24601","Regeneração IFFSC 753 /S/171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:01:31-03","FURB","FURB","38844","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Smith, SF","1992",NA,NA,"Klein, R.M.; Bresolin, A.","9840","1971","10","20","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"400","400","FURB24600","FURB24600",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA
"176","2020-10-14 10:01:31-03","FURB","FURB","2867","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Cordeiro, J","2006",NA,NA,"Sevegnani, L.",NA,"1998","05","17","Brasil","Santa Catarina","Pomerode",NA,"-49.1768989562988","-26.7406005859375",NA,NA,NA,NA,"FURB01661","FURB01661","BIOMATEC. Habitat: floresta Habito: arbórea;",NA,NA,NA,NA,NA,NA,"14075","auto",NA,NA,NA,NA
"177","2020-10-14 10:01:31-03","FURB","FURB","2195","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G","2004","02","28","Barbosa, E.; Silva, J.M. & Vaz, J.","950","2004","02","28","Brasil","São Paulo","Barra do Turvo","Posto Manecão.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"FURB24604","FURB24604",NA,NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
"178","2021-03-16 17:52:03-03","UCS","HUCS","43553","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Lima, H.C.",NA,NA,NA,"Shultz, A.R.","1099","1953","11","11","Brasil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,"Doação ICN 001099.",NA,NA,NA,"Angiospermae","Fabales",NA,"27253","auto",NA,NA,NA,NA
"179","2021-03-16 17:52:03-03","UCS","HUCS","21445","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","2002",NA,NA,"Silva, J.M.","3628","2002","10","29","Brasil","São Paulo","Cajati","Conchas","-48.1199989318848","-24.7299995422363",NA,NA,NA,NA,NA,NA,"Herbario MBM; Floresta atlântica",NA,NA,NA,"Angiospermae","Fabales",NA,"24646","auto",NA,NA,NA,NA
"180","2021-03-16 17:52:03-03","UCS","HUCS","02337","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1986","10",NA,"Silva, J.M.","130","1986","07","14","Brasil","Paraná","Bocaiuva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"Remanescente à beira do rio",NA,NA,NA,"Angiospermae","Fabales",NA,"61623","auto",NA,NA,NA,NA
"181","2021-03-16 17:52:03-03","UCS","HUCS","09183","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1993",NA,NA,"Hatschbach, G.","57097","1992","06","23","Brasil","Paraná","Cerro Azul","Rio Ponta Grossa","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Mata pluvial",NA,NA,NA,"Angiospermae","Fabales",NA,"32006","auto",NA,NA,NA,NA
"182","2021-03-16 17:52:03-03","UCS","HUCS","13971","PreservedSpecimen","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Hatschbach, G.","1999",NA,NA,"Silva, J.M.","2853","1999","01","15","Brasil","São Paulo","Barra do Turvo","Salto Chico Salu","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"Mata da beira do rio",NA,NA,NA,"Angiospermae","Fabales",NA,"38172","auto",NA,NA,NA,NA
"183","2019-09-27 18:04:43-03","UFES","VIES","31963","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Zorzanelli, J.P.F.","2013","10","31","Zorzanelli, J.P.F.; Mareto, F.","847","2013","06",NA,"Brasil","Espírito Santo","Conceição do Castelo",NA,"-41.2439002990723","-20.3682994842529",NA,NA,"762","762","VIES031963","VIES031963",NA,NA,NA,NA,NA,NA,NA,"17824","auto",NA,NA,NA,NA
"184","2020-04-27 16:09:49-03","UFES","VIES","21941","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Zorzanelli, J.P.F.","2012","02",NA,"Zorzanelli, J.P.F.; Silva, A.E.","237","2011","12","27","Brasil","Espírito Santo","Iúna","Serra do Valentim, entorno do Parque Nacional do Caparaó.","-41.5358009338379","-20.3458003997803",NA,NA,"1200","1200","VIES021941","VIES021941",NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA
"185","2019-06-27 10:25:02-03","UFES","VIES","30738","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Lage, C.; Silva, A.E.","44","2012","09",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650","VIES030738","VIES030738",NA,NA,NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA
"186","2019-06-27 10:25:02-03","UFES","VIES","31261","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"Curto, R.A.; Martins, L.T. & Silva, A.E.","41","2010","10","15","Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650","VIES031261","VIES031261",NA,NA,NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA
"187","2020-04-27 16:09:49-03","UFES","VIES","31760","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","Zorzanelli, J.P.F.","2013","06","27","Campanharo, I.F.","18","2013","01",NA,"Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó.","-41.6671981811523","-20.5414009094238",NA,NA,NA,NA,"VIES031760","VIES031760",NA,NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA
"188","2019-08-16 08:39:21-03","UTFPR","HCF","18517","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","E. Barboza","2013","10","02","M.E. Engels","1564","2013","09","07","Brasil","PR","Guaratuba","Serra do Mar, Linha de transmissão","-48.943056","-25.881944","48°56'35 W","25°52'55 S","800","800",NA,NA,"arbórea. Caule castanho. Folhas e frutos verdes. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-06-29 09:30:39-03","UFRRJ","RBR","22557","S","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"H.R.P. Lima",NA,"2002","00","21","Brasil","Rio de Janeiro","Nova Iguaçu","Estrada da Reunião","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00022557","RBR00022557",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA
"190","2020-06-29 09:30:21-03","UFRRJ","RBR","46203","S","Plantae","Fabaceae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","H.C. Lima","2018","08",NA,"H.C. Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque, B.F. Borja","8699","2018","08","07","Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Estrada do Comércio, próximo ao portão de entrada da reserva. Tinguá, Estrada do Comércio, próximo ao portão de entrada da reserva. Reserva Biológica do Tinguá","-43.433889","-22.590556","43º26'2''W","22º35'26''S",NA,NA,"RBR00046203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-29 09:30:39-03","UFRRJ","RBR","26268","S","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","H.C. Lima, P.R. Farág","1997","03",NA,"P.R.C. Farag","146","1995","11","14","Brasil","Rio de Janeiro","Nova Iguaçu","Estrada do comércio, próximo a sede após o portão.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026268","RBR00026268",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA
"192","2020-06-29 09:30:39-03","UFRRJ","RBR","26350","S","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne",NA,NA,NA,NA,"H.C. Rodrigues",NA,"1994","05","14","Brasil","Rio de Janeiro","Nova Iguaçu","Estrada do Ouro, Linha 2.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026350","RBR00026350",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA
"193","2020-06-29 09:30:39-03","UFRRJ","RBR","4730","S","Plantae","Leguminosae","Copaifera","trapezifolia","Copaifera trapezifolia","Hayne","R.D. Ribeiro","2006","10","09","R.M. Than","40","2002","01","23","Brasil","Rio de Janeiro","Nova Iguaçu","Morro da Reunião","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00004730","RBR00004730",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA
