"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"541","2013-04-01 09:18:43-03","IPT","BCTW","7397","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB41",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"542","2013-04-01 09:18:43-03","IPT","BCTW","7408","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB47",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"543","2013-04-01 09:18:43-03","IPT","BCTW","7409","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB48",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"544","2013-04-01 09:18:43-03","IPT","BCTW","7544","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","05","Brasil","Santa Catarina","Abdon Batista",NA,"-51.003889","-27.633889","51W0'14","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB27",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"545","2013-04-01 09:18:42-03","IPT","BCTW","7353","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR22",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"546","2013-04-01 09:18:44-03","IPT","BCTW","7554","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia",NA,"-51.964167","-27.234444","51W57'51","27S14'4",NA,NA,NA,NA,NA,NA,NA,"CON13",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"547","2013-04-01 09:18:42-03","IPT","BCTW","7367","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR13",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"548","2013-04-01 09:18:42-03","IPT","BCTW","7361","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR17",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"549","2013-04-01 09:18:42-03","IPT","BCTW","7289","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR42",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"550","2013-04-01 09:18:43-03","IPT","BCTW","7429","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","15","Brasil","Santa Catarina","Abdon Batista",NA,"-50.996667","-27.63","50W59'48","27S37'48",NA,NA,NA,NA,NA,NA,NA,"ABB63",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"551","2013-04-01 09:18:42-03","IPT","BCTW","7389","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","05","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB35",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"552","2013-04-01 09:18:43-03","IPT","BCTW","7537","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","05","Brasil","Santa Catarina","Abdon Batista",NA,"-51.003889","-27.633889","51W0'14","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB11",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"553","2013-04-01 09:18:42-03","IPT","BCTW","7286","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR43",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"554","2013-04-01 09:18:42-03","IPT","BCTW","7283","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR45",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"555","2013-04-01 09:18:42-03","IPT","BCTW","7320","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR34",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"556","2013-04-01 09:18:42-03","IPT","BCTW","7284","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR44",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"557","2013-04-01 09:18:43-03","IPT","BCTW","7526","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","28","Brasil","Santa Catarina","Abdon Batista",NA,"-51.001944","-27.6375","51W0'7","27S38'15",NA,NA,NA,NA,NA,NA,NA,"ABB03",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"558","2013-04-01 09:18:43-03","IPT","BCTW","7395","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB40",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"559","2013-04-01 09:18:43-03","IPT","BCTW","7393","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB38",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"560","2013-04-01 09:18:43-03","IPT","BCTW","7390","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","05","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB36",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"561","2013-04-01 09:18:43-03","IPT","BCTW","7394","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB39",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"562","2013-04-01 09:18:43-03","IPT","BCTW","7392","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB37",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"563","2013-04-01 09:18:43-03","IPT","BCTW","7413","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB52",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"564","2013-04-01 09:18:43-03","IPT","BCTW","7406","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB46",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"565","2013-04-01 09:18:43-03","IPT","BCTW","7416","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB54",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"566","2013-04-01 09:18:43-03","IPT","BCTW","7405","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","06","Brasil","Santa Catarina","Abdon Batista",NA,NA,"-27.633889","51W0'14'","27S38'2",NA,NA,NA,NA,NA,NA,NA,"ABB45",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"567","2013-04-01 09:18:42-03","IPT","BCTW","9159","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Leandro Cézanne de Souza Assis","Guimarães, F.B.","2011","04","06","Brasil","Santa Catarina","Tangará","área de alagamento da PCH Salto Góes","-51.284167","-27.1025","51W17'3","27S6'9",NA,NA,NA,NA,NA,NA,NA,"1205",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"568","2013-04-01 09:18:42-03","IPT","BCTW","7366","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR14",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"569","2013-04-01 09:18:44-03","IPT","BCTW","7611","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia",NA,"-51.964167","-27.234444","51W57'51","27S14'4",NA,NA,NA,NA,NA,NA,NA,"CON24",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"570","2013-04-01 09:18:42-03","IPT","BCTW","7364","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR16",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"571","2013-04-01 09:18:43-03","IPT","BCTW","7550","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia",NA,"-51.964167","-27.234444","51W57'51","27S14'4",NA,NA,NA,NA,NA,NA,NA,"CON11",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"572","2013-04-01 09:18:43-03","IPT","BCTW","7433","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","15","Brasil","Santa Catarina","Abdon Batista",NA,"-50.996667","-27.63","50W59'48","27S37'48",NA,NA,NA,NA,NA,NA,NA,"ABB64",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"573","2013-04-01 09:18:42-03","IPT","BCTW","7300","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR39",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"574","2013-04-01 09:18:42-03","IPT","BCTW","7294","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","15","Brasil","Santa Catarina","Tangará",NA,"-51.283556","-27.102222","51W17'00,8","27S06'08",NA,NA,NA,NA,NA,NA,NA,"TGR41",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"575","2013-04-01 09:18:42-03","IPT","BCTW","9160","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Leandro Cézanne de Souza Assis","Guimarães, F.B.","2011","04","06","Brasil","Santa Catarina","Tangará","área de alagamento da PCH Salto Góes","-51.284167","-27.1025","51W17'3","27S6'9",NA,NA,NA,NA,NA,NA,NA,"1206",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"576","2013-04-01 09:18:44-03","IPT","BCTW","7628","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia",NA,"-51.964167","-27.234444","51W57'51","27S14'4",NA,NA,NA,NA,NA,NA,NA,"CON28",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"577","2013-04-01 09:18:42-03","IPT","BCTW","9161","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","Leandro Cézanne de Souza Assis","Guimarães, F.B.","2011","04","06","Brasil","Santa Catarina","Tangará","área de alagamento da PCH Salto Góes","-51.284167","-27.1025","51W17'3","27S6'9",NA,NA,NA,NA,NA,NA,NA,"1207",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"578","2013-04-01 09:18:43-03","IPT","BCTW","7434","S","Plantae",NA,"Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart.","J. Baitello e L.C.S. Assis","Guimarães, F.B.","2011","07","15","Brasil","Santa Catarina","Abdon Batista",NA,"-50.996667","-27.63","50W59'48","27S37'48",NA,NA,NA,NA,NA,NA,NA,"ABB65",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"579","2020-12-14 16:07:33-03","UFC","EAC","30632","PreservedSpecimen","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees","Werf, H.V.D.","Ribas, O.S.","1998","09","02","Brasil","Paraná","Piraí do Sul","Fazenda Santa Rita","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"EAC0030632","EAC0030632","1999",NA,NA,"s.n.","Árvore 6m, flor alva.; Mata secundária",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"580","2020-07-30 15:33:33-03","UFSM","SMDB","15250","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Wolf, S; Wolf, K; Portalet, A","Wolf, K; Portalet, A; Wolf, S","2012","10","06","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB015250",NA,NA,NA,NA,"52","Trabalho de Conclusão de Curso de Engenharia Florestal/UFSM de Sabrina Marques Wolf. Orientador: Prof. Luciano Denardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2019-11-25 12:12:11-03","UFSM","SMDB","7295","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Werff, HV","Ribas, OS","1998","11","02","Brasil","Minas Gerais","Piraí do Sul","Fazenda Santa Ria",NA,NA,NA,NA,NA,NA,"SMDB007295",NA,"1999",NA,NA,"2801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2019-11-25 12:12:11-03","UFSM","SMDB","18754","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Figueira, M","Figueira, M; Schindler, B.; Gazzola, MD","2019","02","20","Brasil","Rio Grande do Sul","Santa Maria","Morro do Cerrito","-53.789807","-29.699688","-53.789807","-29.699688",NA,NA,"SMDB018754",NA,"2019","02","20","CFSM923","Árvore, ocasional, na borda de fragmento florestal, aprox. 14 m de alt., CAP de 120 cm, casca externa com fissuras devido ao crescimento, casca interna parda oxidando rapidamente e tornando-se marrom, odor muito agradável, cúpula verde, frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2019-11-25 12:12:11-03","UFSM","SMDB","4517","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Pedralli, G","Alvarez, A.F.; Pedralli, G","1988","05","29","Brasil","Rio Grande do Sul","Carlos Barbosa",NA,"-51.5036010742188","-29.2975006103516",NA,NA,NA,NA,"SMDB004517",NA,"1988","05","29","3",NA,NA,NA,NA,NA,NA,NA,NA,"15359","auto",NA,NA,NA,NA,NA,NA
"584","2019-11-25 12:12:11-03","UFSM","SMDB","4537","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Pedralli, G","Alvarez, A.F.; Pedralli, G","1988","05","31","Brasil","Rio Grande do Sul","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"SMDB004537",NA,"1988","05","31","23",NA,NA,NA,NA,NA,NA,NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA
"585","2019-11-25 12:12:11-03","UFSM","SMDB","4536","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Pedralli, G","Alvarez, A.F.; Pedralli, G","1988","05","31","Brasil","Rio Grande do Sul","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"SMDB004536",NA,"1988","06","26","22",NA,NA,NA,NA,NA,NA,NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA
"586","2019-11-25 12:12:11-03","UFSM","SMDB","1595","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Pedralli, G","Pereira, A B","1978","03",NA,"Brasil","Rio Grande do Sul","Lagoa Vermelha","Fazenda Jaboticaba","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,"SMDB001595",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"42261","auto",NA,NA,NA,NA,NA,NA
"587","2019-11-25 12:12:11-03","UFSM","SMDB","4509","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Alvarez, A.F.","Alvarez, A.F.; Lopes, AM","1989","10","31","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB004509",NA,"2000","12","28","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"588","2021-02-11 16:53:12-03","UFSM","SMDB","7764","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Záchia, R.A","Záchia, R.A; Budke, J","2000","11","05","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB007764",NA,NA,NA,NA,"5127","Material testemunho de Mestrado em Agronomia - Produção Vegetal.",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"589","2019-11-25 12:12:11-03","UFSM","SMDB","9488","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Ceolin, GB","Canto-Dorow, T,S","2003","10","29","Brasil","Rio Grande do Sul","Santa Maria","boca do monte","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009488",NA,"2005","09","26","s.n.","Material testemunho de bacharelado em Biologia. Autor: Guilherme B. Ceolin, Orientadora: Jumaida M. Rosito",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"590","2019-11-25 12:12:11-03","UFSM","SMDB","9692","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Canto-Dorow, T,S","Canto-Dorow, T,S","2004","11",NA,"Brasil","Rio Grande do Sul","Santa Maria","Chácara da Boca do Monte","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009692",NA,NA,NA,NA,"s.n.","Material testemunho de bacharelado em biologia.",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"591","2021-02-11 16:53:12-03","UFSM","SMDB","4767","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Záchia, R.A","Canto-Dorow, T,S","1993","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","Chácara em Boca do Monte","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB004767",NA,"2000","12","28","s.n.","Flores brancas",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"592","2021-02-11 16:53:12-03","UFSM","SMDB","4767","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Záchia, R.A","Canto-Dorow, T,S","1993","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","Chácara em Boca do Monte","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB004767",NA,"2000","12","28","s.n.","Flores brancas",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"593","2019-11-25 12:12:11-03","UFSM","SMDB","9804","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Canto-Dorow, T,S","Gonçalves, JF","2004","11","13","Brasil","Rio Grande do Sul","Santa Maria","Distrito da Boca do Monte","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009804",NA,"2004","11","13","s.n.","coletada em borda de mata",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"594","2019-11-25 12:12:11-03","UFSM","SMDB","8840","S","Plantae","Lauraceae","Nectandra","lanceolata","Nectandra lanceolata","Nees & Mart .","Eisinger, SM; Gressler, E","Gressler, E","2000","11","11","Brasil","Rio Grande do Sul","Santa Maria","Jardim Botânico UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB008840",NA,NA,NA,NA,"s.n.","Projeto : Fenologia do JBSM . Planta n° 1258",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
