"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"48","2021-03-15 16:37:00-03","NY","NYBG","637184","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"S. G. Beck","1981","03","22","Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz ca. 18 kms. hacia el SE, pasando refineria petrolífera.",NA,NA,NA,NA,"400","400","NY00637184",NA,"6722","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=719932' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","636607","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"B. D. Sucre","1968","12","07","Brazil","Rio de Janeiro",NA,"Mata do Judeu, Petrópolis.","-43.18","-22.5",NA,NA,"700","700","NY00636607","NY00636607_01","4256","Jardim Botâncio do Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=719931' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","636609","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"S. A. Mori","1979","07","19","Brazil","Bahia",NA,"Livramento do Brumado. Km 5 da Rodovia Liv. do Brumado/Rio de Contas.","-41.82","-13.63",NA,NA,"600","600","NY00636609","NY00636609_01","12273","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=719927' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","637185","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens","L.",NA,NA,NA,NA,"J. Araque Molina","1949","01","22","Colombia","Chocó",NA,"En montañas ricas con suelos ricos en un lugar denominado El - Diez y Seis.",NA,NA,NA,NA,"1000","1000","NY00637185",NA,"19Ch095","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=719928' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00925605","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","G. C. Tucker",NA,NA,NA,"H. S. Irwin","1969","03","14","Brazil","Goiás","Cavalcante","Ca. 40 km north of Veadeiros. Chapada dos Veadeiros.","-47.51669","-13.75517",NA,NA,"1000","1000","NY00925605","NY00925605_01","24352","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000180' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales","piceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","684378","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","G. C. Tucker",NA,NA,NA,"W. W. Thomas","2002","03","10","Brazil","Bahia","Morro do Chapéu","Cachoeira de Ferro Doido, 29.1 km E of Morro do Chapéu on road to Mundo Novo","-41.001517","-11.625",NA,NA,"920","920","NY00684378","NY00684378_01","12833","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200510' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales","piceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","306333","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","G. C. Tucker",NA,NA,NA,"M. H. Nee","1998","04","11","Bolivia","Santa Cruz","Florida","Valley along small stream (Quebrada Yunga), along road from Mairana to Yunga de Mairana, 11.8 km (by road), 5 km (by air) NE from the main square at Mairana.","-63.92","-18.1",NA,NA,"1700","1700","NY00306333",NA,"48950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553330' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales","piceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","622561","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","G. C. Tucker",NA,NA,NA,"B. J. Pickel","1933","06","28","Brazil","Pernambuco",NA,"In a swamp, Tapera.","-35.18","-8.12",NA,NA,NA,NA,"NY00622561","NY00622561_01","2449","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553332' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales","piceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","668430","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","G. C. Tucker",NA,NA,NA,"H. S. Irwin","1969","03","14","Brazil","Goiás","Cavalcante","Ca. 40 km north of Veadeiros. Chapada dos Veadeiros.","-47.4583015441895","-13.7974996566772",NA,NA,"1000","1000","NY00668430","NY00668430_01","24352","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553329' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales","piceus","92497","auto",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00925605","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","flavescens","Cyperus flavescens piceus","(Liebm.) Fernald","G. C. Tucker",NA,NA,NA,"H. S. Irwin","1969","03","14","Brazil","Goiás","Cavalcante","Ca. 40 km north of Veadeiros. Chapada dos Veadeiros.","-47.51669","-13.75517",NA,NA,"1000","1000","NY00925605","NY00925605_01","24352","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000180' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales","piceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","602517","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"G. Eiten","1965","02","06","Brazil","São Paulo","Paraguaçú Paulista","6 km N of city of Paraguaçu Paulista. At state forest station.","-50.575","-22.367",NA,NA,"500","550","NY00602517","NY00602517_01","5859","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546285' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","602503","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1989","01","04","Brazil","Rio Grande do Sul",NA,"Paverama.","-51.727409","-29.575542",NA,NA,NA,NA,"NY00602503","NY00602503_01","5109","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546290' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","602522","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"P. von Luetzelburg","1910",NA,NA,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaos. Facenda Inglera.",NA,NA,NA,NA,"1000","1000","NY00602522","NY00602522_01","67","Communicavit herb. reg. monacense <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546304' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","602523","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"A. F. M. Glaziou","1878","08","13","Brazil","Rio de Janeiro",NA,"Entre Queimado & __ Rio Douro.","-43.559042","-22.685112",NA,NA,NA,NA,"NY00602523","NY00602523_01","9339","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546309' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","476570","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"M. H. Nee","1998","02","16","Bolivia","Santa Cruz","Florida","Near bottom of valley of Quebrada Guapurucillo, steep slopes, between mountains of massive red sandstone of Serranía de la Cruz to the NE and Cerro Guapurucillo to the south, along dirt road to Bella Vista, 2 km SE from turnoff (the turnoff ca. 3 km E of Cuevas from highway from Santa Cruz to Samaipata).","-63.72","-18.2",NA,NA,"1325","1325","NY00476570",NA,"48365","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546299' target='other'> <mi>dwc_moreinfo</mi></a>","South America",NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-10-19 09:36:00-02","NY","NYBG","668475","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus",NA,"G. C. Tucker",NA,NA,NA,"T. J. Killeen","1985","10","28","Bolivia","Santa Cruz",NA,"Nuflo de Chavez, Concepcion, laguna W of pueblo.","-62.05","-16.13",NA,NA,"500","500","NY00668475",NA,"1326","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546297' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","602512","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"G. Eiten","1960","03","23","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. ca. 4 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)","-47.142","-22.242",NA,NA,"575","625","NY00602512","NY00602512_01","1757","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546275' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00919138","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"G. G. Hatschbach","1973","02","04","Brazil","Minas Gerais","Três Corações","Rod. 3 Corações - S. Tomé das Letras.","-45.2531","-21.6969",NA,NA,NA,NA,"NY00919138","NY00919138_01","31226","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996085' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00919129","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"H. S. Irwin","1971","01","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, near base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31","-43.676328","-19.820266",NA,NA,"1600","1600","NY00919129","NY00919129_01","30366","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996041' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","622744","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"P. von Luetzelburg","1936","04","01","Brazil","Paraíba",NA,"Brazil: civit. Parahyba.",NA,NA,NA,NA,NA,NA,"NY00622744","NY00622744_01","27028","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546307' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","602519","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"F. C. Hoehne","1931","04","01","Brazil","São Paulo",NA,"Parque do Estado, S. Paulo.","-46.621883","-23.654505",NA,NA,NA,NA,"NY00602519","NY00602519_01","27408","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546310' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","602507","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"B. V. Skvortzov","1963","07","21","Brazil","São Paulo","Sao Paulo","Sao Paulo: Bairro of brooklin.","-46.680951","-23.621551",NA,NA,NA,NA,"NY00602507","NY00602507_01","159","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546281' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","602506","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"B. V. Skvortzov","1962","12","15","Brazil","São Paulo","Sao Paulo","City of Sao Paulo, 6 1/2 - 7 km SW of center of city, along the Rio Pinheiros, opposite Jockey Club.","-46.63","-23.5403",NA,NA,NA,NA,"NY00602506","NY00602506_01","105","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546280' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","636612","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"C. E. F. von Glocker","1842",NA,NA,"Brazil","Bahia",NA,NA,"-39.039072","-15.159747",NA,NA,NA,NA,"NY00636612","NY00636612_01","202","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546302' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00919139","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"J. E. B. Warming",NA,NA,NA,"Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8894","-19.6272",NA,NA,NA,NA,"NY00919139","NY00919139_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996091' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00919126","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"H. S. Irwin","1970","02","07","Brazil","Minas Gerais","Paracatu","Serra da Anta, summit of chapada, ca. 2 km N.W. of Paracatu","-46.8727","-17.22555",NA,NA,"700","700","NY00919126","NY00919126_01","26280","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996032' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","602502","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"T. M. Koyama","1970","02","22","Brazil","São Paulo",NA,"Road between Pres. Prudente and Pres. Bernardes.","-51.482655","-22.091838",NA,NA,NA,NA,"NY00602502","NY00602502_01","13753","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546296' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","602510","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"G. Eiten","1959","12","04","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. ca. 6 km. N of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)",NA,NA,NA,NA,"575","625","NY00602510","NY00602510_01","1531","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546273' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","602521","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","H. T. O'Neill",NA,NA,NA,"L. H. Bailey","1924","03","11","Brazil","Rio de Janeiro",NA,"Therezopolis.","-42.986824","-22.417788",NA,NA,"900","1000","NY00602521","NY00602521_01","1270","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546305' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","602514","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"G. Eiten","1960","04","22","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.7 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)","-47.142","-22.242",NA,NA,"575","625","NY00602514","NY00602514_01","1968","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546277' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","602513","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","L. T. Eiten",NA,NA,NA,"G. Eiten","1960","04","21","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.7 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)","-47.142","-22.242",NA,NA,"575","625","NY00602513","NY00602513_01","1944","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546276' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01112699","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"H. S. Irwin","1971","02","01","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Steep rocky lower slopes of Pico de Itacolomí, ca. 3 km S. of Ouro Preto","-43.473094","-20.427823",NA,NA,"1650","1650","NY01112699","NY01112699_01","29577","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1260402' target='other'> <mi>dwc_moreinfo</mi></a>","South America",NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","622743","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"A. Gehrt","1921","01","10","Brazil","São Paulo",NA,"Butantan, S.Paulo.","-46.724373","-23.565521",NA,NA,NA,NA,"NY00622743","NY00622743_01","7358","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546293' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00919127","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"H. S. Irwin","1970","03","09","Brazil","Minas Gerais",NA,"Middle slopes of Serra do Cabral, ca. 2.5 km W. of Cantoni","-44.13","-17.57",NA,NA,"850","850","NY00919127","NY00919127_01","27282","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996034' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","01198663","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","G. C. Tucker",NA,NA,NA,"A. C. Araújo","2000","01","29","Brazil","Bahia","Rio de Contas","3 Km S de Rio de Contas em direçao a Livramento do Brumado","-41.8","-13.61683",NA,NA,NA,NA,"NY01198663","NY01198663_01","1251","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1422310' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","602497","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","M. Barros",NA,NA,NA,"R. Reitz","1954","03","18","Brazil","Santa Catarina",NA,"Caixa Dagua da Fazenda, Itajaí.",NA,NA,NA,NA,"10","10","NY00602497","NY00602497_01","1767","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546287' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","602498","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","M. Barros",NA,NA,NA,"R. Reitz","1956","04","06","Brazil","Santa Catarina",NA,"Piloes, Palhoça.","-48.694057","-27.77489",NA,NA,"200","200","NY00602498","NY00602498_01","2981","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=546288' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
