"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"41","2021-03-15 16:37:00-03","NY","NYBG","00896617","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Alves-Araújo",NA,NA,NA,"B. A. S. Pereira","2485","1993","04","27","Brazil","Minas Gerais","Unaí","Localidade denominada Palmital. Mata situada na confluencia do córrego das Lages com o Rio Preto","-46.9058","-16.3578",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966882' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896617","NY00896617_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","374857","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","R. Reitz",NA,NA,NA,"L. B. Smith","13171","1964","11","11","Brazil","Santa Catarina","Itapiranga","By Rio Uruguai, 6 km west of Itapiranga","-53.75","-27.17",NA,NA,"150","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366598' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374857","NY00374857_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","375398","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Alves-Araújo",NA,NA,NA,"G. G. Hatschbach","13646","1966","01","31","Brazil","Paraná","Paranaguá","Taboleiro do Guarani","-48.5092","-25.5203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561266' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375398","NY00375398_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","374856","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","R. Reitz",NA,NA,NA,"R. Reitz","16186","1963","08","13","Brazil","Santa Catarina","Campos Novos","Caxambu, Tupitinga, Campos Novos","-51.2247","-27.4019",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366597' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374856","NY00374856_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","374855","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","R. Reitz",NA,NA,NA,"R. Reitz","14425","1962","12","21","Brazil","Santa Catarina","Anita Garibaldi","Passo do Rio Canoas, Anita Garibaldi","-51.13","-27.6894",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366596' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374855","NY00374855_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","305979","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","M. H. Nee",NA,NA,NA,"M. H. Nee","48765","1998","03","27","Bolivia","Santa Cruz","Andrés Ibáñez","7.3 km from Santa Cruz-Samaipata highway leaving at Tarumá, on dirt road along Río Salado and oil pipeline.","-63.5","-18.1",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366579' target='other'> <mi>dwc_moreinfo</mi></a>","NY00305979",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01174638","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"R. de Lemos Fróes","26974",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1392657' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174638","NY01174638_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","634414","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"S. C. de Sant'Ana","986","2000","09","23","Brazil","Bahia","Uruçuca","Area da EMARC. Reserva Gregório Bondar","-39.2742","-14.6022",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366592' target='other'> <mi>dwc_moreinfo</mi></a>","NY00634414","NY00634414_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01174636","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"C. A. Cid Ferreira","4564","1984","06","15","Brazil","Rondônia","Costa Marques","Chapada dos Perecís, Distrito de Alta Floresta, estrada P-56, km 17. Mata de terra firme, solo argiloso.","-64.2272","-12.445",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331226' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174636","NY01174636_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","374845","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"S. A. Mori","10660","1978","09","18","Brazil","Bahia","Prado","Rod. BA 284, trecho Prado/Itamaraju, ca. de 65 km a NW de Prado. Regiao de Mata Higrófila Sul Baiana. Folha Se - 24 (17-39c)","-39.2206","-17.3411",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374845","NY00374845_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","374851","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","M. Sobral",NA,NA,NA,"M. Sobral","3672","1985","01","13","Brazil","Rio Grande do Sul","Viamao","Iapua","-51.0231","-30.0811",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366566' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374851","NY00374851_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","309608","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","M. H. Nee",NA,NA,NA,"M. H. Nee","49695","1998","06","07","Bolivia","Santa Cruz","Florida","8 km NE of crossing of Río Paredones (N of Achiras Camping resort), along trail to Barrientos.","-63.7917","-18.12",NA,NA,"1900","2000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366577' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309608",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","374828","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","5438","1967","06","17","Brazil","Paraná","Matelândia","22 km. E. of Matelândia.","-53.9964","-25.2408",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366605' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374828","NY00374828_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00859604","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"E. P. Heringer","s.n.","1956","11","08","Brazil","Minas Gerais","Paraopeba","Fazenda Rasgão, 3 km. de Paraopeba.","-44.4042","-19.2744",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959826' target='other'> <mi>dwc_moreinfo</mi></a>","NY00859604","NY00859604_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1183869","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"S. de V. A. Pessôa","1183","2007","05","23","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biologica do Poço das Antas, fragmento G, barragem de Jutunaiba. FG 659.","-42.2553","-22.5806",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1457605' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183869","NY01183869_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","374858","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","R. Reitz",NA,NA,NA,"L. B. Smith","14090","1964","12","17","Brazil","Santa Catarina","Aguas de Chapecó","2-4 km. east of Agua de Chapecó","-52.92","-27.12",NA,NA,"280","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366599' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374858","NY00374858_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","309534","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","M. H. Nee",NA,NA,NA,"M. H. Nee","49177","1998","04","27","Bolivia","Santa Cruz","Florida","Along road to Bella Vista, 6.5 km SE from Santa Cruz-Samaipata highway turnoff vic. Cuevas. Slopes along road through bottom of valley of upper Quebrada de la Coca.","-63.68","-18.22",NA,NA,"1275","1335","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366618' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309534",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","374852","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","R. Reitz",NA,NA,NA,"R. Reitz","9638","1960","05","12","Brazil","Santa Catarina","Araranguá","Morro dos Conventos, Araranguá","-49.4856","-28.9347",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366594' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374852","NY00374852_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","374865","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. E. Burkart",NA,NA,NA,"A. L. Woolston","755","1956","11","18","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374865",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00750009","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","P. Fiaschi",NA,NA,NA,"P. Fiaschi","1198","2002","12","01","Brazil","Bahia","Jussari","Estrada Jussari-Palmira, entrada à esquerda ca. 7.5 km. Fazenda Teimosos. RPPN Serra do Teimoso","-39.5286111","-15.1580556",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=913015' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750009","NY00750009_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","886490","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"P. Fiaschi","1928","2004","02","14","Brazil","Bahia","Jussari","Estrada de Jussari para Palmira, entrada à esq. Ca. 7.5 km após Jussari. Fazenda Teimoso. RPPN serra do Teimoso.","-39.5361","-15.1603",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026528' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886490","NY00886490_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","374854","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","R. Reitz",NA,NA,NA,"R. Reitz","14754","1963","04","12","Brazil","Santa Catarina","Anita Garibaldi","Passo do Rio Canona, Anita Garibaldi","-51.13","-27.6894",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366595' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374854","NY00374854_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","374830","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"G. G. Hatschbach","15507","1966","12","15","Brazil","Paraná","Clevelândia","Rincao Torcido","-52.4706","-26.3958",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366580' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374830","NY00374830_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","374840","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"A. M. V. de Carvalho","4832","1994","09","19","Brazil","Bahia","Ilhéus","Mata de Esperança. Entrada a 2 km. a partir da antiga ponte do Rio Fundao.","-39.06916667","-14.7819444",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366588' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374840","NY00374840_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","374848","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"C. R. Sperling","6106","1982","06","12","Brazil","Pará",NA,"Ferry crossing on Rio Itacaiúnas","-50.5","-5.88",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374848","NY00374848_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","374832","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"P. K. H. Dusén","17099","1915","07","13","Brazil","Paraná","Jaguariaíva","Jaguariahijva","-49.7056","-24.2511",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366624' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374832","NY00374832_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2862039","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Alves-Araújo",NA,NA,NA,"W. W. Thomas","7086",NA,NA,NA,"Brazil","Bahia","Uruçuca","7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest.","-39.0617","-14.4231",NA,NA,NA,NA,"Site: SG <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366623' target='other'> <mi>dwc_moreinfo</mi></a>","NY02862039","NY02862039_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02447578","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.",NA,NA,NA,NA,"D. A. Folli","5064","2005","06","07","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Às margens do Córrego João Pedro, próxima a uma Gindiba, atrás da casa de guarda, na est. do pasto. Estrada Farinha Seca.","-39.971877","-19.198684",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2623535' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447578","NY02447578_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","374847","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","J. G. Kuhlmann",NA,NA,NA,"Paulim","s.n.","1932","06","16","Brazil","Rio de Janeiro","Rio de Janeiro","Pae Ricardo, perto da Sede do Horto Florestal","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366603' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374847","NY00374847_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01805758","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","A. Alves-Araújo",NA,NA,NA,"A. M. Amorim","3703","2003","06","18","Brazil","Bahia","Jussari","RPPN Serra do Teimoso, Rod. Jussari - Palmira, entra ca. 7.5 km de Jussari, Faz. Teimoso.","-39.5389","-15.1619",NA,NA,"641",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2119601' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805758","NY01805758_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","374846","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","J. G. Kuhlmann",NA,NA,NA,"Pessoal do Horto Florestal","131723","1927","12","05","Brazil","Rio de Janeiro","Rio de Janeiro","Grotao, Horto Florestal","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366602' target='other'> <mi>dwc_moreinfo</mi></a>","NY00374846","NY00374846_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","02098466","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler) Engl.","T. D. Pennington",NA,NA,NA,"A. M. V. de Carvalho","6856",NA,NA,NA,"Brazil","Bahia","Jussari","Reserva Particular do Patrimônio Natural (RPPN) Serra do Teimoso, entrada ca. 7.5 km na Rod. Jussari/Palmira. Fazenda Teimoso ca. 1.7 km da entrada","-39.87","-15.1545",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=328897' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098466","NY02098466_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","469075","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","gonocarpum","Chrysophyllum gonocarpum","(Mart. & Eichler ex Miq.) Engl.","T. D. Pennington",NA,NA,NA,"M. C. Tschá","234","1995","09","15","Brazil","Pernambuco","Inajá","Reserva Biologica de Serra Negra","-38.5708","-8.6",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=366590' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469075","NY00469075_01","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","273440","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","persicastrum","Chrysophyllum persicastrum","Eichler",NA,NA,NA,NA,"J. E. B. Warming",NA,"1870",NA,NA,"Brazil","Minas Gerais",NA,"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=218979' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273440","NY00273440_01","South America","sheet",NA,"isotype","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","273700","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","bolivianum","Sideroxylon bolivianum","Rusby",NA,NA,NA,NA,"H. H. Rusby","691","1921","09","21","Bolivia",NA,NA,"Vic. Huachi: head of Beni River",NA,NA,NA,NA,"914.4","914.4","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272045' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273700","NY00273700_01 NY00273700_02","South America","sheet",NA,"holotype","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA
