"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","yearIdentified","infraspecificEpithet","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"208","2020-10-01 14:24:16-03","JBB","HEPH","31814","S","Plantae","Myrtaceae","Myrcia","myrtillifolia","Myrcia myrtillifolia","DC.","Rosa, PO","Lemos, HL","76","2015","12","03","Brasil","Tocantins","Campos Lindos",NA,"-46.8680992126465","-7.99388980865479",NA,NA,"285","285",NA,NA,"Coordenadas: 23L 283488.14 E / 9109816.86 S","Southern America",NA,NA,"Dicotyledon","Myrtales","59622","auto",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA
"209","2020-10-01 14:24:16-03","JBB","HEPH","13084","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Nóbrega, MGG","785","1997","09","16","Brasil","Goiás","Pirenópolis","Fazenda Recanto do Sol","-48.916944","-15.804722","-48.916944","-15.804722","102","102",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"210","2020-10-01 14:24:16-03","JBB","HEPH","18353","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Oliveira, MS","Rodrigues Silva, R; Jesus, FPR de","640","2002","10","24","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.881111","-15.913889","-47.881111","-15.913889","1020","1020",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"211","2020-10-01 14:24:16-03","JBB","HEPH","18388","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Nóbrega, MGG","1737","2002","10","24","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
"212","2020-10-01 14:24:16-03","JBB","HEPH","19830","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Rodrigues Silva, R; Milhomens, LC","943","2003","10","17","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,"algumas folhas apresentam coloracao vinacea","Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA
"213","2020-10-01 14:24:16-03","JBB","HEPH","20182","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Rezende, LM","7","2003","12","01","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.866667","-15.883333","-47.866667","-15.883333","1010","1010",NA,NA,"Aroma nas folhas e frutos","Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA
"214","2020-10-01 14:24:16-03","JBB","HEPH","31826",NA,"Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Rosa, PO; Machado, AIMR; Silva, MJ; Teles, AM","1339","2011","10",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica Professor José Ângelo Rizzo","-50.188611","-16.074722","-50.188611","-16.074722","990","990",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,"2015",NA,"03",NA,NA,NA,NA
"215","2020-10-01 14:24:16-03","JBB","HEPH","32998","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Rosa, PO; Soares, ACA; Cardoso, PPM; Oliveira, JAS","1928","2017","08","15","Brasil","Goiás","Pirenópolis","Cidade de Pedra","-48.890833","-15.714722","-48.890833","-15.714722","1295","1295",NA,NA,"Epíteto validado pela especialista","Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,"2017",NA,"08","15",NA,NA,NA
"216","2020-10-01 14:24:16-03","JBB","HEPH","981","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Ferreira, MB","942","1971","11","17","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-01 14:24:16-03","JBB","HEPH","1880","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Ferreira, MB","1511","1972","08","24","Brasil","Distrito Federal","Brasília","Gama","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-01 14:24:16-03","JBB","HEPH","939","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Proença, CEB","Ferreira, MB","900","1971","11","17","Brasil","Distrito Federal","Brasília","Jockey Clube de BRASÍLIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-01 14:24:16-03","JBB","HEPH","32268","S","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Rosa, PO","Chacon, RG","1403","2016","09","23","Brasil","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão, Em cima do conj 3 da QI 27","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Comum","Southern America",NA,NA,"Dicotyledon","Myrtales","70570","auto",NA,NA,NA,"2016",NA,"09","30",NA,NA,NA
"220","2020-12-11 11:39:01-03","UFMG","BHCB","110077","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(O.Berg) D. Legrand.",NA,"Vieira, FCS","1882","2007","04","09","Brasil","Santa Catarina","Joinville","Sambaqui do Cubatão","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"BHCB000757","BHCB000757","Floresta ombrófila densa terras baixas, restinga, 5m.","Southern America",NA,NA,"Dicotyledon",NA,"37150","auto",NA,NA,NA,"2007",NA,"04","09",NA,NA,NA
"221","2020-12-11 11:39:28-03","UFMG","BHCB","201331","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","myrtillifolia","Myrcia myrtillifolia","DC.",NA,"Rocha, GPE; Lemos, HL","743","2017","09","18","Brasil","Goiás","Campo Alegre de Goiás",NA,"-47.714722","-17.8375","-47.714722","-17.8375",NA,NA,"BHCB201331","BHCB201331","Arbusto 0,7m, cálice vináceo; Cerrado stricto sensu típico","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"2019",NA,"08",NA,NA,NA,NA
"222","2020-12-11 11:39:28-03","UFMG","BHCB","201333","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","myrtillifolia","Myrcia myrtillifolia","DC.",NA,"Rocha, GPE; Lemos, HL","762","2017","09","18","Brasil","Goiás","Campo Alegre de Goiás",NA,"-47.695833","-17.8375","-47.695833","-17.8375",NA,NA,"BHCB201333","BHCB201333","Arbusto 1,2m; Cerrado stricto sensu ralo","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:39:30-03","UFMG","BHCB","195753","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Lima, DF; Morokawa, R","472","2014","09","04","Brasil","Minas Gerais","Capitólio","Estrada para Trilha do Sol.","-46.2075","-20.653056","-46.2075","-20.653056","844","844","BHCB195753",NA,"Subarbusto 0,6 m. Inflorescências jovens com pedúnculo e cálice róseo.; Cerrado.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"2014",NA,"09",NA,NA,NA,NA
"224","2020-12-11 11:39:30-03","UFMG","BHCB","201365","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Lemos, HL; Rocha, GPE","76","2015","12","03","Brasil","Tocantins","Campos Lindos",NA,"-46.967222","-8.050556","-46.967222","-8.050556","28","28","BHCB201365","BHCB201365","Árvore 3,6m, frutos verdes; Cerrado rupestre","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"225","2021-02-11 17:20:39-03","UFPR","UPCB","79123","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(O.Berg) D.Legrand",NA,"Lima, D.F. | Meirelles, J. | Pacheco, J.","342","2011","12","16","Brasil","Rio Grande do Sul","Caxias do Sul","Estrada do Cipreste, entre distrito de Vila Oliva e Gramado. Próximo a ponte do Raposo.","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"UPCB0031181","UPCB0031181","Arvoreta 2,5 m. Em botões..",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-11 17:20:39-03","UFPR","UPCB","6925","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(Berg) C.D.Legrand","Flora Ilustrada Catarinense","Reitz, R.","5621","1953","02","05","Brasil","Santa Catarina","Palhoça","Campo Massiambú","-48.6678009033203","-27.645299911499",NA,NA,"5","5",NA,NA,"Árvore, 8m, flor branco-amarelada. Mata..",NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,"1972",NA,"01","01",NA,NA,NA
"227","2021-02-11 17:20:39-03","UFPR","UPCB","1764","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(Berg) C.D.Legrand","Flora Ilustrada Catarinense","Reitz, R.","5621","1953","02","05","Brasil","Santa Catarina","Palhoça","Campo Massiambú","-48.6678009033203","-27.645299911499",NA,NA,"5","5",NA,NA,"Árvore, 8m, flor branco-amarelada. Mata..",NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,"1972",NA,"01","01",NA,NA,NA
"228","2021-02-11 17:20:39-03","UFPR","UPCB","34326","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(Berg) C.D.Legrand","Flora Ilustrada Catarinense","Reitz, R.","5621","1953","02","05","Brasil","Santa Catarina","Palhoça","Campo Massiambú","-48.6678009033203","-27.645299911499",NA,NA,"5","5",NA,NA,"Árvore, 8m, flor branco-amarelada. Mata..",NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,"1972",NA,"01","01",NA,NA,NA
"229","2021-02-11 17:20:39-03","UFPR","UPCB","41128","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(Berg) C.D.Legrand","Jaster, C.B.","Jaster, C.B.",NA,"2000","04","18","Brasil","Paraná","Guaraqueçaba","Ilha das Peças, porção sul","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0031469","UPCB0031469","Árvore DAP=18.5cm, h=8,5m. Caxetal alterado, ambiente parcialmente inundado, 6-4-23. Distância do mar ±640m..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,"2000",NA,"01","01",NA,NA,NA
"230","2021-02-11 17:20:39-03","UFPR","UPCB","41143","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(Berg) C.D.Legrand","Jaster, C.B.","Jaster, C.B.",NA,"1999","11","09","Brasil","Paraná","Guaraqueçaba","Ilha das Peças, porção sul","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Árvore DAP=14,8cm, h=-11m. Floresta de restinga em estágio avançado, ambiente não inundado, 4-9-7. Distância do mar ±460m..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,"2000",NA,"01","01",NA,NA,NA
"231","2021-02-11 17:20:39-03","UFPR","UPCB","41151","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(Berg) C.D.Legrand","Silva, S.M.","Jaster, C.B.",NA,"2000","01","30","Brasil","Paraná","Guaraqueçaba","Ilha das Peças, porção sul","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0031472","UPCB0031472","Árvore DAP=13,4cm, h=7m. Floresta de restinga em estágio avançado, com sinais de alteração antrópica, ambiente úmido, parcialmente inundado, 5-18-11. Distância do mar ±600m..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,"2000",NA,"03",NA,NA,NA,NA
"232","2021-02-11 17:20:39-03","UFPR","UPCB","41152","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(Berg) C.D.Legrand","Silva, S.M.","Jaster, C.B.",NA,"2000","01","30","Brasil","Paraná","Guaraqueçaba","Ilha das Peças, porção sul","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Árvore DAP-14,7cm, h=12m. Floresta de restinga em estágio avançado, com sinais de alteração antrópica, ambiente úmido, parcialmente inundado, 5-11-31. Distância do mar ±580m..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,"2000",NA,"03",NA,NA,NA,NA
"233","2021-02-11 17:20:44-03","UFPR","UPCB","94587","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","myrtilifollia","Myrcia myrtilifollia","DC.","Lima, D.F.","Mello-Silva, R. | Forzza, R.C. | Saavedra, M. | Monteiro, R.F.","3031","2007","11","18","Brasil","Minas Gerais","Botumirim","Rio do Peixe","-43.013056","-16.916667","-43.013056","-16.916667","805","805","UPCB0042089","UPCB0042089","Campo limpo com encostas rochosas próximo ao rio. Árvore 4m alt. Folhas discolores, verde-claras na face abaxial. Cálice verde, corola alva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA
"234","2021-02-11 17:20:46-03","UFPR","UPCB","81037","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Lima, D.F.","377","2013","11","20","Brasil","Minas Gerais","Uberlândia","Reserva Ecológica do Clube Caça e Pesca. Cerrado. Alt: 829m","-48.301","-18.986","-48.301","-18.986",NA,NA,"UPCB0023802","UPCB0023802","Arbusto 40 cm. Frutos imaturos verde-avermelhados..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,"09",NA,NA,NA,NA
"235","2021-02-11 17:20:46-03","UFPR","UPCB","81068","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Lima, D.F.","381","2013","11","20","Brasil","Minas Gerais","Uberlândia","Reserva Ecológica do Clube Caça e Pesca. Cerrado. Alt: 829m","-48.301","-18.986","-48.301","-18.986",NA,NA,"UPCB0023392","UPCB0023392","Arbusto 0,5m. Frutos imaturos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,"12",NA,NA,NA,NA
"236","2021-02-11 17:20:46-03","UFPR","UPCB","81069","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Lima, D.F.","380","2013","11","20","Brasil","Minas Gerais","Uberlândia","Reserva Ecológica do Clube Caça e Pesca. Cerrado. Alt: 829m","-48.301","-18.986","-48.301","-18.986",NA,NA,"UPCB0023385","UPCB0023385","Arbusto 40 cm. Frutos imaturos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,"12",NA,NA,NA,NA
"237","2021-02-11 17:20:46-03","UFPR","UPCB","81092","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Lima, D.F.","509","2014","09","12","Brasil","Goiás","Cocalzinho de Goiás","BR-070, estrada para o P. E. Serra dos Pirineus. Cerrado.","-48.824","-15.783","-48.824","-15.783",NA,NA,"UPCB0023797","UPCB0023797","Arbusto 1m. Frutos imaturos verdes tornando-se vináceos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,"12",NA,NA,NA,NA
"238","2021-02-11 17:20:46-03","UFPR","UPCB","89951","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Arantes, A.A. et al.","SF177","2007","08","22","Brasil","Goiás","Catalão - Pires Belo","Estrada da fazenda do Segredo",NA,NA,NA,NA,"835","835",NA,NA,"Subarbusto ca. 0,8m. Flores com calice e pétalas da corola com manchas arroxeadas. Cerrado rupestre..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,"02",NA,NA,NA,NA
"239","2021-02-11 17:20:46-03","UFPR","UPCB","89953","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Arantes, A.A. et al.","SF300","2007","11","25","Brasil","Goiás",NA,"Serra do Facão, Região do Corrego da Anta Gorda, margem da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto ca. De 0,75m. Frutos arroxeados. Cerrado rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,"03",NA,NA,NA,NA
"240","2021-02-11 17:20:46-03","UFPR","UPCB","92814","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F","Lima, D.F.|Morokawa, R.","458","2014","09","01","Brasil","Minas Gerais","São Roque de Minas","PARNA Serra da Canastra. Estrada São Roque-Sacramento.","-46.911944","-20.135","-46.911944","-20.135000","1308","1308","UPCB0036927","UPCB0036927","Campo sujo. Arbusto 0,6 m. Pedúnculos e botões róseos; pétalas alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,"09",NA,NA,NA,NA
"241","2021-02-11 17:20:46-03","UFPR","UPCB","92815","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F","Lima, D.F.|Morokawa, R.","453","2014","08","31","Brasil","Minas Gerais","São Roque de Minas","PARNA Serra da Canastra. Morr ao lado da guarita 1.","-46.41","-20.260278","-46.410000","-20.260278","1221","1221","UPCB0036928","UPCB0036928","Cerrado. Arbusto 0,9 . Botões vom cálice vináceo e pétalas alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,"09",NA,NA,NA,NA
"242","2021-02-11 17:20:46-03","UFPR","UPCB","89952","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Mello, F.N.A. et al.","133","2007","10","23","Brasil","Minas Gerais","Buenópolis","Estrada para Serra do Cabral km 11","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,NA,NA,"Subarbusto ca. De 1,0m. Célice verde, corola rósea, filetes alvos, frutos verdes a vermelhos.",NA,NA,NA,NA,NA,"42854","auto",NA,NA,NA,"2016",NA,"03",NA,NA,NA,NA
"243","2021-02-11 17:20:46-03","UFPR","UPCB","89955","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Prado, C.A. et al.","9","1992","10","21","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"Herbáceo, ca. 0,3m. Mata mesofítica..",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2017",NA,"01",NA,NA,NA,NA
"244","2021-02-11 17:20:46-03","UFPR","UPCB","89954","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Lima, D.F.","Volpi, R. et al.","4","2001","09","19","Brasil","Minas Gerais","Uberlândia","Parque Municipal de Siquerolli. Interior de mata.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"Cerradão. Arbusto com 0,8m de altura. Cálice rosa, corola branca, estames brancos e botões florais..",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,"2016",NA,"03",NA,NA,NA,NA
"245","2021-02-11 17:20:46-03","UFPR","UPCB","89948","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Silva, C. I.","s.n.","2006","11","15","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-02-11 17:20:46-03","UFPR","UPCB","89949","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Silva, C. I.","s.n.","2006","11","14","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:20:46-03","UFPR","UPCB","89950","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.",NA,"Silva, C. I.","s.n.","2006","11","15","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2012-04-13 08:57:00-03","MO","MOBOT","2482118","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","rubella","Calyptranthes rubella","(O. Berg) D. Legrand",NA,"Roberto M. Klein|A. Bresolin","Klein 6590","1966","1","18","Brazil","Santa Catarina",NA,"Florianópolis. Pántano do Sul, Ilha de Santa Catarina",NA,NA,NA,NA,"2.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2010-02-17 11:47:00-02","MO","MOBOT","3199738","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","myrtillifolia","Myrcia myrtillifolia","sensu McVaugh non DC.","R. de Michel","R. Chávez de Michel","Michel 2349","1993","9","25","Bolivia","Beni","Vaca Diez","14.3 Kms de Guayaramerín hacia Cachuela Esperanza, antes de llegar al primer arroyo. Sabana, pequeñas abiertas entre bosques, con dominancia de Imperata brasiliensis, terreno plano con montículos bajos y distantes.","-65.431389","-10.728056",NA,NA,"230.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","3196968","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","C. Proenca","J.C.M. Lima","Lima 19","1997",NA,NA,"Brazil","Tocantins",NA,"20 km de Palma para Lajeado. Centro oeste. Cerradao. Encosta rochosa.","-48.3","-10.01666",NA,NA,"270.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2015-08-13 05:50:00-03","MO","MOBOT","3199840","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.",NA,"R.M. Harley","Harley 10516","1968",NA,NA,"Brazil",NA,NA,"State of Mato Grosso. Expediton Base Camp. c. 3 km. E. of base camp. Cerrado-a frequent shrub around this area only just beginning to flower.","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2012-01-04 05:10:00-02","MO","MOBOT","3396666","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","C. Proenca","Carolyn Proença","Proença 1842","1997",NA,NA,"Brazil","Tocantins",NA,"Aliança. 12 km ao sul da cidade Fazenda, Odara do Tocantins. Centro oeste. Cerrado s. s. c/camda rasteirra dominada p/Graminea.","-48.88333","-11.43333",NA,NA,"350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2012-01-03 06:37:00-02","MO","MOBOT","3395804","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","C. Proenca","Carolyn Proença|et al.","Proença 1808","1997",NA,NA,"Brazil","Tocantins",NA,"Gurupi. 5 km ao S. de Gurupi. Centro Oeste. Cerrado denso.","-49.11666","-11.71666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","3187971","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","rubella","Myrcia rubella","Cambess.","Legrand","MACEDO","MACEDO 2659","1950",NA,NA,"Brazil","Goiás",NA,"Loc. Cachoeira Alta. Rio Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-12-19 11:19:52-03","UFG","UFG","23231","S","Plantae","Myrtaceae","Myrcia","rorida","Myrcia rorida","(O. Berg) Kiaersk.","Proença, C.","Proença, C.; Bridgewater, S.; Ribeiro-Filho, J.; Ratter, J.A. & Fonseca-filho, J.","1842","1997","11","13","Brasil","Tocantins","Aliança","12km ao sul da cidade Fazenda, Odara do Tocantins. Cerrado s.s. com camada rasteira dominada para Gramínea.","-48.883333","-11.433333","-48.883333","-11.433333","350","350",NA,NA,"Árvore de 4m de altura, fruto verde-claro. Casca finamente fissurada, escamando, castanho avermelhado onde descamou e corte com borda rósea-avermelhada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,"11","13",NA,NA,NA
