"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"45","2021-02-08 11:07:38-03","UNESP-IBB","BOTU","33090","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Oliveira, D.M.","12","2016","09","16",NA,"Brasil","São Paulo","Botucatu","Distrito de Rubião Júnior, rodovia Castelinho km 2","-48.525","-23.054167",NA,NA,"BOTU033090",NA,"(Vell.) A. DC.",NA,NA,"48°31'30w","23°03'15s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","25862","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Paschoal, M.E.S.","123","2008","11","27",NA,"Brasil","São Paulo","Botucatu","km 3 da rodovia Castelinho",NA,NA,NA,NA,"BOTU025862",NA,"(Vell.) DC.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","33198","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Souza, C.V.","Souza, C.V.",NA,"2017","09","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"BOTU033198",NA,"(Vell.) DC.",NA,NA,"9999","9999",NA,NA,"2017","09","07",NA,NA,NA,NA,NA
"48","2021-02-08 11:07:38-03","UNESP-IBB","BOTU","27449","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Ishara, K.L.","Ishara, K.L.","148","2008","08","12",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.733333","-22.8",NA,"Arbusto 2m, flores roxas","BOTU027449",NA,"(Vell.) DC.",NA,NA,"48°44'w","22°48's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","32540","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Quinalha, M.M.","3","2014","07","07",NA,"Brasil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara",NA,NA,NA,NA,"BOTU032540",NA,"(Vell.) DC.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","21359","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Lohmann, L.G.","Rodrigues Jr., C.E.","06-7101996","1996","10","07",NA,"Brasil","São Paulo","Pardinho","Trevo de acesso ao municipio de Pardinho",NA,NA,NA,"Planta de 1,5 m de altura, flores tubulares roxas","BOTU021359",NA,"(Vell.) DC.",NA,NA,"9999","9999",NA,NA,"2008","07","24",NA,NA,NA,NA,NA
"51","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","7804","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Lohmann, L.G.","Monteiro, T.C.S.","10","1980","11","20",NA,"Brasil","São Paulo","Botucatu","Rubião Júnior",NA,NA,NA,"Arbusto com flores de cor lilás","BOTU007804",NA,"(Vell.) DC.",NA,NA,"9999","9999",NA,NA,"2008","07","24",NA,NA,NA,NA,NA
"52","2021-02-08 11:07:38-03","UNESP-IBB","BOTU","33092","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Oliveira, D.M.","24","2016","09","16",NA,"Brasil","São Paulo","Botucatu","Bairro Demétria","-48.413889","-22.963056",NA,NA,"BOTU033092",NA,"(Vell.) A. DC.",NA,NA,"48°24'50w","22°57'47s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","16766","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Miyagi, P.H.","Gemtchújnicov, I.D.","456",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"BOTU016766",NA,"(Vell.) DC.",NA,NA,"9999","9999",NA,NA,"1995","01","09",NA,NA,NA,NA,NA
"54","2021-02-08 11:07:38-03","UNESP-IBB","BOTU","33098","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Oliveira, D.M.","61","2016","11","03",NA,"Brasil","São Paulo","Botucatu","Distrito de Rubião Júnior, rodovia Gastão Dal Farra","-48.445833","-22.939167",NA,NA,"BOTU033098",NA,"(Vell.) A. DC.",NA,NA,"48°26'45w","22°56'21s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:07:38-03","UNESP-IBB","BOTU","23866","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Durigan, G.","Kolb, R.M.","1","2008","09","11",NA,"Brasil","São Paulo","Assis","Estação Ecológica","-50.368611","-22.600278",NA,"Arbusto de 1 m de altura, caule liso, flores roxas, borda da mata","BOTU023866",NA,"(Vell.) DC.",NA,NA,"50°22'7w","22°36'01s",NA,NA,"2008","09","15",NA,NA,NA,NA,NA
"56","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","32538","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Quinalha, M.M.","1","2014","07","07",NA,"Brasil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara",NA,NA,NA,NA,"BOTU032538",NA,"(Vell.) DC.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","32539","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Quinalha, M.M.","2","2014","07","07",NA,"Brasil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara",NA,NA,NA,NA,"BOTU032539",NA,"(Vell.) DC.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-08 11:07:38-03","UNESP-IBB","BOTU","979","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Farias, R.","Nasser, J.","27","1972","10","15",NA,"Brasil","São Paulo","Botucatu","Fazenda Mac","-48.375","-22.875",NA,"Arbusto- coletado na estrada, flores vermelhas, 5 estames","BOTU000979",NA,"(Vell.) DC.",NA,NA,"48°22'30w","22°52'30s",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:28:58-03","UNESP-IBB","BOTU","1012","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Helena","Helena","18","1971","11","11",NA,"Brasil","São Paulo","Botucatu","Fazenda Lageado",NA,NA,NA,"Árvore de pequeno porte","BOTU001012",NA,"(Vell.) DC.",NA,NA,"9999","9999",NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:29:29-03","UFRJ","RFA","29296","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Equipe do Jardim Botânico de Brasília","567","1985","09","05",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília. Ca. de 20 km a Se de Brasília.","-47.9296989440918","-15.7797002792358",NA,"Árvoreta de 4m. na margem da mata. Flores roxas e frutos verdes.","RFA20086",NA,"(Vell.) DC.","1025","1025",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:29:29-03","UFRJ","RFA","29298","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Equipe do Jardim Botânico de Brasília","777","1986","10","24",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília.Ca. de 20 km a SE de Brasília.","-47.9296989440918","-15.7797002792358",NA,"Árvore de ca. 8m. Frutos castanhos.","RFA20088",NA,"(Vell.) DC.","1025","1025",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:19:10-03","UFRJ","RFA","14980","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","A.P. Duarte","A.P. Duarte","11019 e 10920","1968","07","11",NA,"Brasil","Minas Gerais","Minas Gerais","Serra do Cipó, Usina, km 112.",NA,NA,NA,"Planta de comunidade rupestre, (o nº 11019 é material florífero e o nº 10920 é material frutífero).","RFA13133",NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,"1968","05","16",NA,NA,NA,NA,NA
"63","2020-11-13 09:19:10-03","UFRJ","RFA","17929","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","José Corrêa Gomes","A.P. Duarte","2794","1950","08","18",NA,"Brasil","Minas Gerais","Minas Gerais","Serra da Canastra",NA,NA,NA,"Planta de campo muito frequente em todos os campos e cerrados, apresenta um vasto xilopódio.","RFA15196",NA,"(Vell.) DC.","950","950",NA,NA,NA,NA,"1950","11","08",NA,NA,NA,NA,NA
"64","2020-06-29 11:29:29-03","UFRJ","RFA","97","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","RB Moura","RB Moura; FG Pereira","281","2005","10","12",NA,"Brasil","Rio de Janeiro","Maricá","Comunidade de Divinéia.","-42.8185997009277","-22.9193992614746",NA,"Arbusto, ca. 4m alt., em frutos maduros.Frutos secos cilíndricos, pericarpo coriáceo.","RFA34315",NA,"(Vell.) DC.",NA,NA,NA,NA,"20726","auto","2005","11","09",NA,NA,NA,NA,NA
"65","2021-03-30 12:35:32-03","EAO","IAN","138404","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Hunt, DR","Irwin, HS; Maxwell, HS","20449","1968","02","18","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","Serra do cipó, Minas Gerais, ca. km 112 (ca. 135km N of Belo Horizonte).",NA,NA,NA,"Simple subshrub to ca. 2m tall. Fruit brown, dehisced. western slopes, cerrado with exposed sandstone cliffs and outcrops.","IAN138404",NA,"(Vell.) DC.","1200","1200",NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:35:32-03","EAO","IAN","141510","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Gentry, AH","Irwin, HS; Grear Jr., JW; Grear Jr., JW","18279","1966","07","19","Southern America","Brasil","Goiás",NA,"Gallery forest, Faz. Vargem Bonita, ca. 10km. S. of Brasília, D.F., road to Belo Horizonte.",NA,NA,NA,"Shrub ca. 3m. tall. Corolla wine-purple.","IAN141510",NA,"(Vell.) DC.","1000","1000",NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:35:32-03","EAO","IAN","94308","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Glaziou, AFM","s.n.",NA,NA,NA,NA,"França","Paris",NA,NA,NA,NA,NA,NA,"IAN094308",NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:35:32-03","EAO","IAN","97683","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Sandwith, NY","Fróes, RL","33259","1957","08","20","Southern America","Brasil","Minas Gerais",NA,"Rod. para Lagoa Santa.",NA,NA,NA,"Planta de caule bulboso, subterrâneo,flores róseas, vistosas, comum dos cerrados abertos, campos.","IAN097683",NA,"(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:35:32-03","EAO","IAN","14461","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Barreto, M","Magalhães, MG","3067","1942","07","25","Southern America","Brasil","Minas Gerais","Belo Horizonte","Cerrado, Caetano Furquim, muito frequente.","-43.937801361084","-19.9207992553711",NA,"Flores violaceas, arbusto 2,00m de altura.","IAN014461","IAN014461 IAN014461_e","(Vell.) DC.",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:35:32-03","EAO","IAN","90686","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Macedo, A","4233","1956","02","02","Southern America","Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,"Arbusto campestre, muito comum roxas.","IAN090686",NA,"(Vell.) DC.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:35:32-03","EAO","IAN","149002","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Avalone, CL; Cordeiro, MR","35","1967","10","10","Southern America","Brasil","São Paulo","Itirapina","Cerrado.","-47.8199996948242","-22.25",NA,NA,"IAN149002",NA,"(Vell.) DC.",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2013-07-03 10:35:04-03","EBDA","BAH","8130","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","J. D. C. Arouck Ferreira","Moruz, C.V.A.","33","1987","11","11",NA,"Brasil","Bahia","Lençóis","Coqueiro, Lençois - Bahia","-41.39","-12.5631",NA,"C. da flor = roxa, corolas tubulares, estigmas pilosos, 4 filetes. Visitada por abelhas (vide listagem do coletor).",NA,NA,"(Vell.) A.DC.",NA,NA,NA,NA,"47385","auto","1989","12",NA,NA,NA,NA,NA,NA
"73","2013-07-03 10:35:04-03","EBDA","BAH","8495","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Neves, M. Fagundes","Neves, M.Fagundes","76","1994","04","10",NA,"Brasil","Bahia","Camaçari","Guaraípe.","-38.3242","-12.6975",NA,"Árvore com mais ou menos 5m de altura. Flores roxas e perfumadas, frutos deicentes, verdes e secos.IMPORT. PLANTA: Madeira de lei.",NA,NA,"(Vell.) A.DC.",NA,NA,NA,NA,"37124","auto","1994","04",NA,NA,NA,NA,NA,NA
"74","2013-07-03 10:35:04-03","EBDA","BAH","881","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Graziela Barroso","Clotildes F. da Costa",NA,"1954","07","22",NA,"Brasil","Bahia","Amado",NA,NA,NA,NA,NA,NA,NA,"(Vell.) A.DC.",NA,NA,NA,NA,NA,NA,"1954","10",NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160640","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Pires JM",NA,"1964","06","07","Southern America","Brazil",NA,NA,"State of Minas Gerais, 50 km ao Sul de Itumbiára.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160640","NL-U1160640","(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160641","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Widgren JF",NA,"1845","01","01","Southern America","Brazil",NA,NA,"Prov. Minas Geraes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160641","NL-U1160641","(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 09:30:27-03","NBC","NL-BOTANY","WAG.1282596","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","02","18","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1282596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1282596","NL-WAG1282596","(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-11-04 11:03:16-03","ESALQ","ESA","82958","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Araújo, A.O.; Romão, G.O.; Vieira, S.",NA,"2003","01","08",NA,"Brasil","Minas Gerais","Diamantina","ca. 8 km de Diamantina na estrada para Mendanha",NA,"-18.18",NA,"arbusto até 2 m; frutos secos castanhos","ESA082958","ESA082958",NA,"1230","1230","-43,543,333","-18.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:03:16-03","ESALQ","ESA","13697","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Miyagi, P.H. (11/III/1994)","Mantovani, W.","856.0","1980","08","05",NA,"Brasil","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,"ESA013697","ESA013697","(Vell.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:03:16-03","ESALQ","ESA","21341","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Miyagi, P.H. (21/I/196)","Barreto, K.D. et al.","3245.0","1994","11","22",NA,"Brasil","São Paulo","Itaberá",NA,"-49.1300010681152","-23.8600006103516",NA,NA,"ESA021341",NA,"(Vell.) DC.",NA,NA,NA,NA,"29370","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:03:16-03","ESALQ","ESA","27384","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Mazine, F.F. (08/VII/1999)","Tamashiro, J.Y. et al.","423.0","1994","02","05",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA027384","ESA027384","(Vell.) DC.",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:03:16-03","ESALQ","ESA","77515","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Souza, V.C.","Romão, G.O. ; Chaddad Jr., J.","840.0","2002","03","21",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA077515","ESA077515","(Vell.) DC.",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:03:16-03","ESALQ","ESA","26681","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Souza, V.C.","Souza, V.C. et al.","7332.0","1994","11","14",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA026681",NA,"(Vell.) DC.",NA,NA,NA,NA,"27729","auto","1997","02","02",NA,NA,NA,NA,NA
"84","2020-11-04 11:03:16-03","ESALQ","ESA","16652","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Mazine, F.F. (27/II/1998)","Miyagi, P.H. et al.","43.0","1993","09","10",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA016652","ESA016652","(Vell.) DC.",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:03:16-03","ESALQ","ESA","13743","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Souza, V.C.","Barreto, K.D. et al.","1291.0","1993","09","28",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA013743","ESA013743","(Vell.) DC.",NA,NA,NA,NA,"22843","auto","1994","04","26",NA,NA,NA,NA,NA
"86","2020-11-04 11:03:16-03","ESALQ","ESA","14722","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Mazine, F.F. (08/VII/1999)","Souza, V.C. ; Ferraro L.","2583.0","1993","03","24",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA014722","ESA014722","(Vell.) DC.",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:03:16-03","ESALQ","ESA","38626","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Rodrigues, R.R.","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","320.0","1997","12","17",NA,"Brasil","São Paulo","Itapeva","Estação ecológica de Itapeva. Cerrado.","-48.8699989318848","-23.9799995422363",NA,"Arbusto de 1 m. frutos castanhos","ESA038626","ESA038626","DC.",NA,NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:03:16-03","ESALQ","ESA","21759","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Souza, V.C.","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","9435.0","1995","11","10",NA,"Brasil","São Paulo","Itirapina","Estrada entre Itirapina e a Rodovia Washingtos Luís, ca. 2 Km da rodovia. Beira de estrada.","-47.8199996948242","-22.25",NA,"Arbusto esguio, até 2 m alt.; corola lilás.","ESA021759","ESA021759","(Vell.) DC.",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 10:55:09-03","ESALQ","ESA","132758","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba",NA,"Souza, V.C.",NA,"2013","07","01",NA,"Brasil","São Paulo","Itirapina","Estrada para São Pedro, cerca de 2 km da Rodovia Washington Luís. Cerrado.","-47.8199996948242","-22.25",NA,"Arbusto, ca. 2,5 m alt.; frutos castanhos.","ESA132758",NA,NA,NA,NA,"47o54#?#27","22o15#?#54","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:03:16-03","ESALQ","ESA","73784","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","V.C.Souza VII/2001","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25533.0","2001","07","09",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 20 km de Joaquim Felício. Afloramento rochoso com campo arenoso adjacente.",NA,"-176.975",NA,"Arbusto, ca. 1 m alt.; corola violeta.","ESA073784","ESA073784","(Vell.) DC.","1100","1100","-44,262,778","-176,975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:03:16-03","ESALQ","ESA","23961","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","caroba","Jacaranda caroba","Mazine, F.F. (08/VII/1999)","Miyagi, P.H.; Zandoval, J.A.; Souza, J.P.","341.0","1995","02","11",NA,"Brasil","São Paulo","Itararé","Estrada Itararé - Bonsucesso de Itararé, ca. 10 Km de Itararé. Beira de estrada ao lado de plantação de Pinus.","-491.616","-241.138",NA,"Arbusto, ca. 1, 5 m alt. Frutos maduros secos, s/ sementes.","ESA023961","ESA023961","(Vell.) DC.",NA,NA,"-491,616","-241,138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
