"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","typeStatus","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"413","2020-06-15 07:53:56-03","UEFS","HUEFS","46935","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin","R.Goldenberg","2015",NA,NA,"Carvalho-Sobrinho, J.G.de","1","2000","07","27","Brasil","Bahia","Santa Terezinha","Serra da Jibóia, ca. de 7km W de Pedra Branca.","-39.466667","-12.25","39W28'","12S15'","750","800","Mata Higrófila.","HUEFS0046935","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0046935 HUEFS0046935_e1",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"414","2020-06-15 07:53:56-03","UEFS","HUEFS","218390","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata","(DC.) Naudin",NA,NA,NA,NA,"Lima, H.C.de","7966","2015","04","01","Brasil","Rio de Janeiro","Miguel Pereira","Rebio Tinguá,Orbel II , nascentes do rio São Pedro , Área da Parcela Permanente PPBio Mata Atlântica.Parcela 5.","-43.424167","-22.538611","43W25'27''","22S32'19''","913","913","Mata de encosta. Mata Atlântica.","HUEFS0218390","Angiospermae","Myrtales",NA,NA,NA,"HUEFS0218390",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"415","2019-09-04 19:18:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata",NA,NA,NA,NA,NA,"G. Gardner","394",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"Type [status unknown]","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"416","2015-03-07 08:53:00-03","F","FMNH-SEEDPLANTS","V0135627F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0135627F","Spermatophyta",NA,NA,"South America",NA,"V0135627F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"417","2015-03-07 08:53:00-03","F","FMNH-SEEDPLANTS","V0135629F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0135629F","Spermatophyta",NA,NA,"South America",NA,"V0135629F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"418","2015-03-07 08:53:00-03","F","FMNH-SEEDPLANTS","V0135624F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0135624F","Spermatophyta",NA,NA,"South America",NA,"V0135624F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"419","2018-05-14 17:31:37-03","F","FMNH-SEEDPLANTS","V0181718F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata",NA,NA,NA,NA,NA,"F. C. Hoehne","29716",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0181718F","Spermatophyta",NA,NA,"South America",NA,"V0181718F_01 V0181718F_02",NA,NA,"Dicotyledoneae",NA,"29716",NA,NA,NA
"420","2015-03-07 08:53:23-03","F","FMNH-SEEDPLANTS","V0136374F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0136374F","Spermatophyta",NA,NA,"South America",NA,"V0136374F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"421","2019-09-04 19:40:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"Type [status unknown]","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"422","2015-03-07 08:54:22-03","F","FMNH-SEEDPLANTS","V0148801F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0148801F","Spermatophyta",NA,NA,"South America",NA,"V0148801F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"423","2015-03-07 08:54:22-03","F","FMNH-SEEDPLANTS","V0148802F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0148802F","Spermatophyta",NA,NA,"South America",NA,"V0148802F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"424","2015-03-07 08:54:22-03","F","FMNH-SEEDPLANTS","V0148800F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0148800F","Spermatophyta",NA,NA,"South America",NA,"V0148800F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"425","2019-01-25 15:35:25-02","IAC","IAC","43375","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","doriana","Miconia doriana","Cogn.","L.F. Alves","2001","02","20","L.F. Alves","142","2001","02","20","Brasil","São Paulo","Cotia","Morro Grande, Reserva, área C","-46.945445","-23.714883","-46.945445","-23.714883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-07-23 12:13:13-03","CEPLAC","CEPEC","118914","PreservedSpecimen","Plantae","Melastomataceae","Miconia","depauperata","Miconia depauperata",NA,"W. Hoehne",NA,NA,NA,"W. Hoehne",NA,"1951","08","17","Brasil","São Paulo","SÃO PAULO","Parque do Estado de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"427","2020-07-23 12:13:13-03","CEPLAC","CEPEC","112704","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","1002","2006","08","06","Brasil","Bahia","arataca","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha após a residência do Sr. Mormaço.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-07-23 12:13:13-03","CEPLAC","CEPEC","123182","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","7472","2008","06","24","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 Km W de Camacã na estrada para Jacarecí, daí 6 Km SW na estrada para RPPN Serra Bonita e torre.","-39.565278","-15.391667","39W33'55","15S23'30","835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-07-23 12:13:13-03","CEPLAC","CEPEC","135013","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,"Sem Informação",NA,NA,NA,"Liuth, H.S.","157","2012","01","31","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, lado esquerdo da Parcela 11 da fenologia, perto de sua metade","-39.566111","-15.395833","39W33'58","15S23'45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-07-23 12:13:13-03","CEPLAC","CEPEC","140055","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,"Sem Informação",NA,NA,NA,"Carvalho, G. M.",NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","39W8'0","16S20'0","100","100","Indivíduo P13-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-07-23 12:13:13-03","CEPLAC","CEPEC","130734","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,"R. Goldenberg",NA,NA,NA,"R. Goldenberg","1450","2009","04","12","Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA
"432","2020-07-23 12:13:13-03","CEPLAC","CEPEC","146933","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,"R. Goldenberg",NA,NA,NA,"R. Goldenberg","1450",NA,NA,NA,"Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA
"433","2020-07-23 12:13:13-03","CEPLAC","CEPEC","145850","PreservedSpecimen","Plantae","Melastomataceae","Miconia","doriana","Miconia doriana",NA,"R. Goldenberg",NA,NA,NA,"R. Goldenberg","1157",NA,NA,NA,"Brasil","Paraná","piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"434","2020-07-23 12:13:21-03","CEPLAC","CEPEC","113346","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"P. Fiaschi","3119","2006","07","19","Brasil","Espírito Santo","ibatiba","Ca. 22Km de Ibatiba, na estrada para Vitória. Ramal à esquerda, ca. 1,5Km.","-41.343333","-20.230278","41W20'36","20S13'49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2014",NA,NA,NA,NA
"435","2020-07-23 12:13:21-03","CEPLAC","CEPEC","109812","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Lopes, M. M. M.","511","2006","02","15","Brasil","Bahia","arataca","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000","Coletada no meio da serra. UNICATA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-07-23 12:13:21-03","CEPLAC","CEPEC","111385","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Goldenberg, R.","852","2006","04","13","Brasil","Bahia","arataca","Serra do Peito-de-Moça, complexo Serra das Lontras. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-07-23 12:13:21-03","CEPLAC","CEPEC","111398","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Goldenberg, R.","865","2006","04","14","Brasil","Bahia","arataca","Serra do Peito-de-Moça, complexo Serra das Lontras. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-07-23 12:13:21-03","CEPLAC","CEPEC","111404","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Goldenberg, R.","871","2006","04","14","Brasil","Bahia","arataca","Serra do Peito-de-Moça, complexo Serra das Lontras. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-07-23 12:13:21-03","CEPLAC","CEPEC","114385","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Amorim, A. M.","6384","2006","09","24","Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-07-23 12:13:21-03","CEPLAC","CEPEC","115782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Amorim, A. M.","6720","2007","01","20","Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-07-23 12:13:21-03","CEPLAC","CEPEC","117047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Jardim, J. G.","5007","2007","05","04","Brasil","Bahia","WENCESLAU GUIMARÃES","Estação Ecológica Estadual Nova Esperança; trilha para o Pico do Urubu, parte inicial.","-39.716111","-13.592778","39W42'58","13S35'34","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-07-23 12:13:21-03","CEPLAC","CEPEC","117389","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Lopes, M. M. M.","1476","2007","06","30","Brasil","Bahia","arataca","Serra das Lontras. Ca. de 7 km no ramal que liga o distrito de Itatinguí à Serra. Fazendas de Monteiro e Ciro.","-39.385278","-15.189444","39W23'7","15S11'22","820","820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-07-23 12:13:21-03","CEPLAC","CEPEC","121903","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Jardim, A. B.","8","2007","09","23","Brasil","Bahia","arataca","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-07-23 12:13:21-03","CEPLAC","CEPEC","122931","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Jardim, A. B.","29","2008","03","30","Brasil","Bahia","arataca","Serra das Lontras: Peito de Moça, ca. de 7km do ramal que liga o distrito de Itatinguí à Serra. Fazendas de Monteiro e Ciro. Na Parte alta da Serra.","-39.385278","-15.189444","39W23'7","15S11'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-07-23 12:13:21-03","CEPLAC","CEPEC","122935","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Jardim, A. B.","33","2008","03","30","Brasil","Bahia","arataca","Serra das Lontras: Peito de Moça, ca. de 7km do ramal que liga o distrito de Itatinguí à Serra. Fazendas de Monteiro e Ciro. Na Parte alta da Serra.","-39.385278","-15.189444","39W23'7","15S11'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-07-23 12:13:21-03","CEPLAC","CEPEC","62470","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"L. P. de Queiroz","1568","1987","05","27","Brasil","Bahia","castro alves","6Km a SE de Pedra Branca, subida da Serra da Jibóia.",NA,"-12.845833",NA,"12S50'45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA,NA,NA,NA
"447","2020-07-23 12:13:21-03","CEPLAC","CEPEC","125381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"R. Goldenberg","1278","2009","01","21","Brasil","Espírito Santo","castelo",NA,"-41.083611","-20.516111","41W5'1","20S30'58","1400","1400","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-07-23 12:13:21-03","CEPLAC","CEPEC","126602","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Daneu, L.","110","2009","09","12","Brasil","Bahia","arataca","Serra Novo Javí, RPPN do IESB. Rod. Una/Arataca, entrada 9,5km N, mais 8,9km até a sede da RPPN, Trilha da Serra, acesso ca. 1,5Km NE da sede. Topo da Serra.","-39.335833","-15.178333","39W20'9","15S10'42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-07-23 12:13:21-03","CEPLAC","CEPEC","127184","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Jardim, A. B.","52","2008","07","01","Brasil","Bahia","arataca","RPPN do IESB. Serra do Peito de Moça. Rod. Arataca/Una, entrada 9,5Km da cidade, mais 8,9km da entrada. Trilha para o topo da serra.","-39.333333","-15.166667","39w20'","15s10'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-07-23 12:13:21-03","CEPLAC","CEPEC","127247","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Jardim, A. B.","115","2008","10","12","Brasil","Bahia","arataca","Serra do Novo Javi. RPPN do IESB . Rod. Arataca/Una, entrada 9,5Km da cidade, mais 8,9km da entrada. Trilha da Serra, acesso ca. 1,5km NE da sede.","-39.335833","-15.178333","39w20'9","15s10'42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-07-23 12:13:21-03","CEPLAC","CEPEC","127355","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Jardim, A. B.","223","2009","02","06","Brasil","Bahia","arataca","Serra das Lontras. Rod. Arataca/Una entrada 9,5Km. Faz. Oreon. 6Km da entrada.","-39.339444","-15.174167","39w20'22","15s10'27",NA,NA,"álcool 70%.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-07-23 12:13:21-03","CEPLAC","CEPEC","127397","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"Jardim, A. B.","80","2008","10","11","Brasil","Bahia","arataca","Serra das Lontras. Rod. Arataca/Una entrada 9,5Km. Faz. Oreon. 6Km da entrada. Trilha mageando o rio.","-39.391111","-15.197222","39w23'28","15s11'50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-07-23 12:13:21-03","CEPLAC","CEPEC","39344","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"T. S. dos Santos","4094","1986","02","21","Brasil","Bahia","UNA","Serra dos Quatis. 8.2Km a E da Rod. São José/Una; então 2Km ao SW; faldas e acima da Serra.","-38.3","-15.266667","38W18'","15S16'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA,NA,NA,NA
"454","2020-07-23 12:13:21-03","CEPLAC","CEPEC","39477","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"T. S. dos Santos","4174","1993","03","08","Brasil","Bahia","UNA","Ribeirão das Palmeiras. Ramal com entrada Km 11 Rod. São José/Uma, ao S 9Km cima da Serra Javi.","-38.3","-15.15","38W18'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA,NA,NA,NA
"455","2020-07-23 12:13:21-03","CEPLAC","CEPEC","39520","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"T. S. dos Santos","4235","1986","03","10","Brasil","Bahia","UNA","Serra Javi. Rod. BR-101, trecho São José/Camacan, 9Km ao S de São José (Km 550), 5.5Km a E da BR-101 na estrada p/ Faz. Cascavel.","-38.333333","-15.133333","38W20'","15S8'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA,NA,NA,NA
"456","2020-07-23 12:13:21-03","CEPLAC","CEPEC","86808","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"W. W. Thomas","12131","1979","05","01","Brasil","Bahia","SANTA CRUZ DA VITÓRIA","Nascente do Rio Limoeiro. BR-415, 13,4Km. a E da entrada p/ Sta. Cruz da Vitória; depois ao S da entr. p/ Haras de Bibow, próx. A a Rod. p/ nascente do Rio Limoeiro, 11,6Km.","-49.683333","-14.95","49W41'","14S57'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA,NA,NA,NA
"457","2020-07-23 12:13:21-03","CEPLAC","CEPEC","68900","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"A. M. Giulietti",NA,"1986","02","06","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha. Chapadinha.","-41.416667","-12.450278","41W25'0","12S27'1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA,NA,NA,NA
"458","2020-07-23 12:13:21-03","CEPLAC","CEPEC","69286","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"E. de Melo","1794","1995","04","25","Brasil","Bahia","LENÇÓIS","Chapadinha. Fenda Serra do Brejão.","-41.452778","-12.456944","41W27'10","12S27'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA,NA,NA,NA
"459","2020-07-23 12:13:21-03","CEPLAC","CEPEC","97022","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"P. Fiaschi","1375","2003","02","25","Brasil","Bahia","SANTA TEREsINHA","Estrada de Sta. Terezinha/Elísio Medrado, ca. 10,2Km a esquerda para alto da serra. Mata nos arredores da torre.","-39.466667","-12.833333","39W28'","12S50'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA,NA,NA,NA
"460","2020-07-23 12:13:21-03","CEPLAC","CEPEC","57735","PreservedSpecimen","Plantae","Melastomataceae","Miconia","paniculata","Miconia paniculata",NA,"R. Goldenberg",NA,NA,NA,"S. C. de Sant'Ana","320","1993","04","01","Brasil","Bahia","WENCESLAU GUIMARÃES","Reserva Estadual da Cidade. Ca. 40Km, ao W de Teolândia, próx. Ao povoado de Nova Esperança.","-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37469","auto",NA,"30/12/2013",NA,NA,NA,NA
