"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"45","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","20485","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Amaral Jr., A.","1993","02","09","Brasil",NA,NA,NA,NA,NA,"9999","9999",NA,"BOTU020485",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","17924","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1987",NA,NA,"Stehmann, J.R.","1987","11","01","Brasil","Minas Gerais","Minas Novas",NA,NA,NA,"9999","9999","Arbusto, frutos verdes","BOTU017924",NA,NA,"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","4569","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","06","16","Pinheiro, M.H.O.","1996","09","24","Brasil","São Paulo","Bauru",NA,NA,NA,"9999","9999","Arbusto de 1,5 m de altura, flores brancas","BOTU004569",NA,NA,"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","31858","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Barreto, M.",NA,NA,NA,"Barreto, M.","1993","11","19","Brasil","Minas Gerais","Belo Horizonte",NA,NA,NA,"9999","9999",NA,"BOTU031858",NA,NA,"2738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","31681","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Barreto, M.",NA,NA,NA,"Evangelista de Oliveira, J.","1942","10","22","Brasil","Minas Gerais","Belo Horizonte","Estação Experimental",NA,NA,"9999","9999",NA,"BOTU031681",NA,NA,"1150","BHCB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","10745","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1973",NA,NA,"Gottsberger, I.S.","1971","10","14","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope; shrub.; Coleção: Cerrado Estação 13 de Maio","BOTU010745",NA,NA,"141071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","26902","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","2010","08","23","Amaral Jr., A.","1971","08","27","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","Arbusto, até 2 m de altura, com folhas muito novas, enroladas e botões e flores de pétalas branco-esverdeadas","BOTU026902",NA,NA,"727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","20492","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Amaral Jr., A.","1993","02","09","Brasil","Paraná","Foz do Iguaçu",NA,NA,NA,"9999","9999","Arbusto, flores creme","BOTU020492",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","26289","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","2010",NA,NA,"Salimena, F.R.G.","1985","11","08","Brasil","Minas Gerais","Juiz de Fora",NA,NA,NA,"9999","9999","Arbusto, frutos alaranjados","BOTU026289",NA,NA,"20951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","20810","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","02","05","Ferreira Marcondes, W.","1993","09","03","Brasil","São Paulo","Altinópolis",NA,NA,NA,"9999","9999","Planta ca. 1,50 m de altura, flor creme","BOTU020810",NA,NA,"705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","10743","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1973",NA,NA,"Gottsberger, I.S.","1972","08","18","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope; shrub.; Coleção: Cerrado Estação 13 de Maio","BOTU010743",NA,NA,"18872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","20460","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1996","08","14","Amaral Jr., A.","1996","03","21","Brasil","São Paulo","Pardinho",NA,NA,NA,"9999","9999","Estéril","BOTU020460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","10724","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1973",NA,NA,"Gottsberger, I.S.","1973","07","25","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope; shrub.; Coleção: Cerrado Estação 13 de Maio","BOTU010724",NA,NA,"25773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","19952","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1996","08","14","Montanholli, R.",NA,NA,NA,"Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999","Arbusto, 1,5 m de altura, caule semi-rugoso, folhas membranáceas glabra, fruto vermelho, flores brancas","BOTU019952",NA,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","31980","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Hatschbach, G.","1998","10","20","Brasil","Minas Gerais","Leopoldina","Próximo ao Rio Pombas. Rod. BR-116.",NA,NA,"9999","9999",NA,"BOTU031980",NA,NA,"68657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","4602","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","06","16","Pinheiro, M.H.O.","1997","10","21","Brasil","São Paulo","Bauru",NA,NA,NA,"9999","9999","Arbusto de 3,0 m de altura, frutos verdes","BOTU004602",NA,NA,"536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","31454","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1999","01","25","Costa L.V.","1993","06","20","Brasil","Minas Gerais","Marlieria","Parque Est. Rio Doce",NA,NA,"9999","9999",NA,"BOTU031454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","31415","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1999","01","16","Andrade, P.M.","1984","09","27","Brasil","Minas Gerais","Caratinga","Est. Biol.",NA,NA,"9999","9999",NA,"BOTU031415",NA,NA,"425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","22248","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Bicudo, L.R.H.","1998","10","13","Brasil","São Paulo","Panorama",NA,"-51.873333","-21.347222","51°52'24w","21°20'50s","Mata de galeria, 2 m de altura, frutos verdes","BOTU022248",NA,NA,"81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","30134","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","2004","04","27","Farah, F.T.","1998","12","16","Brasil","Minas Gerais","Patrocínio",NA,NA,NA,"9999","9999","Arvoreta de 2 m de altura","BOTU030134",NA,NA,"646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","15399","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1976",NA,NA,"Hatschbach, G.","1972","08","09","Brasil","Minas Gerais","Santo Antonio do Itambé",NA,NA,NA,"9999","9999","Arbusto 2 m de altura, flor creme","BOTU015399",NA,NA,"30099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","26906","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","2010","08",NA,"Brioschi, A.P.","1973","10","03","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","Arbusto 2 m de altura com flores verde esbranquiçadas,","BOTU026906",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","3007","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Lucca Jr., M","1995","11","11","Brasil","Mato Grosso do Sul","Selvíria",NA,NA,NA,"9999","9999","Arvoreta ca. 2,50 m de altura, fruto verde","BOTU003007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","31901","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Taguchi, L.E.","2016","03","11","Amaral Jr., A.","1970","11","02","Brasil","Rio de Janeiro","Petrópolis","Entrada do contorno.",NA,NA,"9999","9999",NA,"BOTU031901",NA,NA,"2T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","4586","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","06","16","Pinheiro, M.H.O.","1997","10","11","Brasil","São Paulo","Bauru",NA,NA,NA,"9999","9999","Arbusto de 1,0 m de altura, pétalas brancas","BOTU004586",NA,NA,"504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","21275","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","05","14","Paschoal, M.E.S.","1994","10","10","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999","Arbusto de + ou _ 2 m de altura","BOTU021275",NA,NA,"1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","4585","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","06","16","Pinheiro, M.H.O.","1997","09","25","Brasil","São Paulo","Bauru",NA,NA,NA,"9999","9999","Arbusto de 1,5 m de altura, flores imaturas","BOTU004585",NA,NA,"469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","15420","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1977",NA,NA,"Lanna, J.P.","1963","01","09","Brasil","Minas Gerais","Voçosa",NA,NA,NA,"9999","9999",NA,"BOTU015420",NA,NA,"483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","26292","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","2010",NA,NA,"Krieger, P.L.","1971","05","14","Brasil","Minas Gerais","Dias Tavares",NA,NA,NA,"9999","9999","Árvore pequena, esgalhada, frutos alarranjados","BOTU026292",NA,NA,"10522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","17963","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1993",NA,NA,"Pagano, S.N.","1984","09","28","Brasil","São Paulo","Santa Maria da Serra",NA,NA,NA,"9999","9999","Arbusto, flores e botões florais","BOTU017963",NA,NA,"662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","7461","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Plowman, T.","1973","07","06","Mattos, J.","1960","11","29","Brasil","São Paulo","São Simão",NA,NA,NA,"9999","9999","Planta de 1,5 m de altura, frutos maduros vermelhos e pequeno","BOTU007461",NA,NA,"8648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","15410","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Sucre, D.",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,NA,NA,"9999","9999","Árvore com 5 m de altura, fruto vermelho","BOTU015410",NA,NA,"1145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","21267","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","05","14","Sodré, C.","1990","10","15","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999","Caule semi-liso, altura 1,0 m","BOTU021267",NA,NA,"1016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","14294","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Bicudo, L.R.H.",NA,NA,NA,"Bicudo, L.R.H.","1986","03","18","Brasil","São Paulo","Botucatu",NA,"-48.284722","-22.8","48°17'5w","22°48's","Planta de 2,5 m de altura, flores brancas, sépalas verdes, pétalas brancas, corona branca, estames e anteras brancos","BOTU014294",NA,NA,"764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","10744","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1973",NA,NA,"Gottsberger, I.S.","1970","10","29","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope; shrub.; Coleção: Cerrado Estação 13 de Maio","BOTU010744",NA,NA,"716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","14289","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Bicudo, L.R.H.",NA,NA,NA,"Bicudo, L.R.H.","1986","09","05","Brasil","São Paulo","Botucatu",NA,"-48.284722","-22.8","48°17'5w","22°48's","Planta 1,5 m de altura, cálice branco esverdeado, corola branco-creme, androceu e gineceu esbranquiçado, sem odor","BOTU014289",NA,NA,"1388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","17965","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1993",NA,NA,"Cesar, O.","1983","10","03","Brasil","São Paulo","Itirapina",NA,NA,NA,"9999","9999","Flores amarelas","BOTU017965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","17966","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1993",NA,NA,"Cesar, O.","1984","09","21","Brasil","São Paulo","Itirapina",NA,NA,NA,"9999","9999","Arbusto até2,50 m de altura, flores amareladas","BOTU017966",NA,NA,"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","21213","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","04","11","Nicolau, S.A.","1992","12","08","Brasil","Paraná","Foz do Iguaçu",NA,NA,NA,"9999","9999","Arvoreta ca. 3,0 m de altura, flores brancas, fruto imaturo verde","BOTU021213",NA,NA,"575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","20574","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1994","10","07","Christianini, S.R.","1994","08","05","Brasil","São Paulo","Bauru",NA,NA,NA,"9999","9999","Arvoreta, cerca de 1,50 m de altura, caule liso, folhas membranáceas, flores creme","BOTU020574",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","31984","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Taguchi, L.E.","2016","02","05","Hatschbach, G.","1999","10","25","Brasil","Minas Gerais","Serro","Cabeceiras do rio Jequitinhonha, Cascata Moinho de Esteira.",NA,NA,"9999","9999",NA,"BOTU031984",NA,NA,"69725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","14288","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Bicudo, L.R.H.",NA,NA,NA,"Amaral Jr., A.","1986","09","05","Brasil","São Paulo","Botucatu","Margem da rodovia sem pavimentação, que liga Vitoriana ao Rio Bonito - Estrada do Roberto a + ou - 5 km de Vitoriana, fazenda Gold Farm",NA,NA,"9999","9999",NA,"BOTU014288",NA,NA,"1388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","26333","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","2010",NA,NA,"Cavalcanti, T.B.","2000","10","03","Brasil","Goiás","Campinacu",NA,NA,NA,"9999","9999","Cálice verde, flor creme, fruto verde","BOTU026333",NA,NA,"2613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","10747","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1973",NA,NA,"Gottsberger, I.S.","1971","10","01","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope; shrub.; Coleção: Cerrado Estação 13 de Maio","BOTU010747",NA,NA,"11071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","14293","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.",NA,NA,NA,NA,"Amaral Jr., A.","1985","11","21","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","Frutos vermelhos, arbusto com 2 m de altura","BOTU014293",NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-18 09:29:23-03","UNESP-IBB","BOTU","4862","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1997","06","16","Pinheiro, M.H.O.","1997","10","27","Brasil","São Paulo","Bauru",NA,NA,NA,"9999","9999","Arvoreta de 5,0 m de altura, frutos verdes","BOTU004862",NA,NA,"564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","10746","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Amaral Jr., A.","1973",NA,NA,"Gottsberger, I.S.","1972","08","18","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope; shrub.; Coleção: Cerrado Estação 13 de Maio","BOTU010746",NA,NA,"18872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-08 11:08:21-03","UNESP-IBB","BOTU","23523","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","pelleterianum","Erythroxylum pelleterianum","A.St.-Hil.","Campos, C.J.",NA,NA,NA,"Barbosa, S.B.","2002","08","20","Brasil","São Paulo","Pratânia","Reserva Particular Fazenda Palmeira da Serra","-48.743278","-22.813944","48°44'35,8w","22° 48' 50,2s","Cerrado. Arbusto, 1,5m altura; flores brancas esverdeadas.; Coleção: Biota - Cerrado Pratânia","BOTU023523",NA,NA,"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
