"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","typeStatus","recordNumber","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1858","2019-10-07 09:21:27-03","UEFS","HUEFS","94979","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M.L.O.Trovó","2008","04",NA,"Valente, A","2004","02","Brasil","Minas Gerais","Rio Preto","Funil da Serra Caveira D'Anta.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"HUEFS0094979",NA,"356","23",NA,NA,NA,"Angiospermae","Poales","HUEFS0094979",NA,"20815","auto","Lilianae",NA,NA,NA,NA
"1859","2019-10-07 09:21:27-03","UEFS","HUEFS","72790","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Bove, C.P.","2001","01","Brasil","Bahia","Rio de Contas","Giló. Trilha para o Fogo Preto.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"Canaleta de água bem rasa e límpida. Solo arenoso.","HUEFS0072790",NA,"821","18",NA,NA,NA,"Angiospermae","Poales","HUEFS0072790",NA,"49773","auto","Lilianae",NA,NA,NA,NA
"1860","2019-10-07 09:21:27-03","UEFS","HUEFS","172203","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Fraga, C.N.","2009","07","Brasil","Bahia","Érico Cardoso","Margem de um tributário do Rio do Pires, ca. 24 Km de érico Cardoso.","-42.1403007507324","-13.417799949646",NA,NA,NA,NA,"Mata ciliar em caatinga.","HUEFS0172203",NA,"2763","23",NA,NA,NA,"Angiospermae","Poales","HUEFS0172203",NA,"26944","auto","Lilianae",NA,NA,NA,NA
"1861","2019-10-07 09:21:27-03","UEFS","HUEFS","56126","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Giulietti, A.M.","1997","08","Brasil","Mato Grosso","Nova Xavantina","Próximo ao Campus Universitário da UNEMAT, margem esquerda da BR 158.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"Mata ciliar.","HUEFS0056126",NA,"ES125","19",NA,NA,NA,"Angiospermae","Poales","HUEFS0056126",NA,"79739","auto","Lilianae",NA,NA,NA,NA
"1862","2019-10-07 09:21:27-03","UEFS","HUEFS","29776","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","E.B.Miranda","1999","06",NA,"Santos, E.P.","1996","11","Brasil","Paraná","Jaguariaíva","Rio das Mortes, estrada Jaguariaíva-Sengés.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Campo limpo.","HUEFS0029776",NA,"207","07",NA,NA,NA,"Angiospermae","Poales","HUEFS0029776",NA,"44368","auto","Lilianae",NA,NA,NA,NA
"1863","2019-10-07 09:21:27-03","UEFS","HUEFS","219435","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Matsumoto, K.","1997","01","Brasil","São Paulo","Cosmorama","Rod. Euclides da Cunha, sentido Votuporanga- Cosmorama, a ca 1000 m do trevo de Cosmoroma.","-49.7700004577637","-20.4699993133545",NA,NA,NA,NA,"Brejo.","HUEFS0219435",NA,"134","31",NA,NA,NA,"Angiospermae","Poales","HUEFS0219435",NA,"26314","auto","Lilianae",NA,NA,NA,NA
"1864","2019-10-07 09:21:27-03","UEFS","HUEFS","130793","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Lopes, F.R.","1994","11","Brasil","Mato Grosso","Santo Antônio do Leverger","Rodovia Cuiabá-Rondonópolis, cerca de 50km de Cuiabá.","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,NA,"HUEFS0130793",NA,"253","22",NA,NA,NA,"Angiospermae","Poales","HUEFS0130793",NA,"183847","auto","Lilianae",NA,NA,NA,NA
"1865","2019-10-07 09:21:27-03","UEFS","HUEFS","219433","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland",NA,NA,NA,NA,"Aona, L.Y.S.","1997","01","Brasil","São Paulo","São João da Boa Vista","Rodovia Fábio Talarico, borda de lago da Fazenda Santa Maria localizada na altura do Km 51.","-46.7900009155273","-21.9599990844727",NA,NA,NA,NA,NA,"HUEFS0219433",NA,"9745","16",NA,NA,NA,"Angiospermae","Poales","HUEFS0219433",NA,"17205","auto","Lilianae",NA,NA,NA,NA
"1866","2019-10-07 09:21:27-03","UEFS","HUEFS","244634","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","A.M.Giulietti","2018","11",NA,"Pedralli, G.","2002","12","Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva. Nasc. Taboão.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"HUEFS0244634",NA,"758Ce","02",NA,NA,NA,"Angiospermae","Poales","HUEFS0244634",NA,"44599","auto","Lilianae",NA,NA,NA,NA
"1867","2019-10-07 09:21:27-03","UEFS","HUEFS","44962","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","A.M.Giulietti","2000","05",NA,"Vieira, M.F.","1987","03","Brasil","Minas Gerais","Jaboticatubas","São José da Serra, Cipó Camping Club.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"HUEFS0044962",NA,"559","01",NA,NA,NA,"Angiospermae","Poales","HUEFS0044962",NA,"31264","auto","Lilianae",NA,NA,NA,NA
"1868","2019-10-07 09:21:27-03","UEFS","HUEFS","151258","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M.Watanabe","2013","01",NA,"Silva, M.F.F.da","1983","05","Brasil","Pará","Marabá","Serra Norte. Na margem do lago.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"Campina e campinarana, solo arenoso.","HUEFS0151258",NA,"1695","27",NA,NA,NA,"Angiospermae","Poales","HUEFS0151258",NA,"262883","auto","Lilianae",NA,NA,NA,NA
"1869","2019-06-11 13:51:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,"R. B. Foster","1992","7","Bolivia","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,"14511","20","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"1870","2018-05-14 16:40:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"RRC ID Flag",NA,NA,NA,"M. Weigend & et al.","1998","6","Peru","Cajamarca","San Ignacio","near San José de Lourdes",NA,NA,NA,NA,"1900","2100",NA,NA,NA,"98/516a","10","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"98/516 a",NA
"1871","2017-04-20 13:54:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"RRC ID Flag",NA,NA,NA,"M. M. Arbo","1990","5","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,"4419","18","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"4419",NA
"1872","2019-09-04 20:16:36-03","F","FMNH-SEEDPLANTS","V0045838F","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens angustifolius",NA,NA,NA,NA,NA,"O. L. Haught","1939","4","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0045838F","Isotype","2747","9","South America",NA,NA,"Spermatophyta",NA,"V0045838F_01","angustifolius",NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"1873","2019-09-04 20:16:36-03","F","FMNH-SEEDPLANTS","V0045838F","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens angustifolius",NA,NA,NA,NA,NA,"O. L. Haught","1939","4","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0045838F","Isotype","2747","9","South America",NA,NA,"Spermatophyta",NA,"V0045838F_01","angustifolius",NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"1874","2019-09-05 16:22:59-03","F","FMNH-SEEDPLANTS","V0045850F","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","glandulosus","Syngonanthus glandulosus epapillosus",NA,NA,NA,NA,NA,"J. A. Steyermark & J. J. Wurdack","1955","1","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0045850F","Isotype","45A","9","South America",NA,NA,"Spermatophyta",NA,"V0045850F_01","epapillosus",NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"1875","2019-09-04 19:44:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","planus","Syngonanthus planus",NA,NA,NA,NA,NA,"A. Glaziou",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Holotype","11634",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"1876","2019-01-25 15:39:41-02","IAC","IAC","19141","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H.F. Leitão Filho","1967","03","20","H. Schuster","1967","03","Brasil","São Paulo","Mogi Mirim",NA,"-46.9578","-22.4319","-46.9578","-22.4319",NA,NA,NA,NA,NA,"s/nº","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877","2019-01-25 15:39:41-02","IAC","IAC","27263","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M.L.O. Trovó","2015","07","15","J.A.C. Loefgren","1897","01","Brasil","São Paulo",NA,"Mantiqueira, Córrego Alegre",NA,NA,NA,NA,NA,NA,"doada por José de Campos Novaes",NA,NA,"s/nº","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878","2019-01-25 15:39:41-02","IAC","IAC","2787","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","H.N. Moldenke","1940","04","17","J.E. Rombouts","1938","10","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"278","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879","2019-01-25 15:39:41-02","IAC","IAC","32403","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M.L.O. Trovó","2015","07","17","M. C. E. Amaral & A. D. Faria et al.","1995","07","Brasil","São Paulo","Itirapina","Margem ao lado do Asfalto, 6 km do trevo Itirapina, São Carlos, Represa do Broa","-47.8228","-22.2528","-47.8228","-22.2528",NA,NA,NA,NA,NA,"9540","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880","2019-01-25 15:39:41-02","IAC","IAC","32423","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","N.S. Troncoso & M.L.O. Trovó","2015","07","17","M. C. E. Amaral et al.","1995","07","Brasil","São Paulo","Itirapina","lado do Asfalto, A 6 km do trevo Itirapina, São Carlos, Represa do Broa","-47.8228","-22.2528","-47.8228","-22.2528",NA,NA,NA,NA,NA,"9538","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881","2019-01-25 15:39:41-02","IAC","IAC","32447","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","M.L.O. Trovó","2015","07","12","A.D. Faria et al.","1996","07","Brasil","São Paulo","Bauru","Bairro José Regina Núcleo 25, lado direito da SP 225 Bauru a Jau","-49.0606","-22.3147","-49.0606","-22.3147",NA,NA,NA,NA,NA,"96214","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","2019-01-25 15:39:41-02","IAC","IAC","49842","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","J.L.S. Tannus","2006","02","21","J.L.S. Tannus","2006","02","Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333","-49.205278","-24.268333",NA,NA,"Coordenada convertida em graus 24°16#?#06#?##?#W , 49°12#?#19#?##?#S.",NA,NA,"1150","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","2019-01-25 15:39:41-02","IAC","IAC","50766","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","S.F. Smith","2005","07","02","A. Macedo & M.C. Macedo","2005","07","Brasil","Minas Gerais","Campina Verde",NA,"-49.4864","-19.5356","-49.4864","-19.5356",NA,NA,"Coletada em solo pantanoso",NA,NA,"s/nº","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","2020-07-23 12:05:23-03","CEPLAC","CEPEC","149427","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"R. Ramos",NA,NA,NA,"Labiak, P. H.",NA,NA,"Brasil","Tocantins","NATIVIDADE",NA,"-47.7233009338379","-11.7096996307373",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"5929",NA,NA,NA,NA,NA,NA,NA,NA,"59394","auto",NA,NA,NA,NA,NA
"1885","2020-07-23 12:05:23-03","CEPLAC","CEPEC","112503","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"M. L. O. Trovó",NA,NA,NA,"M. M. M. Lopes","2006","07","Brasil","Bahia","Joaquim Felício","Serra do cabral. Ca. 15Km da estrada de Joaquim Felício para Várzea da Palma.","-44.259722","-17.697778","44W15'35","17S41'52",NA,NA,NA,NA,NA,"957","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"1886","2020-07-23 12:05:23-03","CEPLAC","CEPEC","106442","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"A. M. Giulietti",NA,NA,NA,"P. Fiaschi","2004","07","Brasil","Bahia","umburanas","Estrada Umburanas/Delfino, ca. 31,3Km. Ramal a esquerda. Acesso à Serra da Empreitada. Construção abandonada no fim da estrada, a ca. 14Km do início do ramal.","-41.3225","-10.403056","41W19'21","10S24'11",NA,NA,NA,NA,NA,"2466","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/10/2012",NA,NA,NA
"1887","2020-07-23 12:05:23-03","CEPLAC","CEPEC","138429","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,NA,NA,NA,NA,"Harley, R.M.","2007","08","Brasil","Bahia","RIO DE CONTAS","Caminho da cidade, em direção da Serra de Marsalina.","-41.833333","-13.566667","41W50'","13S34'",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"55676","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888","2020-07-23 12:05:23-03","CEPLAC","CEPEC","17680","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"H. N. Moldenke",NA,NA,NA,"S. A. Mori","1979","07","Brasil","Bahia","livramento do brumado","5km Rod. Livramento Brumado/Rio de Contas.","-41.816667","-13.633333","41W49'0","13S38'0",NA,NA,NA,NA,NA,"12254","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/12/1979",NA,NA,NA
"1889","2020-07-23 12:05:23-03","CEPLAC","CEPEC","22031","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"R. Ramos",NA,NA,NA,"R. M. Harley","1977","03","Brasil","Bahia","MORRO DO CHAPÉU","19,5Km SE da cidade Morro do Chapéu, BA 052, Rod. para Mundo Novo.","-41.033333","-11.633333","41W2'0","11S38'0",NA,NA,NA,NA,NA,"19281","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/05/1979",NA,NA,NA
"1890","2020-07-23 12:05:23-03","CEPLAC","CEPEC","97975","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"Sem Informação",NA,NA,NA,"França, F.","2001","05","Brasil","Bahia","JABORANDI","Rio Pratudão, estrada Posse (GO)- Jaborandi.","-45.683333","-14.133333","45W41'","14S8'","755","755","Material tratado com álcool comercial.",NA,NA,"3735","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891","2020-07-23 12:05:23-03","CEPLAC","CEPEC","94542","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"N. Hensold",NA,NA,NA,"G. Hatschbach","1998","03","Brasil","Bahia","PARATINGA","São Bento.","-43.1842002868652","-12.6906003952026",NA,NA,NA,NA,NA,NA,NA,"67850","16",NA,NA,NA,NA,NA,NA,NA,"61248","auto",NA,"30/12/2001",NA,NA,NA
"1892","2020-07-23 12:05:23-03","CEPLAC","CEPEC","146422","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,"R. Ramos",NA,NA,NA,"E. P. Santos","1996","11","Brasil","Paraná","jaguariaiva","Rio das Mortes, estrada Jaguaraíva-Sengés.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"207","07",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"1893","2020-02-17 11:30:40-03","UEG","HUEG","2558","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","Ruhland","Ravenna, P.F.",NA,NA,NA,"Ramos, P.C.M.; Ramos, M.V.V.","2003",NA,"Brasil","Minas Gerais",NA,"Região do triângulo mineiro",NA,NA,NA,NA,NA,NA,"18° 56' 59,3 S&nf;48° 21' 47,8 W; Veredas","HUEG002558",NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894","2020-02-17 11:30:40-03","UEG","HUEG","13796","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","Ruhland","Arroyo, M.T.K.; Oliveira, M.T.L.","2012","10",NA,"Araújo, C.A.L.","2012","04","Brasil","Goiás","Quirinópolis",NA,"-50.788861","-18.557667","-50.788861","-18.557667",NA,NA,"Planta com 12 cm, inflorescência palha.; Vereda Mariana.","HUEG013796",NA,"21","15","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","2020-02-17 11:30:40-03","UEG","HUEG","13534","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","Ruhland",NA,NA,NA,NA,"Faria, J.E.Q.; Zanatta, M.R.V.; Castro, B.M.","2012","10","Brasil","Goiás","Edéia",NA,"-50.082222","-17.687778","-50.082222","-17.687778","448","448","Erva ca. 0,1 m de altura, inflorescência creme.; Fazenda Canadá, área B, próximo à sede da fazenda, área da unidade Tropical da usina de álcool BP. Vereda, entre os buritis.","HUEG013534",NA,"2910","07","Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896","2020-02-17 11:30:40-03","UEG","HUEG","1918","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","Ruhland","Ravenna, P.F.",NA,NA,NA,"Ramos, P.C.M.; Ramos, M.V.V.",NA,NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"veredas","HUEG001918",NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"1897","2013-02-07 10:18:23-02","UMC","HUMC","4577","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,NA,NA,NA,NA,"D' Amore, C.; Ferrei","2006","05","Brazil","São Paulo","Mogi das Cruzes","APA do Rio Tietê César de Sousa Local aberto e bastante ensolarado.","-46.144444","-23.533611","46W08'40","23S32'01",NA,NA,NA,NA,NA,NA,"13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","2013-02-07 10:18:23-02","UMC","HUMC","5033","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens",NA,NA,NA,NA,NA,"R. F. Souza","2007","08","Brazil","São Paulo","Mogi das Cruzes","César de Souza Estrada do Afia faca, próximo a empresa Café Solúvel",NA,"-23.533611","46W08'79","23S32'01",NA,NA,NA,NA,NA,"6","11","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7546","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G","2015","03","Brasil","Minas Gerais","Ritápolis","Cava à caminho do Capão, brejo.","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,"Erva aquática emergente, em brejo. Inflorescência branca.","HUFSJ007546",NA,"138","14",NA,NA,NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA
"1900","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7605","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G","2015","01","Brasil","Minas Gerais","Ritápolis","Ribeirão da Carioca","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,"Em solo arenoso, úmido, às margens do ribeirão.","HUFSJ007605",NA,"164","10",NA,NA,NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA
"1901","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7595","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G","2015","01","Brasil","Minas Gerais","Ritápolis","Ribeirão que corta estrada de acesso à Fazenda da Cachoiera.","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,"Em solo arenoso raso, encharcado, sobre superfície rochosa. Inflorescência branca.","HUFSJ007595",NA,"174","26",NA,NA,NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA
"1902","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7590","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G","2015","01","Brasil","Minas Gerais","Ritápolis","Ribeirão que corta estrada de acesso à Fazenda da Cachoiera.","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,"Em solo arenoso raso, encharcado, sobre superfície rochosa. Inflorescência branca.","HUFSJ007590",NA,"178","14",NA,NA,NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA
"1903","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7624","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G; Costa, MTR","2014","12","Brasil","Minas Gerais","São João del-Rei","Serra de São josé, Trilha das águas santas.",NA,NA,NA,NA,NA,NA,"Em solo arenoso encharcado no brejo.","HUFSJ007624",NA,"99","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7625","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G; Costa, MTR","2014","12","Brasil","Minas Gerais","São João del-Rei","Serra de São josé, Trilha das águas santas.",NA,NA,NA,NA,NA,NA,"Em solo arenoso encharcado no brejo.","HUFSJ007625",NA,"100","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7626","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G; Costa, MTR","2014","12","Brasil","Minas Gerais","São João del-Rei","Serra de São josé, Trilha das águas santas.",NA,NA,NA,NA,NA,NA,"Em solo arenoso encharcado no brejo.","HUFSJ007626",NA,"101","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7630","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G; Costa, MTR","2014","12","Brasil","Minas Gerais","São João del-Rei","Serra de São josé, Trilha das águas santas.",NA,NA,NA,NA,NA,NA,"Em solo arenoso e encharcado no brejo.","HUFSJ007630",NA,"105","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7631","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G; Costa, MTR","2014","12","Brasil","Minas Gerais","São João del-Rei","Serra de São josé, Trilha das águas santas.",NA,NA,NA,NA,NA,NA,"Em solo arenoso e encharcado no brejo.","HUFSJ007631",NA,"106","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","2019-02-27 14:02:03-03","UFSJ","HUFSJ","7634","S","Plantae","Eriocaulaceae","Syngonanthus","caulescens","Syngonanthus caulescens","(Poir.) Ruhland","Mourão, B","2017","06",NA,"Oliveira, G; Costa, MTR","2014","12","Brasil","Minas Gerais","São João del-Rei","Serra de São josé, Trilha das águas santas.",NA,NA,NA,NA,NA,NA,"Em solo arenoso e encharcado no brejo.","HUFSJ007634",NA,"109","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
