"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"413","2021-01-14 15:30:13-03","MN","R","32696","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Mello Barreto, H.L.","1939","04","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"10177","Minas Gerais",NA,NA,"Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-01-14 15:30:13-03","MN","R","3554","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Netto, L.S.M.","1862","08",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"s.n.","Minas Gerais",NA,NA,"Pitangui","-44.8903007507324","-19.6828002929688",NA,NA,NA,NA,"28574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-01-15 14:42:18-03","MN","R","3068","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Regnell, A.F.","1848","11","16",NA,"Brasil",NA,NA,"Ex. Herb. Brasil Regnellian. Musei bot Stockolm",NA,NA,NA,"Benth.",NA,"III - 514","Minas Gerais",NA,NA,"Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-01-14 15:30:13-03","MN","R","32694","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Mello Barreto, H.L.","1935","04","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Mello Barreto, H.L.","6431","Minas Gerias",NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-01-14 15:30:13-03","MN","R","210014","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Barbosa, M.","1997","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Ribeiro, R.D. & Lima, H.C.","2468","Minas Gerias",NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"26090","auto","2008",NA,NA,"07","05",NA,NA,NA,NA,NA
"418","2021-01-14 15:30:13-03","MN","R","221262","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Lima, H.C.; et. al","1993","06","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Lima, H.C.","4664","Rio de Janeiro",NA,NA,"Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"29995","auto","2007",NA,NA,"08","09",NA,NA,NA,NA,NA
"419","2021-03-31 13:40:07-03","MN","R","24120","PreservedSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Nunez, G.C.","1931",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"s.n.","Rio de Janeiro","Avelar",NA,"Paty do Alferes","-43.4185981750488","-22.4286003112793",NA,NA,NA,NA,"18359","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-04-02 11:40:45-03","UFPI","TEPB","5593","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","foliolosa","Plathymenia foliolosa","A. J. CASTRO","1987","09","01",NA,"Brasil",NA,NA,"Árvore Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,NA,"C. Carvalho","147","Piauí","Faz. Piloto, Chapada Grnde, Missão Alemão(DNOCS) PI230, Km67/68",NA,"Oeiras","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,"54774","auto","2013",NA,NA,"10","24",NA,NA,NA,NA,NA
"421","2021-04-04 23:43:05-03","UFPI","TEPB","30806","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","D. SILVA","2015","08","30",NA,"Brasil",NA,NA,"árvore, fruto legume, amarronzado Ambiente: Cerrado ecotonal <ll>dwc_commonname:</ll> candeia",NA,NA,NA,"Benth.","D. SILVA","138","Piauí","Fazenda Mucambo Velho",NA,"Buriti dos Lopes","-41.700278","-3.371944","90","90",NA,NA,NA,NA,"2016","41°42'01W","3°22'19S","09","21",NA,NA,NA,NA,NA
"422","2021-04-02 02:01:01-03","UFPI","TEPB","28553","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","A. J. CASTRO","1985","02","01",NA,"Brasil",NA,NA,"árvore Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"benth.","A. J. CASTRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-04-02 11:40:45-03","UFPI","TEPB","19806","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","R. S. Rodrigues","2002","04","05",NA,"Brasil",NA,NA,"Árvore com 5m, flores creme. Ambiente: Cerrado",NA,NA,NA,"Benth.","M. E. Alencar","1485","Piauí","Parque Nacional de Sete Cidades, estrada ao lado do posto do IBAMA, em frente ao centro dos visitantes.",NA,"Piracuruca","-41.691967","-4.105833","430","430",NA,NA,NA,NA,"2002","41°41'518W","04°06'21S","01","01",NA,NA,NA,NA,NA
"424","2021-04-02 11:40:45-03","UFPI","TEPB","18110","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","C.G. Lopes","2002","10","29",NA,"Brasil",NA,NA,"Arvoreta ca 3m, flor amarela, fruto ausente, freq. regular, substrato latossolo amarelo Ambiente: Cerradão alterado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"Benth.",NA,"186","Maranhão","Propriedade Todos os Santos - direção à área",NA,"Timon","-43.001083","-5.070139","120","120",NA,NA,NA,NA,NA,"43°00'03,9W","05°04'12,5S",NA,NA,NA,NA,NA,NA,NA
"425","2021-04-04 23:43:05-03","UFPI","TEPB","30820","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","D. SILVA","2015","11","29",NA,"Brasil",NA,NA,"árvore, fruto amaronzado, legume Ambiente: Cerrado ecotonal <ll>dwc_commonname:</ll> candeia",NA,NA,NA,"Benth.","D . Silva","152","Piauí","Fazenda Mucambo Velho",NA,"Buriti dos Lopes","-41.701667","-3.372222","104","104",NA,NA,NA,NA,"2016","41°42'06W","03°22'20S","09","21",NA,NA,NA,NA,NA
"426","2021-03-12 01:35:50-03","UFPI","TEPB","17395","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","A R. Miranda","1991","10","03",NA,"Brasil",NA,NA,"Perene, flor amarela-verde, fruto verde Ambiente: cerrado",NA,NA,NA,"Benth.",NA,"1126","Distrito Federal","Setor de clubes norte; em frete ao centro de treinamento da telebrasilia.",NA,"Brasília","-47.9296989440918","-15.7797002792358","500","500",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-03-12 01:35:50-03","UFPI","TEPB","17396","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","A R. Miranda","1991","10","03",NA,"Brasil",NA,NA,"Perene, flor amarela-verde, fruto verde Ambiente: cerrado",NA,NA,NA,"Benth.",NA,"1125","Distrito Federal","Setor de clubes norte; em frete ao centro de treinamento da telebrasilia.",NA,"Brasília","-47.9296989440918","-15.7797002792358","290","290",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-04-02 11:40:45-03","UFPI","TEPB","27584","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","I. Mendes,","2009","03","10",NA,"Brasil",NA,NA,"Árvore ca. 8,5m alt; caule com 41cm de circunferência. Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"Benth.",NA,NA,"Maranhão",NA,NA,"Barão de Grajaú","-43.0242004394531","-6.75639009475708",NA,NA,NA,NA,"61445","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-04-04 23:43:05-03","UFPI","TEPB","31968","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","G. M. Conceição","1998","04","08",NA,"Brasil",NA,NA,"Árvore com casca rugosa e folhas recompostas. Frutos legume deiscente na cor marrom escuro. <ll>dwc_commonname:</ll> Candela",NA,NA,NA,"Benth.","J. Y. Tamashiro (UEC)","199","Maranhão","Parque Estadual do Mirador",NA,"Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,NA,"176498","auto","1999",NA,NA,"03","20",NA,NA,NA,NA,NA
"430","2021-04-04 23:43:05-03","UFPI","TEPB","3740","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","Lopes, A. S","1984","11","14",NA,"Brasil",NA,NA,"Arvoreta, flor bege Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"Benth.","Pétala G. Ribeiro",NA,"Piauí","Capivara",NA,"Altos","-42.4599990844727","-5.03806018829346",NA,NA,NA,NA,"37760","auto","2013",NA,NA,"05","29",NA,NA,NA,NA,NA
"431","2021-04-02 02:01:01-03","UFPI","TEPB","1927","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","A. J. CASTRO","1981","08","22",NA,"Brasil",NA,NA,"Árvore de 5 a 8m Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"Benth.","A. J. CASTRO",NA,"Piauí","5ª Parcela do Inventário dos Cerrados",NA,"Batalha","-42.0750007629395","-4.02500009536743",NA,NA,NA,NA,"40311","auto","1981",NA,NA,"09","09",NA,NA,NA,NA,NA
"432","2021-04-02 02:01:01-03","UFPI","TEPB","1870","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","A. J. CASTRO","1981","06","23",NA,"Brasil",NA,NA,"Árvore Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"Benth.","A> J. Castro",NA,"Piauí","1ª Parcela do Inventário dos Cerrados",NA,"Beneditinos","-42.3602981567383","-5.45583009719849",NA,NA,NA,NA,"29192","auto","1981",NA,NA,"08","11",NA,NA,NA,NA,NA
"433","2021-03-26 15:11:06-03","UFPI","TEPB","21434","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","R. BARROS","2005","04","17",NA,"Brasil",NA,NA,"Árvore 7m; frutos maduros vináceos; muito frequente; Ambiente: Cerrado rupestre",NA,NA,NA,"Benth.",NA,"2041","Piauí",NA,NA,"Canto do Buriti","-42.9444007873535","-8.10999965667725",NA,NA,NA,NA,"120640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-03-12 01:35:50-03","UFPI","TEPB","28571","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","Rita Meneses","1996","08","10",NA,"Brasil",NA,NA,"árvore Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,NA,"Rita Meneses",NA,"Piauí","Fazenda Sono",NA,"Demerval Lobão","-42.676399230957","-5.35832977294922",NA,NA,NA,NA,"15795","auto","1996",NA,NA,"08","13",NA,NA,NA,NA,NA
"435","2021-04-02 02:01:01-03","UFPI","TEPB","2115","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","J. R. Vascocelos","1981","10","21",NA,"Brasil",NA,NA,"Árvore de 6m Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"Benth.","A. J. CASTRO",NA,"Piauí","10ª Parcela do Inventário dos Cerrados",NA,"Elesbão Veloso","-42.1403007507324","-6.20194005966187",NA,NA,NA,NA,"39582","auto","1981",NA,NA,"11","06",NA,NA,NA,NA,NA
"436","2021-04-02 02:01:01-03","UFPI","TEPB","2669","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","Vasconcelos, J. R.","1982","04","22",NA,"Brasil",NA,NA,"Árvore de 8m Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"Benth.","A. J. CASTRO",NA,"Piauí","11ª Parcela do Inventário Florestal dos Cerrados",NA,"Floriano","-43.0224990844727","-6.76694011688232",NA,NA,NA,NA,"78338","auto","1982",NA,NA,"07","06",NA,NA,NA,NA,NA
"437","2021-04-02 02:01:01-03","UFPI","TEPB","2082","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","J. R. Vascocelos","1981","11","14",NA,"Brasil",NA,NA,"Árvore de 6m Ambiente: Cerrado",NA,NA,NA,"Benth.","A. J. CASTRO",NA,"Piauí","8ª Parcela do Inventário dos Cerrados",NA,"Piracuruca","-41.7092018127441","-3.92806005477905",NA,NA,NA,NA,"41625","auto","1981",NA,NA,"11","25",NA,NA,NA,NA,NA
"438","2021-03-22 17:46:12-03","UFPI","TEPB","2764","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","J. R. VASCONCELOS","1981","09","15",NA,"Brasil",NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Amarelinho",NA,NA,NA,"Benth.",NA,NA,"Piauí",NA,NA,"Piripiri","-41.7769012451172","-4.2733302116394",NA,NA,NA,NA,"32461","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-04-02 02:01:01-03","UFPI","TEPB","1274","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","A. J. CASTRO","1980","10","16",NA,"Brasil",NA,NA,"Ambiente: Cerrado",NA,NA,NA,"Benth.","FERNANDES, A.",NA,"Piauí","Estação Ecológica de Uruçuí-Una",NA,"Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,"121004","auto","1980",NA,NA,"11","17",NA,NA,NA,NA,NA
"440","2021-04-02 02:01:01-03","UFPI","TEPB","18429","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","EMPERAIRE, L.","1984","01","31",NA,"Brasil",NA,NA,"Ambiente: Caatinga arbustiva <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"Benth.",NA,NA,"Piauí","Boqueirão Grande",NA,"São Raimundo Nonato","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-04-06 14:38:56-03","UFPI","TEPB","122","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","EMPERAIRE, L.",NA,NA,NA,NA,"Brasil",NA,NA,"Ambiente: Caatinga arbórea",NA,NA,NA,"Benth.","Dárdano de Andrade Lima",NA,"Piauí","Parque Nacional Serra da Capivara",NA,"São Raimundo Nonato","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-04-02 02:01:01-03","UFPI","TEPB","5645","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","A .S.Lopes","1988","10","22",NA,"Brasil",NA,NA,"Árvore, flor amarelo/creme Ambiente: Cerrado",NA,NA,NA,"Benth.","FERNANDES, A.",NA,"Piauí","Monsenhor Gil",NA,"Teresina","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,"56344","auto","1979",NA,NA,"07","07",NA,NA,NA,NA,NA
"443","2021-03-22 17:46:12-03","UFPI","TEPB","8390","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","Alunos de pós-graduação da UNICAMP","1983","01","19",NA,"Brasil",NA,NA,"Árvore Ambiente: Cerrado",NA,NA,NA,NA,NA,NA,"São Paulo","Estação Experimental de Itirapina",NA,"Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-04-02 11:40:45-03","UFPI","TEPB","28574","PreservedSpecimen","Plantae","Mimosaceae","Plathymenia","reticulata","Plathymenia reticulata","A. A. J. F. Castro","1985","10","01",NA,"Brasil",NA,NA,"árvore de flores amarelas Ambiente: Cerrado <ll>dwc_commonname:</ll> Candeia",NA,NA,NA,"Benth.","A. S. Lopes",NA,"São Paulo","Parque Estadual de Vaçununga",NA,"Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"24893","auto","1988",NA,NA,"12","14",NA,NA,NA,NA,NA
"445","2020-11-19 10:23:50-03","CPAP","CPAP","24777","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, R. R.","2003","10","07",NA,"Brasil",NA,NA,"Árvore 10m de altura. Frutos imaturos verdes, maduros marrom-vermelhados.",NA,NA,NA,"Benth.","R. R. Silva","311","MS","Serra do Urucum, Planalto Residual do Urucum. Acesso pela Urucum Mineração. Parte acima do córrego Arigolândia. Cerradão. Solo: ferruginoso.",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto","2003",NA,NA,"10",NA,NA,NA,NA,NA,NA
"446","2020-11-19 10:23:50-03","CPAP","CPAP","13129","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Mattos, P. P. de","1994","07","06",NA,"Brasil",NA,NA,"Arbóreo, 7m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Medicinal; apícola. FREQUÊNCIA: Pouco frequente. AMBIENTE: Cerradão. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Vinhatico",NA,NA,NA,"Benth.",NA,"31","MS","Fazenda Nhumirim, Sub-região da Nhecolândia, Pantanal",NA,"Corumbá","-56.65","-18.983333","90","90",NA,NA,NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"447","2020-11-19 10:23:50-03","CPAP","CPAP","14392","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Pott, A.","1995","09","17",NA,"Brasil",NA,NA,"Árvore 4-8m de altura, casca cinzenta em placas. FLOR: branco-rosada. FRUTO: . INTERESSE: Florestal. FREQUÊNCIA: Esparsa. AMBIENTE: Cerradão. SUBSTRATO: solo arenoso. RELEVO: ondulado. <ll>dwc_commonname:</ll> Vinhatico",NA,NA,NA,"Benth.",NA,"7356","MT","27,5Km na estrada MT-299, de Alto Araguaia a Itiquira, próximo Morro dos Moleques",NA,"Alto Aráguaia","-53.500833","-17.292778","600","600",NA,NA,NA,NA,NA,"53°30'03'' W","17°17'34'' S",NA,NA,NA,NA,NA,NA,NA
"448","2020-11-19 10:23:50-03","CPAP","CPAP","2114","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Pott, A.","1986","05","22",NA,"Brasil",NA,NA,"Árvore 4m de altura. FLOR: não vista. FRUTO: ainda verde. INTERESSE: madeira. FREQUÊNCIA: . AMBIENTE: Cerradão desmatado. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Vinhatico",NA,NA,NA,"Benth.",NA,"2195","MS","Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal - próximo a sede",NA,"Coxim","-55.175","-17.909167","167","167",NA,NA,NA,NA,NA,"55°10'30'' W","17°54'33'' S",NA,NA,NA,NA,NA,NA,NA
"449","2020-11-19 10:23:50-03","CPAP","CPAP","24741","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, R. R.","2003","01","24",NA,"Brasil",NA,NA,"Árvore de 8m de altura. Frutos imaturos verdes.",NA,NA,NA,"Benth.","R. R. Silva","179","MS","Serra Urucum, Planalto Residual do Urucum. Acesso Urucum Mineração. Campo Cerrado/Cerrado. Solo: minério de ferro.",NA,"Corumbá","-57.607222","-19.191389","714","714",NA,NA,NA,NA,"2003","57°36'26'' W","19°11'29'' S","01",NA,NA,NA,NA,NA,NA
"450","2020-11-19 10:23:50-03","CPAP","CPAP","24761","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, R. R.","2003","02","10",NA,"Brasil",NA,NA,"Árvore de 10m de altura. Frutos imaturos verdes.",NA,NA,NA,"Benth.","R. R. Silva","252","MS","Serra Santa Cruz, Planalto Residual do Urucum. Cerrado. Área da PB4. Solo: minério de ferro.",NA,"Corumbá","-57.558611","-19.215833","744","744",NA,NA,NA,NA,"2003","57°33'31'' W","19°12'57'' S","02",NA,NA,NA,NA,NA,NA
"451","2020-11-19 10:23:50-03","CPAP","CPAP","24961","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, R. R.","2004","10","22",NA,"Brasil",NA,NA,"Árvore de 5m de altura. Flores creme-verdeadas.",NA,NA,NA,"Benth.","R. R. Silva","1220","MS","Serra do Jacadigo, Planalto Residual do Urucum. Acesso pelo sítio Nossa Sra. Auxiliadora. Campo Cerrado. Solo: minério de ferro.",NA,"Corumbá","-57.833333","-19.216667","700","700",NA,NA,NA,NA,"2004","57°50' W","19°13' S","10",NA,NA,NA,NA,NA,NA
"452","2020-11-19 10:23:50-03","CPAP","CPAP","24976","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, R. R.","2004","11","09",NA,"Brasil",NA,NA,"Árvore de 3m de altura. Inflorescência esverdeada.",NA,NA,NA,"Benth.","R. R. Silva","1268","MS","Serra Santa Cruz, Planalto Residual do Urucum. Cerrado.",NA,"Corumbá","-57.575556","-19.204722","787","787",NA,NA,NA,NA,"2004","57°34'32'' W","19°12'17'' S","11",NA,NA,NA,NA,NA,NA
"453","2020-11-19 10:23:50-03","CPAP","CPAP","2788","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Cunha, C. N. da","1986","12","07",NA,"Brasil",NA,NA,"Árvore. FLOR: . FRUTO: . INTERESSE: madeira. FREQUÊNCIA: . AMBIENTE: Cordilheira paleodique com cerradão distrófico, não alagável. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Vinhático",NA,NA,NA,"Benth.",NA,"2028","MS","Fazenda Ipanema; Sub-região da Nhecolândia; Pantanal",NA,"Corumbá","-56.783333","-19.066667","90","90",NA,NA,NA,NA,NA,"56°47' W","19°04' S",NA,NA,NA,NA,NA,NA,NA
"454","2020-11-19 10:23:50-03","CPAP","CPAP","2823","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Cunha, C. N. da","1986","12","08",NA,"Brasil",NA,NA,"Árvore ereta, folha verde clara. FLOR: . FRUTO: . INTERESSE: madeira. FREQUÊNCIA: . AMBIENTE: Cordilheira (Paleodique) C/ cerradão Distrofico / não alagável.. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Vinhático",NA,NA,NA,"Benth.",NA,"2061","MS","Fazenda Ipanema; Sub-região da Nhecolândia; Pantanal - área 2",NA,"Corumbá","-56.783333","-19.066667","90","90",NA,NA,NA,NA,NA,"56°47' W","19°04' S",NA,NA,NA,NA,NA,NA,NA
"455","2020-11-19 10:23:50-03","CPAP","CPAP","24728","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Silva, R. R.","2003","01","13",NA,"Brasil",NA,NA,"Árvore de 10m de altura. Frutos imaturos verdes, maduros castanho-escuros.",NA,NA,NA,"Benth.","R. R. Silva","120","MS","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Cerrado. Solo: minério de ferro.",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto","2003",NA,NA,"01",NA,NA,NA,NA,NA,NA
"456","2020-11-19 10:23:50-03","CPAP","CPAP","16277","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Hatschbach, G.","1995","10","17",NA,"Brasil",NA,NA,"Árvore, típica do cerrado. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Benth.","R. Barneby","63514","MT","Rodovia Jaciara a Chapada dos Guimarães, 10Km Oeste de Campo Verde",NA,"Campo Verde","-55.1688995361328","-15.5466995239258",NA,NA,NA,NA,"92328","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-11-19 10:23:50-03","CPAP","CPAP","5490","PreserverdSpecimen","Plantae","Fabaceae","Plathymenia","reticulata","Plathymenia reticulata","Pott, A.","1988","09","10",NA,"Brasil",NA,NA,"Árvore 10 m de altura, caducifloia. FLOR: esbranquiçada. FRUTO: castanho escuro. INTERESSE: madeira. FREQUÊNCIA: Esparsa. AMBIENTE: Cerradão, em cordilheira (paleodique), não alagável. SUBSTRATO: solo arenoso podzol hidromórfico. RELEVO: plano convexo. _",NA,NA,NA,"Benth.","A. Pott","4366","MS","Fazenda Ipanema; Sub-região da Nhecolândia; Pantanal",NA,"Corumbá","-57.6533012390137","-19.0091991424561","90","90",NA,NA,"295160","auto","1988",NA,NA,"09",NA,NA,NA,NA,NA,NA
"458","2015-07-02 14:02:09-03","JBP","HPL","12851","S","Plantae","Fabaceae-Mimosoideae","Plathymenia","reticulata","Plathymenia reticulata","A. Campos-Rocha & D. Hueb","2009","01","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V.C. Souza","292","TO","Coletado à beira de estrada de terra, em área de cerrado com cascalho - seguindo ca. 4-5 km a partir de entrada no km 35 da rodovia Darcinópolis - Angico. Material prensado em álcool.",NA,"Darcinópolis","-47.7597","-6.71306",NA,NA,NA,NA,"39281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2015-07-02 14:02:09-03","JBP","HPL","4766","S","Plantae","Fabaceae-Mimosoideae","Plathymenia","reticulata","Plathymenia reticulata","G.F. Arbocz","1994","07","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","G.P. Lewis","1579","RS","Coletado em área de cerrado.",NA,"Itaqui","-56.5531","-29.1253",NA,NA,NA,NA,"99792","auto","2009",NA,NA,"12","01",NA,NA,NA,NA,NA
