"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","infraspecificEpithet"
"247","2019-11-13 11:32:20-03","USP","SPF","126802","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Stehmann, JR","Forzza, RC","473","1997","12","07",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00126802","SPF00126802",NA,"101169","auto","2016","09",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:32:20-03","USP","SPF","113320","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Stehmann, JR","Conceição, AA","CFSC13928","1995","04","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00113320","SPF00113320",NA,"26557","auto","2016","08",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-13 11:32:20-03","USP","SPF","143766","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Mentz, LA","Ribas, OS","1154","1996","02","10",NA,"Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"SPF00143766","SPF00143766",NA,"70701","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-02 09:07:48-03","UNITINS","HUTO","3641","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Silva, S.","Fonseca, M.L.","6303","2010","03","18",NA,"Brasil","Tocantins","Lagoa da Confusão","Bacia do Araguaia. Sub-bacia do rio Javaés. Solo argiloso preto, úmido a encharcado. Relevo levemente ondulado","-49.939167","-10.953333","184","184",NA,"Trepadeira com gavinhas. Folhas discolores, membranáceas. Frutos imaturos cor verde. Comum; Floresta de galeria inundável","HUTO003641",NA,NA,NA,NA,"2014","12","18",NA,"-49.939167","-10.953333",NA,NA,NA,NA
"251","2021-03-25 13:53:46-03","UNIVILLE","JOI","18410","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Vieira, F.C.S.","Vieira, F.C.S.","2602","2018","12","19",NA,"Brasil","Santa Catarina","Timbó Grande","Fazenda Timbó Grande.","-50.458056","-26.602778","1000","1000",NA,NA,"JOI018410",NA,NA,NA,NA,"2019","01","05",NA,"50º27'29''W","26º36'10''S",NA,NA,NA,NA
"252","2021-03-04 11:15:44-03","UEFS","HUEFS","133153","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","J.R.Stehmann","Hatschbach, G.","42853","1980","03","21",NA,"Brasil","Minas Gerais","Grão Mogol","Campo de aviação","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"HUEFS0133153","HUEFS0133153",NA,"67219","auto","2000",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"253","2019-10-07 09:18:22-03","UEFS","HUEFS","49773","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.",NA,"Ribas, O.S.","1154","1996","02","10",NA,"Brasil","Santa Catarina","Lages","Rod. BR-282, Campo do Areião.","-50.326099395752","-27.8160991668701",NA,NA,NA,"Orla da mata.","HUEFS0049773","HUEFS0049773",NA,"70701","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"254","2019-09-04 19:10:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","cornigerum","Solanum cornigerum",NA,NA,"P. C. D. Clausen","137","1842",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"255","2019-09-04 19:10:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum",NA,NA,"J. S. Blanchet","3828",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"256","2019-01-23 13:15:13-02","F","FMNH-SEEDPLANTS","V0073292F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum",NA,NA,"J. S. Blanchet","3828",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0073292F","V0073292F_01","Syntype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"257","2019-09-04 19:54:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"258","2015-03-07 08:31:12-03","F","FMNH-SEEDPLANTS","V0129707F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0129707F","V0129707F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"259","2019-09-04 19:02:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium amplexicaule",NA,NA,"P. W. Lund",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"amplexicaule"
"260","2019-09-04 18:28:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"261","2019-01-23 11:19:14-02","F","FMNH-SEEDPLANTS","V0073452F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0073452F","V0073452F_01","Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"262","2015-03-07 09:02:55-03","F","FMNH-SEEDPLANTS","V0147782F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0147782F","V0147782F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"263","2015-03-07 09:02:55-03","F","FMNH-SEEDPLANTS","V0147783F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0147783F","V0147783F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"264","2015-03-07 09:02:55-03","F","FMNH-SEEDPLANTS","V0147784F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0147784F","V0147784F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"265","2015-03-07 09:02:55-03","F","FMNH-SEEDPLANTS","V0147785F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0147785F","V0147785F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"266","2015-03-07 09:02:55-03","F","FMNH-SEEDPLANTS","V0147786F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0147786F","V0147786F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"267","2015-03-07 09:02:55-03","F","FMNH-SEEDPLANTS","V0147787F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0147787F","V0147787F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"268","2015-03-07 09:02:55-03","F","FMNH-SEEDPLANTS","V0147789F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0147789F","V0147789F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"269","2015-03-07 09:02:55-03","F","FMNH-SEEDPLANTS","V0147790F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0147790F","V0147790F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"270","2016-08-23 11:00:35-03","NHMLondon","NHM-LONDON-BOT","BM000934994","S","Plantae","Angiosperm",NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3828",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/0aca58c228e70e76dedca2e20225401586ee95e4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109","NHMUK:ecatalogue:481042",NA,NA,NA
"271","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM000935448","S","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","Maria Aparecida da Silva","2817","1995","10","26",NA,"Brasil","Distrito Federal",NA,"Reserva Ecológica do IBGE. Riacho Roncador, acima da chácara 2.","-47.885278","-15.944722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","06",NA,NA,"-47.885278","-15.944722","NHMUK:ecatalogue:5451321",NA,NA,NA
"272","2020-11-12 17:03:41-03","UEL","FUEL","22980","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Stehmann, JR","Paiva, MRC; et al.","s.n.","1998","09","01",NA,"Brasil","Paraná","Telêmaco Borba","Estação Uvaranal","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"35037","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-11-12 17:03:41-03","UEL","FUEL","45578","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Stehmann, JR","Dreveck, S; Verdi, M; Godoy, MB","96","2007","12","28",NA,"Brasil","Santa Catarina","Mafra","Butiá ll, 631481 S e 7062721 O","-49.8053016662598","-26.111400604248","979","979",NA,NA,NA,NA,NA,"66490","auto","2009","07","15",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-01 15:11:11-03","UnB","UB","143519","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Knapp, SD","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","27093","1970","03","07","Southern America","Brasil","Minas Gerais",NA,"Ca. 8km W of Joaquim Felício",NA,NA,"1200","1200",NA,"Corolla lavender, stamens yellow.; Twining herbaceous vine 3m. Fruit green, maturing black-violet.; Cerrado and low forest among sandstone outcrops, summit gray sandy soil",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-01 15:11:11-03","UnB","UB","90663","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Silva, SR","Irwin, HS","5392","1964","08","21","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-01 15:11:11-03","UnB","UB","90665","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Silva, SR","Irwin, HS","11355","1965","12","17","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-01 15:11:11-03","UnB","UB","90666","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Silva, SR","Irwin, HS","6221","1964","09","14","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-01 15:11:11-03","UnB","UB","90649","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Silva, SR","Ratter, JA","3430","1976","08","09","Southern America","Brasil","Distrito Federal","Brasília","FAL - UNB","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-01 15:11:11-03","UnB","UB","90648","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Silva, SR","Ratter, JA","3867","1976","10","27","Southern America","Brasil","Distrito Federal","Brasília","FAL - UNB","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-01 15:11:11-03","UnB","UB","90662","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Silva, SR","Heringer, EP","9139","1963","06","10","Southern America","Brasil","Distrito Federal","Brasília","Vargem Bonita","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-01 15:11:11-03","UnB","UB","90634","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Silva, SR","Lima, A","36","1966","06","15","Southern America","Brasil","Distrito Federal","Brasília","Vargem Bonita","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-01 15:11:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Mentz, LA","Ribas, OS; Cordeiro, J; Poliquesi, CB","1154","1996","02","10","Southern America","Brasil","Santa Catarina","Lages","Rod. BR-282, Campo do Areião","-50.326099395752","-27.8160991668701",NA,NA,NA,"Trepadeira lenhosa, flor alva, anteras amarelas, frutos pretos; Orla da mata",NA,NA,NA,"70701","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-08-20 20:42:19-03","UFSC","FLOR","1196","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Smith, L.B.","Reitz, R.; Klein, R.M.","7040","1958","08","23",NA,"Brasil","Santa Catarina","Lauro Muller","Pinhal da Companhia.","-49.3967018127441","-28.3927993774414","300","300",NA,"erva, flor azul","FLOR0001196",NA,NA,"15992","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-08-20 15:00:43-03","UFSC","FLOR","3444","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Smith, L.B.","Smith, L.B.; Klein, R.M.","14004","1964","12","15",NA,"Brasil","Santa Catarina","Ponte Serrada","ruderal, near Ponte Serrada 94 km west of Joaçaba.","-52.0158004760742","-26.8717002868652","700","700",NA,NA,"FLOR0003444",NA,NA,"31911","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-09-11 16:28:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ouro Preto","In virgultetis ad fossas M. Morro de Villa Rica provinciae Minarum lectum mense Martio","-43.51","-20.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.51","-20.29",NA,NA,NA,NA
"286","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia australis",NA,NA,NA,NA,NA,"Herb. R. Berol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-02-08 12:46:01-03","UFRGS","ICN","189606","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Mentz, LA","Seger, GDS","1013","2009","03","05","América do Sul","Brasil","SC","Campo Belo do Sul","Fazenda Gateados","-50.760799407959","-27.8992004394531",NA,NA,NA,"Trepadeira ca 3,5m. Frutos negro-violáceos. Pilosidade dos ramos com substância pegajosa.; em borda de plantação de Pinus sp. Bem próximo à mata nativa","ICN00031207",NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-02-08 12:46:01-03","UFRGS","ICN","196553","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Mentz, LA","Verdi, M; Carneiro, FE","628","2008","04","30","América do Sul","Brasil","SC","Correia Pinto",NA,"-50.3610992431641","-27.5846996307373",NA,NA,NA,"FURB: 8521 / 576955 S 694348 O; Liana. Fruto maduro; FOM.Floresta em estágio médio de regeneração","ICN00038471",NA,NA,"21488","auto","2008","09","22",NA,NA,NA,NA,NA,NA,NA
"289","2021-02-08 12:46:01-03","UFRGS","ICN","195159","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Stehmann, JR","Paiva, MRC","s.n.","1998","09","01","América do Sul","Brasil","PR","Telêmaco Borba","Estação Uvaranal.","-50.6156005859375","-24.3239002227783",NA,NA,NA,"Doação Herbário FUEL 22980; Erva escandente, flores brancas, frutos imaturos verdes, pilosidade em toda a planta.","ICN00031204",NA,NA,"35037","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:46:01-03","UFRGS","ICN","021434","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Giacomin, LL","Magalhães, M","s.n.",NA,NA,NA,"América do Sul","Brasil","MG",NA,"Serra do Cipó, Km 132",NA,NA,NA,NA,NA,"trepadeira, flor violácea, invasora lapina ao que indicam as coletas e observações, frequência: muito isoladas; capoeira, margem da mata","ICN00031205",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-08 12:46:01-03","UFRGS","ICN","160337","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.",NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4318","2005","11","24","América do Sul","Brasil","SC","Matos Costa","estrada para Calmon","-51.152222","-26.545556","1086","1086",NA,"Doação BHCB; trepadeira, flores brancas; em capoeira na borda da floresta ombrófila mista","ICN00031206",NA,NA,NA,NA,NA,NA,NA,NA,"-51.152222","-26.545556",NA,NA,NA,NA
"292","2014-09-23 11:02:24-03","G","G-DC","G00144822","S","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Knapp, S. D.","Blanchet, J. S.","3828",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=142924&base=img&lang=en","G00144822","G00144822","LECTOTYPUS of Solanum heteromorphum Dunal",NA,NA,"2008","01","01",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA
"293","2014-09-23 11:02:24-03","G","G-DC","G00144852","S","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Knapp, S. D.","Blanchet, J. S.",NA,"1847",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=142923&base=img&lang=en","G00144852","G00144852","TYPUS of Solanum heteromorphum Dunal",NA,NA,"2008","01","01",NA,"-41.99722222","-12.18305556",NA,NA,NA,NA
"294","2014-09-23 11:02:24-03","G","G-DC","G00144907","S","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtn.","Knapp, S. D.","Lund, P. W.","34","1839",NA,"00","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=142926&base=img&lang=en","G00144907","G00144907",NA,NA,NA,"2008","01","01",NA,"-45.44222222","-18.78777778",NA,NA,NA,NA
"295","2020-02-06 10:42:07-03","IBt","SP","316352","S","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Stehmann, JR; et al.","2267","1997","08","30",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.479167","-20.096111",NA,NA,NA,NA,"SP116507","SP116507",NA,NA,NA,NA,NA,NA,NA,"-43.479167","-20.096111",NA,NA,NA,NA
"296","2019-12-12 10:04:03-03","IBt","SP","203250","S","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Cerati, TM; Wanderley, MGL; Kral, R","200","1985","07","05",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Bocaina","-44.1721992492676","-17.7574996948242","920","920",NA,NA,"SP116509","SP116509",NA,"37503","auto","2005","04","27",NA,NA,NA,NA,NA,NA,NA
"297","2020-02-06 10:42:07-03","IBt","SP","192881","S","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Carvalho, LAF","Pirani, JR","CFSC5989","1980","03","01",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 122 ao longo da Rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SP116508","SP116508",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-02-06 10:42:07-03","IBt","SP","35454","S","Plantae",NA,NA,"Solanaceae","Solanum","jasminifolium","Solanum jasminifolium","Sendtn.","Stehmann, JR","Williams, O; Assis, V","6810","1945","05","05",NA,"Brasil","Minas Gerais","Serro","Serra do Monjolo","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"SP116510","SP116510",NA,"37754","auto","2005","04","27",NA,NA,NA,NA,NA,NA,NA
"299","2013-01-07 15:01:52-02","UM","RECOLNAT_UM_MPU","MPU012701","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","cornigerum","Solanum cornigerum","Dunal",NA,"Claussen, P.",NA,NA,"11",NA,NA,"Brésil",NA,NA,"Novo Friburgo, prov. Rio de Janeiro",NA,NA,NA,NA,"hb","Herb. Mus. Paris. 1845. Fragment de l'Holotype. <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012701' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012701",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,NA
"300","2011-09-22 14:36:12-03","GH","HU-HERB","GH 00310382","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","heteromorphum","Solanum heteromorphum","Dunal",NA,"J. S. Blanchet","3828","1844","6",NA,"South America","Brazil","Bahia",NA,"Partie Meridionale; Tamandua",NA,NA,NA,NA,"Sheet",NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3828",NA,NA
"301","2011-09-20 11:24:41-03","GH","HU-HERB","GH 00310386","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","viscosissimum","Solanum viscosissimum","Sendtner",NA,"Lyman B. Smith & R. M. Klein","14004","1964","12","15","South America","Brazil","Santa Catarina",NA,"Mun. Ponte Serrado: ruderal, near Ponte Serrada, 94 km west of Joacaba","-52.0833333333","-26.8666666667","700","900","Sheet",NA,NA,NA,"Isoneotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14004",NA,NA
