"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","identifiedBy","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"291","2012-05-01 05:07:00-03","MO","MOBOT","3125962","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","H. David Clarke|C. Watson|R. Williams|C. Perry|J. Clarke|K. Hurtubise","1997","9","17","South America","Guyana",NA,NA,NA,NA,NA,NA,"Kunth","Clarke 6425","Essequibo","Region: U. Takutu-U. Essequibo. Kwitaro River, 0-5 km S camp. Riparian vegetation.","-58.81666","3.16666",NA,NA,"R. Liesner",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2012-05-01 05:07:00-03","MO","MOBOT","3125841","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","H. David Clarke","1996","5","27","South America","Guyana",NA,NA,NA,NA,NA,NA,"Kunth","Clarke 1742","Essequibo","Region: U. Takutu-U. Essequibo. Sand Creek Village; savanna N of village. Dense forest on brown sandy clay, with Bombax, Ficus & Aspidosperma.","-59.51666","2.98333",NA,NA,"R. Liesner",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2014-09-17 04:12:00-03","MO","MOBOT","3125383","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","H. David Clarke|S. Adkins|C. Barnard","1996","7","15","South America","Guyana",NA,NA,NA,NA,NA,NA,"Kunth","Clarke 2224","Essequibo","U. Takutu-U. Essequibo Region. Kuyuwini R., 0-10 km from Kuyuwini Landing. Riparian vegetation.","-59.07583","2.06777",NA,NA,"M.H. Alford",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","1765098","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Mónica Moraes|et al.","1993","11","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kunth","Moraes R. 1708","Beni","Versalles al N de Magdalena (30 min en avioneta), al río Itenez. Bosque alto, libre de inundación muy denso y de difícil acceso, maderable: (construcción de viviendas, instalaciones)","-63.36666","-12.65",NA,"Itenez","R.L. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","1424576","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Brian M. Boom","1983","11","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Kunth","Boom 4016","Beni","Vicinity of Chácobo village Alto Ivon. Tropical Wet Forest, terra firme, Secondary forest","-66.03333","-11.75",NA,"Vaca Diez",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","26639","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","F. Tomasetto",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 7m, flores alvas e batões esverdeados, interior da mata;",NA,"Tracheophyta","Malpighiales","Kunth",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"297","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","26640","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","F. Tomasetto",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 7m, fruto imaturo cor verde, interior da mata;",NA,"Tracheophyta","Malpighiales","Kunth",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"Paulo de Faria","Roseli B. Torres",NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"298","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","34278","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Soares-Silva, J.P.","2019","11","05","América do Sul","Brasil",NA,NA,"Árvore de 8 metros, borda de mata, pétalas brancas.",NA,"Tracheophyta","Malpighiales","Kunth","253.0","São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"Paulo de Faria","Soares-Silva, J.P.; Sampaio, D.",NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,"2019","11","08",NA,NA
"299","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","22560","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","A.A. Rezende","2001","02","17","América do Sul","Brasil",NA,NA,"Árvore 8m, frutos imaturos verdes, caminho para o barracão",NA,"Tracheophyta","Malpighiales","Kunth","601.0","São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"300","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","26642","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","F. Tomasetto",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 7m, fruto imaturo cor verde, interior da mata;",NA,"Tracheophyta","Malpighiales","Kunth",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"Paulo de Faria","Roseli B. Torres",NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"301","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","26641","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","F. Tomasetto",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 8m, frutos imaturos cor verde, interior da mata;",NA,"Tracheophyta","Malpighiales","Kunth",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"302","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","29103","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Fernandes, A.C.","2006","07",NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Kunth",NA,"São Paulo","Área da Empresa Quiri Ruber, Sítio Estrela Dalva","-50.0299987792969","-20.6900005340576",NA,"Nhandeara",NA,"20767","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"303","2020-08-31 09:04:40-03","INPA","INPA","41512","S","Plantae","Salicaceae","Casearia","fockeana","Casearia fockeana","Prance, GT","1973","10","08","Southern America","Brasil",NA,NA,NA,"INPA0041512","Dicotyledon Com-Clade","Malpighiales","Miq.","18207","Mato Grosso","Near waterfall, Humboldt Centre.","-59.35","-10.2","INPA0041512 INPA0041512_e INPA0041512_e1 INPA0041512_nd","Aripuanã","Sleumer, HO",NA,NA,NA,NA,"-59.35","-10.2",NA,NA,NA,"1975",NA,NA,NA,NA
"304","2020-08-31 09:04:44-03","INPA","INPA","153286","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Grenard, MP","1987","01","15","Southern America","Brasil",NA,NA,NA,"INPA0153286","Dicotyledon Com-Clade","Malpighiales","Kunth","2790","Amazonas","Ilha do Careiro, Terra Nova, Ilha do Careiro - Terra Nova.","-59.733333","-3.163889","INPA0153286 INPA0153286_e INPA0153286_nd","Manaus","Marquete, R",NA,NA,NA,NA,"-59.733333","-3.163889",NA,NA,NA,"2012","02",NA,NA,NA
"305","2020-08-31 09:04:44-03","INPA","INPA","256189","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Lewis, GP","1987","03","29","Southern America","Brasil",NA,NA,NA,"INPA0256189","Dicotyledon Com-Clade","Malpighiales","Kunth","1589","Roraima","Ilha de Maracá, SEMA Estação., Estrada from base camp to Rio Urariquera.&nf;Grassy campo to left track near base camp, on route to river.","-61.833333","3.583333","INPA0256189 INPA0256189_e","Alto Alegre",NA,NA,NA,NA,NA,"-61.833333","3.583333",NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-01-10 20:46:10-03","INPA","INPA","11631","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Ducke, A","1912","12","02","Southern America","Colômbia",NA,NA,NA,"INPA0011631","Dicotyledon Com-Clade","Malpighiales","Kunth","MG12362","La Pedrera","Rio Caqueta, margem acima da cachoeira. Beira da terra firme.",NA,NA,"INPA0011631 INPA0011631_e INPA0011631_e1",NA,"Sleumer, HO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA
"307","2020-08-31 09:04:44-03","INPA","INPA","167241","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Milliken, W","1987","03","23","Southern America","Brasil",NA,NA,NA,"INPA0167241","Dicotyledon Com-Clade","Malpighiales","Kunth","10","Roraima","SEMA Ecological Reserve, Ilha de Maraca. Fuiro de Santa Rosa, close to subcamp. 'Igarape Pedra Sentada'. Poorly drained, unforest patch 3 km SW subcamp.","-61.716667","3.5","INPA0167241 INPA0167241_e",NA,NA,NA,NA,NA,NA,"-61.716667","3.5",NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-08-31 09:04:44-03","INPA","INPA","167471","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Milliken, W","1987","05","23","Southern America","Brasil",NA,NA,NA,"INPA0167471","Dicotyledon Com-Clade","Malpighiales","Kunth","272","Roraima","SEMA Ecological Reserve, Ilha de Maraca. Igarape Budu.","-63.033333","3.333333","INPA0167471 INPA0167471_e",NA,NA,NA,NA,NA,NA,"-63.033333","3.333333",NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-08-31 09:04:44-03","INPA","INPA","188883","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Silva, SJR da","1994","12","13","Southern America","Brasil",NA,NA,NA,"INPA0188883","Dicotyledon Com-Clade","Malpighiales","Kunth","11","Roraima","Maloca do Contão, Maloca do Contão","-60","4.016666","INPA0188883 INPA0188883_e INPA0188883_e1",NA,"Coêlho, LF",NA,NA,NA,NA,"-60","4.016666",NA,NA,NA,"1995","09",NA,NA,NA
"310","2020-08-31 09:04:44-03","INPA","INPA","110266","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Nelson, BW","1980","11","05","Southern America","Brasil",NA,NA,NA,"INPA0110266","Dicotyledon Com-Clade","Malpighiales","Kunth","852","Acre","Vizinhança de Brasiléia., Vizinhança de Brasileia.","-68","-11","INPA0110266 INPA0110266_e INPA0110266_e1 INPA0110266_nd","Brasiléia","Sleumer, HO",NA,NA,NA,NA,"-68","-11",NA,NA,NA,"1983",NA,NA,NA,NA
"311","2020-08-31 09:04:44-03","INPA","INPA","151243","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Thomas, WW","1985","10","31","Southern America","Brasil",NA,NA,NA,"INPA0151243","Dicotyledon Com-Clade","Malpighiales","Kunth","4725","Mato Grosso","41 km NNW of Pontes e Lacerda on BR364 to Vilhena., 41 km NNW of Pontes e Lacerda on BR-364 to Vilhena","-59.583333","-14.95","INPA0151243 INPA0151243_e INPA0151243_e1 INPA0151243_nd","Vila Bela da SantíssimaTrindad","Marquete, R",NA,NA,NA,NA,"-59.583333","-14.95",NA,NA,NA,"2011","03",NA,NA,NA
"312","2021-01-10 20:46:11-03","INPA","INPA","191733","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Souza, MAD de","1997","11","24","Southern America","Brasil",NA,NA,NA,"INPA0191733","Dicotyledon Com-Clade","Malpighiales","Kunth","464","Amazonas","Reserva Florestal Adolfo Ducke, Estrada para o Tinga.","-59.966667","-2.883333","INPA0191733 INPA0191733_e","Manaus","Sothers, CA",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,"1998","01",NA,NA,NA
"313","2020-08-31 09:04:44-03","INPA","INPA","231055","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Daly, DC","1994","09","18","Southern America","Brasil",NA,NA,NA,"INPA0231055","Dicotyledon Com-Clade","Malpighiales","Kunth","8231","Acre","Rio Tarauacá, River at low water.","-71.278889","-8.371667","INPA0231055 INPA0231055_e","Tarauacá","Liesner, RL",NA,NA,NA,NA,"-71.278889","-8.371667",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-08-31 09:04:44-03","INPA","INPA","26885","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Prance, GT","1969","02","09","Southern America","Brasil",NA,NA,NA,"INPA0026885","Dicotyledon Com-Clade","Malpighiales","Kunth","9750","Roraima","Auaris, Rio Auaris, near Auaris.","-64.366667","4.05","INPA0026885 INPA0026885_e INPA0026885_e1","Amajari","Sleumer, HO",NA,NA,"760","760","-64.366667","4.05",NA,NA,NA,"1977",NA,NA,NA,NA
"315","2020-08-31 09:04:44-03","INPA","INPA","29029","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Prance, GT","1971","02","24","Southern America","Brasil",NA,NA,NA,"INPA0029029","Dicotyledon Com-Clade","Malpighiales","Kunth","10677","Roraima","Rio Uraricoera between Igarape Cutalba 3º 25'N; 63º 30' W & Uaica 3º 33' N; 63º 11' W.","-63.05","3.416667","INPA0029029 INPA0029029_e INPA0029029_e1",NA,"Sleumer, HO",NA,NA,NA,NA,"-63.05","3.416667",NA,NA,NA,"1977",NA,NA,NA,NA
"316","2020-08-31 09:04:44-03","INPA","INPA","31185","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Maas, PJM","1971","05","09","Southern America","Brasil",NA,NA,NA,"INPA0031185","Dicotyledon Com-Clade","Malpighiales","Kunth","P12823","Acre","Igarapé São Francisco, Igarape Sao Francisco, lower Rio Moa","-72.62788","-7.632439","INPA0031185 INPA0031185_e INPA0031185_e1","Cruzeiro do Sul","Sleumer, HO",NA,NA,NA,NA,"-72.62788","-7.632439",NA,NA,NA,"1977",NA,NA,NA,NA
"317","2020-08-31 09:04:44-03","INPA","INPA","35519","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Lindeman, JC","1954","03","03","Southern America","Suriname",NA,NA,NA,"INPA0035519","Dicotyledon Com-Clade","Malpighiales","Kunth","5560",NA,"W of mouth of Coppename R., in Hura crepitans marsh forest N of line 13 p. 22.",NA,NA,"INPA0035519 INPA0035519_e","Concession Haenen","Sleumer, HO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA
"318","2020-08-31 09:04:44-03","INPA","INPA","228161","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Silveira, M","1993","04","05","Southern America","Brasil",NA,NA,NA,"INPA0228161","Dicotyledon Com-Clade","Malpighiales","Kunth","478","Acre","Reserva Extrativista do Alto Juruá, Bacia do Rio Juruá, margem esquerda, Reserva Extrativista do Alto Juruá, colocação Ceará, próximo ao igarapé Ceará.","-72.7","-9.2","INPA0228161 INPA0228161_e","Marechal Traumaturgo","Ramos, JF",NA,NA,NA,NA,"-72.7","-9.2",NA,NA,NA,"2010",NA,NA,NA,NA
"319","2020-08-31 09:04:44-03","INPA","INPA","152318","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Hopkins, MJG","1986","06","12","Southern America","Brasil",NA,NA,NA,"INPA0152318","Dicotyledon Com-Clade","Malpighiales","Kunth","707","Roraima","Ilha de Maracá. Furo Paraná de Firmino., Ilha de Maraca. SEMA Estaçao. Furo do Parana de Firmino of Rio Uraricuera on S side of island. Within 1 km of end of Nova Olinda.","-61.433333","3.4","INPA0152318 INPA0152318_e INPA0152318_nd INPA0152318_num","Alto Alegre","Marquete, R",NA,NA,NA,NA,"-61.433333","3.4",NA,NA,NA,"2011","09",NA,NA,NA
"320","2020-08-21 15:50:49-03","MBML","MBML-HERBARIO","10794",NA,"Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","L. Kollmann; E. Bausen & W. Pizziolo","1999","04","06",NA,"Brasil",NA,NA,"Arbusto 4m, frutos amarelados.","MBML010794",NA,NA,"Kunth.","2407","Espírito Santo","Estrada do Vale do Canaã p/ Valsugana Velha (adn: possivelmente Nova Valsugana)","-40.618611","-19.865","MBML010794","Santa Teresa","R. Marques/2018",NA,NA,NA,NA,"40W37'7","19S51'54",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-02-03 17:00:43-03","UFMA","BMA","1302","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","H.G. Silva-Moraes 23 & N. Figueiredo","2011","10","09",NA,"Brasil",NA,NA,"Cerradão. Arbusto ca. 2,8m; Pétala alva, sépala marrom.",NA,NA,"Malpighiales","Kunth",NA,"MA","divisa com o municipio de Colinas, estrada de acesso ao povoado de Taboca da Onça.","-44.316111","-5.919389",NA,"Jatobá",NA,NA,NA,"276","276","44°18'58W","5°55'09.8''S",NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-02-03 17:00:43-03","UFMA","BMA","1172","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","H.G. Silva-Moraes 25 & N. Figueiredo","2011","10","09",NA,"Brasil",NA,NA,"Cerradão. Arbusto ca. 3,5m; pétala alva, sépala marrom.",NA,NA,"Malpighiales","Kunth",NA,"MA","divisa com municipio de Colinas, estrada de acesso ao povoado de Taboca da Onça.","-44.316111","-5.919389",NA,"Jatobá",NA,NA,NA,"276","276","44°18'58W","5°55'09.8''S",NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-02-25 10:12:53-03","CVRD","CVRD","10135","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Lucas, E.","2006","11","30","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Limãozinho","CVRD010135","Magnoliophyta","Malpighiales","Kunth.","831","ES",NA,"-40.0722007751465","-19.3910999298096","CVRD010135","Linhares","Geovane S. Siqueira","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2020","04","02",NA,NA
"324","2021-02-25 10:12:53-03","CVRD","CVRD","2911","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Folli, D.A.","1990","09","20","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Limãozinho","CVRD002911","Magnoliophyta","Malpighiales","Kunth","1221","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"Linhares","Geovane S. Siqueira","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2020","04","02",NA,NA
"325","2021-02-25 10:12:53-03","CVRD","CVRD","12954","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Siqueira, G.S.","2010","03","16","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Limãozinho","CVRD012954","Magnoliophyta","Malpighiales","Kunth.","530","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"Linhares","Geovane S. Siqueira","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2020","04","02",NA,NA
"326","2021-02-25 10:12:53-03","CVRD","CVRD","3609","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Folli, D.A.","1991","12","07","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Limãozinho","CVRD003609","Magnoliophyta","Malpighiales","Kunth.","1511","ES","Coleta de flor 1463, Registro 3489","-40.0722007751465","-19.3910999298096","CVRD003609","Linhares","Geovane S. Siqueira","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2020","04","02",NA,NA
"327","2021-02-25 10:12:53-03","CVRD","CVRD","3489","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Folli, D.A.","1991","10","25","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Limãozinho","CVRD003489","Magnoliophyta","Malpighiales","Kunth.","1463","ES","Coleta de fruto DAF.1511","-40.0722007751465","-19.3910999298096","CVRD003489","Linhares","Geovane S. Siqueira","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2020","04","02",NA,NA
"328","2021-02-25 10:12:53-03","CVRD","CVRD","1418","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Sobral, M.","1986","03","23","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Limãozinho","CVRD001418","Magnoliophyta","Malpighiales","Kunth.","4719","ES","Em interior de mata.","-40.0722007751465","-19.3910999298096","CVRD001418","Linhares","Geovane S. Siqueira","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2020","04","02",NA,NA
"329","2021-02-25 10:12:53-03","CVRD","CVRD","14252","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Folli, D.A.","2012","11","29","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Limãozinho","CVRD014252","Magnoliophyta","Malpighiales","Kunth.","6959","ES",NA,"-40.3633003234863","-18.1268997192383","CVRD014252","Montanha","Geovane S. Siqueira","28642","auto","220","220",NA,NA,"Magnoliopsida",NA,NA,"2020","04","02",NA,NA
"330","2021-02-25 10:12:53-03","CVRD","CVRD","14260","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Folli, D.A.","2012","11","30","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Limãozinho","CVRD014260","Magnoliophyta","Malpighiales","Kunth.","6967","ES",NA,"-40.5410995483398","-18.1236000061035","CVRD014260","Ponto Belo","Geovane S. Siqueira","33401","auto","240","240",NA,NA,"Magnoliopsida",NA,NA,"2020","04","02",NA,NA
"331","2020-09-12 05:00:02-03","US","US","3265043","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","D. Neill, W. Palacios & C. E. Cerón M.","1987","12","11","South America - Neotropics","Ecuador",NA,NA,NA,"US03026329",NA,"Violales","Kunth","8096","Napo","Carretera Hollin-Loreto-Coca, km 40. Entre Río Guamaní y Río Pucuno.","-77","-0.67",NA,NA,NA,NA,NA,"1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"332","2020-09-12 05:00:02-03","US","US","1617751","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","L. H. Bailey & E. Z. Bailey","1921","2","28","South America - Neotropics","Venezuela",NA,NA,NA,"US00767274",NA,"Violales","Kunth","1406","Bolívar","Ciudad Bolívar and vicinity, Orinoco R.","-63.55","8.11",NA,NA,"Sleumer, H. O.",NA,NA,"61",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"333","2020-09-12 05:00:02-03","US","US","3457558","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","P. Mutchnick","1995","3","24","South America - Neotropics","Guyana",NA,NA,NA,"US00778109",NA,"Violales","Kunth","1003","E. Berbice-Corentyne","Corentyne River; Marabunta Creek","-57.8242","4.93444","US00778109_01",NA,"Liesner, R. L.",NA,NA,"10",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","1422989","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","M. T. Dawe","1916","2",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US03026325",NA,"Violales","Kunth","54","Cundinamarca","Cundinamarca, El Colegio.",NA,NA,"US03026325_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
