"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"501","2015-09-03 21:17:44-03","MNHN","RECOLNAT_MNHN_P","P02175360","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Lourteig, A.","1967","10","8","Paraguai",NA,NA,"Dep. Guaira, Col. Independencia, Propriedad Böni, Salto de água. Paraguai",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175360' target='other'> <mi>dwc_moreinfo</mi></a>","P02175360","P02175360_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1976",NA,NA
"502","2015-09-03 21:17:44-03","MNHN","RECOLNAT_MNHN_P","P02175361","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Glaziou, A.","1885","2","10","Brasil","Rio de Janeiro",NA,"Brésil. Quinta (cult.). Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175361' target='other'> <mi>dwc_moreinfo</mi></a>","P02175361","P02175361_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"16454",NA,NA
"503","2015-09-03 21:17:44-03","MNHN","RECOLNAT_MNHN_P","P02175362","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Harley, R.M.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.|Pinheiro, R.","1974","1","19","Brasil","Bahia",NA,"Serra do rio de Contas, 10km N of town of rio de Contas on road to Mato Grosso. Bahia, Nordeste, Brasil, América do Sul","-41.83333","-13.46667",NA,NA,"1000",NA,". . Field work sponsored by the Royal Botanic Gardens, Kew and the Academia Brasileira de Ciências and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, January-April, 1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175362' target='other'> <mi>dwc_moreinfo</mi></a>","P02175362","P02175362_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"15305",NA,NA
"504","2015-09-03 21:17:44-03","MNHN","RECOLNAT_MNHN_P","P02175370","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175370' target='other'> <mi>dwc_moreinfo</mi></a>","P02175370","P02175370_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"8498",NA,NA
"505","2015-09-03 21:17:44-03","MNHN","RECOLNAT_MNHN_P","P02175368","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Puiggary","1888","10","1","Brasil","São Paulo","Apiaí","Apiahy. Apiaí, São Paulo, Sudeste, Brasil, América do Sul","-48.8400001525879","-24.5",NA,NA,NA,NA,"Plantes du Brésil. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175368' target='other'> <mi>dwc_moreinfo</mi></a>","P02175368","P02175368_01",NA,NA,NA,"37738",NA,"auto",NA,"hb",NA,NA,NA,NA,NA,"3581",NA,NA
"506","2015-09-03 21:02:00-03","MNHN","RECOLNAT_MNHN_P","P01761408","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Rambo, B.","1933","10","16","Brasil","Rio Grande do Sul","Porto Alegre","Brésil: (Etat du Rio Grande do Sul) à Porto Aligre. Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,". . 11972 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01761408' target='other'> <mi>dwc_moreinfo</mi></a>","P01761408","P01761408_01",NA,NA,NA,"29946",NA,"auto",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"507","2015-09-03 21:17:44-03","MNHN","RECOLNAT_MNHN_P","P02175369","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Rambo, B.","1948","12","4","Brasil","Rio Grande do Sul","Porto Alegre",". Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,". . Plan Genera et Species Plantarum Argentinarum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175369' target='other'> <mi>dwc_moreinfo</mi></a>","P02175369","P02175369_01",NA,NA,NA,"29946",NA,"auto",NA,"hb",NA,NA,NA,NA,NA,"38541",NA,NA
"508","2020-10-01 14:26:22-03","JBB","HEPH","19853","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Miranda, ZJG","2006","10","27","Milhomens, LC; Nóbrega, MGG; Oliveira, MS","2003","10","22","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Córrego Cabeça de Veado","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,NA,"305","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-10-01 14:26:22-03","JBB","HEPH","2004","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Araújo, CC","2015","04","10","Silva, QJ da","1972","09","24","Brasil","Distrito Federal","Guará","Guará, córrego Cana do Reino",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-10-01 14:26:22-03","JBB","HEPH","22090","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Araújo, CC","2015","04","10","Salles, AEH","2005","10","07","Brasil","Distrito Federal","Brasília",NA,"-47.85","-15.866667","-47.85","-15.866667","1025","1025","Cultivada no viveiro (BAG 587)",NA,NA,"3803","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-10-01 14:26:22-03","JBB","HEPH","23112","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Miranda, ZJG","2006","10","27","Salles, AEH; et al.","2006","10","11","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a área de recuperação da Caesb","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,NA,"4279","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-10-01 14:26:22-03","JBB","HEPH","9943","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Miranda, ZJG","2006","10","27","Lima, IV","1994","02","15","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Viveiro de mudas","-47.85","-15.866667","-47.85","-15.866667","1025","1150","Cultivada. Banco de Germoplasma nº 06",NA,NA,"s.n.","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-10-01 14:26:22-03","JBB","HEPH","17262","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Araújo, CC","2015","04","10","Melo, CMC de","2001","11","07","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Número de tombo do banco de Germoplasma 492",NA,NA,"142","Monocotyledon","Poales","70570",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-10-01 14:26:22-03","JBB","HEPH","24524","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Paiva, VF","2008","09",NA,"Paiva, VF; et al.","2008","09","16","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Mata da CAESB - captação 2","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"545","Monocotyledon","Poales","70570",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-10-01 14:26:22-03","JBB","HEPH","28151","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Oliveira, MS","2011","10",NA,"Queiroz-Silva, L; et al.","2011","09","27","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo da Captção 2","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Pós fogo - mais ou menos 30 dias",NA,NA,"68","Monocotyledon","Poales","70570",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-10-01 14:26:22-03","JBB","HEPH","2708","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Moreira, AG","1982","12","09","Maury, CM","1982","09","16","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"229","Monocotyledon","Poales","70570",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-10-01 14:26:22-03","JBB","HEPH","5088","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Araújo, CC","2015","04","10","Heringer, EP; Salles, AEH","1978","02","09","Brasil","Distrito Federal","Brasília","Várzea Bonita","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"16752","Monocotyledon","Poales","70570",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-10-01 14:26:22-03","JBB","HEPH","7613","S","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.","Oliveira, PEAM de",NA,NA,NA,"Oliveira, PEAM de","1991","09","12","Brasil","Goiás","Corumbá de Goiás","Distrito de Cocalzinho","-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,"Levantamento do Santuário do Morro do Cabeludo",NA,NA,"1614","Monocotyledon","Poales","41388",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-12-11 11:43:33-03","UFMG","BHCB","136983","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM","2010","03","07","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Beira do rio próximo ao quiosque no Vale Verde.","-41.845556","-20.419722","-41.845556","-20.419722","1482","1482","Epífita coletada em pedaço de tronco caído na beira do rio com frutos.",NA,NA,"291","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-12-11 11:43:33-03","UFMG","BHCB","163852","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Giorni, VT","2012","11",NA,"Brasil","Minas Gerais","Mariana","Samarco - Córrego das Almas, Coordenadas aproximadas.","-43.854939","-20.2554","-43.854939","-20.2554","1100","1100","Coordenadas aproximadas.; Epífita.; Floresta Estacional Semidecidual.",NA,NA,"s.n.","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-12-11 11:43:33-03","UFMG","BHCB","38834","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Stehmann, JR; Salino, A; Vasconcelos, MF de","1997","08","30","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.479167","-20.096111","-43.479167","-20.096111",NA,NA,"Rupícola; Brácteas avermelhadas",NA,NA,"2291","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-12-11 11:43:33-03","UFMG","BHCB","143220","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Machado, TM; Stehmann, JR; Martins da Costa, I","2010","09","24","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Pedra Roxa, no leito do rio.","-41.735444","-20.393889","-41.735444","-20.393889","1153","1153","Epífita em interior de mata, próximo a curso de água. Brácteas do escapo rosa com ápice verde, bráctea floral e sépala vermelha, pétala rosa.",NA,NA,"175","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-12-11 11:43:33-03","UFMG","BHCB","143238","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Machado, TM; Stehmann, JR; Martins da Costa, I","2010","09","25","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde, próximo à churrasqueira.","-41.846056","-20.419111","-41.846056","-20.419111","1382","1382","Epífita, borda de mata. Brácteas do escapo, brácteas florais e sépalas rosas. Pétalas passadas.",NA,NA,"193","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-12-11 11:43:33-03","UFMG","BHCB","16455","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Grandi, TSM; et al.","1989","09","01","Brasil","Minas Gerais","Tabuões",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-12-11 11:43:33-03","UFMG","BHCB","183016","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,"2016","09","11","Sanín, D; Leroy, CJL; Duarte, MO; Cruz-Lustre, GM","2016","09","11","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde","-41.846694","-20.419056","-41.846694","-20.419056","1300","1300","PRENSADO EM ÁLCOOL.; Epífitas, brácteas verde claro quando estão com frutos.",NA,NA,"6686","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-12-11 11:43:33-03","UFMG","BHCB","36225","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"UHE Queimado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-12-11 11:43:33-03","UFMG","BHCB","7986","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Grandi, TSM; et al.","1986","10","25","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","-43.666667","-19.816667","1350","1350","Mata secundária;epífita;",NA,NA,"83","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-12-11 11:43:33-03","UFMG","BHCB","9021","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Paula, JA; et al.","1987","05","16","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","-43.666667","-19.816667","1350","1350","Mata secundária;epífita;1ºestação de coleta;",NA,NA,"s.n.","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-12-11 11:43:34-03","UFMG","BHCB","16455","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora geminiflora","Brongn.",NA,NA,NA,NA,"Grandi, TSM; et al.","1989","09","01","Brasil","Minas Gerais","Tabuões",NA,NA,NA,NA,NA,NA,NA,"Epífita. Mata. Herbácea. Flores púrpuras.",NA,NA,"s.n.","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,"geminiflora",NA,NA,NA,NA,NA,NA
"530","2020-12-11 11:43:33-03","UFMG","BHCB","23715","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,"s.n.","Monocotyledon",NA,"22016",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-12-11 11:43:33-03","UFMG","BHCB","23715","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,"s.n.","Monocotyledon",NA,"22016",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-12-11 11:43:33-03","UFMG","BHCB","63502","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Urbano",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,NA,NA,NA,NA,NA,NA,"8923","Monocotyledon",NA,"20148",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-12-11 11:43:33-03","UFMG","BHCB","53923","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Teixeira, WA","2000","10","14","Brasil","Minas Gerais","Varjão de Minas",NA,"-46.0317001342773","-18.377799987793",NA,NA,NA,NA,"Epífita",NA,NA,"s.n.","Monocotyledon",NA,"30940",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-12-11 11:43:33-03","UFMG","BHCB","54018","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Tameirão Neto, E",NA,NA,NA,"Brasil","Rio de Janeiro","Resende",NA,"-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,"2789","Monocotyledon",NA,"36089",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-12-11 11:43:34-03","UFMG","BHCB","54034","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora geminiflora","Brongn.",NA,NA,NA,NA,"Tameirão Neto, E",NA,NA,NA,"Brasil","Rio de Janeiro","Resende",NA,"-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,"2805","Monocotyledon",NA,"36089",NA,"auto","Southern America",NA,NA,"geminiflora",NA,NA,NA,NA,NA,NA
"536","2020-12-11 11:43:33-03","UFMG","BHCB","97650","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Tameirão Neto, E","2005","07","14","Brasil","Minas Gerais","Bom Jardim de Minas","Fazenda Branca - Saint Gobain.","-44.1911010742188","-21.9472007751465",NA,NA,NA,NA,"Floresta semidecidual, epífita. Coordenadas em UTM",NA,NA,"3947","Monocotyledon",NA,"20996",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-12-11 11:43:33-03","UFMG","BHCB","64776","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Mota, RC da; Ribeiro, SP","2001","10","09","Brasil","Minas Gerais","Camanducaia","Fazenda Melhoramentos.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Planta coletada em mata ciliar; erva epífita; inflorescência vermelha.",NA,NA,"1278","Monocotyledon",NA,"22140",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-12-11 11:43:33-03","UFMG","BHCB","13443","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Andrade, P","1987","07","30","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"990","Monocotyledon",NA,"30417",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-12-11 11:43:33-03","UFMG","BHCB","13731","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Sousa, HC; et al.","1987","08","27","Brasil","Minas Gerais","Lima Duarte","Parque Est. do Ibitipoca, matinha da gruta das bromélias","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"s.n.","Monocotyledon",NA,"30417",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-12-11 11:43:33-03","UFMG","BHCB","13734","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Sousa, HC; et al.","1987","08","27","Brasil","Minas Gerais","Lima Duarte","Parque Est. do Ibitipoca Matinha na Entrada da Gruta das Bromélias","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"s.n.","Monocotyledon",NA,"30417",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-12-11 11:43:33-03","UFMG","BHCB","13732","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Sousa, HC; et al.","1987","06","24","Brasil","Minas Gerais","Lima Duarte","Parque Est. do Ibitipoca, matinha próximo à Portaria","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"s.n.","Monocotyledon",NA,"30417",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-12-11 11:43:33-03","UFMG","BHCB","53920","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Marques, AR","2000","08","19","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Erva epífita. folhas vinho, escapo e brácteas escapais e sépalas avermelhadas, pétalas rosa-escuro",NA,NA,"s.n.","Monocotyledon",NA,"22051",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-12-11 11:43:33-03","UFMG","BHCB","62350","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Mota, RC da; Marques, A","2001","08","18","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Erva epífita coletada em mata de encosta; flores rosa-escuras e brácteas lilases.",NA,NA,"356","Monocotyledon",NA,"22051",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-12-11 11:43:33-03","UFMG","BHCB","117705","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Carmo, FF","2007","10","11","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela.","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Coletado em capão. Afloramenrto de canga.",NA,NA,"2711","Monocotyledon",NA,"13827",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-12-11 11:43:33-03","UFMG","BHCB","56962","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora","Brongn.",NA,NA,NA,NA,"Salino, A; Melo, LCN","2000","11","13","Brasil","Minas Gerais","Baependi","Usina Hidrelétrica Congonhal. Rio Jacu.","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"Epífita a 1,5m de altura, interior de mata, brácteas verde-rosadas e frutos imaturos verdes.",NA,NA,"5840","Monocotyledon",NA,"29865",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
