"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"301","2015-03-07 08:57:34-03","F","FMNH-SEEDPLANTS","V0120452F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120452F","Spermatophyta",NA,NA,NA,NA,NA,"V0120452F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"302","2015-03-07 08:57:34-03","F","FMNH-SEEDPLANTS","V0120453F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120453F","Spermatophyta",NA,NA,NA,NA,NA,"V0120453F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"303","2019-09-04 18:47:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"304","2019-01-23 11:01:42-02","F","FMNH-SEEDPLANTS","V0065707F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0065707F","Spermatophyta",NA,NA,NA,NA,NA,"V0065707F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"305","2019-01-23 11:01:41-02","F","FMNH-SEEDPLANTS","V0065708F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0065708F","Spermatophyta",NA,NA,NA,NA,NA,"V0065708F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"306","2020-04-29 16:30:15-03","UFVJM","HDJF","7271","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Faria, JEQ; Soares, CCC","7384","2017","03","27","Southern America","Brasil",NA,NA,NA,"HDJF007271","Dicotyledoneae",NA,"O. Berg","Faria, JEQ","Minas Gerais","Área da Mineradora Córrego Novo, após o distrito de São João da Chapada, próximo ao distrito de Rio Pardo",NA,"Diamantina","-43.817778","-18.028889","1300","2017",NA,NA,"-43.817778","-18.028889","1300","03",NA,NA,NA,NA,NA,NA
"307","2020-04-29 16:30:15-03","UFVJM","HDJF","2998","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Lima, GCP; Otoni, TJO","s.n.","2014","08","15","Southern America","Brasil",NA,NA,NA,"HDJF002998","Dicotyledoneae",NA,"O. Berg","Otoni, TJO","Bahia","BR 135 - Próximo à entrada do povoado de Porcos, a 7 km de Coribe","HDJF002998_01","Coribe","-44.486944","-13.784167",NA,"2014",NA,NA,"-44.486944","-13.784167",NA,"08",NA,"25",NA,NA,NA,NA
"308","2020-04-29 16:30:15-03","UFVJM","HDJF","2999","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Lima, GCP; Otoni, TJO","s.n.","2014","08","15","Southern America","Brasil",NA,NA,NA,"HDJF002999","Dicotyledoneae",NA,"O. Berg","Otoni, TJO","Bahia","BR 135 - Próximo à entrada do povoado de Porcos, a 7 km de Coribe","HDJF002999_01","Coribe","-44.486944","-13.784167",NA,"2014",NA,NA,"-44.486944","-13.784167",NA,"08",NA,"25",NA,NA,NA,NA
"309","2020-04-29 16:30:15-03","UFVJM","HDJF","4221","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Faria, JEQ; Vasconcelos, TNC; Stadnik, AMS","6262","2016","07","11","Southern America","Brasil",NA,NA,NA,"HDJF004221","Dicotyledoneae",NA,"O. Berg","Faria, JEQ","Minas Gerais","Margem da estrada de terra de Morro do Pilar para Itambé do Mato Dentro","HDJF004221_01","São Sebastião do Rio Preto","-43.325833","-19.34","874","2016",NA,NA,"-43.325833","-19.34","874","07",NA,NA,NA,NA,NA,NA
"310","2020-04-29 16:30:15-03","UFVJM","HDJF","591","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Oliveira, PA; Amaral, WG","s.n.","2010","05","27","Southern America","Brasil",NA,NA,NA,"HDJF000591","Dicotyledoneae",NA,"O. Berg","Santos, RM","Minas Gerais","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.","HDJF000591_01","Diamantina","-43.5875","-18.198611",NA,"2011",NA,NA,"-43.5875","-18.198611",NA,"09",NA,"29",NA,NA,NA,NA
"311","2020-04-29 16:30:15-03","UFVJM","HDJF","612","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Oliveira, PA; Amaral, WG","s.n.","2010","05","27","Southern America","Brasil",NA,NA,NA,"HDJF000612","Dicotyledoneae",NA,"O. Berg","Santos, RM","Minas Gerais","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.","HDJF000612_01","Diamantina","-43.5875","-18.198611",NA,"2011",NA,NA,"-43.5875","-18.198611",NA,"09",NA,"29",NA,NA,NA,NA
"312","2020-11-23 11:39:25-03","IAC","IAC","32190","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","R.B. Torres","s/nº","1991","11","21",NA,"Brasil",NA,NA,"quadra geremias L14 p8",NA,NA,NA,"O.Berg","M.E.G. Sobral","São Paulo",NA,NA,"Campinas","-47.0608","-22.9056",NA,"2012",NA,NA,"-47.0608","-22.9056",NA,"06",NA,"21",NA,NA,NA,NA
"313","2019-01-25 15:35:35-02","IAC","IAC","39792","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","José Carlos R. Macedo","139","1987","12","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"O.Berg","M.E.G. Sobral","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15 - p1",NA,"Campinas","-47.086761","-22.863721",NA,"2002",NA,NA,"-47.086761","-22.863721",NA,"10",NA,"17",NA,NA,NA,NA
"314","2019-01-25 15:35:35-02","IAC","IAC","39798","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","F.A.L. Moraes","145","1994","01","26",NA,"Brasil",NA,NA,"nºintrodução: 16786 ;procedência: Quadra geremias (IAC), <ll>dwc_commonname:</ll> goiabinha-preta.",NA,NA,NA,"O.Berg","M.E.G. Sobral","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15 - p8",NA,"Campinas","-47.086761","-22.863721",NA,"2002",NA,NA,"-47.086761","-22.863721",NA,"10",NA,"17",NA,NA,NA,NA
"315","2019-01-25 15:35:35-02","IAC","IAC","41202","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","J.E.A. Bertoni & A. Geremias","207","2000","06","26",NA,"Brasil",NA,NA,"nºintrodução: 12777; procedência: rio de Janeiro.",NA,NA,NA,"O.Berg","M.E.G. Sobral","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Figueira, L13 - p5",NA,"Campinas","-47.086761","-22.863721",NA,"2002",NA,NA,"-47.086761","-22.863721",NA,"10",NA,"17",NA,NA,NA,NA
"316","2020-11-23 11:39:25-03","IAC","IAC","41294","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","J.E.A. Bertoni & A. Geremias","221","2000","05","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"O.Berg","D.B. Damame & L.C. Bernacci","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15, P1",NA,"Campinas","-47.086761","-22.863721",NA,"2012",NA,NA,"-47.086761","-22.863721",NA,"08",NA,"28",NA,NA,NA,NA
"317","2020-11-23 11:39:25-03","IAC","IAC","41295","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","J.E.A. Bertoni & A. Geremias","222","2000","05","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"O.Berg","D.B. Damame & L.C. Bernacci","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15, P8",NA,"Campinas","-47.086761","-22.863721",NA,"2012",NA,NA,"-47.086761","-22.863721",NA,"08",NA,"28",NA,NA,NA,NA
"318","2019-01-25 15:35:35-02","IAC","IAC","41341","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","J.E.A. Bertoni & A. Geremias","292","2000","11","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"O.Berg","M.E.G. Sobral","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L7, P41",NA,"Campinas","-47.086761","-22.863721",NA,"2002",NA,NA,"-47.086761","-22.863721",NA,"10",NA,"17",NA,NA,NA,NA
"319","2019-01-25 15:35:35-02","IAC","IAC","41441","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","J.E.A. Bertoni & A. Geremias","381","2001","03","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"O.Berg","M.E.G. Sobral","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz, L15, P1",NA,"Campinas","-47.086761","-22.863721",NA,"2002",NA,NA,"-47.086761","-22.863721",NA,"10",NA,"17",NA,NA,NA,NA
"320","2019-01-25 15:35:35-02","IAC","IAC","42240","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","J.E.A. Bertoni & A. Geremias","696","2002","04","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"O.Berg","M.E.G. Sobral","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Figueira, L13, P5",NA,"Campinas","-47.086761","-22.863721",NA,"2002",NA,NA,"-47.086761","-22.863721",NA,"10",NA,"17",NA,NA,NA,NA
"321","2020-11-23 11:39:25-03","IAC","IAC","51739","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","myrtoides","Psidium myrtoides","J.C. de Souza; R.S. Silva & C.R. Tonetti","s/nº","1999","08","06",NA,"Brasil",NA,NA,"Coordenadas medidas 21o02`34``S e 49o22`38``W",NA,NA,NA,"O.Berg","J.C. Souza et al.","São Paulo",NA,NA,"Potirendaba","-49.3772","-21.0428",NA,"1999",NA,NA,"-49.3772","-21.0428",NA,"08",NA,"06",NA,NA,NA,NA
"322","2020-07-23 12:16:33-03","CEPLAC","CEPEC","125822","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","A. M. Amorim","7576","2008","07","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","Espírito Santo","Reserva Biolólogica de Duas Bocas. Localidade de Alegre. Trilha do Pau-Oco.",NA,"cariacica","-40.519444","-20.291389",NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"323","2020-07-23 12:16:33-03","CEPLAC","CEPEC","86062","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","D. J. N. Hind",NA,"1992","12","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","Bahia","Brejo do Engenho.",NA,"ABAÍRA","-41.8","13.3",NA,NA,NA,NA,"41W48'","13N18'",NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"324","2020-07-23 12:16:33-03","CEPLAC","CEPEC","152038","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Ferraço, L.F.","38","2015","11","27",NA,"Brasil",NA,NA,"Observação de Frutificação: 17/05/2012 (Foto e Fruto seco) <ll>dwc_commonname:</ll>",NA,NA,NA,NA,"M. Sobral","Bahia","Reserva Biológica de Una - Maruim",NA,"UNA","-39.132222","-15.173056",NA,NA,NA,NA,"39W7'56","15S10'23",NA,NA,NA,NA,NA,NA,NA,"30/11/2015"
"325","2020-07-23 12:16:33-03","CEPLAC","CEPEC","146116","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","J. M. A. Braga","3018",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"M. Sobral","Rio de Janeiro",NA,NA,"ITATIAIA","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-02-17 11:30:13-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Kirkbride Junior, J.H.","5466","1983","11","07","Southern America","Brasil",NA,NA,"Pétalas brancas.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, C.","Distrito Federal","Fazenda Água Limpa. Campo Experimental da UnB",NA,"Brasília","-47.9","-15.95","1060","1994",NA,NA,"-47.9","-15.95","1060",NA,NA,NA,NA,NA,NA,NA
"327","2020-02-17 11:30:13-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Soares-Silva, L.H.","1132","2001","10","16","Southern America","Brasil",NA,NA,"Caule liso, acinzentado com cicatrizes circulares arredondadas, córtex róseo-alaranjado, botão creme com mácula rósea.",NA,"Dicotyledoneae",NA,"O. Berg","Soares-Silva, L.H.","Distrito Federal","Jardim Botânico de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"2001","70570","auto",NA,NA,NA,"10",NA,"16",NA,NA,NA,NA
"328","2020-02-17 11:30:13-03","UEG","HUEG","6099","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Splett, S.; Soares Silva, L. .H.","s.n.","2001","10","16","Southern America","Brasil",NA,NA,"Árvore 6m. Flor branca. Caule liso, acinzentado com cicatrizes circulares arredondadas, córtex róseo alaranjado, botão creme com mácula rósea.; Cerrado.","HUEG006099","Dicotyledoneae",NA,"O. Berg","Simon, M.F.; Soares; Silva, L.H.","Distrito Federal","Jardim Botânico de Brasília.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"2001","70570","auto",NA,NA,NA,"10",NA,"16",NA,NA,NA,NA
"329","2020-02-17 11:30:13-03","UEG","HUEG","13405","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Martins, R.C.; Faria, J.E.Q.; Staggemeier, V.G.","2524","2012","03","31","Southern America","Brasil",NA,NA,"Árvore ca. 10 m de altura, caule liso castanho esbranquiçado, fruto imaturo verde e maduro vináceo (coletado material em sílica gel).; Reserva Natural da Vale do Rio Doce, estrada Flamengo, ca. de 8,2 km do começo da estrada, partindo","HUEG013405","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","Espírito Santo",NA,NA,"Linhares","-39.986389","-19.163056","47","2012",NA,NA,"-39.986389","-19.163056","47","03",NA,NA,NA,NA,NA,NA
"330","2020-02-17 11:30:13-03","UEG","HUEG","13446","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Arruda, F.V.","44","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: Goiabinha do campo.","HUEG013446","Dicotyledoneae",NA,"O. Berg",NA,"Goiás",NA,NA,"Cavalcante","-47.458031","-13.603508",NA,NA,NA,NA,"-47.458031","-13.603508",NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-02-17 11:30:13-03","UEG","HUEG","11271","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Faria, J.E.Q.; Sila Júnior, M.C.; Miranda, S.C.; Bredt, A.","2433","2012","02","22","Southern America","Brasil",NA,NA,"Serra do Caraça, próximo à sede, ao santuário. Borda de mata, ambiente rupestre. Árvore ca. 4 m de altura, fruto imaturo verde e maduro verde claro.","HUEG011271","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","Minas Gerais",NA,NA,"Catas Altas","-43.487222","-20.098611","1293","2012",NA,NA,"-43.487222","-20.098611","1293","02",NA,NA,NA,NA,NA,NA
"332","2020-02-17 11:30:13-03","UEG","HUEG","13600","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Arruda, F.V.","122","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: goiabinha do campo.","HUEG013600","Dicotyledoneae",NA,"O. Berg",NA,"Goiás",NA,NA,"Cavalcante","-47.456997","-13.5979",NA,NA,NA,NA,"-47.456997","-13.5979",NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-02-17 11:30:13-03","UEG","HUEG","13595","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Arruda, F.V.","159","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: goiabinha do campo.","HUEG013595","Dicotyledoneae",NA,"O. Berg",NA,"Goiás",NA,NA,"Cavalcante","-47.456722","-13.59445",NA,NA,NA,NA,"-47.456722","-13.59445",NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-02-17 11:30:13-03","UEG","HUEG","13449","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Arruda, F.V.","47","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: Goiabinha do campo.","HUEG013449","Dicotyledoneae",NA,"O. Berg",NA,"Goiás",NA,NA,"Cavalcante","-47.457794","-13.603983",NA,NA,NA,NA,"-47.457794","-13.603983",NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-02-17 11:30:13-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Hunt, D.R.; Faria, J.E.Q.","2081","2011","10","20","Southern America","Brasil",NA,NA,"Arbusto bem ramificado ca. 1,5 m de altura, botões florais verdes e frutos imaturos verdes (coletado material em sílica gel); Pasto com arbustos e arvoretas",NA,"Dicotyledoneae",NA,"O. Berg","Nascimento, E.A.","Minas Gerais","Serra do Cipó, margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao Alto do Palácio",NA,"Santana do Riacho","-43.516944","-19.233056",NA,NA,NA,NA,"-43.516944","-19.233056",NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-02-17 11:30:13-03","UEG","HUEG","13683","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Faria, J.E.Q.; Moreira, H.J.C.","2081","2011","10","20","Southern America","Brasil",NA,NA,"Arbusto bem ramificado ca. 1,5 m de altura, botões florais verdes e frutos imaturos verdes.; Margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao Alto do Palácio, pasto com arbustos e arvoretas.","HUEG013683","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.; Silva, L.F.G.","Minas Gerais",NA,NA,"Santana do Riacho","-43.516944","-19.233056","1294","2011",NA,NA,"-43.516944","-19.233056","1294","10",NA,NA,NA,NA,NA,NA
"337","2020-02-17 11:30:13-03","UEG","HUEG","13601","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Arruda, F.V.","121","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: goiabinha do campo.","HUEG013601","Dicotyledoneae",NA,"O. Berg",NA,"Goiás",NA,NA,"Cavalcante","-47.456994","-13.597694",NA,NA,NA,NA,"-47.456994","-13.597694",NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-02-17 11:30:13-03","UEG","HUEG","13684","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Faria, J.E.Q.; Moreira, H.J.C.","2078","2011","10","20","Southern America","Brasil",NA,NA,"Arbusto bem ramificado ca. 1,5 m de altura, frutos imaturos verdes.; Margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao Alto do Palácio, pasto com arbustos e arvoretas.","HUEG013684","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","Minas Gerais",NA,NA,"Santana do Riacho","-43.516944","-19.233056","1294","2011",NA,NA,"-43.516944","-19.233056","1294","10",NA,NA,NA,NA,NA,NA
"339","2020-02-17 11:30:13-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Hunt, D.R.; Faria, J.E.Q.","2078","2011","10","20","Southern America","Brasil",NA,NA,"Arbusto bem ramificado ca. 1,5 m de altura, frutos imaturos verdes; Pasto com arbustos e arvoretas",NA,"Dicotyledoneae",NA,"O. Berg","Ramos, P.C.M.","Minas Gerais","Serra do Cipó, margem da rodovia entre Conceição do Mato Dentro e o povoado de Serra do Cipó, próximo ao Alto do Palácio",NA,"Santana do Riacho","-43.516944","-19.233056",NA,NA,NA,NA,"-43.516944","-19.233056",NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-02-17 11:30:13-03","UEG","HUEG","13468","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Arruda, F.V.","71","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: Goiabinha do campo.","HUEG013468","Dicotyledoneae",NA,"O. Berg",NA,"Goiás",NA,NA,"Cavalcante","-47.457344","-13.6167",NA,NA,NA,NA,"-47.457344","-13.6167",NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-11-19 14:06:27-03","Unimontes","MCMG","5102","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Santos | R.M |",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"O.Berg.",NA,"Minas Gerais",NA,NA,"São Domingos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-11-19 14:06:27-03","Unimontes","MCMG","333","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","147","2008","07","30",NA,"Brasil",NA,NA,"Abóreo",NA,NA,NA,"O.Berg","Santos R.M.","Minas Gerais","APA do Rio Pandeiros|São Domingos",NA,"Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-11-19 14:06:27-03","Unimontes","MCMG","1796","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Menino, G.C.O. | Azevedo ,I,F,P. | Braga, L.L. | Mota,G.S. | Souza, S.R. |",NA,"2009","04","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"O.Berg","Santos R.M.","Minas Gerais","APA do Rio Pandeiros-Ilha 2",NA,"Januária","-44.3616981506348","-15.4881000518799",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-12-20 18:46:48-03","UFSJ","HUFSJ","10454","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Dias, ALB","s.n.","2017","10","17",NA,"Brasil",NA,NA,NA,"HUFSJ010454",NA,NA,"O.Berg",NA,"Goiás","Campus Rio Verde.",NA,"Instituto Federal Goiano","-50.899722","-17.806944",NA,NA,NA,NA,"-50.899722","-17.806944",NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-12-20 18:46:48-03","UFSJ","HUFSJ","6743","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Cruz, TA; et al.","80","2003","06","28",NA,"Brasil",NA,NA,"Árvore de 15m.","HUFSJ006743",NA,NA,"O.Berg","Sobral, M","Espírito Santo","Parque Natural Municipal de São Lourenço. Área 2, parcela 2.",NA,"Santa Teresa","-40.6002998352051","-19.9356002807617",NA,"2009","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-02-27 14:03:24-03","UFSJ","HUFSJ","4003","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Sobral, M","14926","2012","08","01",NA,"Brasil",NA,NA,"Árvore 7 m, em resto de cerrado arbóreo; casca rugosa; flores em botão; folhas com galhas circulares.","HUFSJ004003",NA,NA,"O.Berg","Sobral, M","Minas Gerais",NA,"HUFSJ004003_v00 HUFSJ004003_v01 HUFSJ004003_v02","São Gotardo","-46.072222","-19.33475","1","2012",NA,NA,"-46.072222","-19.33475","1",NA,NA,NA,NA,NA,NA,NA
"347","2019-12-09 10:46:11-03","UFSJ","HUFSJ","5770","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2433","2012","02","22",NA,"Brasil",NA,NA,"Árvore ca. 4 m de altura, fruto imaturo verde e maduro verde claro","HUFSJ005770",NA,NA,"O.Berg","Faria, JEQ","Minas Gerais","Serra do Caraça, próximo à sede, ao satuário",NA,"Catas Altas","-43.487222","-20.098611","129","2012",NA,NA,"-43.487222","-20.098611","129","02",NA,NA,NA,NA,NA,NA
