"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"46","2020-02-08 09:39:21-03","NBC","NL-BOTANY","U.1069387","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas PJM",NA,NA,NA,"Hoehne W",NA,"1944","11","14","Brazil","São Paulo",NA,NA,"-46.633333","-23.55","-46.633333","-23.55",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069387 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069387","NL-U1069387",NA,"Magnoliales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0140356",NA,NA,NA,NA
"47","2020-02-08 09:39:21-03","NBC","NL-BOTANY","U.1069388","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas PJM; He P",NA,NA,NA,"Hoehne FC",NA,"1937","11","05","Brazil","São Paulo",NA,NA,"-46.633333","-23.55","-46.633333","-23.55",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069388","NL-U1069388",NA,"Magnoliales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0140357",NA,NA,NA,NA
"48","2020-02-08 09:39:21-03","NBC","NL-BOTANY","U.1069389","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas PJM",NA,NA,NA,"Passos FC",NA,"1989","04","22","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069389","NL-U1069389",NA,"Magnoliales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0140355",NA,NA,NA,NA
"49","2020-02-08 09:39:21-03","NBC","NL-BOTANY","U.1069390","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas PJM",NA,NA,NA,"Salis SM; Spigolon JR",NA,"1987","03","18","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069390 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069390","NL-U1069390",NA,"Magnoliales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0140358",NA,NA,NA,NA
"50","2020-02-08 09:39:21-03","NBC","NL-BOTANY","U.1069391","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Maas PJM; Zuilen CM van",NA,"1992","09","22","Brazil","São Paulo",NA,"Brazil, Sao Paulo, Mun. Mogi Guacu, Fda. Campinha Estacao Experimental de Mogi Guacu, Rua 16, Quadra B1. Arboretum",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069391 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069391","NL-U1069391",NA,"Magnoliales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0045655",NA,NA,NA,NA
"51","2020-02-08 09:39:21-03","NBC","NL-BOTANY","U.1069392","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas PJM",NA,NA,NA,"Waechter JL; Baptista LRM",NA,"1978","09","01","Brazil","Rio Grande do Sul",NA,"Brazil, Rio Grande do Sul, Torres, Tres Cachoeiras",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069392 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069392","NL-U1069392",NA,"Magnoliales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0012403",NA,NA,NA,NA
"52","2020-02-08 09:39:21-03","NBC","NL-BOTANY","U.1069393","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Maas PJM",NA,NA,NA,"Gottsberger IS; Gottsberger GK",NA,"1998","10","02","Brazil","São Paulo",NA,"Brazil, Sao Paulo, Pardinho, Mun. de Pardinho, Sitio Palmeiras",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069393 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069393","NL-U1069393",NA,"Magnoliales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0045654",NA,NA,NA,NA
"53","2020-11-04 10:59:16-03","ESALQ","ESA","48182","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Lopes, J.C.","2012",NA,NA,"Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3721.0","1997","03","28","Brasil","Mato Grosso","Nova Xavantina","Fazenda Brasil, Estrada para a Serra Azul em direção à Fazenda Ouro e Prata. Savana Florestada (Cerrado). Relevo ondulado. Solo pouco desenvolvido, de origem arenítica.","-522.904","-145.314","-522,904","-145,314",NA,NA,"Arbusto de 1m. Fruto imaturo verde.","ESA048182","ESA048182","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 10:59:16-03","ESALQ","ESA","117699","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"Dutra, S.M.","2008","07","09","Castro, R.M.","115.0","2001","02","01","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"ESA117699","ESA117699","Magnoliophyta",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 10:59:16-03","ESALQ","ESA","33247","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Leitão Filho, H.F.",NA,NA,NA,"Gandolfi, S.",NA,"1994","07","14","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA033247","ESA033247","Magnoliophyta",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 10:59:16-03","ESALQ","ESA","3613","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Lopes, J.C.","2012",NA,NA,"Catharino, E.L.M. ; Mantovani, W.",NA,"1985","11","14","Brasil","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,"ESA003613","ESA003613","Magnoliophyta",NA,NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 10:59:16-03","ESALQ","ESA","77034","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Rodrigues, E.H.A.",NA,NA,NA,"Rodrigues, E.H.A.","32.0","1990","06","01","Brasil","São Paulo","Jaboticabal",NA,"-48.3199996948242","-21.25",NA,NA,NA,NA,NA,"ESA077034","ESA077034","Magnoliophyta",NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 10:59:16-03","ESALQ","ESA","5513","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Kampf, E.","1989","10","30","Kampf, E.","113.0","1989","09","19","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005513","ESA005513","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:59:16-03","ESALQ","ESA","13497","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Lopes, J.C.","1993","10","09","Catalano, S.F.","5.0","1993","10","09","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA013497","ESA013497","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 10:59:16-03","ESALQ","ESA","5511","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"Kampf, E.",NA,NA,NA,"Rodrigues, R.R.","244.0",NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005511","ESA005511","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 10:59:16-03","ESALQ","ESA","5189","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"Lopes, J.C.",NA,NA,NA,"Duarte, K.M.R.",NA,"1989","10","16","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005189","ESA005189_1 ESA005189_2","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 10:59:16-03","ESALQ","ESA","114272","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"Augusto, A.","2010",NA,NA,"Augusto, A.",NA,"2010","03","14","Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"ESA114272",NA,"Magnoliophyta",NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 10:59:16-03","ESALQ","ESA","101530","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"Lopes, J.C.",NA,NA,NA,"Aona, L.Y.S.",NA,"1997","10","29","Brasil","São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"ESA101530","ESA101530","Magnoliophyta",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 10:59:16-03","ESALQ","ESA","6651","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Kampf, E.",NA,NA,NA,"Rodrigues, R.R.","244.0",NA,NA,NA,"Brasil","São Paulo","Piracicaba","Parque da Esalq","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Fl","ESA006651","ESA006651","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 10:59:16-03","ESALQ","ESA","65417","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Lopes, J.C.","2012",NA,NA,"Árbocz, G.F. et al.","3277.0","1997","02","20","Brasil","Mato Grosso","Barra do Garças/Campinápolis",NA,NA,NA,NA,NA,NA,NA,NA,"ESA065417","ESA065417","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 10:59:16-03","ESALQ","ESA","77006","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Franco, G.A.D.C. & Farah, F.T.",NA,NA,NA,"Farah, F.T. et al.","488.0","1998","12","01","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,"ESA077006","ESA077006","Magnoliophyta",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 10:59:16-03","ESALQ","ESA","36130","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Rodrigues, R.R.","1996",NA,NA,"Cezare, C.H.","18.0","1995","09","10","Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"ESA036130","ESA036130","Magnoliophyta",NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:59:16-03","ESALQ","ESA","103956","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"Durigan, G. & Franco, G.A.D.C.",NA,NA,NA,"Gorenstein, M.R.","24213.0","2005","06","15","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"ESA103956","ESA103956","Magnoliophyta",NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 10:59:16-03","ESALQ","ESA","6620","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Rodrigues, R.R.",NA,NA,NA,"Rodrigues, R.R. ; Morellato, L.P.C.","614.0",NA,NA,NA,"Brasil","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,"ESA006620","ESA006620","Magnoliophyta",NA,NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 10:59:16-03","ESALQ","ESA","8894","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R.","1994",NA,NA,"Scaramuzza, C.A.M. ; Godon, M.","321.0",NA,NA,NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA008894","ESA008894","Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:59:16-03","ESALQ","ESA","40302","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Rozza, A.F.",NA,NA,NA,"Rozza, A.F.","221.0","1996","02","02","Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,NA,"ESA040302","ESA040302","Magnoliophyta",NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 10:59:16-03","ESALQ","ESA","29555","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Mello-Silva, R.",NA,NA,NA,"Ivanauskas, N.M.",NA,"1995","01","01","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029555","ESA029555","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 10:59:16-03","ESALQ","ESA","114274","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"Augusto, A.","2010",NA,NA,"Augusto, A.",NA,"2010","03","14","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA114274","ESA114274","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 10:59:16-03","ESALQ","ESA","10316","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Rodrigues, R.R.","1993","04","23","Barreto, K.D. et al.","245.0","1993","04","12","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA010316","ESA010316","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 10:59:16-03","ESALQ","ESA","10435","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Rozza, A.F.","1993","06","07","Barreto, K.D. et al.","586.0","1993","05","27","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA010435","ESA010435","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 10:59:16-03","ESALQ","ESA","7450","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"Ivanauskas, N.M.",NA,NA,NA,"Zandoval, J.A.",NA,"1987","07","27","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA007450","ESA007450","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 10:59:16-03","ESALQ","ESA","20160","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Pirani, J.R. et al.","3208.0","1994","07","05","Brasil","São Paulo","Promissão",NA,"-49.8499984741211","-21.5300006866455",NA,NA,NA,NA,NA,"ESA020160","ESA020160","Magnoliophyta",NA,NA,NA,"30472","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 10:59:16-03","ESALQ","ESA","86958","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,NA,NA,NA,NA,"Belotto, J.R.","2.0","2003","09","27","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"ESA086958","ESA086958","Magnoliophyta",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 10:59:16-03","ESALQ","ESA","88199","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Viani, R.A.G.",NA,NA,NA,"Viani, R.A.G. et al.","220.0","2002","06","28","Brasil","São Paulo","Uchoa",NA,"-49.1699981689453","-20.9500007629395",NA,NA,NA,NA,NA,"ESA088199","ESA088199","Magnoliophyta",NA,NA,NA,"19864","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 10:59:16-03","ESALQ","ESA","48200","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Bazante, M.L.","2015","11","04","Árbocz, G.F.; Ivanauskas, N.M.; Tamashiro, J.Y.; Silva, M.M.R.","3885.0","1997","05","30","Brasil","Mato Grosso","Nova Bandeirantes","Beira do Rio São João da Barra. Floresta Ombrófila Aberta Aluvial. Relevo suave ondulado.Solo Aluvial.","-57.8106002807617","-9.8497200012207","-57,826,667","-9,823,056",NA,NA,"Árvore de 8m. Frutos velhos secos.","ESA048200","ESA048200","Magnoliophyta",NA,NA,NA,"128442","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 10:59:16-03","ESALQ","ESA","121204","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata",NA,"Lopes, J.C. & Silva, R.M.","2012","02","15","Ribeiro, L.P.","9.0","2011","03","01","Brasil","São Paulo","Piracicaba","ESALQ/USP.","-47.6399993896484","-22.7199993133545",NA,NA,"556","556",NA,"ESA121204",NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 10:54:32-03","ESALQ","ESA","137140","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Colletta, G. D","2319.0","2015","11","10","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus, trilha do cipó","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"Árvore, 5m, (estéril)","ESA137140",NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 10:59:16-03","ESALQ","ESA","5896","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Ivanauskas, N.M.","1990","10","17","Ivanauskas, N.M.","38.0","1990","05","23","Brasil","São Paulo","Piracicaba","Parque da Esalq","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Fr","ESA005896","ESA005896","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 10:59:16-03","ESALQ","ESA","7023","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Ivanauskas, N.M.","1992","02","25","Kampf, E.","47.0","1992","02","25","Brasil","São Paulo","Piracicaba","Parque da Esalq","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Fr","ESA007023","ESA007023","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 10:59:16-03","ESALQ","ESA","10588","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.",NA,"1993","01","14","Brasil","São Paulo","Piracicaba","Parque da Esalq","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"V","ESA010588","ESA010588","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-19 10:22:34-03","CPAP","CPAP","9012","PreserverdSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.",NA,NA,NA,NA,"Salis, S. M.","555","1991","09","17","Brasil","MT","Poconé","Próximo a cachoeira do córrego do Facão, na Gleba do Facão","-56.8","-16.133333","56°48' W","16°08' S","380","380","Arbóreo, 5m de altura. FLOR: esverdeada. FRUTO: verde. INTERESSE: Frutífera. FREQUÊNCIA: Pouco frequente. AMBIENTE: Mata ciliar. SUBSTRATO: Pedregoso.. RELEVO: inclinado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-19 10:22:34-03","CPAP","CPAP","3645","PreserverdSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","S. M. Salis","1987","05",NA,"Salis, S. M.","131","1987","03","31","Brasil","SP","Brotas","Fazenda Santa Elisa as margens do rio Jacaré-Pepira-Mirim","-49.833333","-22.25","49°50' W","22°15' S","620","620","Árvore 12m de altura. FLOR: não vista. FRUTO: verde. INTERESSE: Comestivel.. FREQUÊNCIA: Pouco frequente. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso. RELEVO: Quase inclinado. <ll>dwc_commonname:</ll> Pinha-do-campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-19 10:22:34-03","CPAP","CPAP","15151","PreserverdSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A.St.-Hil.","R. Mello Silva","1995",NA,NA,"Hatschbach, G.","62680","1995","05","12","Brasil","MT","Diamantino","Rodovia BR-364, Chapada dos Parecis, 50-70Km O do trevo para Arenápolis","-56.4460983276367","-14.4085998535156",NA,NA,NA,NA,"Árvore. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,NA,"134442","auto",NA,NA,NA,NA,NA,NA
"89","2015-07-02 14:55:13-03","JBP","HPL","2147","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","St. Hil.","R. Tsuji","2004","11","25","R. Tsuji , L.C. Bernacci & E. Franco","963","2004","11","25","Brasil","MT","Barra do Garças","Coletada em beira de estrada.","-52.205917","-15.583639","52° 12' 21,3 W","15° 35' 01,1 S","365","365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-07-02 14:00:15-03","JBP","HPL","429","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","E.R. Salviani & H. Lorenzi","2000","01","20","E.R. Salviani & H. Lorenzi","958","2000","01","20","Brasil","MG","Uberaba","Fazenda 3 Coringas.","-47.9319","-19.7483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA
"91","2015-07-02 14:00:15-03","JBP","HPL","9096","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","H. Lorenzi","1992","09","15","H. Lorenzi","132","1992","09","15","Brasil","SP","Jaboticabal","Coletado na mata da fazenda Barro Preto.","-48.32","-21.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA
"92","2019-02-15 11:32:49-02","IPA","IPA","9292","S","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","Killip","1944","01",NA,"Pickel, B.","5545","1941","12","08","Brasil","São Paulo","Helvétia",NA,NA,NA,NA,NA,NA,NA,"Árvore da mata; fruto verde (Dezembro).","IPA0009292",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:37:25-03","IAP","PACA-AGP","113648","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","A. Korte","2010","03","15","Korte, A.","1676","2010","02","03","Brasil","SC","Itaiopolis","Arroio das Pombas","-49.9475","-26.549722","49°56'51,00W","26°32'59,00S","747","747","FURB 20936 Ecossistema: floresta ombrófila densa","PACA113648",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"94","2019-08-27 13:30:47-03","IAP","PACA-AGP","58474","PreservedSpecimen","Plantae","Annonaceae","Duguetia","lanceolata","Duguetia lanceolata","A. St.-Hil.","R. E. Fries","1950",NA,NA,"Klein","182","1949","11","25","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","CRITICAMENTE EM PERIGO&nf;HBR 4587; 15 m alt.&nf;Conf. R. A. Záchia em 1992 Habitat: in silva Fenofase: flor Hábito: árvore","PACA058474",NA,"Magnoliophyta","Magnoliales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
