"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"206","2020-10-14 10:02:04-03","FURB","FURB","26053","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4813","2010","05","30","Brasil","Santa Catarina","São Bonifácio","Rio Sete.","-49.0488889","-27.9891666","-49.0488889","-27.9891666","821","821","Florística IFFSC 196 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbusto; flor branca","FURB29102","FURB29102","Gasper, AL de","2010","06","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:02:04-03","FURB","FURB","26806","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4767","2010","05","27","Brasil","Santa Catarina","Rio Fortuna","Rio Chapéu.","-49.23","-28.08","-49.2300000","-28.0800000","494","494","Florística IFFSC 169 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva;","FURB29144","FURB29144","Gasper, AL de","2010","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-10-14 10:02:04-03","FURB","FURB","26841","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2742","2010","05","19","Brasil","Santa Catarina","Águas Mornas","Vargem Grande.","-48.8713889","-27.7188889","-48.8713889","-27.7188889","250","250","Florística IFFSC 285 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; borda do fragmento Habito: arbusto; flor branca","FURB29150","FURB29150","Stival-Santos, A","2010","05","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-08 08:52:38-03","FURB","FURB","2741","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Sevegnani, L.",NA,"1997","11","01","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1327778","-27.025","-49.1327778","-27.0250000",NA,NA,NA,"FURB29164","FURB29164","Sobral, M","2006","05","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-14 10:02:04-03","FURB","FURB","276","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Mantovani, V.",NA,"2001","07","04","Brasil","Santa Catarina","Blumenau","Parque Spitzkopf.","-49.1080556","-27.0169444","-49.1080556","-27.0169444","916","916","FNMA. Florística. Nº antigo 107. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;","FURB29166","FURB29166","Gasper, AL de","2007","07","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-14 10:02:04-03","FURB","FURB","27919","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Korte, A.; Kniess, A.","4014","2010","07","14","Brasil","Santa Catarina","Nova Trento","Valsugana.","-49.0505556","-27.3586111","-49.0505556","-27.3586111","307","307","Florística IFFSC 426 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto apoiante; flor branca","FURB29099","FURB29099","Korte, A","2010","07","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:02:04-03","FURB","FURB","28567","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Stival-Santos, A.; Meyer, D. & Silveira, S.","3029","2010","07","11","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Guarda do Cubatão.","-48.69","-27.72","-48.6900000","-27.7200000","108","108","Florística IFFSC 287 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; flor branca","FURB29108","FURB29108","Gasper, AL de","2010","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:02:04-03","FURB","FURB","28733","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Verdi, M.; Burkhardt, B. & Klemz, G.","5153","2010","07","02","Brasil","Santa Catarina","São Bonifácio","Rio Poncho.","-48.8697223","-27.99","-48.8697223","-27.9900000","623","623","Florística IFFSC 198 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva; flor branca","FURB29158","FURB29158","Gasper, AL de","2010","09","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:02:04-03","FURB","FURB","28804","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Korte, A.; Kniess, A.","3370","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","601","601","Florística IFFSC 577 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; flor branca","FURB29143","FURB29143","Korte, A","2010","05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:02:04-03","FURB","FURB","29159","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2806","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.78","-27.72","-48.7800000","-27.7200000","612","612","Florística IFFSC 286 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; flor branca","FURB29152","FURB29152","Gasper, AL de","2010","09","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:02:04-03","FURB","FURB","29595","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4553","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal.","-48.78","-28.08","-48.7800000","-28.0800000","126","126","Florística IFFSC 174 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto;","FURB29156","FURB29156","Sobral, M","2010","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-14 10:02:04-03","FURB","FURB","29791","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Korte, A.; Kniess, A.","3875","2010","06","24","Brasil","Santa Catarina","Vitor Meireles","Jacú-Paca.","-49.77","-26.8216667","-49.7700000","-26.8216667","701","701","Florística IFFSC 742 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto apoiante; flor botão floral","FURB29165","FURB29165","Korte, A","2010","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-14 10:02:04-03","FURB","FURB","30330","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2248","2010","06","25","Brasil","Santa Catarina","Garuva","Estrada Bonita, Rio Bonito.","-48.9597222","-26.0994444","-48.9597222","-26.0994444","800","800","Florística IFFSC 1066 (Arbusto) Habitat: Floresta Ombrófila Densa Montana; Estágio Primário; interior do fragmento Habito: arbusto; flor branca","FURB29155","FURB29155","Gasper, AL de","2010","10","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:02:04-03","FURB","FURB","30442","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2731","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Florística IFFSC e573b (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; entorno do fragmento Habito: arbusto; flor branca","FURB29098","FURB29098","Oliveira, AA de","2010","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-10-14 10:02:04-03","FURB","FURB","30861","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Korte, A.; Kniess, A.","4048","2010","08","18","Brasil","Santa Catarina","Joinville","Barragem do 8º Salto - Serra do Piraí.","-49.0505556","-26.2802778","-49.0505556","-26.2802778","698","698","Florística IFFSC 1026 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: apoiante; flor branca","FURB29146","FURB29146","Korte, A","2010","08","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-10-14 10:02:04-03","FURB","FURB","30914","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1909","2010","04","06","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Florística IFFSC e466b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; flor botão floral verde claro","FURB29112","FURB29112","Sobral, M","2010","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 10:02:07-03","FURB","FURB","55068","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1076","2017","09","26","Brasil","Santa Catarina","São Bonifácio",NA,"-48.9608333","-28.0805556","-48.9608333","-28.0805556","332","332","fruto imaturo Habitat: borda do fragmento Habito: arvoreta","FURB55068","FURB55068","Farias, D.M.","2017","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-10-14 10:02:04-03","FURB","FURB","30917","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Stival-Santos, A.; Legal, E. & Silveira, S.","2452","2010","04","08","Brasil","Santa Catarina","Angelina","Rio Fortuna.","-49.05","-27.4505556","-49.0500000","-27.4505556","841","841","Florística IFFSC 386 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento, beira de estrada Habito: arbusto; flor branca","FURB29142","FURB29142","Sobral, M","2010","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-10-14 10:02:04-03","FURB","FURB","30934","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Korte, A.; Kniess, A.","4339","2010","09","15","Brasil","Santa Catarina","Taió","Gramado.","-50.2205556","-27.0002778","-50.2205556","-27.0002778","893","893","Florística IFFSC 624 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto apoiante;","FURB29163","FURB29163","Korte, A","2010","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-10-14 10:02:04-03","FURB","FURB","31935","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Korte, A.; Kniess, A.","4712","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","558","558","Florística IFFSC 255 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: apoiante;","FURB29100","FURB29100","Sobral, M","2010","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-10-14 10:02:04-03","FURB","FURB","32822","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Korte, A.; Kniess, A.","4925","2010","11","11","Brasil","Santa Catarina","Camboriú","Rio do Meio.","-48.6908333","-27.0002778","-48.6908333","-27.0002778","47","47","Florística IFFSC 641b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto apoiante;","FURB29167","FURB29167","Korte, A","2010","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-10-14 10:02:04-03","FURB","FURB","35018","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Schmitt, J.L.","3177","2011","04","06","Brasil","Rio Grande do Sul","São José dos Ausentes",NA,"-49.9891666","-28.5225","-49.9891666","-28.5225000","1000","1000",NA,"FURB43598","FURB43598","Gasper, AL","2016","04","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-10-14 10:02:04-03","FURB","FURB","3627","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Boos Jr., H.",NA,"1995","08","01","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","15","15",NA,"FURB29148","FURB29148","Gasper, AL de","2007","07","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-10-14 10:02:04-03","FURB","FURB","38461","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Funez, L.A.","612","2012","06","22","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0791667","-26.9222223","-49.0791667","-26.9222223","87","87",NA,"FURB01941","FURB01941","Gasper, AL de","2012","07","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-10-14 10:02:04-03","FURB","FURB","39445","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Maçaneiro, J.P.","38","2012","10","19","Brasil","Santa Catarina","Itajaí","Praia Brava.","-48.6375","-26.9355555","-48.6375000","-26.9355555","95","95","vegetação muito alterada Habitat: Floresta Ombrófila Densa; Estágio Médio; interior da mata Habito: arbórea;","FURB26494","FURB26494","Maçaneiro, JP","2012","10","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-10-14 10:02:04-03","FURB","FURB","40943","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Maçaneiro, J.P.; Seubert, R.C.","41","2013","03","31","Brasil","Santa Catarina","Gaspar","Parque Nacional da Serra do Itajaí, Serra do Aymoré.","-49.06","-27.0580556","-49.0600000","-27.0580556","645","645","Floresta Ombrófila Densa Montana alterada. Habitat: Floresta Ombrófila Densa Montana; Habito: arbusto apoiante;","FURB26491","FURB26491","Maçaneiro, JP","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-10-14 10:02:04-03","FURB","FURB","41155","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Funez, L.A.; Gasper, A.L. de","2081","2013","04","01","Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf.","-49.1047222","-27.0258334","-49.1047222","-27.0258334","630","630",NA,"FURB26493","FURB26493","Funez, L.A.","2013","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-10-14 10:02:07-03","FURB","FURB","45238","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Mayer, M.; Oliveira, A.A. de","635","2014","09","30","Brasil","Santa Catarina","Balneário Piçarras","Itacolomi.","-48.6944444","-26.73","-48.6944444","-26.7300000","17","17","Florística Entorno IFFSC 811 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: Fruto verde;","FURB26492","FURB26492","Oliveira, AA de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-10-14 10:02:07-03","FURB","FURB","45334","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Mayer, M.","496","2014","09","11","Brasil","Santa Catarina","Gaspar","Gasparinho - aos fundos da capela Santo Antonio.","-48.9602778","-26.9994444","-48.9602778","-26.9994444","92","92","Regeneração IFFSC 638 /S/232 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração","FURB18282","FURB18282","Gasper, A.L. de","2020","05","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-10-14 10:02:07-03","FURB","FURB","46597","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","118","2014","08","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2075","-27.1238889","-49.2075000","-27.1238889","653","653","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbusto;","FURB26488","FURB26488","Oliveira, AA de","2015","04","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-08 08:52:38-03","FURB","FURB","54091","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Funez, L.A.","6338","2017","05","15","Brasil","Santa Catarina","Blumenau","Morro do Cachorro.","-49.0377777","-26.7766667","-49.0377777","-26.7766667","150","150","Flores brancas Habitat: Borda da floresta Habito: Arbusto","FURB54091","FURB54091","Funez, L.A.","2017","05","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-14 10:02:07-03","FURB","FURB","54344","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Gebien, W.","6","2017","04","21","Brasil","Santa Catarina","Blumenau","Rua Antônio Zendrom. Beira do caminho do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","100","100",NA,"FURB54344","FURB54344","Gebien, W.","2017","07","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-10-14 10:02:07-03","FURB","FURB","54460","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","696","2017","07","29","Brasil","Santa Catarina","Corupá",NA,"-49.41","-26.46","-49.4100000","-26.4600000","938","938",NA,"FURB54460","FURB54460","Gasper, A.L.","2017","08","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-08 08:52:38-03","FURB","FURB","59128","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2876","2018","06","14","Brasil","Santa Catarina","Urussanga",NA,"-49.4130556","-28.5263889","-49.4130556","-28.5263889",NA,NA,"flor branca Habitat: interior da unidade amostral Habito: lianescente","FURB59128","FURB59128","Kassner-Filho, A.","2018","06","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-10-14 10:02:07-03","FURB","FURB","60584","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3516","2018","09","27","Brasil","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793","fruto imaturo Habitat: interior da unidade amostral Habito: apoiante","FURB60584","FURB60584","Kassner-Filho, A.","2018","09","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-08 08:52:38-03","FURB","FURB","60615","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3554","2018","09","28","Brasil","Santa Catarina","Brusque",NA,"-48.8697223","-27.0055556","-48.8697223","-27.0055556","45","45","fruto imaturo Habitat: borda do fragmento florestal Habito: apoiante","FURB60615","FURB60615","Kassner-Filho, A.","2018","09","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-10-14 10:02:07-03","FURB","FURB","61048","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Schwirkowski, P.","2911","2018","07","14","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Estrada para Rio Natal, após a entrada da URVE. APA Rio Vermelho/Humboldt","-49.3122222","-26.3136111","-49.3122222","-26.3136111","750","750","FOD, estágio secundário, heliófita, cálice ferruginoso, corola branca Habitat: Borda de mata, ao longo da estrada Habito: Árovre","FURB61048","FURB61048","Schwirkowski, P.","2018","07","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-10-14 10:02:07-03","FURB","FURB","61939","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Felitto, G.; Roher, D.; Bonaldi, R. A.; Dutra, M.M.","1071","2016","11","17","Brasil","Santa Catarina","Mafra","Linha férrea RUMO-ALL, trecho Mafra- São Francisco do Sul.","-49.6138889","-26.2113889","-49.6138889","-26.2113889","795","795","Arbusto, 3m, flores alvas, Floresta Ombrófila Mista Habitat: Floresta Ombrófila Mista Habito: Arbusto","FURB61939","FURB61939","Fellito, G.","2017","01","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-08 08:52:38-03","FURB","FURB","62353","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Kassner-Filho, A.","3574","2018","09","12","Brasil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.","-48.6163889","-26.8019444","-48.6163889","-26.8019444","7","7","flor branca Habitat: interior do fragmento Habito: apoiante lenhosa","FURB62353","FURB62353","Kassner-Filho, A.","2018","09","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-10-14 10:02:07-03","FURB","FURB","8883","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","obducta","Aegiphila obducta","Vell.","Gasper, A.L. de; Brogni, E.","1759","2008","05","05","Brasil","Santa Catarina","Petrolândia",NA,"-49.7705556","-27.54","-49.7705556","-27.5400000","915","915","Florística IFFSC 340. Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Médio a avançado Habito: arbustiva; flor branca","FURB29153","FURB29153","Oliveira, AA de","2010","08","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
