"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","maximumElevationInMeters","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"142","2012-01-10 13:23:00-02","MO","MOBOT","3484205","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Isau Huamantupa","Huamantupa Chuquimaco 8815","2007","South America","Peru","Cusco","Distrito Echarate, Palma Real. Bosque seco sabanero.","850.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"Les R. Landrum (ASU)","3","28","La Convención","-72.78277","-12.94194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"143","2011-10-24 04:58:00-02","MO","MOBOT","3214124","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"L.O. Adão Teixeira","Teixeira 616","1982","South America","Brazil","Rondônia","Sudoeste de Ariquemes. Mata perturbada em cima da serra, abundancia de pedras.",NA,NA,NA,NA,NA,"(O. Berg) Nied.",NA,"L. Landrum",NA,NA,NA,"-63.58333","-10.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","787352","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 3117","1991","South America","Peru","Madre de Dios","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha B, entre los tramos B-1000 a B-2750.","200.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"L.R. Landrum (ASU)","11","11","Tambopata","-69.05","-12.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"131","8",NA,NA
"145","2013-01-28 05:13:00-02","MO","MOBOT","934621","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"René Guillén V.","Guillén Villarroel 1971","1994","South America","Bolivia","Santa Cruz","Campamento EL REFUGIO, a 1900 m al E de la casa, yendo a la Serranía de Caparuch. Bosque húmedo estacional. Suelos arenosos con presencia de limo.","180.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"B.K. Holst (SEL)","6","28","Velasco","-61.0255556","-14.7555556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2013-02-13 05:33:00-02","MO","MOBOT","938109","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Mario Saldias P.|René Guillén V.|Antony Jardim|E. Ramos|Juan Surubí","Saldias Paz 3596","1994","South America","Bolivia","Santa Cruz","Reserva Forestal Bajo Paraguá|4. 4 km N del Cerro Diamantina, sobre el camino al aserradero Cerro Pelao. Bosque semideciduo de 15-20 m de altura.","400.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"L.R. Landrum (ASU)","3","27","Velasco","-61.5","-14.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2013-01-28 05:13:00-02","MO","MOBOT","942064","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"R.C. Quevedo|René Guillén V.|E. Gutiérrez|Antony Jardim","Quevedo Sopepí 804","1993","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Piso Firme. Cruce al Remanso, a 8 km antes de Piso Firme","200.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"L.R. Landrum (ASU)","7","13","Velasco","-61.36722","-15.31777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2013-01-28 05:13:00-02","MO","MOBOT","942174","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"René Guillén V.|V. Choré","Guillén Villarroel 1861","1994","South America","Bolivia","Santa Cruz","Campamento TOLEDO, a 1500 m al SW de la casa, yendo hacia el empalme del camino maderero. Bosque de cusi (Orbignya phalerata). Suelos arenosos con presencia de limo.","180.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"B.K. Holst (SEL)","6","12","Velasco","-61.15","-14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2013-01-28 05:13:00-02","MO","MOBOT","942210","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"René Guillén V.|V. Choré","Guillén Villarroel 1868","1994","South America","Bolivia","Santa Cruz","Campamento TOLEDO, a 1500 m al SW de la casa, yendo hacia el empalme del camino maderero. Bosque de cusi (Orbignya phalerata). Suelos arenosos con presencia de limo.","180.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"L.R. Landrum (ASU)","6","12","Velasco","-61.15","-14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2013-01-28 05:13:00-02","MO","MOBOT","968550","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"René Guillén V.|V. Roca|R. Choré","Guillén Villarroel 3534","1995","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; a 1600 m al NE del campamento, en el sendero Ecológico 2; bosque húmedo siempre verde de altura; suelos franco arcillosos.","180.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"B.K. Holst (SEL)","5","8","Velasco","-61.00277","-14.73638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"151","2013-01-28 05:13:00-02","MO","MOBOT","969402","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"René Guillén V.|R. Choré","Guillén Villarroel 3602","1995","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; a 1400 m al SW del campamento Toledo; sobre el camino de La Plata hacia el deslinde; Bosque dominado por cusi; suelos arenosos con presencia de limo.","180.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"L.R. Landrum (ASU)","5","12","Velasco","-61.17472","-14.70833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","978451","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Antony Jardim|A. Cadden|M. Ward","Jardim 2125","1995","South America","Bolivia","Santa Cruz","Bocamina, Serranía de Sunsas, Tucavaca. Cerca el campamento de Emicruz/RTZ. Bosque seco chiquitano de Anadenanthera con influencia chaqueno. Suelos lateríticos con piedra caliza.",NA,NA,NA,NA,NA,"(O. Berg) Nied.",NA,"L.R. Landrum (ASU)","7","3","Chiquitos","-58.916667","-18.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2013-01-28 05:13:00-02","MO","MOBOT","978778","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"René Guillén V.|V. Choré","Guillén Villarroel 3811","1995","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio, a 1200 m al SW del campamento Toledo sobre el camino que bordea el arroyo de Monte Cristo hacia la comunidad de Campamento. Potrero dominado por Cusi. Suelos arenosos.","200.00000000",NA,NA,NA,NA,"(O. Berg) Nied.",NA,"L.R. Landrum (ASU)","5","23","Velasco","-61.1675","-14.70972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","1127188","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Elsa M. Zardini|W. Cardozo","Zardini 44894","1996","South America","Paraguay","Amambay","West of colonia indígena Yvy-Jhu. Cerrado forest on red sandy soil.",NA,NA,NA,NA,NA,"(O. Berg) Nied.",NA,"C. Proenca (UB)","6","12",NA,"-56.28694","-22.79166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1060","4",NA,NA
"155","2020-07-09 18:40:02-03","UNESP-IBILCE","SJRP","29613","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Rezende, A.A.","727.0","2000","América do Sul","Brasil","São Paulo","Estação Ecológica Paulo de Faria",NA,NA,NA,NA,NA,"(O.Berg) Nied.",NA,NA,"06","30","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"156","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33616","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Almeida Neto, A. & Ranga, N. T.","362.0","2010","América do Sul","Brasil","São Paulo","Fazenda Floresta",NA,NA,"Árvore, P-B 26, I-135. Biota",NA,NA,"(O.Berg) Nied.",NA,NA,"04","09","Barretos (P7)","-48.75166667","-20.63722222","-48.75166667","-20.63722222",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"157","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33737","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Almeida Neto, A. & Ranga, N. T.","436.0","2009","America do Sul","Brasil","São Paulo","Fazenda Boa Vista",NA,NA,"Árvore, P-B 38, I-322. Biota",NA,NA,"(O.Berg) Nied.",NA,NA,"12","16","Palestina (P6)","-49.50472222","-20.32111111","-49.50472222","-20.32111111",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"158","2020-07-01 21:21:03-03","UNESP-IBILCE","SJRP","25867","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Montilha, E.O.",NA,NA,"América do Sul","Brasil","São Paulo","Country Club",NA,NA,"Arbórea;",NA,NA,"(O.Berg) Nied.",NA,"M. Sobral",NA,NA,"Araçatuba","-50.4300003051758","-21.2000007629395",NA,NA,"2010",NA,NA,"59490","auto","Magnoliopsida",NA,NA,NA,NA,NA
"159","2020-08-31 09:08:13-03","INPA","INPA","137329","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Strudwick, JJ","3420","1981","Southern America","Brasil","Pará","Macau airstrip, 1 1/2 hrs. upstream from Lageira airstrip, on Rio Maicuru","800",NA,NA,"INPA0137329","INPA0137329 INPA0137329_e INPA0137329_e1","(O.Berg) Nied.","800","Landrum, LR","07","23",NA,"-54.433333","-0.916667","-54.433333","-0.916667","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-08-31 09:08:13-03","INPA","INPA","64434","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Gomes, M","349","1976","Southern America","Brasil","Mato Grosso","Próximo a estrada para Fontanilha km 4.",NA,NA,NA,"INPA0064434","INPA0064434 INPA0064434_e INPA0064434_e1","(O.Berg) Nied.",NA,"Sobral, MEG","10","28","Aripuanã","-59.4","-10.1","-59.4","-10.1","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-08-31 09:08:13-03","INPA","INPA","181332","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Daly, DC","7194","1991","Southern America","Brasil","Acre","Rio Acre. 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank.",NA,NA,NA,"INPA0181332","INPA0181332 INPA0181332_e","(O.Berg) Nied.",NA,"Sobral, MEG","11","06","Xapurí","-68.333333","-10.75","-68.333333","-10.75","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-08-31 09:08:13-03","INPA","INPA","211550","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Monteiro, JRB","127","1984","Southern America","Brasil","Mato Grosso","Fazenda 20 de Dezembro, Fazenda 20 de Dezembro. Mata.",NA,NA,NA,"INPA0211550","INPA0211550 INPA0211550_e INPA0211550_e1","(O.Berg) Nied.",NA,"Sobral, MEG","10","14","Chapada dos Guimarães","-55.8","-15.2","-55.8","-15.2","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-08-31 09:08:13-03","INPA","INPA","231029","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Daly, DC","8149","1994","Southern America","Brasil","Acre","Rio Macaua, Cachorro Macho, Basin of rio Purus, rio Macaua. Colocação Cachorro Macho. Mata de Restinga. Terra firme forest without arborescent bamboo and not dominated by lianas. Undulating terrain dissected by many streams.",NA,NA,NA,"INPA0231029","INPA0231029 INPA0231029_e","(O.Berg) Nied.",NA,"Landrum, LR","04","02","Sena Madureira","-69.036111","-9.671389","-69.036111","-9.671389","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-31 09:08:13-03","INPA","INPA","104353","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Teixeira, LOA","616","1982","Southern America","Brasil","Rondônia","Mineração Mibrasa, Setor Alto Candeias, km 128. Sudoeste de Ariquemes. Mata perturbada em cima da serra, abundância de pedras.",NA,NA,NA,"INPA0104353","INPA0104353 INPA0104353_e INPA0104353_ni","(O.Berg) Nied.",NA,"Landrum, LR","05","19","Ariquemes","-63.583333","-10.583333","-63.583333","-10.583333","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-31 09:08:13-03","INPA","INPA","120142","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Plowman, T","8730","1980","Southern America","Brasil","Pará","Range of low hills ca. 20km west of Redenção, near Côrrego São João and Troncamento Santa Teresa.","350",NA,NA,"INPA0120142","INPA0120142 INPA0120142_e INPA0120142_n INPA0120142_ni","(O.Berg) Nied.","620","Staggemeier, VG","02","11","Conceição do Araguaia","-50.166667","-8.05","-50.166667","-8.05","2012","10","03",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 09:08:13-03","INPA","INPA","75553","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Roth, L","3",NA,"Southern America","Brasil","Mato Grosso","Núcleo Humboldt, Projeto Humboldt",NA,NA,NA,"INPA0075553","INPA0075553 INPA0075553_e","(O.Berg) Nied.",NA,"Sobral, MEG",NA,NA,"Aripuanã","-59.1","-10","-59.1","-10","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-08-31 09:08:13-03","INPA","INPA","116246","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Paulino Filho, HF","83-105","1983","Southern America","Brasil","Rondônia","Presidente Médice, 5a. Linha, Presidente Médice, 5a. Linha",NA,NA,NA,"INPA0116246","INPA0116246 INPA0116246_e INPA0116246_nd","(O.Berg) Nied.",NA,"Sobral, MEG; Souza, MAD de","04","14","Ji-Paraná","-61.9516983032227","-10.8852996826172",NA,NA,"2013","09",NA,"137905","auto",NA,NA,NA,NA,NA,NA
"168","2020-08-31 09:08:13-03","INPA","INPA","135581","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Silva, MG da","6134","1983","Southern America","Brasil","Rondônia","Estrada para Costa Marques, linha 6ª, Estrada para Costa Marques, Linha 6a.",NA,NA,NA,"INPA0135581","INPA0135581 INPA0135581_e INPA0135581_nd INPA0135581_num","(O.Berg) Nied.",NA,"Souza, MC de","04","14","Presidente Médici","-61.9014015197754","-11.1752996444702",NA,NA,"2012","04","13","32307","auto",NA,NA,NA,NA,NA,NA
"169","2020-08-31 09:08:13-03","INPA","INPA","125769","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Strudwick, JJ","4422","1981","Southern America","Brasil","Pará","Sete Varas airstrip on Rio Curua. Dry forest on small hill, of medium height with broken canopy",NA,NA,NA,"INPA0125769","INPA0125769 INPA0125769_e INPA0125769_nd INPA0125769_num","(O.Berg) Nied.",NA,"Souza, MC de","08","09",NA,"-55.533333","-1.583333","-55.533333","-1.583333","2012","04","13",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-01-04 11:29:56-03","UEMA","SLUI","2175","PreservedSpecimen","Plantae","Angiospermae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"F. H. Muniz",NA,"1995",NA,"Brasil","Maranhão","Reserva Florestal de Buriticupu","200",NA,NA,"SLUI002175",NA,"(Berg.) Nied.","200",NA,"01","03","Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-01-04 11:29:56-03","UEMA","SLUI","2524","PreservedSpecimen","Plantae","Angiospermae",NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"F. H. Muniz",NA,"1995",NA,"Brasil","Maranhão","Reserva Florestal de Buriticupu","200",NA,NA,"SLUI002524",NA,"(Berg.) Nied.","200",NA,"05","30","Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-11-24 14:11:50-02","UFLA","ESAL","4739","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Augusto Gabriel","s.n.",NA,NA,"Brasil","São Paulo","Bosque Rangel Pietraróia","6",NA,"; ; ;; floresta",NA,NA,"(O.Berg) Nied.","6",NA,NA,NA,"Marília","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA
"173","2019-12-19 11:19:54-03","UFG","UFG","1521A","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Rizzo, J.A.; Barbosa, A.","1717","1968",NA,"Brasil","Goiás","Pela GO-2 para Bela Vista, atravessando o rio Meia Ponte, à esquerda da estrada. Mata.",NA,NA,"Árvore de 30m de altura. Fruto avermelhado.",NA,NA,"(O. Berg) Nied.",NA,NA,"07","05","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA
"174","2019-12-19 11:19:54-03","UFG","UFG","16894","S","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Ratter, J.A.; Bridgewater, S.; Cardoso, E.; Fonseca-filho, J. & Paixão, J.F.","7306","1994",NA,"Brasil","Goiás","18 km from Alto Paraíso de Goiás on the road to Nova Roma. Mesophytic forest on top of a small hill.",NA,NA,"Tree, 14 m tall, 30 cm dbh. Bark rather like a Guava tree.",NA,NA,"(O. Berg) Nied.",NA,"Proença, C.","05","31","Alto Paraíso","-47.333333","-14.116667","-47.333333","-14.116667","1994","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-04 10:29:32-03","UFRPE","HST","20394","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"B.A.S.Pereira; D.Alvarenga","3378","1997",NA,"Brasil","Goiás","Km 01 da estrada Buritinóolis/ Alvorada do Norte",NA,NA,"Árvore ca. 8 m alt.; casca lisa; fruto imaturo cor verde.","HST020394",NA,"(O.Berg) Nied.",NA,"G.M.Barroso","05","09","Buritinópolis","-46.083333","-15.583333","46W05'","15S35'","1997","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-09 10:13:39-03","UENF","HUENF","637","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Nascimento, M.T.; Da Silva, G.C.","357","1996",NA,"Brasil","Rio de Janeiro","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39",NA,"MP3; Árvore; Igual a 345","HUENF00000639",NA,"(O.Berg) Nied.","39","M.C. Souza","01","10","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","2019","03","26",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-09 10:13:39-03","UENF","HUENF","638","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Nascimento, M.T.; Da Silva, G.C.","345","1996",NA,"Brasil","Rio de Janeiro","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39",NA,"MP3; Árvore","HUENF00000640",NA,"(O.Berg) Nied.","39","M.C. Souza","01","10","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","2019","03","26",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-09 10:13:39-03","UENF","HUENF","8255","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Archanjo, K.M.P.A.","357","2010",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Guaxindiba",NA,NA,"Com frutos","HUENF00008259",NA,"(O.Berg) Nied.",NA,"Belan, M.; M.C. Souza","03","25","São Francisco de Itabapoana","-40.9613990783691","-21.3019008636475",NA,NA,"2019","03","26","48091","auto",NA,NA,NA,NA,NA,NA
"179","2021-02-09 10:13:39-03","UENF","HUENF","8256","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Archanjo, K.M.P.A.; Areias, N.C.","411","2010",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Guaxindiba",NA,NA,"Com frutos","HUENF00008260",NA,"(O.Berg) Nied.",NA,"Belan, M.; M.C. Souza","01","26","São Francisco de Itabapoana","-40.9613990783691","-21.3019008636475",NA,NA,"2019","03","26","48091","auto",NA,NA,NA,NA,NA,NA
"180","2021-02-09 10:13:39-03","UENF","HUENF","11298","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Belan, M.; M.C. Souza; Neves Neto, N.B.",NA,"2019",NA,"Brasil","Rio de Janeiro","Estação Estadual Ecológica de Guaxindiba.",NA,NA,"MP2; árvore 163","HUENF00012105",NA,"(O.Berg) Nied.",NA,NA,"03","27","São Francisco de Itabapoana","-40.9613990783691","-21.3019008636475",NA,NA,NA,NA,NA,"48091","auto",NA,NA,NA,NA,NA,NA
"181","2021-02-25 10:13:11-03","CVRD","CVRD","832","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Silva, I.A.","279","1981","América do Sul","BRASIL","ES",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá gigante","CVRD000832","CVRD000832","(O.Berg) Nied.",NA,"Leslie R. Landrum","12","09","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"1988","04","05","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"182","2021-02-25 10:13:11-03","CVRD","CVRD","15673","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Siqueira, G.S.","1145","2016","América do Sul","BRASIL","ES","Arboreto parc. 209, planta n° 4","42",NA,"<ll>dwc_commonname:</ll> Araçá gigante","CVRD015673",NA,"(O.Berg) Nied.","42","Geovane S. Siqueira","11","30","Linhares","-40.0722007751465","-19.3910999298096","-40.074.631","-19.147.511","2016","12","01","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"183","2021-02-25 10:13:11-03","CVRD","CVRD","15725","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Siqueira, G.S.","1161","2017","América do Sul","BRASIL","ES","Arboreto parc. 209, planta n° 4","42",NA,"<ll>dwc_commonname:</ll> Araçá gigante","CVRD015725",NA,"(O.Berg) Nied.","42","Geovane S. Siqueira","04","17","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"2017","04","17","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"184","2021-02-25 10:13:11-03","CVRD","CVRD","910","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Folli, D.A.","376","1982","América do Sul","BRASIL","ES","Coleta de flor IAS 279.",NA,NA,"<ll>dwc_commonname:</ll> Araçá gigante","CVRD000910",NA,"(O.Berg) Nied.",NA,"Leslie R. Landrum","05","17","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"1988","04","05","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"185","2021-02-25 10:13:11-03","CVRD","CVRD","8190","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,"Luz, A.A. da","126","2003","América do Sul","BRASIL","MG",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá gigante","CVRD008190",NA,"(O.Berg) Nied.",NA,"M. Sobral","06","11","Santa Maria de Itabira","-43.1124992370605","-19.4493999481201",NA,NA,"2013","01","29","22502","auto","Magnoliopsida",NA,NA,NA,NA,NA
