"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"791","2018-12-21 09:08:47-02","UFLA","ESAL","27981","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.",NA,NA,NA,NA,"Sobral, M,",NA,NA,NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,"15580",NA,NA,NA,"erva; ; ;",NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA
"792","2017-11-24 14:10:31-02","UFLA","ESAL","14219","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clark","D. A. C.",NA,NA,NA,"Carvalho, DA; Oliveira Filho, AT",NA,NA,NA,"Brasil","Paraíba","Mataraca","RIB.","-35.0511016845703","-6.60138988494873",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"erva; 0.20; ;; duna",NA,NA,NA,"15636","auto",NA,NA,NA,NA,NA,NA
"793","2018-10-09 16:31:14-03","UFLA","ESAL","27583","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clark","Gonçalves, J",NA,NA,NA,"Gonçaves, J; Quedes, D Mourão,",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Estrada para o funil, Lagoa em propriedade particular","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"52",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2018-10-09 16:31:14-03","UFLA","ESAL","27584","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clark","Gonçalves, J",NA,NA,NA,"Gonçaves, J; Mourão, B; Arruda, L",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Estrada para o funil, Brejo","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"73",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2018-10-09 16:31:14-03","UFLA","ESAL","27590","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clark","Gonçalves, J",NA,NA,NA,"Gonçaves, J; Sobral, M",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Estrada para Luminarias, area de brejo","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"08",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2018-10-09 16:31:14-03","UFLA","ESAL","27617","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clark","Gonçalves, J",NA,NA,NA,"Gonçaves, J; Mourão, B; Arruda, L",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Estrada para o funil, Brejo","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"74",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2018-10-09 16:31:14-03","UFLA","ESAL","7241","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clark","J. Gonçalves",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sítio Três Barras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"1.131",NA,NA,NA,"erva; 0.70; ;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2017-11-24 14:10:31-02","UFLA","ESAL","215","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clark","F. C. Hoehne",NA,NA,NA,"Hoehne, FC",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"27.408",NA,NA,NA,"; ; ;",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"799","2020-06-25 16:06:14-03","FUVATES","HVAT","5594","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","I. Boldrini; D. Lucas","2017","07","19","M. Caumo","2017","02","12","Brasil","Rio Grande do Sul","Pantano Grande","Horto Tarumã CMPC - Vila Capivarita.","-52.485833","-30.324722","-52º29'9''W","-30º19'29''S",NA,NA,"HVAT00005594",NA,"109",NA,NA,NA,"Herbácea.; APP com vegetação campestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2020-06-25 16:06:14-03","FUVATES","HVAT","2021","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","R. Trevisan","2007","02","07","J. Spellmeier","2006","12","13","Brasil","Rio Grande do Sul","Estrela","Linha Arroio do Ouro.","-51.966389","-29.501944","-51º57'59''W","-29º30'7''S",NA,NA,"HVAT00002021",NA,"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-12-16 11:32:49-03","UFG","UFG","44404","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2008","12","15","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731","-48.859917","-16.956731",NA,NA,"UFG0044404","UFG0044404","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2020-12-16 11:32:49-03","UFG","UFG","44458","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2009","01","13","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731","-48.859917","-16.956731",NA,NA,"UFG0044458","UFG0044458","1003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2020-12-16 11:32:49-03","UFG","UFG","44492","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2009","02","03","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731","-48.859917","-16.956731",NA,NA,"UFG0044492","UFG0044492","1185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-12-19 11:18:28-03","UFG","UFG","44565","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2009","04","15","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475","-48473.5","-17006.5",NA,NA,"UFG0044565","UFG0044565","1478",NA,NA,NA,NA,NA,NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA
"805","2019-12-19 11:18:28-03","UFG","UFG","44543","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2009","03","03","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475","-48513.95","-16572.7083",NA,NA,"UFG0044543","UFG0044543","1354",NA,NA,NA,NA,NA,NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA
"806","2019-12-19 11:18:28-03","UFG","UFG","44442","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Resende, I.L.M.","2010","05","19","Resende, I.L.M.","2008","05","31","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475","-48471.5","-17003.5",NA,NA,"UFG0044442","UFG0044442","262",NA,NA,NA,NA,NA,NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA
"807","2019-12-19 11:18:28-03","UFG","UFG","44434","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2009","01","13","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475","-48473.5","-17006.5",NA,NA,"UFG0044434","UFG0044434","1047",NA,NA,NA,NA,NA,NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA
"808","2019-12-19 11:18:28-03","UFG","UFG","44212","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Resende, I.L.M.","2008","04","20","Resende, I.L.M.","2008","04","01","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475","-48471.5","-17003.5",NA,NA,"UFG0044212","UFG0044212","24",NA,NA,NA,NA,NA,NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA
"809","2019-12-19 11:18:28-03","UFG","UFG","44211","S","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","Resende, I.L.M.","2008","04","20","Resende, I.L.M.","2008","04","01","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475","-48471.5","-17003.5",NA,NA,"UFG0044211","UFG0044211","23",NA,NA,NA,NA,NA,NA,NA,"39117","auto",NA,NA,NA,NA,NA,NA
"810","2019-06-10 10:10:35-03","FZB-BH","BHZB","4905","S","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus",NA,NA,NA,NA,NA,"Rezende, S.G et al.","2003","10","30","Brasil","MG","Mariana","Mainart","-43.336944","-20.482222","43W 20' 13","20S 28' 56",NA,NA,NA,NA,"659",NA,NA,NA,"Doação Sete Soluções. Coord UTM: 673445/7734265. Outros coletores: Brina, A.E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2021-01-26 13:53:43-03","IMA","MAC","32869","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","lanceolatus","Cyperus lanceolatus","Poir.","E.C.O.Chagas","2008","07","23","Chagas-Mota","2008","07","23","Brasil","Alagoas","Santana do Ipanema","Serra do Macaco.","-37.2453002929688","-9.37833023071289",NA,NA,NA,NA,"MAC0032869",NA,"715",NA,NA,NA,"Erva ca. 40 cm de altura. Inflorescência verde.; Caatinga.",NA,NA,NA,"22938","auto",NA,NA,NA,NA,NA,NA
"812","2021-01-26 13:53:47-03","IMA","MAC","13249","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","lanceolatus","Pycreus lanceolatus","(Poir.) C.B.Clarke","M.Alves","2000",NA,NA,"M.Alves; et al.","2000","06","18","Brasil","Alagoas","Marechal Deodoro","Rodovia AL-215, ca. de 10 Km da rodovia AL-1","-35.8950004577637","-9.710280418396",NA,NA,NA,NA,"MAC0013249",NA,"2098",NA,NA,NA,"Erva, em floração, Glumas esverdeadas, frutos ausentes.; Mata Atlântica.",NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA,NA
"813","2014-07-30 10:40:55-03","CITSF","HXBH","003449","S","Plantae","Cyperaceae","Cyperus","cf. lanceolatus poir.","Cyperus cf. lanceolatus poir.",NA,"S. T. Meyer",NA,NA,NA,"S. T. Meyer","1987","03","24","BR","MG","Indianápolis","Ribeirão das Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2014-07-30 10:40:55-03","CITSF","HXBH","013049","S","Plantae","Cyperaceae","Cyperus","cf. lanceolatus poir.","Cyperus cf. lanceolatus poir.",NA,"Gonçalves, F. C. W.",NA,NA,NA,"Gonçalves, Pedralli & Santos","1996","12","16","BR","MG","Resende Costa",NA,"-44.2375","-20.9222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29517","auto",NA,NA,NA,NA,NA,NA
"815","2014-07-30 10:40:55-03","CITSF","HXBH","013049","S","Plantae","Cyperaceae","Cyperus","cf. lanceolatus poir.","Cyperus cf. lanceolatus poir.",NA,"Gonçalves, A.P.S.",NA,NA,NA,"Gonçalves, Pedralli & Santos","1996","12","16","Brasil","MG","Rezende Costa",NA,"-44.2375","-20.9222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"29517","auto",NA,NA,NA,NA,NA,NA
"816","2014-07-30 10:40:58-03","CITSF","HXBH","005395","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"F. S. Lima",NA,NA,NA,"G. Pedralli & S. T. Meyer","1988","01","14","BR","MG","Conceição das Alagoas","Represa de Volta Grande","-48.3883","-19.9147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29208","auto",NA,NA,NA,NA,NA,NA
"817","2014-07-30 10:40:58-03","CITSF","HXBH","011930","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Gonçalves, A. P. S.",NA,NA,NA,"Gonçalves, A. P. S. et alii","1995","04","27","BR","MG","Betim","Área 4 REGAP","-44.1983","-19.9678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA
"818","2014-07-30 10:40:58-03","CITSF","HXBH","006661","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"F. S. Lima",NA,NA,NA,"Pedralli et alli",NA,NA,NA,"BR","MG","São Gonçalo do Rio Abaixo","EPDA PETI/CEMIG","-43.3622","-19.8261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA
"819","2014-07-30 10:40:58-03","CITSF","HXBH","013196","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Vasconcelos, F. C. W.",NA,NA,NA,"Santos, J.C. & Vasconcelos, F.C.W.","1998","07","09","BR","MG","Resende Costa",NA,"-44.2375","-20.9222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor marrom/verde",NA,NA,NA,"29517","auto",NA,NA,NA,NA,NA,NA
"820","2014-07-30 10:40:58-03","CITSF","HXBH","013900","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S. T.",NA,NA,NA,"Freitas, V. L. O.; Meyer, S. T. & Santos, J. C.","2001","12","01","BR","MG","Mariana","Antônio Pereira","-43.4161","-20.3778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"821","2014-07-30 10:40:58-03","CITSF","HXBH","014306","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S. T.",NA,NA,NA,"Meyer S. T., Pedralli, G. & Santos, J. C.","2001","12","01","BR","MG","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144","-19.1689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anfíbia, emergente",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"822","2014-07-30 10:40:58-03","CITSF","HXBH","014370","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S. T.",NA,NA,NA,"Freitas, V. O.; Meyer, S. T. & Santos, J. C.",NA,NA,NA,"BR","MG","Conceição do Mato Dentro","Capitão Felizardo","-43.425","-19.0372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"823","2014-07-30 10:40:58-03","CITSF","HXBH","014394","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S. T.",NA,NA,NA,"Meyer, S. T.; Pedralli, G.; Santos, J. C. & Saraiva, A. C.",NA,NA,NA,"BR","MG","Conceição do Mato Dentro","Capitão Felizardo","-43.425","-19.0372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"824","2014-07-30 10:40:58-03","CITSF","HXBH","015050","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Saraiva, A. C.",NA,NA,NA,"Saraiva, A .C.",NA,NA,NA,"BR","MG","Lagoa Santa","Olhos D'água","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"825","2014-07-30 10:40:58-03","CITSF","HXBH","015054","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Saraiva, A. C.",NA,NA,NA,"Saraiva, A .C.",NA,NA,NA,"BR","MG","Lagoa Santa","Olhos D'água","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"826","2014-07-30 10:40:58-03","CITSF","HXBH","009273","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Pedralli G.",NA,NA,NA,"Pedralli G, Oliveira C L, Gonçalves AP.","1991","05","18","BR",NA,NA,"Lagoa Olhos D'água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tiririca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2014-07-30 10:40:58-03","CITSF","HXBH","003154","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"S. T. Lima",NA,NA,NA,"Pedralli & Oliveira","1989","06","28","BR","MG","São Gonçalo do Rio Preto","Área 3. Rio Preto","-43.3908","-18.0042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tiririca",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"828","2014-07-30 10:40:58-03","CITSF","HXBH","006660","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"F. S. Lima",NA,NA,NA,"Pedralli et alli","1988","03","09","BR","MG","São Gonçalo do Rio Abaixo","EPDA PETI/CEMIG","-43.3622","-19.8261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA
"829","2014-07-30 10:40:58-03","CITSF","HXBH","007958","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"S. T. Meyer",NA,NA,NA,"Pedralli & Meyer","1989","02","25","BR","MG","Conquista",NA,"-47.5417","-19.9372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30156","auto",NA,NA,NA,NA,NA,NA
"830","2014-07-30 10:40:58-03","CITSF","HXBH","013050","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S. T.",NA,NA,NA,"Gonçalves, Pedralli & Santos","1996","12","16","BR","MG","Resende Costa",NA,"-44.2375","-20.9222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"29517","auto",NA,NA,NA,NA,NA,NA
"831","2014-07-30 10:40:58-03","CITSF","HXBH","013920","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S. T.",NA,NA,NA,"Freitas, V. O.; Meyer, S. T. & Santos, J. C.","2002","03","01","BR","MG","Mariana","Antônio Pereira","-43.4161","-20.3778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"832","2014-07-30 10:40:58-03","CITSF","HXBH","014317","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S. T.",NA,NA,NA,"Meyer, S. T., Pedralli, G.; J. C. & Saraiva, A. C.","2002","12","01","BR","MG","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144","-19.1689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anfíbia, emergente",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"833","2014-07-30 10:40:58-03","CITSF","HXBH","014429","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S. T.",NA,NA,NA,"Freitas, V. L. O.; Meyer, S. T. & Santos, J. C.","2002","03","01","BR","MG","Conceição do Mato Dentro","Capitão Felizardo","-43.425","-19.0372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"834","2014-07-30 10:40:58-03","CITSF","HXBH","015051","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Saraiva, A. C.",NA,NA,NA,"Saraiva, A .C.",NA,NA,NA,"BR","MG","Lagoa Santa","Olhos D'água","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"835","2014-07-30 10:40:58-03","CITSF","HXBH","015055","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S. T.",NA,NA,NA,"Saraiva, A .C.","2002","02","01","BR","MG","Confins","Lagoa dos Mares","-43.9828","-19.6325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6260","auto",NA,NA,NA,NA,NA,NA
"836","2014-07-30 10:40:58-03","CITSF","HXBH","015056","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Saraiva, A. C.",NA,NA,NA,"Saraiva, A. C.",NA,NA,NA,"BR","MG","Lagoa Santa","Olhos D'água","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"837","2014-07-30 10:40:58-03","CITSF","HXBH","013050","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Gonçalves, A.P.S.",NA,NA,NA,"Gonçalves, Pedralli & Santos","1996","12","16","Brasil","MG","Rezende Costa",NA,"-44.2375","-20.9222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"29517","auto",NA,NA,NA,NA,NA,NA
"838","2014-07-30 10:40:58-03","CITSF","HXBH","013900","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S.T.","2004","01","01","Freitas, V.O.; Meyer, S.T. & Santos, J.C.","2001","12","01","Brasil","MG","Mariana","Antônio Pereira","-43.4161","-20.3778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"839","2014-07-30 10:40:58-03","CITSF","HXBH","013920","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S.T.","2004","01","01","Freitas, V.O.; Meyer, S.T. & Santos, J.C.","2002","03","01","Brasil","MG","Mariana","Antônio Pereira","-43.4161","-20.3778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"840","2014-07-30 10:40:58-03","CITSF","HXBH","014306","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S.T.","2004","01","01","Meyer, S.T., Pedralli, G. & Santos, J.C.","2001","12","01","Brasil","MG","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144","-19.1689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anfíbia, emergente",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"841","2014-07-30 10:40:58-03","CITSF","HXBH","014370","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"S.T. Meyer","2004","01","01","Freitas, V.O.; Meyer, S.T. & Santos, J.C.","2001","12","01","Brasil","MG","Conceição do Mato Dentro","Capitão Felizardo","-43.425","-19.0372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"842","2014-07-30 10:40:58-03","CITSF","HXBH","014429","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S.T.","2004","01","01","Freitas, V.O.; Meyer, S.T. & Santos, J.C.","2002","03","01","Brasil","MG","Conceição do Mato Dentro","Capitão Felizardo","-43.425","-19.0372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emergente",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"843","2014-07-30 10:40:58-03","CITSF","HXBH","013196","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Vasconcelos, F.C.W.",NA,NA,NA,"Santos, J.C. & Vasconcelos, F.C.W.","1998","07","09","Brasil","MG","Rezende Costa",NA,"-44.2375","-20.9222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor marrom/verde",NA,NA,NA,"29517","auto",NA,NA,NA,NA,NA,NA
"844","2014-07-30 10:40:58-03","CITSF","HXBH","014317","S","Plantae","Cyperaceae","Cyperus","lanceolatus poir.","Cyperus lanceolatus poir.",NA,"Meyer, S.T.","2004","01","01","Meyer, S.T. et alli","2002","12","01","Brasil","MG","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144","-19.1689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anfíbia, emergente",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"845","2014-07-30 10:40:55-03","CITSF","HXBH","005404","S","Plantae","Cyperaceae","Cyperus","cf. polystachyus rottb.","Cyperus cf. polystachyus rottb.",NA,"G. Pedralli",NA,NA,NA,"G. Pedralli & S.T. Meyer","1987","08","23","BR","MG","Conceição das Alagoas","Represa de Volta Grande","-48.3883","-19.9147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29208","auto",NA,NA,NA,NA,NA,NA
"846","2014-07-30 10:40:59-03","CITSF","HXBH","000811","S","Plantae","Cyperaceae","Cyperus","polystachyus","Cyperus polystachyus",NA,NA,NA,NA,NA,"B. G. S. Ribeiro e G. S. Pinheiro 1715","1976","02","12","BR","MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estudo Ecológico do Campo de Perizes. Planta de 20 cm. Flor creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
