"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","00940503","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E. P. Heringer","1959","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=938719' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940503","Magnoliophyta","Myrtales","Mart.","O. Kosovsky","7170","Distrito Federal","Brasília",NA,"-47.9294","-15.7797","NY00940503_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00940484","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","H. F. Martins","1979","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940484","Magnoliophyta","Myrtales","Mart.","M. C. Vianna","477","Mato Grosso do Sul","Amambai","Estrada Amambaí Coronel Sapucaia.","-55.55","-22.75","NY00940484_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00941019","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","H. S. Irwin","1966","04","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=933667' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941019","Magnoliophyta","Myrtales","Mart.","H. Balslev","15350","Distrito Federal","Brasília","Near Ribeirão Torto, N.E. of Lagôa Paranoá.","-47.87","-15.72","NY00941019_01","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00940982","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","H. S. Irwin","1970","01","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940982","Magnoliophyta","Myrtales","Mart.","H. Balslev","25679","Minas Gerais",NA,"Morro das Pedras, ca. 40 km N.E. of Patrocínio","-43.2485756","-19.9480039","NY00940982_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00941023","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E. P. Heringer","1980","04","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=933683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941023","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","4391","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00941023_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00941017","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","H. S. Irwin","1966","02","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=933662' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941017","Magnoliophyta","Myrtales","Mart.","H. Balslev","13170","Distrito Federal","Brasília","Lagôa Feia, ca. 10 km E. of Sobradinho","-47.7","-15.63","NY00941017_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00941029","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E. P. Heringer","1974","12","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=933833' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941029","Magnoliophyta","Myrtales","Mart.","E. P. Heringer; G. Eiten","14208","Goiás","Caldas Novas","ca. 10 km due NW of city of Caldas Novas. Several km N of N edge of Serra de Caldas. Along old dirty road 100-300m south of Morrinho-Caldas Novas highway","-48.7","-17.72","NY00941029_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00941026","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E. P. Heringer","1961","06","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=933690' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941026","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","8441","Distrito Federal","Brasília","Fundaçao Zoobotânica","-47.9294","-15.7797","NY00941026_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1018860","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","B. M. T. Walter","1995","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262964' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018860","Magnoliophyta","Myrtales","Mart.",NA,"2885","Distrito Federal","Brasília","Fazenda Agua Limpa/Unb. Mata do corrego da onca que cor re para o corrego Taquara.","-47.9","-15.93","NY01018860_01","1060","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00940466","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E. P. Heringer","1960","01","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936915' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940466","Magnoliophyta","Myrtales","Mart.","M. C. Viana","33007","Minas Gerais",NA,"Ponte do Leitão.",NA,NA,"NY00940466_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","584287","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","F. de Barros","1993","02","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00584287","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","2576","São Paulo",NA,"Itirapina, Cerrado do Valério",NA,NA,"NY00584287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","584294","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","S. A. C. Chiea","1980","11","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00584294","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","58","São Paulo",NA,"Mogi Guaçu, Estaçao Experimental de Mogi Guaçu, Fazenda Campininha","-47.164784","-22.242395","NY00584294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","822923","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","M. M. Arbo","1966","04","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930034' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822923","Magnoliophyta","Myrtales","Mart.","L. Marcano-Berti","988","Paraná",NA,"Road to Fazenda Lagoa, S of Rio Ivaí, 15 km E of S. Tomé",NA,NA,"NY00822923_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","632013","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","T. Sendulsky","1969","01","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668267' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632013","Magnoliophyta","Myrtales","Mart.","K. Yamamoto","811","São Paulo",NA,"Capital, Jardim Botânico e Parque do Estado","-46.621883","-23.654505","NY00632013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","424362","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","F. Sellow",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424362","Magnoliophyta","Myrtales","Mart.",NA,NA,NA,NA,NA,NA,NA,"NY00424362_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-27 01:54:00-03","NY","NYBG","424401","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","W. J. Hahn","1983","03","21","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424401","Magnoliophyta","Myrtales",NA,"W. J. Hahn","1267","Amambay",NA,"Along route to Bella Vista","-56.42","-22.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00940504","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E. P. Heringer","1967","01","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=938765' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940504","Magnoliophyta","Myrtales","Mart.","O. Kosovsky","11280","Distrito Federal","Brasília","Rio Corumbá, Samambaia.","-47.9294","-15.7797","NY00940504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-27 06:26:00-03","NY","NYBG","424397","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","A. C. Dias","1985","03","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424397","Magnoliophyta","Myrtales",NA,"M. L. Kawasaki","40","São Paulo","Ibiúna","Itapeva. Estaçao Experimental do Instituto Florestal","-47.22","-23.65","NY00424397_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00941040","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J. A. Rizzo","1968","12","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=934232' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941040","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","3216","Goiás","Goiânia","Estrada para o seminário Santa Cruz, 8km de Goiâna.","-49.2539","-16.6786","NY00941040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-27 02:52:00-03","NY","NYBG","424402","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","D. C. Daly","1983","07","20","South America","Bolivia","sheet",NA,"preserved in alcohol <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668243' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424402","Magnoliophyta","Myrtales",NA,"M. L. Kawasaki","2135","Santa Cruz","Chiquitos","South slope of the Serrania de Santiago. 5-10 km east of town of Santiago de Chiquitos","-59.5","-18.38",NA,"800","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00941002","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J. N. Nakajima","1993","04","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=933557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941002","Magnoliophyta","Myrtales","Mart.",NA,"94","Minas Gerais","Uberlândia","Parque do Sabiá, Uberlândia.","-48.2769","-18.9186","NY00941002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00940978","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","W. R. Anderson","1973","04","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931543' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940978","Magnoliophyta","Myrtales","Mart.","H. Balslev","8387","Minas Gerais",NA,"12 km by road W of Diamantina on road to Curvelo. Serra do Espinhaço.","-43.68024","-18.32666","NY00940978_01","1450","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","424382","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J. A. Pastore","1986","01","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668273' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424382","Magnoliophyta","Myrtales","Mart.","J. A. Pastore","149","São Paulo","Sao Paulo","Serra da Cantareira. Na estrada da Chapada, caminho da Pedra Grande","-46.63","-23.5403","NY00424382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","424399","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","R. M. Harley","1974","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668264' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424399","Magnoliophyta","Myrtales","Mart.","C. Grey-Wilson","15557","Bahia",NA,"Serra do Sincorá. Ca. 6 km N. of Barra da Estiva on Ibicoara road","-41.3","-13.58","NY00424399_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00941007","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","E. P. Heringer","1958","01","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=938708' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941007","Magnoliophyta","Myrtales","Mart.","O. Kosovsky","5876","Minas Gerais",NA,"Sete Lagoas, near Paraopeba.",NA,NA,"NY00941007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01023301","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","G. Eiten","1961","11","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1189583' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023301","Magnoliophyta","Myrtales","Mart.","J. H. Kirkbride Jr.","3380","São Paulo","Sao Carlos","10.0 km SE of city of SAO CARLOS. (7 km S on main highway from turnoff to Sao Carlos)","-47.83","-22.0917","NY01023301_01","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","501080","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","V. F. Kinupp","1997","08","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00501080","Magnoliophyta","Myrtales","Mart.","C. Muller","752","São Paulo","Assis","Reserva de Cerrado; Instituto Florestal. Assis.","-50.4097","-22.66","NY00501080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00941001","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","W. Roberto","1993","01","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=933542' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941001","Magnoliophyta","Myrtales","Mart.",NA,"3","Minas Gerais","Uberlândia","Parque do Sabiá, Uberlândia.","-48.2769","-18.9186","NY00941001_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00941047","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","J. A. Rizzo","1973","12","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936037' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941047","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","9489","Tocantins",NA,"Proximo ao Rio Lontra, na fazenda Baixa.",NA,NA,"NY00941047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00941015","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","H. S. Irwin","1966","01","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=933655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941015","Magnoliophyta","Myrtales","Mart.","H. Balslev","11546","Distrito Federal","Brasília","Córrego Covanças, near Chapada da Contagem, ca. 20 km N.E. of Brasília","-47.78471","-15.6555","NY00941015_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","644379","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","R. M. Harley","1992","01","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644379","Magnoliophyta","Myrtales","Mart.","F. França","50030","Bahia","Abaíra","Campo de Ouro Fino (baixo)","-41.9","-13.25","NY00644379_01","1600","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1018261","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","A. A. A. Barbosa","1989","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1252958' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018261","Magnoliophyta","Myrtales","Mart.",NA,"414","Minas Gerais","Santana do Riacho","Serra do Cipó, Santana do Riacho.","-43.7142","-19.1692","NY01018261_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00940981","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","H. S. Irwin","1969","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931591' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940981","Magnoliophyta","Myrtales","Mart.","H. Balslev","23748","Minas Gerais",NA,"Serra do Espinhaço, Serra dos Três Irmãos, ca. 32 km west of Montes Claros, road to Agua Boa.","-43.5885","-16.81875","NY00940981_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","424396","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","Matriz","1982","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668250' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424396","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","25","Espírito Santo","Linhares","Reserva Florestal da CVRD. Est. Caingá, ant. 234, km 5,006, lado esquerdo","-40.0719","-19.3911","NY00424396_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","424363","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","G. Eiten","1961","11","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424363","Magnoliophyta","Myrtales","Mart.","J. H. Kirkbride Jr.","3380","São Paulo","Sao Carlos","10.0 km SE of city of SAO CARLOS. (7 km S on main highway from turnoff to Sao Carlos)","-47.83","-22.0917","NY00424363_01","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","1106","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","C. F. P. von Martius",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=668285' target='other'> <mi>dwc_moreinfo</mi></a>","NY00001106","Magnoliophyta","Myrtales","Mart.",NA,"1179",NA,NA,"Brasilia",NA,NA,"NY00001106_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00941021","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","tucanorum","Vochysia tucanorum","H. S. Irwin","1966","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=933675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00941021","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","17741","Goiás","Caiapônia","Córrego d'Anta, ca. 40 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.8","-17.25","NY00941021_01","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
