"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"571","2019-11-01 15:02:06-03","UnB","UB","9823","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Proença, CEB; Soares-Silva, LH; Sampaio, AB; Simon, MF","2529","2001","05","08","Southern America","Brasil",NA,NA,"Submersa com flores emergentes.; Erva. Flor branca; .",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Proença, CEB",NA,NA,"Tocantins","-46.133333","-10.55","400","400","Mateiros","-46.133333","-10.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-11-01 15:02:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Faria, JEQ; Munhoz, CBR; Bijos, NR; Souza, GF","8584","2018","05","20","Southern America","Brasil",NA,NA,"Erva, flor creme, fruto castanho; Cerrado rupestre, crescendo dentro de pequeno curso d'água",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Faria, JEQ","Fazenda Água Fria, entrada à direita ca. de 7 km",NA,"Goiás","-47.506111","-14.081111","1312","1312","Alto Paraíso de Goiás","-47.506111","-14.081111",NA,NA,"2018","08",NA,NA,NA,NA,NA,NA,NA
"573","2019-11-01 15:02:06-03","UnB","UB","27259","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Kirkbride Junior, JH","4793","1982","06",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Smith, SF",NA,NA,"Distrito Federal","-47.733333","-15.75",NA,NA,"Sobradinho","-47.733333","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-11-01 15:02:06-03","UnB","UB","154803","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Bringel, JBA; Moreira, HJC","685","2011","03","19","Southern America","Brasil",NA,NA,"Erva aquática. Flores alvas.; Campo sujo na beira do córrego (sem mata de galeria). Relevo levemente inclinado.",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Donza, A","RPPN Linda Serra dos Topázios. Propriedade Sr. Jaime. Beira do rio Da Pedra em Pé",NA,"Goiás","-47.6136016845703","-16.7686004638672",NA,NA,"Cristalina",NA,NA,"85457","auto","2015","08","07",NA,NA,NA,NA,NA,NA
"575","2020-11-11 11:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Proença, CEB; Faria, JEQ; Caires, CS","5370","2017","02","27","Southern America","Brasil",NA,NA,"Erva aquática com folhas submersas e inflorescências expostas; Campo úmido (época de chuvas) com lajedos, blocos de rochas e vários pequenos cursos d'água",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard",NA,"Lagoa artificial construída para Chica da Silva, conhecida localmente como Mar da Chica",NA,"Minas Gerais","-43.886728","-18.465433","1150","1150","Diamantina","-43.886728","-18.465433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2019-11-01 15:02:06-03","UnB","UB","160777","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Chacon, RG; Santos, AA","599","2010","02","24","Southern America","Brasil",NA,NA,"Erva. Flor branca.; Substrato aquático",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Donza, A","RPPN Linda Serra dos Topázios, trilha em direção a 1ª vereda da reserva. Margem esquerda da trilha dentro do Rio Topázio",NA,"Goiás","-47.6136016845703","-16.7686004638672",NA,NA,"Cristalina",NA,NA,"85457","auto","2015","08","07",NA,NA,NA,NA,NA,NA
"577","2019-11-01 15:02:06-03","UnB","UB","27095","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Anderson, WR; Stieber, M; Kirkbride Junior, JH","35453","1972","02","05","Southern America","Brasil",NA,NA,"Flor greenish-white; Gently sloping hillside with sandy soil and sandstone boulders, mostly wet with seeping water.",NA,"Dicotyledoneae",NA,"A.St.-Hil. & Girard","Taylor, P","Ca. 5km SW of Diamantina. Km 305 on MG 259",NA,"Minas Gerais","-43.6002998352051","-18.2493991851807","1300","1300","Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2019-05-06 11:58:27-03","UFU","HUFU","52042","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Mello-Silva, R.","6962","1982","07","23",NA,"Brasil",NA,NA,"Na encosta da montanha (pião).",NA,NA,NA,"A.St.-Hil. & Girard","Fromm-Trinta, E.","Parque Estadual do Ibitipoca",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"579","2021-03-03 12:10:16-03","UFU","HUFU","80223","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Meneguzzo, T.E.C.; Peres Júnior, A.K. & Alburquerque, V.B.A.","94","2009","03","14",NA,"Brasil",NA,NA,"Flores brancas.","HUFU00077758",NA,NA,"A.St.-Hil. & Girard","Albuquerque; Peres Júnior","Fazenda Água Limpa divisa com Reserva Ecológica do IBGE.",NA,"Distrito Federal","-47.933333","-15.883333","1080","1080",NA,"-47.933333","-15.883333",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"580","2019-05-06 11:58:27-03","UFU","HUFU","26849","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Pacheco, R.A.; Volpi, R.L.; Romero, R. & Nakajima, J.N.","169","2002","04","11",NA,"Brasil",NA,NA,"Planta ca. de 0,7 m. Flores creme.; Campo rupestre.",NA,NA,NA,"A.St.-Hil. & Girard","Volpi, R.L.","Fazenda Zé Antunes, Trilha Casinha Branca.",NA,"Minas Gerais","-46.8539009094238","-20.343900680542",NA,NA,"Delfinópolis",NA,NA,"41380","auto","2003","10",NA,NA,NA,NA,NA,NA,NA
"581","2019-05-06 11:58:27-03","UFU","HUFU","30889","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Volpi, R.L.; Romero, R.; Nakajima, J.N.; Pacheco, R.A. & Faria, C.A.","529","2003","03","10",NA,"Brasil",NA,NA,"Cálice e corola alva-esverdeada.; Campo rupestre. Dentro do córrego.",NA,NA,NA,"A.St.-Hil. & Girard","Volpi, R.L.","Fazenda José Antunes, Trilha da Escada de Pedras.",NA,"Minas Gerais","-46.8539009094238","-20.343900680542",NA,NA,"Delfinópolis",NA,NA,"41380","auto","2003","10",NA,NA,NA,NA,NA,NA,NA
"582","2019-05-06 11:58:27-03","UFU","HUFU","73347","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Cordeiro, I.; Wagner, H.L.; Zappi, D. & Menezes, N.L.","9401","1986","01","29",NA,"Brasil",NA,NA,"Planta crescendo sobre rochas em riacho, apenas as inflorescência expostas, flores creme esverdeado.","HUFU00070125",NA,NA,"A.St.-Hil. & Girard","Corrêa, M.A.","Estrada para Conselheiro Mata-Diamantina, km 182",NA,"Minas Gerais","-43.6002998352051","-18.2493991851807",NA,NA,"Diamantina",NA,NA,"101169","auto","1997","11","13",NA,NA,NA,NA,NA,NA
"583","2019-05-06 11:58:27-03","UFU","HUFU","73348","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Sano, P.T.; Costa, F.N.; Vilegas, W.; Campaner, L. & Andrade, F.P.","895","1998","02","13",NA,"Brasil",NA,NA,"Planta submersa em água de fenda de rocha.Corola creme-amarelada; Campo arenoso","HUFU00070124",NA,NA,"A.St.-Hil. & Girard","Pirani, J.R.","Estrada para Milho Verde",NA,"Minas Gerais","-43.6002998352051","-18.2493991851807",NA,NA,"Diamantina",NA,NA,"101169","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"584","2019-05-06 11:58:27-03","UFU","HUFU",NA,"S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Krieger, P.L.; Pavam, A.","s.n.","1984","06","21",NA,"Brasil",NA,NA,"Flores alvas.; Em corredeira, num regato, sobre pedras.",NA,NA,NA,"A.St.-Hil. & Girard","Fromm-Trinta, E.","Serra do Ouro Branco",NA,"Minas Gerais","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco",NA,NA,"13809","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-04-17 17:41:29-03","UFMT","UFMT","9343","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Ramos-Junior, E.","86","2009","05","23",NA,"Brasil",NA,NA,"Herbácea, flor amarela, 2-4cm de altura.; Beira do rio. Solo arenoso, muito úmido.",NA,NA,NA,"A.St.-Hil. & Girard","Pott, V.J.","Fazenda Jorge Shinoka.",NA,"Mato Grosso","-55.164806","-16.138389",NA,NA,"Jaciara","-55.164806","-16.138389",NA,NA,"2009","09","07",NA,NA,NA,NA,NA,NA
"586","2015-04-30 15:25:41-03","UFMT","UFMT","42235","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Francener, A.; Hall, C.F.; Silva, G.O.","1158","2012","08","12",NA,"Brasil",NA,NA,"Erva anfíbia crescendo no leito do rio pedregoso. Corola Branca.; Campo limpo.",NA,NA,NA,"A.St.-Hil. & Girard","Francener, A.","Fazenda São João próximo ao Córrego Casal.",NA,"Mato Grosso","-53.053056","-16.638056","666","666","Ponte Branca","-53.053056","-16.638056",NA,NA,"2012","08","12",NA,NA,NA,NA,NA,NA
"587","2020-04-17 17:41:29-03","UFMT","UFMT","16128","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Pott, V.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","10",NA,NA,NA,NA,NA,NA,NA
"588","2020-04-17 17:41:29-03","UFMT","UFMT","5929","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Silva, A.S.L.; Rosa, N.A.; Bahia, R.P.; Santos, M.R.","1922","1984","03","20",NA,"Brasil",NA,NA,"Erva de 20 cm de altura, flor branca. Planta de cheiro de framboesa.; Campo rupestre, solo de canga e na mata de terra firme. Solo alagado.",NA,NA,NA,"A.St.-Hil. & Girard","Pott, V.J.","Serra dos Carajás. N-4, próximo a transição para a mata.",NA,"Pará","-49.1178016662598","-5.36860990524292",NA,NA,"Marabá",NA,NA,"262883","auto","2006","07","20",NA,NA,NA,NA,NA,NA
"589","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,NA,"Septembri",NA,NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Gardner, G","3960",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard",NA,"in Goyaz",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,NA,"?",NA,NA,"Martio",NA,NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Gardner, G","s.n.",NA,NA,NA,NA,"?",NA,NA,"Floret mense Februario",NA,NA,NA,"A.St.-Hil. & Girard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Blanchet, JS","2864",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard",NA,"in prov. Bahiensis Serra Açurua et secus Rio S. Francisco",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard",NA,"Habitat in prov. Minas Geraes in rupibus humidis",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard",NA,"in udis ad Rio Fermozo, prov. Pernambucanae",NA,"Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-09-17 10:41:12-03","UEPA","MFS","007162","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Silva, CAS da","579","2016","06","06",NA,"Brasil",NA,NA,"Erva de 5 cm de altura com inflorescência amarela.","MFS007162",NA,NA,"A.St.-Hil. & Girard.","Silva, C A S da","Serra Sul, Área de canga com solo pedregoso.","MFS007162 MFS007162_e","Pará","-49.851653","-6.529972",NA,NA,"Canaã dos Carajás","-49.851653","-6.529972",NA,NA,"2016","12","12",NA,NA,NA,NA,NA,NA
"597","2020-03-05 09:44:42-03","IBt","SP","10550","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Gardner","3960","1837",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Fromm-Trinta, E","Piauhy, Goyaz &c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-03-05 09:44:42-03","IBt","SP","195114","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Gates, B; Estabrook","56","1979","01","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard",NA,"Chapada dos Veadeiros, 5 km E of Alto Paraíso",NA,"Goiás","-47","-14","1500","1500","Alto Paraíso de Goiás","-47","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-03-05 09:44:42-03","IBt","SP","343771","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Costa, CB; Kawauchi, GY","296","2000","05","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Baleeiro Souza, PC","Parque Estadual do Ibitipoca, Cachoeirinha",NA,"Minas Gerais","-43.883333","21.366667","1500","1500","Conceição do Ibitipoca","-43.883333","21.366667",NA,NA,"2010","08","30",NA,NA,NA,NA,NA,NA
"600","2020-03-05 09:44:42-03","IBt","SP","179244","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Pirani, JR; et al.","CFSC8111","1982","03","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Cordeiro, I","Serra do Cipó, Faz. Inhame (Serra Mineira). Sobre pedras em água corrente",NA,"Minas Gerais","-43.9","-18.916667",NA,NA,"Santana de Pirapama","-43.9","-18.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-11-21 10:07:39-03","IBt","SP","446907","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Francener, A; Hall, CF; Silva Cobra, GO","1158","2012","08","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Francener, A","Fazenda São João próximo ao Corrego Casal",NA,"Mato Grosso","-53.0531","-16.638056","666","666","Ponte Branca","-53.0531","-16.638056",NA,NA,"2012","08","12",NA,NA,NA,NA,NA,NA
"602","2020-03-05 09:44:42-03","IBt","SP","128459","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Irwin, HS; et al.","32753","1971","03","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Taylor, P","Chapada dos Veadeiros, Ca. 20 km N of Alto Paraíso",NA,"Goiás","-47.5099983215332","-14.1324996948242","1250","1250","Alto Paraíso de Goiás",NA,NA,"44724","auto","1973",NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-03-05 09:44:42-03","IBt","SP","128460","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Irwin, HS; et al.","34212","1972","01","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Taylor, P","Serra dos Pirineus, Ca. 18 km E of Pirenópolis",NA,"Goiás","-48.9592018127441","-15.852499961853","1000","1000","Pirenópolis",NA,NA,"40887","auto","1973",NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-03-05 09:44:42-03","IBt","SP","185812","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Barros, F","182","1980","04","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Cordeiro, I","Serra do Sonho",NA,"Minas Gerais","-43.6002998352051","-18.2493991851807",NA,NA,"Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-03-05 09:44:42-03","IBt","SP","142859","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Semir, J; et al.","CFSC4182","1973","05","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Taylor, P","Serra do Cipó, Km 114",NA,"Minas Gerais","-43.7449989318848","-19.513599395752",NA,NA,"Jaboticatubas",NA,NA,"31264","auto","1983","05",NA,NA,NA,NA,NA,NA,NA
"606","2020-03-05 09:44:42-03","IBt","SP","142843","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Joly, AB; et al.","CFSC1551","1972","04","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Cordeiro, I","Serra do Cipó, Km 114",NA,"Minas Gerais","-43.7449989318848","-19.513599395752","1160","1160","Jaboticatubas",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-03-05 09:44:42-03","IBt","SP","142877","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Sazima, M","CFSC763","1972","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Taylor, P","Serra do Cipó, Km 115",NA,"Minas Gerais","-43.7449989318848","-19.513599395752",NA,NA,"Jaboticatubas",NA,NA,"31264","auto","1983","05",NA,NA,NA,NA,NA,NA,NA
"608","2020-03-05 09:44:42-03","IBt","SP","142879","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Joly, AB; et al.","CFSC919","1972","03","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Taylor, P","Serra do Cipó, Km 118",NA,"Minas Gerais","-43.7449989318848","-19.513599395752",NA,NA,"Jaboticatubas",NA,NA,"31264","auto","1983","05",NA,NA,NA,NA,NA,NA,NA
"609","2020-03-05 09:44:42-03","IBt","SP","142865","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Joly, AB; et al.","CFSC292","1970","06","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Taylor, P","Serra do Cipó, Km 116",NA,"Minas Gerais","-43.7449989318848","-19.513599395752","1095","1095","Jaboticatubas",NA,NA,"31264","auto","1983","05",NA,NA,NA,NA,NA,NA,NA
"610","2020-03-05 09:44:42-03","IBt","SP","142856A","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Joly, AB; et al.","CFSC897A","1972","03","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Taylor, P","Serra do Cipó, Km 118",NA,"Minas Gerais","-43.7449989318848","-19.513599395752",NA,NA,"Jaboticatubas",NA,NA,"31264","auto","1983","05",NA,NA,NA,NA,NA,NA,NA
"611","2020-03-05 09:44:42-03","IBt","SP","204879","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Kral, R; Wanderley, MGL; Cerati, TM; Lima, E","72607","1985","07","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Cordeiro, I","Serra do Cabral",NA,"Minas Gerais","-44.1721992492676","-17.7574996948242","950","1100","Joaquim Felício",NA,NA,"37503","auto","1989","10",NA,NA,NA,NA,NA,NA,NA
"612","2020-03-05 09:44:42-03","IBt","SP","203679","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Wanderley, MGL; Cerati, TM; Kral, R","794","1985","07","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Cordeiro, I","Serra do Cabral, Morro da Onça",NA,"Minas Gerais","-44.1721992492676","-17.7574996948242","850","850","Joaquim Felício",NA,NA,"37503","auto","1989","10",NA,NA,NA,NA,NA,NA,NA
"613","2020-03-05 09:44:42-03","IBt","SP","316838","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Mello-Silva, R; et al.","1369","1997","05","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Campos, GL","Serra do Caraça, Campo de Fora. Em leito de riacho",NA,"Minas Gerais","-43.4152984619141","-19.959400177002","1500","1500","Santa Bárbara",NA,NA,"33136","auto","1999","07","28",NA,NA,NA,NA,NA,NA
"614","2020-03-05 09:44:42-03","IBt","SP","202943","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Cerati, TM; Castro, NM; Venturelli, M; Varanda, E","94","1984","01","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Cordeiro, I","Serra do Cipó, Estrada da Usina",NA,"Minas Gerais","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-03-05 09:44:42-03","IBt","SP","179242","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Mantovani, W; et al.","CFSC7770","1982","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Cordeiro, I","Serra do Cipó, Km 110",NA,"Minas Gerais","-43.7144012451172","-19.1688995361328","1100","1100","Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-03-05 09:44:42-03","IBt","SP","179631","S","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Furlan, A; Pirani, JR","CFSC6231","1980","06","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.St.-Hil. & Girard","Cordeiro, I","Serra do Cipó, Km 116, córrego Três Pontinhas",NA,"Minas Gerais","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2013-05-28 13:31:31-03","UM","RECOLNAT_UM_MPU","MPU012967","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","Saint-Hilaire, A. de",NA,"1838","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012967' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012967",NA,NA,"A.St.-Hil. & Girard","Saint-Hilaire","sur la roche nue dans un endroit due l'eau séjourne entre Toporaca et tapanhuacanga, près Villa de Paricipe province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"618","2019-11-25 16:02:24-03","GH","HU-HERB","GH 01976594","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","neottioides","Utricularia neottioides","R. E. Schultes & I. Cabrera","17558","1952","9","19","South America","Colombia","Sheet",NA,NA,NA,NA,NA,"Saint-Hilaire & Girard",NA,"Rio Piraparaná (tributary of Rio Apaporis): General location: Between Lat. 0°15'S, Long. 70°50'W and Lat. 0°25'N, Long. 70°30' W.",NA,"Vaupés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17558",NA,NA,"undetermined"
