"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"46","2019-12-04 15:24:41-03","PUCPR","HUCP","24013","S","Plantae","Eudicotiledonea",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Mull. Arg.","Bonaldi, R","Bonaldi, R","460","2011","11","08",NA,"Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-26 18:07:00-03","CPAN-UFMS","COR","17656","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Nascimento, V.F.","20","2017","08","14",NA,"Brasil","Paraná","Paraná","Santa Teresinha de Itaipu, Praça.","-54.401389","-25.445278",NA,NA,NA,"Flor Branca - amarelada. Fruto com folículo deiscente. Habito: Árvore",NA,NA,NA,NA,"54º24'5''W","25º26'43''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-26 18:07:00-03","CPAN-UFMS","COR","7905","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","D.J.Machate","Ribas, O.S.; Silva, J. M.","3226","2001","02","10",NA,"Brasil","Paraná","Cerro Azul","Mato Preto. Mata da margem do Rio Ribeira; ;.","-49.261100769043","-24.823600769043",NA,NA,NA,"10 m",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:08:47-03","UFBA","ALCB","75825","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Souza-Silva, RF","Guedes, ML; Santos, JS; Valadão, RM; Carvalho, G","13180","2006","12","23","Southern America","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Entorno do Parque Sete Passagens, Água Branca Ponto 225","-40.583056","-11.381111","547","547",NA,"de ca. 10 m de alt. Folhas coriáceas, discolores. Inflorescência terminal com botões verdes e flores amarelo-esverdeados.",NA,NA,NA,NA,"-40.583056","-11.381111",NA,NA,"2007","08",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:08:47-03","UFBA","ALCB","82728","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Guedes, ML","Venâncio, AF; Esteves, F","19","2008","02","07","Southern America","Brasil","Bahia","Iraquara","Chapada Diamantina, Lagoa de Santa Rita","-41.577778","-12.350278",NA,NA,NA,"de ca 5 m de altura, CAP 25 cm. casca reticulada, presença de algas, indivíduo jovem, látex leitoso, cristalino. Folhas simples, verticiladas. Material estéril.; Floresta Estacional Decidual., solo calcário.",NA,NA,NA,NA,"-41.577778","-12.350278",NA,NA,"2008","03",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:08:47-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Souza-Silva, RF","Conceição, AA; Colaço, MA; Costa, G; Cardoso, D; Silva, FL","2388","2007","07","05","Southern America","Brasil","Bahia","Caturama","Chapada Diamantina, Caieiras","-42.225556","-13.290833","634","634",NA,"ca. 10 m alt. Fruto verde com pintas alvas ou frutos secos castanhos, abertos, com pintas alvas.",NA,NA,NA,NA,"-42.225556","-13.290833",NA,NA,"2007","08",NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:08:47-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Moraes, AO; Santos, RF","Conceição, AA; Colaço, MA; Costa, G; Cardoso, D; Silva, FL","2432","2007","07","06","Southern America","Brasil","Bahia","Caturama","Chapada Diamantina, Morro branco.","-42.200278","-13.295833","669","669",NA,"cortada, rebrotando. Estéril.",NA,NA,NA,NA,"-42.200278","-13.295833",NA,NA,"2007","08",NA,NA,NA,NA,NA,NA
"53","2021-02-08 21:31:36-03","UFBA","ALCB","021435","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Rapini","Gouveia, EP de","s/n","1983","12","22","Southern America","Brasil","Bahia","Ituaçu","Morro de Mangabeira.","-41.2966995239258","-13.8133001327515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36625","auto","2006",NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:08:47-03","UFBA","ALCB","031681","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Rapini","Guedes, ML; Macedo, GL; Alunos de Botânica III","5431","1997","10","19","Southern America","Brasil","Bahia","Jequié","Hidroelétrica de São Francisco, Barragem da Pedra.","-40.0835990905762","-13.8575000762939",NA,NA,NA,"Ca. 10m. Folhas coriáceas, discolores. Frutos cápsulas.; Argilo-pedregoso.",NA,NA,NA,NA,NA,NA,"49443","auto","2006",NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:08:47-03","UFBA","ALCB","17528","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.","Souza-Silva, RF","Oliveira, ELPG de","652","1985","03","29","Southern America","Brasil","Bahia","Mairi",NA,"-40.1488990783691","-11.7114000320435",NA,NA,NA,"De 10 a 14m de altura, madeira de lei.; Capoeira, característica da região.",NA,NA,NA,NA,NA,NA,"25726","auto","2008","02",NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.4300531","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","peroba","Aspidosperma peroba","Saldanha",NA,"TNO Delft",NA,"1953","01","01","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4300531 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4300531","NL-L4300531",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12046",NA,NA,NA
"57","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0050384","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","peroba","Aspidosperma peroba","Saldanha",NA,"TNO Delft",NA,"1953","01","01","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050384 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 12046",NA,NA,NA
"58","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.1050557","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","peroba","Aspidosperma peroba","Saldanha",NA,"TNO Delft",NA,"1953","01","01","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1050557","NL-L1050557",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0050384 | Uw12046",NA,NA,NA
"59","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0050385","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","peroba","Aspidosperma peroba","Saldanha",NA,"TNO Delft",NA,"1953","01","01","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 12046",NA,NA,NA
"60","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0262442","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","peroba","Aspidosperma peroba","Saldanha",NA,"TNO Delft",NA,"1953","01","01","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12046",NA,NA,NA
"61","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.1050558","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"road from Campo Novo to Pinhal Ralo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1050558","NL-L1050558",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0050386 | Uw13961",NA,NA,NA
"62","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.1050559","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"road from Campo Novo to Pinhal Ralo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050559 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1050559","NL-L1050559",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13961",NA,NA,NA
"63","2020-02-08 09:16:49-03","NBC","NL-BOTANY","L.2694280","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Hatschbach GG",NA,"1968","04","18","Southern America","Brazil",NA,NA,"Est. Paraná(Brasil), Mun Umuaram, Ivate.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2694280 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2694280","NL-L2694280",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0000486","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Riedel L",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Marro Azul",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200000486 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0000486","NL-U0000486",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","94597 A",NA,NA,NA
"65","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0050386","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"road from Campo Novo to Pinhal Ralo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050386 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 13961",NA,NA,NA
"66","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0050387","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"road from Campo Novo to Pinhal Ralo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050387 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 13961",NA,NA,NA
"67","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0262272","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262272 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13173",NA,NA,NA
"68","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0262470","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Forest Department Piracaciba",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262470 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw27524",NA,NA,NA
"69","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0262522","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"Cêrro Azul",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262522 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13495",NA,NA,NA
"70","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0262556","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"road from Campo Novo to Pinhal Ralo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262556 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13961",NA,NA,NA
"71","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0262557","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"IBDF/Brasilia",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw31070",NA,NA,NA
"72","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U 0262558","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Viçosa via Ramalho",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200262558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0262558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw30757",NA,NA,NA
"73","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1078849","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Idrobo JM; et al.",NA,"1980","08","14","Southern America","Colombia",NA,NA,"Colombia. Departamento del Tolima: Municipio de Venadillo. Hacienda El Condado. Alt. 300 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078849","NL-U1078849",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079100","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Haas JH de",NA,"1966","11","09","Southern America","Brazil",NA,NA,"Flora Brasiliae Australis, Est. Paraná, Road from Campo Novo to Pinhal Ralo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079100 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079100","NL-U1079100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079101","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","06","Southern America","Brazil",NA,NA,"Flora Brasiliae Australis, Est. Paraná. E. of Cerro Azul. Forest on Crest and N. flank of steep ridge.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079101","NL-U1079101",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079102","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Simonis JE; Pérez de Molas LF; Hahn WJ; Duré R",NA,"1983","03","20","Southern America","Paraguay","Amambay",NA,"Paraguay. Dept. Amambay; 5 km E of PN Cerro Cora.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079102","NL-U1079102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0141935",NA,NA,NA
"77","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079103","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Lindeman JC; Haas JH de",NA,"1966","06","15","Southern America","Brazil",NA,NA,"Flora Brasiliae Australis, Est. Paraná. Forest ca. 10 km N.W. of Xambrê.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079103","NL-U1079103",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079104","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Kuhlmann JG",NA,"1920","11","19","Southern America","Brazil",NA,NA,"Rio de Janeiro prope urbem loco Mundo Novo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079104","NL-U1079104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 09:16:49-03","NBC","NL-BOTANY","U.1079105","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Bernardi L",NA,"1978","12","15","Southern America","Paraguay",NA,NA,"Paraguay, In silva circa Cerro Guazú, ubi domnat; Amanbay.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1079105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1079105","NL-U1079105",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476094","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Hatschbach GG; Ribas OS; Deodato F",NA,"1997","01","18","Southern America","Brazil",NA,NA,"Subida Serra Pocoes, estrada para Canaitiba (Mun. Macaubas Bahia).",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476094 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476094","NL-WAG1476094",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476095","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Costa LV; et al.",NA,"1991","05","03","Southern America","Brazil",NA,NA,"Reserva Florestal Dlj, Manga - MG.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476095 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476095","NL-WAG1476095",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476096","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Diaz C; Campos J; Campos L",NA,"1989","05","26","Southern America","Peru",NA,NA,"Amazonas: Luya Province Camporredondo: Fundo Cedro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476096 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476096","NL-WAG1476096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476097","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Mattos Silva LA; Santos TS dos; Santos EB dos",NA,"1989","05","23","Southern America","Brazil",NA,NA,"Plantas da Regiao Cacaueira da Bahia. Brasil. Municipio de Marcionilio Dias. Estrada para Maracas, km 4. Proximo a casa de operarios da Fazenda. Regiao de Caatinga.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476097 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476097","NL-WAG1476097",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476098","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Hatschbach GG; Cervi AC; Acra",NA,"1987","04","25","Southern America","Brazil",NA,NA,"Mato Preto ( mun. Cerro Azul) Parana.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476098 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476098","NL-WAG1476098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476099","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","polyneuron","Aspidosperma polyneuron","Müll.Arg.",NA,"Simonis JE; Pérez de Molas LF; Hahn WJ; Duré R",NA,"1983","03","20","Southern America","Paraguay","Amambay",NA,"Paraguay. Dept. Amambay; 5 km E of PN Cerro Cora.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476099 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476099","NL-WAG1476099",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
