"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"2125","2020-09-12 05:00:02-03","US","US","3377796","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","F. Mamani","1995","3","20","South America - Neotropics","Bolivia",NA,NA,NA,"US03026000","430",NA,"Violales","(Rich.) Urb.",NA,"Santa Cruz",NA,"Nuflo de Chavez Province. Area de estudio del proyecto BOLFOR, Las Tranca -95. Bosque chiquitano semidecíduo.","-61.8464","-16.5203","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2126","2020-09-12 05:00:02-03","US","US","3367852","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","M.-F. Prévost","1997","1","17","South America - Neotropics","French Guiana",NA,NA,NA,"US00617628","3290",NA,"Violales","(Rich.) Urb.",NA,NA,NA,"Roura","-52.32","4.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2127","2020-09-12 05:00:02-03","US","US","3264115","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","M. J. Jansen-Jacobs, B. Welle, D. Gopaul & V. James","1991","2","9","South America - Neotropics","Guyana",NA,NA,NA,"US00696434","2491",NA,"Violales","(Rich.) Urb.","Bloemen, S.","U. Takutu-U. Essequibo",NA,"Kuyuwini Landing, Kuyuwini River, Rupununi District","-59.25","2.16","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2128","2020-09-12 05:00:02-03","US","US","3424318","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","J. L. Clark, P. Conza, P. Walter & M. Zapata","1996","11","5","South America - Neotropics","Ecuador",NA,NA,NA,"US03025970","3266",NA,"Violales","(Rich.) Urb.",NA,"Zamora-Chinchipe",NA,"Zamora Cantón. Jamboe Bajo. Eastern border of Podocarpus National Park. Mature forest near cow pasture.","-78.92","-4.08","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2129","2020-09-12 05:00:02-03","US","US","3265019","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","W. Palacios","1987","12","15","South America - Neotropics","Ecuador",NA,NA,NA,"US03025979","2306",NA,"Violales","(Rich.) Urb.",NA,"Napo",NA,"8 km de Río Payamino en via a Loreto.","-77.1","-0.43","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2130","2020-09-12 05:00:02-03","US","US","1905528","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","B. A. Krukoff","1939","7","27","South America - Neotropics","Bolivia",NA,NA,NA,"US03026006","10575",NA,"Violales","(Rich.) Urb.",NA,"La Paz",NA,"Department of La Paz: Province of S. Yungas: Basin of Rio Bopi, Asienta [interpreted] near E venay [interpreted].",NA,NA,"690","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2131","2020-09-12 05:00:02-03","US","US","2703839","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","J. Schunke Vigo","1964","11","24","South America - Neotropics","Peru",NA,NA,NA,"US03025990","6620",NA,"Violales","(Rich.) Urb.",NA,"Loreto",NA,"Neshuya, in low forest.",NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2132","2020-09-12 05:00:02-03","US","US","2816310","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","J. Cuatrecasas","1944","5","2","South America - Neotropics","Colombia",NA,NA,NA,"US03025961","17306",NA,"Violales","(Rich.) Urb.",NA,"Valle del Cauca",NA,"Departamento del Valle. Costa del Pacífico; río Cajambre: San Isidro.",NA,NA,"5","100","US03025961_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2133","2020-09-12 05:00:02-03","US","US","2973395","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","L. Marcano-Berti & I. Pena","1979","6","14","South America - Neotropics","Venezuela",NA,NA,NA,"US03025933","246-979",NA,"Violales","(Rich.) Urb.",NA,"Merida",NA,"Carretera Mérida - El Vigía. San Felipe, entre La Victoria y Portachuelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2134","2020-09-12 05:00:02-03","US","US","3260248","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","R. Fonnegra G., J. Betancur, F. J. Roldán & A. Betancur","1987","4","27","South America - Neotropics","Colombia",NA,NA,NA,"US03025946","1896",NA,"Violales","(Rich.) Urb.",NA,"Antioquia",NA,"Municipio Mutatá: 1 km Carretera Mutatá-Pavarandó.",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2135","2020-09-12 05:00:02-03","US","US","3245559","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","H. van der Werff & A. González","1983","7","6","South America - Neotropics","Venezuela",NA,NA,NA,"US03025936","4947",NA,"Violales","(Rich.) Urb.",NA,"Tachira",NA,"Edo. Tachira: Distr. Uribante; Empresa Las Cuevas near La Fundación, evergreen forest on sandstone or sand.","-71.78","8.83","900",NA,"US03025936_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2136","2020-09-12 05:00:02-03","US","US","3171576","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","M. Hoff & J.-J. de Granville","1989","4","24","South America - Neotropics","French Guiana",NA,NA,NA,"US00696427","5521",NA,"Violales","(Rich.) Urb.","Liesner, R. L.",NA,NA,"Pointe Macouria, région de Cayenne","-52.35","4.91","2",NA,"US00696427_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2137","2020-09-12 05:00:02-03","US","US","3281722","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","J. Korning & K. Thomsen","1986","2","1","South America - Neotropics","Ecuador",NA,NA,NA,"US03025977","47697",NA,"Violales","(Rich.) Urb.",NA,"Napo",NA,"Añangu, NW corner of the Parque Nacional Yasuní. Primary terra firme forest on permanent study plot S of SEF point 51, on the highest plateau in the area.","-76.37","-0.55","355","365",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2138","2020-09-12 05:00:02-03","US","US","3021529","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","O. Huber & S. S. Tillett","1977","7","20","South America - Neotropics","Venezuela",NA,NA,NA,"US00767223","945",NA,"Violales","(Rich.) Urb.","Sleumer, H. O.","Amazonas","Atures","Puerto Ayacucho, Isla Raton, sector Sur","-67.8","5.1","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2139","2020-09-12 05:00:02-03","US","US","1518873","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","A. Jalin","1919","7",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03025938","1332",NA,"Violales","(Rich.) Urb.",NA,NA,NA,"El Limón.",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2140","2020-09-12 05:00:02-03","US","US","2584739","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","J. A. Steyermark & M. Rabe","1966","8","25","South America - Neotropics","Venezuela",NA,NA,NA,"US03025932","96544",NA,"Violales","(Rich.) Urb.",NA,"Barinas",NA,"Rainforest, along highway 5, between La Esmeralda and El Curito, 4 km. southwest of Río Capitanejo.",NA,NA,"175",NA,"US03025932_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2141","2020-09-12 05:00:02-03","US","US","2839559","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","C. Davidson","1976","12","9","South America - Neotropics","Peru",NA,NA,NA,"US03025985","5352b",NA,"Violales","(Rich.) Urb.",NA,"Loreto",NA,"Maynas. Dtto. Iquitos. Mishana, ca. 45 km from Iquitos, up Rio Nanay.",NA,NA,"150",NA,"US03025985_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2142","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","H. S. Irwin, R. M. Harley & Geo. L. Smith","1971","2","23","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Bahia",NA,"Slopes ca.26km N of Seabra, road to Agua de Rega, near Rio Riachão",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2143","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","S. Lowrie, B. Lowy, D. Coelho, M. Moreira & V. Souza","1980","9","16","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Amazonas",NA,"Km 180 on Manaus-Humaitá road. In disturbed forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2144","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","G. T. Prance, A. S. Silva, M. Ballick, C. C. Berg, A. J. Henderson & et al.","1977","11","16","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Pará",NA,"BR163; km 1133; vicinity of Igarapé Natal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2145","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","P. Kukle","1989","11","23","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Amazonas","Manaus","Ca. 90 Km N de Manaus, Distrito Agropecuário da Suframa, Rodovia BR 174, Km 72, depois 6 Km oeste da BR, Fazenda Dimona","-60.08","-2.32","50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2146","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","W. J. Burchell",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2147","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","A. F. M. Glaziou","1882","10","4","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Minas Gerais",NA,"Antonio Pereira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2148","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","M. Guedes, L. Funch, E. Santos, M. P. Silva, L. Paraguassu & et al.","1995","7","1","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Bahia","Palmeiras","Pai inácio","-41.4878","-12.4436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2149","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","M. L. Guedes, E. Santos, A. S. Argolo, L. Paraguassu & M. P. Silva","1994","12","27","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Bahia","Palmeiras","Pai Inácio","-41.4708","-12.4556","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2150","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","I. Cordeiro, J. A. Silva, G. T. Prance, O. Huber, J. M. Pires & et al.","1985","6","27","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Amazonas","Barcelos","Margem esquerda do Rio Aracá. Localidade Bacuquara","-63.0083","-0.0056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2151","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","G. Martinelli, C. A. Cid Ferreira, D. Reynolds, C. Davidson, V. L. Bononi & et al.","1980","6","18","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Pará",NA,"Rio Trombetas, Cachoeira Porteira, próximo a foz do Rio Mapuera",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2152","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","C. Ehringhaus, B. Hoffman, O. Torres, E. Barth, E. Oliveiro & et al.","1998","9","20","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Acre","Xapuri","Reserva Extrativista Chico Mendes, Seringal Dois Irmãos, Colocação Já Começa","-68.2967","-10.5658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2153","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Nunes, J. Hage & et al.","1980","6","1","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Bahia","Morro do Chapéu","ca.16km along the Morro do Chapeu to utinga road, SW of Morro do Chapeu. D6","-41.28","-11.63","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2154","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","G. T. Prance, A. S. Silva, M. J. Balick, A. J. Henderson, B. W. Nelson & et al.","1977","11","20","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Pará",NA,"Vicinity of Igarapé Kazuo; km 1221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2155","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","I. L. Amaral, A. Amaral, M. N. Silva, O. P. Monteiro, J. Lima & et al.","1983","5","21","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Pará","Santarém","Estrada do Aeroporto, Km 2","-54.75","-2.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2156","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","B. Hoffman","2006","4","3","South America - Neotropics","Suriname",NA,NA,NA,NA,"5860",NA,"Violales","(Rich.) Urb.","Liesner, R. L.","Sipaliwini",NA,"Upper Suriname R., Gran Lio, Awarradan vicinity, 4 km at 290º from tourist camp island (access from Sopokuja Kondre, 3º50'37.98N, 55º37'4.47W) (B. Hoffman 1.0 ha research plot ST4)","-55.6456","3.86241","136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2157","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","J. M. Pires","1951","12","18","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Pará",NA,"Vila Nova, Rio Tapajós logo abaixo da Cachoeira Chacorão, 12km abaixo da Cachoeira Capoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2158","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","H. S. Irwin, S. F. Fonsêca, R. Souza, R. R. Santos & J. Ramos","1970","3","23","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Minas Gerais",NA,"ca.4km N of São João da Chapada",NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2159","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","M. L. Guedes, E. Santos, A. S. Argolo, L. Paraguassu & M. P. Silva","1994","12","27","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Bahia","Palmeiras","Pai Inácio","-41.4708","-12.4556","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2160","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","C. Dick","1992","3","26","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Amazonas","Manaus","Ca. 80km N. de Manaus, Distrito Agropecuário da Suframa, Rodovia BR 174, km 72, depois 6km oeste da BR, Fazenda Dimona","-60.08","-2.32","50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2161","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","A. Moss","1905","4","12","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2162","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","D. C. Daly, K. Vincent & R. P. Lima","1986","10","23","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Amazonas","Jutaí","Copessú, near Porto Alfonso, 10 minutes downstream from Jutaí by motorboat","-66.7","-2.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2163","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","E. Lleras, C. Holley & O. P. Monteiro","1973","11","21","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Amazonas",NA,"Road Manaus-Porto Velho (BR 319) behind road camp, km 240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2164","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","G. T. Prance, W. A. Rodrigues, J. F. Ramos & L. G. Farias","1968","11","15","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Rondônia",NA,"Trail from Fortaleza, Rio Abunã 20km above mouth to São Sebastião mines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2165","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","S. Lowrie, M. Morreira & V. Souza","1980","10","24","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Acre",NA,"11km from Rio Branco on Rio Branco-Brasiléia road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2166","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","W. R. Anderson, M. Stieber & J. H. Kirkbride","1972","2","9","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Minas Gerais",NA,"South-eastern drainage of Pico do Itambé, about 5km directly west and north of Santo Antônio de Itambé",NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2167","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","G. T. Prance, D. G. Campbell, J. C. Ongley, J. F. Ramos & O. P. Monteiro","1974","3","20","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Amazonas",NA,"km 235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2168","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","M. Nee","1992","2","12","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Amazonas","Manaus","Distrito Agropecuário da Suframa, Rodovia BR 174, Km 72, then 6 Km west, Fazenda Dimona","-60.08","-2.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2169","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","A. F. M. Glaziou",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Minas Gerais",NA,"Brésil, Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2170","2020-09-12 05:00:02-03","US","US","USw9251","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","B. A. Krukoff",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"4907",NA,"Violales","(Rich.) Urb.",NA,"Amazonas",NA,"Near mouth of Rio Embira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2171","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","B. A. S. Pereira, D. Alvarenga & F. C. A. Oliveira","1991","12","5","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Tocantins",NA,"km 07 da estrada para a localidade de Corrente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2172","2020-09-12 05:00:02-03","US","US","USw8006","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","B. A. Krukoff",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"6875",NA,"Violales","(Rich.) Urb.",NA,"Amazonas","Humaitá",NA,"-63.0208015441895","-7.50611019134521",NA,NA,NA,"202650","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2173","2020-09-12 05:00:02-03","US","US","USw8060","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","B. A. Krukoff",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"6932",NA,"Violales","(Rich.) Urb.",NA,"Amazonas","Humaitá",NA,"-63.0208015441895","-7.50611019134521",NA,NA,NA,"202650","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2174","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","E. Warming","1905","2","5","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2175","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","J. M. Pires","1961","9",NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2176","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","J. M. Pires","1951","12","29","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Pará","Santa Maria do Pará","4 horas abaixo da Barra, margem esquerda","-47.5755996704102","-1.35028004646301",NA,NA,NA,"24001","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"2177","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","arborea","Casearia arborea","Y. Mexia","1930","1","2","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Violales","(Rich.) Urb.",NA,"Minas Gerais","Viçosa","Agri. Coll. land near E. boundary.","-42.8819007873535","-20.7539005279541","700",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
