"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem"
"203","2019-11-19 19:53:08-03","F","FMNH-SEEDPLANTS","V0527813F","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii",NA,NA,NA,NA,NA,"G. G. Hatschbach","15511","1966","12","15","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0527813F",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"204","2019-11-19 20:01:45-03","F","FMNH-SEEDPLANTS","V0527814F","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii",NA,NA,NA,NA,NA,"G. G. Hatschbach","17789","1967","11","8","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0527814F",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"205","2019-08-12 15:02:52-03","F","FMNH-SEEDPLANTS","V0528629F","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0528629F",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"206","2020-07-23 12:14:05-03","CEPLAC","CEPEC","87210","PreservedSpecimen","Plantae","Mimosaceae","Albizia","austrobrasilica","Albizia austrobrasilica",NA,"O. S. Ribas",NA,NA,NA,"J. M. Silva","3132","1999","12","15","Brasil","Paraná","TUNAS DO PARANÁ","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"Pacas.",NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,"30/12/2000"
"207","2020-07-23 12:14:05-03","CEPLAC","CEPEC","104844","PreservedSpecimen","Plantae","Mimosaceae","Albizia","edwallii","Albizia edwallii",NA,"G. Hatschbach",NA,NA,NA,"J. M. Silva","4237","2004","11","23","Brasil","Paraná","ADRIANÓPOLIS","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"Fazenda mato Limpo, Berneck.",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,"30/12/2005"
"208","2020-07-23 12:14:05-03","CEPLAC","CEPEC","63557","PreservedSpecimen","Plantae","Mimosaceae","Albizia","edwallii","Albizia edwallii",NA,"M. P. Morim",NA,NA,NA,"G. Hatschbach","50336","1985","12","09","Brasil","Paraná","CERRO AZUL","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Estrela.",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,"30/09/2006"
"209","2020-07-23 12:14:05-03","CEPLAC","CEPEC","87483","PreservedSpecimen","Plantae","Mimosaceae","Albizia","edwallii","Albizia edwallii",NA,"R. C. Barneby",NA,NA,NA,"J. M. Silva","3007","1999","08","28","Brasil","Paraná","SALTO DO LONTRA","-53.3086013793945","-25.783899307251",NA,NA,NA,NA,NA,NA,"Rod. Arnaldo Buzato, a 2Km do trevo para Dois Vizinhos.",NA,NA,NA,NA,NA,"15986","auto",NA,NA,NA,NA,NA,"30/12/2000"
"210","2019-04-02 09:32:03-03","URICER","HPBR","8303","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.Grimes","MILESI, T. R.",NA,NA,NA,"SCARIOT, C.",NA,"2002","05","22","Brasil","RS","Benjamim Constant do Sul",NA,NA,NA,NA,NA,NA,"HPBR008303",NA,"RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"211","2019-04-02 09:32:03-03","URICER","HPBR","11015","S","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehnne) Barneby & J.Grimes",NA,NA,NA,NA,"LEYSER,G;VININSKI,M.",NA,"2007","11","21","Brasil","RS","Faxinalzinho","-52.6730995178223","-27.4242000579834",NA,NA,NA,NA,"HPBR011015",NA,NA,NA,NA,NA,NA,NA,"14334","auto",NA,NA,NA,"2",NA,NA
"212","2020-11-04 17:29:20-03","UEM","HUEM","155","S","Plantae","Leguminosae","Albizia","austrobrasilica","Albizia austrobrasilica","Burkart","Mantovani, W","1986","06",NA,"Souza, LA; et al.","s.n.","1984","04","10","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000005915","HUEM000005915","Parque do Ingá",NA,NA,NA,NA,"Árvore nativa de 11 a 12 m de altura. Tronco liso, fruto seco, maduro de tamanho médio, folha espiralada.","19250","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-18 15:44:23-03","UEM","HUEM","1416","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","L.M. Garcia","2020","12",NA,"G.Hatschbach; Cervi, AC","50336","1985","12","09","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"600","600","HUEM000005929","HUEM000005929","Estrela",NA,NA,NA,NA,"Árvore 6 m de altura; estames alvos; mata de transição Araucaria-Pluvial","32006","auto",NA,NA,NA,NA,NA,NA
"214","2019-07-02 15:55:35-03","UEM","HUEM","29144","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rosseto, E.F.S. in dup. FUEL","2015","02","06","F.Chagas; Silva; L.H.Soares-Silva","1801","1994","11","27","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUEM000005918","HUEM000005918","Parque Estadual Mata dos Godoy, estrada de acesso",NA,NA,NA,NA,"Árvore, 32,0m de altura; botão floral verde, flores brancas, odoríferas; pouco frequente.","63728","auto",NA,NA,NA,NA,NA,NA
"215","2020-11-04 17:29:20-03","UEM","HUEM","5278","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"F.Chagas; Silva","1614","1992","12","15","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUEM000005917","HUEM000005917","Parque Estadual Mata dos Godoy, Margem esquerda do rio",NA,NA,NA,NA,"Árvore com 25m de altura; botões florais verdes, flores creme; pouco frequente","63728","auto",NA,NA,NA,NA,NA,NA
"216","2020-12-18 15:44:23-03","UEM","HUEM","32874","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","L.M. Garcia","2020","12",NA,"L.M.Garcia","1070","2017","10","03","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000016584","HUEM000016584","Campus Sede UEM., Próximo ao bloco F56.",NA,NA,NA,NA,"Arbórea, cerca de 10m de altura. Botões florais de coloração verde, flores de coloração branca, perfumadas.","19250","auto",NA,NA,NA,NA,NA,NA
"217","2020-11-04 17:29:20-03","UEM","HUEM","576","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","In Flora do Brasil","2018","02",NA,"Souza, LA; Dutra, ME; Irenice Silva; Cidinha","s.n.","1985","11","26","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018640",NA,"Parque do Ingá.",NA,NA,NA,NA,"Planta com flores de coloração branca; Espécime número 176.; Mata Mesófila Semidecídua.","19250","auto",NA,NA,NA,NA,NA,NA
"218","2020-11-04 17:29:20-03","UEM","HUEM","391","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","In Flora do Brasil","2018","02",NA,"W.Baccon; Dutra, ME; Carmem; Irenice Silva; Beto","s.n.","1984","12","12","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018639",NA,"Parque do Ingá.",NA,NA,NA,NA,"Árvore de 7 - 8 metros de altura; tronco liso","19250","auto",NA,NA,NA,NA,NA,NA
"219","2019-07-03 20:06:23-03","UEM","HUEM","1087","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Ma.C.Souza","2014","09","29","Ma.C.Souza-Stevaux","3280","1988","01","13","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018641",NA,"Parque do Ingá., Canteiro 10.",NA,NA,NA,NA,"Arbórea ca. de 18 m de altura; fuste de 7,0 m.; perímetro a 1,30m de 87,0 cm; casca cinza com cicatrizes foliares longitudinais; inflorescências brancas, perfumadas e visitadas por insetos; Projeto Leguminosas. Espécime no. 435.","19250","auto",NA,NA,NA,NA,NA,NA
"220","2019-07-03 20:06:23-03","UEM","HUEM","1529","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","In Flora do Brasil","2018","02",NA,"Ma.C.Souza","s.n.","1988","12","05","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018642",NA,"Parque do Ingá, Lago",NA,NA,NA,NA,"Árvore 16 m de altura; perímetro de 94 cm; inflorescência e flores alvas perfumadas","19250","auto",NA,NA,NA,NA,NA,NA
"221","2019-07-03 20:06:23-03","UEM","HUEM","1165","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Ma.C.Souza","2014","09",NA,"Ma.C.Souza-Stevaux","3292","1988","04","07","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018643",NA,"Parque do Ingá., Margen do lago.",NA,NA,NA,NA,"Arbórea, ca. de 15 m de altura; fuste de 5 m ; perímetro a 1,30 m e de 91 cm; casca cinza ligeiramente rugosa; Espécime no. 438.; Mata Mesófila Semidecídua.","19250","auto",NA,NA,NA,NA,NA,NA
"222","2020-12-18 15:44:23-03","UEM","HUEM","137","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","In Flora do Brasil","2020","12",NA,"Souza, LA; et al.","157","1984","02","09","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000005916","HUEM000005916","Parque Florestal dos Pioneiros (Bosque II).",NA,NA,NA,NA,"Árvore nativa de 8 a 10 m de altura. Infloresc. tipo panícula, flores brancas e carola verde. Frutos jovens mais desenvolvidos.","19250","auto",NA,NA,NA,NA,NA,NA
"223","2020-12-18 15:44:23-03","UEM","HUEM","10976","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","In Flora do Brasil","2020","01",NA,"Carpanezzi, AA; C.R.Úrio","200","2000","06","01","Brasil","Paraná","Pato Branco","-52.6706008911133","-26.2285995483398",NA,NA,NA,NA,"HUEM000005914","HUEM000005914","Sítio de Rodrigo Bertol, à 300 m. antes do portão do sítio, à esquerda vindo da cidade, beira de estrada; memória:VSR=Vajão Sítio Rodrigo",NA,NA,NA,NA,"Árvore jovem, 6 m de altura; solo litólico de basalto; Floresta Ombrófila Mista","26000","auto",NA,NA,NA,NA,NA,NA
"224","2020-12-18 15:44:23-03","UEM","HUEM","11007","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","In Flora do Brasil","2020","12",NA,"W.Maschio","167","1996","10","09","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"HUEM000005912","HUEM000005912","Beira da estrada",NA,NA,NA,NA,"Floresta Ombrófila Mista","41885","auto",NA,NA,NA,NA,NA,NA
"225","2020-12-18 15:44:23-03","UEM","HUEM","10974","S","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","In Flora do Brasil","2020","12",NA,"Carpanezzi, AA; C.R.Úrio","193","2000","06","02","Brasil","Paraná","Vitorino","-52.7839012145996","-26.2768993377686",NA,NA,NA,NA,"HUEM000005913","HUEM000005913","Alto Caçador indo para Vitorino, Memória=TV1= Tondo para Vitorino , vajão1. 4 km da casa dos Tondo, em Alto Caçador indo para Vitorino, à direita na estrada de pedra",NA,NA,NA,NA,"Árvore 10 m de altura, trifurcada; 15 cm DAP; fruto marron claro; casca escovada é amarelo clara, com veias verticais","15556","auto",NA,NA,NA,NA,NA,NA
"226","2020-11-12 16:59:15-03","UEL","FUEL","49688","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Valduga, E","2012",NA,NA,"Valduga, E","301","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","-50.233611","-30.085833","-50.233611","-30.085833","8","8",NA,NA,"Fazenda Azaléia, na borda da mata de restinga","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-11-12 16:59:15-03","UEL","FUEL","49950","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Valduga, E","2012","03",NA,"Gonzatti, F","446","2012","03","11","Brasil","Rio Grande do Sul","Cidreira","-50.2275","-30.051667","-50.2275","-30.051667","16","16",NA,NA,"Lagoa Tapera, vegetação em borda da lagoa, na mata de restinga","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-11-12 16:59:15-03","UEL","FUEL","4599","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Tamashiro, JY","2011",NA,NA,"Podanoschi, AL","s.n.","1987","07","19","Brasil","Paraná","Astorga","-51.665599822998","-23.2325000762939",NA,NA,NA,NA,NA,NA,"Fazenda Furtado","Tracheophyta","Fabales",NA,NA,NA,"21368","auto",NA,NA,NA,NA,NA,NA
"229","2020-11-12 16:59:15-03","UEL","FUEL","4089","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05","04","Hatschbach, G; Cervi, AC","50336","1985","12","09","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"600","600",NA,NA,"Estrela","Tracheophyta","Fabales",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"230","2020-11-12 16:59:15-03","UEL","FUEL","34146","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Pavão, OC; Francisco, EM","s.n.","2001","05","10","Brasil","Paraná","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,NA,"Sítio Santa Barbara","Tracheophyta","Fabales",NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA
"231","2020-11-12 16:59:15-03","UEL","FUEL","24902","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Cavalheiro, AL; et al.","73","1999","06","23","Brasil","Paraná","Imbaú","-50.760799407959","-24.4449996948242",NA,NA,NA,NA,NA,NA,"Sítio Cunhadão","Tracheophyta","Fabales",NA,NA,NA,"16142","auto",NA,NA,NA,NA,NA,NA
"232","2020-11-12 16:59:15-03","UEL","FUEL","4457","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Silva, VA; et al.","s.n.","1987","03","31","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Bosque 2","Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"233","2020-11-12 16:59:15-03","UEL","FUEL","25721","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Francisco, EM","s.n.","1998","11","05","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Chácara do Ed, próximo ao Carrefour, Próximo ao Carrefour","Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"234","2020-11-12 16:59:15-03","UEL","FUEL","9438","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Francisco das Chagas e Silva","1444","1991","11","13","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Floresta dos Godoy","Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"235","2020-11-12 16:59:15-03","UEL","FUEL","11406","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Francisco das Chagas e Silva","1614","1992","12","15","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Mata dos Godoy, Margem esq. do rio","Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"236","2020-11-12 16:59:15-03","UEL","FUEL","10749","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Soares-Silva, LH","270","1989","10","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Parque Estadual Mata dos Godoy","Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"237","2020-11-12 16:59:15-03","UEL","FUEL","20150","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Francisco das Chagas e Silva; Soares-Silva, LH","1801","1994","11","27","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"P.E. Mata dos Godoy, estrada de acesso, estrada de acesso E. Mata dos Godoy","Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"238","2020-11-12 16:59:15-03","UEL","FUEL","8855","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Soares-Silva, LH","270","1989","10","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Pq. Estadual Mata dos Godoy","Tracheophyta","Fabales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"239","2020-11-12 16:59:15-03","UEL","FUEL","25722","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Pavão, OC","s.n.","1998","11","06","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"240","2020-11-12 16:59:15-03","UEL","FUEL","36750","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Carpanezzi, AA","2011",NA,NA,"Carpanezzi, AA; et al.","200","2000","05","26","Brasil","Paraná","Pato Branco","-52.6706008911133","-26.2285995483398",NA,NA,NA,NA,NA,NA,"Sitio do Rodrigo Bertol","Tracheophyta","Fabales",NA,NA,NA,"26000","auto",NA,NA,NA,NA,NA,NA
"241","2020-11-12 16:59:15-03","UEL","FUEL","30829","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Fadelli, L; et al.","212","2000","05","26","Brasil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Fazenda Congonhas","Tracheophyta","Fabales",NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA,NA
"242","2020-11-12 16:59:15-03","UEL","FUEL","36431","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Ferreira, JA; et al.","s.n.","2001","04","17","Brasil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Fazenda Congonhas","Tracheophyta","Fabales",NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA,NA
"243","2020-11-12 16:59:15-03","UEL","FUEL","31086","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Ferreira, JA; Francisco, EM","s.n.","2000","03","21","Brasil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Fazenda Congonhas","Tracheophyta","Fabales",NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA,NA
"244","2020-11-12 16:59:15-03","UEL","FUEL","71","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Hatschbach, G","18060","1967","12","07","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Curiola","Tracheophyta","Fabales",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"245","2020-11-12 16:59:15-03","UEL","FUEL","40987","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Barneby, R","1999",NA,NA,"Silva, JM; Abe, LM","2323","1998","04","09","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Toca Feia","Tracheophyta","Fabales",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"246","2020-11-12 16:59:15-03","UEL","FUEL","41403","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Francisco, EM","16","1999","12","14","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"Fazenda Conquista","Tracheophyta","Fabales",NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA
"247","2020-11-12 16:59:15-03","UEL","FUEL","771","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Hatschbach, G","17789","1967","11","08","Brasil","Paraná","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA
"248","2020-11-12 16:59:15-03","UEL","FUEL","11380","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Rossetto, EFS","2011","05",NA,"Francisco das Chagas e Silva","s.n.","1990","12","17","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"Fazenda Bom Sucesso","Tracheophyta","Fabales",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"249","2020-11-12 16:59:15-03","UEL","FUEL","37021","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes",NA,"2011",NA,NA,"Carpanezzi, AA; et al.","195","2000","05","31","Brasil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"250","2020-11-12 16:59:15-03","UEL","FUEL","32139","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Smith, SF","2003","10",NA,"Kegler, A","427","1999","12","02","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"Caravagio - 3ª Légua, orla do capoeirão","Tracheophyta","Fabales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"251","2020-11-12 16:59:15-03","UEL","FUEL","7203","PreservedSpecimen","Plantae","Leguminosae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Tamashiro, JY","1999",NA,NA,"Gonçalves, C; et al.","12","1989","07","13","Brasil","São Paulo","Araçatuba","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,NA,NA,"Beira da estrada do Traitu","Tracheophyta","Fabales",NA,NA,NA,"59490","auto",NA,NA,NA,NA,NA,NA
"252","2019-11-01 14:58:22-03","UnB","UB","128669","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","Barneby, R","1999",NA,NA,"Silva, JM","2323","1998","04","09","Brasil","Paraná ","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Toca feia","Dicotyledoneae",NA,"Southern America",NA,"Árvore 8m.; Floresta degradada.","37352","auto",NA,NA,NA,NA,NA,NA
"253","2019-10-03 10:03:37-03","UFSCar","SORO","6231","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W. Grimes","V.C. Souza","2012","02","16","Carpanezzi, A.A.; Úrio, C.R.","200","2000","06","01","Brasil","Paraná","Pato Branco","-52.6706008911133","-26.2285995483398",NA,NA,NA,NA,NA,NA,"Coleta feita 300m antes do portão do Sítio de Rodrigo Bertol, à esquerda vindo da cidade, beira de estrada. Memória: VSR = Vajão Sítio Rodrigo. Floresta Ombrófila Mista. 600m.",NA,NA,NA,NA,"Árvore jovem, 6m de altura, solo litólico de basalto.","26000","auto",NA,NA,NA,NA,NA,NA
"254","2020-08-20 14:55:55-03","UFSC","FLOR","6439","PreservedSpecimen","Plantae","Fabaceae","Albizia","edwallii","Albizia edwallii","(Hoehne) Barneby & J.W.Grimes","Garcia, F.C.P.","2003","02","24","Klein, R.M.; Bresolin, A.","7983","1968","11","20","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0006439",NA,"Morro Costa da Lagoa, Ilha de Santa Catarina.",NA,"Fabales",NA,NA,"arbusto, flor branca, 2m altura. FIC (Legu): 109-13. Paratypus. Paratypus de Albizia austrobrasilica","27000","auto",NA,"Paratypus",NA,NA,NA,NA
