"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"282","2021-03-04 15:43:29-03","IF","SPSF","29110","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile",NA,"G. Hatschbach","65639","1996","11","17","América do Sul","Brasil","MT","Vila Bela da Santissima Trindade","mata ciliar","-59.9505996704102","-15.0080995559692",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"149105","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"283","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Pohl, JBE","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat in prov. Goyazensis",NA,NA,NA,NA,NA,NA,"P06P1N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","A. St.-Hil.","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat in prov. Goyazensis",NA,NA,NA,NA,NA,NA,"P06P1N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in prov. Goyazensis",NA,NA,NA,NA,NA,NA,"P06P1N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Riedel, L","1105",NA,NA,NA,"Southern America","Brazil",NA,NA,"in campis siccis petrosisque distr. Cujabensis",NA,NA,NA,NA,"Florebat Augusto. Pl. Oreas",NA,"P06P1N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Habitat in prov. Goyazensis",NA,NA,NA,NA,NA,NA,"P06P1N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pohlianum","Aspidosperma pohlianum","Müll.Arg.","Pohl, JBE","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat in prov. Goyazensi, ad viam a Brejào ad Rio Bonaventura et ad Lavrinhas",NA,NA,NA,NA,"Pl. Oreas",NA,"P06P1N0014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pohlianum","Aspidosperma pohlianum","Müll.Arg.","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in prov. Goyazensi, ad viam a Brejào ad Rio Bonaventura et ad Lavrinhas",NA,NA,NA,NA,"Pl. Oreas",NA,"P06P1N0014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","168","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell.-Arg.","Marimon B.S. , Neto J.P.; Lima H.S.","BS570","2000","08","07",NA,"Brasil","Mato Grosso","Cocalinho","Fazenda Tracajá.","-51.08","-13.04",NA,NA,"Casca com estrias e fissuras. Látex vermelho. Comum. [HABITAT=Cerrado s.s.]",NA,NA,"Marimon B.S.",NA,NA,"2000","08",NA,NA,NA,"-51.08","-13.04",NA,NA,NA,NA
"291","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","169","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell.-Arg.",NA,"ES37","1997","07","05",NA,"Brasil","Mato Grosso",NA,"Margem estrada cachoeira/córrego seco km 04.",NA,NA,NA,NA,"Ocasional.[HABITAT=Cerrado]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","6556","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell.-Arg.","Marimon B.S. , Lima H.S.; Jancoski H.; Franczak D.D.; Stefanello D.; Lagos M.C.C.","BS900","2004","07","31",NA,"Brasil","Mato Grosso","Novo Santo Antônio","Parque Estadual do Araguaia, próximo ao Lago Sucupira.","-50.92","-12.31",NA,NA,"Ocasional. Casca suberosa, amarelada e com sulcos. Látex vermelho-sague.[HABITAT=Cerrado s.s. ]",NA,NA,"Marimon B.S.",NA,NA,"2004","07",NA,NA,NA,"-50.92","-12.31",NA,NA,NA,NA
"293","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","4726","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell.-Arg.","Marimon B.S. , Franczak D.D.; Lima H.S.","BS698","2003","10","07",NA,"Brasil","Mato Grosso","Ribeirão Cascalheira","Fazenda Marruá.","-51.11","-12.77",NA,NA,"Casca suberosa com sulcos. Látex vermelho. [HABITAT=Cerrado s.s. ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.11","-12.77",NA,NA,NA,NA
"294","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","5034","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell.-Arg.",NA,"339","2001","07","02",NA,"Brasil","Mato Grosso","Cocalinho","Fazenda Volpec.","-50.9","-12.95","228",NA,"Látex avermelhado. [HABITAT=Cerrado s.s.]",NA,NA,NA,"228",NA,NA,NA,NA,NA,NA,"-50.90","-12.95",NA,NA,NA,NA
"295","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","5136","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell.-Arg.",NA,"266","2001","07","01",NA,"Brasil","Mato Grosso","Cocalinho","Fazenda Tracajá.","-51.02","-13.1",NA,NA,"Látex branco. Com inflorescência. Exala odor agradável.[HABITAT=Campo de Murundu]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.02","-13.10",NA,NA,NA,NA
"296","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","5215","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell.-Arg.",NA,"298","2001","07","01",NA,"Brasil","Mato Grosso","Cocalinho","Fazenda Tracajá.","-51.07","-13.03","234",NA,"Látex avermelhado. [HABITAT=Cerrado s.s. ]",NA,NA,NA,"234",NA,NA,NA,NA,NA,NA,"-51.07","-13.03",NA,NA,NA,NA
"297","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","170","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell.-Arg.","Marimon B.S. , Neto J.P.; Lima H.S.","BS492","2000","06","25",NA,"Brasil","Mato Grosso","Cocalinho","Fazenda Volpec.","-50.9","-12.95",NA,NA,"Com botões florais. Látex cor de caramelo. Alto interflúvio.[HABITAT=Cerrado s.s.]",NA,NA,"Lima E.S.",NA,NA,"2000","07",NA,NA,NA,"-50.90","-12.95",NA,NA,NA,NA
"298","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","167","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell.-Arg.",NA,"ES366","1999","09","07",NA,"Brasil","Mato Grosso","Nova Xavantina","Fazenda da Serra. Córrego Lagedo. Comunidade Cachoeira.","-52.43","-14.53",NA,NA,"Látex avermelhado.[HABITAT=Cerrado]",NA,NA,"Lima E.S.",NA,NA,NA,NA,NA,NA,NA,"-52.43","-14.53",NA,NA,NA,NA
"299","2020-12-21 10:14:38-03","UNEMAT","NX-FANEROGAMAS","173","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Muell-Arg .",NA,"EI7","1999","06","07",NA,"Brasil","Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha do Carvoeiro.","-52.353099822998","-14.6732997894287",NA,NA,"Casca suberosa com sulcos profundos. Látex vermelho. [HABITAT=Cerrado s.s. ]",NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"300","2021-02-17 16:46:36-03","UNESP-IS","HISA","427","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.",NA,"82","1985","11","06",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda Santa Maria","-51.419167","-20.367778",NA,NA,"Árvore, ca 30-40 m.Caule ca de 1 m de diâmetro, suberoso, sulcado.Pilosidade ferrugíneo-amarelada nas partes jovens.Frutos imaturos.",NA,NA,"Marcondes,W.F",NA,NA,NA,NA,NA,NA,NA,"51W25'09","20S22'04","Magnoliopsida",NA,NA,NA
"301","2020-11-26 09:59:45-03","IBt","SP","39518","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Hashimoto, G","711","1949","07","28",NA,"Brasil","Goiás","Goiás",NA,"-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,"Marcondes Ferreira, W",NA,NA,"1989","09",NA,"63502","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-21 09:58:36-03","IBt","SP","155393","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Hartmann, T","269","1963","09",NA,NA,"Brasil","Mato Grosso","General Carneiro","Meruri","-52.755298614502","-15.7108001708984",NA,NA,NA,NA,NA,"Marcondes Ferreira, W",NA,NA,"1989","09",NA,"121893","auto",NA,NA,NA,NA,NA,NA
"303","2019-11-21 09:58:36-03","IBt","SP","224626","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","nobile","Aspidosperma nobile","Müll.Arg.","Marcondes Ferreira, W; et al.","82","1985","11","06",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda Santa Maria","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,NA,"Marcondes Ferreira, W",NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA
