"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"162","2019-12-19 08:15:32-03","FPS","FPS","2676","MachineObservation","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Schwirkowski, P.","Schwirkowski, P.","2014","11","14","Brasil","Santa Catarina","São Bento do Sul","-49.370473","-26.27829","-49.370473","-26.27829","FPS02676,SAMES07436,MBM410280,FURB52207","FPS02676_v01 FPS02676_v02 FPS02676_v03 FPS02676_v04 FPS02676_v05 FPS02676_v06 FPS02676_v07 FPS02676_v08 FPS02676_v09 FPS02676_v10 FPS02676_v11 FURB52207 MBM410280","2104","2016","11","14","Serra Alta. Estrada de ferro, próximo à Rua José Augustin",NA,NA,"<ll>dwc_commonname:</ll> Capororoca, pau-de-cangalha, orelha-de-gato, pau-de-cangalha, congonha, maria-mole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 52207, MBM 410280, SAMES 7436","voucher",NA,NA
"163","2019-08-27 13:28:51-03","IAP","PACA-AGP","115801","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","cf. tenuifolia","Symplocos cf. tenuifolia","Brand","Sobral, M.","Korte & Kniess","2009","11","08","Brasil","SC","Alfredo Wagner","-49.5","-27.63","49°30'00,00W","27°37'48,00S","PACA115801",NA,"300","2010","01","25",NA,"635","635","Florística IFFSC p309; estádio suces.: inicial; altura: 4m Habitat: interior do fragmento Hábito: arvoreta Ecossistema: floresta ombrófila densa",NA,NA,NA,"Magnoliophyta","Ebenales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"164","2020-02-27 16:44:26-03","UFSC","CTBS","983","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Scipioni, M.C.","Santos, Vanderlei dos (Guga)","2013","09","17","Brasil&nf;Brasil","Santa Catarina","Santa Cecília",NA,NA,NA,NA,NA,NA,"61","2013","09","28","Fazenda Santa Cecília.",NA,NA,"Ponto P. 17 do Relatório",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-24 17:10:04-03","UFES","SAMES","7436","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Schwirkowski,P.","Schwirkowski,P.","2016","11","14","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354","-493705556.0","-262783334.0","SAMES07436",NA,"2104","2016","11","14","Estrada de ferro; próximo à Rua José Augustin","860","860","Flores esverdeadas Habitat: Floresta Ombrófila Mista Habito: Árvore",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"166","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050521","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","G. Hatschbach","J. Cordeiro; A. Souza","1987","1","29","Brazil","Parana",NA,"-48.8167","-25.4667",NA,NA,NA,NA,"411",NA,NA,NA,"Barro Branco (Mun. Morretes).",NA,NA,"Arbusto 1.80 m, Frutos imaturos.",NA,NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"167","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050522","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","G. Hatschbach","G. Hatschbach; J. Cordeiro","1986","11","26","Brazil","Parana",NA,"-49.1333","-25.1833",NA,NA,NA,NA,"50814",NA,NA,NA,"Col. Joao XXIII (Mun. Bocaiuva do Sul).",NA,NA,"Arvore 6 m; petalas verde palido, anteras alvas.",NA,NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 14:46:19-03","UFJF","CESJ","70470","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","M. Sobral","A. Korte; A. Kruger","2009","11","08","Brasil","Santa Catarina","Alfredo Wagner","-49.5","-27.63","-49.5","-27.63","CESJ070470",NA,"300","2010","01","25",NA,"635","635","Florística IFFSC p309. Floresta Ombrófila Densa. Estádio sucessional incial. Arvoreta de 4m alt., no interior do fragmento.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 14:46:19-03","UFJF","CESJ","9834","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M. Aranha Filho","L. Krieger","1970","12","28","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"CESJ009834",NA,"CESJ9834","2010","05",NA,NA,NA,NA,"Árvore pequena, frutos novos.","América do Sul",NA,NA,"Angiosperma",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"170","2019-11-21 14:46:19-03","UFJF","CESJ","53017","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"L. Roth","1964","07",NA,"Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"CESJ053017",NA,"s.n.",NA,NA,NA,"BR 3, Km 425",NA,NA,"No capão.","América do Sul",NA,NA,"Angiosperma",NA,NA,"29211","auto",NA,NA,NA,NA,NA
"171","2019-11-21 14:46:19-03","UFJF","CESJ","45638","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M. Aranha Filho","O.S. Ribas; C.B. Poliquesi; E. Barbosa; J.Bordin; P.Steiner","2004","02","14","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"CESJ045638",NA,"5888","2010","05",NA,"Sítio Santa Bárbara",NA,NA,"Arvoreta, 4m, fruto imaturo. Floresta atlântica com influência da floresta ombrófila mista.","América do Sul",NA,NA,"Angiosperma",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"172","2019-11-21 14:46:19-03","UFJF","CESJ","11387","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M. Aranha Filho","L. Krieger","1971","12","24","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"CESJ011387",NA,"CESJ11387","2010","05",NA,NA,NA,NA,"Na beira da mata, arbusto alto, frutos novos.","América do Sul",NA,NA,"Angiosperma",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"173","2019-11-21 14:46:19-03","UFJF","CESJ","30699","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M. Aranha Filho","V.F. Kinupp","1997","02","10","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"CESJ030699",NA,"257","2010","05",NA,"Canyon Guartelá",NA,NA,"Arvoreta 5,0m alt; frutos imaturos verdes e maduros roxos. Borda da mata ciliar.","América do Sul",NA,NA,"Angiosperma",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"174","2019-11-21 14:46:19-03","UFJF","CESJ","62249","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","D.A.Estevan","D.A.Estevan; et al.","2002","10","31","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"CESJ062249",NA,"220","2004",NA,NA,"Sítio Pinheiro",NA,NA,"Floresta Ombrófila Mista - de Araucária. Árvore, 5,0m alt; corola amarelo-esverdeada. Beira da mata.","América do Sul",NA,NA,"Angiosperma",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"175","2019-11-21 14:46:19-03","UFJF","CESJ","43582","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","J.L.M. Aranha Filho","V.C. Souza; C.M. Sakuragui; C.A.M.Scaramuzza; B.G.Fina; G.S.Rolim; M.T.Shimabukuro","1993","02","18","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"CESJ043582",NA,"2358","2004","04",NA,"Fazenda Ibiti-RIPASA",NA,NA,"Árvore 4m alt., frutos imaturos verdes. Beira de mata.","América do Sul",NA,NA,"Angiosperma",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"176","2021-04-07 11:48:59-03","UFMS","CGMS","78447","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"G. Hatschbach","1971","07","18","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"CGMS1111458",NA,"26859",NA,NA,NA,"Serra São Luis.",NA,NA,"Frutos negros. Habitat: Capão. Habito: Arvoreta, 5 m de altura.",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"177","2021-04-07 11:48:59-03","UFMS","CGMS","49248","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","G. Hatschbach","O.S. Ribas; C.B. Poliquesi; E. Barbosa; P. Steiner; J. Bordin","2004","02","14","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"CGMS1079190",NA,"5888","2004",NA,NA,"Sítio Santa Bárbara.",NA,NA,"Fruto imaturo. Habitat: Floresta atlântica com influência da floresta ombrófila mista. Habito: Arvoreta. 4,00m de altura.",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"178","2021-04-07 11:48:59-03","UFMS","CGMS","23701","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"V.F. Kinupp; M.R.C. Paiva; J. Alves","1996","12","13","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"CGMS1053109",NA,"104",NA,NA,NA,"Estrada p/ município de Reserva.",NA,NA,"Fruto imaturo cilindrico. Pilosidades nas folhas e ramos.",NA,NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA
"179","2019-08-20 10:27:12-03","UNICAMP","UEC","151397","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Torres, RB","Torres, RB; Figueiredo, N; Oliveira, AR","1986","11","26","Brazil","São Paulo","Angatuba","-48.5885","-23.711164","-48.5885","-23.711164",NA,NA,"125","1988",NA,NA,"Estação Ecológica de Angatuba. Mata Secundária.",NA,NA,"Árvore 5 m. Perto da cachoeira. Frutos jovens verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:42:16-03","UNICAMP","UEC","1326","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Shepherd, GJ; Andrade, JB","1977","11","05","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"6137","2005","06",NA,"Estrada entre Ponta Grossa e Itararé, km 203","1100","1100","árvore de 6m. Flores esverdeadas.; Beira de Mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:42:16-03","UNICAMP","UEC","14988","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Hatschbach, G","1977","11","07","Brazil","Paraná","S. José dos Pinhaes",NA,NA,NA,NA,NA,NA,"40298","2005","06",NA,"Contenda",NA,NA,"árvore de 10m. Flor esverdeada.; Mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:42:16-03","UNICAMP","UEC","156582","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Sobral, M","Dreveck, S; Carneiro, FE","2009","11","05","Brazil","Santa Catarina","Balnéario Barra do Sul","-48.69","-26.46","-48.69","-26.46","UEC054391","UEC054391","1224","2010","01","25","Próximo a Mineração Nilso e Veiga do Sul, Entorno do fragmento.","20","20","Florística IFFSC 659 (arbusto); Altura: 2,5 m; Hábito: arbustiva. Cor/flor: botão floral branco.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:42:16-03","UNICAMP","UEC","156588","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Gasper, AL","Korte, A; Kniess, A","2009","12","01","Brazil","Santa Catarina","Alfredo Wagner","-49.321111","-27.631389","-49.321111","-27.631389","UEC054403","UEC054403","1271","2010","01","25","Rio das Demoras, Floresta Ombrófila Mista. Interior do fragmento.","942","942","Fito IFFSC 311/S/55; Estádio Suce.: médio de regeneração; Altura: 13 m; Hábito: arbórea.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:42:16-03","UNICAMP","UEC","156589","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Sobral, M","Verdi, M; Klettenberg, DH; Klemz, G","2009","11","03","Brazil","Santa Catarina","Criciúma","-49.409167","-28.709167","-49.409167","-28.709167","UEC054405","UEC054405","2934","2010","01","25","Bairro Universitário (Próx. a Unesc), Floresta Ombrófila Densa. Interior do fragmento.","50","50","Fito IFFSC 41/O/32; Estádio Suce.: médio de regeneração; Altura: 6 m; Hábito: arbórea. Cor/flor: botão verde.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:42:16-03","UNICAMP","UEC","156590","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Oliveira, AA","Stival-Santos, A; Legal, E; Silveira, S","2009","10","15","Brazil","Santa Catarina","Gaspar","-48.960278","-26.999444","-48.960278","-26.999444","UEC054407","UEC054407","1034","2010","01","25","Gasparinho-aos fundos da capela S. Antônio, Floresta Ombrófila Densa. Comum no interior do fragmento.","92","92","Florística IFFSC 638 (arvoreta); Estádio Suce.: médio de regeneração; Altura: 6 m; Hábito: arvoreta.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-02-18 09:36:28-03","UNICAMP","UEC","97910","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Souza, VC","Torezan, JMD; Rodrigues, RR; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","1997","12","13","Brazil","São Paulo","Apiaí","-50.333333","-24.45","-50.333333","-24.45",NA,NA,"600","1998","01",NA,"Estrada para Pinhalzinho/Apiaí, 11km de",NA,NA,"fruto, Árvore com 3m, frutos imaturos verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:42:16-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Fritsch, PW; Aranha, JLM; Delprete, PG","2005",NA,NA,"Brazil","Paraná","Jaguariaíva","-49","-24","-49","-24",NA,NA,"1822","2007",NA,NA,"Jaguariaíva State Park, Coordinates are for the visitors center","805","805","Cerrado vegetation among granite. Shrub to small tree. Locally abundant near the edge of the canyon of the Rio Jaguariaíva among Pinus and grasses, in dry sand, between the parking lot and the river",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-08-20 10:27:12-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Fritsch, PW; Aranha, JLM","2005",NA,NA,"Brazil","Paraná","Curitiba","-43","-19","-43","-19",NA,NA,"1803","2007",NA,NA,"Ca. 300 m from the Centro de Ciências Florestais e da Madeira, UFPR (Univ. Federal do Paraná). 20 m off the road to the Centro","692","692","Araucaria forest. Tree 3 m tall; sparsely branched, branches spreading at ca. 90. Growing along small trail in partial shade",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-08-20 10:27:12-03","UNICAMP","UEC","98111","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Souza, VC","Elias, SI; Souza, VC; Silva, MMR; Rodrigues, RR; Amador, DB; Freitas, FO","1997","12","18","Brazil","Paraná","Sengés","-49.404167","-24.225","-49.404167","-24.225",NA,NA,"303","1997","12",NA,"Fazenda Pisa-Papel e Celulose, Poço do E",NA,NA,"fruto, Arvoreta 3,5m. Frutos imaturos verdes. Floresta higrófila, interior de mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-08-20 10:27:12-03","UNICAMP","UEC","98116","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Freitas, FO","Chung, F; Souza, VC; Rodrigues, RR; Tamashiro, JY; Matos, J; Schmidt, M; Gandara, F","1997","12","18","Brazil","Paraná","Sengés","-49.404167","-24.225","-49.404167","-24.225",NA,NA,"218","1998","01",NA,"Fazenda Pisa-Papel e celulose.",NA,NA,"fruto, Arvoreta 2,5m, frutos imaturos verdes. Floresta higróflila, mata de brejo.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-08-20 10:27:12-03","UNICAMP","UEC",NA,"S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Fritsch, PW; Barbosa, E; Aranha, JLM","2005",NA,NA,"Brazil","Paraná","Piraquara","-49","-25","-49","-25",NA,NA,"1813","2007",NA,NA,"Serra do Mar, Along road to Morro Canal, ca. 8 km from BR-277 (the turnoff from BR-277 is ca. 500 m before the Polícia Rodoviária Federal)","964","964","Tree 5 m tall; buds greenish white. Occasional in Araucaria forest, clay soil",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-08-20 10:27:12-03","UNICAMP","UEC","98123","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Souza, VC","Elias, SI; Souza, VC; Silva, MMR; Rodrigues, RR; Amador, DB; Freitas, FO","1997","12","15","Brazil","São Paulo","Bom Sucesso de Itararé","-49.259722","-24.270556","-49.259722","-24.270556",NA,NA,"162","1997","12",NA,"Estrada de Bom Sucesso do Itararé a 2km",NA,NA,"fruto, Arvoreta 4m. Frutos verdes imaturos. Floresta Ombrófila Mista, borda da mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-08-20 10:27:12-03","UNICAMP","UEC","198604","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Torres, RB","Torres, RB; Figueiredo, N; Oliveira, AR","1986","11","26","Brazil","São Paulo","Angatuba","-48.5885","-23.711164","-48.5885","-23.711164","UEC150254","UEC150254","125","1988",NA,NA,"Estação Ecológica de Angatuba. Mata Secundária.",NA,NA,"Árvore 5 m. Perto da cachoeira. Frutos jovens verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-08-20 10:27:12-03","UNICAMP","UEC","7800","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Tamashiro, JY","Leitão Filho, HF; Martins, FR; Tamashiro, JY","1981","12","03","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"UEC151968","UEC151968","1586","1982","07",NA,"Fazenda Chiqueirão",NA,NA,"flor, Árvore de 6m, a beira da mata. Flores creme-esverdeadas.",NA,NA,NA,"Magnoliopsida",NA,NA,"23696","auto",NA,NA,NA,NA,NA
"195","2019-08-20 10:27:12-03","UNICAMP","UEC","26150","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Tamashiro, JY","Leitão Filho, HF; Martins, FR; Tamashiro, JY","1981","12","03","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"1586","1982","07",NA,"Fazenda Chiqueirão",NA,NA,"flor, Árvore de 6m, a beira da mata. Flores creme-esverdeadas.",NA,NA,NA,"Magnoliopsida",NA,NA,"23696","auto",NA,NA,NA,NA,NA
"196","2021-03-01 16:42:16-03","UNICAMP","UEC","14987","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Hatschbach, G","1978","01","03","Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"40722","2005","06",NA,"Retiro Grande",NA,NA,"Pequena árvore da Mata Secundária.",NA,NA,NA,"Magnoliopsida",NA,NA,"53742","auto",NA,NA,NA,NA,NA
"197","2019-08-20 10:27:12-03","UNICAMP","UEC","56843","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Bidá, A","Nicolack, V","1989","12","15","Brazil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"110","1990",NA,NA,"Campestre",NA,NA,"flor, Arvoreta 4m, frondosa, flores verde-pálido. Pequeno capão.",NA,NA,NA,"Magnoliopsida",NA,NA,"13536","auto",NA,NA,NA,NA,NA
"198","2019-08-20 10:27:12-03","UNICAMP","UEC","14971","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G","Hatschbach, G","1972","11","19","Brazil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"30714","1977",NA,NA,"Passo da Galinha",NA,NA,"flor, Arvoreta flor esverdeada, mata.",NA,NA,NA,"Magnoliopsida",NA,NA,"33284","auto",NA,NA,NA,NA,NA
"199","2019-08-20 10:27:12-03","UNICAMP","UEC","14985","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G","Carvalho, P","1972","10","31","Brazil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"84",NA,NA,NA,"Fazenda Aleixo",NA,NA,"flor",NA,NA,NA,"Magnoliopsida",NA,NA,"47271","auto",NA,NA,NA,NA,NA
"200","2019-08-20 10:27:12-03","UNICAMP","UEC","14970","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G","Hatschbach, G","1977","03","10","Brazil","Paraná","Ivaí","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,"39788","1977","02",NA,NA,NA,NA,"vegetativo, Árvore 6m, frutos pretos. Faxinal.",NA,NA,NA,"Magnoliopsida",NA,NA,"21096","auto",NA,NA,NA,NA,NA
"201","2019-08-20 10:27:12-03","UNICAMP","UEC","145660","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Dunaiski Junior, A; DC, A","1992",NA,NA,"Brazil","Paraná","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"303","2007",NA,NA,"Passo Amarelo",NA,NA,"Arbusto de 3 m, flores verdes. Erval",NA,NA,NA,"Magnoliopsida",NA,NA,"20385","auto",NA,NA,NA,NA,NA
"202","2021-03-01 16:42:16-03","UNICAMP","UEC","14986","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Hatschbach, G","1976","12","18","Brazil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"39198","2005","05",NA,"Joaquim Murtinho",NA,NA,"Arvoreta 4m alt. Flor esverdeada.; Orla da mata da borda dos peraus.",NA,NA,NA,"Magnoliopsida",NA,NA,"37171","auto",NA,NA,NA,NA,NA
"203","2019-08-20 10:27:12-03","UNICAMP","UEC","145664","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Imaguire, N","1971","10","03","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"2775","2007",NA,NA,"Fazenda Experimental de Agronomia",NA,NA,"Árvore da orla do capão, 6 m, com frutos. Freqüente",NA,NA,NA,"Magnoliopsida",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"204","2019-08-20 10:27:12-03","UNICAMP","UEC","103734","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Kinupp, VF; Capelari, A","1996","12","13","Brazil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"104",NA,NA,NA,"Estrada para o Município de Reserva",NA,NA,"vegetativo, Árvore 6 a 7m, frutos imaturos cilíndricos, pilosidades nas folhas e ramos novos. Mata ciliar.",NA,NA,NA,"Magnoliopsida",NA,NA,"43627","auto",NA,NA,NA,NA,NA
"205","2019-08-20 10:27:12-03","UNICAMP","UEC","103733","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Vieira, AOS","Cardoso, CMV","1994","11","04","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"s.n.","1998","06",NA,"Canyon Guartelá",NA,NA,"flor, Arboreo 4m; flores verde-pálidas; odor suave; frutos verdes; caule liso; visitadas por vespas e infestadas por galhas.",NA,NA,NA,"Magnoliopsida",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"206","2021-04-01 14:00:33-03","UNICAMP","UEC","103733","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha, JLM","Cardoso, CMV; et al.","1994","11","04","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"s.n.","2005","06",NA,"Canyon Guartelá",NA,NA,"Arboreo 4m; flores verdes-palidas; odor suave; frutos verdes; caule liso; visitadas por vespas e infestada por galhos",NA,NA,NA,"Magnoliopsida",NA,NA,"56988","auto",NA,NA,NA,NA,NA
