"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber","sex"
"246","2021-02-08 12:52:18-03","UFRGS","ICN","066432","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Colla, FB","Brack, P","1985","09","23","Brasil","RS","Encruzilhada do Sul","Amaral Ferrador","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,"ICN00040361",NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,"2012","12","11",NA,"62084","auto",NA,NA,NA,NA
"247","2021-02-08 12:52:18-03","UFRGS","ICN","170155","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Grings, M","Grings, M; B Setubal, R; Mello, AS","2009","01","23","Brasil","RS","Porto Alegre","Morro São Pedro Econsciência","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"erva terrícola florescendo; em interior de floresta","ICN00040365",NA,"Monocotyledon",NA,"1412","América do Sul",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"248","2021-02-08 12:52:18-03","UFRGS","ICN","179159","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Santos-Junior, R","Santos-Junior, R","2013",NA,NA,"Brasil","SC","Orleans","Chapadão","-49.383056","-28.199722","-49.383056","-28.199722","500","500","Coleta de estudo fitossociológico, referente ao mestrado do coletor.; Erva. Poucos indivíduos; Fragmento de floresta secundária em estádio sucessional médio-avançado","ICN00040369",NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-08 12:52:18-03","UFRGS","ICN","182524","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Colla, FB","Seger, GDS","2013","03","12","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA - SFP)","-50.395833","-29.410556","-50.395833","-29.410556",NA,NA,"Terrestre, flores de coloração verde a amarela-pálida e frutos verdes fechados; Interior de floresta nativa","ICN00040358",NA,"Monocotyledon",NA,"774","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:52:18-03","UFRGS","ICN","195334","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","R.; Santos-Jr.","Rabuske, C; Santos-Jr, R; Llanos, FH","2017","05","20","Brasil","SC","Jaguaruna","Baln. Arroio Corrente.","-49.049167","-28.7","-49.049167","-28.7",NA,NA,"Erva com flores branco-esvrd. Frequente no sub-bosque florestal.; Interior de fragmento florestal remanescente de mata arenosa.","ICN00040366",NA,"Monocotyledon",NA,"255","América do Sul",NA,NA,NA,"2017","05","20",NA,NA,NA,NA,NA,NA,NA
"251","2021-04-05 12:36:29-03","UNIVASF","HVASF","1627","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","L.P. Félix","J.A. Siqueira Filho","2003","08","01","Brasil","Alagoas","Ibateguara","USGA, Engenho Coimbra, Cerrado da Burra","-35.843305","-8.990277","-35.843305","-8.990277","481","481","Erva saxícola, folhas suculentas atingindo 58cm comp., cerosidade brilhosa na face abaxial, delicadas. Inflorescência com 19cm alt., flores alvas com detalhes alaranjados.","HVASF001627",NA,NA,NA,"1384","América do Sul",NA,NA,NA,"2003","08","01",NA,NA,NA,NA,NA,NA,"U"
"252","2019-11-21 10:13:33-03","IBt","SP","27064","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Tamandaré, F",NA,NA,NA,"Desconhecido",NA,NA,"Sem notas de localidade",NA,NA,NA,NA,NA,NA,NA,"SP019956",NA,NA,NA,"s.n.",NA,NA,NA,NA,"1994","03","10",NA,NA,NA,NA,NA,NA,NA
"253","2019-11-21 10:13:33-03","IBt","SP","406575","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Rodrigues, VT","Rodrigues, VT; Vinhos, F","2007","04",NA,"Brasil","São Paulo","Mogi das Cruzes",NA,"-46.194742","-23.485281","-46.194742","-23.485281","941","941",NA,NA,NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-21 10:13:33-03","IBt","SP","487931","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Shirasuna, RT","Aragaki, S; Nicolau, SA; Fortes, EP","2013","01","15","Brasil","São Paulo","Guarulhos","Estrada do Cabuçu, Sítio Sr. José Aparecido","-46.550111","-23.415472","-46.550111","-23.415472","700","700",NA,NA,NA,NA,NA,"1309",NA,NA,NA,NA,"2013","01","15",NA,NA,NA,NA,NA,NA,NA
"255","2019-11-21 10:13:33-03","IBt","SP","474297","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Vieira, TL","Vieira, TL","2014","06","25","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Porção oeste da serra, depois das antenas","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"207",NA,NA,NA,NA,"2014","09",NA,NA,"13809","auto",NA,NA,NA,NA
"256","2019-11-21 10:13:33-03","IBt","SP","25497","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Spannagel, C","1927","08",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"SP019955",NA,NA,NA,"227",NA,NA,NA,NA,"1994","03","10",NA,"36524","auto",NA,NA,NA,NA
"257","2019-11-21 10:13:33-03","IBt","SP","195477","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Custodio Filho, A","1983","12","28","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2090",NA,NA,NA,NA,"1994","03","16",NA,"19656","auto",NA,NA,NA,NA
"258","2019-11-21 10:13:33-03","IBt","SP","192279","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Cerati, TM; Custodio Filho, A","1983","07","08","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56",NA,NA,NA,NA,"1994","03","16",NA,"19656","auto",NA,NA,NA,NA
"259","2019-11-21 10:13:33-03","IBt","SP","40473","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Hashimoto, G","1938","10","22","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47",NA,NA,NA,NA,"1994","03","11",NA,"21048","auto",NA,NA,NA,NA
"260","2019-11-21 10:13:33-03","IBt","SP","53412","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Eugenio Leite, J","1945","12",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3807",NA,NA,NA,NA,"1994","03","10",NA,"21048","auto",NA,NA,NA,NA
"261","2019-11-21 10:13:33-03","IBt","SP","276465","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Martuscelli, P","Martuscelli, P","1985","05","19","Brasil","São Paulo","Miracatu","Sítio Irapuã, Km 348,5 da BR 116","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"130",NA,NA,NA,NA,"1985",NA,NA,NA,"43974","auto",NA,NA,NA,NA
"262","2019-11-21 10:13:33-03","IBt","SP","168066","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Handro, O","1975","05","10","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, linha férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP020085","SP020085",NA,NA,"2275",NA,NA,NA,NA,"2002","09","24",NA,"27258","auto",NA,NA,NA,NA
"263","2019-11-21 10:13:33-03","IBt","SP","27060","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Usteri, A","1907","03","17","Brasil","São Paulo","São Paulo","Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"1994","03","10",NA,"53584","auto",NA,NA,NA,NA
"264","2019-11-21 10:13:33-03","IBt","SP","25219","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Hoehne, FC","1930","02","25","Brasil","São Paulo","São Paulo","Jardim Botânico, Nativa","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"1980","08","08",NA,"53584","auto",NA,NA,NA,NA
"265","2019-11-21 10:13:33-03","IBt","SP","441506","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Shirasuna, RT","Shirasuna, RT","2008","07","02","Brasil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1488",NA,NA,NA,NA,"2008","07","02",NA,"53584","auto",NA,NA,NA,NA
"266","2019-11-21 10:13:33-03","IBt","SP","9714","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Gehrt, A","1924","05","08","Brasil","São Paulo","São Paulo","Mata do Governo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"1980","08","08",NA,"53584","auto",NA,NA,NA,NA
"267","2019-11-21 10:13:33-03","IBt","SP","5469","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Barros, F","Hoehne, FC","1921","04","21","Brasil","São Paulo","São Paulo","Morro do Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"1994","03","10",NA,"53584","auto",NA,NA,NA,NA
"268","2019-11-21 10:13:34-03","IBt","SP","27061","S","Plantae","Orchidaceae","Microstylis","quadrangularis","Microstylis quadrangularis","Cogn.",NA,"Edwall, G","1892",NA,NA,"Brasil","São Paulo","São Paulo","Estação Taipas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP029879","SP029879",NA,NA,"CGG2014",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"269","2020-04-06 14:38:56-03","AMES","HU-HERB","AMES 02175072","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"M. Schneider","1943","11","10","Colombia","Cundinamarca",NA,"Quebrada del chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"67",NA,NA,"undetermined"
"270","2020-04-06 14:38:27-03","AMES","HU-HERB","AMES 02175073","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"L. A. Garay, C. E. McClennen & A. Kapuler","1961","8","13","Colombia","Cundinamarca",NA,"Páramo de Monserrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"528","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"528",NA,NA,"undetermined"
"271","2020-04-06 14:37:56-03","AMES","HU-HERB","AMES 02175074","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"M. Schneider","1943","11","10","Colombia","Cundinamarca",NA,"Quebrada del Chicó. Usaquén, near Bogotá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"67",NA,NA,"undetermined"
"272","2020-04-06 14:37:06-03","AMES","HU-HERB","AMES 02175075","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"M. Schneider","1943","11","10","Colombia","Cundinamarca",NA,"Quebrada del Chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"67",NA,NA,"undetermined"
"273","2020-04-06 14:36:36-03","AMES","HU-HERB","AMES 02175076","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"A. Fendler",NA,NA,NA,"Venezuela",NA,NA,"Prope coloniam Tovar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1424","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"1424",NA,NA,"undetermined"
"274","2020-04-06 14:32:38-03","AMES","HU-HERB","AMES 02175081","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"J. A. Steyermark","1967","7","21","Venezuela","Falcón",NA,"Sierra de San Luis: Montaña de Paraguariba, sobre peñascos y faldas pendientes de piedra calcárea, en la vecindad del salto afluente al Río Seco, entre Hotel Parador y Curimagua, aproximadamente 5 Km. al Este del Hotel Parador.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99332","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"99332",NA,NA,"undetermined"
"275","2020-04-06 14:30:43-03","AMES","HU-HERB","AMES 02175083","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"Y. E. J. Mexia","1929","11","29","Brazil","Espirito Santo",NA,"S.E. slope of Serra da Caparao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4048","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"4048",NA,NA,"undetermined"
"276","2020-04-06 14:29:48-03","AMES","HU-HERB","AMES 02175084","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"F. W. Pennell",NA,NA,NA,"Colombia","Tolima",NA,"Libano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3394","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"3394",NA,NA,"undetermined"
"277","2020-04-06 14:08:49-03","AMES","HU-HERB","AMES 02175087","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"Sant. Venturi","1924","3","8","Argentina","Tucumán","Chicligasta","Estancia Las Pavas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2951","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"2951",NA,NA,"undetermined"
"278","2020-04-06 14:07:26-03","AMES","HU-HERB","AMES 02175089","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"F. C. Lehmann",NA,NA,NA,"Colombia",NA,NA,"Popayan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B.Y.1310","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"B.Y.1310",NA,NA,"undetermined"
"279","2020-04-06 14:06:53-03","AMES","HU-HERB","AMES 02175090","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"M. Lillo","1890","1","23","Argentina","Tucumán","Chicligasta","Rio Cochuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1517","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"1517",NA,NA,"undetermined"
"280","2020-04-06 14:36:10-03","GH","HU-HERB","GH 02175077","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"F. C. Lehmann",NA,NA,NA,"Colombia",NA,NA,"Popayan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B.Y.1310","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"B.Y.1310",NA,NA,"undetermined"
"281","2020-04-06 14:35:16-03","GH","HU-HERB","GH 02175079","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"A. Fendler",NA,NA,NA,"Venezuela",NA,NA,"Prope coloniam Tovar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1424","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"1424",NA,NA,"undetermined"
"282","2020-04-06 14:33:53-03","GH","HU-HERB","GH 02175080","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"J. A. Steyermark","1967","7","21","Venezuela","Falcón",NA,"Sierra de San Luis: Montaña de Paraguariba, sobre peñascos y faldas pendientes de piedra calcárea, en la vecindad del salto afluente al Río Seco, entre Hotel Parador y Curimagua, aproximadamente 5 km. al Este del Hotel Parador.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99332","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"99332",NA,NA,"undetermined"
"283","2020-04-06 14:31:14-03","GH","HU-HERB","GH 02175082","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"A. Fendler",NA,NA,NA,"Venezuela",NA,NA,"Prope coloniam Tovar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1425","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"1425",NA,NA,"undetermined"
"284","2020-04-06 14:29:09-03","GH","HU-HERB","GH 02175085","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"F. Woytkowski","1959","3","8","Peru","Huánuco",NA,"Muña",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5187","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"5187",NA,NA,"undetermined"
"285","2020-04-06 14:08:02-03","GH","HU-HERB","GH 02175088","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindley) Kuntze",NA,"Sant. Venturi","1924","3","8","Argentina","Tucumán","Chicligasta","Estancia Las Pavas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2951","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"2951",NA,NA,"undetermined"
"286","2020-04-06 15:28:54-03","AMES","HU-HERB","AMES 02175091","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","hastilabia","Malaxis hastilabia","(H. G. Reichenbach) Kuntze",NA,"F. C. Lehmann",NA,NA,NA,"Colombia",NA,NA,"Popayan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B. Y. 1306","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"B. Y. 1306",NA,NA,"undetermined"
"287","2020-04-06 16:05:18-03","A","HU-HERB","A 02175109","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinfurth",NA,"P. A. Florschutz & P. J. M. Maas","1965","2","20","Surinam",NA,NA,"in montibus Bakhuis inter flum. Kabalebo et Coppenam Sinistrum; East-slopes of Bakhuis-mountains; (top 873 m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2898","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"2898",NA,NA,"undetermined"
"288","2014-11-10 14:40:23-02","AMES","HU-HERB","AMES 00082831","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinfurth",NA,"B. Maguire","1945","5","17","Surinam",NA,NA,"Tafelberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26212","South America","Jar,Microscope slide","Holotype",NA,NA,NA,NA,NA,NA,NA,"26212",NA,NA,"undetermined"
"289","2014-11-10 14:40:23-02","AMES","HU-HERB","AMES 00084962","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinfurth",NA,"B. Maguire","1945","5","17","Surinam",NA,NA,"Tafelberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26212","South America","Jar,Microscope slide","Holotype",NA,NA,NA,NA,NA,NA,NA,"26212",NA,NA,NA
"290","2010-08-16 16:34:56-03","AMES","HU-HERB","AMES 00101138","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinfurth",NA,NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"291","2020-04-06 16:04:16-03","AMES","HU-HERB","AMES 02175110","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinfurth",NA,"J. A. Steyermark","1944","9","30","Venezuela","Bolívar",NA,"Mount Roraima, southwest-facing forested slopes between Rondón Camp and base of sandstone bluffs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58979","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"58979",NA,NA,"undetermined"
"292","2020-04-06 16:03:23-03","AMES","HU-HERB","AMES 02175111","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinfurth",NA,"J. A. Steyermark","1953","4","15","Venezuela","Bolívar",NA,"Chimantá Massif. between camp 3 and camp 4, southwestern part of Apácara-tepuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75047","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"75047",NA,NA,"undetermined"
"293","2020-04-06 16:02:31-03","AMES","HU-HERB","AMES 02175112","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","maguirei","Malaxis maguirei","C. Schweinfurth",NA,"J. A. Steyermark",NA,NA,NA,"Venezuela","Amazonas",NA,"Sierra Parima: a lo largo de la frontera Venezolana-Brasilera, a unos 45 Km. al Noroeste de las cabeceras del Río Orinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106046","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"106046",NA,NA,"undetermined"
"294","2020-04-06 16:22:15-03","AMES","HU-HERB","AMES 02175133","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","sertulifera","Malaxis sertulifera","(Barbosa Rodrigues) Pabst",NA,"J. Eugenio Leite","1945","11",NA,"Brazil",NA,NA,"Campos do Jordão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3807","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"3807",NA,NA,"undetermined"
"295","2020-04-06 16:23:51-03","GH","HU-HERB","GH 02175132","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","sertulifera","Malaxis sertulifera","(Barbosa Rodrigues) Pabst",NA,"O. Handro","1975","5","10","Brazil","São Paulo",NA,"Paranapiacaba (linha São Paulo-Santos), Estação Biológica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2275","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"2275",NA,NA,"undetermined"
"296","2010-08-16 16:34:45-03","AMES","HU-HERB","AMES 00112167","PreservedSpecimen","Plantae","Orchidaceae","Microstylis","hastilabia","Microstylis hastilabia","H. G. Reichenbach",NA,NA,"1829",NA,NA,"Peru",NA,NA,"Cubero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
