"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"45","2017-01-12 11:10:00-02","NY","NYBG","00907519","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida",NA,"F. F. Mazine",NA,NA,NA,"P. Clausen","721",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986093' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907519","NY00907519_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01450780","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. K. Holst",NA,NA,NA,"C. A. Cid Ferreira","5206","1984","10","23","Brazil","Acre","Cruzeiro do Sul","BR 307, Rod. Cruzeiro do Sul-Benjamin Constance. Km 32","-72.5","-7.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479365' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450780","NY01450780_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00981107","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"W. W. Thomas","4571","1985","10","25","Brazil","Mato Grosso","Poconé","Pantananl, 7-12 km SW of Rio Cassangé on rd to Porto Jofre (MT 060)","-56.95","-16.95",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097340' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981107","NY00981107_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01450777","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. K. Holst",NA,NA,NA,"M. G. Vieira","590","1979","10","23","Brazil","Rondônia",NA,"Rio Ji-Paraná, estrada Rolim de Moura, margem do rio Ji-Paraná",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450777","NY01450777_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","870463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","R. McVaugh",NA,NA,NA,"B. A. Krukoff","5242","1933","08","03","Brazil","Acre",NA,"Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","-69","-9.33",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870463","NY00870463_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01450787","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. K. Holst",NA,NA,NA,"C. A. Cid Ferreira","7315","1986","05","06","Brazil","Amazonas","Jutaí","Rio Jutaí afluente do Rio Solimões margem direita, próximo a foz.","-66.8117","-2.7561",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686398' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450787","NY01450787_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02890592","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral",NA,NA,NA,"S. C. de Sant'Ana","258","1992","11","21","Brazil","Bahia","Itaeté","10Km na estr. Itaete/Andarai. Marg. do Rio.","-40.9725","-12.9864",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2475407' target='other'> <mi>dwc_moreinfo</mi></a>","NY02890592","NY02890592_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02714782","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. Sobral",NA,NA,NA,"J. G. Jardim","4489","2005","02","24","Brazil","Bahia","Jussari","Reserva Particular do Patrimônio Natural Serra do Teimoso, Rod. Jussari/Palmira, entrada ca. 7 km da cidade. Faz. Teimoso.","-39.5361","-15.1603",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1476263' target='other'> <mi>dwc_moreinfo</mi></a>","NY02714782","NY02714782_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00907313","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","C. E. B. Proença",NA,NA,NA,"H. S. Irwin","17715","1966","06","24","Brazil","Goiás","Piranhas","Ca. 6 km. N. W. of Piranhas. Drainage of the Upper Rio Araguaia.","-51.87","-16.47",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985332' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907313","NY00907313_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01450767","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","R. McVaugh",NA,NA,NA,"B. A. Krukoff","6588","1934","10","12","Brazil","Amazonas","Humaitá","Basin of Rio Madeira, near Livramento, on Rio Livramento.","-63.03","-7.52",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686279' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450767","NY01450767_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2017-01-12 11:05:00-02","NY","NYBG","885933","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida",NA,"F. F. Mazine",NA,NA,NA,"L. R. Landrum","4097","1982","01","06","Brazil","Paraná","Cerro Azul","Cerro Azul, road from Cerro Azul to Mato Preto.","-49.17","-24.83",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010437' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885933","NY00885933_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01450773","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"B. A. Krukoff","1029","1931","09",NA,"Brazil","Pará",NA,"Fordlandia, Tapajos River region.","-55.4091999","-3.6703539",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686282' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450773","NY01450773_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00981157","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"A. Macedo","2516","1950","08","18","Brazil","Minas Gerais","Ituiutaba","S. Terezinha","-49.465","-18.9692",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097372' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981157","NY00981157_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","558069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","F. F. Mazine",NA,NA,NA,"G. G. Hatschbach","19354","1968","06","10","Brazil","Paraná","Sao Jorge d'Oeste","Rio Iguaçu, Salto Oscrio","-52.9181","-25.7058",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479641' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558069","NY00558069_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1017282","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"G. G. Hatschbach","12816","1965","09","21","Brazil","Paraná","Cerro Azul","Rio Ribeira, Barra do Turvo.","-49.2608","-24.8236",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204132' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017282","NY01017282_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","870459","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. K. Holst",NA,NA,NA,"C. A. Cid Ferreira","2858","1980","10","11","Brazil","Acre","Rio Branco","20Km of Rio Branco-Porto Acre road","-67.73","-9.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870459","NY00870459_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","778067","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","E. M. Nic Lughadha",NA,NA,NA,"R. M. Harley","50493","1991","12","28","Brazil","Bahia","Abaíra","Estrada nova de Abaíra - Catolés","-41.67","-13.23",NA,NA,"700","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526633' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778067","NY00778067_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00981232","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"A. P. Duarte","1484","1948","08","17","Brazil","Ceará","Crato",NA,"-39.4092","-7.2344",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097366' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981232","NY00981232_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00981230","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"Y. E. J. Mexia","5095","1930","09","24","Brazil","Minas Gerais","Viçosa","Fazenda do Deserto","-42.8817","-20.7542",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981230","NY00981230_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00907302","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","F. F. Mazine",NA,NA,NA,"G. T. Prance","59270","1964","10","03","Brazil","Mato Grosso","Canarana","Serra do Roncador; Banks of Rio Sete Septembro. 3 km from Gapuru.","-52.2681","-13.5522",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907302","NY00907302_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01450769","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","R. McVaugh",NA,NA,NA,"G. T. Prance","2373","1966","09","17","Brazil","Amazonas",NA,"Disturbed varzea forest behind Santa Maria, west bank of Rio Acre, opposite Boca do Acre.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334420' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450769","NY01450769_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01450781","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","R. McVaugh",NA,NA,NA,"B. A. Krukoff","6401","1934","09","14","Brazil","Amazonas","Humaitá","Basin of Rio Madeira; near Tres Casas.","-62.6839542","-6.9876421",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686320' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450781","NY01450781_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","41056","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. L. Kawasaki",NA,NA,NA,"J. Inuma","36","1991","10","22","Peru","Loreto","Maynas","Iquitos District. Rio Nanay","-73.75","-4.92",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00041056","NY00041056_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-10-19 09:40:00-02","NY","NYBG","00907826","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida",NA,"F. F. Mazine",NA,NA,NA,"P. Clausen","730","1935","11","06","Brazil","Minas Gerais",NA,"Brésil- (Minas gérais)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988949' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907826","NY00907826_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1017289","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"G. G. Hatschbach","24506","1970","07","21","Brazil","Paraná","Cerro Azul","Rio das Turvo.","-49.2608","-24.8236",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204147' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017289","NY01017289_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1184023","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"G. F. Arbocz","750","1994","09","03","Brazil","São Paulo","Lindóia","Estrada do ferro velho.","-46.65","-22.5203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1459907' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184023","NY01184023_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00907496","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","F. F. Mazine",NA,NA,NA,"P. W. Richards","R554","1967","08","30","Brazil","Mato Grosso","Nova Xavantina","1.5 km E of Xavantina.","-52.33","-14.73",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985915' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907496","NY00907496_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01450772","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"H. H. Rusby","604","1886","10",NA,"Brazil",NA,NA,"Falls of Madeira.","-65.3465375","-10.7798649",NA,NA,NA,NA,"[Collector has used this collection number more than once.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686281' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450772","NY01450772_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01450791","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","F. F. Mazine",NA,NA,NA,"G. T. Prance","P25657","1977","11","22","Brazil","Pará",NA,"BR 163, Cuiabá-Santarém Highway, km 1305, vicinity of Igarapé José Preto.","-55.9120739","-5.3487999",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686406' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450791","NY01450791_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00981108","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"G. T. Prance","19108","1973","10","17","Brazil","Mato Grosso",NA,"Gorge of Veu de Noiva; Chapada dos Guimarães. Rocky places beside waterfall.","-55.832445","-15.40761",NA,NA,"720","720","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097345' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981108","NY00981108_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","557884","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","F. F. Mazine",NA,NA,NA,"M. Bernardi","18212","1978","10","26","Brazil","Paraná","Guairá","Ad ripam nemorosum Rio Paraná, Parque Sete Quedas, Guairá","-54.2556","-24.08",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557884","NY00557884_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","870457","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","B. K. Holst",NA,NA,NA,"C. A. Cid Ferreira","10715","1991","11","12","Brazil","Acre","Rodrigues Alves","Side road to Açude, 5 km from Rodrigues Alves town","-72.65","-7.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526650' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870457","NY00870457_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2017-01-12 11:05:00-02","NY","NYBG","885932","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida",NA,"F. F. Mazine",NA,NA,NA,"L. Riedel","419",NA,NA,NA,"Brazil",NA,NA,"Rio Pardana",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885932","NY00885932_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01450768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","R. McVaugh",NA,NA,NA,"G. T. Prance","3583","1966","12","03","Brazil","Amazonas","Humaitá","East bank of Rio Madeira, 3 km north of Humaitá","-63.022505","-7.492705",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334502' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450768","NY01450768_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01450783","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","R. McVaugh",NA,NA,NA,"B. A. Krukoff","6109","1934","09","14","Brazil","Amazonas","Humaitá","Basin of Rio Madeira; near Tres Casas.","-62.6839542","-6.9876421",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686392' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450783","NY01450783_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01450786","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","M. L. Kawasaki",NA,NA,NA,"C. A. Cid Ferreira","8709","1987","03","28","Brazil","Rondônia","Costa Marques","Estrada para o Forte Príncipe da Beira a 15 km da cidade, margem direita da estrada, Serra da Conceição 4 km da estrada.","-64.28","-12.416667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335845' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450786","NY01450786_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00907518","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","F. F. Mazine",NA,NA,NA,"P. Clausen","721",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986092' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907518","NY00907518_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00981106","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","N. W. Snow",NA,NA,NA,"Y. E. J. Mexia","5286","1930","11","12","Brazil","Minas Gerais","Viçosa","Fazenda do Deserto, on road to Paraiso","-42.8817","-20.7542",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097379' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981106","NY00981106_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","01450784","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","florida","Eugenia florida","DC.","R. McVaugh",NA,NA,NA,"B. A. Krukoff","6124","1934","09","14","Brazil","Amazonas","Humaitá","Basin of Rio Madeira; near Tres Casas.","-62.6839542","-6.9876421",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686394' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450784","NY01450784_01",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
