"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"257","2020-08-18 11:43:37-03","CEPLAC","CEPEC","145578","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens",NA,"SpeciesLink/lacunas","Santos, E.P.",NA,NA,NA,"Brasil","Paraná","guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","283",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"258","2020-11-04 17:28:51-03","UEM","HUEM","4964","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Ribas, OS; J. Cordeiro","1993","11","10","Brasil","Paraná","São José dos Pinhais","Guaricana, Interior da mata","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUEM000003002","HUEM000003002","1994",NA,NA,"Arbusto; 1,70 m de altura; flores creme","622",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"259","2020-11-12 16:58:56-03","UEL","FUEL","33503","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Carvalho-Okano, RMF","Barbosa, E; et al.","2000","04","08","Brasil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"420",NA,NA,NA,"Tracheophyta","Celastrales","41937","auto",NA,NA,NA,NA,NA
"260","2020-11-12 16:58:56-03","UEL","FUEL","32","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Carvalho-Okano, RMF","Hatschbach, G","1970","04","28","Brasil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"1992","10","13",NA,"24205",NA,NA,NA,"Tracheophyta","Celastrales","12577","auto",NA,NA,NA,NA,NA
"261","2020-11-12 16:58:56-03","UEL","FUEL","26282","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Barbosa, E; et al.","1998","10","20","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Celastrales","45291","auto",NA,NA,NA,NA,NA
"262","2020-11-12 16:58:56-03","UEL","FUEL","19422","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Ribas, OS; Cordeiro, J","1993","11","10","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,"622",NA,NA,NA,"Tracheophyta","Celastrales","45291","auto",NA,NA,NA,NA,NA
"263","2020-11-12 16:58:56-03","UEL","FUEL","21429","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Kummrow, R","1982","11","11","Brasil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,"2086",NA,NA,NA,"Tracheophyta","Celastrales","45291","auto",NA,NA,NA,NA,NA
"264","2020-11-12 16:58:56-03","UEL","FUEL","33834","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Ribas, OS; et al.","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,"3535",NA,NA,NA,"Tracheophyta","Celastrales","37493","auto",NA,NA,NA,NA,NA
"265","2019-11-01 14:56:11-03","UnB","UB","121434","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Cordeiro, J","1999","04","27","Brasil","Paraná ","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fruto amarelo.; Arbusto 2,8m.; Floresta atlântica","1529","Southern America",NA,NA,"Dicotyledoneae",NA,"45291","auto",NA,NA,NA,NA,NA
"266","2019-11-01 14:56:11-03","UnB","UB","121436","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Hatschbach, G","1980","11","04","Brasil","Paraná ","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor verde.; Arbusto 3m.","43262","Southern America",NA,NA,"Dicotyledoneae",NA,"17116","auto",NA,NA,NA,NA,NA
"267","2019-11-01 14:56:11-03","UnB","UB","121435","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G","Ribas, OS","1993","11","10","Brasil","Paraná ","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores creme.; Arbusto 1,7m.; Interior da mata","622","Southern America",NA,NA,"Dicotyledoneae",NA,"45291","auto",NA,NA,NA,NA,NA
"268","2019-11-01 14:56:11-03","UnB","UB","121433","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Carvalho-Okano, RM","Barbosa, E","2000","10","04","Brasil","Paraná ","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flor creme.; Arbusto 2m.","532","Southern America",NA,NA,"Dicotyledoneae",NA,"25228","auto",NA,NA,NA,NA,NA
"269","2019-11-01 14:56:11-03","UnB","UB","121466","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral, L","Proença, CEB","1985","04","12","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"2015","09",NA,"Fruto verde-amarronzado.; Arvoreta 2m.","498","Southern America",NA,NA,"Dicotyledoneae",NA,"21048","auto",NA,NA,NA,NA,NA
"270","2020-08-20 14:55:38-03","UFSC","FLOR","24090","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral, L.","Ribas, O.S.; Cordeiro, J.","1993","11","10","Brasil","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"FLOR0024090","FLOR0024090_1 FLOR0024090_2","2012","05",NA,"Arbusto, 1,7m altura, flor creme. Duplicata recebida de MBM 167115 Habitat: Interior da mata","622",NA,NA,NA,NA,"Celastrales","45291","auto",NA,NA,NA,NA,NA
"271","2020-08-20 14:55:38-03","UFSC","FLOR","28375","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral, L.","Kummrow, R.","1982","11","11","Brasil","Paraná","São José dos Pinhais","Zinco.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"FLOR0028375","FLOR0028375_1 FLOR0028375_2","2012","05",NA,"Arvoreta, flor creme-esverdeada, 4m altura. Duplicata recebida de MBM 74481 Habitat: Mata pluvial","2086",NA,NA,NA,NA,"Celastrales","45291","auto",NA,NA,NA,NA,NA
"272","2020-08-20 14:55:38-03","UFSC","FLOR","28909","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral, L.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.","1997","09","18","Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"FLOR0028909","FLOR0028909_1 FLOR0028909_2","2012","05",NA,"arbusto, flor creme-esverdeada, 2 a 3m altura Habitat: matinha nebular","1981",NA,NA,NA,NA,"Celastrales","25228","auto",NA,NA,NA,NA,NA
"273","2020-08-20 14:55:38-03","UFSC","FLOR","19019","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral, L.","Falkenberg, D.B.; Albuquerque, J.L.B.","1989","11","28","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha de turismo ecológico do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,"250","250","FLOR0019019","FLOR0019019_1 FLOR0019019_2","2012","05",NA,"Arbusto, 4m altura; folhas alternas, denteadas, flor pequena, amarelada, aparentemente isolada Habitat: Interior de mata atlântica secundária, na beira do riacho","4865",NA,NA,NA,NA,"Celastrales","22435","auto",NA,NA,NA,NA,NA
"274","2021-03-04 15:42:21-03","IF","SPSF","28387","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","E.Barbosa & J.Cordeiro & J.M.Silva","2000","10","04","Brasil","PR","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Arbusto de 2 m de altura. Flor creme.; GEOGRAFIA: Alto do morro.;","532","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","25228","auto","Magnoliopsida",NA,NA,NA,NA
"275","2021-03-04 15:42:21-03","IF","SPSF","17125","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","J.Cordeiro & C.B.Poliquesi","1992","11","19","Brasil","SC","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Arbusto de 1 m de altura. Flor creme esverdeada.; GEOGRAFIA: Mata Nebular.;","946","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","37493","auto","Magnoliopsida",NA,NA,NA,NA
"276","2021-03-04 15:42:21-03","IF","SPSF","28600","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","G.L.Esteves & R.S.Bianchini & F.O.Souza & F.Bonfim","2000","10","20","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Arbusto com aprox. 4 m de altura. Flores esverdeadas.; GEOGRAFIA: Mata Ombrófila em regeneração. Base do Gravi.;","2766","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","30093","auto","Magnoliopsida",NA,NA,NA,NA
"277","2021-03-04 15:42:21-03","IF","SPSF","13343","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","O.T. Aguiar","1989","11","22","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Arvoreta com aprox. 3 m de altura. Flores de cor creme.; GEOGRAFIA: Linha do Topo. Próximo ao ponto 2, bacia D.;","353","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","38855","auto","Magnoliopsida",NA,NA,NA,NA
"278","2021-03-04 15:42:21-03","IF","SPSF","20465","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","O.S.Ribas & J.Cordeiro","1993","11","10","Brasil","PR","S.Jose dos Pinhais","Guaricana",NA,NA,NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Arbusto de 1,70 m de altura. Flores na cor creme.; GEOGRAFIA: Interior da mata.;","622","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"279","2021-03-04 15:42:21-03","IF","SPSF","37601","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","F. A. R. D. P. Arzolla & G.J.Sheperd & G.C.R.de Paula & F.E.S.P.Vilela","2007","11","19","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.534167","-23.362222",NA,NA,"1169","1169",NA,NA,"2020","03","16","COLETA: Floresta Ombrófila Densa.&nf;Arvoreta 1,5m altura, frutos verdes imaturos.; GEOGRAFIA: crista da Serra da Pirucaia, sobre quartzito.;","1203","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"280","2021-03-04 15:42:21-03","IF","SPSF","49141","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","L.Biral & M.N.Saka & G. Marcusso","2013","09","11","Brasil","SP","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha","-45.010833","-23.235",NA,NA,"1134","1134",NA,NA,"2020","03","16","COLETA: Arbusto de 1,5m de altura; folhas coriáceas; botões amarelos; flores verdes.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Ao longo da trilha do Maé.;","876","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"281","2021-03-04 15:42:21-03","IF","SPSF","49324","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","M.G.K.Cornia & N.M.Ivanauskas & L.N.Gonçalves","2014","09","18","Brasil","MG","Delfim Moreira","Fazenda de São Francisco dos Campos do Jordão","-45.28","-22.508889",NA,NA,"1623","1623",NA,NA,"2020","03","16","COLETA: Arbusto, 2m; Flores amarelo-esverdeadas.; GEOGRAFIA: Floresta Ombrófila Mista. Beira do córrego da Lavrinha.;","78","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"282","2021-03-04 15:42:21-03","IF","SPSF","51291","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","M.L. Brotto","2015","08","24","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,NA,"990","990",NA,NA,"2020","03","16","COLETA: Árvore de 3,5m de altura; flores esbranquiçadas.; GEOGRAFIA: Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;","1988","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"283","2021-03-04 15:42:21-03","IF","SPSF","31852","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","O.S.Ribas & E.Barbosa & P.R.Silva","2001","04","28","Brasil","SC","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400",NA,NA,"2020","03","16","COLETA: Arvoreta de 3 m de altura. Fruto vermelho.; GEOGRAFIA: Mata Nebular. Rio dos Alemães.;","3535","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","37493","auto","Magnoliopsida",NA,NA,NA,NA
"284","2021-03-04 15:42:21-03","IF","SPSF","07316","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","M.J.Robim & J.P.M. Carvalho","1984","02","22","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Arbusto com 80 cm de altura. Frutos marrons.; GEOGRAFIA: Mata Latifoliada. Região de São José dos Alpes.;","s/n","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","21048","auto","Magnoliopsida",NA,NA,NA,NA
"285","2021-03-04 15:42:21-03","IF","SPSF","08457","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","M.J.Robim","1984","03","09","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Frutos escuros.; GEOGRAFIA: Coetado ni limite entre Mata e Campo. São José dos Alpes.;","s/n","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","21048","auto","Magnoliopsida",NA,NA,NA,NA
"286","2021-03-04 15:42:21-03","IF","SPSF","09221","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","M.J.Robim","1985","05","20","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Arvoreta. Frutos de cor marrrom-café.; GEOGRAFIA: Cachoeira da Galharada.;","286","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","21048","auto","Magnoliopsida",NA,NA,NA,NA
"287","2021-03-04 15:42:21-03","IF","SPSF","09572","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","M.J.Robim","1985","11","21","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Arbusto. Flores amarelas.; GEOGRAFIA: Mata de Pinhais. Trilha da Cachoeira.;","353","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","21048","auto","Magnoliopsida",NA,NA,NA,NA
"288","2021-03-04 15:42:21-03","IF","SPSF","14116","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","L.P.Queiroz","1990","10","07","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"1200","1600",NA,NA,"2020","03","16","COLETA: Arbusto de aprox. 2 m de altura. Folhas membranaceas. Botões esverdeados.; GEOGRAFIA: Mata de altitude. Em sub-bosque. Subida para São José dos Alpes. Coordenadas Geográficas - 46W34' , 22S,43'.;","2573","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","21048","auto","Magnoliopsida",NA,NA,NA,NA
"289","2021-03-04 15:42:21-03","IF","SPSF","37710","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","R.T. Polisel & N.M.Ivanaukas & M.C.Assis & R.Esteves","2007","03","16","Brasil","SP","Campos do Jordão","Trilha da Cachoeira","-45.5900001525879","-22.7299995422363",NA,NA,"1467","1467",NA,NA,"2020","03","16","COLETA: Arvoreta 1,5m altura, frutos alaranjados; GEOGRAFIA: Área de fitossociologia. Coordenadas Geográficas - SAD69 , Zona 23K, 7490521S , 452294W.;","213","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","21048","auto","Magnoliopsida",NA,NA,NA,NA
"290","2021-03-04 15:42:21-03","IF","SPSF","17033","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","J.B.Baitello","1994","03","30","Brasil","SP","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Arvoreta. Frutos vináceos.; GEOGRAFIA: Pedreira e Arredores. Solo arenoso-pedregoso, em alguns locais bastante úmidos.;","561","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","38855","auto","Magnoliopsida",NA,NA,NA,NA
"291","2021-03-04 15:42:21-03","IF","SPSF","29758","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","F.T.Farah","2001","04","13","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,"750","750",NA,NA,"2020","03","16","COLETA: Arbusto. Frutos vermelhos.; GEOGRAFIA: Floresta ribeirinha, ao longo do Rio Mambu. Coordenadas Geográficas - 49W46'31'' , 23S59'21''.;","2231","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"292","2021-03-04 15:42:21-03","IF","SPSF","31624","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","((Reissek)) Biral","I.S. Marques","C.M.Izumisawa","1999","02","25","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2020","03","16","COLETA: Árvore de 4 m de altura. DAP 4 cm. Fruto castanho alaranjado, sementes brancas.; GEOGRAFIA: Trilha do Lago, sob Pinus. Coordenadas Geográficas - 46W44'35'' , 23S59'07''.;","145","América do Sul",NA,NA,"Magnoliophyta","Aquifoliales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"293","2017-09-11 17:09:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia meridionali extratropica",NA,NA,NA,NA,NA,NA,NA,"P11P1N0001",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:39:15-03","UFRGS","ICN","192944","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek.","Brotto, ML","Brotto, ML","2015","08","24","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475","-49.015556","-25.4475","99","99",NA,NA,"2015","09","23","Árvore de 3,5 m de altura; flores esbranquiçadas.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","1988","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-07-02 08:39:47-03","IBt","SP","277466","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Lindeman, JC","1967","04","16","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia","-44.616667","-22.433333","-44.616667","-22.433333",NA,NA,NA,NA,NA,NA,NA,NA,"5146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:03:08-03","IBt","SP","498017","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Brotto, ML","Brotto, ML","2015","08","24","Brasil","Paraná","Piraquara","Recreio da Serra","-49.015444","-25.447472","-49.015444","-25.447472","990","990",NA,NA,"2015","09","23",NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:03:08-03","IBt","SP","249793","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Kirizawa, M","Kirizawa, M; et al.","1991","11","06","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1992","04","29","Área de campo sujo, picada trinta, voltada para estação de Campo Grande, flores cremes","2564",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"298","2019-11-21 10:03:08-03","IBt","SP","252168","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Kirizawa, M","Afonso Filho, A; et al.","1911","11","19","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1992","04","29","Mata de encosta +- 700-800 m.s.m., a#?#rvore +- 4,0m alt., flor amarela","4A",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"299","2019-11-21 10:03:08-03","IBt","SP","741","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Hoehne, FC","1917","10","20","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores amarelos esverdeadas","s.n.",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"300","2019-11-21 10:03:08-03","IBt","SP","75491","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Sugiyama, M","Handro, O","1937","09","25","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1989","08","01","Arbusto, flores amareladas","s.n.",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"301","2019-11-21 10:03:08-03","IBt","SP","114126","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Mattos, JR","1969","04","02","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Na mata, arbusto, frutos maduros, avermelhados","15425",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"302","2020-11-05 09:51:21-03","IBt","SP","356763","S","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral",NA,"Fiaschi, P","2000","12","07","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"520",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
