"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1204","2020-09-17 10:40:44-03","UEPA","MFS","008283","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Anjos, T.O.; Marques, W.P.G.","Anjos, T.O.","s.n.","2018","05","10",NA,"Brasil","Pará","Barcarena","Comunidade Santa Rosa, Quintal da Dona Dalva, Furo do Nazário.","-48.544528","-1.437917",NA,"Arbusto de aproximadamente 1,40 m, folhas cartáceas verdes escuras na porção adaxial e roxas na porção abaxial, ramos alternos e presença de exsudato branco viscoso, flores vermelhas e frutos do tipo cápsulas deiscientes.&nf;&nf;INFORMAÇÃO","MFS008283","MFS008283 MFS008283_e",NA,NA,NA,NA,NA,NA,"2018","-48.544528","-1.437917","10","10",NA,NA,NA,NA,NA
"1205","2020-09-17 10:40:44-03","UEPA","MFS","000289","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, CAS da","Germano, CM","79",NA,NA,NA,NA,"Brasil","Pará","Abaetetuba","Rio Urubueua de Fátima.","-48.976167","-1.619222",NA,"Árvore de cerca de 4 m de altura. Folhas simples, alternas, lobadas, de coloração arroxeada. Inflorescências paniculadas, com flores arroxeadas.","MFS000289","MFS000289 MFS000289_e",NA,NA,NA,NA,NA,NA,NA,"-48.976167","-1.619222",NA,NA,NA,NA,NA,NA,NA
"1206","2020-09-17 10:40:44-03","UEPA","MFS","006846","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Silva, GC","82","2017","01","06",NA,"Brasil","Pará","Altamira","Casa de Marta","-52.226239","-3.233389",NA,"Arbusto com aproximadamente 2,5m de altura, com frutos imaturos verdes.","MFS006846","MFS006846 MFS006846_e",NA,NA,NA,NA,NA,NA,NA,"-52.226239","-3.233389",NA,NA,NA,NA,NA,NA,NA
"1207","2020-09-17 10:40:44-03","UEPA","MFS","001294","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, CAS da","Germano, CM","119",NA,NA,NA,NA,"Brasil","Pará","Abaetetuba","Comunidade Rio Urubueua de Fátima","-48.976111","-1.619167",NA,"Arbusto de 3m de altura.Folhas verdes escarlate, com margens e pecíolos pilosos.Flores vermelho escarlate.Frutos tricoca verdes quando imaturos.","MFS001294","MFS001294 MFS001294_e",NA,NA,NA,NA,NA,NA,"2012","-48.976111","-1.619167","06",NA,NA,NA,NA,NA,NA
"1208","2020-09-17 10:40:44-03","UEPA","MFS","009178","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Silva, CAS","Silva, GC","s.n.","2019","01","24",NA,"Brasil","Pará","Altamira","Rio Xingu","-52.210331","-3.198617",NA,"Arbusto de aproximadamente 3m de altura, com frutos imaturos verdes.","MFS009178","MFS009178 MFS009178_e",NA,NA,NA,NA,NA,NA,NA,"-52.210331","-3.198617",NA,NA,NA,NA,NA,NA,NA
"1209","2021-03-03 22:00:02-03","FLAS","FLAS","201794","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"M.B. Thomas","MT539",NA,NA,NA,NA,"Brazil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555","Preserved herbarium specimen","[Common name:] Common Name: piñhao roxo --[Label note:] Planta medicinal para o projeto PhD Estudo de Plantas Medicinais dos Pataxó Communidade da Barra Velha, Bahia.",NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2020-06-28 10:33:17-03","UNESP-IS","HISA","7630","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Santos,J","Silva,F.C.R","10","1984","11","15",NA,"Brasil","São Paulo","Ilha Solteira","Alojamento da UNESP","-51.340278","-20.430556",NA,"Ruderal.Arbusto, ca 1,50m, flores vermelhas pequenas e frutos.",NA,NA,NA,NA,NA,NA,NA,NA,"2002","51W20'25","20S25'50","02","08","Magnoliopsida",NA,NA,NA,NA
"1211","2020-03-04 16:04:50-03","UNESP-IS","HISA","6992","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Santos,J","Oliveira,C.R.C","06","1997","11","18",NA,"Brasil","São Paulo","Ilha Solteira","Avenida Perimetral","-51.340278","-20.430556",NA,"Próximo ao Câmpus da Agronomia.Arbusto, ca 1,5m, flor avermelhada, lactescente.",NA,NA,NA,NA,NA,NA,NA,NA,"2002","51W20'25","20S25'50","02","08","Magnoliopsida",NA,NA,NA,NA
"1212","2020-03-04 16:04:50-03","UNESP-IS","HISA","7637","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Santos,J","Ferreira,A.N","03","1990","11","19",NA,"Brasil","São Paulo","Pereira Barreto","Chácara Jacinta","-51.100278","-20.630556",NA,"Próximo a brejo.Arbusto, ca 50cm de altura.",NA,NA,NA,NA,NA,NA,NA,NA,"2002","51W06'01","20S37'50","02","08","Magnoliopsida",NA,NA,NA,NA
"1213","2020-03-04 16:04:50-03","UNESP-IS","HISA","9108","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Santos,J","Silva,R.H","06","1991","11","17",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Cerrado.Subarbusto, ca 50cm, flores avermelhadas.",NA,NA,NA,NA,NA,NA,NA,NA,"2002","51w24'26''","20s21'40''","02","08","Magnoliopsida",NA,NA,NA,NA
"1214","2020-04-30 16:06:46-03","UFMT","CNMT","706","S","Plantae","Angiosperma",NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Ribas, A.; Bieski, I",NA,"2009","11","10",NA,"Brasil","Mato Grosso","Poconé","Bahia do campos - DNSA chumbo","-56.622778","-16.256667",NA,"Folha glabra roxa, pecíolo piloso.","CNMT000706",NA,NA,NA,NA,NA,NA,NA,NA,"56°37'22W","16°15'24S",NA,NA,NA,NA,NA,NA,NA
"1215","2014-09-23 11:01:37-03","G","G-DC","G00319667","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia var. elegans","(Pohl) Müll. Arg.","CAT.HERB.PRODR.","Salzmann, P.","489","1830",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319667",NA,NA,NA,"var. elegans",NA,NA,NA,"2012","-41.99722222","-12.18305556","01","01",NA,NA,NA,NA,NA
"1216","2014-09-23 11:01:37-03","G","G-DC","G00319670","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia var. elegans","(Pohl) Müll. Arg.","CAT.HERB.PRODR.","Blanchet, J. S.","138","1831",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319670",NA,NA,NA,"var. elegans",NA,NA,NA,"2012","-41.99722222","-12.18305556","01","01",NA,NA,NA,NA,NA
"1217","2021-04-05 12:33:11-03","UNIVASF","HVASF","9752","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Marcondes Oliveira","A.M. Passos","12","2010","08","21","América do Sul","Brasil","Pernambuco","Petrolina","Universidade Federal do Vale do São Francisco (UNIVASF), Campus Ciências Agrárias, Rodovia BR 407, 12 Lote 543, Projeto de Irrigação Nilo Coelho - S/N C1. Próximo ao Bloco de Laboratórios","-40.54843","-9.324805",NA,"Arbusto com ca 1,5 m de altura. Folhas simples alternas, palmadas. Flor com pétalas alvas na base e roxo no ápice. Presença de látex translúcido.","HVASF009752","HVASF009752_01 HVASF009752_02","389","389",NA,NA,NA,NA,"2010","-40.548430","-9.324805","09","14",NA,NA,NA,NA,"U"
"1218","2021-04-05 12:33:11-03","UNIVASF","HVASF","12941","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","D.P. Souza","V.F. Araújo","14","2011","12","16","América do Sul","Brasil","Pernambuco","Petrolina","Núcleo Irrigado C 2 ao lado da Creche Nova Semente","-40.639205","-9.346102",NA,"Arbusto ca. de 2m alt. Folhas simples, alternas. Flores vináceas. Frutos esverdeados, deiscentes.","HVASF012941",NA,"371","371",NA,NA,NA,NA,"2011","-40.639205","-9.346102","12","16",NA,NA,NA,NA,"U"
"1219","2021-04-05 12:33:11-03","UNIVASF","HVASF","3248","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","A. Laurênio","J.G. Carvalho-Sobrinho","1853","2009","02","03","América do Sul","Brasil","Ceará","Jati","Estrada para DNOCS. Caatinga arbórea, solo argiloso.","-38.897138","-7.641194",NA,"Arbusto ca. 1,5m alt. Folhas e ramos pegajosos. Flores com pétalas vináceas, anteras amarelas. Frutos imaturos verdes.","HVASF003248",NA,"500","500",NA,NA,NA,NA,"2012","-38.897138","-7.641194","05","05",NA,NA,NA,NA,"U"
"1220","2021-04-05 12:33:11-03","UNIVASF","HVASF","20509","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","V.M. Cotarelli","A.C.P. Oliveira","2454","2013","04","30","América do Sul","Brasil","Pernambuco","Salgueiro","Propriedade particular com acesso a Linha de Transmissão de Alta Tensão_NT2_LT_Pto 16","-39.080069","-8.089155",NA,"Erva com ca. de 0,80m alt. Folha simples e alterna. Fruto verde-amarronzado.","HVASF020509",NA,"436","436",NA,NA,NA,NA,"2013","-39.080069","-8.089155","04","30",NA,NA,NA,NA,"U"
"1221","2021-04-05 12:33:11-03","UNIVASF","HVASF","19141","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","A.C.P. Oliveira","A.C.P. Oliveira","2178","2013","01","10","América do Sul","Brasil","Paraíba","São José da Lagoa Tapada","Sítio Lombrador","-38.141333","-6.981016",NA,"Subarbusto com ca. de 1,00m alt.. Folha simples, alterna, com ambas as faces verde vinho.","HVASF019141",NA,"274","274",NA,NA,NA,NA,"2013","-38.141333","-6.981016","01","11",NA,NA,NA,NA,"U"
"1222","2021-04-05 12:33:11-03","UNIVASF","HVASF","12611","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","E.V.R. Ferreira","E.V.R. Ferreira","375","2011","08","05","América do Sul","Brasil","Ceará","Brejo Santo","Lote 05, Reservatório Boi","-38.820138","-7.560666",NA,"Arbusto com ca. de 1,40m de alt. Com látex e frutos do tipo esquizocarpo verde.","HVASF012611",NA,"391","391",NA,NA,NA,NA,"2011","-38.820138","-7.560666","10","19",NA,NA,NA,NA,"U"
"1223","2021-04-05 12:33:11-03","UNIVASF","HVASF","18884","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","J.R. Fabricante","J.R. Fabricante","18","2012","12","04","América do Sul","Brasil","Pernambuco","Floresta","Projeto de transposição do Rio São Francisco, margem do canal","-38.386","-8.793138",NA,"Indivíduo coletado em área com a presença da espécie exótica invasora Nicotiana glauca. Arbusto ca. 1,2m alt. Folhas palmadas, verdes. Na época da floração as folhas apicais tornam-se roxas.","HVASF018884",NA,"319","319",NA,NA,NA,NA,"2012","-38.386000","-8.793138","12","12",NA,NA,NA,NA,"U"
"1224","2021-04-05 12:33:11-03","UNIVASF","HVASF","18187","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","A.C.P. Oliveira","A.C.P. Oliveira","1834","2012","11","07","América do Sul","Brasil","Pernambuco","Ibimirim","Agrovila 03","-37.668605","-8.542716",NA,"Erva com ca. de 1,30m alt.. Folha simples, alterna e ambas as faces verde arroxeada. Botões verdes.","HVASF018187",NA,"404","404",NA,NA,NA,NA,"2012","-37.668605","-8.542716","11","08",NA,NA,NA,NA,"U"
"1225","2021-04-05 12:33:11-03","UNIVASF","HVASF","14958","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","E.V.R. Ferreira","E.V.R. Ferreira","628","2012","04","09","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau, trilha da igrejinha","-37.252916","-8.497333",NA,"Arbusto ca. de 2m alt. Folhas simples, alternas. Frutos esverdeados, deiscentes.","HVASF014958",NA,"985","985",NA,NA,NA,NA,"2012","-37.252916","-8.497333","04","09",NA,NA,NA,NA,"U"
"1226","2021-04-05 12:33:11-03","UNIVASF","HVASF","16262","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","D.P. Souza","V.M. Cotarelli","1946","2012","07","17","América do Sul","Brasil","Pernambuco","Parnamirim","Povoado Barro, Margem da estrada.","-39.747083","-7.975361",NA,"Arbusto ca. de 50cm alt.. Flores com pétalas vermelhas.Estames amarelos. Frutos verdes.","HVASF016262",NA,"414","414",NA,NA,NA,NA,"2012","-39.747083","-7.975361","08","20",NA,NA,NA,NA,"U"
"1227","2021-04-05 12:33:11-03","UNIVASF","HVASF","19554","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","D.P. Souza","N.M. Almeida","490","2013","01","17","América do Sul","Brasil","Pernambuco","Carnaubeira da Penha","Povoado de Carqueja, estrada para o povoado de Tapuio","-38.611527","-8.368694",NA,"Arbusto. Frutos imaturos verdes. Ramos e folhas roxos.","HVASF019554",NA,"388","388",NA,NA,NA,NA,"2013","-38.611527","-8.368694","01","31",NA,NA,NA,NA,"U"
"1228","2021-04-05 12:33:11-03","UNIVASF","HVASF","18505","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","A.C.P. Oliveira","A.C.P. Oliveira","1955","2012","11","22","América do Sul","Brasil","Pernambuco","Betânia","Riacho do Navio","-38.016369","-8.254161",NA,"Erva com ca. de 1,20m alt.. Folha simples, alterna, com a face adaxial verde vinho e a face abaxial verde, quando jovens vinho em ambas faces. Botões verde vinhos.","HVASF018505",NA,"436","436",NA,NA,NA,NA,"2012","-38.016369","-8.254161","11","22",NA,NA,NA,NA,"U"
"1229","2021-04-05 12:33:11-03","UNIVASF","HVASF","2484","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Marcondes Oliveira","F.M. Santos","6","2008","10","21","América do Sul","Brasil","Pernambuco","Santa Filomena","Fazenda Água Pobre","-40.470027","-8.300336",NA,"Arbusto. Folhas simples, palmadas, alternas, margem serrilhada. Inflorescência avermelhadas. Frutos balísticos e deiscentes.","HVASF002484",NA,"508","508",NA,NA,NA,NA,"2009","-40.470027","-8.300336","01","14",NA,NA,NA,NA,"U"
"1230","2021-04-05 12:33:11-03","UNIVASF","HVASF","14844","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","M.V. Meiado","M.V. Meiado","507","2011","03","23","América do Sul","Brasil","Pernambuco","Sertânia","Canal de acesso ao Reservatório Campos, Lote 12","-37.304","-8.034555",NA,"Espécie com hábito arbustivo e cerca de 1,5 metros de altura. Flores e frutos imaturos presentes.","HVASF014844",NA,"609","609",NA,NA,NA,NA,"2011","-37.304000","-8.034555","03","23",NA,NA,NA,NA,"U"
"1231","2021-04-05 12:33:11-03","UNIVASF","HVASF","6681","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Marcondes Oliveira","Marcondes Oliveira","4600","2010","01","19","América do Sul","Brasil","Pernambuco","Floresta","Área da captação, Lote 10","-38.395833","-8.799583",NA,"Arbusto. Caule vináceo com presença de muitas glândulas. Flores avermelhadas, ovário esverdeado, estigma amarelado. Formando grande população. pião-roxo","HVASF006681",NA,"317","317",NA,NA,NA,NA,"2010","-38.395833","-8.799583","01","19",NA,NA,NA,NA,"U"
"1232","2021-04-05 12:33:11-03","UNIVASF","HVASF","13387","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","M.V. Meiado","T.S. Oliveira","29","2011","10","02","América do Sul","Brasil","Pernambuco","Petrolina","Margem direita da Ilha do Rodeadouro, próximo ao local de acampamento","-40.583055","-9.465388",NA,"Arbusto ca. de 2 m alt. Folhas simples, alternas, palmadas. Frutos esverdeados, deiscentes.","HVASF013387",NA,"390","390",NA,NA,NA,NA,"2011","-40.583055","-9.465388","12","08",NA,NA,NA,NA,"U"
"1233","2021-04-05 12:33:11-03","UNIVASF","HVASF","13870","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","A. Laurênio","V.M. Cotarelli","1220","2012","01","19","América do Sul","Brasil","Pernambuco","Floresta","Lote 9, Captação do Rio São Francisco, ca. de 5 km da BR 316","-38.391305","-8.800027",NA,"Arbusto ca. de 50 cm alt. Inflorescências cimosas com flores vináceas. Estames amarelos.","HVASF013870",NA,"304","304",NA,NA,NA,NA,"2012","-38.391305","-8.800027","04","22",NA,NA,NA,NA,"U"
"1234","2019-11-21 10:04:19-03","IBt","SP","221606","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Taylor, P","Skog, LE; et al.","7539","1986","11","21",NA,"Guiana Francesa","Cayenne","Sinnmary","Sinnamary region: Battures de Malmanoury, end of Rte. D7, ca. 16 km SE from Sinnamary. Forest margins and beach scrub on white sand.","-52.8","5.316667",NA,NA,NA,NA,"1","3",NA,NA,NA,NA,"1987","-52.8","5.316667",NA,NA,NA,NA,NA,NA,NA
"1235","2019-11-21 10:04:19-03","IBt","SP","212753","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cordeiro, I","Toledo, CB; et al.","148","1986","10","02",NA,"Brasil","Rondônia","Jaru","Igarapé Paraíso e arredores. Ponto I.","-62.05","-10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","-62.05","-10.1","11","14",NA,NA,NA,NA,NA
"1236","2019-11-21 10:04:19-03","IBt","SP","258969","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cordeiro, I","Estrela, MR; Bellusci, W","62","1976","08","02",NA,"Brasil","Amazonas","Humaitá","Rua da Rep·blica, à 2000m do campus, lado esquerdo. &nf;Local ruderal.","-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA
"1237","2019-11-21 10:04:19-03","IBt","SP","248926","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cordeiro, I","Balick, MJ; et al.","1541","1983","09","02",NA,"Brasil","Maranhão","Bom Jardim","Posto Indígena Pindaré, FUNAI POST - Guajajara Indians, along Rio Pindaré, ca. 15 km W of Santa Inês.","-45.5","-3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.5","-3.5",NA,NA,NA,NA,NA,NA,NA
"1238","2019-11-21 10:04:19-03","IBt","SP","319372","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cordeiro, I","Rodrigues, W","s.n.","1995","08","22",NA,"Brasil","Amazonas","Novo Airão","Parque Nacional do Jaú, Terra Firme.","-61.827778","-1.951389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.827778","-1.951389",NA,NA,NA,NA,NA,NA,NA
"1239","2019-11-21 10:04:19-03","IBt","SP","47455","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Dehgan, B","Handro, O","s.n.","1942","03","12",NA,"Brasil","São Paulo",NA,"Cultivada no Jd. Botãnico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2019-11-21 10:04:19-03","IBt","SP","130601","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.","Dehgan, B","Eiten, G; Eiten, LT","10775","1970","02","25",NA,"Brasil","Maranhão","Loreto","Ilha de Balsas, region between the Balsas & Parnaíba Rivers, 35 km S of Loreto, by main house of Fazenda Morros.","-45.066667","-7.383333",NA,NA,NA,NA,"300","300","elegans",NA,NA,NA,"1992","-45.066667","-7.383333",NA,NA,NA,NA,NA,NA,NA
"1241","2019-11-21 10:04:19-03","IBt","SP","271335","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia ribifolia","(Pohl) Müll.Arg.","Ginzbarg, S","Ginzbarg, S; et al.","787","1988","03","21",NA,"Brasil","Bahia","Iaçu","1 km a O da rodovia Rio/Bahia (BR 116) na entrada para Iaçu (BA 046). Caatinga arbustiva com áreas de rocha granítica exposta ao nível do solo. Solo arenoso de cor preto. Bromelíaceas na borda da rocha.","-40.2117004394531","-12.7672004699707",NA,"Coletado em álcool.",NA,NA,NA,NA,"ribifolia",NA,"50006","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2019-11-21 10:04:19-03","IBt","SP","251545","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Webster, GL","Hage, JL; Brito, HS","1839","1986","01","28",NA,"Brasil","Bahia","Ilhéus","-rea do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baiana. Quadra A'. Entre o setor de treinamento e a residência do diretor do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"50","50",NA,NA,"61245","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2019-11-21 10:04:19-03","IBt","SP","68832","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Dehgan, B","Macedo, A","2577","1950","09","12",NA,"Brasil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2019-11-21 10:04:19-03","IBt","SP","356850","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Fiaschi, P","Fiaschi, P","620","2001","02","23",NA,"Brasil","Minas Gerais","Leopoldina","Rodovia Rio-Bahia, na altura do Km 745, 7 Km antes do trevo de acesso para Laranjal. Beira da Rodovia.","-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,NA,NA,NA,NA,"26325","auto","2001",NA,NA,"05",NA,NA,NA,NA,NA,NA
"1245","2019-11-21 10:04:19-03","IBt","SP","319102","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Jacomassi, E","3","1996","12","05",NA,"Brasil","Paraná","Umuarama","Bosque - Horto Medicinal - Cultivada.","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,NA,NA,NA,NA,"46517","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2019-11-21 10:04:19-03","IBt","SP","272478","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.",NA,"Kawall, MA","279","1993","02","05",NA,"Brasil","Rio de Janeiro","Cantagalo","Estrada Euclid. - Fab. Mauá, margem do Rio Negro.","-42.3680992126465","-21.9811000823975",NA,NA,NA,NA,NA,NA,NA,NA,"33898","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2019-11-21 10:04:19-03","IBt","SP","263053","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia","L.","Cordeiro, I","Krieger, L","10422","1971","04","06",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,NA,NA,"17620","auto","1993",NA,NA,"08",NA,NA,NA,NA,NA,NA
"1248","2019-11-21 10:04:19-03","IBt","SP","76712","S","Plantae",NA,NA,"Euphorbiaceae","Jatropha","gossypiifolia","Jatropha gossypiifolia elegans","(Pohl) Müll.Arg.","Dehgan, B","Werner","s.n.","1962","12",NA,NA,"Brasil","Rondônia","Porto Velho","arredores de Porto Velho","-63.9039001464844","-8.76194000244141",NA,NA,NA,NA,NA,NA,"elegans",NA,"333357","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
