"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"773","2020-07-05 19:17:00-03","MO","MOBOT","883127","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","(Kunth) B. Walln.","B. Wallnöfer (W)",NA,NA,NA,"Daniel Rubio|Walter A. Palacios","1992","2","26","Ecuador","Guayas","Guayaquil","Bosque Protector Cerro Blanco, 15 Km al oeste de Guayaquil, cerro Mirador de los Monos. Bosque seco Tropical. Suelo derivado de roca caliza.","-79.9666667","-2.1666667",NA,NA,"200.00000000",NA,NA,NA,NA,"Rubio 2466",NA,NA,"South America",NA,"psidioides",NA,NA,NA,NA,"1",NA,NA,NA
"774","2016-03-10 15:50:00-03","MO","MOBOT","943556","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","(Kunth) B. Walln.","fide Wallöfer",NA,NA,NA,"Bonifacio Mostacedo C.|H. Gonzáles","1994","8","6","Bolivia","Santa Cruz","Andrés Ibáñez","Cotoca, 3 km al Norte de Paurito, camino a Santa Cruz. Bosque con predominancia de Cactaceas y Aspidosperma quebracho-blanco; caducifolio.","-62.8891666","-17.8108333",NA,NA,"300.00000000",NA,NA,NA,NA,"Mostacedo C. 2218",NA,NA,"South America",NA,"psidioides",NA,NA,NA,NA,"1",NA,NA,NA
"775","2016-03-10 13:42:00-03","MO","MOBOT","966863","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","(Kunth) B. Walln.","fide Wallöfer",NA,NA,NA,"René Guillén V.|V. Roca","1995","2","20","Bolivia","Santa Cruz","Velasco","Reserva ecologica El Refugio, a 100 m al N del campamento Refugio. En Barbecho. Suelos arcillo-limosos con afloramiento de roca.","-61.0047222","-14.7386111",NA,NA,"180.00000000",NA,NA,NA,NA,"Guillén Villarroel 3213",NA,NA,"South America",NA,"psidioides",NA,NA,NA,NA,"10",NA,NA,NA
"776","2016-03-10 15:44:00-03","MO","MOBOT","979601","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","(Kunth) B. Walln.","fide Wallöfer",NA,NA,NA,"Bonifacio Mostacedo C.|A. Jiménez","1994","11","14","Bolivia","Santa Cruz","Andrés Ibáñez","Zona Oeste de la ciudad de Santa Cruz, camino a Terevinto Laguna Urubó (5 km al W del Río Piraí). Bosque semicaducifolio; con Cedrela, Cecropia, Sterculia, Schelea princeps; suelos arenosos, superficiales.","-63.2741667","-17.7611111",NA,NA,"250.00000000",NA,NA,NA,NA,"Mostacedo C. 2539",NA,NA,"South America",NA,"psidioides",NA,NA,NA,NA,"5",NA,NA,NA
"777","2016-03-10 15:43:00-03","MO","MOBOT","979686","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","(Kunth) B. Walln.","fide Wallöfer",NA,NA,NA,"Bonifacio Mostacedo C.|J.L. López","1994","12","16","Bolivia","Santa Cruz","Andrés Ibáñez","Pampas del aeropuerto Viru-Viru. Sabanas con predominancia de gramíneas, con pequeñas islas de bosque. Suelo arenoso","-63.1333333","-17.65",NA,NA,"380.00000000",NA,NA,NA,NA,"Mostacedo C. 2581",NA,NA,"South America",NA,"psidioides",NA,NA,NA,NA,"5",NA,NA,NA
"778","2020-10-16 15:22:00-03","MO","MOBOT","101229133","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","(Kunth) B. Walln.","B. Wallnöfer (W)",NA,NA,NA,"G. Meyer","1923","9","30","Bolivia","Beni",NA,"Beni. Cachuela Esperanza,","-65.6","-10.55",NA,NA,NA,NA,NA,NA,NA,"Meyer 91",NA,NA,"South America",NA,"psidioides",NA,NA,NA,NA,"1",NA,NA,NA
"779","2020-10-16 15:18:00-03","MO","MOBOT","101229131","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","(Kunth) B. Walln.","B. Wallnöfer (W)",NA,NA,NA,"Ghillean T. Prance|Enrique Forero|Brian L. Wrigley|José F. Ramos|L.G. Farias","1968","7","16","Bolivia","Pando",NA,"Bolivia. Pando. W bank of Rio Madeira, 2 km N of Abuna~,","-65.3833333","-9.6833333",NA,NA,NA,NA,NA,NA,NA,"Prance 6116",NA,NA,"South America",NA,"psidioides",NA,NA,NA,NA,"1",NA,NA,NA
"780","2020-10-23 11:49:00-03","MO","MOBOT","1407215","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","(Kunth) B. Walln.","fide Wallöfer",NA,NA,NA,"Stephan G. Beck","1980","4","18","Bolivia","Beni","Gral. Ballivian","Beni, Prov. Ballivian, espiritu en la zona de influencia dle Rio Yacuma.","-65.3833333","-13.6333333",NA,NA,"200.00000000",NA,NA,NA,NA,"Beck 3469",NA,NA,"South America",NA,"psidioides",NA,NA,NA,NA,"1",NA,NA,NA
"781","2020-07-05 21:42:00-03","MO","MOBOT","3299645","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","(Kunth) B. Walln.","B. Wallnöfer (W)",NA,NA,NA,"W. Wayt Thomas","1985","10","26","Brazil","Mato Grosso",NA,"Mun. Poconé: Pantanal. 16 km NW of Porto Jofre on Transpantaneira (MT060) to Poconé Marshland and adjacent open forest dominated by Vochysia.","-56.9166667","-17.25",NA,NA,NA,NA,NA,NA,NA,"Thomas 4619",NA,NA,"South America",NA,"psidioides",NA,NA,NA,NA,"1",NA,NA,NA
"782","2020-06-25 20:09:02-03","UNESP-IBILCE","SJRP","19314","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","A.O.S. Vieira",NA,NA,NA,"L.R.M. Souza; J.A. Ferreira & E.M. Francisco",NA,NA,NA,"Brasil","Paraná","Assai","Fazenda São Francisco","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,NA,NA,"Árvore 7 m, frutos imaturos verdes e maduros marrons;",NA,"Tracheophyta","Ericales","América do Sul",NA,NA,"20909","auto","Magnoliopsida",NA,NA,NA,NA,NA
"783","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","30692","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Marcondelli, A. C. B.",NA,NA,NA,"Brasil","São Paulo","Botucatu","faz. São Luís","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"Árvore, 7m, fruto maduro marrom.;",NA,"Tracheophyta","Ericales","América do Sul",NA,NA,"40412","auto","Magnoliopsida",NA,NA,NA,NA,NA
"784","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","21624","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"C. Medri",NA,NA,NA,"Brasil","Paraná","Sapopema","salto das orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"Árvore 3 m, frutos imaturos verdes. Clareira em regeneração;",NA,"Tracheophyta","Ericales","América do Sul",NA,NA,"21990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"785","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","24979","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,"Brasil","Paraná","Adrianópolis","Tejuco Alto","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"Árvore, 5 m, fruto imaturo. Mata do vale do Rio Ribeira;",NA,"Tracheophyta","Ericales","América do Sul",NA,NA,"49901","auto","Magnoliopsida",NA,NA,NA,NA,NA
"786","2019-03-29 10:41:19-03","UFSM","HDCF","4191","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Longhi, S. J.","2000","02","15","Araújo, M. M.","2000","01","08","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,"Seringa. Mata ciliar. Tese da coletora (Araujo 005)",NA,NA,NA,"América",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"787","2019-03-29 10:41:19-03","UFSM","HDCF","479","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Figueira, M.","2016","02","02","Coelho, A. R.","1981","08","06","Brasil","Rio Grande do Sul","Santa Cruz do Sul","Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"38612","auto",NA,NA,NA,NA,NA,NA
"788","2019-06-12 09:07:05-03","UFSM","HDCF","6821","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Figueira, M","2013","03","30","Figueira, M; Fávero, A A; Uberti, G M; Schindler, B; Favarin, J A S","2013","03","30","Brasil","Rio Grande do Sul","São Sepé","mata ribeirinha, rio Vacacaí","-53.657778","-29.893611","-53.657778","-29.893611",NA,NA,NA,NA,"Árvore, ocasional, no sub-bosque de mata, frutos globosos e de coloração vinácea. Coletado fora da parcela (trabalho de dissertação do coletor); Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico, relevo suave-ondulado, solo arenoso","175",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2019-03-29 10:41:19-03","UFSM","HDCF","267","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Figueira, M.","2016","02","02","Alvarez Filho, A.; Marchiori, J. N. C.","1981","03","25","Brasil","Rio Grande do Sul","Nova Palma","Caemborá","-53.4688987731934","-29.471700668335",NA,NA,NA,NA,NA,NA,"Mata ribeirinha do rio Jacuí. SMDB 1964",NA,NA,NA,"América",NA,NA,"23222","auto",NA,NA,NA,NA,NA,NA
"790","2019-03-29 10:41:19-03","UFSM","HDCF","6605","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Figueira, M.","2014","10","13","Bamberg, R.","2013","05","02","Brasil","Rio Grande do Sul","Tunas",NA,"-52.9561004638672","-29.103099822998",NA,NA,NA,NA,NA,NA,"UTM E(313267m), N(6772762m) Fuso 22J, Datum SIRGAS 2000, IFN-RS, conglomerado 495-4-6-2. Duplicata enviada ao JBRJ",NA,NA,NA,"América",NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"791","2020-08-31 08:53:30-03","INPA","INPA","134512","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidiodes","(Kunth) B.Walln.","Wallnöfer, B","2015",NA,NA,"Silva, MFF da","1983","04","13","Brasil","Maranhão","Carolina","Carolina/Pedra Caída, BR-010. Transamazônica, margem esqueda da rodovia, lugar Pedra Caida. Topo da serra, vegetação cerradão.","-47.8","-6.55","-47.8","-6.55",NA,NA,"INPA0134512","INPA0134512 INPA0134512_e INPA0134512_e1",NA,"1089","Dicotyledon Asterids","Ericales","Southern America",NA,"psidiodes",NA,NA,NA,NA,NA,NA,NA,NA
"792","2020-08-31 08:53:30-03","INPA","INPA","153529","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidiodes","(Kunth) B.Walln.","Wallnöfer, B","2015",NA,NA,"Ferreira, CAC","1987","04","22","Brasil","Rondônia","Porto Velho","Vila Campo Novo, área da Mineração Metalcom, Próximo da Vila Campo Novo, área da Mineração Metalcom (antiga Mineração Mineração), morro atraz da casa de visitas.","-63.65","-10.583333","-63.65","-10.583333",NA,NA,"INPA0153529","INPA0153529 INPA0153529_e INPA0153529_e1",NA,"8875","Dicotyledon Asterids","Ericales","Southern America",NA,"psidiodes",NA,NA,NA,NA,NA,NA,NA,NA
"793","2020-08-31 08:53:30-03","INPA","INPA","244479","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Gomes, BM","2012","07",NA,"Pereira-Silva, G da","2009","06","08","Brasil","Rondônia","Porto Velho","UHE Jirau, Área próxima ao alojamento principal, margem direita do rio Madeira.","-64.621944","-9.245","-64.621944","-9.245","80","80","INPA0244479",NA,NA,"14433","Dicotyledon Asterids","Ericales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2020-08-31 08:53:30-03","INPA","INPA","244749","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Ramos, JF","2012","05",NA,"Pereira-Silva, G da","2010","06","20","Brasil","Rondônia","Porto Velho","UHE Jirau, Margem esquerda do rio Madeira.","-64.821111","-9.509444","-64.821111","-9.509444","90","90","INPA0244749",NA,NA,"15403","Dicotyledon Asterids","Ericales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2020-08-31 08:53:30-03","INPA","INPA","58337","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sothers, CA","2004","12",NA,"Macêdo, M","1976","07","15","Brasil","Mato Grosso","Poconé","Rodovia Transpantaneira Km 7, Fazenda Santa Catarina Km 7.","-56","-15.6","-56","-15.6",NA,NA,"INPA0058337","INPA0058337 INPA0058337_e",NA,"68","Dicotyledon Asterids","Ericales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2020-08-31 08:53:30-03","INPA","INPA","199974","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Knapp, SD; Whitefoord, C","1996",NA,NA,"McPherson, G","1990","04","29","Panamá","Del Valle","Darien","Along El Cupe river c. 20 km SSW of Boca de Cupe.","-77.666667","7.966667","-77.666667","7.966667","160","160","INPA0199974","INPA0199974 INPA0199974_e",NA,"14983","Dicotyledon Asterids","Ericales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2020-08-31 08:53:30-03","INPA","INPA","57660","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidiodes","(Kunth) B.Walln.","Wallnöfer, B","2015",NA,NA,"Gomes, M","1976","07","12","Brasil","Mato Grosso",NA,NA,"-59.4","-10.1","-59.4","-10.1",NA,NA,"INPA0057660","INPA0057660 INPA0057660_e",NA,"16","Dicotyledon Asterids","Ericales","Southern America",NA,"psidiodes",NA,NA,NA,NA,NA,NA,NA,NA
"798","2020-08-31 08:53:30-03","INPA","INPA","182160","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidiodes","(Kunth) B.Walln.","Wallnöfer, B","2015",NA,NA,"Ferreira, CAC","1992","03","19","Brasil","Acre","Cruzeiro do Sul","Rio Juruá, Alto Rio Juruá, margem esquerda, localidade Volta Grande.","-72.75","-9.133333","-72.75","-9.133333",NA,NA,"INPA0182160","INPA0182160 INPA0182160_e",NA,"10870","Dicotyledon Asterids","Ericales","Southern America",NA,"psidiodes",NA,NA,NA,NA,NA,NA,NA,NA
"799","2020-08-31 08:53:30-03","INPA","INPA","136227","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidiodes","(Kunth) B.Walln.","Wallnöfer, B","2015",NA,NA,"Rosa, NA","1981","04","07","Brasil","Pará",NA,"Rodovia Tucuruí, km 41 à 45, Margem direita da Rodovia Tucuruí. Repartimento Km 41 à 45","-49.6","-3.8","-49.6","-3.8",NA,NA,"INPA0136227","INPA0136227 INPA0136227_e",NA,"4066","Dicotyledon Asterids","Ericales","Southern America",NA,"psidiodes",NA,NA,NA,NA,NA,NA,NA,NA
"800","2020-08-31 08:53:30-03","INPA","INPA","22876","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidiodes","(Kunth) B.Walln.","Wallnöfer, B","2015",NA,NA,"Prance, GT","1968","07","16","Bolivia","Pando",NA,"W bank of rio Madeira, 2 km above Abunã, W. bank of rio Madeira, 2 km north of Abunã. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"INPA0022876","INPA0022876 INPA0022876_e INPA0022876_e1",NA,"6116","Dicotyledon Asterids","Ericales","Southern America",NA,"psidiodes",NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-08-31 08:53:30-03","INPA","INPA","48709","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidiodes","(Kunth) B.Walln.","Wallnöfer, B","2015",NA,NA,"Pinheiro, GS","1974","01","09","Brasil","Pará",NA,"Estreito Marabá, km 2, Estreito - Maraba Km 2","-49.2","-5.5","-49.2","-5.5",NA,NA,"INPA0048709",NA,NA,"654","Dicotyledon Asterids","Ericales","Southern America",NA,"psidiodes",NA,NA,NA,NA,NA,NA,NA,NA
"802","2020-08-31 08:53:30-03","INPA","INPA","58967","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidiodes","(Kunth) B.Walln.","Wallnöfer, B","2015",NA,NA,"Monteiro, OP","1976","05","31","Brasil","Mato Grosso","Aripuanã",NA,"-60.5","-10.6","-60.5","-10.6",NA,NA,"INPA0058967","INPA0058967 INPA0058967_e INPA0058967_e1",NA,"76-1134","Dicotyledon Asterids","Ericales","Southern America",NA,"psidiodes",NA,NA,NA,NA,NA,NA,NA,NA
"803","2020-07-10 09:45:48-03","MBML","MBML-HERBARIO","42114",NA,"Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","M. F. Santos/XI-2011",NA,NA,NA,"R.R. Vervloet; W. Desanti","2010","07","14","Brasil","Espírito Santo","Aracruz","Barra do Riacho","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"MBML042114","MBML042114","Árvore 5m alt., frutos imaturos de cor verde. Vegetação de restinga","3547",NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"804","2020-07-10 09:45:48-03","MBML","MBML-HERBARIO","52109",NA,"Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","F. Gonzatti/28-IV-2015",NA,NA,NA,"F. Gonzatti; E. Valduga","2015","04","18","Brasil","Rio Grande do Sul","Osório","Lagoa da Emboaba","-50.226944","-29.966111","50W13'37","29S57'58","15","15","MBML052109","MBML052109","Mata seca. Árvore com 6m altura","1743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-07-10 09:45:48-03","MBML","MBML-HERBARIO","42005",NA,"Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","M. F. Santos/XI-2011",NA,NA,NA,"R.R. Vervloet; J. Silva","2011","05","30","Brasil","Espírito Santo","Aracruz","Barra do Riacho","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"MBML042005","MBML042005","Árvore 5m alt., frutos imaturos de cor verde. Vegetação de restinga","3562",NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"806","2021-03-04 11:05:07-03","UFRB","HURB","11144","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Oliveira, W.F. & Pinho, R.","2015","09","08","Brasil","Bahia","Tanquinho","Trilha da Serra da Pedra Bonita;","-39.104444","-11.983333","39º06'16W","11º59'S","420","420","HURB000011144",NA,NA,"4301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2021-03-04 11:05:07-03","UFRB","HURB","19458","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans psidioides","Jacq.","M.L.Guedes","2018","04",NA,"Guedes, M.L.","2018","02","16","Brasil","Bahia","Mortugaba","Serra Geral;","-42.366667","-15.016667","42º22'W","15º01'S",NA,NA,"HURB000019458",NA,"ALCB 130340.","30189",NA,NA,NA,NA,"psidioides",NA,NA,NA,NA,NA,NA,NA,NA
"808","2021-03-04 11:05:07-03","UFRB","HURB","22283","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Carvalho, A.A.; Souza, E.H.","2018","11","12","Brasil","Bahia","Milagres","Fazenda Jatobá;","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,"HURB000022283",NA,NA,"120",NA,NA,NA,NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA
"809","2021-03-04 11:05:13-03","UFRB","HURB","16645","PreservedSpecimen","Plantae","Euphorbiaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Moreira, D.M.; Vitório, C.D.P. & Simões, S.S.","2017","09","13","Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000016645",NA,NA,"213",NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA
"810","2020-06-15 15:30:16-03","UNESP-RC","HRCB","51166","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Biral, L.","2009","07",NA,"Biral, L.","2009","05","14","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna","-46.511111","-22.8375","46º30'40W","22º50'15S","750","750",NA,NA,"Árvore, 5m, folhas cartáceas, brilhantes na face abaxial, frutos arroxeados, quase negros, com seis sementes, polpa verde e cálice persistente","241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2020-06-15 15:30:16-03","UNESP-RC","HRCB","44766","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Rambo",NA,NA,NA,"Pivetta","1953","11","09","Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,NA,NA,"Arbusto, flor verde","685",NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA
"812","2020-06-15 15:30:16-03","UNESP-RC","HRCB","10559","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Filho, H.F.L.","1988",NA,NA,"Gabriel, J.L.C.","1988","03","16","Brasil","São Paulo","Botucatu","Fazenda São João","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"Árvore, 5m de alt., frutos roxos, comestíveis","s.n.",NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"813","2020-06-15 15:30:16-03","UNESP-RC","HRCB","40660","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Biral, L.","2008","11",NA,"Pizo, M.A.","2004","04","20","Brasil","São Paulo","Itatiba","Sítio Moinho Velho","-46.8300018310547","-23",NA,NA,"800","800",NA,NA,"Árvore, frutos maduros vinho","65",NA,NA,NA,NA,NA,"17442","auto",NA,NA,NA,NA,NA,NA
"814","2020-06-15 15:30:16-03","UNESP-RC","HRCB","22685","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Sano, P.","1998","02","18","Jung-Mendaçolli, S.L.","1995","04","05","Brasil","São Paulo","Jundiaí","Estação Experimental do IAC","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"Arbórea ca. 8 m alt., frutos imaturos verdes","1375",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"815","2020-06-15 15:30:16-03","UNESP-RC","HRCB","50644","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.","Biral, L.","2009","03",NA,"Lombardi","2008","11","03","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","985","985",NA,NA,"Árvore ca. 7m, folhas herbáceas, flores verdes, centro de cada pétala arroxeado","7506",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"816","2020-06-15 15:30:16-03","UNESP-RC","HRCB","20498","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"Bernacci, L.C.","1995","03","17","Brasil","São Paulo","Monte Alegre do Sul","Fazenda Benti","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 3 m alt., frutos imaturos","1346",NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA
"817","2017-11-24 14:10:33-02","UFLA","ESAL","1074","S","Plantae","Ebenaceae","Diospyros","inconstans","Diospyros inconstans","Jacq.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; ;","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
