"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"46","2021-03-15 16:37:00-03","NY","NYBG","1921020","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"V. Nicolack","101","1989","12","05","Brazil","Paraná","Colombo","Gruta do Bacaitave","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2181543' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921020","NY01921020_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"13536","auto",NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","557565","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","O. Handro","O. Handro","2093","1969","07","29","Brazil","São Paulo","Sao Paulo","Cultivada em Sao Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=108547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557565",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"53584","auto",NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","557555","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","B. K. Holst","J. R. Mattos","8369","1960","09","23","Brazil","São Paulo","Moji-Guaçu","Fazenda Campininha, 5.1 km NW de Padua Sales","-47.164784","-22.242395",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=108561' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557555","NY00557555_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1017392","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uvalha","Eugenia uvalha","Cambess.",NA,"W. Hoehne","3676","1951","09","28","Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo.","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206463' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017392","NY01017392_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1017390","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uvalha","Eugenia uvalha","Cambess.",NA,"A. F. M. Glaziou","6158","1872","07","26","Brazil","Rio de Janeiro",NA,"Sete Pontes.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206460' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017390","NY01017390_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-12-10 11:58:35-03","MCN-PUC-MINAS","HPUC-MG","CARP296","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis",NA,NA,"Lucília Mª de Souza Teixeira",NA,"2012","08","01","Brasil","Minas Gerais","Belo Horizonte","Av. Cristiano Machado - Região Planalto","-43.940556","-19.8325","43º56'26''W","19º49'57''S","758","758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","11070","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Mattos, J.","Gottsberger, I.S.","820","1970","11","13","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75","48°25'w","22°45's",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. ; Coleção: Cerrado Estação 13 de Maio","BOTU011070",NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","11069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, I.S.","Gottsberger, I.S.","51072","1972","10","05","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75","48°25'w","22°45's",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Small shrub, white flowers, ripe fruits orange-coloured, flehy with na acide tast.; Coleção: Cerrado Estação 13 de Maio","BOTU011069",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","11098","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, I.S.","Gottsberger, I.S.","101074","1974","10","10","Brasil","São Paulo","Botucatu","18km ao norte de Botucatu, 14km a leste de São manuel. Ao longo da estrada São Manuel-Piracicaba.Perto da Estação 13 de maio, da antiga linha de trem.","-48.416667","-22.75","48°25'w","22°45's",NA,NA,"Alt. ca 550m . Uma área de Cerrado, consistindo de dois morros e um vale no meio. A área é preservada pela Usina de Açúcar de São Manuel. ; Coleção: Cerrado Estação 13 de Maio","BOTU011098",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","27878","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Ishara, K.L.","Ishara, K.L.","191","2008","09","30","Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.733333","-22.8","48°44'w","22°48's",NA,NA,"Árvore 2m, flores brancas,odor adocicado","BOTU027878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","27877","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Ishara, K.L.","Ishara, K.L.","251","2008","12","02","Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.733333","-22.8","48°44'w","22°48's",NA,NA,"Subarbusto 1m, fruto amarelo","BOTU027877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","11061","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.","Gottsberger, I.S.","Gottsberger, I.S.","11071","1971","10","01","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75","48°25'w","22°45's",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Small shrub, white flowers, ripe fruits orange-coloured, flehy with na acide tast.; Coleção: Cerrado Estação 13 de Maio","BOTU011061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","21903","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Amaral Jr., A.","268","1998","10","17","Brasil","Mato Grosso do Sul","Anaurilândia",NA,"-52.867778","-22.383611","52°52'4w","22°23'1s",NA,NA,"Árvore 2 m de altura, flores brancas","BOTU021903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","13469","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria Jr., J.E.Q.","Bicudo, L.R.H.","1709","1986","11","20","Brasil","São Paulo","Botucatu",NA,"-48.738611","-22.9","48°44'19w","22°54's",NA,NA,NA,"BOTU013469",NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","13470","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria Jr., J.E.Q.","Bicudo, L.R.H.","1607","1986","10","23","Brasil","São Paulo","Botucatu",NA,"-48.738611","-22.566667","48°44'19w","22°34's",NA,NA,NA,"BOTU013470",NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","34343","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Proença, C.E.B.","Proença, C.","4416","2012","07","08","Brasil","São Paulo","Araraquara","Fazenda Salto Grande","-48.22","-21.805278","48°13'12w","21°48'19s",NA,NA,NA,"BOTU034343",NA,"2012","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","28006","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sobral, M.","Cruz, J. da","200","1988","12","08","Brasil","Paraná","Cascavel",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU028006",NA,"1993","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","2332","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria Jr., J.E.Q.","Perencin, N.","37","1972","10","15","Brasil","São Paulo","Botucatu",NA,"-48.375","-22.866667","48°22'30w","22°52's",NA,NA,NA,"BOTU002332",NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","21895","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Amaral Jr., A.","266","1998","10","17","Brasil","Mato Grosso do Sul","Anaurilândia",NA,"-52.867778","-22.383611","52°52'4w","22°23'1s",NA,NA,"Arvoreta 3 m de altura com flores brancas","BOTU021895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","13468","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Faria Jr., J.E.Q.","Amaral Jr., A.","109","1985","11","21","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU013468",NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","28646","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Bosio, F.","Bosio, F.","76","2011","12","26","Brasil","Santa catarina","Campo Belo do Sul",NA,"-50.577778","-27.885556","50°34'40w","27°53'8s",NA,NA,NA,"BOTU028646",NA,"2013","01","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","22124","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Bicudo, L.R.H.","143","1998","10","14","Brasil","São Paulo","Presidente Epitácio",NA,"-51.116389","-21.755278","51°06'59w","21°45'19s",NA,NA,"Mata de galeria, 2 m de altura, frutos verdes","BOTU022124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:31:37-03","UFRJ","RFA","44443","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Sergio Monteiro","595","2019","09","27","Brasil","Rio de Janeiro","Petrópolis","Itaipava, Madame Machado, comunidade 1º de Maio","-43.096667","-22.401111","43º5'48''W","22º24'4''S","760","760","Árvore ca. 10 m de altura; folhas discolores; flores alvas","RFA56776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:20:23-03","UFRJ","RFA","9121","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","D. Legrand","G.G. Hatschbach","12950","1965","10","13","Brasil","Paraná","Campo Mourão","Localidade de Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Arbusto de 2 m de altura; flor alva","RFA46555",NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA
"70","2020-11-13 09:20:23-03","UFRJ","RFA","11995","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","D. Legrand","G.G. Hatschbach","23174","1969","12","08","Brasil","Paraná","Foz do Iguaçu","Parque Nacional, Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Arvoreta 5 m de altura; flor alva","RFA46552",NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"71","2020-11-13 09:20:23-03","UFRJ","RFA","12370","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","G.G. Hatschbach","G.G. Hatschbach","20601","1968","12","10","Brasil","Paraná","Laranjeiras do Sul","Localidade de Pinhal Ralo","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Arvoreta de 1 m de altura; flor alva","RFA46553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"72","2020-06-29 11:31:37-03","UFRJ","RFA","9921","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","M. Sobral","P. Occhioni","4305","1970","10",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Subarbusto; flores alvas","RFA46551",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"73","2020-06-29 11:31:38-03","UFRJ","RFA","2769","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uvalha","Eugenia uvalha","Cambess.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"RFA19787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"74","2020-11-24 17:10:53-03","UTFPR","DVPR","5959","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Silva, DR","Rocha Filho, JA; Silva, DR; Piva, J; Machado, C","615","2018","02","06","Brasil","Paraná","Capitão Leonidas Marques","Futura área do reservatório UHE Baixo Iguaçu, mata a direita do rio Iguaçu.","-53.3851","-25.3054","-53.3851","-25.3054","256","256","Árvore 20 m de altura. Folhas discolores, cartaceas. Frutos carnosos , verdes quando imaturos e amarelados quando maduros. Ponto: 526 B.; Fragmento florestal Semidecidual em estágio médio de sucessão secundariá. Associação entre Latos","DVPR005959",NA,"2018","03","01",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-24 17:10:53-03","UTFPR","DVPR","1850","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Estevan, DA","Estevan, DA","2021","2014","10","30","Brasil","Paraná","Dois Vizinhos","Estrada para comunidade Pinheirinho","-53.055018","-25.431179","-53.055018","-25.431179","539","539","Árvore ca. 5 m, flores brancas.; Borda de mata.","DVPR001850","DVPR001850","2015","11",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-24 17:10:53-03","UTFPR","DVPR","3736","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Cordeiro, J; Felitto, G","Caxambu, MG; et al.","3373","2010","12","15","Brasil","Paraná","Campo Mourão","afloramento rochoso, no terreno frente ao pesqueiro do Nishida.","-52.20477","-24.01546","-52.20477","-24.01546","581","581","arvoreta ca. 3m, heliófita. Flores alvas.; Relevo: suave-ondulado. Vegetação: campo rupestre.","DVPR003736",NA,"2011",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-24 17:10:53-03","UTFPR","DVPR","649","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Perin, LD; Colombo, M; Brit","Perin, LD; Colombo, M; Brito, NM","s.n.","2010","10","26","Brasil","Paraná","Dois Vizinhos","Entrada da Trilha Ecológica da UTFPR","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore 2 m.","DVPR000649","DVPR000649","2010",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19637","auto",NA,NA,NA,NA,NA
"78","2020-11-24 17:10:53-03","UTFPR","DVPR","5481","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Girardi, FL","Girardi, FL","s.n.","2017","11","24","Brasil","Paraná","Dois Vizinhos","Rua Ipiranga.","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore, altura estimada de 2 metros, cor da flor branca e fruto de cor amarelo.","DVPR005481",NA,"2017",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19637","auto",NA,NA,NA,NA,NA
"79","2020-11-24 17:10:53-03","UTFPR","DVPR","665","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Costa, MBR","Khun, M","s.n.","2012","10","18","Brasil","Paraná","Dois Vizinhos","UTFPR","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore 6 - 13 m, flor branca, fruto drupa globosa.","DVPR000665","DVPR000665",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19637","auto",NA,NA,NA,NA,NA
"80","2020-11-24 17:10:53-03","UTFPR","DVPR","692","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Figueira, F","s.n.","2010","11","25","Brasil","Paraná","Dois Vizinhos","UTFPR - arboreto","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore de 3 m.","DVPR000692","DVPR000692",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19637","auto",NA,NA,NA,NA,NA
"81","2020-11-24 17:10:53-03","UTFPR","DVPR","5362","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Sousa, A","Sousa, A","s.n.","2017","10","24","Brasil","Paraná","Dois Vizinhos","UTFPR- Câmpus Dois Vizinhos, Próximo ao arboreto.","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore com 3,6 metros de altura. Flor amarela.","DVPR005362",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19637","auto",NA,NA,NA,NA,NA
"82","2020-11-24 17:10:53-03","UTFPR","DVPR","457","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Dias, MC","Souza, A","s.n.","2001","03","16","Brasil","Paraná","Londrina","UNIFIL atrás dos laboratórios de Biologia","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 7 m, flores brancas.; Planta cultivada.","DVPR000457","DVPR000457","2001",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"83","2020-11-24 17:10:53-03","UTFPR","DVPR","942","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Ferreira, JA; Francisco, EM","s.n.","1998","12","15","Brasil","Paraná","Reserva","Sítio Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Árvore 5m, botões florais brancos.; Meio do pasto.","DVPR000942","DVPR000942","2004","02",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"43627","auto",NA,NA,NA,NA,NA
"84","2020-11-24 17:10:53-03","UTFPR","DVPR","2757","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Souza, LRM; Ferreira, JA; Francisco, EM","49","1997","12","12","Brasil","Paraná","São Sebastião da Amoreira","R: José Sebastião Lopes, residência","-50.761100769043","-23.4652996063232",NA,NA,NA,NA,"Árvore 7m, frutos maduros vermelhos.","DVPR002757",NA,"1998","09","22",NA,NA,NA,"Magnoliophyta",NA,NA,"13345","auto",NA,NA,NA,NA,NA
"85","2020-11-24 17:10:53-03","UTFPR","DVPR","2716","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Azevedo, F","s.n.","1997","09","27","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Arvoreta 4m, botões cremes.; Encosta Rochosa.","DVPR002716",NA,"1998","09","22",NA,NA,NA,"Magnoliophyta",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"86","2020-11-24 17:10:53-03","UTFPR","DVPR","366","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Dias, MC","Dias, MC","s.n.","2003","09","21","Brasil","Paraná","Sertanopólis","Chácara Itapoã, próximo ao rio Taboca","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"Árvore 4 m, botões florais verde acizentados, flores brancas, frutos imat. verdes.; Cultivada em pomar.","DVPR000366","DVPR000366","2004",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19992","auto",NA,NA,NA,NA,NA
"87","2020-11-24 17:10:53-03","UTFPR","DVPR","2552","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.",NA,"Bicudo, LRH; et al.","143","1998","10","14","Brasil","São Paulo","Presidente Epitácio",NA,"-52.1100006103516","-21.7600002288818",NA,NA,"259","259","Arvoreta 2m, frutos verdes.; Mata de Galeria.","DVPR002552",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"59255","auto",NA,NA,NA,NA,NA
"88","2016-10-18 16:26:36-02","UNEMAT","TANG","2051","S","Plantae","Myrtaceae","Eugenia","pyriformis","Eugenia pyriformis","Cambess.","Soares-Silva, LH","Chagas-Silva, F","1891","1995","12","14","Brasil","Paraná","Uraí","Material vindo do Herbário FUEL.","-50.7963981628418","-23.1975002288818",NA,NA,NA,NA,"Árvore de 5m, botões florais brancos.","TANG000002051",NA,"1995","12",NA,NA,NA,NA,NA,NA,NA,"13486","auto",NA,NA,NA,NA,NA
"89","2021-03-30 12:45:47-03","EAO","IAN","27473","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","albo-tomentosa","Eugenia albo-tomentosa","Cambess.",NA,"Saint-Hilaire","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN027473",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
