"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"343","2019-05-06 12:01:24-03","UFU","HUFU","34012","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Mendes, S.; Araújo, G.M.","918",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Céu Cavalo.","-47.2928009033203","-19.3528003692627",NA,"Herbáceo, ca. de 0,7 m. Capítulo verde, corola lilás.; Cerrado.","HUFU00023361","HUFU00023361","2003","07","04",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-05-06 12:01:24-03","UFU","HUFU","32049","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arruda, R.; Araújo, G.M.; Amorim, E.H. & Mendes, S.","341",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Macega.","-47.2928009033203","-19.3528003692627",NA,"Erva ca. de 1 m. Cálice verde, corola lilás.; Cerrado.","HUFU00023358","HUFU00023358","2003","04","11",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-05-06 12:01:24-03","UFU","HUFU","31895","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arruda, R.; Araújo, G.M.; Amorim, E.H. & Mendes, S.","313",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Macega.","-47.2928009033203","-19.3528003692627",NA,"Subarbusto ca. de 1 m. Cálice verde, corola roxa.; Cerrado.","HUFU00023357","HUFU00023357","2003","04","11",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-05-06 12:01:24-03","UFU","HUFU","35953","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Amorim, E.H.; Hattori, E.K.O. & Pacheco, R.A.","851",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,"Herbácea, ca. 0,5 m. Cálice verde, corola roxa.","HUFU00023360","HUFU00023360","2004","01","20",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-05-06 12:01:24-03","UFU","HUFU","33940","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","850",NA,"Brasil","Minas Gerais","Perdizes","Galheiros, Macega.","-47.2928009033203","-19.3528003692627",NA,"Herbáceo, ca. 1,2 m. Cálice vinho, corola lilás.; Cerrado.","HUFU00019175",NA,"2003","05","10",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-05-06 12:01:24-03","UFU","HUFU","9364","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2441",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Córrego do Quilombo.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,6 m. Flores liláses.; Córrego hidromórfico.","HUFU00035370","HUFU00035370","1995","07","16",NA,"Souza, V.C.",NA,"57119","auto","1995",NA,NA,NA,NA,"09",NA,NA,NA,NA
"349","2019-05-06 12:01:24-03","UFU","HUFU","7350","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Romero, R.; et al.","1684",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 3km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,60 m. Cálice arroxeado, corola lilás e estames brancos.; Campo limpo.","HUFU00035368","HUFU00035368","1995","01","10",NA,"Andrade, T.",NA,"57119","auto","2005",NA,NA,NA,NA,"03","10",NA,NA,NA
"350","2019-05-06 12:01:24-03","UFU","HUFU","9200","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Nakajima, J.N.; Romero, R.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","1197",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,4 m. Flores arroxeadas.; Campo limpo associado a afloramento rochoso.","HUFU00035371","HUFU00035371","1995","07","14",NA,"Souza, V.C.",NA,"57119","auto","1995",NA,NA,NA,NA,"09",NA,NA,NA,NA
"351","2019-05-06 12:01:24-03","UFU","HUFU","7270","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Romero, R.; Nakajima, J.N. & D.G.S.","1602",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,40 m. Cálice vinho e corola lilás.; Borda de campo cerrado.","HUFU00035369","HUFU00035369","1995","01","09",NA,"Andrade, T.",NA,"57119","auto","2005",NA,NA,NA,NA,"03","10",NA,NA,NA
"352","2019-05-06 12:01:23-03","UFU","HUFU","20123","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Faria, P.","s.n.",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Vereda 3, lado esquerdo, meio frequente.","HUFU00019161",NA,"1999","05","21",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"353","2019-05-06 12:01:23-03","UFU","HUFU","20188","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Faria, P.; Araújo, G.M.","s.n.",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Flores roxas.; Vereda 4, lado esquerdo, meio frequente.","HUFU00019162",NA,"1999","05","28",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"354","2019-05-06 12:01:23-03","UFU","HUFU","1081","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Castro, N.M.","s.n.",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Herbáceo com pétala lilás.; Campo Umido.","HUFU00019157",NA,"1987","08","20",NA,"Souza, V.C.",NA,"58223","auto","1994",NA,NA,NA,NA,"06","24",NA,NA,NA
"355","2019-05-06 12:01:23-03","UFU","HUFU","17300","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.","1081",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Erva com flor lilás.; Meio da vereda.","HUFU00019155",NA,"1998","09","04",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-05-06 12:01:23-03","UFU","HUFU","17503","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.","1101",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Erva com flor lilás.; Vereda.","HUFU00019156",NA,"1998","09","11",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-05-06 12:01:23-03","UFU","HUFU","17823","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.; Amaral, A.F.","1141",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Vereda.","HUFU00019167",NA,"1998","11","06",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"358","2019-05-06 12:01:24-03","UFU","HUFU","3064","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","106",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Herbáceo, ca. 0,6 m. Flor roxa.; Campo úmido.","HUFU00019154",NA,"1992","05","15",NA,"Nakajima, J.N.",NA,"58223","auto","1999",NA,NA,NA,NA,"07","17",NA,NA,NA
"359","2019-05-06 12:01:24-03","UFU","HUFU","3159","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","213",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Herbáceo, ca. 0,7 m. Flor roxa.; Campo úmido.","HUFU00019153",NA,"1992","06","05",NA,"Souza, V.C.",NA,"58223","auto","1994",NA,NA,NA,NA,"06","22",NA,NA,NA
"360","2019-05-06 12:01:24-03","UFU","HUFU","967","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Castro, N.M.","s.n.",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Herbácea, ca. 0,7 m. Flores roxas.; Campo umido.","HUFU00019169",NA,"1987","03","27",NA,"Nakajima, J.N.",NA,"58223","auto","1999",NA,NA,NA,NA,"07","13",NA,NA,NA
"361","2019-05-06 12:01:24-03","UFU","HUFU","23248","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.","3274",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Meio da vereda 4, lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,"Espécie rara. Flor roxa.; Vereda.","HUFU00019173",NA,"2000","05","26",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"362","2019-05-06 12:01:24-03","UFU","HUFU","21109","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.; Amaral, A.F.","2709",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Meio esquerdo.","-48.2771987915039","-18.9186000823975",NA,"Flor roxa.; Vereda.","HUFU00019166",NA,"1999","08","27",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"363","2019-05-06 12:01:24-03","UFU","HUFU","21286","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.","2763",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Meio esquerdo da vereda 4.","-48.2771987915039","-18.9186000823975",NA,"Flor lilás.; Vereda.","HUFU00019165",NA,"1999","09","24",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"364","2019-05-06 12:01:24-03","UFU","HUFU","20843","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.; Mendes, S.","2126",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 3, borda direita.","-48.2771987915039","-18.9186000823975",NA,"Flor lilás.; Vereda.","HUFU00019171",NA,"1999","07","30",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"365","2019-05-06 12:01:24-03","UFU","HUFU","22646","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.","3451",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 3, situada naparte sudeste da Estação do Panga. Meio da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,"Arbusto com flor.; Vereda.","HUFU00019164",NA,"2000","03","24",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"366","2019-05-06 12:01:23-03","UFU","HUFU","17025","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.; Araújo, G.M.","1030",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4, local úmido.","-48.2771987915039","-18.9186000823975",NA,"Erva com flor lilás.; Vereda.","HUFU00019158",NA,"1998","08","14",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-05-06 12:01:24-03","UFU","HUFU","22838","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.","3578",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4, situada na parte oeste da Estação do Panga. Meio da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,"Erva com flor lilás.; Vereda.","HUFU00019163",NA,"2000","04","28",NA,"Rosa, P.O.",NA,"58223","auto","2005",NA,NA,NA,NA,"05",NA,NA,NA,NA
"368","2019-05-06 12:01:23-03","UFU","HUFU","17039","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.; Barbosa, A.A.A.","1619",NA,"Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido","-48.2771987915039","-18.9186000823975",NA,"Erva com flores lilás.; Vereda.","HUFU00019183",NA,"1998","08","21",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-05-06 12:01:24-03","UFU","HUFU","22786","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.; Coelho, C.P.","3527",NA,"Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, Vereda situada próximo a estrada de Campo Florido a 20Km do centro de Uberlândia. Meio da vereda, lado direito.","-48.2771987915039","-18.9186000823975",NA,"Erva com flor lilás.; Vereda.","HUFU00019182",NA,"2000","04","14",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-05-06 12:01:23-03","UFU","HUFU","17108","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.; Barbosa, A.A.A.","1684",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Erva com flor lilás.; Em vereda, borda.","HUFU00019184",NA,"1998","09","19",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-05-06 12:01:24-03","UFU","HUFU","32480","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.","s.n.",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Erva com flor rósea.; Vereda.","HUFU00019178",NA,"2003","01","24",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-05-06 12:01:24-03","UFU","HUFU","4505","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arantes, A.A.A.; et al.","38",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Herbáceo, ca. 0,5 m. Flores lilás.; Interior da vereda.","HUFU00019187",NA,"1993","08","13",NA,"Nakajima, J.N.",NA,"58223","auto","1994",NA,NA,NA,NA,"07","13",NA,NA,NA
"373","2020-08-04 12:48:56-03","UFU","HUFU","4667","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Arantes, A.A.A.","80",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Herbáceo, ca. 0,5 m. Flores lilás.; Campo úmido.","HUFU00019188",NA,"1993","10","04",NA,"Souza, V.C.",NA,"58223","auto","1994",NA,NA,NA,NA,"06","24",NA,NA,NA
"374","2019-05-06 12:01:24-03","UFU","HUFU","48953","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Barbosa, A.A.A.","s.n.",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Erva com flor rósea a lilás.; Fundo da vereda.","HUFU00019186",NA,"2006","04","08",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-05-06 12:01:23-03","UFU","HUFU","20024","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.","2547",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Lado esquerdo, meio.","-48.2771987915039","-18.9186000823975",NA,"Vereda.","HUFU00019181",NA,"1999","05","11",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-05-06 12:01:23-03","UFU","HUFU","19495","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.","2288",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Margem direita, borda.","-48.2771987915039","-18.9186000823975",NA,"Flor lilás.; Vereda.","HUFU00019180",NA,"1999","04","09",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-05-06 12:01:23-03","UFU","HUFU","17208","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Araújo, G.M.","1785",NA,"Brasil","Minas Gerais","Uberlândia","Rodovia Uberlândia - Prata, A 25 Km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,"Erva, ca. 0,8 m. Flores roxas.; Vereda.","HUFU00019185",NA,"1997","09","15",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-08-06 10:39:43-03","FMM","FMM","1737","MachineObservation","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01737","FMM01737_v1 FMM01737_v2 FMM01737_v3","2016","04","16",NA,NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"379","2019-08-06 10:39:43-03","FMM","FMM","1347","MachineObservation","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.831247","-15.878481",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01347","FMM01347_v1 FMM01347_v2","2014","07","05",NA,NA,NA,NA,NA,NA,"47°49'52.49W","15°52'42.53S",NA,NA,NA,NA,NA,NA,NA
"380","2019-08-06 10:39:43-03","FMM","FMM","1736","MachineObservation","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01736","FMM01736_v1 FMM01736_v2","2015","07","26",NA,NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"381","2019-08-06 10:39:43-03","FMM","FMM","1349","MachineObservation","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","APA Gama Cabeça de Veado, Park Way","-47.944708","-15.896697",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01349","FMM01349_v1 FMM01349_v2","2013","03","03",NA,NA,NA,NA,NA,NA,"47°56'40.95W","15°53'48.11S",NA,NA,NA,NA,NA,NA,NA
"382","2019-08-06 10:39:43-03","FMM","FMM","1738","MachineObservation","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01738","FMM01738_v1 FMM01738_v2 FMM01738_v3","2016","05","20",NA,NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"383","2019-08-06 10:39:43-03","FMM","FMM","1348","MachineObservation","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.604489","-19.356478",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM01348","FMM01348_v1 FMM01348_v2","2013","09","08",NA,NA,NA,NA,NA,NA,"43°36'16.16W","19°21'23.32S",NA,NA,NA,NA,NA,NA,NA
"384","2019-08-06 10:39:43-03","FMM","FMM","1739","MachineObservation","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01739","FMM01739_v1 FMM01739_v2 FMM01739_v3 FMM01739_v4 FMM01739_v5","2015","03","24",NA,NA,NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"385","2020-11-24 17:55:47-03","UFMT","UFMT","34581","S","Plantae",NA,NA,"Scrophulariaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17244",NA,"Brasil","Mato Grosso","Nobres","26 km ENE de Nobres","-56.05","-14.566667",NA,"Erva, corola lilás; Savana gramíneo-lenhosa (campo limpo de cerrado)",NA,NA,"1997","05","24",NA,NA,NA,NA,NA,NA,"-56.05","-14.566667",NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Sellow, F","s.n.","Southern America","Brazil","Minas Gerais",NA,"In prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2017-09-11 17:12:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Gardner, G","2922","Southern America","Brazil","Piauí",NA,"in prov. Piauhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-07-16 10:05:58-03","IBt","SP","289439","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Souza, VC","7238",NA,"Brasil","São Paulo","Itararé",NA,"-49.201667","-24.085",NA,NA,NA,NA,"1994","11","14",NA,NA,NA,NA,NA,NA,"-49.201667","-24.085",NA,NA,NA,NA,NA,NA,NA
"389","2020-09-10 10:18:31-03","IBt","SP","314412","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Correa Gomes Jr, J","1999",NA,"Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"1964","06","23",NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-21 10:13:57-03","IBt","SP","15084","S","Plantae",NA,NA,"Orobanchaceae","Buchnera","juncea","Buchnera juncea","Cham. & Schltdl.","Loefgren, A; Edwall, G","CGG2056",NA,"Brasil","São Paulo","Franca","Campo úmido.","-47.4000015258789","-20.5300006866455",NA,"Herb. fl. coerulea.","SP008473","SP008473","1893","01","06",NA,NA,NA,"27521","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
