"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","dayIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber"
"181","2020-10-01 14:24:38-03","JBB","HEPH","10900","S","Plantae","Dicotyledon","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Hook.) C.C.Berg.","Bringel Júnior, JBA","2010",NA,"Lima, IV","1994","12","16","Brasil","Goiás","Serranópolis","Fazenda Pedraria acima do rio Pedraria",NA,NA,NA,NA,NA,NA,NA,"-51.9622001647949","-18.3061008453369","86936","auto","asaroides","540","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:38:52-03","UFMG","BHCB","68236","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Mota, RC da","2001","12","12","Brasil","Minas Gerais","Frei Inocêncio","Rio Suaçuí Grande.",NA,"-18.699525",NA,NA,NA,"Planta coletada em mata secundária; erva.",NA,NA,"-18.699525",NA,NA,NA,"1361","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:38:52-03","UFMG","BHCB","26763","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:38:52-03","UFMG","BHCB","26763","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:38:52-03","UFMG","BHCB","45532","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:38:53-03","UFMG","BHCB","54332","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg",NA,NA,NA,"Tameirão Neto, E",NA,NA,NA,"Brasil","Minas Gerais","Curvelo",NA,NA,NA,NA,NA,NA,NA,NA,"-44.4308013916016","-18.7563991546631","57661","auto","vitifolia","3103","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:38:52-03","UFMG","BHCB","33702","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Nova Ponte",NA,NA,NA,NA,NA,NA,NA,NA,"-47.6747016906738","-19.1525001525879","47316","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:38:52-03","UFMG","BHCB","33702","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Nova Ponte",NA,NA,NA,NA,NA,NA,NA,NA,"-47.6747016906738","-19.1525001525879","47316","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:38:52-03","UFMG","BHCB","16109","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"M.L.F.","1986","09",NA,"Brasil","Minas Gerais","Patrocínio",NA,NA,NA,NA,NA,NA,NA,NA,"-46.9925003051758","-18.9438991546631","44638","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:38:52-03","UFMG","BHCB","62941","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Mota, RC da","2001","01","26","Brasil","Minas Gerais","São Gonçalo do Abaeté",NA,NA,NA,NA,NA,NA,"Planta coletada em mata de galeria; erva.",NA,"-45.8333015441895","-18.3383007049561","75342","auto",NA,"373","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-11 11:38:52-03","UFMG","BHCB","3443","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Oliveira, JA de","1981","12","20","Brasil","Minas Gerais","Vespasiano",NA,NA,NA,NA,NA,NA,"terrestre;herbáceo;folhas cordiformes;",NA,"-43.9233016967773","-19.6919002532959","11802","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-11 11:38:53-03","UFMG","BHCB","70650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg",NA,NA,NA,"Krieger, L; Larcher, B",NA,NA,NA,"Brasil","Paraná","Guaíra",NA,NA,NA,NA,NA,NA,NA,NA,"-54.2557983398438","-24.0799999237061","33984","auto","vitifolia","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-11 11:38:52-03","UFMG","BHCB","36351","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Matozinhos","APA Carste de Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"-44.0814018249512","-19.5578002929688","20503","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-11 11:38:52-03","UFMG","BHCB","1203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Ferrari, JM","1978","11",NA,"Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. ICB.",NA,NA,NA,NA,NA,"terrestre-orla de barrancos;herbáceo-rizomatoso",NA,"-43.937801361084","-19.9207992553711","17082","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-11 11:38:52-03","UFMG","BHCB","1204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Ferrari, JM","1978","02",NA,"Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. ICB.",NA,NA,NA,NA,NA,"terrestre;herbáceo-acaule;medicinal;",NA,"-43.937801361084","-19.9207992553711","17082","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:38:52-03","UFMG","BHCB","25549","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. ICB.",NA,NA,NA,NA,NA,NA,NA,"-43.937801361084","-19.9207992553711","17082","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:38:52-03","UFMG","BHCB","25549","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. ICB.",NA,NA,NA,NA,NA,NA,NA,"-43.937801361084","-19.9207992553711","17082","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-11 11:38:52-03","UFMG","BHCB","23177","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Tameirão Neto, E","1990","11","08","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG",NA,NA,NA,NA,NA,NA,NA,"-43.937801361084","-19.9207992553711","17082","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-11 11:38:52-03","UFMG","BHCB","23177","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Tameirão Neto, E","1990","11","08","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG",NA,NA,NA,NA,NA,NA,NA,"-43.937801361084","-19.9207992553711","17082","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-11 11:38:53-03","UFMG","BHCB","98413","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Echternacht, LA; et al.","2005","10","29","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.",NA,NA,NA,NA,NA,"Erva em sub-bosque de mata semidecídua. Inflorescência marrom.",NA,"-44.6349983215332","-20.5414009094238","18828","auto",NA,"1081","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-11 11:38:53-03","UFMG","BHCB","93654","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Tameirão Neto, E","2005","01","11","Brasil","Minas Gerais","Morada Nova de Minas","Fazenda Buriti Grande - Plantar.",NA,NA,NA,NA,NA,"Floresta decidual, herbáceo.",NA,"-45.3567008972168","-18.6044006347656","44039","auto",NA,"3773","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-11 11:38:53-03","UFMG","BHCB","71857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C.Berg",NA,NA,NA,"Barreto, HLM","1940","01","06","Brasil","Minas Gerais","Vespasiano","Fazenda do Massarico",NA,NA,NA,NA,NA,"Herbacea, alta frequência; Capoeira",NA,"-43.9233016967773","-19.6919002532959","11802","auto","vitifolia","10539","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:38:52-03","UFMG","BHCB","3894","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Grandi, TSM","1982","04","19","Brasil","Minas Gerais","Belo Horizonte","Horto.",NA,NA,NA,NA,NA,"solo úmido;beira de mata;herbáceo;colocado no fumo p/ dar cheiro;medicinal;",NA,"-43.937801361084","-19.9207992553711","17082","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:38:52-03","UFMG","BHCB","14576","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Lombardi, JA","1995","12","29","Brasil","São Paulo","Ilha Solteira","Parque Ecológico",NA,NA,NA,NA,NA,NA,NA,"-51.3400001525879","-20.4300003051758","31913","auto",NA,"1045","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:38:52-03","UFMG","BHCB","52527","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Costa, LVC","2000","04","01","Brasil","Minas Gerais","São José do Mantimento","PHC Vargem Alegre.",NA,NA,NA,NA,NA,"Data registrada da coleta: /abr/2000",NA,"-41.744701385498","-20.0053005218506","7818","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:38:52-03","UFMG","BHCB","40596","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumim.",NA,NA,NA,NA,NA,NA,NA,"-42.6507987976074","-20.2261009216309","26598","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-07-07 12:30:00-03","MO","MOBOT","1429155","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg (BG)",NA,NA,"Elsa M. Zardini|Luciano Espinoza","2000","1","14","Paraguay","Concepción",NA,"Estancia Arrecife.",NA,NA,NA,NA,"4",NA,NA,"-57.5188889","-22.1744445",NA,NA,"paraguariensis","Zardini 53714","South America",NA,NA,NA,NA,NA,"1199",NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","1781259","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg (BG)",NA,NA,"Elsa M. Zardini|Leongino Guerrero","2002","6","28","Paraguay","Concepción",NA,"Estancia Primavera. Cerrado forest on sandstone.",NA,NA,NA,NA,"4",NA,NA,"-57.51055","-26.44138",NA,NA,"paraguariensis","Zardini 59035","South America",NA,NA,NA,NA,NA,"1264",NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","1781333","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg (BG)",NA,NA,"Elsa M. Zardini|Leongino Guerrero","2002","6","28","Paraguay","Concepción",NA,"Estancia Primavera. Cerrado forest on sandstone.",NA,NA,NA,NA,"4",NA,NA,"-57.51055","-26.44138",NA,NA,"paraguariensis","Zardini 59104","South America",NA,NA,NA,NA,NA,"1264",NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","1875848","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Isabel Basualdo","1986","4","1","Paraguay","San Pedro",NA,"San Estanislao. Crece en praderas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basualdo 1026","South America",NA,NA,NA,NA,NA,NA,NA,NA
"211","2016-11-17 11:20:00-02","MO","MOBOT","1084338","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","W.D. Stevens",NA,NA,"F. Javier Fernández Casas|J. Molero","1982","2","9","Paraguay","Amambay",NA,"Cerca del Parque Nacional Cerro Corá, junto a Gas Ory, bosque ralo.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"Fernández Casas 6122","South America",NA,NA,NA,NA,NA,NA,NA,NA
"212","2011-08-29 14:15:00-03","MO","MOBOT","1716988","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","C.Berg, 84",NA,NA,"José Steinbach","1930","12","30","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"Steinbach G. 7665","South America",NA,NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","1788377","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"S. Ortiz","1995","12","12","Bolivia","Santa Cruz",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,"-62.36666","-15.93333",NA,NA,NA,"Ortiz S. 218","South America",NA,NA,NA,NA,NA,NA,NA,NA
"214","2014-07-14 12:38:00-03","MO","MOBOT","981262","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","W.D. Stevens",NA,NA,"Nélida Soria","1993","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cercanias de la huerta.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 6330","South America",NA,NA,NA,NA,NA,NA,NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","3440647","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Hook.) C.C. Berg","M. Nee (NY)",NA,NA,"Michael H. Nee","2005","12","2","Bolivia","Santa Cruz","Andrés Ibáñez","2 km SW of natural gas plant, 4,3 km by road NW of bridge over Río Piraí near La Bélgica. Cerrado vegetation of short woodland and grassy savannas, on slightly rolling terrain, with evidence of fires; soil sandy. With Acrocomia acueleata, Curatella americana, Miconia molybdea, Nectandra hihua, Persea caerulea, Linociera hassleriana, Tocoyena formosa, Chomelia boliviana, Taccarum weddelianum, Elionurus muticus, Piper aduncum.",NA,NA,"370.00000000",NA,NA,NA,NA,"-63.27166","-17.53972",NA,NA,"asaroides","Nee 53612","South America",NA,NA,NA,NA,NA,NA,NA,NA
"216","2015-07-06 15:34:00-03","MO","MOBOT","1419542","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg (BG)",NA,NA,"Elsa M. Zardini|Pedro Báez","1999","11","13","Paraguay","Amambay",NA,"National Park Cerro Corá. Cerrado scrub and tall forest around Río Aquidabán.",NA,NA,NA,NA,"4",NA,NA,"-56.0269445","-22.6316667",NA,NA,"paraguariensis","Zardini 52725","South America",NA,NA,NA,NA,NA,"1190",NA,NA
"217","2013-03-20 15:39:00-03","MO","MOBOT","1476624","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg (BG)",NA,NA,"Elsa M. Zardini|M. Vera","2000","5","11","Paraguay","Concepción",NA,"Around Sargento José E. López. Cerrado scrub.",NA,NA,NA,NA,"3",NA,NA,"-56.8788889","-22.5516667",NA,NA,"paraguariensis","Zardini 54352","South America",NA,NA,NA,NA,NA,"1206",NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","1529065","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg",NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,"250.00000000",NA,NA,NA,NA,"-63.2","-17.74166",NA,NA,"paraguariensis","Nee 46768","South America",NA,NA,NA,NA,NA,NA,NA,NA
"219","2014-08-22 10:35:00-03","MO","MOBOT","1580083","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg (BG)",NA,NA,"Elsa M. Zardini|A. Acosta","2001","2","27","Paraguay","Amambay",NA,"Around Cerro Corá.",NA,NA,NA,NA,"4",NA,NA,"-55.9883333","-22.6647222",NA,NA,"paraguariensis","Zardini 56103","South America",NA,NA,NA,NA,NA,"1228",NA,NA
"220","2017-08-29 08:53:00-03","MO","MOBOT","1580199","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg (BG)",NA,NA,"Elsa M. Zardini|A. Acosta","2001","2","28","Paraguay","Amambay",NA,"Trail to Indian Reserve around Cerro Corá.",NA,NA,NA,NA,"3",NA,NA,"-56.16","-22.6702778",NA,NA,"paraguariensis","Zardini 56216","South America",NA,NA,NA,NA,NA,"1229",NA,NA
"221","2020-07-10 12:32:00-03","MO","MOBOT","2515555","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","Berg, C. C.",NA,NA,"Karl Fiebrig","1908",NA,NA,"Paraguay","Concepción",NA,"between Río Apa und Río Aquidabán",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"paraguariensis","Fiebrig 4156","South America",NA,NA,NA,NA,NA,NA,NA,NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","969756","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg (BG)",NA,NA,"Elsa M. Zardini|Leongino Guerrero","1994","10","13","Paraguay","Concepción",NA,"Estancia Bello Horizonte. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.",NA,NA,NA,NA,"4",NA,NA,"-57.4375","-22.76111",NA,NA,"paraguariensis","Zardini 41309","South America",NA,NA,NA,NA,NA,"965",NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","970708","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia paraguariensis","(Hassl.) C.C. Berg","C.C. Berg (BG)",NA,NA,"Elsa M. Zardini|Leongino Guerrero","1994","10","15","Paraguay","Concepción",NA,"Estancia Santa Maria de la Sierra. Gallery forest.",NA,NA,NA,NA,"3",NA,NA,"-57.45194","-22.73",NA,NA,"paraguariensis","Zardini 41583","South America",NA,NA,NA,NA,NA,"974",NA,NA
"224","2009-07-09 17:05:00-03","MO","MOBOT","2480648","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","cayapia","Dorstenia cayapia vitifolia","(Gardner) C.C. Berg","Berg, C. C.",NA,NA,"Gert G. Hatschbach","1973","10","19","Brazil","Paraná",NA,"Roncador. Cancan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vitifolia","Hatschbach 32898","South America",NA,NA,NA,NA,NA,NA,NA,NA
"225","2013-04-25 11:21:00-03","MO","MOBOT","1154188","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","M.D.M. Vianna F. (RB)",NA,NA,"Fabiana Mamani M.|Antony Jardim","1996","11","5","Bolivia","Santa Cruz","Chiquitos","Serranía Sunsas. Campamento Bocamina. Bosque seco con elementos de Anadenanthera colubrina, Schinopsis brasiliensis, Machaerium scleroxilum, Phyllostilon rhamnoides y Pseudoanana sagenarios. Suelos rojo a oscuro.",NA,NA,"450.00000000",NA,"6",NA,NA,"-59.75","-17.83333",NA,NA,NA,"Mamani M. 1044","South America",NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","1716999","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta",NA,NA,NA,"Robin B. Foster","1995","11","13","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foster 13940","South America",NA,NA,NA,NA,NA,NA,NA,NA
"227","2013-03-19 10:59:00-03","MO","MOBOT","3075924","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","paraguariensis","Dorstenia paraguariensis","(Hassl.) Carauta","M. D. M. Vianna f. (RB)",NA,NA,"Isabel Basualdo","1995","10","29","Paraguay","Amambay",NA,"Parque Nac. Cerro Cora Rio Aquidabán. Bosque ribereño.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"Basualdo 5797","South America",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-08-31 09:17:00-03","INPA","INPA","152527","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia asaroides","(Gardner) C.C.Berg","Berg, CC","1995","11","Santos, JL dos","1986","11","18","Brasil","Roraima",NA,"Ilha de Maracá","-61.7","3.4",NA,NA,NA,NA,"24","-61.7","3.4",NA,NA,"asaroides","810","Southern America",NA,"INPA0152527","INPA0152527 INPA0152527_e INPA0152527_e1",NA,NA,NA,NA,NA
"229","2020-08-31 09:17:00-03","INPA","INPA","106196","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Branch, LC","1982","07","01","Brasil","Pará","Santarém","Alter do Chão, Alter do Chão.","-54.9","-2.5",NA,NA,NA,NA,NA,"-54.9","-2.5",NA,NA,NA,"25","Southern America",NA,"INPA0106196","INPA0106196 INPA0106196_e",NA,NA,NA,NA,NA
"230","2020-08-31 09:17:00-03","INPA","INPA","156186","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.","Berg, CC","1988",NA,"Hatschbach, GG","1987","10","23","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51594",NA,NA,"INPA0156186","INPA0156186 INPA0156186_e",NA,NA,NA,NA,NA
"231","2020-08-31 09:17:00-03","INPA","INPA","159219","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Macêdo, M","1989","01","10","Brasil","Mato Grosso","Cuiabá","Cuiabá, Universidade Federal do Mato Grosso, Instituto Linguístico.","-56","-15.6",NA,NA,NA,NA,NA,"-56","-15.6",NA,NA,NA,"2003","Southern America",NA,"INPA0159219","INPA0159219 INPA0159219_e",NA,NA,NA,NA,NA
"232","2020-08-31 09:17:00-03","INPA","INPA","205165","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Kirkbride Junior, JH","1982","11","04","Brasil","Distrito Federal",NA,"Ca. 2 km N do Córrego do Cupim","-48.166667","-15.55","1000","1000",NA,NA,NA,"-48.166667","-15.55",NA,NA,NA,"4950","Southern America",NA,"INPA0205165","INPA0205165 INPA0205165_e",NA,NA,NA,NA,NA
"233","2020-08-31 09:17:00-03","INPA","INPA","41842","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Berg, CC","1973","10","15","Brasil","Mato Grosso","Aripuanã","Rio Aripuanã, Forest on west side of Fio Aripuanã below Salto dos Dardanelos.","-59.35","-10.2",NA,NA,NA,NA,NA,"-59.35","-10.2",NA,NA,NA,"P18539","Southern America",NA,"INPA0041842","INPA0041842 INPA0041842_e INPA0041842_e1",NA,NA,NA,NA,NA
"234","2020-08-31 09:17:00-03","INPA","INPA","41877","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Dorstenia","cayapia","Dorstenia cayapia","Vell.",NA,NA,NA,"Berg, CC","1973","10","16","Brasil","Mato Grosso","Aripuanã","Rio Aripuanã, Forest near Rio Aripuanã, near Humboldt Centre, on sand.","-59.341111","-10.208889",NA,NA,NA,NA,NA,"-59.341111","-10.208889",NA,NA,NA,"P18573","Southern America",NA,"INPA0041877","INPA0041877 INPA0041877_e INPA0041877_e1",NA,NA,NA,NA,NA
