"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","886998","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","G. G. Hatschbach","41836","1979","01","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1069688' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886998","Magnoliophyta","Laurales","(Nees) Kosterm.","H. H. van der Werff","Paraná","Morretes","Marumbi","-48.8342","-25.4769","NY00886998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01171800","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","C. A. Cid Ferreira","1009","1980","06","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303223' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171800","Magnoliophyta","Laurales","(Nees) Kosterm.","K. Kubitzki","Pará","Oriximiná","Rio Trombetas, margem direita ao longo do rio, entre o Posto do IBDF e Cachoeira Porteira","-57.0516345","-1.0837999","NY01171800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01203399","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","C. A. Cid Ferreira","1107","1980","06","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1418700' target='other'> <mi>dwc_moreinfo</mi></a>","NY01203399","Magnoliophyta","Laurales","(Nees) Kosterm.","S. R. Madriñán","Pará","Oriximiná","200 m da margem esquerda da estrada da Cachoeira Porteira paralela ao Rio Trombetas, Km 24.","-56.9290227","-0.9263034","NY01203399_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01171850","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","J. Chagas Rodrigues","INPA1940","1955","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303234' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171850","Magnoliophyta","Laurales","(Nees) Kosterm.","H. W. Kurz","Amazonas","Manaus","Margem do Igarapé da Cahoeira Baixa do Tarumã.","-60.0568861","-2.9867185","NY01171850_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01171773","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","G. T. Prance","14405","1971","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303241' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171773","Magnoliophyta","Laurales","(Nees) Kosterm.","K. Kubitzki","Amazonas",NA,"Rio Curuquetê, vicinity of Cachoeira Santo Antonio","-65.67","-8.33","NY01171773_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-30 02:31:00-03","NY","NYBG","01203398","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","L. V. Ferreira","121","1992","01","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1418698' target='other'> <mi>dwc_moreinfo</mi></a>","NY01203398","Magnoliophyta","Laurales",NA,"L. V. Ferreira","Amazonas",NA,NA,NA,NA,"NY01203398_01 NY01203398_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01171772","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","I. L. do Amaral","104","1982","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303104' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171772","Magnoliophyta","Laurales","(Nees) Kosterm.","H. H. van der Werff","Amazonas","Tefé","Rio Solimões, margem direita, lago Tefé, Vila Nogueira. Mata de terra firme, solo argilo-arenoso.","-64.780916","-3.3006428","NY01171772_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01171786","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","G. T. Prance","14670","1971","07","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303239' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171786","Magnoliophyta","Laurales","(Nees) Kosterm.","K. Kubitzki","Amazonas",NA,"Headwaters of Rio Curuquetê, margin of Igarapé João Bento.",NA,NA,"NY01171786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-30 01:27:00-03","NY","NYBG","01171795","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","C. A. Cid Ferreira","8119","1986","09","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303229' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171795","Magnoliophyta","Laurales",NA,"H. H. van der Werff","Amazonas","Presidente Figueiredo","Rio Uatumã, marge esquerda do igarapé Esperança (30 km acima da barragem de Balbina)","-59.5","-1.5","NY01171795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-30 02:04:00-03","NY","NYBG","01171825","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","R. de Lemos Fróes","20961","1945","05","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1372812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171825","Magnoliophyta","Laurales",NA,"H. W. Kurz","Amazonas",NA,NA,NA,NA,"NY01171825_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01171771","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","I. L. do Amaral","391","1982","11","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303145' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171771","Magnoliophyta","Laurales","(Nees) Kosterm.","H. H. van der Werff","Amazonas",NA,"Novo Japurá. Rio Japurá, margem direita, lago do Mapari","-66.9647","-1.8867","NY01171771_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-30 01:27:00-03","NY","NYBG","01171813","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","C. E. Calderón","2877","1979","07","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303203' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171813","Magnoliophyta","Laurales",NA,"J. G. Rohwer","Amazonas",NA,"Rio Urubú, between intersection with manaus-Caracaraí Road and Serra da Lua.",NA,NA,"NY01171813_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-30 01:27:00-03","NY","NYBG","01171811","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","P. Acevedo-Rodríguez","7997","1996","08","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303222' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171811","Magnoliophyta","Laurales",NA,"H. H. van der Werff","Amazonas",NA,"Alto Rio Negro, ca. 10 Km N of Barcelos. Boat stationed at coordinates. Collecting site ca. 1 km circumference from coordinates.","-62.9703","-0.8744","NY01171811_01","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-30 01:27:00-03","NY","NYBG","01171818","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","G. Martinelli","7308","1980","07","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303227' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171818","Magnoliophyta","Laurales",NA,"H. H. van der Werff","Pará","Oriximiná","Rio Trombetas, Lago Maincoé, 8 km NE da Mineração Santa Patrícia.","-56.9","-1.383333","NY01171818_01","80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01171857","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","S. A. Mori","20674","1989","07","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303186' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171857","Magnoliophyta","Laurales","(Nees) Kosterm.","H. H. van der Werff","Amazonas","Manaus","Distrito Agropecuário da SUFRAMA, Reserva 1501 (Km 41) of the WWF/INPA MCS Project","-59.716667","-2.4","NY01171857_01","125","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01171791","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","G. T. Prance","24534","1977","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303215' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171791","Magnoliophyta","Laurales","(Nees) Kosterm.","K. Kubitzki","Amazonas",NA,"Rio Ica. Lago Caruacá, Igarapé Pauleta, margin of creek.","-67.9750729","-3.1427443","NY01171791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01171820","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","W. W. Thomas","5393","1986","07","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303230' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171820","Magnoliophyta","Laurales","(Nees) Kosterm.","H. H. van der Werff","Amazonas","Presidente Figueiredo","Represa de Balbina along Rio Pitinga, 2-4 km (N) of confluence with Rio Uatumã.","-60.0250015258789","-2.03444004058838","NY01171820_01",NA,NA,"229398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-30 02:04:00-03","NY","NYBG","01171833","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","M. L. Alencar","299","1979","07","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1372805' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171833","Magnoliophyta","Laurales",NA,"J. G. Rohwer","Amazonas",NA,"Collected along the Rio Negro between Manaus and São Gabriel. Near base of Serra de Jacumim; igapó.","-65.53","-0.42","NY01171833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01171790","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","G. T. Prance","23594","1975","08","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303206' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171790","Magnoliophyta","Laurales","(Nees) Kosterm.","K. Kubitzki","Amazonas","Manaus","Rio Urubu, Manaus-Caracaraí, km 115.","-60.0291681","-1.9809959","NY01171790_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-30 01:27:00-03","NY","NYBG","01171815","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","A. J. Henderson","429","1985","05","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303205' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171815","Magnoliophyta","Laurales",NA,"H. H. van der Werff","Amazonas","Borba","BR 230, Estrada Transamazônica, 1 - 5km upstream from Sucunduri, along margin of river.","-59","-6.833333","NY01171815_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01171797","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","C. A. Cid Ferreira","129","1979","08","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303216' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171797","Magnoliophyta","Laurales","(Nees) Kosterm.","H. H. van der Werff","Amazonas",NA,"Rio Uatumã, margem direita subindo o rio, entre cachoeira Morena e Balbina.","-58.7269878","-2.3065914","NY01171797_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","459958","PreservedSpecimen","Plantae","Lauraceae","Licaria","reitzkleiniana","Licaria reitzkleiniana","A. P. Duarte","888","1947","01","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=510098' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459958","Magnoliophyta","Laurales","Vattimo","I. de Vattimo","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.212076","-22.951842","NY00459958_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","459957","PreservedSpecimen","Plantae","Lauraceae","Licaria","reitzkleiniana","Licaria reitzkleiniana","A. P. Duarte","888","1947","01","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=510097' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459957","Magnoliophyta","Laurales","Vattimo","I. de Vattimo","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.212076","-22.951842","NY00459957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","355357","PreservedSpecimen","Plantae","Lauraceae","Mespilodaphne","parviflora","Mespilodaphne parviflora","L. Riedel","478",NA,NA,NA,"South America","Brazil","sheet",NA,"Com. ex Hb. Horti. Imp. Petrop. 1862. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445290' target='other'> <mi>dwc_moreinfo</mi></a>","NY00355357","Magnoliophyta","Laurales","Meisn.",NA,NA,NA,"In umbrosis sylvaticis circa Rio Janeiro.","-43.448386","-22.913514","NY00355357_01",NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-13 09:20:05-03","UFRJ","RFA","17902","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","A.P. Duarte","888","1947","01","02",NA,"Brasil",NA,NA,NA,"RFA28677",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,"2006","02","22",NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:31:01-03","UFRJ","RFA","18004","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Pessoal do Horto Florestal",NA,"1938","02","15",NA,"Brasil",NA,NA,"Árvore","RFA15294",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Rio de Janeiro","Mata do Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,"2006","02","22",NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:31:01-03","UFRJ","RFA","39776","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Finotti R.; Caruzo J.","328",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore de 8 metros de altura e PAP de 18,5cm.","RFA24805",NA,NA,"(Nees) Kosterm.",NA,"Rio de Janeiro","Guapimirim","Interior de fragmento florestal cujo o entorno é ocupado por várias pequenas propriedades, antigo assentamento do INCRA","-42.845833","-22.577222",NA,"50","50",NA,NA,NA,NA,NA,NA,"42º50'45''W","22º34'38''S",NA,NA,NA,NA
"71","2020-11-13 09:20:05-03","UFRJ","RFA","24901","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Flávio de Britto Pereira","31/25","2000","08","08",NA,"Brasil",NA,NA,"Árvore, 3m de altura, 7cm de DAP, folha verde, frutos verde e vermelho, comum no local.","RFA38443",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Sapucaia","3º Distrito, Fazendas Selo Verde.","-42.841944","-22.085",NA,"740","740",NA,NA,NA,"2000","10","19","42º50'31''W","22º5'6''S",NA,NA,NA,NA
"72","2020-06-29 11:31:01-03","UFRJ","RFA","17749","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","G. Machado Nunes","187","1935","00","00",NA,"Brasil",NA,NA,NA,"RFA14954",NA,NA,"(Nees) Kosterm.","A. Quinet","Rio de Janeiro","Rio de Janeiro","G. Portela, Monte Sinai","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,"2006","02","22",NA,NA,NA,NA,NA,NA
"73","2020-11-24 17:10:45-03","UTFPR","DVPR","5627","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Silva, JM; Brotto, ML; Völtz, RR; Lozano, ED","9661","2016","11","30",NA,"Brasil",NA,NA,"Árvore com 7 m de altura; flor de cor creme com estames escuros.; Floresta Ombrófila Densa Submontana, vegetação em estágio médio de sucessão.","DVPR005627","Magnoliophyta",NA,"(Nees) Kosterm.","Brotto, ML","Paraná","Adrianópolis","Tatupeba; Estrada para João Surrá.","-48.4526","-24.4201",NA,"130","130",NA,NA,NA,"2016","12","05","-48.4526","-24.4201",NA,NA,NA,NA
"74","2021-03-30 12:39:12-03","EAO","IAN","141715","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Pena, BS da","466","1974","05","04","Southern America","Brasil",NA,NA,NA,"IAN141715","Dicotiledônea",NA,"(Nees) Kosterm.","Kubitzki, K","Amazonas",NA,"Margem do Rio Trombeta, base do projeto RADAM.",NA,NA,NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:39:12-03","EAO","IAN","191569","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Cruz, ED","812","2013","08","20","Southern America","Brasil",NA,NA,"AT 12m.","IAN191569","Dicotiledônea",NA,"(Nees) Kosterm.","Cordeiro, MR","Pará","Moju","Campo Experimental da Embrapa. ramal da Betânia, perto da PA 150.","-48.807944","-2.133278",NA,NA,NA,NA,NA,NA,"2016","03","17","-48.807944","-2.133278",NA,NA,NA,NA
"76","2021-03-30 12:39:12-03","EAO","IAN","42849","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Fróes, RL","23913","1949","01","13","Southern America","Brasil",NA,NA,NA,"IAN042849","Dicotiledônea",NA,"(Nees) Kosterm.","Vattins, I","Amazonas",NA,"Igarapé Jandiatuba; terra firme, high forest, border of river.",NA,NA,NA,NA,NA,NA,NA,NA,"1978","02",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:39:12-03","EAO","IAN","43291","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Guedes, TN","68","1948","06","07","Southern America","Brasil",NA,NA,NA,"IAN043291","Dicotiledônea",NA,"(Nees) Kosterm.","Vattins, I","Amazonas",NA,"Paraná do Carreiro, lago Capitarí.",NA,NA,NA,NA,NA,NA,NA,NA,"1978","02",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:39:12-03","EAO","IAN","51345","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Fróes, RL","25338","1949","09","22","Southern America","Brasil",NA,NA,NA,"IAN051345","Dicotiledônea",NA,"(Nees) Kosterm.","Vattins, I","Amazonas",NA,"Rio urubú, igapó.",NA,NA,NA,NA,NA,NA,NA,NA,"1978","02",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:39:12-03","EAO","IAN","51841","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Fróes, RL","25526","1949","10","26","Southern America","Brasil",NA,NA,NA,"IAN051841","Dicotiledônea",NA,"(Nees) Kosterm.","Vattins, I","Amazonas",NA,"Rio Tocantins, igapó.",NA,NA,NA,NA,NA,NA,NA,NA,"1978","02",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:39:12-03","EAO","IAN","55110","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Fróes, RL","26211","1950","06","10","Southern America","Brasil",NA,NA,NA,"IAN055110","Dicotiledônea",NA,"(Nees) Kosterm.","Vattins, I","Amazonas",NA,"Rio Tefé; Muquetaua; igapó.",NA,NA,NA,NA,NA,NA,NA,NA,"1978","01",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:39:12-03","EAO","IAN","59527","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Fróes, RL","26359","1950","08","24","Southern America","Brasil",NA,NA,NA,"IAN059527","Dicotiledônea",NA,"(Nees) Kosterm.","Vattins, I","Amazonas",NA,"Lago de Badajós; igapó.",NA,NA,NA,NA,NA,NA,NA,NA,"1978","01",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:39:12-03","EAO","IAN","42501","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","Corner, EJH","114","1948","08",NA,"Southern America","Brasil",NA,NA,NA,"IAN042501","Dicotiledônea",NA,"(Nees) Kosterm.","Vattins, I","Amazonas","Manaus","Rio negro, river side.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,"1978","02",NA,NA,NA,NA,NA,NA,NA
"83","2020-01-20 14:40:31-03","UPM","MACK","3220","PreservedSpecimen","Plantae","Lauraceae","Licaria","armeniaca","Licaria armeniaca","J. Teixeira","185","2011","10","02",NA,"Brasil",NA,NA,NA,"HMACK00003220-J.Teixeira185-2/10/2011,,Ilhabela,SP,Brasil",NA,NA,"(Nees) Kosterm.",NA,"SP","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
