"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"456","2020-06-29 09:30:23-03","UFRRJ","RBR","31267","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"D.M. Braz","301","2009","10","27","Brasil","Rio de Janeiro","Itaguaí","Ilha da Madeira, Zona portuária, Sítio 5.","-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,NA,"RBR00031267",NA,NA,NA,NA,NA,NA,"17747","auto",NA,NA,NA,NA,NA
"457","2020-06-29 09:30:23-03","UFRRJ","RBR","9466","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"D.C. Carvalho","3","2004","11","06","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, caminho da praia do Sino.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00009466",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"458","2020-06-29 09:30:23-03","UFRRJ","RBR","5991","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"H.F. Baylão-Junior","35","2003","08","13","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Ilha da Marambaia, praia da Armação, área de moitas.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00005991",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"459","2020-06-29 09:30:23-03","UFRRJ","RBR","30883","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"J.F. Rocha","s.n.","2008","07","06","Brasil","Rio de Janeiro","Rio de Janeiro","Lagoa de Marapendi, Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00030883",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"460","2020-06-29 09:30:23-03","UFRRJ","RBR","35558","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","T.A. Amorim","2012","10","11","D.M. Braz; A.F.B. Araújo","222","2008","10","19","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves, Manguezal ao longo da praia.","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,NA,"RBR00035558",NA,NA,NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA,NA
"461","2020-06-29 09:30:23-03","UFRRJ","RBR","8140","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"L.F.T. Menezes","450","1999","07","15","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Linha 2.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00008140",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"462","2020-06-29 09:30:23-03","UFRRJ","RBR","8139","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"L.F.T. Menezes","930","2002","01","19","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00008139",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"463","2020-06-29 09:30:23-03","UFRRJ","RBR","6903","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","P. Germano-Filho","2010","09","08","D.B. Kanouté","01","2009","07",NA,"Brasil","Rio de Janeiro","Parati","Praia de Jabaquara","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"RBR00006903",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"464","2020-06-29 09:30:23-03","UFRRJ","RBR","8138","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"L.F.T. Menezes","878","2002","01","03","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Área da Aeronáutica.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00008138",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"465","2020-06-29 09:30:23-03","UFRRJ","RBR","8137","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"L.F.T. Menezes","s.n.","2001","05","29","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Restinga da Marambaia, linha 2.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00008137",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"466","2013-04-01 09:16:35-03","IPT","BCTW","4573","S","Plantae",NA,"Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(Linnaeus) Taubert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"467","2021-03-21 19:35:13-03","UFC","EAC","5459","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Carvalho, A.M.","1990","01",NA,"Matos, F.J.A.","s.n.","1967","10","15","Brasil","Ceará","Aquiraz",NA,"-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"Arbusto subescandente.","EAC0005459","EAC0005459","Southern America",NA,NA,"Dicotyledon",NA,"22325","auto",NA,NA,NA,NA,NA
"468","2021-03-21 19:35:13-03","UFC","EAC","2256","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Carvalho, A.M.","1990","01",NA,"Fernandes, A.","EAC2256","1966","11","29","Brasil","Ceará","Aquiraz","Prainha","-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,NA,"EAC0002256","EAC0002256","Southern America",NA,NA,"Dicotyledon",NA,"22325","auto",NA,NA,NA,NA,NA
"469","2021-03-21 19:35:13-03","UFC","EAC","23963","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Castro, A.S.F.","103","1996","01","28","Brasil","Ceará","Trairi","Praia de Flexeiras","-39.2689018249512","-3.27778005599976",NA,NA,NA,NA,NA,"EAC0023963","EAC0023963","Southern America",NA,NA,"Dicotyledon",NA,"35322","auto",NA,NA,NA,NA,NA
"470","2021-03-21 19:35:13-03","UFC","EAC","13363","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Carvalho, A.M.","1990","01",NA,"Hatschbach, G.","47640","1984","03","16","Brasil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto com caule semi-reptante.; Mangue","EAC0013363","EAC0013363","Southern America",NA,NA,"Dicotyledon",NA,"38300","auto",NA,NA,NA,NA,NA
"471","2021-03-21 19:35:13-03","UFC","EAC","48674","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Viana, G.","1986","04","11","Viana, G.","1151","1985","08","12","Brasil","Sergipe","Santa Luzia do Itanhy","Ilha das Tartarugas","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Arbusto ascendente; folha simples alterna; flor alva; fruto sâmara.; Mangue","EAC0048674","EAC0048674","Southern America",NA,NA,"Dicotyledon",NA,"26417","auto",NA,NA,NA,NA,NA
"472","2021-03-21 19:35:13-03","UFC","EAC","23558","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Fernandes, A.","1993","01","17","Ivam; Gonçalo","s.n.","1993","01","17","Brasil","Piauí","PHB","Rio Iguaçu",NA,NA,NA,NA,NA,NA,NA,"EAC0023558","EAC0023558","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-03-21 19:35:13-03","UFC","EAC","45107","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Nunes, E.","2009","10","02","Oliveira, R.C.; Silva, M.L.","2027","2007","11","02","Brasil","Rio Grande do Norte","Baía Formosa","Praia do Sagi, terra do português, entrada da vila, Solo arenoso, relevo ondulado","-34.978056","-6.458333","-34.978056","-6.458333",NA,NA,"Arbusto de +/- 1,2m de altura, ocasional, fruto imaturo verde; Cerradão sobre dunas","EAC0045107","EAC0045107","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-03-21 19:35:13-03","UFC","EAC","45442","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Guedes, M.L.","2009","03",NA,"Guedes, M.L.; et al.","14581","2009","02","11","Brasil","Bahia","Belmonte","Extremo sul, canal sul do Rio Jequitinhonha, área","-38.866667","-15.85","-38.866667","-15.85",NA,NA,"Arbusto, escandente, ca. 2m, folha unifoliolada discolor, inflorescência axilar, fruto suborbicular, pubescente na maturidade; Manguezal (área de transição)","EAC0045442","EAC0045442","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"475","2021-03-21 19:35:13-03","UFC","EAC","46754","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Guedes, M.L.","2010","03",NA,"Guedes, M.L.; Gomes, F.S.","16954","2009","08","15","Brasil","Bahia","Belmonte","Próximo à cidade","-38.866667","-15.850108","-38.866667","-15.850108",NA,NA,"Arbusto escadente; folha cartácea, discolor, levemente pubescente.; Restinga","EAC0046754","EAC0046754","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"476","2021-03-21 19:35:13-03","UFC","EAC","11720","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Carvalho, A.M.","1990","01",NA,"Fernandes, A.","EAC11720","1982","12","18","Brasil","Ceará","Aquiraz",NA,"-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"Arbusto., flor branca; Mangue","EAC0011720","EAC0011720_1 EAC0011720_2","Southern America",NA,NA,"Dicotyledon",NA,"22325","auto",NA,NA,NA,NA,NA
"477","2021-03-21 19:35:13-03","UFC","EAC","14538","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Carvalho, A.M.","1990","01",NA,"Fernandes, A.; Nunes, E.; Silva, E.","EAC14538","1986","07","26","Brasil","Ceará","Aquiraz","Barco Preto","-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"Arbusto.; Restinga(em torno do mangue)","EAC0014538","EAC0014538","Southern America",NA,NA,"Dicotyledon",NA,"22325","auto",NA,NA,NA,NA,NA
"478","2021-03-21 19:35:13-03","UFC","EAC","3776","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Carvalho, A.M.","1990","01",NA,"Fernandes, A.","EAC3776","1977","11","29","Brasil","Ceará","Aquiraz","Praia de Aquiraz","-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"Arvoreta.","EAC0003776","EAC0003776","Southern America",NA,NA,"Dicotyledon",NA,"22325","auto",NA,NA,NA,NA,NA
"479","2021-03-21 19:35:13-03","UFC","EAC","2235","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Carvalho, A.M.","1990","01",NA,"Fernandes, A.","EAC2235","1966","02","15","Brasil","Ceará","Aquiraz","Praia de Aquiraz","-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"Arbusto.","EAC0002235","EAC0002235","Southern America",NA,NA,"Dicotyledon",NA,"22325","auto",NA,NA,NA,NA,NA
"480","2021-03-21 19:35:13-03","UFC","EAC","28802","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Fernandes, A.","1999","12","31","Fernandes, A.","EAC28802","1999","12","31","Brasil","Ceará","Aquiraz","Praia do Presídio","-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"Subarbusto.; Litoral","EAC0028802","EAC0028802","Southern America",NA,NA,"Dicotyledon",NA,"22325","auto",NA,NA,NA,NA,NA
"481","2021-03-21 19:35:13-03","UFC","EAC","42571","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Castro, A.S.F.","2008","04",NA,"Moro, M.F.; Tameirão Neto, E.","347","2008","04","05","Brasil","Ceará","São Gonçalo do Amarante","Pecém, Mangue do rio Guaribas, Zona 24 UTM 0517346/9608146","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Arbustivo, flor branca","EAC0042571","EAC0042571_1 EAC0042571_2","Southern America",NA,NA,"Dicotyledon",NA,"39107","auto",NA,NA,NA,NA,NA
"482","2020-12-21 16:26:11-03","MBM","MBM","418980","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Marinero, F.","2019","03","03","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1240","2019","02","23","Brazil","Minas Gerais","Linhares","Regência","-39.827778","-19.644167","-39.827778","-19.644167","2","2","Arbusto 2 m; flores alvas.; Várzea","MBM418980",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-12-21 16:26:11-03","MBM","MBM","406400","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Marinero, F.","2013","03","15","Marinero, F.","434","2013","03","04","Brazil","Paraná","Paranaguá","Propriedade particular","-48.574722","-25.516389","-48.574722","-25.516389","5","5","Arbusto 1,5 m ;frutos imaturos verdes.; Floresta Ombrófila Densa de Terras Baixas, beira do mangue.","MBM406400",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-12-21 16:26:11-03","MBM","MBM","423450","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Carvalho, J.C.S.","s.n.","2013","02","05","Brazil","Bahia","Mucuri",NA,"-39.550556","-18.075","-39.550556","-18.075",NA,NA,NA,"MBM423450",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-12-21 16:26:11-03","MBM","MBM","425747","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Dias, H.M.; Jesus, J.B.G.; Serafim, J.A.S.; Jesus, J.B.G.; Serafim, J.A.S.","482","2008","11","05","Brazil","Bahia","Caravelas","Rio do Cupido, Complexo estuarino Caravelas - Nova Viçosa","-39.39825","-17.798056","-39.39825","-17.798056",NA,NA,"Arbusto, 2m de alt., com folhas discolores marrons. Abundância de botões. Caulefloria. Folhas coriáceas e com abundância de tricomas.; Sobre solo arenoso em área de restinga pleistocênica aberta. Próximo ao rio, na beira do ecossitem","MBM425747",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-12-21 16:26:11-03","MBM","MBM","423455","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Mata, V.P.; Santos, E.A.; Santos, E.A.","s.n.","2013","04","11","Brazil","Bahia","Candeias","Distrito de Passé","-38.5505981445312","-12.667799949646",NA,NA,NA,NA,NA,"MBM423455",NA,"Southern America",NA,NA,NA,NA,"17657","auto",NA,NA,NA,NA,NA
"487","2020-12-21 16:26:11-03","MBM","MBM","390326","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Bonaldi, R.A.","2013",NA,NA,"Bonaldi, R.A.","809","2013","12","27","Brazil","Paraná","Paranaguá","Tinguçú","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta de 2,5 de altura, flores brancas.; Transição com restinga e manguezal.","MBM390326",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"488","2020-12-21 16:26:11-03","MBM","MBM","394856","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Cordeiro, J.","2011",NA,NA,"Canestraro, B.K.","77","2011","01","12","Brazil","Paraná","Pontal do Paraná","Balneário Leblon","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Arbusto, flores brancas.; Restinga.","MBM394856",NA,"Southern America",NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"489","2019-11-01 15:28:16-03","PUC-RIO","FCAB","5214","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"A.L. Costa","s.n.","1975","01","11","Brasil","Bahia","Ilhéus","Às margens do manancial do rio Fundo, perto da pon","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"005214",NA,NA,NA,NA,NA,"Angiospermae","61245","auto",NA,NA,NA,NA,NA
"490","2019-11-01 15:28:16-03","PUC-RIO","FCAB","1638","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Jorge Yoshio Tamashiro","1981","11",NA,"P. Capell S.J.","s.n.","1951","04",NA,"Brasil","Rio de Janeiro",NA,"Gávea",NA,NA,NA,NA,NA,NA,NA,"001638",NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA
"491","2019-08-15 09:02:58-03","UESC","UESC","15518","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum",NA,NA,NA,NA,NA,"E.A. Rocha","1690","2008","06","20","Brasil","Bahia","Ilhéus",NA,"-39.145556","-14.626389","39W8'44''","14S37'35''","2","2","Arbusto aquático, fixo, 3 m de altura.; Planta ornamental. Rara, nas margens da Lagoa Encantada.","UESC0015518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2015-09-04 02:00:42-03","MNHN","RECOLNAT_MNHN_P","P03203982","PreservedSpecimen",NA,"Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Sucre, D.|Braga, P.I.S.",NA,"1968","3","31","Brasil","Rio de Janeiro",NA,"Ilha Siri Pestana. Bahia de Sepetiba.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03203982' target='other'> <mi>dwc_moreinfo</mi></a>","P03203982","P03203982_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"2614",NA,NA
"493","2015-09-04 02:00:42-03","MNHN","RECOLNAT_MNHN_P","P03203986","PreservedSpecimen",NA,"Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Sucre, D.",NA,"1967","11","2","Brasil","Rio de Janeiro","Rio de Janeiro","Bahia de Sepetiba, Ilha Siri Pestana.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03203986' target='other'> <mi>dwc_moreinfo</mi></a>","P03203986","P03203986_01",NA,"hb",NA,NA,NA,"57442","auto",NA,NA,"1789",NA,NA
"494","2020-10-01 14:20:04-03","JBB","HEPH","29007","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Miotto, S","2009",NA,NA,"Coracini, MDA","s.n.","1989","03","21","Brasil","Paraná","Guaraquecaba","Ilha de Superagui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA
"495","2020-10-01 14:20:04-03","JBB","HEPH","33304","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Galvão, L","2000","11","17","Galvão, L","20505",NA,NA,NA,"Brasil","Sergipe","Brejo Grande","Cabeço","-36.465833","-10.429444","-36.465833","-10.429444",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA
"496","2020-10-01 14:20:04-03","JBB","HEPH","34848","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.","Proença, CEB","2016","08",NA,"Proença, CEB; Harris, SA","5296","2016","08","01","Brasil","Bahia","Porto Seguro","Arraial d'Ajuda, Praia de Taipe","-39.079722","-16.522778","-39.079722","-16.522778",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA
"497","2020-12-11 11:35:55-03","UFMG","BHCB","150475","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Zipparro, VB; Luize, BG","2313","2007","12","14","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta, beira da praia, entrada da trilha do Engenho. Ambiente iluminado.","-45.033333","-23.516667","-45.033333","-23.516667",NA,NA,"arbusto escandente com ca. de 2.5m de altura, formando um emaranhado. Presença de flores brancas e frutos imaturos de coloração verde.; arbusto escandente com ca. de 2.5m de altura, formando um emaranhado. Presença de flores brancas e","BHCB004950",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-12-11 11:35:55-03","UFMG","BHCB","97936","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Lemos Filho, JP","s.n.","2006","01","25","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-12-11 11:35:55-03","UFMG","BHCB","97944","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Lemos Filho, JP","s.n.","2006","01","25","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-12-11 11:35:55-03","UFMG","BHCB","61240","PreservedSpecimen","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ipanema",NA,"-41.7131004333496","-19.8008003234863",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"26330","auto",NA,NA,NA,NA,NA
"501","2021-03-24 17:17:13-03","UFMA","MAR","8323","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"Pinheiro, R.S.",NA,"2014","09","04","Brasil","Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.398417","-2.411944","44°23'54.3W","2°24'43.0S",NA,NA,"Árvore com 4,5m; com inflorescência (material fitossociologia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-03-24 17:17:13-03","UFMA","MAR","7954","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"AMORIM, G. S","47","2015","01","24","Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.186278","-2.464194","44°11'10.6W","2°27'51.1S",NA,NA,"Estames com anteras de coloração rosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2021-03-24 17:17:13-03","UFMA","MAR","11189","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"AMORIM, G.S.","47","2015","01","24","Brasil","Maranhão","Paço do Lumiar","Praia de Araçagi","-44.183083","-2.463722","44º10'59.1W","2º27'49.4S",NA,NA,"Arbusto; flores com pétalas brancas; coletada em área de dunas (florística).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2021-03-24 17:17:13-03","UFMA","MAR","11191","S","Plantae","Fabaceae","Dalbergia","ecastaphyllum","Dalbergia ecastaphyllum","(L.) Taub.",NA,NA,NA,NA,"AMORIM, G.S.","157","2015","04","11","Brasil","Maranhão","Paço do Lumiar","Praia de Araçagi","-44.183083","-2.463722","44º10'59.1W","2º27'49.4S",NA,NA,"Arbusto; presença de botões florais; coletada em área de dunas (florística).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
